Input Number, Run_Number, Result@ 100, X, V, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-18, Run: 075, F, 2, 2, 0, 106, 124, 54, 3, 152, 27
INVAR-18, Run: 076, F, 2, 0, 0, 100, 120, 54, 3, 127, 50
INVAR-18, Run: 077, F, 1, 1, 0, 104, 123, 54, 3, 135, 44
INVAR-18, Run: 078, F, 2, 1, 0, 91, 114, 54, 3, 128, 42
INVAR-18, Run: 079, F, 2, 0, 0, 109, 126, 54, 3, 133, 50
INVAR-18, Run: 080, F, 0, 3, 0, 78, 106, 54, 3, 99, 61
INVAR-18, Run: 081, F, 1, 1, 0, 98, 119, 54, 3, 151, 24
INVAR-18, Run: 082, F, 2, 0, 0, 94, 116, 54, 3, 130, 43
INVAR-18, Run: 083, F, 2, 1, 0, 85, 110, 54, 3, 146, 20
INVAR-18, Run: 084, F, 0, 3, 0, 96, 117, 53, 6, 138, 35
INVAR-18, Run: 085, F, 1, 1, 0, 95, 117, 54, 3, 121, 52
INVAR-18, Run: 086, F, 1, 0, 0, 104, 123, 54, 3, 123, 57
INVAR-18, Run: 087, F, 2, 1, 0, 91, 114, 54, 3, 103, 67
INVAR-18, Run: 088, F, 3, 0, 0, 102, 121, 54, 3, 157, 21
INVAR-18, Run: 089, F, 2, 1, 0, 100, 120, 54, 3, 123, 53
INVAR-18, Run: 090, F, 1, 0, 0, 98, 118, 53, 6, 128, 49
INVAR-18, Run: 091, F, 0, 3, 0, 120, 134, 54, 3, 147, 41
INVAR-18, Run: 092, F, 0, 3, 0, 102, 122, 54, 3, 134, 42
INVAR-18, Run: 093, F, 0, 1, 0, 99, 121, 55, 0, 156, 19
INVAR-18, Run: 094, F, 1, 0, 0, 110, 126, 53, 6, 151, 34
INVAR-18, Run: 095, F, 0, 1, 0, 93, 115, 53, 6, 130, 43
INVAR-18, Run: 096, F, 0, 2, 0, 99, 120, 54, 3, 129, 46
INVAR-18, Run: 097, F, 1, 1, 0, 107, 125, 54, 3, 150, 31
INVAR-18, Run: 098, F, 2, 1, 0, 97, 118, 54, 3, 114, 60
INVAR-18, Run: 099, F, 2, 1, 0, 109, 126, 54, 3, 121, 61
INVAR-18, Run: 100, F, 2, 0, 0, 109, 126, 54, 3, 152, 31
INVAR-19, Run: 001, F, 0, 1, 0, 101, 79, 0, 0, 78, 0
INVAR-19, Run: 002, F, 0, 2, 0, 113, 87, 0, 0, 85, 0
INVAR-19, Run: 003, F, 2, 0, 0, 99, 77, 0, 0, 77, 0
INVAR-19, Run: 004, F, 2, 0, 0, 81, 65, 0, 0, 65, 0
INVAR-19, Run: 005, F, 2, 1, 0, 135, 101, 0, 0, 100, 0
INVAR-19, Run: 006, F, 0, 1, 0, 89, 71, 0, 0, 70, 0
INVAR-19, Run: 007, F, 2, 0, 0, 105, 81, 0, 0, 81, 0
INVAR-19, Run: 008, F, 0, 2, 0, 92, 73, 0, 0, 71, 0
INVAR-19, Run: 009, F, 1, 1, 0, 94, 74, 0, 0, 73, 0
INVAR-19, Run: 010, F, 1, 1, 0, 91, 72, 0, 0, 71, 0
INVAR-19, Run: 011, F, 0, 2, 0, 104, 81, 0, 0, 79, 0
INVAR-19, Run: 012, F, 1, 0, 0, 91, 72, 0, 0, 72, 0
INVAR-19, Run: 013, F, 1, 2, 0, 103, 80, 0, 0, 78, 0
INVAR-19, Run: 014, F, 0, 2, 0, 86, 69, 0, 0, 67, 0
INVAR-19, Run: 015, F, 0, 1, 0, 104, 81, 0, 0, 80, 0
INVAR-19, Run: 016, F, 2, 1, 0, 105, 81, 0, 0, 80, 0
INVAR-19, Run: 017, F, 2, 1, 0, 108, 83, 0, 0, 82, 0
INVAR-19, Run: 018, F, 2, 1, 0, 87, 69, 0, 0, 68, 0
INVAR-19, Run: 019, F, 2, 0, 0, 93, 73, 0, 0, 73, 0
INVAR-19, Run: 020, F, 1, 0, 0, 106, 82, 0, 0, 82, 0
INVAR-19, Run: 021, F, 1, 1, 0, 94, 74, 0, 0, 73, 0
INVAR-19, Run: 022, F, 3, 0, 0, 104, 80, 0, 0, 80, 0
INVAR-19, Run: 023, F, 2, 1, 0, 105, 81, 0, 0, 80, 0
INVAR-19, Run: 024, F, 1, 2, 0, 85, 68, 0, 0, 66, 0
INVAR-19, Run: 025, F, 0, 1, 0, 104, 81, 0, 0, 80, 0
INVAR-19, Run: 026, F, 2, 0, 0, 87, 69, 0, 0, 69, 0
INVAR-19, Run: 027, F, 2, 0, 0, 99, 77, 0, 0, 77, 0
INVAR-19, Run: 028, F, 3, 1, 0, 98, 76, 0, 0, 75, 0
INVAR-19, Run: 029, F, 0, 2, 0, 125, 95, 0, 0, 93, 0
INVAR-19, Run: 030, F, 2, 1, 0, 114, 87, 0, 0, 86, 0
INVAR-19, Run: 031, F, 1, 1, 0, 88, 70, 0, 0, 69, 0
INVAR-19, Run: 032, F, 1, 0, 0, 91, 72, 0, 0, 72, 0
INVAR-19, Run: 033, F, 3, 0, 0, 95, 74, 0, 0, 74, 0
INVAR-19, Run: 034, F, 1, 1, 0, 115, 88, 0, 0, 87, 0
INVAR-19, Run: 035, F, 2, 0, 0, 99, 77, 0, 0, 77, 0
INVAR-19, Run: 036, F, 1, 1, 0, 103, 80, 0, 0, 79, 0
INVAR-19, Run: 037, F, 2, 0, 0, 93, 73, 0, 0, 73, 0
INVAR-19, Run: 038, F, 2, 0, 0, 102, 79, 0, 0, 79, 0
INVAR-19, Run: 039, F, 3, 0, 0, 86, 68, 0, 0, 68, 0
INVAR-19, Run: 040, F, 2, 0, 0, 102, 79, 0, 0, 79, 0
INVAR-19, Run: 041, F, 0, 1, 0, 95, 75, 0, 0, 74, 0
INVAR-19, Run: 042, F, 2, 1, 0, 99, 77, 0, 0, 76, 0
INVAR-19, Run: 043, F, 0, 1, 0, 95, 75, 0, 0, 74, 0
INVAR-19, Run: 044, F, 2, 0, 0, 102, 79, 0, 0, 79, 0
INVAR-19, Run: 045, F, 2, 1, 0, 123, 93, 0, 0, 92, 0
INVAR-19, Run: 046, F, 0, 3, 0, 107, 83, 0, 0, 80, 0
INVAR-19, Run: 047, F, 3, 0, 0, 104, 80, 0, 0, 80, 0
INVAR-19, Run: 048, F, 2, 0, 0, 105, 81, 0, 0, 81, 0
INVAR-19, Run: 049, F, 2, 3, 0, 87, 69, 0, 0, 66, 0
INVAR-19, Run: 050, F, 0, 2, 0, 104, 81, 0, 0, 79, 0
INVAR-19, Run: 051, F, 0, 1, 0, 104, 81, 0, 0, 80, 0
INVAR-19, Run: 052, F, 0, 2, 0, 110, 85, 0, 0, 83, 0
INVAR-19, Run: 053, F, 1, 0, 0, 97, 76, 0, 0, 76, 0
INVAR-19, Run: 054, F, 0, 2, 0, 110, 85, 0, 0, 83, 0
INVAR-19, Run: 055, F, 1, 2, 0, 82, 66, 0, 0, 64, 0
INVAR-19, Run: 056, F, 2, 1, 0, 99, 77, 0, 0, 76, 0
INVAR-19, Run: 057, F, 0, 1, 0, 83, 67, 0, 0, 66, 0
INVAR-19, Run: 058, F, 1, 1, 0, 115, 88, 0, 0, 87, 0
INVAR-19, Run: 059, F, 2, 0, 0, 96, 75, 0, 0, 75, 0
INVAR-19, Run: 060, F, 0, 3, 0, 95, 75, 0, 0, 72, 0
INVAR-19, Run: 061, F, 2, 0, 0, 84, 67, 0, 0, 67, 0
INVAR-19, Run: 062, F, 0, 1, 0, 89, 71, 0, 0, 70, 0
INVAR-19, Run: 063, F, 2, 0, 0, 99, 77, 0, 0, 77, 0
INVAR-19, Run: 064, F, 0, 3, 0, 92, 73, 0, 0, 70, 0
INVAR-19, Run: 065, F, 1, 2, 0, 112, 86, 0, 0, 84, 0
INVAR-19, Run: 066, F, 0, 1, 0, 95, 75, 0, 0, 74, 0
INVAR-19, Run: 067, F, 0, 1, 0, 101, 79, 0, 0, 78, 0
INVAR-19, Run: 068, F, 1, 1, 0, 121, 92, 0, 0, 91, 0
INVAR-19, Run: 069, F, 1, 0, 0, 112, 86, 0, 0, 86, 0
INVAR-19, Run: 070, F, 2, 0, 0, 93, 73, 0, 0, 73, 0
INVAR-19, Run: 071, F, 1, 0, 0, 91, 72, 0, 0, 72, 0
INVAR-19, Run: 072, F, 0, 1, 0, 110, 85, 0, 0, 84, 0
INVAR-19, Run: 073, F, 0, 1, 0, 98, 77, 0, 0, 76, 0
INVAR-19, Run: 074, F, 2, 0, 0, 96, 75, 0, 0, 75, 0
INVAR-19, Run: 075, F, 0, 1, 0, 107, 83, 0, 0, 82, 0
INVAR-19, Run: 076, F, 1, 1, 0, 91, 72, 0, 0, 71, 0
INVAR-19, Run: 077, F, 0, 1, 0, 110, 85, 0, 0, 84, 0
INVAR-19, Run: 078, F, 0, 2, 0, 92, 73, 0, 0, 71, 0
INVAR-19, Run: 079, F, 2, 1, 0, 87, 69, 0, 0, 68, 0
INVAR-19, Run: 080, F, 2, 1, 0, 96, 75, 0, 0, 74, 0
INVAR-19, Run: 081, F, 3, 1, 0, 95, 74, 0, 0, 73, 0
INVAR-19, Run: 082, F, 0, 2, 0, 92, 73, 0, 0, 71, 0
INVAR-19, Run: 083, F, 1, 1, 0, 85, 68, 0, 0, 67, 0
INVAR-19, Run: 084, F, 2, 0, 0, 114, 87, 0, 0, 87, 0
INVAR-19, Run: 085, F, 0, 2, 0, 98, 77, 0, 0, 75, 0
INVAR-19, Run: 086, F, 1, 1, 0, 100, 78, 0, 0, 77, 0
INVAR-19, Run: 087, F, 1, 0, 0, 79, 64, 0, 0, 64, 0
INVAR-19, Run: 088, F, 1, 0, 0, 76, 62, 0, 0, 62, 0
INVAR-19, Run: 089, F, 3, 0, 0, 98, 76, 0, 0, 76, 0
INVAR-19, Run: 090, F, 1, 1, 0, 127, 96, 0, 0, 95, 0
INVAR-19, Run: 091, F, 0, 1, 0, 107, 83, 0, 0, 82, 0
INVAR-19, Run: 092, F, 1, 1, 0, 109, 84, 0, 0, 83, 0
INVAR-19, Run: 093, F, 2, 0, 0, 87, 69, 0, 0, 69, 0
INVAR-19, Run: 094, F, 2, 0, 0, 84, 67, 0, 0, 67, 0
INVAR-19, Run: 095, F, 2, 0, 0, 99, 77, 0, 0, 77, 0
INVAR-19, Run: 096, F, 2, 0, 0, 105, 81, 0, 0, 81, 0
INVAR-19, Run: 097, F, 3, 0, 0, 86, 68, 0, 0, 68, 0
INVAR-19, Run: 098, F, 2, 1, 0, 111, 85, 0, 0, 84, 0
INVAR-19, Run: 099, F, 1, 0, 0, 112, 86, 0, 0, 86, 0
INVAR-19, Run: 100, F, 1, 0, 0, 118, 90, 0, 0, 90, 0
INVAR-2, Run: 001, F, 2, 3, 0, 101, 85, 21, 5, 69, 39
INVAR-2, Run: 002, F, 1, 1, 0, 120, 99, 22, 2, 102, 20
INVAR-2, Run: 003, F, 0, 2, 0, 103, 88, 22, 2, 98, 12
INVAR-2, Run: 004, F, 2, 0, 0, 101, 86, 22, 2, 80, 30
INVAR-2, Run: 005, F, 1, 0, 0, 84, 74, 21, 5, 73, 27
INVAR-2, Run: 006, F, 0, 2, 0, 100, 86, 22, 2, 79, 29
INVAR-2, Run: 007, F, 1, 0, 0, 93, 81, 22, 2, 88, 17
INVAR-2, Run: 008, F, 0, 1, 0, 100, 86, 22, 2, 86, 23
INVAR-2, Run: 009, F, 0, 1, 0, 97, 84, 22, 2, 80, 27
INVAR-2, Run: 010, F, 0, 2, 0, 106, 89, 21, 5, 78, 35
INVAR-2, Run: 011, F, 1, 0, 0, 111, 93, 22, 2, 112, 5
INVAR-2, Run: 012, F, 1, 0, 0, 102, 87, 22, 2, 97, 14
INVAR-2, Run: 013, F, 1, 1, 0, 111, 93, 22, 2, 114, 2
INVAR-2, Run: 014, F, 0, 1, 0, 124, 101, 21, 5, 116, 10
INVAR-2, Run: 015, F, 1, 0, 0, 111, 92, 21, 5, 96, 22
INVAR-2, Run: 016, F, 0, 1, 0, 97, 84, 22, 2, 94, 13
INVAR-2, Run: 017, F, 2, 0, 0, 101, 86, 22, 2, 93, 17
INVAR-2, Run: 018, F, 2, 2, 0, 110, 91, 21, 5, 99, 16
INVAR-2, Run: 019, F, 2, 0, 0, 101, 85, 21, 5, 78, 33
INVAR-2, Run: 020, F, 3, 0, 0, 103, 87, 22, 2, 97, 14
INVAR-2, Run: 021, F, 1, 1, 0, 114, 95, 22, 2, 111, 7
INVAR-2, Run: 022, F, 2, 2, 0, 104, 87, 21, 5, 79, 32
INVAR-2, Run: 023, F, 0, 2, 0, 79, 71, 21, 5, 88, 7
INVAR-2, Run: 024, F, 1, 0, 0, 96, 83, 22, 2, 77, 30
INVAR-2, Run: 025, F, 1, 0, 0, 78, 71, 22, 2, 84, 11
INVAR-2, Run: 026, F, 0, 3, 0, 106, 90, 22, 2, 78, 33
INVAR-2, Run: 027, F, 1, 0, 0, 114, 95, 22, 2, 102, 17
INVAR-2, Run: 028, F, 0, 1, 0, 100, 86, 22, 2, 92, 17
INVAR-2, Run: 029, F, 2, 1, 0, 92, 80, 22, 2, 94, 9
INVAR-2, Run: 030, F, 2, 0, 0, 101, 85, 21, 5, 83, 28
INVAR-2, Run: 031, F, 1, 0, 0, 93, 80, 21, 5, 91, 15
INVAR-2, Run: 032, F, 0, 1, 0, 100, 86, 22, 2, 85, 24
INVAR-2, Run: 033, F, 0, 3, 0, 115, 96, 22, 2, 85, 32
INVAR-2, Run: 034, F, 2, 1, 0, 98, 84, 22, 2, 93, 14
INVAR-2, Run: 035, F, 0, 2, 0, 121, 100, 22, 2, 112, 10
INVAR-2, Run: 036, F, 1, 0, 0, 102, 87, 22, 2, 79, 32
INVAR-2, Run: 037, F, 0, 1, 0, 112, 94, 22, 2, 106, 11
INVAR-2, Run: 038, F, 0, 2, 0, 103, 88, 22, 2, 103, 7
INVAR-2, Run: 039, F, 1, 0, 0, 117, 97, 22, 2, 107, 14
INVAR-2, Run: 040, F, 2, 0, 0, 101, 86, 22, 2, 100, 10
INVAR-2, Run: 041, F, 1, 1, 0, 90, 79, 22, 2, 91, 11
INVAR-2, Run: 042, F, 2, 2, 0, 113, 94, 22, 2, 103, 13
INVAR-2, Run: 043, F, 2, 1, 0, 80, 72, 22, 2, 81, 14
INVAR-2, Run: 044, F, 2, 0, 0, 98, 84, 22, 2, 98, 10
INVAR-2, Run: 045, F, 1, 1, 0, 108, 91, 22, 2, 102, 12
INVAR-2, Run: 046, F, 0, 1, 0, 88, 78, 22, 2, 72, 29
INVAR-2, Run: 047, F, 1, 0, 0, 111, 93, 22, 2, 112, 5
INVAR-2, Run: 048, F, 2, 2, 0, 101, 85, 21, 5, 95, 14
INVAR-2, Run: 049, F, 0, 1, 0, 118, 98, 22, 2, 97, 24
INVAR-2, Run: 050, F, 0, 3, 0, 100, 86, 22, 2, 94, 13
INVAR-2, Run: 051, F, 3, 0, 0, 103, 87, 22, 2, 95, 16
INVAR-2, Run: 052, F, 2, 0, 0, 101, 86, 22, 2, 92, 18
INVAR-2, Run: 053, F, 2, 2, 0, 86, 76, 22, 2, 97, 1
INVAR-2, Run: 054, F, 1, 0, 0, 90, 79, 22, 2, 101, 2
INVAR-2, Run: 055, F, 0, 2, 0, 88, 78, 22, 2, 90, 10
INVAR-2, Run: 056, F, 1, 1, 0, 117, 97, 22, 2, 112, 8
INVAR-2, Run: 057, F, 1, 2, 0, 105, 89, 22, 2, 88, 23
INVAR-2, Run: 058, F, 2, 1, 0, 110, 92, 22, 2, 106, 9
INVAR-2, Run: 059, F, 0, 2, 0, 97, 83, 21, 5, 71, 36
INVAR-2, Run: 060, F, 1, 0, 0, 93, 81, 22, 2, 93, 12
INVAR-2, Run: 061, F, 1, 1, 0, 96, 83, 22, 2, 93, 13
INVAR-2, Run: 062, F, 1, 1, 0, 90, 79, 22, 2, 84, 18
INVAR-2, Run: 063, F, 0, 1, 0, 121, 100, 22, 2, 114, 9
INVAR-2, Run: 064, F, 2, 1, 0, 116, 96, 22, 2, 112, 7
INVAR-2, Run: 065, F, 3, 0, 0, 103, 87, 22, 2, 98, 13
INVAR-2, Run: 066, F, 1, 1, 0, 96, 83, 22, 2, 98, 8
INVAR-2, Run: 067, F, 1, 0, 0, 99, 85, 22, 2, 93, 16
INVAR-2, Run: 068, F, 0, 2, 0, 115, 95, 21, 5, 85, 34
INVAR-2, Run: 069, F, 1, 1, 0, 102, 87, 22, 2, 105, 5
INVAR-2, Run: 070, F, 3, 1, 0, 97, 82, 21, 5, 74, 33
INVAR-2, Run: 071, F, 1, 1, 0, 87, 76, 21, 5, 77, 24
INVAR-2, Run: 072, F, 2, 2, 0, 89, 78, 22, 2, 88, 12
INVAR-2, Run: 073, F, 0, 2, 0, 97, 84, 22, 2, 90, 16
INVAR-2, Run: 074, F, 1, 1, 0, 90, 79, 22, 2, 89, 13
INVAR-2, Run: 075, F, 3, 0, 0, 109, 91, 22, 2, 97, 18
INVAR-2, Run: 076, F, 0, 3, 0, 112, 94, 22, 2, 104, 11
INVAR-2, Run: 077, F, 0, 1, 0, 82, 74, 22, 2, 71, 26
INVAR-2, Run: 078, F, 2, 0, 0, 101, 86, 22, 2, 93, 17
INVAR-2, Run: 079, F, 0, 1, 0, 97, 84, 22, 2, 73, 34
INVAR-2, Run: 080, F, 1, 1, 0, 102, 87, 22, 2, 99, 11
INVAR-2, Run: 081, F, 2, 0, 0, 104, 88, 22, 2, 93, 19
INVAR-2, Run: 082, F, 1, 0, 0, 87, 77, 22, 2, 85, 16
INVAR-2, Run: 083, F, 2, 0, 0, 107, 90, 22, 2, 111, 3
INVAR-2, Run: 084, F, 2, 1, 0, 101, 86, 22, 2, 89, 20
INVAR-2, Run: 085, F, 1, 2, 0, 93, 81, 22, 2, 93, 10
INVAR-2, Run: 086, F, 2, 1, 0, 104, 87, 21, 5, 90, 22
INVAR-2, Run: 087, F, 2, 0, 0, 107, 90, 22, 2, 100, 14
INVAR-2, Run: 088, F, 2, 0, 0, 101, 86, 22, 2, 100, 10
INVAR-2, Run: 089, F, 2, 0, 0, 89, 78, 22, 2, 87, 15
INVAR-2, Run: 090, F, 1, 3, 0, 111, 93, 22, 2, 92, 22
INVAR-2, Run: 091, F, 2, 0, 0, 101, 85, 21, 5, 101, 10
INVAR-2, Run: 092, F, 0, 1, 0, 115, 96, 22, 2, 99, 20
INVAR-2, Run: 093, F, 2, 2, 0, 101, 86, 22, 2, 93, 15
INVAR-2, Run: 094, F, 2, 0, 0, 95, 81, 21, 5, 95, 12
INVAR-2, Run: 095, F, 2, 0, 0, 86, 76, 22, 2, 86, 14
INVAR-2, Run: 096, F, 1, 0, 0, 108, 90, 21, 5, 98, 18
INVAR-2, Run: 097, F, 1, 1, 0, 108, 91, 22, 2, 98, 16
INVAR-2, Run: 098, F, 0, 1, 0, 106, 90, 22, 2, 102, 11
INVAR-2, Run: 099, F, 1, 2, 0, 102, 86, 21, 5, 80, 30
INVAR-2, Run: 100, F, 0, 2, 0, 97, 84, 22, 2, 101, 5
INVAR-20, Run: 001, F, 0, 1, 0, 76, 81, 0, 0, 80, 0
INVAR-20, Run: 002, F, 2, 0, 0, 98, 95, 0, 0, 95, 0
INVAR-20, Run: 003, F, 1, 0, 0, 93, 92, 0, 0, 92, 0
INVAR-20, Run: 004, F, 0, 2, 0, 112, 105, 0, 0, 103, 0
INVAR-20, Run: 005, F, 2, 0, 0, 107, 101, 0, 0, 101, 0
INVAR-20, Run: 006, F, 1, 1, 0, 96, 94, 0, 0, 93, 0
INVAR-20, Run: 007, F, 3, 1, 0, 106, 100, 0, 0, 99, 0
INVAR-20, Run: 008, F, 2, 0, 0, 107, 101, 0, 0, 101, 0
INVAR-20, Run: 009, F, 0, 2, 0, 106, 101, 0, 0, 99, 0
INVAR-20, Run: 010, F, 1, 0, 0, 96, 94, 0, 0, 94, 0
INVAR-20, Run: 011, F, 2, 0, 0, 83, 85, 0, 0, 85, 0
INVAR-20, Run: 012, F, 0, 3, 0, 97, 95, 0, 0, 92, 0
INVAR-20, Run: 013, F, 1, 1, 0, 87, 88, 0, 0, 87, 0
INVAR-20, Run: 014, F, 0, 3, 0, 103, 99, 0, 0, 96, 0
INVAR-20, Run: 015, F, 1, 0, 0, 93, 92, 0, 0, 92, 0
INVAR-20, Run: 016, F, 2, 0, 0, 95, 93, 0, 0, 93, 0
INVAR-20, Run: 017, F, 2, 0, 0, 107, 101, 0, 0, 101, 0
INVAR-20, Run: 018, F, 0, 1, 0, 118, 109, 0, 0, 108, 0
INVAR-20, Run: 019, F, 0, 1, 0, 100, 97, 0, 0, 96, 0
INVAR-20, Run: 020, F, 0, 1, 0, 100, 97, 0, 0, 96, 0
INVAR-20, Run: 021, F, 1, 1, 0, 111, 104, 0, 0, 103, 0
INVAR-20, Run: 022, F, 1, 0, 0, 87, 88, 0, 0, 88, 0
INVAR-20, Run: 023, F, 0, 1, 0, 103, 99, 0, 0, 98, 0
INVAR-20, Run: 024, F, 2, 2, 0, 89, 89, 0, 0, 87, 0
INVAR-20, Run: 025, F, 0, 3, 0, 94, 93, 0, 0, 90, 0
INVAR-20, Run: 026, F, 2, 2, 0, 95, 93, 0, 0, 91, 0
INVAR-20, Run: 027, F, 2, 1, 0, 95, 93, 0, 0, 92, 0
INVAR-20, Run: 028, F, 2, 0, 0, 92, 91, 0, 0, 91, 0
INVAR-20, Run: 029, F, 3, 0, 0, 91, 90, 0, 0, 90, 0
INVAR-20, Run: 030, F, 1, 1, 0, 84, 86, 0, 0, 85, 0
INVAR-20, Run: 031, F, 1, 1, 0, 96, 94, 0, 0, 93, 0
INVAR-20, Run: 032, F, 0, 1, 0, 97, 95, 0, 0, 94, 0
INVAR-20, Run: 033, F, 1, 0, 0, 93, 92, 0, 0, 92, 0
INVAR-20, Run: 034, F, 2, 1, 0, 125, 113, 0, 0, 112, 0
INVAR-20, Run: 035, F, 0, 1, 0, 91, 91, 0, 0, 90, 0
INVAR-20, Run: 036, F, 1, 1, 0, 78, 82, 0, 0, 81, 0
INVAR-20, Run: 037, F, 1, 1, 0, 105, 100, 0, 0, 99, 0
INVAR-20, Run: 038, F, 1, 0, 0, 81, 84, 0, 0, 84, 0
INVAR-20, Run: 039, F, 2, 0, 0, 92, 91, 0, 0, 91, 0
INVAR-20, Run: 040, F, 0, 1, 0, 100, 97, 0, 0, 96, 0
INVAR-20, Run: 041, F, 1, 2, 0, 114, 106, 0, 0, 104, 0
INVAR-20, Run: 042, F, 1, 1, 0, 90, 90, 0, 0, 89, 0
INVAR-20, Run: 043, F, 0, 2, 0, 97, 95, 0, 0, 93, 0
INVAR-20, Run: 044, F, 0, 2, 0, 97, 95, 0, 0, 93, 0
INVAR-20, Run: 045, F, 2, 2, 0, 86, 87, 0, 0, 85, 0
INVAR-20, Run: 046, F, 1, 1, 0, 126, 114, 0, 0, 113, 0
INVAR-20, Run: 047, F, 3, 0, 0, 91, 90, 0, 0, 90, 0
INVAR-20, Run: 048, F, 0, 2, 0, 94, 93, 0, 0, 91, 0
INVAR-20, Run: 049, F, 2, 0, 0, 113, 105, 0, 0, 105, 0
INVAR-20, Run: 050, F, 2, 0, 0, 92, 91, 0, 0, 91, 0
INVAR-20, Run: 051, F, 0, 3, 0, 94, 93, 0, 0, 90, 0
INVAR-20, Run: 052, F, 1, 2, 0, 105, 100, 0, 0, 98, 0
INVAR-20, Run: 053, F, 2, 0, 0, 98, 95, 0, 0, 95, 0
INVAR-20, Run: 054, F, 1, 4, 0, 84, 86, 0, 0, 82, 0
INVAR-20, Run: 055, F, 3, 0, 0, 103, 98, 0, 0, 98, 0
INVAR-20, Run: 056, F, 1, 1, 0, 93, 92, 0, 0, 91, 0
INVAR-20, Run: 057, F, 1, 1, 0, 96, 94, 0, 0, 93, 0
INVAR-20, Run: 058, F, 0, 3, 0, 100, 97, 0, 0, 94, 0
INVAR-20, Run: 059, F, 2, 0, 0, 92, 91, 0, 0, 91, 0
INVAR-20, Run: 060, F, 3, 0, 0, 91, 90, 0, 0, 90, 0
INVAR-20, Run: 061, F, 2, 0, 0, 98, 95, 0, 0, 95, 0
INVAR-20, Run: 062, F, 2, 1, 0, 98, 95, 0, 0, 94, 0
INVAR-20, Run: 063, F, 0, 2, 0, 121, 111, 0, 0, 109, 0
INVAR-20, Run: 064, F, 1, 1, 0, 93, 92, 0, 0, 91, 0
INVAR-20, Run: 065, F, 1, 0, 0, 96, 94, 0, 0, 94, 0
INVAR-20, Run: 066, F, 0, 2, 0, 91, 91, 0, 0, 89, 0
INVAR-20, Run: 067, F, 0, 3, 0, 103, 99, 0, 0, 96, 0
INVAR-20, Run: 068, F, 2, 1, 0, 89, 89, 0, 0, 88, 0
INVAR-20, Run: 069, F, 2, 0, 0, 95, 93, 0, 0, 93, 0
INVAR-20, Run: 070, F, 2, 0, 0, 98, 95, 0, 0, 95, 0
INVAR-20, Run: 071, F, 1, 0, 0, 117, 108, 0, 0, 108, 0
INVAR-20, Run: 072, F, 0, 2, 0, 91, 91, 0, 0, 89, 0
INVAR-20, Run: 073, F, 1, 0, 0, 84, 86, 0, 0, 86, 0
INVAR-20, Run: 074, F, 1, 1, 0, 108, 102, 0, 0, 101, 0
INVAR-20, Run: 075, F, 0, 1, 0, 100, 97, 0, 0, 96, 0
INVAR-20, Run: 076, F, 0, 1, 0, 88, 89, 0, 0, 88, 0
INVAR-20, Run: 077, F, 1, 2, 0, 111, 104, 0, 0, 102, 0
INVAR-20, Run: 078, F, 0, 1, 0, 106, 101, 0, 0, 100, 0
INVAR-20, Run: 079, F, 0, 1, 0, 94, 93, 0, 0, 92, 0
INVAR-20, Run: 080, F, 0, 1, 0, 100, 97, 0, 0, 96, 0
INVAR-20, Run: 081, F, 0, 1, 0, 115, 107, 0, 0, 106, 0
INVAR-20, Run: 082, F, 1, 0, 0, 114, 106, 0, 0, 106, 0
INVAR-20, Run: 083, F, 2, 0, 0, 104, 99, 0, 0, 99, 0
INVAR-20, Run: 084, F, 1, 1, 0, 102, 98, 0, 0, 97, 0
INVAR-20, Run: 085, F, 0, 3, 0, 91, 91, 0, 0, 88, 0
INVAR-20, Run: 086, F, 2, 0, 0, 86, 87, 0, 0, 87, 0
INVAR-20, Run: 087, F, 1, 2, 0, 108, 102, 0, 0, 100, 0
INVAR-20, Run: 088, F, 0, 1, 0, 106, 101, 0, 0, 100, 0
INVAR-20, Run: 089, F, 1, 1, 0, 111, 104, 0, 0, 103, 0
INVAR-20, Run: 090, F, 1, 1, 0, 117, 108, 0, 0, 107, 0
INVAR-20, Run: 091, F, 0, 1, 0, 109, 103, 0, 0, 102, 0
INVAR-20, Run: 092, F, 1, 2, 0, 81, 84, 0, 0, 82, 0
INVAR-20, Run: 093, F, 1, 0, 0, 90, 90, 0, 0, 90, 0
INVAR-20, Run: 094, F, 0, 1, 0, 91, 91, 0, 0, 90, 0
INVAR-20, Run: 095, F, 2, 1, 0, 116, 107, 0, 0, 106, 0
INVAR-20, Run: 096, F, 2, 1, 0, 101, 97, 0, 0, 96, 0
INVAR-20, Run: 097, F, 0, 1, 0, 94, 93, 0, 0, 92, 0
INVAR-20, Run: 098, F, 1, 0, 0, 99, 96, 0, 0, 96, 0
INVAR-20, Run: 099, F, 2, 2, 0, 107, 101, 0, 0, 99, 0
INVAR-20, Run: 100, F, 2, 0, 0, 116, 107, 0, 0, 107, 0
INVAR-21, Run: 001, F, 2, 1, 0, 107, 115, 0, 0, 114, 0
INVAR-21, Run: 002, F, 1, 0, 0, 90, 104, 0, 0, 104, 0
INVAR-21, Run: 003, F, 1, 1, 0, 108, 116, 0, 0, 115, 0
INVAR-21, Run: 004, F, 0, 3, 0, 88, 103, 0, 0, 100, 0
INVAR-21, Run: 005, F, 2, 0, 0, 122, 125, 0, 0, 125, 0
