Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 011, P, 0, 0, 0, 3, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 39, 7, 39, 7, 2, 0, 15, 0, 0, 0, 0, 1, 1, 1, 1, 0, 7, 0, 0, 11, 1, 12, 2, 1, 1, 0, 23, 0, 0, 0, 1, 1, 1, 14, 1, 0, 4, 7, 2, 6, 3, 1, 1, 1, 1, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 16, 8, 1, 0, 6, 3, 0, 10, 0, 15, 1, 2, 1, 16, 2, 0, 9, 2, 12, 3, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 10, 0, 14, 4, 15, 5, 1, 16, 2, 0, 9, 5, 1, 12, 2, 1, 1, 1, 1, 1, 6, 0, 13, 0, 33, 1, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 9, 1, 1, 3, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 013, P, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 45, 10, 45, 10, 2, 0, 18, 0, 0, 4, 1, 5, 2, 1, 1, 0, 9, 0, 0, 12, 2, 13, 3, 1, 0, 0, 24, 0, 10, 2, 11, 3, 1, 15, 3, 0, 39, 7, 12, 42, 12, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 014, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 1, 12, 9, 0, 0, 7, 1, 0, 6, 1, 8, 2, 5, 1, 15, 2, 0, 7, 1, 10, 2, 1, 1, 0, 8, 0, 0, 1, 1, 2, 2, 1, 1, 0, 1, 0, 7, 3, 8, 4, 1, 15, 2, 0, 19, 0, 3, 22, 4, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 29, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 19, 3, 1, 4, 0, 0, 17, 6, 22, 1, 8, 1
INVAR-1, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 6, 3, 0, 7, 1, 1, 17, 7, 23, 9, 0, 1, 15, 3, 0, 9, 1, 13, 2, 1, 1, 0, 9, 0, 0, 12, 1, 13, 2, 1, 0, 0, 2, 0, 2, 1, 3, 2, 1, 17, 1, 0, 3, 0, 1, 5, 2, 1, 1, 1, 1, 1, 5, 0, 3, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 4, 1, 1, 4, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 016, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 19, 3, 20, 4, 2, 1, 17, 1, 0, 21, 4, 23, 5, 1, 1, 0, 8, 1, 0, 7, 2, 9, 3, 1, 0, 0, 4, 0, 6, 1, 7, 2, 1, 17, 1, 0, 8, 0, 3, 10, 4, 1, 1, 1, 1, 1, 1, 0, 7, 0, 30, 1, 0, 0, 0, 0, 0, 0, 0, 1, 19, 3, 20, 3, 0, 8, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 14, 9, 0, 0, 7, 1, 1, 6, 1, 9, 3, 4, 1, 17, 1, 0, 4, 2, 6, 3, 1, 1, 0, 9, 0, 0, 3, 2, 4, 3, 1, 0, 0, 2, 0, 9, 0, 10, 1, 1, 16, 2, 0, 7, 0, 2, 10, 3, 1, 1, 1, 1, 1, 3, 1, 7, 0, 24, 3, 0, 0, 0, 0, 0, 0, 0, 1, 12, 2, 17, 3, 1, 5, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 018, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 7, 2, 0, 35, 14, 39, 15, 1, 1, 15, 3, 0, 6, 5, 10, 6, 1, 1, 0, 9, 0, 0, 1, 0, 2, 1, 1, 0, 0, 21, 0, 13, 3, 14, 4, 1, 14, 2, 1, 1, 5, 1, 5, 3, 1, 1, 1, 1, 1, 8, 0, 23, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 4, 0, 0, 1, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 019, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 7, 1, 1, 5, 0, 9, 2, 1, 1, 14, 4, 0, 47, 11, 52, 12, 1, 1, 0, 9, 0, 0, 9, 0, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 16, 1, 1, 7, 2, 2, 9, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 020, P, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 1, 0, 7, 0, 1, 9, 2, 12, 4, 4, 1, 13, 3, 0, 20, 4, 24, 5, 1, 1, 0, 8, 0, 0, 9, 1, 10, 2, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 16, 0, 0, 2, 0, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 6, 0, 24, 3, 0, 0, 0, 0, 0, 0, 0, 1, 35, 9, 39, 9, 0, 5, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 2, 0, 3, 1, 2, 1, 18, 0, 0, 6, 0, 7, 1, 1, 1, 0, 9, 0, 0, 26, 6, 27, 7, 1, 0, 0, 0, 0, 7, 2, 8, 3, 1, 12, 4, 2, 19, 0, 1, 26, 4, 1, 1, 1, 1, 1, 4, 0, 3, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 10, 1, 1, 5, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 022, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 10, 2, 12, 3, 1, 1, 15, 3, 0, 8, 6, 12, 7, 1, 1, 0, 9, 0, 0, 4, 3, 5, 4, 1, 0, 0, 34, 0, 7, 2, 8, 3, 1, 18, 0, 0, 14, 1, 4, 15, 5, 1, 1, 1, 1, 1, 2, 1, 36, 0, 30, 1, 1, 0, 0, 0, 0, 0, 0, 2, 7, 3, 10, 4, 0, 6, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 023, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 1, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 5, 1, 6, 2, 1, 1, 18, 0, 0, 29, 5, 30, 6, 1, 1, 1, 9, 0, 0, 21, 4, 22, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 12, 3, 0, 0, 0, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 9, 0, 0, 8, 1, 0, 11, 1, 13, 2, 0, 1, 17, 1, 0, 2, 1, 4, 2, 1, 1, 0, 8, 1, 0, 25, 9, 27, 10, 1, 0, 0, 15, 0, 0, 0, 1, 1, 1, 17, 1, 0, 10, 1, 7, 12, 8, 1, 1, 1, 1, 1, 7, 0, 16, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 9, 1, 1, 2, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 9, 0, 10, 1, 1, 1, 15, 3, 0, 5, 1, 9, 2, 1, 1, 0, 9, 0, 0, 2, 0, 3, 1, 1, 0, 0, 1, 0, 29, 10, 30, 11, 1, 15, 2, 1, 6, 0, 1, 10, 3, 1, 1, 1, 1, 1, 4, 0, 3, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 5, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 8, 0, 9, 1, 1, 1, 18, 0, 0, 3, 0, 4, 1, 1, 1, 0, 8, 1, 0, 3, 0, 5, 1, 1, 0, 0, 15, 0, 12, 3, 13, 4, 1, 16, 1, 1, 13, 1, 5, 16, 7, 1, 1, 1, 1, 1, 4, 1, 17, 0, 28, 1, 1, 0, 0, 0, 0, 0, 0, 2, 17, 1, 21, 3, 1, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 027, P, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 15, 5, 2, 0, 7, 0, 0, 0, 0, 3, 1, 2, 1, 17, 1, 0, 2, 0, 4, 1, 1, 1, 1, 8, 1, 0, 8, 4, 10, 5, 1, 0, 0, 19, 0, 16, 7, 17, 8, 1, 17, 1, 0, 34, 6, 11, 36, 12, 1, 1, 1, 1, 1, 6, 0, 23, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 8, 9, 3, 12, 4, 1, 3, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 8, 1, 0, 9, 0, 0, 9, 2, 11, 3, 0, 1, 17, 1, 0, 2, 2, 4, 3, 1, 1, 0, 9, 0, 0, 1, 2, 2, 3, 1, 0, 0, 14, 0, 3, 3, 4, 4, 1, 17, 1, 0, 11, 7, 2, 13, 3, 1, 1, 1, 1, 1, 7, 0, 15, 0, 22, 1, 0, 0, 0, 0, 0, 0, 0, 8, 6, 2, 8, 3, 1, 2, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
