Input Number, Run_Number, Result@ 100, X1, Y, X2, X1*, Y*, X2*
In01, Run: 001, F, 38, 3848, 0
In01, Run: 002, F, 38, 3701, 0
In01, Run: 003, F, 38, 3686, 0
In01, Run: 004, F, 38, 3718, 0
In01, Run: 005, F, 38, 3836, 0
In01, Run: 006, F, 38, 3744, 0
In01, Run: 007, F, 38, 3781, 0
In01, Run: 008, F, 38, 3838, 0
In01, Run: 009, F, 38, 3805, 0
In01, Run: 010, F, 38, 3802, 0
In01, Run: 011, F, 38, 3833, 0
In01, Run: 012, F, 38, 3775, 0
In01, Run: 013, F, 38, 3860, 0
In01, Run: 014, F, 38, 3676, 0
In01, Run: 015, F, 38, 3742, 0
In01, Run: 016, F, 38, 3796, 0
In01, Run: 017, F, 38, 3665, 0
In01, Run: 018, F, 38, 3790, 0
In01, Run: 019, F, 38, 3853, 0
In01, Run: 020, F, 38, 3758, 0
In01, Run: 021, F, 38, 3761, 0
In01, Run: 022, F, 38, 3755, 0
In01, Run: 023, F, 38, 3821, 0
In01, Run: 024, F, 38, 3785, 0
In01, Run: 025, F, 38, 3715, 0
In01, Run: 026, F, 38, 3788, 0
In01, Run: 027, F, 38, 3778, 0
In01, Run: 028, F, 38, 3742, 0
In01, Run: 029, F, 38, 3829, 0
In01, Run: 030, F, 38, 3731, 0
In01, Run: 031, F, 38, 3740, 0
In01, Run: 032, F, 38, 3812, 0
In01, Run: 033, F, 38, 3802, 0
In01, Run: 034, F, 38, 3683, 0
In01, Run: 035, F, 38, 3910, 0
In01, Run: 036, F, 38, 3813, 0
In01, Run: 037, F, 38, 3759, 0
In01, Run: 038, F, 38, 3837, 0
In01, Run: 039, F, 38, 3801, 0
In01, Run: 040, F, 38, 3800, 0
In01, Run: 041, F, 38, 3741, 0
In01, Run: 042, F, 38, 3759, 0
In01, Run: 043, F, 38, 3796, 0
In01, Run: 044, F, 38, 3748, 0
In01, Run: 045, F, 38, 3708, 0
In01, Run: 046, F, 38, 3785, 0
In01, Run: 047, F, 38, 3788, 0
In01, Run: 048, F, 38, 3777, 0
In01, Run: 049, F, 38, 3878, 0
In01, Run: 050, F, 38, 3797, 0
In01, Run: 051, F, 38, 3851, 0
In01, Run: 052, F, 38, 3748, 0
In01, Run: 053, F, 38, 3838, 0
In01, Run: 054, F, 38, 3794, 0
In01, Run: 055, F, 38, 3785, 0
In01, Run: 056, F, 38, 3758, 0
In01, Run: 057, F, 38, 3840, 0
In01, Run: 058, F, 38, 3819, 0
In01, Run: 059, F, 38, 3680, 0
In01, Run: 060, F, 38, 3786, 0
In01, Run: 061, F, 38, 3637, 0
In01, Run: 062, F, 38, 3860, 0
In01, Run: 063, F, 38, 3777, 0
In01, Run: 064, F, 38, 3841, 0
In01, Run: 065, F, 38, 3847, 0
In01, Run: 066, F, 38, 3742, 0
In01, Run: 067, F, 38, 3801, 0
In01, Run: 068, F, 38, 3806, 0
In01, Run: 069, F, 38, 3770, 0
In01, Run: 070, F, 38, 3695, 0
In01, Run: 071, F, 38, 3752, 0
In01, Run: 072, F, 38, 3717, 0
In01, Run: 073, F, 38, 3649, 0
In01, Run: 074, F, 38, 3788, 0
In01, Run: 075, F, 38, 3737, 0
In01, Run: 076, F, 38, 3765, 0
In01, Run: 077, F, 38, 3761, 0
In01, Run: 078, F, 38, 3803, 0
In01, Run: 079, F, 38, 3705, 0
In01, Run: 080, F, 38, 3740, 0
In01, Run: 081, F, 38, 3817, 0
In01, Run: 082, F, 38, 3816, 0
In01, Run: 083, F, 38, 3759, 0
In01, Run: 084, F, 38, 3903, 0
In01, Run: 085, F, 38, 3750, 0
In01, Run: 086, F, 38, 3833, 0
In01, Run: 087, F, 38, 3687, 0
In01, Run: 088, F, 38, 3789, 0
In01, Run: 089, F, 38, 3771, 0
In01, Run: 090, F, 38, 3740, 0
In01, Run: 091, F, 38, 3844, 0
In01, Run: 092, F, 38, 3739, 0
In01, Run: 093, F, 38, 3741, 0
In01, Run: 094, F, 38, 3797, 0
In01, Run: 095, F, 38, 3792, 0
In01, Run: 096, F, 38, 3736, 0
In01, Run: 097, F, 38, 3778, 0
In01, Run: 098, F, 38, 3840, 0
In01, Run: 099, F, 38, 3578, 0
In01, Run: 100, F, 38, 3663, 0
In02, Run: 001, F, 68, 6725, 0
In02, Run: 002, F, 68, 6668, 0
In02, Run: 003, F, 68, 6704, 0
In02, Run: 004, F, 68, 6692, 0
In02, Run: 005, F, 68, 6803, 0
In02, Run: 006, F, 68, 6639, 0
In02, Run: 007, F, 68, 6771, 0
In02, Run: 008, F, 68, 6668, 0
In02, Run: 009, F, 68, 6804, 0
In02, Run: 010, F, 68, 6726, 0
In02, Run: 011, F, 68, 6713, 0
In02, Run: 012, F, 68, 6756, 0
In02, Run: 013, F, 68, 6615, 0
In02, Run: 014, F, 68, 6652, 0
In02, Run: 015, F, 68, 6794, 0
In02, Run: 016, F, 68, 6831, 0
