Input Number, Run_Number, Result@ 100, X1, X2, U, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4
INVAR-48, Run: 089, P, 0, 0, 0, 281, 158, 272, 45, 159
INVAR-48, Run: 090, P, 0, 0, 0, 281, 207, 315, 94, 202
INVAR-48, Run: 091, P, 0, 0, 0, 281, 167, 283, 54, 170
INVAR-48, Run: 092, P, 0, 0, 0, 281, 217, 360, 104, 247
INVAR-48, Run: 093, P, 0, 0, 0, 281, 199, 293, 86, 180
INVAR-48, Run: 094, P, 0, 0, 0, 281, 440, 549, 327, 436
INVAR-48, Run: 095, P, 0, 0, 0, 281, 155, 264, 42, 151
INVAR-48, Run: 096, P, 0, 0, 0, 281, 215, 359, 102, 246
INVAR-48, Run: 097, P, 0, 0, 0, 281, 194, 328, 81, 215
INVAR-48, Run: 098, P, 0, 0, 0, 281, 164, 267, 51, 154
INVAR-48, Run: 099, P, 0, 0, 0, 281, 153, 271, 40, 158
INVAR-48, Run: 100, P, 0, 0, 0, 281, 184, 311, 71, 198
INVAR-49, Run: 001, P, 0, 89, 0, 1, 133, 96, 178, 141
INVAR-49, Run: 002, P, 0, 90, 0, 0, 57, 20, 103, 66
INVAR-49, Run: 003, P, 0, 89, 0, 1, 67, 35, 112, 80
INVAR-49, Run: 004, P, 0, 89, 0, 1, 56, 23, 101, 68
INVAR-49, Run: 005, P, 0, 87, 0, 3, 73, 39, 116, 82
INVAR-49, Run: 006, P, 0, 89, 0, 1, 99, 53, 144, 98
INVAR-49, Run: 007, P, 0, 88, 0, 2, 64, 29, 108, 73
INVAR-49, Run: 008, P, 0, 0, 0, 90, 88, 138, 44, 94
INVAR-49, Run: 009, P, 0, 0, 0, 90, 86, 150, 42, 106
INVAR-49, Run: 010, P, 0, 86, 0, 4, 185, 132, 227, 174
INVAR-49, Run: 011, P, 0, 89, 0, 1, 96, 49, 141, 94
INVAR-49, Run: 012, P, 0, 0, 0, 90, 98, 131, 54, 87
INVAR-49, Run: 013, P, 0, 88, 0, 2, 82, 46, 126, 90
INVAR-49, Run: 014, P, 0, 86, 0, 4, 109, 82, 151, 124
INVAR-49, Run: 015, P, 0, 0, 0, 90, 158, 179, 114, 135
INVAR-49, Run: 016, P, 0, 0, 0, 90, 100, 132, 56, 88
INVAR-49, Run: 017, P, 0, 0, 0, 90, 72, 93, 28, 49
INVAR-49, Run: 018, P, 0, 0, 0, 90, 71, 120, 27, 76
INVAR-49, Run: 019, P, 0, 0, 0, 90, 64, 98, 20, 54
INVAR-49, Run: 020, P, 0, 88, 0, 2, 58, 26, 102, 70
INVAR-49, Run: 021, P, 0, 82, 0, 8, 73, 31, 111, 69
INVAR-49, Run: 022, P, 0, 88, 0, 2, 67, 33, 111, 77
INVAR-49, Run: 023, P, 0, 0, 0, 90, 83, 124, 39, 80
INVAR-49, Run: 024, P, 0, 88, 0, 2, 58, 28, 102, 72
INVAR-49, Run: 025, P, 0, 90, 0, 0, 85, 58, 131, 104
INVAR-49, Run: 026, P, 0, 88, 0, 2, 53, 21, 97, 65
INVAR-49, Run: 027, P, 0, 86, 0, 4, 57, 33, 99, 75
INVAR-49, Run: 028, P, 0, 88, 0, 2, 65, 34, 109, 78
INVAR-49, Run: 029, P, 0, 90, 0, 0, 126, 63, 172, 109
INVAR-49, Run: 030, P, 0, 0, 0, 90, 116, 158, 72, 114
INVAR-49, Run: 031, P, 0, 0, 0, 90, 86, 118, 42, 74
INVAR-49, Run: 032, P, 0, 84, 0, 6, 148, 121, 188, 161
INVAR-49, Run: 033, P, 0, 84, 0, 6, 98, 51, 138, 91
INVAR-49, Run: 034, P, 0, 0, 0, 90, 94, 124, 50, 80
INVAR-49, Run: 035, P, 0, 0, 0, 90, 109, 153, 65, 109
INVAR-49, Run: 036, P, 0, 0, 0, 90, 57, 101, 13, 57
INVAR-49, Run: 037, P, 0, 86, 0, 4, 101, 60, 143, 102
INVAR-49, Run: 038, P, 0, 0, 0, 90, 85, 115, 41, 71
INVAR-49, Run: 039, P, 0, 86, 0, 4, 114, 53, 156, 95
INVAR-49, Run: 040, P, 0, 0, 0, 90, 67, 94, 23, 50
INVAR-49, Run: 041, P, 0, 88, 0, 2, 85, 38, 129, 82
INVAR-49, Run: 042, P, 0, 0, 0, 90, 89, 131, 45, 87
INVAR-49, Run: 043, P, 0, 0, 0, 90, 78, 101, 34, 57
INVAR-49, Run: 044, P, 0, 89, 0, 1, 55, 20, 100, 65
INVAR-49, Run: 045, P, 0, 85, 0, 5, 83, 65, 124, 106
INVAR-49, Run: 046, P, 0, 0, 0, 90, 85, 125, 41, 81
INVAR-49, Run: 047, P, 0, 0, 0, 90, 113, 133, 69, 89
INVAR-49, Run: 048, P, 0, 85, 0, 5, 82, 61, 123, 102
INVAR-49, Run: 049, P, 0, 88, 0, 2, 148, 107, 192, 151
INVAR-49, Run: 050, P, 0, 88, 0, 2, 111, 92, 155, 136
INVAR-49, Run: 051, P, 0, 89, 0, 1, 104, 59, 149, 104
INVAR-49, Run: 052, P, 0, 88, 0, 2, 93, 55, 137, 99
INVAR-49, Run: 053, P, 0, 0, 0, 90, 116, 167, 72, 123
INVAR-49, Run: 054, P, 0, 0, 0, 90, 73, 104, 29, 60
INVAR-49, Run: 055, P, 0, 0, 0, 90, 98, 124, 54, 80
INVAR-49, Run: 056, P, 0, 0, 0, 90, 70, 105, 26, 61
INVAR-49, Run: 057, P, 0, 0, 0, 90, 83, 111, 39, 67
INVAR-49, Run: 058, P, 0, 89, 0, 1, 82, 40, 127, 85
INVAR-49, Run: 059, P, 0, 0, 0, 90, 98, 135, 54, 91
INVAR-49, Run: 060, P, 0, 89, 0, 1, 62, 25, 107, 70
INVAR-49, Run: 061, P, 0, 0, 0, 90, 99, 126, 55, 82
INVAR-49, Run: 062, P, 0, 86, 0, 4, 61, 32, 103, 74
INVAR-49, Run: 063, P, 0, 86, 0, 4, 126, 85, 168, 127
INVAR-49, Run: 064, P, 0, 0, 0, 90, 74, 126, 30, 82
INVAR-49, Run: 065, P, 0, 89, 0, 1, 71, 29, 116, 74
INVAR-49, Run: 066, P, 0, 0, 0, 90, 69, 101, 25, 57
INVAR-49, Run: 067, P, 0, 89, 0, 1, 94, 58, 139, 103
INVAR-49, Run: 068, P, 0, 0, 0, 90, 64, 85, 20, 41
INVAR-49, Run: 069, P, 0, 0, 0, 90, 76, 108, 32, 64
INVAR-49, Run: 070, P, 0, 89, 0, 1, 79, 48, 124, 93
INVAR-49, Run: 071, P, 0, 90, 0, 0, 52, 19, 98, 65
INVAR-49, Run: 072, P, 0, 84, 0, 6, 133, 97, 173, 137
INVAR-49, Run: 073, P, 0, 89, 0, 1, 63, 29, 108, 74
INVAR-49, Run: 074, P, 0, 0, 0, 90, 103, 147, 59, 103
INVAR-49, Run: 075, P, 0, 0, 0, 90, 95, 155, 51, 111
INVAR-49, Run: 076, P, 0, 0, 0, 90, 124, 154, 80, 110
INVAR-49, Run: 077, P, 0, 89, 0, 1, 97, 50, 142, 95
INVAR-49, Run: 078, P, 0, 87, 0, 3, 67, 37, 110, 80
INVAR-49, Run: 079, P, 0, 89, 0, 1, 75, 37, 120, 82
INVAR-49, Run: 080, P, 0, 0, 0, 90, 128, 170, 84, 126
INVAR-49, Run: 081, P, 0, 87, 0, 3, 56, 30, 99, 73
INVAR-49, Run: 082, P, 0, 0, 0, 90, 86, 123, 42, 79
INVAR-49, Run: 083, P, 0, 87, 0, 3, 76, 49, 119, 92
INVAR-49, Run: 084, P, 0, 88, 0, 2, 92, 43, 136, 87
INVAR-49, Run: 085, P, 0, 0, 0, 90, 96, 138, 52, 94
INVAR-49, Run: 086, P, 0, 0, 0, 90, 85, 112, 41, 68
INVAR-49, Run: 087, P, 0, 0, 0, 90, 158, 203, 114, 159
INVAR-49, Run: 088, P, 0, 0, 0, 90, 104, 151, 60, 107
INVAR-49, Run: 089, P, 0, 87, 0, 3, 117, 65, 160, 108
INVAR-49, Run: 090, P, 0, 0, 0, 90, 121, 160, 77, 116
INVAR-49, Run: 091, P, 0, 0, 0, 90, 111, 125, 67, 81
INVAR-49, Run: 092, P, 0, 86, 0, 4, 86, 42, 128, 84
INVAR-49, Run: 093, P, 0, 81, 0, 9, 170, 133, 207, 170
INVAR-49, Run: 094, P, 0, 88, 0, 2, 118, 74, 162, 118
INVAR-49, Run: 095, P, 0, 0, 0, 90, 76, 104, 32, 60
INVAR-49, Run: 096, P, 0, 0, 0, 90, 58, 100, 14, 56
INVAR-49, Run: 097, P, 0, 0, 0, 90, 202, 268, 158, 224
INVAR-49, Run: 098, P, 0, 0, 0, 90, 141, 184, 97, 140
INVAR-49, Run: 099, P, 0, 85, 0, 5, 108, 79, 149, 120
INVAR-49, Run: 100, P, 0, 0, 0, 90, 89, 117, 45, 73
INVAR-5, Run: 001, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 002, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 003, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 004, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 005, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 006, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 007, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 008, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 009, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 010, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 011, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 012, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 013, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 014, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 015, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 016, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 017, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 018, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 019, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 020, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 021, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 022, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 023, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 024, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 025, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 026, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 027, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 028, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 029, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 030, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 031, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 032, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 033, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 034, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 035, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 036, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 037, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 038, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 039, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 040, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 041, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 042, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 043, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 044, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 045, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 046, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 047, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 048, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 049, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 050, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 051, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 052, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 053, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 054, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 055, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 056, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 057, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 058, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 059, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 060, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 061, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 062, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 063, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 064, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 065, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 066, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 067, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 068, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 069, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 070, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 071, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 072, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 073, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 074, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 075, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 076, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 077, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 078, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 079, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 080, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 081, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 082, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 083, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 084, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 085, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 086, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 087, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 088, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 089, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 090, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 091, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 092, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 093, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 094, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 095, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 096, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 097, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 098, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 099, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-5, Run: 100, P, 0, 0, 0, 6, 0, 0, 0, 0
INVAR-50, Run: 001, P, 0, 315, 0, 3, 271, 168, 422, 319
INVAR-50, Run: 002, P, 0, 316, 0, 2, 289, 174, 441, 326
INVAR-50, Run: 003, P, 0, 0, 0, 318, 524, 697, 360, 533
INVAR-50, Run: 004, P, 0, 0, 0, 318, 442, 574, 278, 410
INVAR-50, Run: 005, P, 0, 316, 0, 2, 264, 138, 416, 290
INVAR-50, Run: 006, P, 0, 314, 0, 4, 229, 108, 379, 258
INVAR-50, Run: 007, P, 0, 316, 0, 2, 226, 131, 378, 283
INVAR-50, Run: 008, P, 0, 0, 0, 318, 535, 651, 371, 487
INVAR-50, Run: 009, P, 0, 315, 0, 3, 448, 310, 599, 461
INVAR-50, Run: 010, P, 0, 315, 0, 3, 447, 339, 598, 490
INVAR-50, Run: 011, P, 0, 318, 0, 0, 244, 106, 398, 260
INVAR-50, Run: 012, P, 0, 314, 0, 4, 467, 314, 617, 464
INVAR-50, Run: 013, P, 0, 0, 0, 318, 386, 511, 222, 347
INVAR-50, Run: 014, P, 0, 314, 0, 4, 238, 106, 388, 256
INVAR-50, Run: 015, P, 0, 316, 0, 2, 277, 132, 429, 284
INVAR-50, Run: 016, P, 0, 317, 0, 1, 278, 153, 431, 306
INVAR-50, Run: 017, P, 0, 315, 0, 3, 388, 231, 539, 382
INVAR-50, Run: 018, P, 0, 0, 0, 318, 398, 561, 234, 397
INVAR-50, Run: 019, P, 0, 318, 0, 0, 204, 97, 358, 251
INVAR-50, Run: 020, P, 0, 0, 0, 318, 306, 438, 142, 274
INVAR-50, Run: 021, P, 0, 316, 0, 2, 332, 181, 484, 333
INVAR-50, Run: 022, P, 0, 314, 0, 4, 462, 333, 612, 483
INVAR-50, Run: 023, P, 0, 315, 0, 3, 440, 296, 591, 447
INVAR-50, Run: 024, P, 0, 315, 0, 3, 343, 183, 494, 334
INVAR-50, Run: 025, P, 0, 315, 0, 3, 447, 337, 598, 488
INVAR-50, Run: 026, P, 0, 315, 0, 3, 268, 139, 419, 290
INVAR-50, Run: 027, P, 0, 314, 0, 4, 293, 144, 443, 294
INVAR-50, Run: 028, P, 0, 316, 0, 2, 397, 234, 549, 386
INVAR-50, Run: 029, P, 0, 315, 0, 3, 288, 150, 439, 301
INVAR-50, Run: 030, P, 0, 0, 0, 318, 381, 503, 217, 339
INVAR-50, Run: 031, P, 0, 316, 0, 2, 442, 251, 594, 403
INVAR-50, Run: 032, P, 0, 315, 0, 3, 401, 244, 552, 395
INVAR-50, Run: 033, P, 0, 314, 0, 4, 343, 212, 493, 362
INVAR-50, Run: 034, P, 0, 316, 0, 2, 449, 309, 601, 461
INVAR-50, Run: 035, P, 0, 0, 0, 318, 497, 650, 333, 486
INVAR-50, Run: 036, P, 0, 316, 0, 2, 330, 207, 482, 359
INVAR-50, Run: 037, P, 0, 315, 0, 3, 368, 188, 519, 339
INVAR-50, Run: 038, P, 0, 316, 0, 2, 295, 183, 447, 335
INVAR-50, Run: 039, P, 0, 313, 0, 5, 497, 325, 646, 474
INVAR-50, Run: 040, P, 0, 311, 0, 7, 606, 460, 753, 607
INVAR-50, Run: 041, P, 0, 313, 0, 5, 716, 552, 865, 701
INVAR-50, Run: 042, P, 0, 315, 0, 3, 417, 220, 568, 371
INVAR-50, Run: 043, P, 0, 311, 0, 7, 568, 411, 715, 558
INVAR-50, Run: 044, P, 0, 316, 0, 2, 328, 192, 480, 344
INVAR-50, Run: 045, P, 0, 0, 0, 318, 556, 725, 392, 561
INVAR-50, Run: 046, P, 0, 316, 0, 2, 308, 183, 460, 335
INVAR-50, Run: 047, P, 0, 0, 0, 318, 585, 813, 421, 649
INVAR-50, Run: 048, P, 0, 317, 0, 1, 358, 224, 511, 377
INVAR-50, Run: 049, P, 0, 313, 0, 5, 224, 112, 373, 261
INVAR-50, Run: 050, P, 0, 316, 0, 2, 254, 113, 406, 265
INVAR-50, Run: 051, P, 0, 316, 0, 2, 258, 115, 410, 267
INVAR-50, Run: 052, P, 0, 0, 0, 318, 727, 880, 563, 716
INVAR-50, Run: 053, P, 0, 317, 0, 1, 287, 138, 440, 291
INVAR-50, Run: 054, P, 0, 315, 0, 3, 309, 164, 460, 315
INVAR-50, Run: 055, P, 0, 317, 0, 1, 389, 230, 542, 383
INVAR-50, Run: 056, P, 0, 315, 0, 3, 373, 167, 524, 318
INVAR-50, Run: 057, P, 0, 318, 0, 0, 198, 77, 352, 231
INVAR-50, Run: 058, P, 0, 315, 0, 3, 437, 256, 588, 407
INVAR-50, Run: 059, P, 0, 314, 0, 4, 355, 206, 505, 356
INVAR-50, Run: 060, P, 0, 314, 0, 4, 344, 173, 494, 323
INVAR-50, Run: 061, P, 0, 315, 0, 3, 474, 320, 625, 471
INVAR-50, Run: 062, P, 0, 317, 0, 1, 264, 148, 417, 301
INVAR-50, Run: 063, P, 0, 0, 0, 318, 291, 421, 127, 257
INVAR-50, Run: 064, P, 0, 316, 0, 2, 275, 134, 427, 286
INVAR-50, Run: 065, P, 0, 317, 0, 1, 417, 277, 570, 430
INVAR-50, Run: 066, P, 0, 311, 0, 7, 402, 278, 549, 425
INVAR-50, Run: 067, P, 0, 318, 0, 0, 447, 294, 601, 448
INVAR-50, Run: 068, P, 0, 315, 0, 3, 383, 236, 534, 387
INVAR-50, Run: 069, P, 0, 0, 0, 318, 455, 614, 291, 450
INVAR-50, Run: 070, P, 0, 0, 0, 318, 357, 511, 193, 347
INVAR-50, Run: 071, P, 0, 313, 0, 5, 383, 231, 532, 380
INVAR-50, Run: 072, P, 0, 317, 0, 1, 308, 178, 461, 331
INVAR-50, Run: 073, P, 0, 317, 0, 1, 253, 159, 406, 312
INVAR-50, Run: 074, P, 0, 315, 0, 3, 384, 235, 535, 386
INVAR-50, Run: 075, P, 0, 317, 0, 1, 248, 139, 401, 292
INVAR-50, Run: 076, P, 0, 314, 0, 4, 452, 287, 602, 437
INVAR-50, Run: 077, P, 0, 315, 0, 3, 283, 157, 434, 308
INVAR-50, Run: 078, P, 0, 316, 0, 2, 307, 156, 459, 308
INVAR-50, Run: 079, P, 0, 315, 0, 3, 410, 257, 561, 408
INVAR-50, Run: 080, P, 0, 316, 0, 2, 444, 315, 596, 467
INVAR-50, Run: 081, P, 0, 318, 0, 0, 345, 195, 499, 349
INVAR-50, Run: 082, P, 0, 317, 0, 1, 277, 145, 430, 298
INVAR-50, Run: 083, P, 0, 0, 0, 318, 424, 592, 260, 428
INVAR-50, Run: 084, P, 0, 316, 0, 2, 251, 117, 403, 269
INVAR-50, Run: 085, P, 0, 318, 0, 0, 332, 178, 486, 332
INVAR-50, Run: 086, P, 0, 316, 0, 2, 331, 171, 483, 323
INVAR-50, Run: 087, P, 0, 0, 0, 318, 760, 915, 596, 751
INVAR-50, Run: 088, P, 0, 0, 0, 318, 489, 633, 325, 469
INVAR-50, Run: 089, P, 0, 316, 0, 2, 586, 482, 738, 634
INVAR-50, Run: 090, P, 0, 315, 0, 3, 454, 283, 605, 434
INVAR-50, Run: 091, P, 0, 0, 0, 318, 293, 427, 129, 263
INVAR-50, Run: 092, P, 0, 317, 0, 1, 317, 192, 470, 345
INVAR-50, Run: 093, P, 0, 315, 0, 3, 440, 272, 591, 423
INVAR-50, Run: 094, P, 0, 317, 0, 1, 275, 144, 428, 297
INVAR-50, Run: 095, P, 0, 316, 0, 2, 357, 196, 509, 348
INVAR-50, Run: 096, P, 0, 311, 0, 7, 522, 413, 669, 560
INVAR-50, Run: 097, P, 0, 0, 0, 318, 452, 583, 288, 419
INVAR-50, Run: 098, P, 0, 317, 0, 1, 303, 178, 456, 331
INVAR-50, Run: 099, P, 0, 0, 0, 318, 286, 414, 122, 250
INVAR-50, Run: 100, P, 0, 318, 0, 0, 340, 216, 494, 370
INVAR-51, Run: 001, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 002, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 003, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 004, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 005, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 006, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 007, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 008, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 009, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 010, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 011, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 012, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 013, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 014, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 015, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 016, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 017, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 018, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 019, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 020, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 021, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 022, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 023, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 024, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 025, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 026, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 027, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 028, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 029, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 030, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 031, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 032, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 033, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 034, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 035, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 036, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 037, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 038, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 039, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 040, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 041, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 042, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 043, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 044, P, 0, 0, 0, 48, 0, 0, 0, 0
INVAR-51, Run: 045, P, 0, 0, 0, 48, 0, 0, 0, 0
