Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
ASE2,1,100,84,0,0,0,84
ASE2,10,100,73,0,0,0,73
ASE2,11,100,0,0,0,0,0
ASE2,12,100,0,0,0,0,0
ASE2,13,100,0,0,0,0,0
ASE2,14,100,64,0,0,0,64
ASE2,15,100,76,0,0,0,76
ASE2,16,100,16,0,0,0,16
ASE2,17,100,23,0,0,0,23
ASE2,18,100,31,0,0,0,31
ASE2,19,100,79,0,0,0,79
ASE2,2,100,95,0,0,0,95
ASE2,20,100,76,0,0,0,76
ASE2,21,100,100,0,0,0,100
ASE2,22,100,99,0,0,0,99
ASE2,23,100,0,0,0,0,0
ASE2,24,100,0,0,0,0,0
ASE2,25,100,0,0,0,0,0
ASE2,26,100,24,0,0,0,24
ASE2,27,100,85,0,0,0,85
ASE2,28,100,76,0,0,0,76
ASE2,29,100,83,0,0,0,83
ASE2,3,100,86,0,0,0,86
ASE2,30,100,58,0,0,0,58
ASE2,31,100,37,0,0,0,37
ASE2,32,100,93,0,0,0,93
ASE2,33,100,81,0,0,0,81
ASE2,34,100,0,0,0,0,0
ASE2,35,100,0,0,0,0,0
ASE2,36,100,0,0,0,0,0
ASE2,37,100,60,0,0,0,60
ASE2,38,100,76,0,0,0,76
ASE2,39,100,32,0,0,0,32
ASE2,4,100,79,0,0,0,79
ASE2,40,100,54,0,0,0,54
ASE2,41,100,16,0,0,0,16
ASE2,42,100,43,0,0,0,43
ASE2,43,100,82,0,0,0,82
ASE2,44,100,82,0,0,0,82
ASE2,45,100,90,0,0,0,90
ASE2,46,100,83,0,0,0,83
ASE2,47,100,82,0,0,0,82
ASE2,48,100,99,0,0,0,99
ASE2,49,100,99,0,0,0,99
ASE2,5,100,0,0,0,0,0
ASE2,50,100,100,0,0,0,100
ASE2,51,100,0,0,0,0,0
ASE2,52,100,0,0,0,0,0
ASE2,53,100,0,0,0,0,0
ASE2,54,100,6,0,0,0,6
ASE2,55,100,73,0,0,0,73
ASE2,56,100,4,0,0,0,4
ASE2,57,100,9,0,0,0,9
ASE2,58,100,12,0,0,0,12
ASE2,59,100,75,0,0,0,75
ASE2,6,100,0,0,0,0,0
ASE2,60,100,92,0,0,0,92
ASE2,61,100,88,0,0,0,88
ASE2,62,100,94,0,0,0,94
ASE2,63,100,91,0,0,0,91
ASE2,64,100,93,0,0,0,93
