Input Number, Run_Number, Result@ 100, A2, A1, F1, F1P, F2, F2P, Y, A2*, A1*, F1*, F1P*, F2*, F2P*, Y*
1, Run: 001, P, 33, 3261, 0, 19, 0, 0, 5
1, Run: 002, P, 33, 3324, 0, 19, 0, 0, 5
1, Run: 003, P, 34, 3347, 0, 19, 0, 0, 5
1, Run: 004, P, 33, 3299, 0, 19, 0, 0, 5
1, Run: 005, P, 34, 3366, 0, 19, 0, 0, 5
1, Run: 006, P, 33, 3204, 0, 19, 0, 0, 5
1, Run: 007, P, 33, 3371, 0, 19, 0, 0, 5
1, Run: 008, P, 33, 3361, 0, 19, 0, 0, 5
1, Run: 009, P, 34, 3431, 0, 19, 0, 0, 5
1, Run: 010, P, 33, 3380, 0, 19, 0, 0, 5
1, Run: 011, P, 34, 3333, 0, 19, 0, 0, 5
1, Run: 012, P, 33, 3297, 0, 19, 0, 0, 5
1, Run: 013, P, 33, 3335, 0, 19, 0, 0, 5
1, Run: 014, P, 33, 3271, 0, 19, 0, 0, 5
1, Run: 015, P, 33, 3352, 0, 19, 0, 0, 5
1, Run: 016, P, 33, 3294, 0, 19, 0, 0, 5
1, Run: 017, P, 33, 3270, 0, 19, 0, 0, 5
1, Run: 018, P, 33, 3311, 0, 19, 0, 0, 5
1, Run: 019, P, 33, 3334, 0, 19, 0, 0, 5
1, Run: 020, P, 35, 3485, 0, 19, 0, 0, 5
1, Run: 021, P, 33, 3287, 0, 19, 0, 0, 5
1, Run: 022, P, 34, 3410, 0, 19, 0, 0, 5
1, Run: 023, P, 33, 3204, 0, 19, 0, 0, 5
1, Run: 024, P, 33, 3283, 0, 19, 0, 0, 5
1, Run: 025, P, 33, 3260, 0, 19, 0, 0, 5
1, Run: 026, P, 33, 3335, 0, 19, 0, 0, 5
1, Run: 027, P, 33, 3330, 0, 19, 0, 0, 5
1, Run: 028, P, 33, 3345, 0, 19, 0, 0, 5
1, Run: 029, P, 33, 3387, 0, 19, 0, 0, 5
1, Run: 030, P, 33, 3339, 0, 19, 0, 0, 5
1, Run: 031, P, 33, 3356, 0, 19, 0, 0, 5
1, Run: 032, P, 33, 3339, 0, 19, 0, 0, 5
1, Run: 033, P, 33, 3258, 0, 19, 0, 0, 5
1, Run: 034, P, 34, 3480, 0, 19, 0, 0, 5
1, Run: 035, P, 33, 3280, 0, 19, 0, 0, 5
1, Run: 036, P, 33, 3440, 0, 19, 0, 0, 5
1, Run: 037, P, 33, 3279, 0, 19, 0, 0, 5
1, Run: 038, P, 33, 3312, 0, 19, 0, 0, 5
1, Run: 039, P, 33, 3239, 0, 19, 0, 0, 5
1, Run: 040, P, 34, 3391, 0, 19, 0, 0, 5
1, Run: 041, P, 33, 3299, 0, 19, 0, 0, 5
1, Run: 042, P, 33, 3276, 0, 19, 0, 0, 5
1, Run: 043, P, 34, 3421, 0, 19, 0, 0, 5
1, Run: 044, P, 33, 3302, 0, 19, 0, 0, 5
1, Run: 045, P, 33, 3341, 0, 19, 0, 0, 5
1, Run: 046, P, 33, 3391, 0, 19, 0, 0, 5
1, Run: 047, P, 33, 3350, 0, 19, 0, 0, 5
1, Run: 048, P, 33, 3158, 0, 19, 0, 0, 5
1, Run: 049, P, 33, 3403, 0, 19, 0, 0, 5
1, Run: 050, P, 33, 3268, 0, 19, 0, 0, 5
1, Run: 051, P, 33, 3320, 0, 19, 0, 0, 5
1, Run: 052, P, 33, 3388, 0, 19, 0, 0, 5
1, Run: 053, P, 33, 3376, 0, 19, 0, 0, 5
1, Run: 054, P, 33, 3185, 0, 19, 0, 0, 5
1, Run: 055, P, 33, 3329, 0, 19, 0, 0, 5
1, Run: 056, P, 34, 3449, 0, 19, 0, 0, 5
1, Run: 057, P, 33, 3362, 0, 19, 0, 0, 5
1, Run: 058, P, 33, 3332, 0, 19, 0, 0, 5
1, Run: 059, P, 33, 3336, 0, 19, 0, 0, 5
1, Run: 060, P, 33, 3343, 0, 19, 0, 0, 5
1, Run: 061, P, 33, 3339, 0, 19, 0, 0, 5
1, Run: 062, P, 34, 3347, 0, 19, 0, 0, 5
1, Run: 063, P, 33, 3318, 0, 19, 0, 0, 5
1, Run: 064, P, 33, 3299, 0, 19, 0, 0, 5
1, Run: 065, P, 33, 3355, 0, 19, 0, 0, 5
1, Run: 066, P, 33, 3313, 0, 19, 0, 0, 5
1, Run: 067, P, 33, 3345, 0, 19, 0, 0, 5
1, Run: 068, P, 33, 3361, 0, 19, 0, 0, 5
1, Run: 069, P, 33, 3163, 0, 19, 0, 0, 5
1, Run: 070, P, 33, 3392, 0, 19, 0, 0, 5
1, Run: 071, P, 33, 3220, 0, 19, 0, 0, 5
1, Run: 072, P, 33, 3376, 0, 19, 0, 0, 5
1, Run: 073, P, 33, 3300, 0, 19, 0, 0, 5
1, Run: 074, P, 33, 3334, 0, 19, 0, 0, 5
1, Run: 075, P, 33, 3280, 0, 19, 0, 0, 5
1, Run: 076, P, 33, 3233, 0, 19, 0, 0, 5
1, Run: 077, P, 33, 3290, 0, 19, 0, 0, 5
1, Run: 078, P, 33, 3392, 0, 19, 0, 0, 5
1, Run: 079, P, 33, 3289, 0, 19, 0, 0, 5
1, Run: 080, P, 33, 3288, 0, 19, 0, 0, 5
1, Run: 081, P, 33, 3243, 0, 19, 0, 0, 5
1, Run: 082, P, 33, 3247, 0, 19, 0, 0, 5
1, Run: 083, P, 33, 3182, 0, 19, 0, 0, 5
1, Run: 084, P, 34, 3484, 0, 19, 0, 0, 5
1, Run: 085, P, 33, 3236, 0, 19, 0, 0, 5
1, Run: 086, P, 33, 3276, 0, 19, 0, 0, 5
1, Run: 087, P, 33, 3225, 0, 19, 0, 0, 5
1, Run: 088, P, 34, 3308, 0, 19, 0, 0, 5
1, Run: 089, P, 34, 3413, 0, 19, 0, 0, 5
1, Run: 090, P, 36, 3651, 0, 19, 0, 0, 5
1, Run: 091, P, 33, 3254, 0, 19, 0, 0, 5
1, Run: 092, P, 33, 3334, 0, 19, 0, 0, 5
1, Run: 093, P, 33, 3398, 0, 19, 0, 0, 5
1, Run: 094, P, 33, 3354, 0, 19, 0, 0, 5
1, Run: 095, P, 33, 3405, 0, 19, 0, 0, 5
1, Run: 096, P, 33, 3346, 0, 19, 0, 0, 5
1, Run: 097, P, 33, 3279, 0, 19, 0, 0, 5
1, Run: 098, P, 33, 3295, 0, 19, 0, 0, 5
1, Run: 099, P, 33, 3335, 0, 19, 0, 0, 5
1, Run: 100, P, 33, 3309, 0, 19, 0, 0, 5
10, Run: 001, P, 13, 1314, 0, 85, 0, 0, 5
10, Run: 002, P, 13, 1339, 0, 85, 0, 0, 5
10, Run: 003, P, 13, 1317, 0, 85, 0, 0, 5
10, Run: 004, P, 13, 1242, 0, 85, 0, 0, 5
10, Run: 005, P, 13, 1310, 0, 85, 0, 0, 5
10, Run: 006, P, 13, 1337, 0, 85, 0, 0, 5
10, Run: 007, P, 13, 1264, 0, 85, 0, 0, 5
10, Run: 008, P, 13, 1311, 0, 85, 0, 0, 5
10, Run: 009, P, 13, 1257, 0, 85, 0, 0, 5
10, Run: 010, P, 15, 1457, 0, 85, 0, 0, 5
10, Run: 011, P, 13, 1235, 0, 85, 0, 0, 5
10, Run: 012, P, 13, 1281, 0, 85, 0, 0, 5
10, Run: 013, P, 13, 1379, 0, 85, 0, 0, 5
10, Run: 014, P, 13, 1270, 0, 85, 0, 0, 5
10, Run: 015, P, 13, 1342, 0, 85, 0, 0, 5
10, Run: 016, P, 13, 1339, 0, 85, 0, 0, 5
10, Run: 017, P, 15, 1414, 0, 85, 0, 0, 5
10, Run: 018, P, 14, 1396, 0, 85, 0, 0, 5
10, Run: 019, P, 13, 1303, 0, 85, 0, 0, 5
10, Run: 020, P, 13, 1259, 0, 85, 0, 0, 5
10, Run: 021, P, 13, 1265, 0, 85, 0, 0, 5
10, Run: 022, P, 13, 1301, 0, 85, 0, 0, 5
10, Run: 023, P, 14, 1376, 0, 85, 0, 0, 5
10, Run: 024, P, 13, 1251, 0, 85, 0, 0, 5
10, Run: 025, P, 13, 1356, 0, 85, 0, 0, 5
10, Run: 026, P, 13, 1239, 0, 85, 0, 0, 5
