Input Number, Run_Number, Result@ 100, X, XP, Z, YP
INVAR-14, Run: 012, E, 0, 0, 94, 1
INVAR-14, Run: 013, E, 0, 12, 93, 0
INVAR-14, Run: 014, E, 0, 0, 107, 14
INVAR-14, Run: 015, E, 0, 0, 100, 7
INVAR-14, Run: 016, E, 0, 0, 102, 9
INVAR-14, Run: 017, E, 0, 0, 118, 25
INVAR-14, Run: 018, E, 0, 0, 121, 28
INVAR-14, Run: 019, E, 0, 6, 93, 0
INVAR-14, Run: 020, E, 0, 0, 94, 1
INVAR-14, Run: 021, E, 0, 0, 97, 4
INVAR-14, Run: 022, E, 0, 12, 93, 0
INVAR-14, Run: 023, E, 0, 7, 93, 0
INVAR-14, Run: 024, E, 0, 0, 102, 9
INVAR-14, Run: 025, E, 0, 15, 93, 0
INVAR-14, Run: 026, E, 0, 0, 119, 26
INVAR-14, Run: 027, E, 0, 0, 95, 2
INVAR-14, Run: 028, E, 0, 0, 95, 2
INVAR-14, Run: 029, E, 0, 0, 106, 13
INVAR-14, Run: 030, E, 0, 0, 101, 8
INVAR-14, Run: 031, E, 0, 7, 93, 0
INVAR-14, Run: 032, E, 0, 0, 101, 8
INVAR-14, Run: 033, E, 0, 19, 93, 0
INVAR-14, Run: 034, E, 0, 2, 93, 0
INVAR-14, Run: 035, E, 0, 0, 98, 5
INVAR-14, Run: 036, E, 0, 0, 112, 19
INVAR-14, Run: 037, E, 0, 0, 100, 7
INVAR-14, Run: 038, E, 0, 0, 100, 7
INVAR-14, Run: 039, E, 0, 14, 93, 0
INVAR-14, Run: 040, E, 0, 0, 100, 7
INVAR-14, Run: 041, E, 0, 0, 105, 12
INVAR-14, Run: 042, E, 0, 0, 94, 1
INVAR-14, Run: 043, E, 0, 0, 95, 2
INVAR-14, Run: 044, E, 0, 0, 99, 6
INVAR-14, Run: 045, E, 0, 4, 93, 0
INVAR-14, Run: 046, E, 0, 0, 103, 10
INVAR-14, Run: 047, E, 0, 0, 94, 1
INVAR-14, Run: 048, E, 0, 0, 96, 3
INVAR-14, Run: 049, E, 0, 2, 93, 0
INVAR-14, Run: 050, E, 0, 0, 98, 5
INVAR-14, Run: 051, E, 0, 9, 93, 0
INVAR-14, Run: 052, E, 0, 0, 106, 13
INVAR-14, Run: 053, E, 0, 2, 93, 0
INVAR-14, Run: 054, E, 0, 0, 104, 11
INVAR-14, Run: 055, E, 0, 1, 93, 0
INVAR-14, Run: 056, E, 0, 13, 93, 0
INVAR-14, Run: 057, E, 0, 0, 110, 17
INVAR-14, Run: 058, E, 0, 0, 108, 15
INVAR-14, Run: 059, E, 0, 10, 93, 0
INVAR-14, Run: 060, E, 0, 1, 93, 0
INVAR-14, Run: 061, E, 0, 0, 114, 21
INVAR-14, Run: 062, E, 0, 2, 93, 0
INVAR-14, Run: 063, E, 0, 2, 93, 0
INVAR-14, Run: 064, E, 0, 0, 103, 10
INVAR-14, Run: 065, E, 0, 0, 106, 13
INVAR-14, Run: 066, E, 0, 0, 94, 1
INVAR-14, Run: 067, E, 0, 5, 93, 0
INVAR-14, Run: 068, E, 0, 0, 112, 19
INVAR-14, Run: 069, E, 0, 4, 93, 0
INVAR-14, Run: 070, E, 0, 0, 97, 4
INVAR-14, Run: 071, E, 0, 6, 93, 0
INVAR-14, Run: 072, E, 0, 13, 93, 0
INVAR-14, Run: 073, E, 0, 0, 99, 6
INVAR-14, Run: 074, E, 0, 0, 118, 25
INVAR-14, Run: 075, E, 0, 0, 109, 16
INVAR-14, Run: 076, E, 0, 4, 93, 0
INVAR-14, Run: 077, E, 0, 0, 120, 27
INVAR-14, Run: 078, E, 0, 0, 98, 5
INVAR-14, Run: 079, E, 0, 0, 102, 9
INVAR-14, Run: 080, E, 0, 12, 93, 0
INVAR-14, Run: 081, E, 0, 0, 105, 12
INVAR-14, Run: 082, E, 0, 0, 95, 2
INVAR-14, Run: 083, E, 0, 3, 93, 0
INVAR-14, Run: 084, E, 0, 0, 106, 13
INVAR-14, Run: 085, E, 0, 0, 114, 21
INVAR-14, Run: 086, E, 0, 0, 99, 6
INVAR-14, Run: 087, E, 0, 10, 93, 0
INVAR-14, Run: 088, E, 0, 1, 93, 0
INVAR-14, Run: 089, E, 0, 0, 96, 3
INVAR-14, Run: 090, E, 0, 0, 103, 10
INVAR-14, Run: 091, E, 0, 0, 106, 13
INVAR-14, Run: 092, E, 0, 0, 105, 12
INVAR-14, Run: 093, E, 0, 0, 96, 3
INVAR-14, Run: 094, E, 0, 0, 98, 5
INVAR-14, Run: 095, E, 0, 0, 121, 28
INVAR-14, Run: 096, E, 0, 0, 94, 1
INVAR-14, Run: 097, E, 0, 0, 104, 11
INVAR-14, Run: 098, E, 0, 0, 94, 1
INVAR-14, Run: 099, E, 0, 0, 96, 3
INVAR-14, Run: 100, E, 0, 2, 93, 0
INVAR-15, Run: 001, E, 0, 74, 173, 0
INVAR-15, Run: 002, E, 0, 78, 173, 0
INVAR-15, Run: 003, E, 0, 77, 173, 0
INVAR-15, Run: 004, E, 0, 48, 173, 0
INVAR-15, Run: 005, E, 0, 79, 173, 0
INVAR-15, Run: 006, E, 0, 90, 173, 0
INVAR-15, Run: 007, E, 0, 76, 173, 0
INVAR-15, Run: 008, E, 0, 100, 173, 0
INVAR-15, Run: 009, E, 0, 84, 173, 0
INVAR-15, Run: 010, E, 0, 83, 173, 0
INVAR-15, Run: 011, E, 0, 61, 173, 0
INVAR-15, Run: 012, E, 0, 64, 173, 0
INVAR-15, Run: 013, E, 0, 56, 173, 0
INVAR-15, Run: 014, E, 0, 62, 173, 0
INVAR-15, Run: 015, E, 0, 73, 173, 0
INVAR-15, Run: 016, E, 0, 77, 173, 0
INVAR-15, Run: 017, E, 0, 83, 173, 0
INVAR-15, Run: 018, E, 0, 62, 173, 0
INVAR-15, Run: 019, E, 0, 57, 173, 0
INVAR-15, Run: 020, E, 0, 72, 173, 0
INVAR-15, Run: 021, E, 0, 73, 173, 0
INVAR-15, Run: 022, E, 0, 87, 173, 0
INVAR-15, Run: 023, E, 0, 55, 173, 0
INVAR-15, Run: 024, E, 0, 81, 173, 0
INVAR-15, Run: 025, E, 0, 69, 173, 0
INVAR-15, Run: 026, E, 0, 73, 173, 0
INVAR-15, Run: 027, E, 0, 65, 173, 0
INVAR-15, Run: 028, E, 0, 83, 173, 0
INVAR-15, Run: 029, E, 0, 74, 173, 0
INVAR-15, Run: 030, E, 0, 74, 173, 0
INVAR-15, Run: 031, E, 0, 52, 173, 0
INVAR-15, Run: 032, E, 0, 74, 173, 0
INVAR-15, Run: 033, E, 0, 69, 173, 0
INVAR-15, Run: 034, E, 0, 55, 173, 0
INVAR-15, Run: 035, E, 0, 66, 173, 0
INVAR-15, Run: 036, E, 0, 67, 173, 0
INVAR-15, Run: 037, E, 0, 78, 173, 0
INVAR-15, Run: 038, E, 0, 80, 173, 0
INVAR-15, Run: 039, E, 0, 76, 173, 0
INVAR-15, Run: 040, E, 0, 72, 173, 0
INVAR-15, Run: 041, E, 0, 70, 173, 0
INVAR-15, Run: 042, E, 0, 70, 173, 0
INVAR-15, Run: 043, E, 0, 60, 173, 0
INVAR-15, Run: 044, E, 0, 67, 173, 0
INVAR-15, Run: 045, E, 0, 74, 173, 0
INVAR-15, Run: 046, E, 0, 85, 173, 0
INVAR-15, Run: 047, E, 0, 79, 173, 0
INVAR-15, Run: 048, E, 0, 71, 173, 0
INVAR-15, Run: 049, E, 0, 87, 173, 0
INVAR-15, Run: 050, E, 0, 89, 173, 0
INVAR-15, Run: 051, E, 0, 77, 173, 0
INVAR-15, Run: 052, E, 0, 80, 173, 0
INVAR-15, Run: 053, E, 0, 58, 173, 0
INVAR-15, Run: 054, E, 0, 81, 173, 0
INVAR-15, Run: 055, E, 0, 52, 173, 0
INVAR-15, Run: 056, E, 0, 82, 173, 0
INVAR-15, Run: 057, E, 0, 79, 173, 0
INVAR-15, Run: 058, E, 0, 81, 173, 0
INVAR-15, Run: 059, E, 0, 74, 173, 0
INVAR-15, Run: 060, E, 0, 55, 173, 0
INVAR-15, Run: 061, E, 0, 71, 173, 0
INVAR-15, Run: 062, E, 0, 94, 173, 0
INVAR-15, Run: 063, E, 0, 78, 173, 0
INVAR-15, Run: 064, E, 0, 79, 173, 0
INVAR-15, Run: 065, E, 0, 66, 173, 0
INVAR-15, Run: 066, E, 0, 72, 173, 0
INVAR-15, Run: 067, E, 0, 60, 173, 0
INVAR-15, Run: 068, E, 0, 57, 173, 0
INVAR-15, Run: 069, E, 0, 79, 173, 0
INVAR-15, Run: 070, E, 0, 81, 173, 0
INVAR-15, Run: 071, E, 0, 91, 173, 0
INVAR-15, Run: 072, E, 0, 77, 173, 0
INVAR-15, Run: 073, E, 0, 81, 173, 0
INVAR-15, Run: 074, E, 0, 68, 173, 0
INVAR-15, Run: 075, E, 0, 76, 173, 0
INVAR-15, Run: 076, E, 0, 80, 173, 0
INVAR-15, Run: 077, E, 0, 89, 173, 0
INVAR-15, Run: 078, E, 0, 86, 173, 0
INVAR-15, Run: 079, E, 0, 84, 173, 0
INVAR-15, Run: 080, E, 0, 78, 173, 0
INVAR-15, Run: 081, E, 0, 66, 173, 0
INVAR-15, Run: 082, E, 0, 68, 173, 0
INVAR-15, Run: 083, E, 0, 87, 173, 0
INVAR-15, Run: 084, E, 0, 82, 173, 0
INVAR-15, Run: 085, E, 0, 86, 173, 0
INVAR-15, Run: 086, E, 0, 64, 173, 0
INVAR-15, Run: 087, E, 0, 62, 173, 0
INVAR-15, Run: 088, E, 0, 59, 173, 0
INVAR-15, Run: 089, E, 0, 69, 173, 0
INVAR-15, Run: 090, E, 0, 78, 173, 0
INVAR-15, Run: 091, E, 0, 70, 173, 0
INVAR-15, Run: 092, E, 0, 67, 173, 0
INVAR-15, Run: 093, E, 0, 69, 173, 0
INVAR-15, Run: 094, E, 0, 70, 173, 0
INVAR-15, Run: 095, E, 0, 72, 173, 0
INVAR-15, Run: 096, E, 0, 84, 173, 0
INVAR-15, Run: 097, E, 0, 82, 173, 0
INVAR-15, Run: 098, E, 0, 58, 173, 0
INVAR-15, Run: 099, E, 0, 79, 173, 0
INVAR-15, Run: 100, E, 0, 55, 173, 0
INVAR-16, Run: 001, E, 0, 0, 112, 97
INVAR-16, Run: 002, E, 0, 0, 103, 88
INVAR-16, Run: 003, E, 0, 0, 90, 75
INVAR-16, Run: 004, E, 0, 0, 116, 101
INVAR-16, Run: 005, E, 0, 0, 99, 84
INVAR-16, Run: 006, E, 0, 0, 102, 87
INVAR-16, Run: 007, E, 0, 0, 94, 79
INVAR-16, Run: 008, E, 0, 0, 99, 84
INVAR-16, Run: 009, E, 0, 0, 75, 60
INVAR-16, Run: 010, E, 0, 0, 107, 92
INVAR-16, Run: 011, E, 0, 0, 103, 88
INVAR-16, Run: 012, E, 0, 0, 110, 95
INVAR-16, Run: 013, E, 0, 0, 105, 90
INVAR-16, Run: 014, E, 0, 0, 98, 83
INVAR-16, Run: 015, E, 0, 0, 98, 83
INVAR-16, Run: 016, E, 0, 0, 121, 106
INVAR-16, Run: 017, E, 0, 0, 113, 98
INVAR-16, Run: 018, E, 0, 0, 113, 98
INVAR-16, Run: 019, E, 0, 0, 100, 85
INVAR-16, Run: 020, E, 0, 0, 90, 75
INVAR-16, Run: 021, E, 0, 0, 97, 82
INVAR-16, Run: 022, E, 0, 0, 103, 88
INVAR-16, Run: 023, E, 0, 0, 102, 87
INVAR-16, Run: 024, E, 0, 0, 91, 76
INVAR-16, Run: 025, E, 0, 0, 95, 80
INVAR-16, Run: 026, E, 0, 0, 102, 87
INVAR-16, Run: 027, E, 0, 0, 82, 67
INVAR-16, Run: 028, E, 0, 0, 92, 77
INVAR-16, Run: 029, E, 0, 0, 100, 85
INVAR-16, Run: 030, E, 0, 0, 98, 83
INVAR-16, Run: 031, E, 0, 0, 91, 76
INVAR-16, Run: 032, E, 0, 0, 98, 83
INVAR-16, Run: 033, E, 0, 0, 91, 76
INVAR-16, Run: 034, E, 0, 0, 106, 91
INVAR-16, Run: 035, E, 0, 0, 95, 80
INVAR-16, Run: 036, E, 0, 0, 99, 84
INVAR-16, Run: 037, E, 0, 0, 98, 83
INVAR-16, Run: 038, E, 0, 0, 99, 84
INVAR-16, Run: 039, E, 0, 0, 101, 86
INVAR-16, Run: 040, E, 0, 0, 108, 93
INVAR-16, Run: 041, E, 0, 0, 107, 92
INVAR-16, Run: 042, E, 0, 0, 89, 74
INVAR-16, Run: 043, E, 0, 0, 91, 76
INVAR-16, Run: 044, E, 0, 0, 90, 75
INVAR-16, Run: 045, E, 0, 0, 100, 85
INVAR-16, Run: 046, E, 0, 0, 96, 81
INVAR-16, Run: 047, E, 0, 0, 108, 93
INVAR-16, Run: 048, E, 0, 0, 100, 85
INVAR-16, Run: 049, E, 0, 0, 73, 58
INVAR-16, Run: 050, E, 0, 0, 109, 94
INVAR-16, Run: 051, E, 0, 0, 108, 93
INVAR-16, Run: 052, E, 0, 0, 103, 88
INVAR-16, Run: 053, E, 0, 0, 81, 66
INVAR-16, Run: 054, E, 0, 0, 95, 80
INVAR-16, Run: 055, E, 0, 0, 98, 83
INVAR-16, Run: 056, E, 0, 0, 114, 99
INVAR-16, Run: 057, E, 0, 0, 90, 75
INVAR-16, Run: 058, E, 0, 0, 101, 86
INVAR-16, Run: 059, E, 0, 0, 105, 90
INVAR-16, Run: 060, E, 0, 0, 102, 87
INVAR-16, Run: 061, E, 0, 0, 97, 82
INVAR-16, Run: 062, E, 0, 0, 98, 83
INVAR-16, Run: 063, E, 0, 0, 109, 94
INVAR-16, Run: 064, E, 0, 0, 92, 77
INVAR-16, Run: 065, E, 0, 0, 97, 82
INVAR-16, Run: 066, E, 0, 0, 100, 85
INVAR-16, Run: 067, E, 0, 0, 86, 71
INVAR-16, Run: 068, E, 0, 0, 99, 84
INVAR-16, Run: 069, E, 0, 0, 103, 88
INVAR-16, Run: 070, E, 0, 0, 101, 86
INVAR-16, Run: 071, E, 0, 0, 121, 106
INVAR-16, Run: 072, E, 0, 0, 96, 81
INVAR-16, Run: 073, E, 0, 0, 102, 87
INVAR-16, Run: 074, E, 0, 0, 85, 70
INVAR-16, Run: 075, E, 0, 0, 100, 85
INVAR-16, Run: 076, E, 0, 0, 113, 98
INVAR-16, Run: 077, E, 0, 0, 97, 82
INVAR-16, Run: 078, E, 0, 0, 114, 99
INVAR-16, Run: 079, E, 0, 0, 86, 71
INVAR-16, Run: 080, E, 0, 0, 96, 81
INVAR-16, Run: 081, E, 0, 0, 90, 75
INVAR-16, Run: 082, E, 0, 0, 115, 100
INVAR-16, Run: 083, E, 0, 0, 78, 63
INVAR-16, Run: 084, E, 0, 0, 90, 75
INVAR-16, Run: 085, E, 0, 0, 113, 98
INVAR-16, Run: 086, E, 0, 0, 85, 70
INVAR-16, Run: 087, E, 0, 0, 98, 83
INVAR-16, Run: 088, E, 0, 0, 92, 77
INVAR-16, Run: 089, E, 0, 0, 97, 82
INVAR-16, Run: 090, E, 0, 0, 99, 84
INVAR-16, Run: 091, E, 0, 0, 99, 84
INVAR-16, Run: 092, E, 0, 0, 96, 81
INVAR-16, Run: 093, E, 0, 0, 86, 71
INVAR-16, Run: 094, E, 0, 0, 87, 72
INVAR-16, Run: 095, E, 0, 0, 92, 77
INVAR-16, Run: 096, E, 0, 0, 108, 93
INVAR-16, Run: 097, E, 0, 0, 93, 78
INVAR-16, Run: 098, E, 0, 0, 115, 100
INVAR-16, Run: 099, E, 0, 0, 98, 83
INVAR-16, Run: 100, E, 0, 0, 105, 90
INVAR-17, Run: 001, E, 0, 0, 94, 13
INVAR-17, Run: 002, E, 0, 0, 93, 12
INVAR-17, Run: 003, E, 0, 0, 97, 16
INVAR-17, Run: 004, E, 0, 0, 108, 27
INVAR-17, Run: 005, E, 0, 0, 107, 26
INVAR-17, Run: 006, E, 0, 0, 123, 42
INVAR-17, Run: 007, E, 0, 0, 95, 14
INVAR-17, Run: 008, E, 0, 0, 95, 14
INVAR-17, Run: 009, E, 0, 0, 102, 21
INVAR-17, Run: 010, E, 0, 0, 124, 43
INVAR-17, Run: 011, E, 0, 0, 100, 19
INVAR-17, Run: 012, E, 0, 0, 111, 30
INVAR-17, Run: 013, E, 0, 0, 88, 7
INVAR-17, Run: 014, E, 0, 0, 104, 23
INVAR-17, Run: 015, E, 0, 0, 89, 8
INVAR-17, Run: 016, E, 0, 0, 99, 18
INVAR-17, Run: 017, E, 0, 0, 95, 14
INVAR-17, Run: 018, E, 0, 0, 101, 20
INVAR-17, Run: 019, E, 0, 0, 89, 8
INVAR-17, Run: 020, E, 0, 0, 94, 13
INVAR-17, Run: 021, E, 0, 0, 99, 18
INVAR-17, Run: 022, E, 0, 0, 112, 31
INVAR-17, Run: 023, E, 0, 0, 109, 28
INVAR-17, Run: 024, E, 0, 0, 105, 24
INVAR-17, Run: 025, E, 0, 0, 109, 28
INVAR-17, Run: 026, E, 0, 0, 94, 13
INVAR-17, Run: 027, E, 0, 0, 108, 27
INVAR-17, Run: 028, E, 0, 0, 91, 10
INVAR-17, Run: 029, E, 0, 0, 100, 19
INVAR-17, Run: 030, E, 0, 0, 105, 24
INVAR-17, Run: 031, E, 0, 0, 105, 24
INVAR-17, Run: 032, E, 0, 0, 93, 12
INVAR-17, Run: 033, E, 0, 0, 90, 9
INVAR-17, Run: 034, E, 0, 0, 101, 20
INVAR-17, Run: 035, E, 0, 0, 92, 11
INVAR-17, Run: 036, E, 0, 0, 106, 25
INVAR-17, Run: 037, E, 0, 0, 84, 3
INVAR-17, Run: 038, E, 0, 0, 89, 8
INVAR-17, Run: 039, E, 0, 0, 114, 33
INVAR-17, Run: 040, E, 0, 0, 104, 23
INVAR-17, Run: 041, E, 0, 0, 122, 41
INVAR-17, Run: 042, E, 0, 0, 96, 15
INVAR-17, Run: 043, E, 0, 0, 111, 30
INVAR-17, Run: 044, E, 0, 0, 97, 16
INVAR-17, Run: 045, E, 0, 0, 108, 27
INVAR-17, Run: 046, E, 0, 0, 82, 1
INVAR-17, Run: 047, E, 0, 0, 100, 19
INVAR-17, Run: 048, E, 0, 0, 96, 15
INVAR-17, Run: 049, E, 0, 0, 92, 11
INVAR-17, Run: 050, E, 0, 0, 117, 36
INVAR-17, Run: 051, E, 0, 0, 110, 29
INVAR-17, Run: 052, E, 0, 0, 101, 20
INVAR-17, Run: 053, E, 0, 0, 111, 30
INVAR-17, Run: 054, E, 0, 0, 94, 13
INVAR-17, Run: 055, E, 0, 0, 91, 10
INVAR-17, Run: 056, E, 0, 0, 106, 25
INVAR-17, Run: 057, E, 0, 0, 108, 27
INVAR-17, Run: 058, E, 0, 0, 82, 1
INVAR-17, Run: 059, E, 0, 0, 90, 9
INVAR-17, Run: 060, E, 0, 0, 104, 23
INVAR-17, Run: 061, E, 0, 0, 109, 28
INVAR-17, Run: 062, E, 0, 0, 97, 16
INVAR-17, Run: 063, E, 0, 0, 108, 27
INVAR-17, Run: 064, E, 0, 0, 102, 21
INVAR-17, Run: 065, E, 0, 0, 86, 5
INVAR-17, Run: 066, E, 0, 0, 87, 6
INVAR-17, Run: 067, E, 0, 0, 88, 7
INVAR-17, Run: 068, E, 0, 0, 103, 22
INVAR-17, Run: 069, E, 0, 0, 112, 31
INVAR-17, Run: 070, E, 0, 0, 114, 33
INVAR-17, Run: 071, E, 0, 0, 105, 24
INVAR-17, Run: 072, E, 0, 0, 86, 5
INVAR-17, Run: 073, E, 0, 0, 129, 48
INVAR-17, Run: 074, E, 0, 0, 123, 42
INVAR-17, Run: 075, E, 0, 0, 95, 14
INVAR-17, Run: 076, E, 0, 0, 107, 26
INVAR-17, Run: 077, E, 0, 0, 95, 14
INVAR-17, Run: 078, E, 0, 0, 109, 28
INVAR-17, Run: 079, E, 0, 0, 119, 38
INVAR-17, Run: 080, E, 0, 0, 120, 39
INVAR-17, Run: 081, E, 0, 0, 86, 5
INVAR-17, Run: 082, E, 0, 0, 93, 12
INVAR-17, Run: 083, E, 0, 0, 102, 21
INVAR-17, Run: 084, E, 0, 0, 97, 16
INVAR-17, Run: 085, E, 0, 0, 89, 8
INVAR-17, Run: 086, E, 0, 0, 97, 16
INVAR-17, Run: 087, E, 0, 0, 115, 34
INVAR-17, Run: 088, E, 0, 0, 102, 21
INVAR-17, Run: 089, E, 0, 0, 111, 30
INVAR-17, Run: 090, E, 0, 0, 111, 30
INVAR-17, Run: 091, E, 0, 0, 109, 28
INVAR-17, Run: 092, E, 0, 0, 86, 5
INVAR-17, Run: 093, E, 0, 0, 113, 32
INVAR-17, Run: 094, E, 0, 0, 93, 12
INVAR-17, Run: 095, E, 0, 0, 103, 22
INVAR-17, Run: 096, E, 0, 0, 100, 19
INVAR-17, Run: 097, E, 0, 0, 96, 15
INVAR-17, Run: 098, E, 0, 0, 86, 5
INVAR-17, Run: 099, E, 0, 0, 97, 16
INVAR-17, Run: 100, E, 0, 0, 91, 10
INVAR-18, Run: 001, E, 0, 52, 165, 0
INVAR-18, Run: 002, E, 0, 49, 165, 0
INVAR-18, Run: 003, E, 0, 74, 165, 0
INVAR-18, Run: 004, E, 0, 52, 165, 0
INVAR-18, Run: 005, E, 0, 81, 165, 0
INVAR-18, Run: 006, E, 0, 66, 165, 0
INVAR-18, Run: 007, E, 0, 78, 165, 0
INVAR-18, Run: 008, E, 0, 61, 165, 0
INVAR-18, Run: 009, E, 0, 53, 165, 0
INVAR-18, Run: 010, E, 0, 73, 165, 0
INVAR-18, Run: 011, E, 0, 78, 165, 0
INVAR-18, Run: 012, E, 0, 71, 165, 0
INVAR-18, Run: 013, E, 0, 70, 165, 0
INVAR-18, Run: 014, E, 0, 78, 165, 0
INVAR-18, Run: 015, E, 0, 68, 165, 0
INVAR-18, Run: 016, E, 0, 69, 165, 0
INVAR-18, Run: 017, E, 0, 61, 165, 0
INVAR-18, Run: 018, E, 0, 70, 165, 0
INVAR-18, Run: 019, E, 0, 61, 165, 0
INVAR-18, Run: 020, E, 0, 60, 165, 0
INVAR-18, Run: 021, E, 0, 50, 165, 0
INVAR-18, Run: 022, E, 0, 61, 165, 0
INVAR-18, Run: 023, E, 0, 66, 165, 0
INVAR-18, Run: 024, E, 0, 61, 165, 0
INVAR-18, Run: 025, E, 0, 73, 165, 0
INVAR-18, Run: 026, E, 0, 76, 165, 0
INVAR-18, Run: 027, E, 0, 64, 165, 0
INVAR-18, Run: 028, E, 0, 81, 165, 0
INVAR-18, Run: 029, E, 0, 63, 165, 0
INVAR-18, Run: 030, E, 0, 54, 165, 0
INVAR-18, Run: 031, E, 0, 68, 165, 0
INVAR-18, Run: 032, E, 0, 58, 165, 0
INVAR-18, Run: 033, E, 0, 42, 165, 0
INVAR-18, Run: 034, E, 0, 59, 165, 0
INVAR-18, Run: 035, E, 0, 75, 165, 0
INVAR-18, Run: 036, E, 0, 58, 165, 0
INVAR-18, Run: 037, E, 0, 62, 165, 0
INVAR-18, Run: 038, E, 0, 73, 165, 0
INVAR-18, Run: 039, E, 0, 72, 165, 0
INVAR-18, Run: 040, E, 0, 71, 165, 0
INVAR-18, Run: 041, E, 0, 73, 165, 0
INVAR-18, Run: 042, E, 0, 73, 165, 0
INVAR-18, Run: 043, E, 0, 70, 165, 0
INVAR-18, Run: 044, E, 0, 73, 165, 0
INVAR-18, Run: 045, E, 0, 73, 165, 0
INVAR-18, Run: 046, E, 0, 73, 165, 0
INVAR-18, Run: 047, E, 0, 66, 165, 0
INVAR-18, Run: 048, E, 0, 63, 165, 0
INVAR-18, Run: 049, E, 0, 71, 165, 0
INVAR-18, Run: 050, E, 0, 89, 165, 0
INVAR-18, Run: 051, E, 0, 50, 165, 0
INVAR-18, Run: 052, E, 0, 53, 165, 0
INVAR-18, Run: 053, E, 0, 74, 165, 0
INVAR-18, Run: 054, E, 0, 61, 165, 0
INVAR-18, Run: 055, E, 0, 64, 165, 0
INVAR-18, Run: 056, E, 0, 61, 165, 0
INVAR-18, Run: 057, E, 0, 63, 165, 0
INVAR-18, Run: 058, E, 0, 75, 165, 0
INVAR-18, Run: 059, E, 0, 51, 165, 0
INVAR-18, Run: 060, E, 0, 65, 165, 0
INVAR-18, Run: 061, E, 0, 53, 165, 0
INVAR-18, Run: 062, E, 0, 62, 165, 0
INVAR-18, Run: 063, E, 0, 56, 165, 0
INVAR-18, Run: 064, E, 0, 61, 165, 0
INVAR-18, Run: 065, E, 0, 49, 165, 0
INVAR-18, Run: 066, E, 0, 79, 165, 0
INVAR-18, Run: 067, E, 0, 58, 165, 0
INVAR-18, Run: 068, E, 0, 73, 165, 0
INVAR-18, Run: 069, E, 0, 60, 165, 0
INVAR-18, Run: 070, E, 0, 59, 165, 0
INVAR-18, Run: 071, E, 0, 51, 165, 0
INVAR-18, Run: 072, E, 0, 78, 165, 0
INVAR-18, Run: 073, E, 0, 66, 165, 0
INVAR-18, Run: 074, E, 0, 62, 165, 0
INVAR-18, Run: 075, E, 0, 78, 165, 0
INVAR-18, Run: 076, E, 0, 75, 165, 0
INVAR-18, Run: 077, E, 0, 68, 165, 0
INVAR-18, Run: 078, E, 0, 81, 165, 0
INVAR-18, Run: 079, E, 0, 44, 165, 0
INVAR-18, Run: 080, E, 0, 68, 165, 0
INVAR-18, Run: 081, E, 0, 69, 165, 0
INVAR-18, Run: 082, E, 0, 61, 165, 0
INVAR-18, Run: 083, E, 0, 81, 165, 0
INVAR-18, Run: 084, E, 0, 63, 165, 0
INVAR-18, Run: 085, E, 0, 50, 165, 0
INVAR-18, Run: 086, E, 0, 56, 165, 0
INVAR-18, Run: 087, E, 0, 57, 165, 0
INVAR-18, Run: 088, E, 0, 82, 165, 0
INVAR-18, Run: 089, E, 0, 81, 165, 0
INVAR-18, Run: 090, E, 0, 74, 165, 0
INVAR-18, Run: 091, E, 0, 87, 165, 0
INVAR-18, Run: 092, E, 0, 67, 165, 0
INVAR-18, Run: 093, E, 0, 70, 165, 0
INVAR-18, Run: 094, E, 0, 67, 165, 0
INVAR-18, Run: 095, E, 0, 86, 165, 0
INVAR-18, Run: 096, E, 0, 76, 165, 0
INVAR-18, Run: 097, E, 0, 79, 165, 0
INVAR-18, Run: 098, E, 0, 60, 165, 0
INVAR-18, Run: 099, E, 0, 60, 165, 0
INVAR-18, Run: 100, E, 0, 84, 165, 0
INVAR-19, Run: 001, E, 0, 0, 101, 66
INVAR-19, Run: 002, E, 0, 0, 110, 75
INVAR-19, Run: 003, E, 0, 0, 97, 62
INVAR-19, Run: 004, E, 0, 0, 107, 72
INVAR-19, Run: 005, E, 0, 0, 99, 64
INVAR-19, Run: 006, E, 0, 0, 79, 44
INVAR-19, Run: 007, E, 0, 0, 112, 77
INVAR-19, Run: 008, E, 0, 0, 86, 51
INVAR-19, Run: 009, E, 0, 0, 97, 62
INVAR-19, Run: 010, E, 0, 0, 92, 57
INVAR-19, Run: 011, E, 0, 0, 115, 80
INVAR-19, Run: 012, E, 0, 0, 91, 56
INVAR-19, Run: 013, E, 0, 0, 97, 62
INVAR-19, Run: 014, E, 0, 0, 111, 76
INVAR-19, Run: 015, E, 0, 0, 91, 56
INVAR-19, Run: 016, E, 0, 0, 107, 72
INVAR-19, Run: 017, E, 0, 0, 103, 68
INVAR-19, Run: 018, E, 0, 0, 94, 59
INVAR-19, Run: 019, E, 0, 0, 102, 67
INVAR-19, Run: 020, E, 0, 0, 89, 54
INVAR-19, Run: 021, E, 0, 0, 119, 84
INVAR-19, Run: 022, E, 0, 0, 94, 59
INVAR-19, Run: 023, E, 0, 0, 101, 66
INVAR-19, Run: 024, E, 0, 0, 102, 67
INVAR-19, Run: 025, E, 0, 0, 90, 55
INVAR-19, Run: 026, E, 0, 0, 105, 70
INVAR-19, Run: 027, E, 0, 0, 93, 58
INVAR-19, Run: 028, E, 0, 0, 105, 70
