Input Number, Run_Number, Result@ 100, X, Y, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-2, Run: 002, F, 1, 0, 1, 80, 33, 36, 40, 56, 52
INVAR-2, Run: 003, F, 1, 0, 1, 87, 33, 36, 47, 77, 38
INVAR-2, Run: 004, F, 1, 0, 1, 92, 28, 31, 67, 87, 38
INVAR-2, Run: 005, F, 1, 0, 1, 115, 31, 34, 81, 84, 61
INVAR-2, Run: 006, F, 0, 2, 1, 95, 33, 35, 56, 68, 55
INVAR-2, Run: 007, F, 1, 0, 0, 98, 29, 32, 70, 94, 37
INVAR-2, Run: 008, F, 1, 0, 1, 99, 33, 36, 59, 58, 69
INVAR-2, Run: 009, F, 2, 1, 1, 95, 29, 32, 66, 79, 47
INVAR-2, Run: 010, F, 0, 2, 1, 95, 30, 32, 65, 96, 30
INVAR-2, Run: 011, F, 2, 1, 1, 99, 37, 40, 46, 75, 47
INVAR-2, Run: 012, F, 2, 1, 1, 105, 30, 33, 73, 98, 37
INVAR-2, Run: 013, F, 2, 1, 0, 107, 29, 32, 78, 76, 63
INVAR-2, Run: 014, F, 1, 0, 0, 98, 31, 34, 64, 65, 64
INVAR-2, Run: 015, F, 1, 0, 1, 106, 31, 34, 72, 84, 52
INVAR-2, Run: 016, F, 2, 1, 0, 90, 33, 36, 49, 71, 47
INVAR-2, Run: 017, F, 1, 0, 1, 102, 32, 35, 65, 85, 46
INVAR-2, Run: 018, F, 1, 0, 0, 98, 32, 35, 61, 62, 66
INVAR-2, Run: 019, F, 2, 1, 4, 92, 29, 32, 63, 81, 39
INVAR-2, Run: 020, F, 1, 0, 1, 106, 33, 36, 66, 87, 47
INVAR-2, Run: 021, F, 1, 0, 0, 94, 34, 37, 51, 88, 34
INVAR-2, Run: 022, F, 2, 1, 0, 122, 35, 38, 75, 79, 69
INVAR-2, Run: 023, F, 1, 0, 1, 101, 31, 34, 67, 74, 57
INVAR-2, Run: 024, F, 1, 0, 0, 98, 30, 33, 67, 98, 32
INVAR-2, Run: 025, F, 1, 0, 2, 109, 32, 35, 72, 97, 40
INVAR-2, Run: 026, F, 1, 0, 0, 96, 33, 36, 56, 64, 61
INVAR-2, Run: 027, F, 0, 2, 0, 106, 33, 35, 67, 89, 46
INVAR-2, Run: 028, F, 1, 0, 1, 95, 31, 34, 61, 91, 34
INVAR-2, Run: 029, F, 2, 1, 0, 98, 32, 35, 60, 57, 70
INVAR-2, Run: 030, F, 1, 0, 0, 87, 28, 31, 62, 70, 51
INVAR-2, Run: 031, F, 0, 2, 0, 109, 30, 32, 79, 87, 54
INVAR-2, Run: 032, F, 1, 0, 0, 93, 29, 32, 65, 95, 31
INVAR-2, Run: 033, F, 2, 1, 1, 97, 32, 35, 59, 76, 49
INVAR-2, Run: 034, F, 1, 0, 2, 96, 28, 31, 71, 85, 43
INVAR-2, Run: 035, F, 2, 1, 0, 104, 32, 35, 66, 93, 40
INVAR-2, Run: 036, F, 1, 0, 2, 93, 26, 29, 74, 80, 47
INVAR-2, Run: 037, F, 2, 1, 2, 93, 29, 32, 64, 78, 45
INVAR-2, Run: 038, F, 1, 0, 0, 113, 35, 38, 67, 94, 46
INVAR-2, Run: 039, F, 1, 0, 1, 100, 33, 36, 60, 62, 66
INVAR-2, Run: 040, F, 1, 0, 0, 98, 28, 31, 73, 103, 29
INVAR-2, Run: 041, F, 2, 1, 0, 100, 30, 33, 68, 95, 36
INVAR-2, Run: 042, F, 0, 2, 0, 93, 26, 28, 75, 93, 36
INVAR-2, Run: 043, F, 0, 2, 0, 99, 34, 36, 57, 84, 43
INVAR-2, Run: 044, F, 0, 2, 0, 89, 33, 35, 50, 83, 35
INVAR-2, Run: 045, F, 0, 2, 1, 118, 34, 36, 76, 82, 63
INVAR-2, Run: 046, F, 1, 0, 0, 101, 31, 34, 67, 89, 43
INVAR-2, Run: 047, F, 1, 0, 0, 91, 28, 31, 66, 64, 61
INVAR-2, Run: 048, F, 0, 2, 1, 127, 36, 38, 79, 109, 43
INVAR-2, Run: 049, F, 1, 0, 1, 86, 28, 31, 61, 81, 38
INVAR-2, Run: 050, F, 2, 1, 0, 104, 29, 32, 75, 85, 51
INVAR-2, Run: 051, F, 1, 0, 1, 88, 29, 32, 60, 85, 35
INVAR-2, Run: 052, F, 0, 2, 0, 106, 34, 36, 64, 86, 48
INVAR-2, Run: 053, F, 1, 0, 1, 86, 31, 34, 52, 65, 51
INVAR-2, Run: 054, F, 1, 0, 0, 97, 33, 36, 57, 86, 40
INVAR-2, Run: 055, F, 1, 0, 1, 95, 31, 34, 61, 96, 29
INVAR-2, Run: 056, F, 1, 0, 0, 100, 35, 38, 54, 69, 58
INVAR-2, Run: 057, F, 1, 0, 1, 122, 33, 36, 82, 88, 62
INVAR-2, Run: 058, F, 0, 2, 1, 105, 34, 36, 63, 91, 41
INVAR-2, Run: 059, F, 1, 0, 1, 105, 32, 35, 68, 98, 36
INVAR-2, Run: 060, F, 1, 0, 1, 100, 33, 36, 60, 67, 61
INVAR-2, Run: 061, F, 1, 0, 0, 101, 34, 37, 58, 86, 43
INVAR-2, Run: 062, F, 2, 1, 0, 102, 29, 32, 73, 89, 45
INVAR-2, Run: 063, F, 1, 0, 0, 102, 30, 33, 71, 92, 42
INVAR-2, Run: 064, F, 1, 0, 1, 95, 34, 37, 52, 90, 32
INVAR-2, Run: 065, F, 1, 0, 1, 101, 33, 36, 61, 78, 51
INVAR-2, Run: 066, F, 0, 2, 1, 90, 32, 34, 54, 89, 30
INVAR-2, Run: 067, F, 2, 1, 0, 98, 29, 32, 69, 71, 59
INVAR-2, Run: 068, F, 1, 0, 2, 95, 34, 37, 52, 65, 56
INVAR-2, Run: 069, F, 1, 0, 2, 111, 31, 34, 77, 88, 52
INVAR-2, Run: 070, F, 1, 0, 0, 104, 35, 38, 58, 83, 48
INVAR-2, Run: 071, F, 0, 2, 1, 112, 32, 34, 76, 98, 43
INVAR-2, Run: 072, F, 2, 1, 0, 89, 28, 31, 63, 76, 46
INVAR-2, Run: 073, F, 1, 0, 2, 99, 31, 34, 65, 88, 40
INVAR-2, Run: 074, F, 0, 2, 0, 95, 31, 33, 62, 90, 36
INVAR-2, Run: 075, F, 2, 1, 0, 94, 28, 31, 68, 87, 40
INVAR-2, Run: 076, F, 2, 1, 0, 99, 30, 33, 67, 67, 63
INVAR-2, Run: 077, F, 1, 0, 2, 107, 31, 34, 73, 91, 45
INVAR-2, Run: 078, F, 0, 2, 0, 109, 35, 37, 64, 94, 42
INVAR-2, Run: 079, F, 0, 2, 1, 94, 28, 30, 70, 95, 32
INVAR-2, Run: 080, F, 0, 2, 1, 100, 33, 35, 61, 75, 53
INVAR-2, Run: 081, F, 2, 1, 1, 83, 29, 32, 54, 78, 36
INVAR-2, Run: 082, F, 1, 3, 1, 123, 37, 39, 71, 92, 54
INVAR-2, Run: 083, F, 1, 0, 1, 93, 29, 32, 65, 77, 48
INVAR-2, Run: 084, F, 1, 0, 0, 114, 34, 37, 71, 79, 63
INVAR-2, Run: 085, F, 1, 0, 1, 101, 30, 33, 70, 87, 45
INVAR-2, Run: 086, F, 1, 0, 1, 86, 29, 32, 58, 53, 65
INVAR-2, Run: 087, F, 3, 2, 0, 98, 31, 34, 62, 84, 43
INVAR-2, Run: 088, F, 0, 2, 0, 98, 27, 29, 77, 87, 46
INVAR-2, Run: 089, F, 1, 0, 1, 97, 31, 34, 63, 93, 34
INVAR-2, Run: 090, F, 1, 0, 0, 89, 28, 31, 64, 90, 33
INVAR-2, Run: 091, F, 1, 0, 1, 91, 31, 34, 57, 83, 38
INVAR-2, Run: 092, F, 1, 0, 1, 116, 35, 38, 70, 93, 49
INVAR-2, Run: 093, F, 1, 0, 1, 113, 36, 39, 64, 95, 43
INVAR-2, Run: 094, F, 1, 0, 1, 90, 30, 33, 59, 79, 42
INVAR-2, Run: 095, F, 1, 0, 0, 90, 31, 34, 56, 73, 48
INVAR-2, Run: 096, F, 2, 1, 0, 98, 26, 29, 78, 93, 40
INVAR-2, Run: 097, F, 1, 0, 0, 87, 30, 33, 56, 74, 45
INVAR-2, Run: 098, F, 1, 0, 0, 86, 30, 33, 55, 85, 33
INVAR-2, Run: 099, F, 0, 2, 0, 108, 30, 32, 78, 101, 39
INVAR-2, Run: 100, F, 2, 1, 1, 116, 34, 37, 72, 96, 46
INVAR-20, Run: 001, F, 2, 1, 1, 108, 46, 16, 59, 80, 40
INVAR-20, Run: 002, F, 0, 2, 1, 91, 40, 9, 62, 95, 15
INVAR-20, Run: 003, F, 1, 3, 0, 97, 45, 14, 52, 75, 36
INVAR-20, Run: 004, F, 1, 0, 1, 87, 41, 11, 54, 76, 29
INVAR-20, Run: 005, F, 2, 1, 0, 101, 42, 12, 64, 84, 34
INVAR-20, Run: 006, F, 1, 0, 2, 78, 34, 4, 66, 85, 17
INVAR-20, Run: 007, F, 1, 0, 1, 91, 42, 12, 55, 73, 35
INVAR-20, Run: 008, F, 1, 0, 1, 88, 40, 10, 58, 85, 22
INVAR-20, Run: 009, F, 1, 0, 2, 109, 47, 17, 58, 71, 49
INVAR-20, Run: 010, F, 2, 1, 0, 118, 43, 13, 78, 101, 33
INVAR-20, Run: 011, F, 2, 1, 1, 99, 41, 11, 65, 81, 35
INVAR-20, Run: 012, F, 3, 2, 1, 99, 45, 15, 52, 75, 36
INVAR-20, Run: 013, F, 1, 0, 1, 99, 45, 15, 54, 80, 33
INVAR-20, Run: 014, F, 2, 1, 0, 88, 40, 10, 57, 84, 23
INVAR-20, Run: 015, F, 1, 0, 1, 100, 41, 11, 67, 90, 28
INVAR-20, Run: 016, F, 2, 1, 0, 135, 47, 17, 83, 117, 30
INVAR-20, Run: 017, F, 1, 0, 0, 112, 48, 18, 58, 91, 33
INVAR-20, Run: 018, F, 2, 1, 1, 99, 43, 13, 59, 81, 33
INVAR-20, Run: 019, F, 0, 2, 1, 100, 42, 11, 65, 93, 24
INVAR-20, Run: 020, F, 1, 0, 0, 105, 45, 15, 60, 90, 30
INVAR-20, Run: 021, F, 0, 2, 0, 109, 45, 14, 65, 92, 32
INVAR-20, Run: 022, F, 1, 0, 0, 102, 42, 12, 66, 84, 36
INVAR-20, Run: 023, F, 0, 2, 1, 87, 41, 10, 55, 83, 22
INVAR-20, Run: 024, F, 1, 0, 0, 103, 43, 13, 64, 82, 38
INVAR-20, Run: 025, F, 2, 1, 0, 103, 43, 13, 63, 93, 26
INVAR-20, Run: 026, F, 1, 0, 1, 111, 43, 13, 72, 99, 28
INVAR-20, Run: 027, F, 1, 0, 0, 103, 44, 14, 61, 84, 35
INVAR-20, Run: 028, F, 1, 0, 0, 112, 43, 13, 73, 96, 33
INVAR-20, Run: 029, F, 1, 0, 0, 93, 40, 10, 63, 86, 27
INVAR-20, Run: 030, F, 1, 0, 1, 102, 41, 11, 69, 86, 34
INVAR-20, Run: 031, F, 1, 0, 1, 85, 37, 7, 64, 81, 26
INVAR-20, Run: 032, F, 1, 0, 1, 106, 43, 13, 67, 90, 32
INVAR-20, Run: 033, F, 1, 3, 0, 104, 45, 14, 59, 80, 38
INVAR-20, Run: 034, F, 0, 2, 0, 102, 45, 14, 58, 88, 29
INVAR-20, Run: 035, F, 0, 2, 0, 84, 39, 8, 58, 74, 31
INVAR-20, Run: 036, F, 0, 2, 0, 98, 44, 13, 57, 70, 44
INVAR-20, Run: 037, F, 1, 0, 2, 97, 43, 13, 58, 85, 27
INVAR-20, Run: 038, F, 1, 0, 0, 104, 45, 15, 59, 91, 28
INVAR-20, Run: 039, F, 1, 0, 2, 100, 43, 13, 61, 80, 35
INVAR-20, Run: 040, F, 3, 2, 0, 100, 44, 14, 56, 83, 31
INVAR-20, Run: 041, F, 1, 0, 0, 116, 42, 12, 80, 105, 29
INVAR-20, Run: 042, F, 1, 0, 1, 108, 41, 11, 75, 93, 33
INVAR-20, Run: 043, F, 1, 0, 0, 107, 46, 16, 59, 84, 37
INVAR-20, Run: 044, F, 1, 3, 0, 110, 46, 15, 62, 76, 47
INVAR-20, Run: 045, F, 2, 1, 0, 88, 37, 7, 66, 87, 23
INVAR-20, Run: 046, F, 1, 0, 2, 102, 42, 12, 66, 85, 33
INVAR-20, Run: 047, F, 1, 0, 0, 82, 39, 9, 55, 75, 28
INVAR-20, Run: 048, F, 1, 0, 0, 105, 42, 12, 69, 94, 29
INVAR-20, Run: 049, F, 1, 3, 0, 121, 43, 12, 82, 94, 43
INVAR-20, Run: 050, F, 2, 1, 0, 88, 42, 12, 51, 74, 31
INVAR-20, Run: 051, F, 2, 1, 0, 89, 39, 9, 61, 91, 18
INVAR-20, Run: 052, F, 0, 2, 0, 108, 46, 15, 61, 85, 37
INVAR-20, Run: 053, F, 2, 1, 0, 99, 39, 9, 71, 92, 27
INVAR-20, Run: 054, F, 1, 0, 0, 91, 40, 10, 61, 81, 30
INVAR-20, Run: 055, F, 1, 0, 2, 103, 42, 12, 67, 90, 29
INVAR-20, Run: 056, F, 1, 0, 0, 97, 41, 11, 64, 101, 15
INVAR-20, Run: 057, F, 1, 0, 0, 90, 39, 9, 63, 91, 20
INVAR-20, Run: 058, F, 1, 0, 0, 111, 43, 13, 72, 101, 27
INVAR-20, Run: 059, F, 1, 0, 0, 108, 45, 15, 63, 85, 38
INVAR-20, Run: 060, F, 1, 0, 1, 91, 38, 8, 67, 90, 22
INVAR-20, Run: 061, F, 1, 0, 0, 93, 37, 7, 72, 90, 26
INVAR-20, Run: 062, F, 1, 0, 1, 88, 38, 8, 64, 82, 27
INVAR-20, Run: 063, F, 2, 1, 1, 79, 38, 8, 54, 82, 17
INVAR-20, Run: 064, F, 1, 0, 0, 93, 40, 10, 63, 84, 29
INVAR-20, Run: 065, F, 1, 0, 2, 100, 43, 13, 61, 79, 36
INVAR-20, Run: 066, F, 0, 2, 0, 95, 43, 12, 57, 82, 30
INVAR-20, Run: 067, F, 1, 0, 1, 112, 40, 10, 82, 104, 27
INVAR-20, Run: 068, F, 2, 1, 0, 102, 46, 16, 53, 78, 37
INVAR-20, Run: 069, F, 1, 0, 0, 107, 42, 12, 71, 102, 23
INVAR-20, Run: 070, F, 1, 0, 1, 96, 42, 12, 60, 80, 33
INVAR-20, Run: 071, F, 1, 0, 0, 108, 45, 15, 63, 89, 34
INVAR-20, Run: 072, F, 1, 0, 0, 109, 43, 13, 70, 83, 43
INVAR-20, Run: 073, F, 1, 0, 1, 100, 45, 15, 55, 93, 21
INVAR-20, Run: 074, F, 2, 1, 0, 120, 44, 14, 77, 96, 39
INVAR-20, Run: 075, F, 0, 2, 1, 96, 38, 7, 73, 99, 18
INVAR-20, Run: 076, F, 1, 0, 0, 96, 40, 10, 66, 87, 29
INVAR-20, Run: 077, F, 0, 2, 1, 111, 45, 14, 67, 89, 36
INVAR-20, Run: 078, F, 1, 0, 2, 108, 46, 16, 60, 82, 38
INVAR-20, Run: 079, F, 0, 2, 1, 82, 40, 9, 53, 65, 36
INVAR-20, Run: 080, F, 1, 0, 0, 96, 39, 9, 69, 93, 24
INVAR-20, Run: 081, F, 0, 2, 0, 109, 45, 14, 65, 94, 30
INVAR-20, Run: 082, F, 1, 0, 1, 86, 38, 8, 62, 77, 30
INVAR-20, Run: 083, F, 1, 0, 1, 98, 41, 11, 65, 92, 24
INVAR-20, Run: 084, F, 2, 1, 0, 107, 44, 14, 64, 97, 25
INVAR-20, Run: 085, F, 0, 2, 0, 102, 46, 15, 55, 85, 31
INVAR-20, Run: 086, F, 1, 0, 1, 95, 46, 16, 47, 75, 33
INVAR-20, Run: 087, F, 0, 2, 0, 95, 40, 9, 66, 80, 35
INVAR-20, Run: 088, F, 1, 0, 1, 98, 42, 12, 62, 88, 27
INVAR-20, Run: 089, F, 0, 2, 0, 106, 47, 16, 56, 90, 29
INVAR-20, Run: 090, F, 1, 0, 0, 99, 46, 16, 51, 69, 44
INVAR-20, Run: 091, F, 1, 0, 1, 102, 43, 13, 63, 90, 28
INVAR-20, Run: 092, F, 1, 0, 1, 115, 44, 14, 73, 100, 30
INVAR-20, Run: 093, F, 2, 1, 0, 107, 42, 12, 70, 79, 45
INVAR-20, Run: 094, F, 1, 0, 0, 114, 44, 14, 72, 101, 29
INVAR-20, Run: 095, F, 0, 2, 1, 94, 44, 13, 53, 81, 28
INVAR-20, Run: 096, F, 1, 0, 1, 102, 43, 13, 63, 79, 39
INVAR-20, Run: 097, F, 2, 1, 0, 90, 43, 13, 50, 81, 25
INVAR-20, Run: 098, F, 0, 2, 0, 114, 51, 20, 52, 86, 37
INVAR-20, Run: 099, F, 0, 2, 0, 96, 42, 11, 61, 87, 27
INVAR-20, Run: 100, F, 1, 0, 2, 88, 39, 9, 61, 77, 30
INVAR-21, Run: 001, F, 2, 1, 1, 86, 51, 7, 64, 103, 18
INVAR-21, Run: 002, F, 0, 2, 0, 110, 60, 15, 63, 109, 29
INVAR-21, Run: 003, F, 1, 0, 1, 84, 55, 11, 51, 85, 31
INVAR-21, Run: 004, F, 1, 0, 1, 86, 57, 13, 47, 90, 26
INVAR-21, Run: 005, F, 0, 2, 0, 97, 57, 12, 59, 100, 28
INVAR-21, Run: 006, F, 1, 0, 0, 99, 56, 12, 63, 93, 38
INVAR-21, Run: 007, F, 0, 2, 1, 86, 55, 10, 54, 89, 29
INVAR-21, Run: 008, F, 1, 0, 2, 99, 54, 10, 69, 108, 23
INVAR-21, Run: 009, F, 1, 0, 1, 112, 61, 17, 61, 85, 53
INVAR-21, Run: 010, F, 1, 0, 0, 85, 57, 13, 46, 95, 21
INVAR-21, Run: 011, F, 2, 1, 0, 111, 56, 12, 74, 103, 39
INVAR-21, Run: 012, F, 2, 1, 0, 118, 60, 16, 69, 107, 38
INVAR-21, Run: 013, F, 2, 1, 1, 98, 54, 10, 67, 96, 34
INVAR-21, Run: 014, F, 1, 0, 0, 94, 54, 10, 64, 97, 31
INVAR-21, Run: 015, F, 1, 0, 0, 84, 53, 9, 57, 93, 26
INVAR-21, Run: 016, F, 1, 0, 1, 84, 52, 8, 60, 98, 21
INVAR-21, Run: 017, F, 1, 0, 1, 96, 55, 11, 63, 105, 23
INVAR-21, Run: 018, F, 2, 1, 1, 99, 52, 8, 74, 102, 31
INVAR-21, Run: 019, F, 0, 2, 2, 103, 60, 15, 56, 96, 33
INVAR-21, Run: 020, F, 0, 2, 0, 92, 57, 12, 54, 97, 26
INVAR-21, Run: 021, F, 1, 0, 0, 100, 56, 12, 64, 93, 39
INVAR-21, Run: 022, F, 1, 0, 0, 93, 53, 9, 66, 97, 31
INVAR-21, Run: 023, F, 2, 1, 3, 98, 57, 13, 58, 100, 25
INVAR-21, Run: 024, F, 0, 2, 0, 108, 56, 11, 73, 108, 32
INVAR-21, Run: 025, F, 1, 0, 1, 89, 55, 11, 56, 101, 20
INVAR-21, Run: 026, F, 1, 0, 0, 91, 55, 11, 58, 94, 30
INVAR-21, Run: 027, F, 1, 0, 1, 109, 57, 13, 70, 96, 43
INVAR-21, Run: 028, F, 1, 0, 1, 98, 55, 11, 65, 106, 24
INVAR-21, Run: 029, F, 1, 0, 2, 105, 60, 16, 57, 92, 39
INVAR-21, Run: 030, F, 1, 0, 1, 94, 56, 12, 58, 98, 27
INVAR-21, Run: 031, F, 1, 0, 0, 103, 52, 8, 79, 101, 38
INVAR-21, Run: 032, F, 1, 0, 1, 102, 59, 15, 57, 96, 34
INVAR-21, Run: 033, F, 1, 0, 0, 103, 57, 13, 64, 105, 29
INVAR-21, Run: 034, F, 1, 0, 2, 98, 56, 12, 62, 88, 40
INVAR-21, Run: 035, F, 1, 0, 0, 114, 58, 14, 72, 109, 35
INVAR-21, Run: 036, F, 1, 0, 1, 92, 54, 10, 62, 96, 29
INVAR-21, Run: 037, F, 2, 1, 1, 114, 60, 16, 65, 100, 40
INVAR-21, Run: 038, F, 1, 0, 1, 114, 61, 17, 63, 90, 50
INVAR-21, Run: 039, F, 2, 1, 0, 97, 60, 16, 48, 94, 30
INVAR-21, Run: 040, F, 0, 2, 2, 122, 59, 14, 78, 107, 42
INVAR-21, Run: 041, F, 1, 0, 0, 96, 56, 12, 60, 106, 22
INVAR-21, Run: 042, F, 1, 0, 1, 105, 56, 12, 69, 98, 38
INVAR-21, Run: 043, F, 1, 0, 1, 94, 54, 10, 64, 110, 17
INVAR-21, Run: 044, F, 1, 0, 2, 110, 56, 12, 74, 112, 28
INVAR-21, Run: 045, F, 2, 1, 0, 88, 52, 8, 63, 94, 29
INVAR-21, Run: 046, F, 1, 0, 2, 111, 57, 13, 72, 98, 42
INVAR-21, Run: 047, F, 0, 2, 0, 101, 59, 14, 57, 101, 29
INVAR-21, Run: 048, F, 0, 2, 0, 96, 59, 14, 52, 97, 28
INVAR-21, Run: 049, F, 1, 0, 0, 94, 54, 10, 64, 94, 34
INVAR-21, Run: 050, F, 1, 0, 1, 112, 59, 15, 67, 90, 50
INVAR-21, Run: 051, F, 2, 1, 0, 102, 58, 14, 59, 78, 53
INVAR-21, Run: 052, F, 0, 2, 1, 107, 56, 11, 72, 112, 26
INVAR-21, Run: 053, F, 0, 2, 1, 102, 53, 8, 76, 114, 22
INVAR-21, Run: 054, F, 1, 0, 0, 109, 55, 11, 76, 107, 35
INVAR-21, Run: 055, F, 0, 2, 0, 94, 57, 12, 56, 77, 48
INVAR-21, Run: 056, F, 1, 0, 1, 110, 57, 13, 71, 99, 41
INVAR-21, Run: 057, F, 2, 1, 0, 95, 59, 15, 49, 94, 29
INVAR-21, Run: 058, F, 2, 1, 0, 86, 57, 13, 46, 79, 37
INVAR-21, Run: 059, F, 1, 0, 0, 95, 56, 12, 59, 77, 50
INVAR-21, Run: 060, F, 0, 2, 1, 113, 63, 18, 57, 66, 71
INVAR-21, Run: 061, F, 0, 2, 0, 98, 56, 11, 63, 94, 36
INVAR-21, Run: 062, F, 2, 1, 0, 100, 61, 17, 48, 88, 38
INVAR-21, Run: 063, F, 1, 0, 0, 100, 59, 15, 55, 93, 36
INVAR-21, Run: 064, F, 2, 1, 0, 99, 56, 12, 62, 96, 34
INVAR-21, Run: 065, F, 1, 0, 1, 107, 60, 16, 59, 92, 42
INVAR-21, Run: 066, F, 2, 1, 0, 91, 53, 9, 63, 86, 39
INVAR-21, Run: 067, F, 1, 0, 0, 94, 55, 11, 61, 101, 26
INVAR-21, Run: 068, F, 2, 1, 0, 102, 54, 10, 71, 101, 34
INVAR-21, Run: 069, F, 1, 0, 1, 98, 51, 7, 77, 112, 22
INVAR-21, Run: 070, F, 0, 2, 1, 110, 58, 13, 69, 100, 39
INVAR-21, Run: 071, F, 2, 1, 0, 106, 55, 11, 72, 102, 36
INVAR-21, Run: 072, F, 2, 1, 0, 101, 59, 15, 55, 100, 29
INVAR-21, Run: 073, F, 3, 2, 0, 93, 56, 12, 55, 80, 43
INVAR-21, Run: 074, F, 1, 0, 1, 94, 56, 12, 58, 86, 39
INVAR-21, Run: 075, F, 1, 0, 0, 85, 51, 7, 64, 107, 15
INVAR-21, Run: 076, F, 0, 2, 0, 101, 59, 14, 57, 88, 42
INVAR-21, Run: 077, F, 2, 1, 0, 107, 63, 19, 49, 85, 46
INVAR-21, Run: 078, F, 1, 0, 0, 119, 62, 18, 65, 102, 43
INVAR-21, Run: 079, F, 1, 0, 3, 107, 59, 15, 62, 97, 36
INVAR-21, Run: 080, F, 1, 0, 2, 105, 56, 12, 69, 95, 40
INVAR-21, Run: 081, F, 1, 0, 1, 98, 55, 11, 65, 117, 13
INVAR-21, Run: 082, F, 1, 0, 1, 99, 57, 13, 60, 111, 18
INVAR-21, Run: 083, F, 2, 1, 1, 96, 56, 12, 59, 88, 38
INVAR-21, Run: 084, F, 2, 1, 0, 122, 61, 17, 70, 114, 34
INVAR-21, Run: 085, F, 0, 2, 0, 92, 51, 6, 72, 97, 32
INVAR-21, Run: 086, F, 1, 0, 1, 99, 56, 12, 63, 97, 33
INVAR-21, Run: 087, F, 1, 0, 1, 116, 60, 16, 68, 106, 37
INVAR-21, Run: 088, F, 1, 0, 0, 106, 58, 14, 64, 102, 34
INVAR-21, Run: 089, F, 1, 0, 2, 106, 62, 18, 52, 96, 34
INVAR-21, Run: 090, F, 0, 2, 0, 103, 59, 14, 59, 101, 31
INVAR-21, Run: 091, F, 2, 1, 0, 112, 59, 15, 66, 106, 34
INVAR-21, Run: 092, F, 0, 2, 0, 104, 62, 17, 51, 96, 34
INVAR-21, Run: 093, F, 0, 2, 0, 98, 54, 9, 69, 109, 23
INVAR-21, Run: 094, F, 1, 0, 0, 110, 60, 16, 62, 97, 41
INVAR-21, Run: 095, F, 1, 0, 1, 107, 60, 16, 59, 106, 28
INVAR-21, Run: 096, F, 1, 0, 0, 91, 51, 7, 70, 102, 26
INVAR-21, Run: 097, F, 0, 2, 0, 88, 54, 9, 59, 99, 23
INVAR-21, Run: 098, F, 0, 2, 0, 107, 59, 14, 63, 96, 40
INVAR-21, Run: 099, F, 1, 0, 1, 103, 54, 10, 73, 117, 19
INVAR-21, Run: 100, F, 2, 1, 1, 97, 54, 10, 66, 108, 21
INVAR-22, Run: 001, F, 1, 0, 1, 112, 17, 27, 81, 81, 43
INVAR-22, Run: 002, F, 2, 1, 0, 89, 16, 26, 60, 65, 37
INVAR-22, Run: 003, F, 1, 0, 0, 101, 16, 26, 73, 76, 39
INVAR-22, Run: 004, F, 0, 2, 0, 102, 19, 28, 66, 72, 41
INVAR-22, Run: 005, F, 1, 0, 0, 110, 18, 28, 76, 91, 31
INVAR-22, Run: 006, F, 2, 1, 1, 97, 16, 26, 68, 72, 37
INVAR-22, Run: 007, F, 1, 0, 0, 105, 20, 30, 65, 77, 38
INVAR-22, Run: 008, F, 1, 0, 1, 107, 14, 24, 85, 95, 27
INVAR-22, Run: 009, F, 1, 3, 2, 95, 21, 30, 52, 64, 37
INVAR-22, Run: 010, F, 0, 2, 0, 89, 19, 28, 53, 59, 41
INVAR-22, Run: 011, F, 2, 1, 0, 103, 17, 27, 71, 78, 37
INVAR-22, Run: 012, F, 1, 0, 1, 107, 20, 30, 67, 71, 45
INVAR-22, Run: 013, F, 1, 0, 1, 93, 14, 24, 71, 78, 30
INVAR-22, Run: 014, F, 1, 0, 0, 96, 19, 29, 59, 64, 43
INVAR-22, Run: 015, F, 0, 2, 0, 96, 17, 26, 66, 69, 40
INVAR-22, Run: 016, F, 1, 0, 0, 115, 28, 38, 51, 69, 48
INVAR-22, Run: 017, F, 1, 0, 1, 100, 17, 27, 69, 77, 35
INVAR-22, Run: 018, F, 2, 1, 0, 123, 25, 35, 67, 77, 50
INVAR-22, Run: 019, F, 2, 1, 1, 106, 19, 29, 68, 76, 39
INVAR-22, Run: 020, F, 2, 1, 0, 111, 22, 32, 64, 77, 41
INVAR-22, Run: 021, F, 0, 2, 1, 119, 26, 35, 62, 74, 48
INVAR-22, Run: 022, F, 1, 0, 0, 87, 13, 23, 68, 70, 34
INVAR-22, Run: 023, F, 0, 2, 0, 98, 20, 29, 59, 74, 34
INVAR-22, Run: 024, F, 1, 0, 0, 106, 14, 24, 84, 86, 36
INVAR-22, Run: 025, F, 0, 2, 0, 93, 15, 24, 69, 70, 38
INVAR-22, Run: 026, F, 1, 3, 0, 96, 17, 26, 65, 73, 35
INVAR-22, Run: 027, F, 1, 0, 1, 93, 19, 29, 56, 67, 36
INVAR-22, Run: 028, F, 2, 1, 0, 101, 18, 28, 66, 81, 31
INVAR-22, Run: 029, F, 1, 0, 1, 106, 22, 32, 60, 71, 42
INVAR-22, Run: 030, F, 2, 1, 0, 97, 19, 29, 59, 88, 19
INVAR-22, Run: 031, F, 2, 1, 0, 118, 23, 33, 68, 70, 54
INVAR-22, Run: 032, F, 1, 0, 1, 107, 25, 35, 52, 64, 47
