Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 011, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 18, 8, 1, 0, 8, 0, 0, 5, 0, 7, 1, 0, 1, 17, 1, 0, 21, 10, 23, 11, 1, 1, 0, 9, 0, 0, 7, 3, 8, 4, 1, 0, 0, 9, 0, 0, 0, 1, 1, 1, 16, 2, 0, 7, 2, 5, 10, 6, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 29, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 3, 0, 0, 2, 0, 3, 1, 1, 1
INVAR-1, Run: 012, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 7, 1, 1, 2, 0, 5, 2, 3, 1, 14, 3, 1, 22, 9, 27, 11, 1, 1, 0, 9, 0, 0, 7, 1, 8, 2, 1, 0, 0, 3, 0, 2, 0, 3, 1, 1, 18, 0, 0, 8, 0, 1, 9, 2, 1, 1, 1, 1, 1, 4, 0, 7, 1, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 1, 10, 2, 0, 4, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 013, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 7, 1, 1, 6, 7, 10, 9, 2, 1, 15, 3, 0, 15, 2, 19, 3, 1, 1, 0, 9, 0, 0, 5, 0, 6, 1, 1, 0, 0, 3, 0, 2, 0, 3, 1, 1, 18, 0, 0, 8, 0, 1, 9, 2, 1, 1, 1, 1, 1, 3, 0, 6, 0, 26, 3, 0, 0, 0, 0, 0, 0, 0, 1, 27, 4, 31, 4, 0, 6, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 014, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 9, 0, 0, 0, 1, 0, 0, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 8, 1, 0, 4, 0, 6, 1, 3, 1, 16, 2, 0, 5, 1, 8, 2, 1, 1, 0, 9, 0, 0, 12, 2, 13, 3, 1, 0, 0, 43, 0, 5, 0, 6, 0, 0, 15, 3, 0, 13, 8, 5, 17, 5, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 015, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 8, 1, 10, 2, 2, 1, 17, 1, 0, 16, 2, 18, 3, 1, 1, 0, 9, 0, 0, 23, 3, 24, 4, 1, 0, 0, 26, 0, 3, 0, 3, 0, 0, 17, 1, 0, 5, 8, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 16, 1, 17, 2, 1, 1, 16, 2, 0, 17, 4, 20, 5, 1, 1, 0, 9, 0, 0, 7, 0, 8, 1, 1, 0, 0, 9, 0, 9, 0, 10, 1, 1, 17, 1, 0, 12, 2, 0, 14, 1, 1, 1, 1, 1, 1, 4, 0, 11, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 1, 12, 2, 1, 5, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 017, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 6, 2, 9, 3, 3, 1, 18, 0, 0, 23, 6, 24, 7, 1, 1, 0, 9, 0, 0, 4, 1, 5, 2, 1, 0, 0, 2, 0, 2, 0, 3, 1, 1, 17, 1, 0, 26, 1, 3, 28, 4, 1, 1, 1, 1, 1, 2, 0, 6, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 2, 9, 2, 0, 7, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 018, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 6, 1, 8, 2, 1, 1, 17, 1, 0, 27, 5, 29, 6, 1, 1, 0, 9, 0, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 5, 0, 6, 1, 1, 16, 1, 1, 14, 0, 3, 17, 5, 1, 1, 1, 1, 1, 4, 0, 2, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 1, 20, 5, 21, 5, 0, 5, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 019, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 0, 9, 0, 0, 0, 0, 1, 1, 4, 1, 16, 2, 0, 14, 1, 17, 2, 1, 1, 0, 9, 0, 0, 22, 7, 23, 8, 1, 0, 0, 11, 0, 6, 0, 7, 1, 1, 16, 2, 0, 35, 4, 9, 38, 10, 1, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 020, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 15, 9, 0, 0, 9, 0, 0, 17, 2, 18, 3, 3, 1, 17, 1, 0, 13, 7, 15, 8, 1, 1, 0, 9, 0, 0, 16, 3, 17, 4, 1, 0, 0, 26, 0, 0, 0, 1, 1, 1, 18, 0, 0, 12, 4, 3, 13, 4, 1, 1, 1, 1, 1, 4, 1, 30, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 8, 1, 0, 4, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 4, 0, 6, 1, 2, 1, 18, 0, 0, 10, 3, 11, 4, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 5, 0, 5, 0, 6, 1, 1, 18, 0, 0, 22, 4, 4, 23, 5, 1, 1, 1, 1, 1, 3, 1, 8, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 5, 1, 1, 5, 0, 0, 36, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 15, 9, 0, 0, 9, 0, 0, 16, 3, 17, 4, 3, 1, 17, 0, 1, 6, 5, 8, 7, 1, 1, 0, 9, 0, 0, 36, 9, 37, 10, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 14, 2, 0, 0, 0, 1, 3, 2, 1, 1, 1, 1, 1, 5, 0, 6, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 5, 1, 1, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 023, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 9, 0, 0, 10, 2, 12, 3, 1, 1, 16, 2, 0, 22, 8, 25, 9, 1, 1, 0, 9, 0, 0, 25, 4, 25, 4, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 16, 1, 1, 15, 2, 4, 18, 6, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 024, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 4, 0, 6, 1, 1, 1, 16, 2, 0, 28, 5, 31, 6, 1, 1, 1, 9, 0, 0, 32, 1, 32, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 16, 1, 0, 1, 2, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 025, P, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 8, 0, 0, 0, 1, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 1, 1, 7, 1, 0, 10, 0, 14, 2, 2, 1, 15, 1, 0, 49, 8, 51, 9, 1, 1, 0, 7, 1, 0, 8, 1, 10, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 3, 1, 8, 0, 2, 12, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 026, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 49, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 6, 2, 7, 3, 1, 1, 16, 2, 0, 29, 7, 32, 8, 1, 1, 1, 8, 1, 0, 26, 7, 28, 8, 1, 0, 0, 8, 0, 3, 0, 3, 0, 0, 15, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 7, 2, 0, 9, 0, 0, 10, 4, 13, 5, 1, 1, 16, 2, 0, 13, 0, 16, 1, 1, 1, 0, 8, 1, 0, 8, 1, 10, 2, 1, 0, 0, 0, 0, 2, 0, 3, 1, 1, 16, 2, 0, 7, 0, 0, 10, 1, 1, 1, 1, 1, 1, 5, 0, 2, 0, 27, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 6, 2, 1, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 18, 18, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 8, 1, 0, 43, 8, 46, 8, 0, 0, 17, 1, 0, 40, 5, 42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
