Input Number, Run_Number, Result@ 100, U, X1, X2, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4
INVAR-32, Run: 042, P, 0, 217, 0, 2, 133, 225, 47, 141
INVAR-32, Run: 043, P, 0, 217, 0, 3, 152, 241, 66, 158
INVAR-32, Run: 044, P, 0, 217, 0, 1, 122, 197, 36, 112
INVAR-32, Run: 045, P, 0, 217, 0, 1, 184, 306, 98, 221
INVAR-32, Run: 046, P, 0, 217, 0, 1, 140, 240, 54, 155
INVAR-32, Run: 047, P, 0, 217, 0, 1, 141, 209, 55, 124
INVAR-32, Run: 048, P, 0, 217, 0, 0, 136, 230, 50, 144
INVAR-32, Run: 049, P, 0, 217, 0, 1, 148, 241, 62, 156
INVAR-32, Run: 050, P, 0, 217, 0, 2, 160, 238, 74, 154
INVAR-32, Run: 051, P, 0, 217, 0, 0, 124, 190, 38, 104
INVAR-32, Run: 052, P, 0, 217, 0, 2, 148, 220, 62, 136
INVAR-32, Run: 053, P, 0, 217, 0, 0, 110, 188, 24, 102
INVAR-32, Run: 054, P, 0, 217, 0, 3, 127, 187, 41, 104
INVAR-32, Run: 055, P, 0, 217, 0, 2, 123, 201, 37, 117
INVAR-32, Run: 056, P, 0, 217, 0, 1, 140, 229, 54, 144
INVAR-32, Run: 057, P, 0, 217, 0, 1, 117, 192, 31, 107
INVAR-32, Run: 058, P, 0, 217, 0, 1, 108, 180, 22, 95
INVAR-32, Run: 059, P, 0, 217, 0, 2, 112, 170, 26, 86
INVAR-32, Run: 060, P, 0, 217, 0, 2, 134, 216, 48, 132
INVAR-32, Run: 061, P, 0, 217, 0, 3, 162, 255, 76, 172
INVAR-32, Run: 062, P, 0, 217, 0, 2, 120, 209, 34, 125
INVAR-32, Run: 063, P, 0, 217, 0, 2, 119, 184, 33, 100
INVAR-32, Run: 064, P, 0, 217, 0, 3, 118, 187, 32, 104
INVAR-32, Run: 065, P, 0, 217, 0, 3, 117, 179, 31, 96
INVAR-32, Run: 066, P, 0, 217, 0, 1, 174, 288, 88, 203
INVAR-32, Run: 067, P, 0, 217, 0, 4, 128, 213, 42, 131
INVAR-32, Run: 068, P, 0, 217, 0, 2, 146, 233, 60, 149
INVAR-32, Run: 069, P, 0, 217, 0, 0, 144, 227, 58, 141
INVAR-32, Run: 070, P, 0, 217, 0, 1, 127, 223, 41, 138
INVAR-32, Run: 071, P, 0, 217, 0, 3, 172, 296, 86, 213
INVAR-32, Run: 072, P, 0, 217, 0, 1, 164, 262, 78, 177
INVAR-32, Run: 073, P, 0, 217, 0, 2, 197, 312, 111, 228
INVAR-32, Run: 074, P, 0, 217, 0, 5, 136, 224, 50, 143
INVAR-32, Run: 075, P, 0, 217, 0, 2, 151, 253, 65, 169
INVAR-32, Run: 076, P, 0, 217, 0, 0, 131, 226, 45, 140
INVAR-32, Run: 077, P, 0, 217, 0, 1, 134, 223, 48, 138
INVAR-32, Run: 078, P, 0, 217, 0, 3, 148, 244, 62, 161
INVAR-32, Run: 079, P, 0, 217, 0, 2, 123, 201, 37, 117
INVAR-32, Run: 080, P, 0, 217, 0, 2, 166, 261, 80, 177
INVAR-32, Run: 081, P, 0, 217, 0, 0, 125, 191, 39, 105
INVAR-32, Run: 082, P, 0, 217, 0, 2, 202, 293, 116, 209
INVAR-32, Run: 083, P, 0, 217, 0, 1, 121, 205, 35, 120
INVAR-32, Run: 084, P, 0, 217, 0, 0, 124, 198, 38, 112
INVAR-32, Run: 085, P, 0, 217, 0, 0, 163, 261, 77, 175
INVAR-32, Run: 086, P, 0, 217, 0, 5, 189, 280, 103, 199
INVAR-32, Run: 087, P, 0, 217, 0, 3, 124, 188, 38, 105
INVAR-32, Run: 088, P, 0, 217, 0, 3, 267, 372, 181, 289
INVAR-32, Run: 089, P, 0, 217, 0, 1, 132, 200, 46, 115
INVAR-32, Run: 090, P, 0, 217, 0, 0, 118, 196, 32, 110
INVAR-32, Run: 091, P, 0, 217, 0, 0, 130, 199, 44, 113
INVAR-32, Run: 092, P, 0, 217, 0, 0, 131, 225, 45, 139
INVAR-32, Run: 093, P, 0, 217, 0, 2, 174, 279, 88, 195
INVAR-32, Run: 094, P, 0, 217, 0, 2, 138, 221, 52, 137
INVAR-32, Run: 095, P, 0, 217, 0, 0, 120, 190, 34, 104
INVAR-32, Run: 096, P, 0, 217, 0, 0, 191, 261, 105, 175
INVAR-32, Run: 097, P, 0, 217, 0, 4, 128, 199, 42, 117
INVAR-32, Run: 098, P, 0, 217, 0, 1, 113, 189, 27, 104
INVAR-32, Run: 099, P, 0, 217, 0, 0, 129, 215, 43, 129
INVAR-32, Run: 100, P, 0, 217, 0, 1, 136, 217, 50, 132
INVAR-33, Run: 001, P, 0, 48, 0, 0, 21, 40, 4, 23
INVAR-33, Run: 002, P, 0, 0, 48, 3, 48, 27, 79, 61
INVAR-33, Run: 003, P, 0, 48, 0, 1, 21, 34, 4, 18
INVAR-33, Run: 004, P, 0, 48, 0, 0, 20, 26, 3, 9
INVAR-33, Run: 005, P, 0, 48, 0, 0, 24, 31, 7, 14
INVAR-33, Run: 006, P, 0, 48, 0, 1, 21, 27, 4, 11
INVAR-33, Run: 007, P, 0, 48, 0, 1, 30, 47, 13, 31
INVAR-33, Run: 008, P, 0, 48, 0, 0, 26, 50, 9, 33
INVAR-33, Run: 009, P, 0, 48, 0, 2, 26, 37, 9, 22
INVAR-33, Run: 010, P, 0, 48, 0, 2, 20, 33, 3, 18
INVAR-33, Run: 011, P, 0, 48, 0, 0, 23, 39, 6, 22
INVAR-33, Run: 012, P, 0, 48, 0, 1, 24, 39, 7, 23
INVAR-33, Run: 013, P, 0, 48, 0, 1, 22, 33, 5, 17
INVAR-33, Run: 014, P, 0, 48, 0, 2, 21, 32, 4, 17
INVAR-33, Run: 015, P, 0, 48, 0, 1, 38, 62, 21, 46
INVAR-33, Run: 016, P, 0, 48, 0, 1, 25, 42, 8, 26
INVAR-33, Run: 017, P, 0, 48, 0, 3, 35, 53, 18, 39
INVAR-33, Run: 018, P, 0, 48, 0, 1, 33, 67, 16, 51
INVAR-33, Run: 019, P, 0, 48, 0, 1, 18, 29, 1, 13
INVAR-33, Run: 020, P, 0, 48, 0, 1, 23, 34, 6, 18
INVAR-33, Run: 021, P, 0, 48, 0, 3, 37, 45, 20, 31
INVAR-33, Run: 022, P, 0, 48, 0, 2, 50, 78, 33, 63
INVAR-33, Run: 023, P, 0, 48, 0, 0, 25, 37, 8, 20
INVAR-33, Run: 024, P, 0, 48, 0, 2, 25, 38, 8, 23
INVAR-33, Run: 025, P, 0, 48, 0, 1, 17, 30, 0, 14
INVAR-33, Run: 026, P, 0, 48, 0, 1, 23, 37, 6, 21
INVAR-33, Run: 027, P, 0, 48, 0, 2, 23, 44, 6, 29
INVAR-33, Run: 028, P, 0, 48, 0, 2, 25, 41, 8, 26
INVAR-33, Run: 029, P, 0, 48, 0, 1, 17, 20, 0, 4
INVAR-33, Run: 030, P, 0, 48, 0, 1, 20, 32, 3, 16
INVAR-33, Run: 031, P, 0, 48, 0, 0, 24, 37, 7, 20
INVAR-33, Run: 032, P, 0, 48, 0, 0, 19, 29, 2, 12
INVAR-33, Run: 033, P, 0, 48, 0, 1, 22, 37, 5, 21
INVAR-33, Run: 034, P, 0, 48, 0, 2, 26, 33, 9, 18
INVAR-33, Run: 035, P, 0, 48, 0, 1, 19, 26, 2, 10
INVAR-33, Run: 036, P, 0, 48, 0, 2, 27, 43, 10, 28
INVAR-33, Run: 037, P, 0, 48, 0, 1, 21, 39, 4, 23
INVAR-33, Run: 038, P, 0, 48, 0, 1, 24, 40, 7, 24
INVAR-33, Run: 039, P, 0, 48, 0, 3, 32, 56, 15, 42
INVAR-33, Run: 040, P, 0, 48, 0, 0, 29, 50, 12, 33
INVAR-33, Run: 041, P, 0, 48, 0, 1, 31, 49, 14, 33
INVAR-33, Run: 042, P, 0, 48, 0, 0, 27, 39, 10, 22
INVAR-33, Run: 043, P, 0, 0, 48, 1, 47, 27, 78, 59
INVAR-33, Run: 044, P, 0, 48, 0, 1, 23, 33, 6, 17
INVAR-33, Run: 045, P, 0, 48, 0, 2, 20, 33, 3, 18
INVAR-33, Run: 046, P, 0, 48, 0, 1, 24, 45, 7, 29
INVAR-33, Run: 047, P, 0, 48, 0, 2, 32, 40, 15, 25
INVAR-33, Run: 048, P, 0, 48, 0, 1, 29, 60, 12, 44
INVAR-33, Run: 049, P, 0, 48, 0, 0, 23, 42, 6, 25
INVAR-33, Run: 050, P, 0, 48, 0, 2, 21, 40, 4, 25
INVAR-33, Run: 051, P, 0, 48, 0, 1, 22, 43, 5, 27
INVAR-33, Run: 052, P, 0, 48, 0, 1, 20, 29, 3, 13
INVAR-33, Run: 053, P, 0, 48, 0, 5, 34, 78, 17, 66
INVAR-33, Run: 054, P, 0, 48, 0, 1, 23, 41, 6, 25
INVAR-33, Run: 055, P, 0, 48, 0, 2, 22, 33, 5, 18
INVAR-33, Run: 056, P, 0, 48, 0, 0, 18, 34, 1, 17
INVAR-33, Run: 057, P, 0, 48, 0, 1, 18, 26, 1, 10
INVAR-33, Run: 058, P, 0, 48, 0, 0, 19, 49, 2, 32
INVAR-33, Run: 059, P, 0, 48, 0, 2, 27, 35, 10, 20
INVAR-33, Run: 060, P, 0, 48, 0, 1, 23, 34, 6, 18
INVAR-33, Run: 061, P, 0, 48, 0, 0, 19, 35, 2, 18
INVAR-33, Run: 062, P, 0, 48, 0, 0, 38, 49, 21, 32
INVAR-33, Run: 063, P, 0, 48, 0, 1, 21, 31, 4, 15
INVAR-33, Run: 064, P, 0, 48, 0, 0, 21, 31, 4, 14
INVAR-33, Run: 065, P, 0, 48, 0, 1, 26, 36, 9, 20
INVAR-33, Run: 066, P, 0, 48, 0, 1, 33, 63, 16, 47
INVAR-33, Run: 067, P, 0, 48, 0, 2, 20, 31, 3, 16
INVAR-33, Run: 068, P, 0, 48, 0, 1, 31, 73, 14, 57
INVAR-33, Run: 069, P, 0, 48, 0, 2, 33, 63, 16, 48
INVAR-33, Run: 070, P, 0, 48, 0, 0, 26, 51, 9, 34
INVAR-33, Run: 071, P, 0, 48, 0, 1, 34, 46, 17, 30
INVAR-33, Run: 072, P, 0, 48, 0, 2, 23, 28, 6, 13
INVAR-33, Run: 073, P, 0, 48, 0, 2, 21, 32, 4, 17
INVAR-33, Run: 074, P, 0, 48, 0, 1, 20, 29, 3, 13
INVAR-33, Run: 075, P, 0, 48, 0, 3, 69, 98, 52, 84
INVAR-33, Run: 076, P, 0, 48, 0, 0, 21, 41, 4, 24
INVAR-33, Run: 077, P, 0, 48, 0, 0, 22, 35, 5, 18
INVAR-33, Run: 078, P, 0, 48, 0, 2, 22, 38, 5, 23
INVAR-33, Run: 079, P, 0, 48, 0, 1, 19, 25, 2, 9
INVAR-33, Run: 080, P, 0, 48, 0, 3, 27, 50, 10, 36
INVAR-33, Run: 081, P, 0, 48, 0, 3, 47, 72, 30, 58
INVAR-33, Run: 082, P, 0, 48, 0, 1, 20, 35, 3, 19
INVAR-33, Run: 083, P, 0, 48, 0, 1, 18, 27, 1, 11
INVAR-33, Run: 084, P, 0, 48, 0, 0, 29, 51, 12, 34
INVAR-33, Run: 085, P, 0, 48, 0, 0, 27, 53, 10, 36
INVAR-33, Run: 086, P, 0, 48, 0, 1, 21, 47, 4, 31
INVAR-33, Run: 087, P, 0, 48, 0, 1, 18, 25, 1, 9
INVAR-33, Run: 088, P, 0, 48, 0, 0, 24, 36, 7, 19
INVAR-33, Run: 089, P, 0, 48, 0, 2, 20, 33, 3, 18
INVAR-33, Run: 090, P, 0, 48, 0, 0, 21, 30, 4, 13
INVAR-33, Run: 091, P, 0, 48, 0, 0, 25, 40, 8, 23
INVAR-33, Run: 092, P, 0, 48, 0, 2, 21, 31, 4, 16
INVAR-33, Run: 093, P, 0, 48, 0, 2, 20, 52, 3, 37
INVAR-33, Run: 094, P, 0, 48, 0, 0, 29, 50, 12, 33
INVAR-33, Run: 095, P, 0, 48, 0, 0, 24, 40, 7, 23
INVAR-33, Run: 096, P, 0, 48, 0, 0, 26, 35, 9, 18
INVAR-33, Run: 097, P, 0, 48, 0, 2, 24, 36, 7, 21
INVAR-33, Run: 098, P, 0, 48, 0, 3, 27, 46, 10, 32
INVAR-33, Run: 099, P, 0, 48, 0, 0, 20, 36, 3, 19
INVAR-33, Run: 100, P, 0, 48, 0, 1, 26, 53, 9, 37
INVAR-34, Run: 001, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 002, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 003, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 004, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 005, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 006, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 007, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 008, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 009, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 010, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 011, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 012, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 013, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 014, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 015, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 016, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 017, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 018, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 019, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 020, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 021, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 022, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 023, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 024, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 025, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 026, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 027, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 028, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 029, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 030, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 031, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 032, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 033, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 034, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 035, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 036, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 037, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 038, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 039, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 040, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 041, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 042, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 043, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 044, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 045, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 046, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 047, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 048, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 049, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 050, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 051, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 052, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 053, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 054, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 055, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 056, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 057, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 058, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 059, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 060, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 061, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 062, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 063, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 064, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 065, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 066, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 067, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 068, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 069, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 070, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 071, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 072, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 073, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 074, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 075, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 076, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 077, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 078, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 079, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 080, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 081, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 082, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 083, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 084, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 085, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 086, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 087, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 088, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 089, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 090, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 091, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 092, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 093, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 094, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 095, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 096, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 097, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 098, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 099, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-34, Run: 100, P, 0, 25, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 001, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 002, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 003, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 004, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 005, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 006, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 007, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 008, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 009, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 010, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 011, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 012, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 013, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 014, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 015, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 016, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 017, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 018, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 019, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 020, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 021, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 022, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 023, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 024, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 025, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 026, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 027, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 028, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 029, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 030, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 031, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 032, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 033, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 034, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 035, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 036, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 037, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 038, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 039, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 040, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 041, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 042, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 043, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 044, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 045, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 046, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 047, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 048, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 049, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 050, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 051, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 052, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 053, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 054, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 055, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 056, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 057, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 058, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 059, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 060, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 061, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 062, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 063, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 064, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 065, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 066, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 067, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 068, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 069, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 070, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 071, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 072, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 073, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 074, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 075, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 076, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 077, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 078, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 079, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 080, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 081, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 082, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 083, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 084, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 085, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 086, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 087, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 088, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 089, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 090, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 091, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 092, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 093, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 094, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 095, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 096, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 097, P, 0, 61, 0, 0, 0, 0, 0, 0
INVAR-35, Run: 098, P, 0, 61, 0, 0, 0, 0, 0, 0
