Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,3,0,0,0,3
M1,10,100,2,0,0,0,2
M1,11,100,1,0,0,0,1
M1,12,100,3,0,0,0,3
M1,13,100,2,0,0,0,2
M1,14,100,5,0,0,0,5
M1,15,100,5,0,0,0,5
M1,2,100,5,0,0,0,5
M1,3,100,4,0,0,0,4
M1,4,100,1,0,0,0,1
M1,5,100,5,0,0,0,5
M1,6,100,4,0,0,0,4
M11,25,100,0,0,0,0,0
M14,1,100,74,0,0,0,74
M14,10,100,77,0,0,0,77
M14,11,100,71,0,0,0,71
M14,12,100,76,0,0,0,76
M14,13,100,72,0,0,0,72
M14,14,100,75,0,0,0,75
M14,15,100,73,0,0,0,73
M14,16,100,0,0,0,0,0
M14,17,100,0,0,0,0,0
M14,18,100,0,0,0,0,0
M14,19,100,0,0,0,0,0
M14,2,100,77,0,0,0,77
M14,20,100,0,0,0,0,0
M14,21,100,0,0,0,0,0
M14,22,100,0,0,0,0,0
M14,23,100,0,0,0,0,0
M14,24,100,0,0,0,0,0
M14,25,100,0,0,0,0,0
M14,26,100,75,0,0,0,75
M14,27,100,78,0,0,0,78
M14,28,100,82,0,0,0,82
M14,3,100,72,0,0,0,72
M14,4,100,79,0,0,0,79
M14,5,100,73,0,0,0,73
M14,6,100,70,0,0,0,70
M14,7,100,0,0,0,0,0
M14,8,100,0,0,0,0,0
M14,9,100,0,0,0,0,0
M15,1,100,75,0,0,0,75
M15,10,100,72,0,0,0,72
M15,11,100,71,0,0,0,71
M15,12,100,84,0,0,0,84
M15,13,100,77,0,0,0,77
M15,14,100,73,0,0,0,73
M15,15,100,80,0,0,0,80
M15,16,100,0,0,0,0,0
M15,17,100,0,0,0,0,0
M15,18,100,0,0,0,0,0
M15,19,100,0,0,0,0,0
M15,2,100,68,0,0,0,68
M15,20,100,0,0,0,0,0
M15,21,100,0,0,0,0,0
M15,22,100,0,0,0,0,0
M15,23,100,0,0,0,0,0
M15,24,100,0,0,0,0,0
M15,25,100,0,0,0,0,0
M15,26,100,72,0,0,0,72
M15,27,100,78,0,0,0,78
M15,28,100,82,0,0,0,82
M15,3,100,67,0,0,0,67
M15,4,100,77,0,0,0,77
M15,5,100,77,0,0,0,77
M15,6,100,82,0,0,0,82
M15,7,100,0,0,0,0,0
M15,8,100,0,0,0,0,0
M15,9,100,0,0,0,0,0
M16,1,100,98,0,0,0,98
M16,10,100,97,0,0,0,97
