Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
AD1,1,100,0,0,0,0,0
AD1,2,100,0,0,0,0,0
AD1,3,100,0,2,0,0,2
AD2,1,100,0,0,0,0,0
AD2,2,100,0,0,0,0,0
AD2,3,100,0,2,0,0,2
AD3,1,100,0,0,0,0,0
AD3,2,100,0,0,0,0,0
AD3,3,100,0,2,0,0,2
AD4,1,100,0,0,0,0,0
AD4,2,100,0,0,0,0,0
AD4,3,100,0,2,0,0,2
AD5,1,100,96,0,0,0,96
AD5,2,100,54,0,0,0,54
AD5,3,100,63,2,0,0,65
AD6,1,100,0,0,0,0,0
AD6,2,100,0,0,0,0,0
AD6,3,100,0,2,0,0,2
TF1,1,100,100,0,0,0,100
TF1,2,100,100,0,0,0,100
TF1,3,100,98,2,0,0,100
TF2,1,100,0,0,0,0,0
TF2,2,100,0,0,0,0,0
TF2,3,100,0,2,0,0,2
TF3,1,100,67,0,0,0,67
TF3,2,100,90,0,0,0,90
TF3,3,100,93,2,0,0,95
