Input Number, Run_Number, Result@ 100, U, X1, X2
1, Run: 059, F, 0, 0, 292
1, Run: 060, F, 0, 0, 318
1, Run: 061, F, 0, 0, 312
1, Run: 062, F, 0, 0, 286
1, Run: 063, F, 0, 0, 308
1, Run: 064, F, 0, 0, 316
1, Run: 065, F, 0, 0, 316
1, Run: 066, F, 0, 0, 314
1, Run: 067, F, 0, 0, 298
1, Run: 068, F, 0, 0, 312
1, Run: 069, F, 0, 0, 320
1, Run: 070, F, 0, 0, 276
1, Run: 071, F, 0, 0, 306
1, Run: 072, F, 0, 0, 288
1, Run: 073, F, 0, 0, 312
1, Run: 074, F, 0, 0, 290
1, Run: 075, F, 0, 0, 314
1, Run: 076, F, 0, 334, 0
1, Run: 077, F, 0, 0, 306
1, Run: 078, F, 0, 0, 354
1, Run: 079, F, 0, 0, 314
1, Run: 080, F, 0, 0, 294
1, Run: 081, F, 0, 0, 296
1, Run: 082, F, 0, 0, 336
1, Run: 083, F, 0, 0, 292
1, Run: 084, F, 0, 0, 328
1, Run: 085, F, 0, 0, 300
1, Run: 086, F, 0, 0, 276
1, Run: 087, F, 0, 0, 300
1, Run: 088, F, 0, 0, 308
1, Run: 089, F, 0, 0, 266
1, Run: 090, F, 0, 0, 342
1, Run: 091, F, 0, 0, 308
1, Run: 092, F, 0, 0, 304
1, Run: 093, F, 0, 0, 316
1, Run: 094, F, 0, 0, 318
1, Run: 095, F, 0, 0, 326
1, Run: 096, F, 0, 290, 0
1, Run: 097, F, 0, 0, 306
1, Run: 098, F, 0, 0, 294
1, Run: 099, F, 0, 0, 308
1, Run: 100, F, 0, 0, 312
10, Run: 001, F, 0, 0, 306
10, Run: 002, F, 0, 0, 324
10, Run: 003, F, 0, 0, 300
10, Run: 004, F, 0, 0, 342
10, Run: 005, F, 0, 0, 304
10, Run: 006, F, 0, 0, 304
10, Run: 007, F, 0, 0, 300
10, Run: 008, F, 0, 0, 318
10, Run: 009, F, 0, 0, 272
10, Run: 010, F, 0, 0, 314
10, Run: 011, F, 0, 0, 280
10, Run: 012, F, 0, 0, 306
10, Run: 013, F, 0, 0, 346
10, Run: 014, F, 0, 0, 338
10, Run: 015, F, 0, 0, 304
10, Run: 016, F, 0, 0, 314
10, Run: 017, F, 0, 0, 288
10, Run: 018, F, 0, 0, 346
10, Run: 019, F, 0, 0, 288
10, Run: 020, F, 0, 0, 320
10, Run: 021, F, 0, 0, 322
10, Run: 022, F, 0, 0, 316
10, Run: 023, F, 0, 0, 296
10, Run: 024, F, 0, 0, 254
10, Run: 025, F, 0, 0, 314
10, Run: 026, F, 0, 0, 316
10, Run: 027, F, 0, 0, 330
10, Run: 028, F, 0, 0, 328
10, Run: 029, F, 0, 0, 322
10, Run: 030, F, 0, 0, 282
10, Run: 031, F, 0, 0, 282
10, Run: 032, F, 0, 0, 296
10, Run: 033, F, 0, 0, 332
10, Run: 034, F, 0, 0, 318
10, Run: 035, F, 0, 0, 330
10, Run: 036, F, 0, 0, 302
10, Run: 037, F, 0, 0, 302
10, Run: 038, F, 0, 0, 262
10, Run: 039, F, 0, 0, 302
10, Run: 040, F, 0, 0, 316
10, Run: 041, F, 0, 0, 306
10, Run: 042, F, 0, 0, 324
10, Run: 043, F, 0, 0, 314
10, Run: 044, F, 0, 0, 326
10, Run: 045, F, 0, 0, 290
10, Run: 046, F, 0, 0, 288
10, Run: 047, F, 0, 0, 296
10, Run: 048, F, 0, 0, 294
10, Run: 049, F, 0, 0, 332
10, Run: 050, F, 0, 0, 310
10, Run: 051, F, 0, 0, 288
10, Run: 052, F, 0, 0, 304
10, Run: 053, F, 0, 0, 278
10, Run: 054, F, 0, 0, 302
10, Run: 055, F, 0, 0, 310
10, Run: 056, F, 0, 0, 332
10, Run: 057, F, 0, 0, 304
10, Run: 058, F, 0, 0, 310
10, Run: 059, F, 0, 0, 312
10, Run: 060, F, 0, 0, 302
10, Run: 061, F, 0, 0, 338
10, Run: 062, F, 0, 0, 276
10, Run: 063, F, 0, 0, 302
10, Run: 064, F, 0, 0, 304
10, Run: 065, F, 0, 0, 314
10, Run: 066, F, 0, 0, 300
10, Run: 067, F, 0, 0, 326
10, Run: 068, F, 0, 0, 306
10, Run: 069, F, 0, 0, 300
10, Run: 070, F, 0, 0, 316
10, Run: 071, F, 0, 0, 288
10, Run: 072, F, 0, 0, 242
10, Run: 073, F, 0, 0, 346
10, Run: 074, F, 0, 0, 302
10, Run: 075, F, 0, 0, 318
10, Run: 076, F, 0, 0, 282
10, Run: 077, F, 0, 0, 338
10, Run: 078, F, 0, 0, 272
10, Run: 079, F, 0, 0, 380
10, Run: 080, F, 0, 0, 312
10, Run: 081, F, 0, 0, 312
10, Run: 082, F, 0, 0, 280
10, Run: 083, F, 0, 0, 342
10, Run: 084, F, 0, 0, 308
10, Run: 085, F, 0, 0, 294
10, Run: 086, F, 0, 0, 304
10, Run: 087, F, 0, 0, 320
10, Run: 088, F, 0, 0, 310
10, Run: 089, F, 0, 0, 272
10, Run: 090, F, 0, 0, 304
10, Run: 091, F, 0, 0, 312
10, Run: 092, F, 0, 0, 304
10, Run: 093, F, 0, 0, 288
10, Run: 094, F, 0, 0, 294
10, Run: 095, F, 0, 0, 316
10, Run: 096, F, 0, 0, 270
10, Run: 097, F, 0, 0, 298
10, Run: 098, F, 0, 0, 308
10, Run: 099, F, 0, 0, 302
10, Run: 100, F, 0, 0, 286
11, Run: 001, F, 0, 0, 416
11, Run: 002, F, 0, 0, 472
11, Run: 003, F, 0, 0, 422
11, Run: 004, F, 0, 0, 422
11, Run: 005, F, 0, 0, 448
11, Run: 006, F, 0, 0, 452
11, Run: 007, F, 0, 0, 426
11, Run: 008, F, 0, 0, 468
11, Run: 009, F, 0, 0, 432
11, Run: 010, F, 0, 0, 408
11, Run: 011, F, 0, 0, 430
11, Run: 012, F, 0, 0, 430
11, Run: 013, F, 0, 0, 424
11, Run: 014, F, 0, 0, 450
11, Run: 015, F, 0, 0, 438
11, Run: 016, F, 0, 0, 436
11, Run: 017, F, 0, 0, 400
11, Run: 018, F, 0, 0, 426
11, Run: 019, F, 0, 0, 418
11, Run: 020, F, 0, 0, 430
11, Run: 021, F, 0, 0, 464
11, Run: 022, F, 0, 0, 442
11, Run: 023, F, 0, 0, 456
11, Run: 024, F, 0, 0, 420
11, Run: 025, F, 0, 0, 422
11, Run: 026, F, 0, 0, 434
11, Run: 027, F, 0, 0, 430
11, Run: 028, F, 0, 0, 456
11, Run: 029, F, 0, 0, 424
11, Run: 030, F, 0, 0, 480
11, Run: 031, F, 0, 0, 416
11, Run: 032, F, 0, 0, 398
11, Run: 033, F, 0, 0, 454
11, Run: 034, F, 0, 0, 478
11, Run: 035, F, 0, 0, 460
11, Run: 036, F, 0, 0, 472
11, Run: 037, F, 0, 0, 432
11, Run: 038, F, 0, 0, 414
11, Run: 039, F, 0, 0, 438
11, Run: 040, F, 0, 0, 422
11, Run: 041, F, 0, 0, 434
11, Run: 042, F, 0, 0, 432
11, Run: 043, F, 0, 0, 428
11, Run: 044, F, 0, 0, 422
11, Run: 045, F, 0, 0, 434
11, Run: 046, F, 0, 0, 458
11, Run: 047, F, 0, 0, 422
11, Run: 048, F, 0, 0, 428
11, Run: 049, F, 0, 0, 448
11, Run: 050, F, 0, 0, 422
11, Run: 051, F, 0, 0, 442
11, Run: 052, F, 0, 0, 458
11, Run: 053, F, 0, 0, 458
11, Run: 054, F, 0, 0, 460
11, Run: 055, F, 0, 0, 500
11, Run: 056, F, 0, 0, 420
11, Run: 057, F, 0, 0, 458
11, Run: 058, F, 0, 0, 436
11, Run: 059, F, 0, 0, 460
11, Run: 060, F, 0, 0, 410
11, Run: 061, F, 0, 0, 458
11, Run: 062, F, 0, 0, 418
11, Run: 063, F, 0, 0, 438
11, Run: 064, F, 0, 0, 436
11, Run: 065, F, 0, 0, 444
11, Run: 066, F, 0, 0, 446
11, Run: 067, F, 0, 0, 424
11, Run: 068, F, 0, 0, 438
11, Run: 069, F, 0, 0, 440
11, Run: 070, F, 0, 0, 416
11, Run: 071, F, 0, 0, 444
11, Run: 072, F, 0, 0, 390
11, Run: 073, F, 0, 0, 422
11, Run: 074, F, 0, 0, 458
11, Run: 075, F, 0, 0, 472
11, Run: 076, F, 0, 0, 434
11, Run: 077, F, 0, 0, 404
11, Run: 078, F, 0, 0, 428
11, Run: 079, F, 0, 0, 466
11, Run: 080, F, 0, 0, 442
11, Run: 081, F, 0, 0, 418
11, Run: 082, F, 0, 0, 426
11, Run: 083, F, 0, 0, 430
11, Run: 084, F, 0, 0, 428
11, Run: 085, F, 0, 0, 446
11, Run: 086, F, 0, 0, 436
11, Run: 087, F, 0, 0, 448
11, Run: 088, F, 0, 0, 450
11, Run: 089, F, 0, 0, 460
11, Run: 090, F, 0, 0, 434
11, Run: 091, F, 0, 0, 442
11, Run: 092, F, 0, 0, 468
11, Run: 093, F, 0, 0, 438
11, Run: 094, F, 0, 0, 456
11, Run: 095, F, 0, 0, 446
11, Run: 096, F, 0, 0, 486
11, Run: 097, F, 0, 0, 436
11, Run: 098, F, 0, 0, 440
11, Run: 099, F, 0, 0, 414
11, Run: 100, F, 0, 0, 408
12, Run: 001, F, 0, 0, 225
12, Run: 002, F, 0, 0, 261
12, Run: 003, F, 0, 0, 247
12, Run: 004, F, 0, 0, 267
12, Run: 005, F, 0, 0, 277
12, Run: 006, F, 0, 0, 249
12, Run: 007, F, 1, 0, 258
12, Run: 008, F, 0, 0, 261
12, Run: 009, F, 0, 0, 247
12, Run: 010, F, 0, 0, 237
12, Run: 011, F, 0, 0, 241
12, Run: 012, F, 0, 0, 269
12, Run: 013, F, 0, 0, 243
12, Run: 014, F, 0, 0, 227
12, Run: 015, F, 0, 0, 229
12, Run: 016, F, 0, 0, 239
12, Run: 017, F, 0, 0, 263
12, Run: 018, F, 0, 0, 229
12, Run: 019, F, 0, 0, 241
12, Run: 020, F, 0, 0, 233
12, Run: 021, F, 0, 0, 209
12, Run: 022, F, 0, 0, 273
12, Run: 023, F, 0, 0, 275
12, Run: 024, F, 0, 0, 225
12, Run: 025, F, 0, 0, 267
12, Run: 026, F, 0, 0, 267
12, Run: 027, F, 0, 0, 291
12, Run: 028, F, 0, 0, 233
12, Run: 029, F, 0, 0, 225
12, Run: 030, F, 0, 0, 223
12, Run: 031, F, 0, 0, 235
12, Run: 032, F, 0, 0, 221
12, Run: 033, F, 0, 0, 251
12, Run: 034, F, 0, 0, 227
12, Run: 035, F, 0, 0, 227
12, Run: 036, F, 0, 0, 237
12, Run: 037, F, 0, 0, 243
12, Run: 038, F, 0, 0, 219
12, Run: 039, F, 0, 0, 251
12, Run: 040, F, 0, 0, 261
12, Run: 041, F, 0, 0, 271
12, Run: 042, F, 0, 0, 223
12, Run: 043, F, 0, 0, 235
12, Run: 044, F, 0, 0, 235
12, Run: 045, F, 0, 0, 249
12, Run: 046, F, 0, 0, 221
12, Run: 047, F, 0, 0, 275
12, Run: 048, F, 0, 0, 237
12, Run: 049, F, 0, 0, 239
12, Run: 050, F, 0, 0, 261
12, Run: 051, F, 0, 0, 225
12, Run: 052, F, 0, 0, 249
12, Run: 053, F, 0, 0, 257
12, Run: 054, F, 0, 0, 297
12, Run: 055, F, 0, 0, 269
12, Run: 056, F, 0, 0, 227
12, Run: 057, F, 0, 0, 257
12, Run: 058, F, 0, 0, 259
12, Run: 059, F, 0, 0, 265
12, Run: 060, F, 0, 0, 243
12, Run: 061, F, 0, 0, 259
12, Run: 062, F, 0, 0, 237
12, Run: 063, F, 0, 0, 221
12, Run: 064, F, 0, 0, 265
12, Run: 065, F, 0, 0, 241
12, Run: 066, F, 0, 0, 269
12, Run: 067, F, 0, 0, 233
12, Run: 068, F, 0, 0, 249
12, Run: 069, F, 0, 0, 195
12, Run: 070, F, 0, 0, 221
12, Run: 071, F, 0, 0, 245
12, Run: 072, F, 0, 0, 247
12, Run: 073, F, 0, 0, 271
12, Run: 074, F, 0, 0, 227
12, Run: 075, F, 0, 0, 261
12, Run: 076, F, 0, 0, 217
12, Run: 077, F, 0, 0, 293
12, Run: 078, F, 0, 0, 237
12, Run: 079, F, 0, 0, 239
12, Run: 080, F, 0, 0, 251
12, Run: 081, F, 0, 0, 283
12, Run: 082, F, 0, 0, 261
12, Run: 083, F, 0, 0, 239
12, Run: 084, F, 0, 0, 263
12, Run: 085, F, 0, 0, 271
12, Run: 086, F, 0, 0, 245
12, Run: 087, F, 0, 0, 245
12, Run: 088, F, 0, 0, 259
12, Run: 089, F, 0, 0, 227
12, Run: 090, F, 0, 0, 305
12, Run: 091, F, 0, 0, 247
12, Run: 092, F, 0, 0, 245
12, Run: 093, F, 0, 0, 259
12, Run: 094, F, 0, 0, 255
12, Run: 095, F, 0, 0, 253
12, Run: 096, F, 0, 0, 243
12, Run: 097, F, 0, 0, 227
12, Run: 098, F, 0, 0, 237
12, Run: 099, F, 0, 0, 235
12, Run: 100, F, 0, 0, 245
13, Run: 001, F, 0, 0, 291
13, Run: 002, F, 0, 0, 215
13, Run: 003, F, 0, 0, 339
13, Run: 004, F, 0, 0, 319
13, Run: 005, F, 0, 0, 325
13, Run: 006, F, 0, 0, 327
13, Run: 007, F, 0, 0, 285
13, Run: 008, F, 0, 0, 287
13, Run: 009, F, 0, 0, 313
13, Run: 010, F, 0, 0, 269
13, Run: 011, F, 0, 0, 285
13, Run: 012, F, 0, 0, 301
13, Run: 013, F, 0, 0, 297
13, Run: 014, F, 0, 0, 271
13, Run: 015, F, 0, 0, 287
13, Run: 016, F, 0, 0, 283
13, Run: 017, F, 0, 0, 277
13, Run: 018, F, 0, 0, 291
13, Run: 019, F, 0, 0, 297
13, Run: 020, F, 0, 0, 283
13, Run: 021, F, 0, 0, 271
13, Run: 022, F, 0, 0, 285
13, Run: 023, F, 0, 0, 281
13, Run: 024, F, 0, 0, 285
13, Run: 025, F, 0, 0, 275
13, Run: 026, F, 0, 0, 299
13, Run: 027, F, 0, 0, 319
13, Run: 028, F, 0, 0, 271
13, Run: 029, F, 0, 0, 287
13, Run: 030, F, 0, 0, 301
13, Run: 031, F, 0, 0, 287
13, Run: 032, F, 0, 0, 309
13, Run: 033, F, 0, 0, 301
13, Run: 034, F, 0, 0, 305
13, Run: 035, F, 0, 0, 287
13, Run: 036, F, 0, 0, 311
13, Run: 037, F, 0, 0, 295
13, Run: 038, F, 0, 0, 323
13, Run: 039, F, 0, 0, 269
13, Run: 040, F, 0, 0, 301
13, Run: 041, F, 0, 0, 277
13, Run: 042, F, 0, 0, 265
13, Run: 043, F, 0, 0, 297
13, Run: 044, F, 0, 0, 283
13, Run: 045, F, 0, 0, 287
13, Run: 046, F, 0, 0, 267
13, Run: 047, F, 0, 0, 275
13, Run: 048, F, 0, 0, 287
13, Run: 049, F, 0, 0, 275
13, Run: 050, F, 0, 0, 317
13, Run: 051, F, 0, 0, 281
13, Run: 052, F, 0, 0, 339
13, Run: 053, F, 0, 0, 295
13, Run: 054, F, 0, 0, 303
13, Run: 055, F, 0, 0, 287
13, Run: 056, F, 0, 0, 251
13, Run: 057, F, 0, 0, 315
13, Run: 058, F, 0, 0, 269
13, Run: 059, F, 0, 0, 291
13, Run: 060, F, 0, 0, 273
13, Run: 061, F, 0, 0, 307
13, Run: 062, F, 0, 0, 267
13, Run: 063, F, 0, 0, 303
13, Run: 064, F, 0, 0, 253
13, Run: 065, F, 0, 0, 309
13, Run: 066, F, 0, 0, 269
13, Run: 067, F, 0, 0, 283
13, Run: 068, F, 0, 0, 275
13, Run: 069, F, 0, 0, 273
13, Run: 070, F, 0, 0, 279
13, Run: 071, F, 0, 0, 265
13, Run: 072, F, 0, 0, 315
13, Run: 073, F, 0, 0, 279
13, Run: 074, F, 0, 0, 285
13, Run: 075, F, 0, 0, 281
13, Run: 076, F, 0, 0, 261
13, Run: 077, F, 0, 0, 307
13, Run: 078, F, 0, 0, 277
13, Run: 079, F, 0, 0, 305
13, Run: 080, F, 0, 0, 293
13, Run: 081, F, 0, 0, 305
13, Run: 082, F, 0, 0, 307
13, Run: 083, F, 0, 0, 293
13, Run: 084, F, 0, 0, 301
13, Run: 085, F, 0, 0, 265
13, Run: 086, F, 0, 0, 321
13, Run: 087, F, 2, 0, 307
13, Run: 088, F, 0, 0, 295
13, Run: 089, F, 0, 0, 319
13, Run: 090, F, 0, 0, 289
13, Run: 091, F, 0, 0, 281
13, Run: 092, F, 0, 0, 281
13, Run: 093, F, 0, 0, 293
13, Run: 094, F, 0, 0, 305
13, Run: 095, F, 0, 0, 289
13, Run: 096, F, 0, 0, 289
13, Run: 097, F, 0, 0, 251
13, Run: 098, F, 0, 0, 279
13, Run: 099, F, 0, 0, 263
13, Run: 100, F, 0, 0, 317
14, Run: 001, F, 0, 0, 403
14, Run: 002, F, 0, 0, 375
14, Run: 003, F, 0, 0, 349
14, Run: 004, F, 0, 0, 383
14, Run: 005, F, 0, 0, 357
14, Run: 006, F, 0, 0, 397
14, Run: 007, F, 0, 0, 349
14, Run: 008, F, 0, 0, 387
14, Run: 009, F, 0, 0, 357
14, Run: 010, F, 0, 0, 375
14, Run: 011, F, 0, 0, 345
14, Run: 012, F, 0, 0, 335
14, Run: 013, F, 0, 0, 337
14, Run: 014, F, 0, 0, 355
14, Run: 015, F, 0, 0, 369
14, Run: 016, F, 0, 0, 333
14, Run: 017, F, 0, 0, 395
14, Run: 018, F, 0, 0, 373
14, Run: 019, F, 0, 0, 371
14, Run: 020, F, 0, 0, 359
14, Run: 021, F, 0, 0, 377
14, Run: 022, F, 0, 0, 341
14, Run: 023, F, 0, 0, 355
14, Run: 024, F, 0, 0, 375
14, Run: 025, F, 0, 0, 373
14, Run: 026, F, 0, 0, 353
14, Run: 027, F, 0, 0, 371
14, Run: 028, F, 0, 0, 349
14, Run: 029, F, 0, 0, 311
14, Run: 030, F, 0, 0, 361
14, Run: 031, F, 0, 0, 349
14, Run: 032, F, 0, 0, 385
14, Run: 033, F, 0, 0, 357
14, Run: 034, F, 0, 0, 381
14, Run: 035, F, 0, 0, 367
14, Run: 036, F, 0, 0, 365
14, Run: 037, F, 0, 0, 355
14, Run: 038, F, 0, 0, 369
14, Run: 039, F, 0, 0, 357
14, Run: 040, F, 0, 0, 357
14, Run: 041, F, 0, 0, 385
14, Run: 042, F, 0, 0, 387
14, Run: 043, F, 0, 0, 391
14, Run: 044, F, 0, 0, 369
14, Run: 045, F, 0, 0, 365
14, Run: 046, F, 0, 0, 339
14, Run: 047, F, 0, 0, 359
14, Run: 048, F, 0, 0, 369
14, Run: 049, F, 0, 0, 405
14, Run: 050, F, 0, 0, 385
14, Run: 051, F, 0, 0, 365
14, Run: 052, F, 0, 0, 381
14, Run: 053, F, 0, 0, 359
14, Run: 054, F, 0, 0, 337
14, Run: 055, F, 0, 0, 359
14, Run: 056, F, 0, 0, 355
14, Run: 057, F, 0, 0, 343
14, Run: 058, F, 0, 0, 391
14, Run: 059, F, 0, 0, 339
14, Run: 060, F, 0, 0, 381
14, Run: 061, F, 0, 0, 383
14, Run: 062, F, 0, 0, 367
14, Run: 063, F, 0, 0, 373
14, Run: 064, F, 0, 0, 369
14, Run: 065, F, 0, 0, 361
14, Run: 066, F, 0, 0, 315
14, Run: 067, F, 0, 0, 345
14, Run: 068, F, 0, 0, 373
14, Run: 069, F, 0, 0, 323
14, Run: 070, F, 0, 0, 375
14, Run: 071, F, 0, 0, 339
14, Run: 072, F, 0, 0, 337
14, Run: 073, F, 0, 0, 331
14, Run: 074, F, 0, 0, 347
14, Run: 075, F, 0, 0, 375
14, Run: 076, F, 0, 0, 353
14, Run: 077, F, 0, 0, 361
14, Run: 078, F, 2, 1, 370
14, Run: 079, F, 0, 0, 383
14, Run: 080, F, 0, 0, 359
14, Run: 081, F, 0, 0, 397
14, Run: 082, F, 0, 0, 361
14, Run: 083, F, 0, 0, 329
14, Run: 084, F, 0, 0, 327
14, Run: 085, F, 0, 0, 339
14, Run: 086, F, 0, 0, 345
14, Run: 087, F, 0, 0, 373
14, Run: 088, F, 0, 0, 347
14, Run: 089, F, 0, 0, 337
14, Run: 090, F, 0, 0, 375
14, Run: 091, F, 0, 0, 343
14, Run: 092, F, 0, 0, 313
14, Run: 093, F, 0, 0, 357
14, Run: 094, F, 0, 0, 393
14, Run: 095, F, 0, 0, 327
14, Run: 096, F, 0, 0, 391
14, Run: 097, F, 0, 0, 389
14, Run: 098, F, 0, 0, 353
14, Run: 099, F, 0, 0, 335
14, Run: 100, F, 0, 0, 357
15, Run: 001, F, 0, 0, 246
15, Run: 002, F, 0, 0, 252
15, Run: 003, F, 0, 0, 238
15, Run: 004, F, 0, 0, 222
15, Run: 005, F, 0, 0, 246
15, Run: 006, F, 0, 0, 254
15, Run: 007, F, 0, 0, 234
15, Run: 008, F, 0, 0, 220
15, Run: 009, F, 0, 0, 270
15, Run: 010, F, 0, 0, 254
15, Run: 011, F, 0, 0, 284
15, Run: 012, F, 0, 0, 298
15, Run: 013, F, 0, 0, 244
15, Run: 014, F, 0, 0, 240
15, Run: 015, F, 0, 0, 278
15, Run: 016, F, 0, 0, 248
15, Run: 017, F, 0, 0, 250
15, Run: 018, F, 0, 0, 244
15, Run: 019, F, 0, 0, 258
15, Run: 020, F, 0, 0, 226
15, Run: 021, F, 0, 0, 228
15, Run: 022, F, 0, 0, 244
15, Run: 023, F, 0, 0, 270
15, Run: 024, F, 0, 0, 244
15, Run: 025, F, 0, 0, 270
15, Run: 026, F, 0, 0, 236
15, Run: 027, F, 0, 0, 232
15, Run: 028, F, 0, 0, 262
15, Run: 029, F, 0, 0, 272
15, Run: 030, F, 0, 0, 274
15, Run: 031, F, 0, 0, 262
15, Run: 032, F, 0, 0, 244
15, Run: 033, F, 0, 0, 270
15, Run: 034, F, 0, 0, 238
15, Run: 035, F, 0, 0, 238
15, Run: 036, F, 0, 0, 238
15, Run: 037, F, 0, 0, 234
15, Run: 038, F, 0, 0, 248
15, Run: 039, F, 0, 0, 274
15, Run: 040, F, 0, 0, 244
15, Run: 041, F, 0, 0, 236
15, Run: 042, F, 0, 0, 262
15, Run: 043, F, 0, 0, 274
15, Run: 044, F, 0, 0, 266
15, Run: 045, F, 0, 0, 242
15, Run: 046, F, 0, 0, 268
15, Run: 047, F, 0, 0, 294
15, Run: 048, F, 0, 0, 246
15, Run: 049, F, 0, 0, 250
15, Run: 050, F, 0, 0, 240
15, Run: 051, F, 0, 0, 258
15, Run: 052, F, 0, 0, 262
15, Run: 053, F, 0, 0, 250
15, Run: 054, F, 0, 0, 276
15, Run: 055, F, 0, 0, 268
15, Run: 056, F, 0, 0, 242
15, Run: 057, F, 0, 0, 276
15, Run: 058, F, 0, 0, 242
15, Run: 059, F, 0, 0, 224
15, Run: 060, F, 0, 0, 266
15, Run: 061, F, 0, 0, 252
15, Run: 062, F, 0, 0, 258
15, Run: 063, F, 0, 0, 212
15, Run: 064, F, 0, 0, 266
15, Run: 065, F, 0, 0, 236
15, Run: 066, F, 0, 0, 250
15, Run: 067, F, 0, 0, 260
15, Run: 068, F, 0, 0, 256
15, Run: 069, F, 0, 0, 234
15, Run: 070, F, 0, 0, 284
15, Run: 071, F, 0, 0, 244
15, Run: 072, F, 0, 0, 244
15, Run: 073, F, 0, 0, 246
15, Run: 074, F, 0, 0, 212
15, Run: 075, F, 0, 0, 278
15, Run: 076, F, 0, 0, 212
15, Run: 077, F, 0, 0, 266
15, Run: 078, F, 0, 0, 214
15, Run: 079, F, 0, 0, 264
15, Run: 080, F, 0, 0, 246
15, Run: 081, F, 0, 0, 230
15, Run: 082, F, 0, 0, 258
15, Run: 083, F, 0, 0, 236
15, Run: 084, F, 0, 0, 246
15, Run: 085, F, 0, 0, 264
15, Run: 086, F, 0, 0, 272
15, Run: 087, F, 0, 0, 276
15, Run: 088, F, 0, 0, 228
15, Run: 089, F, 0, 0, 282
15, Run: 090, F, 0, 0, 274
15, Run: 091, F, 0, 0, 238
15, Run: 092, F, 0, 0, 234
15, Run: 093, F, 0, 0, 238
15, Run: 094, F, 0, 0, 276
15, Run: 095, F, 0, 0, 226
15, Run: 096, F, 0, 0, 260
15, Run: 097, F, 0, 0, 234
15, Run: 098, F, 0, 0, 292
15, Run: 099, F, 0, 0, 272
15, Run: 100, F, 0, 0, 272
16, Run: 001, F, 0, 0, 346
16, Run: 002, F, 0, 0, 312
16, Run: 003, F, 0, 0, 332
16, Run: 004, F, 0, 0, 290
16, Run: 005, F, 0, 0, 302
16, Run: 006, F, 0, 0, 286
16, Run: 007, F, 0, 0, 306
16, Run: 008, F, 0, 0, 306
16, Run: 009, F, 0, 0, 342
16, Run: 010, F, 0, 0, 334
16, Run: 011, F, 0, 0, 338
16, Run: 012, F, 0, 0, 294
16, Run: 013, F, 0, 0, 294
16, Run: 014, F, 0, 0, 308
16, Run: 015, F, 0, 0, 318
16, Run: 016, F, 0, 0, 300
16, Run: 017, F, 0, 0, 312
16, Run: 018, F, 0, 0, 280
16, Run: 019, F, 0, 0, 320
16, Run: 020, F, 0, 0, 292
16, Run: 021, F, 0, 0, 292
16, Run: 022, F, 0, 0, 314
16, Run: 023, F, 0, 0, 314
16, Run: 024, F, 0, 0, 306
16, Run: 025, F, 0, 0, 334
16, Run: 026, F, 0, 0, 324
16, Run: 027, F, 0, 0, 332
16, Run: 028, F, 0, 0, 308
16, Run: 029, F, 0, 0, 294
16, Run: 030, F, 0, 0, 286
16, Run: 031, F, 0, 0, 316
16, Run: 032, F, 0, 0, 316
16, Run: 033, F, 0, 0, 318
16, Run: 034, F, 0, 0, 308
