Input Number, Run_Number, Result@ 100, X1, X2, U
INVAR-1, Run: 001, F, 58, 0, 0
INVAR-1, Run: 002, F, 51, 0, 0
INVAR-1, Run: 003, F, 63, 0, 0
INVAR-1, Run: 004, F, 58, 0, 0
INVAR-1, Run: 005, F, 60, 0, 0
INVAR-1, Run: 006, F, 101, 0, 0
INVAR-1, Run: 007, F, 0, 106, 0
INVAR-1, Run: 008, F, 65, 0, 0
INVAR-1, Run: 009, F, 47, 0, 0
INVAR-1, Run: 010, F, 58, 0, 0
INVAR-1, Run: 011, F, 77, 0, 0
INVAR-1, Run: 012, F, 70, 0, 0
INVAR-1, Run: 013, F, 44, 0, 0
INVAR-1, Run: 014, F, 49, 0, 0
INVAR-1, Run: 015, F, 62, 0, 0
INVAR-1, Run: 016, F, 50, 0, 0
INVAR-1, Run: 017, F, 51, 0, 0
INVAR-1, Run: 018, F, 58, 0, 0
INVAR-1, Run: 019, F, 52, 0, 0
INVAR-1, Run: 020, F, 50, 0, 0
INVAR-1, Run: 021, F, 58, 0, 0
INVAR-1, Run: 022, F, 62, 0, 0
INVAR-1, Run: 023, F, 50, 0, 0
INVAR-1, Run: 024, F, 50, 0, 0
INVAR-1, Run: 025, F, 54, 0, 0
INVAR-1, Run: 026, F, 50, 0, 0
INVAR-1, Run: 027, F, 71, 0, 0
INVAR-1, Run: 028, F, 81, 0, 0
INVAR-1, Run: 029, F, 51, 0, 0
INVAR-1, Run: 030, F, 49, 0, 0
INVAR-1, Run: 031, F, 57, 0, 0
INVAR-1, Run: 032, F, 69, 0, 0
INVAR-1, Run: 033, F, 51, 0, 0
INVAR-1, Run: 034, F, 53, 0, 0
INVAR-1, Run: 035, F, 74, 0, 0
INVAR-1, Run: 036, F, 59, 0, 0
INVAR-1, Run: 037, F, 64, 0, 0
INVAR-1, Run: 038, F, 48, 0, 0
INVAR-1, Run: 039, F, 70, 0, 0
INVAR-1, Run: 040, F, 49, 0, 0
INVAR-1, Run: 041, F, 67, 0, 0
INVAR-1, Run: 042, F, 52, 0, 0
INVAR-1, Run: 043, F, 50, 0, 0
INVAR-1, Run: 044, F, 44, 0, 0
INVAR-1, Run: 045, F, 60, 0, 0
INVAR-1, Run: 046, F, 47, 0, 0
INVAR-1, Run: 047, F, 65, 0, 0
INVAR-1, Run: 048, F, 65, 0, 0
INVAR-1, Run: 049, F, 58, 0, 0
INVAR-1, Run: 050, F, 77, 0, 0
INVAR-1, Run: 051, F, 102, 0, 0
INVAR-1, Run: 052, F, 64, 0, 0
INVAR-1, Run: 053, F, 64, 0, 0
INVAR-1, Run: 054, F, 48, 0, 0
INVAR-1, Run: 055, F, 55, 0, 0
INVAR-1, Run: 056, F, 66, 0, 0
INVAR-1, Run: 057, F, 80, 0, 0
INVAR-1, Run: 058, F, 82, 0, 0
INVAR-1, Run: 059, F, 60, 0, 0
INVAR-1, Run: 060, F, 48, 0, 0
INVAR-1, Run: 061, F, 44, 0, 0
INVAR-1, Run: 062, F, 59, 0, 0
INVAR-1, Run: 063, F, 75, 0, 0
INVAR-1, Run: 064, F, 52, 0, 0
INVAR-1, Run: 065, F, 86, 0, 0
INVAR-1, Run: 066, F, 55, 0, 0
INVAR-1, Run: 067, F, 49, 0, 0
INVAR-1, Run: 068, F, 59, 0, 0
INVAR-1, Run: 069, F, 46, 0, 0
INVAR-1, Run: 070, F, 49, 0, 0
INVAR-1, Run: 071, F, 139, 0, 0
INVAR-1, Run: 072, F, 56, 0, 0
INVAR-1, Run: 073, F, 47, 0, 0
INVAR-1, Run: 074, F, 0, 125, 0
INVAR-1, Run: 075, F, 58, 0, 0
INVAR-1, Run: 076, F, 57, 0, 0
INVAR-1, Run: 077, F, 54, 0, 0
