Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 167, 8, 8, 167, 9, 7, 10, 9, 9, 18, 200, 100
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 129, 8, 6, 129, 9, 8, 9, 8, 9, 18, 102, 51
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 88, 11, 11, 88, 9, 9, 8, 9, 9, 18, 20, 10
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 135, 7, 5, 135, 9, 8, 9, 8, 9, 18, 120, 60
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 59, 13, 11, 59, 9, 9, 8, 8, 9, 18, 64, 32
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 157, 13, 13, 157, 9, 9, 8, 9, 9, 18, 112, 56
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 159, 11, 9, 159, 9, 8, 9, 8, 9, 18, 82, 41
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 74, 11, 11, 74, 9, 7, 10, 9, 9, 18, 32, 16
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 81, 12, 10, 81, 9, 6, 11, 8, 9, 18, 120, 60
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 139, 11, 11, 139, 9, 3, 14, 9, 9, 18, 324, 162
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 107, 15, 15, 107, 9, 5, 12, 9, 9, 18, 104, 52
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 82, 8, 6, 82, 9, 11, 6, 8, 9, 18, 56, 28
INVAR-1, Run: 057, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 68, 6, 4, 68, 9, 6, 11, 8, 9, 18, 278, 139
INVAR-1, Run: 058, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 56, 6, 6, 56, 9, 6, 11, 9, 9, 18, 162, 81
INVAR-1, Run: 059, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 89, 7, 5, 89, 9, 7, 10, 8, 9, 18, 268, 134
INVAR-1, Run: 060, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 162, 7, 7, 162, 9, 10, 7, 9, 9, 18, 60, 30
INVAR-1, Run: 061, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 143, 13, 13, 143, 9, 9, 8, 9, 9, 18, 146, 73
INVAR-1, Run: 062, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 180, 17, 17, 180, 9, 11, 6, 9, 9, 18, 174, 87
INVAR-1, Run: 063, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 149, 12, 10, 149, 9, 10, 7, 8, 9, 18, 96, 48
INVAR-1, Run: 064, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 106, 9, 7, 106, 9, 12, 5, 8, 9, 18, 52, 26
INVAR-1, Run: 065, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 110, 8, 8, 110, 9, 10, 7, 9, 9, 18, 204, 102
INVAR-1, Run: 066, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 97, 2, 2, 97, 9, 8, 9, 9, 9, 18, 34, 17
INVAR-1, Run: 067, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 142, 9, 9, 142, 9, 12, 5, 9, 9, 18, 318, 159
INVAR-1, Run: 068, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 22, 8, 6, 22, 9, 6, 11, 8, 9, 18, 22, 11
INVAR-1, Run: 069, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 113, 4, 4, 113, 9, 8, 9, 9, 9, 18, 496, 248
INVAR-1, Run: 070, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 88, 10, 8, 88, 9, 7, 10, 8, 9, 18, 126, 63
INVAR-1, Run: 071, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 146, 17, 15, 146, 9, 6, 11, 8, 9, 18, 270, 135
INVAR-1, Run: 072, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 87, 11, 9, 87, 9, 8, 9, 8, 9, 18, 72, 36
INVAR-1, Run: 073, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 138, 17, 15, 138, 9, 8, 9, 8, 9, 18, 280, 140
INVAR-1, Run: 074, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 41, 8, 6, 41, 9, 10, 7, 8, 9, 18, 108, 54
INVAR-1, Run: 075, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 110, 8, 6, 110, 9, 9, 8, 8, 9, 18, 336, 168
INVAR-1, Run: 076, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 107, 10, 10, 107, 9, 11, 6, 9, 9, 18, 214, 107
INVAR-1, Run: 077, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 109, 7, 7, 109, 9, 5, 12, 9, 9, 18, 216, 108
INVAR-1, Run: 078, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 111, 11, 11, 111, 9, 8, 9, 9, 9, 18, 256, 128
INVAR-1, Run: 079, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 37, 5, 3, 37, 9, 5, 12, 8, 9, 18, 54, 27
INVAR-1, Run: 080, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 82, 12, 10, 82, 9, 8, 9, 8, 9, 18, 140, 70
INVAR-1, Run: 081, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 111, 7, 7, 111, 9, 6, 11, 9, 9, 18, 218, 109
INVAR-1, Run: 082, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 166, 7, 7, 166, 9, 10, 7, 9, 9, 18, 176, 88
INVAR-1, Run: 083, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 60, 17, 15, 60, 9, 7, 10, 8, 9, 18, 70, 35
INVAR-1, Run: 084, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 93, 9, 9, 93, 9, 7, 10, 9, 9, 18, 220, 110
INVAR-1, Run: 085, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 65, 5, 3, 65, 9, 10, 7, 8, 9, 18, 64, 32
INVAR-1, Run: 086, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 113, 4, 4, 113, 9, 10, 7, 9, 9, 18, 104, 52
INVAR-1, Run: 087, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 56, 11, 9, 56, 9, 5, 12, 8, 9, 18, 18, 9
INVAR-1, Run: 088, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 147, 8, 8, 147, 9, 10, 7, 9, 9, 18, 70, 35
INVAR-1, Run: 089, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 104, 14, 14, 104, 9, 9, 8, 9, 9, 18, 86, 43
INVAR-1, Run: 090, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 137, 8, 6, 137, 9, 8, 9, 8, 9, 18, 100, 50
INVAR-1, Run: 091, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 55, 6, 6, 55, 9, 4, 13, 9, 9, 18, 106, 53
INVAR-1, Run: 092, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 121, 10, 10, 121, 9, 6, 11, 9, 9, 18, 258, 129
INVAR-1, Run: 093, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 116, 5, 5, 116, 9, 10, 7, 9, 9, 18, 100, 50
INVAR-1, Run: 094, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 88, 5, 5, 88, 9, 9, 8, 9, 9, 18, 126, 63
INVAR-1, Run: 095, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 79, 12, 10, 79, 9, 4, 13, 8, 9, 18, 120, 60
INVAR-1, Run: 096, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 139, 14, 14, 139, 9, 9, 8, 9, 9, 18, 122, 61
INVAR-1, Run: 097, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 39, 3, 3, 39, 9, 8, 9, 9, 9, 18, 72, 36
INVAR-1, Run: 098, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 146, 6, 6, 146, 9, 9, 8, 9, 9, 18, 112, 56
INVAR-1, Run: 099, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 90, 9, 7, 90, 9, 6, 11, 8, 9, 18, 132, 66
INVAR-1, Run: 100, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 135, 15, 15, 135, 9, 3, 14, 9, 9, 18, 76, 38
INVAR-10, Run: 001, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4992, 115, 115, 4992, 100, 80, 119, 100, 100, 200, 5094, 2547
INVAR-10, Run: 002, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4664, 103, 103, 4664, 100, 93, 106, 100, 100, 200, 3392, 1696
INVAR-10, Run: 003, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4722, 100, 100, 4722, 100, 103, 96, 100, 100, 200, 4862, 2431
INVAR-10, Run: 004, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4817, 120, 120, 4817, 100, 109, 90, 100, 100, 200, 4754, 2377
INVAR-10, Run: 005, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4220, 100, 100, 4220, 100, 96, 103, 100, 100, 200, 5166, 2583
INVAR-10, Run: 006, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 7638, 99, 99, 7638, 100, 107, 92, 100, 100, 200, 5348, 2674
INVAR-10, Run: 007, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4247, 90, 90, 4247, 100, 101, 98, 100, 100, 200, 5884, 2942
INVAR-10, Run: 008, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4182, 96, 96, 4182, 100, 84, 115, 100, 100, 200, 7108, 3554
INVAR-10, Run: 009, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6627, 92, 92, 6627, 100, 85, 114, 100, 100, 200, 11446, 5723
INVAR-10, Run: 010, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5897, 106, 106, 5897, 100, 91, 108, 100, 100, 200, 4062, 2031
INVAR-10, Run: 011, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5542, 100, 100, 5542, 100, 106, 93, 100, 100, 200, 5940, 2970
INVAR-10, Run: 012, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6304, 91, 91, 6304, 100, 109, 90, 100, 100, 200, 4324, 2162
INVAR-10, Run: 013, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4886, 78, 76, 4886, 100, 94, 105, 99, 100, 200, 6340, 3170
INVAR-10, Run: 014, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4807, 118, 118, 4807, 100, 100, 99, 100, 100, 200, 4774, 2387
INVAR-10, Run: 015, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5411, 107, 105, 5411, 100, 103, 96, 99, 100, 200, 5726, 2863
INVAR-10, Run: 016, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4374, 105, 105, 4374, 100, 94, 105, 100, 100, 200, 5006, 2503
INVAR-10, Run: 017, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5387, 103, 101, 5387, 100, 98, 101, 99, 100, 200, 4970, 2485
INVAR-10, Run: 018, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4895, 113, 113, 4895, 100, 91, 108, 100, 100, 200, 4978, 2489
INVAR-10, Run: 019, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4067, 125, 125, 4067, 100, 95, 104, 100, 100, 200, 3496, 1748
INVAR-10, Run: 020, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6204, 104, 104, 6204, 100, 113, 86, 100, 100, 200, 5192, 2596
INVAR-10, Run: 021, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5451, 118, 116, 5451, 100, 99, 100, 99, 100, 200, 6078, 3039
INVAR-10, Run: 022, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6386, 95, 95, 6386, 100, 98, 101, 100, 100, 200, 3684, 1842
INVAR-10, Run: 023, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5928, 116, 116, 5928, 100, 102, 97, 100, 100, 200, 5790, 2895
INVAR-10, Run: 024, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4820, 115, 115, 4820, 100, 103, 96, 100, 100, 200, 5120, 2560
INVAR-10, Run: 025, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5021, 99, 99, 5021, 100, 90, 109, 100, 100, 200, 4978, 2489
INVAR-10, Run: 026, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 3586, 133, 133, 3586, 100, 90, 109, 100, 100, 200, 3648, 1824
INVAR-10, Run: 027, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5931, 120, 120, 5931, 100, 96, 103, 100, 100, 200, 5482, 2741
INVAR-10, Run: 028, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4867, 115, 115, 4867, 100, 83, 116, 100, 100, 200, 6018, 3009
INVAR-10, Run: 029, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4798, 113, 113, 4798, 100, 95, 104, 100, 100, 200, 6172, 3086
INVAR-10, Run: 030, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4661, 130, 130, 4661, 100, 77, 122, 100, 100, 200, 5664, 2832
INVAR-10, Run: 031, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6302, 96, 96, 6302, 100, 103, 96, 100, 100, 200, 8866, 4433
INVAR-10, Run: 032, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5478, 85, 85, 5478, 100, 88, 111, 100, 100, 200, 8052, 4026
INVAR-10, Run: 033, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4706, 91, 89, 4706, 100, 107, 92, 99, 100, 200, 4664, 2332
INVAR-10, Run: 034, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 3122, 94, 94, 3122, 100, 110, 89, 100, 100, 200, 3668, 1834
INVAR-10, Run: 035, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6035, 88, 88, 6035, 100, 113, 86, 100, 100, 200, 4402, 2201
INVAR-10, Run: 036, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5502, 98, 98, 5502, 100, 104, 95, 100, 100, 200, 5144, 2572
INVAR-10, Run: 037, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5246, 116, 116, 5246, 100, 102, 97, 100, 100, 200, 4556, 2278
INVAR-10, Run: 038, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5465, 96, 96, 5465, 100, 104, 95, 100, 100, 200, 4072, 2036
INVAR-10, Run: 039, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5985, 93, 93, 5985, 100, 97, 102, 100, 100, 200, 5966, 2983
INVAR-10, Run: 040, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5077, 86, 86, 5077, 100, 90, 109, 100, 100, 200, 4642, 2321
INVAR-10, Run: 041, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5735, 120, 118, 5735, 100, 90, 109, 99, 100, 200, 4886, 2443
INVAR-10, Run: 042, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4412, 120, 120, 4412, 100, 100, 99, 100, 100, 200, 4806, 2403
INVAR-10, Run: 043, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 6545, 97, 95, 6545, 100, 83, 116, 99, 100, 200, 6886, 3443
INVAR-10, Run: 044, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5368, 105, 105, 5368, 100, 111, 88, 100, 100, 200, 6084, 3042
INVAR-10, Run: 045, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4747, 75, 75, 4747, 100, 96, 103, 100, 100, 200, 5632, 2816
INVAR-10, Run: 046, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5483, 145, 145, 5483, 100, 106, 93, 100, 100, 200, 6830, 3415
INVAR-10, Run: 047, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4089, 91, 91, 4089, 100, 99, 100, 100, 100, 200, 3774, 1887
INVAR-10, Run: 048, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5715, 121, 119, 5715, 100, 106, 93, 99, 100, 200, 6254, 3127
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 3929, 104, 102, 3929, 100, 110, 89, 99, 100, 200, 4532, 2266
INVAR-10, Run: 050, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5014, 104, 104, 5014, 100, 103, 96, 100, 100, 200, 4766, 2383
