Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B
INVAR-2, Run: 088, F, 0, 0, 1, 0, 1, 229, 20, 214, 0, 0, 1
INVAR-2, Run: 089, F, 0, 0, 1, 0, 1, 245, 18, 226, 0, 0, 1
INVAR-2, Run: 090, F, 5, 0, 0, 0, 0, 51, 0, 0, 1, 306, 0
INVAR-2, Run: 091, F, 14, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0
INVAR-2, Run: 092, F, 18, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0
INVAR-2, Run: 093, F, 19, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-2, Run: 094, F, 17, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0
INVAR-2, Run: 095, F, 16, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0
INVAR-2, Run: 096, F, 13, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0
INVAR-2, Run: 097, F, 0, 0, 1, 0, 1, 269, 15, 244, 0, 0, 1
INVAR-2, Run: 098, F, 0, 0, 1, 0, 1, 317, 9, 280, 0, 0, 1
INVAR-2, Run: 099, F, 0, 0, 1, 0, 1, 269, 15, 244, 0, 0, 1
INVAR-2, Run: 100, F, 12, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0
INVAR-3, Run: 001, F, 0, 0, 1, 0, 1, 865, 35, 772, 0, 0, 1
INVAR-3, Run: 002, F, 0, 0, 1, 0, 1, 793, 44, 718, 0, 0, 1
INVAR-3, Run: 003, F, 0, 0, 1, 0, 1, 849, 37, 760, 0, 0, 1
INVAR-3, Run: 004, F, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0
INVAR-3, Run: 005, F, 39, 0, 0, 0, 0, 125, 0, 0, 1, 750, 0
INVAR-3, Run: 006, F, 0, 0, 1, 0, 1, 833, 39, 748, 0, 0, 1
INVAR-3, Run: 007, F, 0, 0, 1, 0, 1, 993, 19, 868, 0, 0, 1
INVAR-3, Run: 008, F, 0, 0, 1, 0, 1, 809, 42, 730, 0, 0, 1
INVAR-3, Run: 009, F, 0, 0, 1, 0, 1, 841, 38, 754, 0, 0, 1
INVAR-3, Run: 010, F, 44, 0, 0, 0, 0, 120, 0, 0, 1, 720, 0
INVAR-3, Run: 011, F, 32, 0, 0, 0, 0, 132, 0, 0, 1, 792, 0
INVAR-3, Run: 012, F, 36, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0
INVAR-3, Run: 013, F, 36, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0
INVAR-3, Run: 014, F, 0, 0, 1, 0, 1, 1041, 13, 904, 0, 0, 1
INVAR-3, Run: 015, F, 41, 0, 0, 0, 0, 123, 0, 0, 1, 738, 0
INVAR-3, Run: 016, F, 44, 0, 0, 0, 0, 120, 0, 0, 1, 720, 0
INVAR-3, Run: 017, F, 0, 0, 1, 0, 1, 841, 38, 754, 0, 0, 1
INVAR-3, Run: 018, F, 33, 0, 0, 0, 0, 131, 0, 0, 1, 786, 0
INVAR-3, Run: 019, F, 0, 0, 1, 0, 1, 857, 36, 766, 0, 0, 1
INVAR-3, Run: 020, F, 0, 0, 1, 0, 1, 777, 46, 706, 0, 0, 1
INVAR-3, Run: 021, F, 0, 0, 1, 0, 1, 857, 36, 766, 0, 0, 1
INVAR-3, Run: 022, F, 34, 0, 0, 0, 0, 130, 0, 0, 1, 780, 0
INVAR-3, Run: 023, F, 21, 0, 0, 0, 0, 143, 0, 0, 1, 858, 0
INVAR-3, Run: 024, F, 37, 0, 0, 0, 0, 127, 0, 0, 1, 762, 0
INVAR-3, Run: 025, F, 0, 0, 1, 0, 1, 833, 39, 748, 0, 0, 1
INVAR-3, Run: 026, F, 44, 0, 0, 0, 0, 120, 0, 0, 1, 720, 0
INVAR-3, Run: 027, F, 0, 0, 1, 0, 1, 1041, 13, 904, 0, 0, 1
INVAR-3, Run: 028, F, 0, 0, 1, 0, 1, 753, 49, 688, 0, 0, 1
INVAR-3, Run: 029, F, 26, 0, 0, 0, 0, 138, 0, 0, 1, 828, 0
INVAR-3, Run: 030, F, 0, 0, 1, 0, 1, 769, 47, 700, 0, 0, 1
INVAR-3, Run: 031, F, 27, 0, 0, 0, 0, 137, 0, 0, 1, 822, 0
INVAR-3, Run: 032, F, 35, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0
INVAR-3, Run: 033, F, 46, 0, 0, 0, 0, 118, 0, 0, 1, 708, 0
INVAR-3, Run: 034, F, 0, 0, 1, 0, 1, 809, 42, 730, 0, 0, 1
INVAR-3, Run: 035, F, 50, 0, 0, 0, 0, 114, 0, 0, 1, 684, 0
INVAR-3, Run: 036, F, 0, 0, 1, 0, 1, 897, 31, 796, 0, 0, 1
INVAR-3, Run: 037, F, 0, 0, 1, 0, 1, 825, 40, 742, 0, 0, 1
INVAR-3, Run: 038, F, 36, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0
INVAR-3, Run: 039, F, 20, 0, 0, 0, 0, 144, 0, 0, 1, 864, 0
INVAR-3, Run: 040, F, 25, 0, 0, 0, 0, 139, 0, 0, 1, 834, 0
INVAR-3, Run: 041, F, 17, 0, 0, 0, 0, 147, 0, 0, 1, 882, 0
INVAR-3, Run: 042, F, 0, 0, 1, 0, 1, 849, 37, 760, 0, 0, 1
INVAR-3, Run: 043, F, 28, 0, 0, 0, 0, 136, 0, 0, 1, 816, 0
INVAR-3, Run: 044, F, 47, 0, 0, 0, 0, 117, 0, 0, 1, 702, 0
INVAR-3, Run: 045, F, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0
INVAR-3, Run: 046, F, 0, 0, 1, 0, 1, 977, 21, 856, 0, 0, 1
INVAR-3, Run: 047, F, 0, 0, 1, 0, 1, 993, 19, 868, 0, 0, 1
INVAR-3, Run: 048, F, 0, 0, 1, 0, 1, 969, 22, 850, 0, 0, 1
INVAR-3, Run: 049, F, 0, 0, 1, 0, 1, 769, 47, 700, 0, 0, 1
INVAR-3, Run: 050, F, 0, 0, 1, 0, 1, 737, 51, 676, 0, 0, 1
INVAR-3, Run: 051, F, 0, 0, 1, 0, 1, 817, 41, 736, 0, 0, 1
INVAR-3, Run: 052, F, 0, 0, 1, 0, 1, 905, 30, 802, 0, 0, 1
INVAR-3, Run: 053, F, 0, 0, 1, 0, 1, 785, 45, 712, 0, 0, 1
INVAR-3, Run: 054, F, 38, 0, 0, 0, 0, 126, 0, 0, 1, 756, 0
INVAR-3, Run: 055, F, 33, 0, 0, 0, 0, 131, 0, 0, 1, 786, 0
INVAR-3, Run: 056, F, 0, 0, 1, 0, 1, 945, 25, 832, 0, 0, 1
INVAR-3, Run: 057, F, 0, 0, 1, 0, 1, 953, 24, 838, 0, 0, 1
INVAR-3, Run: 058, F, 33, 0, 0, 0, 0, 131, 0, 0, 1, 786, 0
INVAR-3, Run: 059, F, 0, 0, 1, 0, 1, 897, 31, 796, 0, 0, 1
INVAR-3, Run: 060, F, 53, 0, 0, 0, 0, 111, 0, 0, 1, 666, 0
INVAR-3, Run: 061, F, 35, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0
INVAR-3, Run: 062, F, 0, 0, 1, 0, 1, 849, 37, 760, 0, 0, 1
INVAR-3, Run: 063, F, 39, 0, 0, 0, 0, 125, 0, 0, 1, 750, 0
INVAR-3, Run: 064, F, 42, 0, 0, 0, 0, 122, 0, 0, 1, 732, 0
INVAR-3, Run: 065, F, 32, 0, 0, 0, 0, 132, 0, 0, 1, 792, 0
INVAR-3, Run: 066, F, 28, 0, 0, 0, 0, 136, 0, 0, 1, 816, 0
INVAR-3, Run: 067, F, 42, 0, 0, 0, 0, 122, 0, 0, 1, 732, 0
INVAR-3, Run: 068, F, 0, 0, 1, 0, 1, 729, 52, 670, 0, 0, 1
INVAR-3, Run: 069, F, 0, 0, 1, 0, 1, 897, 31, 796, 0, 0, 1
INVAR-3, Run: 070, F, 15, 0, 0, 0, 0, 149, 0, 0, 1, 894, 0
INVAR-3, Run: 071, F, 23, 0, 0, 0, 0, 141, 0, 0, 1, 846, 0
INVAR-3, Run: 072, F, 41, 0, 0, 0, 0, 123, 0, 0, 1, 738, 0
INVAR-3, Run: 073, F, 31, 0, 0, 0, 0, 133, 0, 0, 1, 798, 0
INVAR-3, Run: 074, F, 0, 0, 1, 0, 1, 977, 21, 856, 0, 0, 1
INVAR-3, Run: 075, F, 0, 0, 1, 0, 1, 753, 49, 688, 0, 0, 1
INVAR-3, Run: 076, F, 0, 0, 1, 0, 1, 881, 33, 784, 0, 0, 1
INVAR-3, Run: 077, F, 19, 0, 0, 0, 0, 145, 0, 0, 1, 870, 0
INVAR-3, Run: 078, F, 0, 0, 1, 0, 1, 793, 44, 718, 0, 0, 1
INVAR-3, Run: 079, F, 0, 0, 1, 0, 1, 873, 34, 778, 0, 0, 1
INVAR-3, Run: 080, F, 0, 0, 1, 0, 1, 945, 25, 832, 0, 0, 1
INVAR-3, Run: 081, F, 0, 0, 1, 0, 1, 905, 30, 802, 0, 0, 1
INVAR-3, Run: 082, F, 35, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0
INVAR-3, Run: 083, F, 42, 0, 0, 0, 0, 122, 0, 0, 1, 732, 0
INVAR-3, Run: 084, F, 31, 0, 0, 0, 0, 133, 0, 0, 1, 798, 0
INVAR-3, Run: 085, F, 27, 0, 0, 0, 0, 137, 0, 0, 1, 822, 0
INVAR-3, Run: 086, F, 0, 0, 1, 0, 1, 1065, 10, 922, 0, 0, 1
INVAR-3, Run: 087, F, 39, 0, 0, 0, 0, 125, 0, 0, 1, 750, 0
INVAR-3, Run: 088, F, 43, 0, 0, 0, 0, 121, 0, 0, 1, 726, 0
INVAR-3, Run: 089, F, 46, 0, 0, 0, 0, 118, 0, 0, 1, 708, 0
INVAR-3, Run: 090, F, 35, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0
INVAR-3, Run: 091, F, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0
INVAR-3, Run: 092, F, 29, 0, 0, 0, 0, 135, 0, 0, 1, 810, 0
INVAR-3, Run: 093, F, 27, 0, 0, 0, 0, 137, 0, 0, 1, 822, 0
INVAR-3, Run: 094, F, 41, 0, 0, 0, 0, 123, 0, 0, 1, 738, 0
INVAR-3, Run: 095, F, 0, 0, 1, 0, 1, 817, 41, 736, 0, 0, 1
INVAR-3, Run: 096, F, 0, 0, 1, 0, 1, 809, 42, 730, 0, 0, 1
INVAR-3, Run: 097, F, 18, 0, 0, 0, 0, 146, 0, 0, 1, 876, 0
INVAR-3, Run: 098, F, 30, 0, 0, 0, 0, 134, 0, 0, 1, 804, 0
INVAR-3, Run: 099, F, 52, 0, 0, 0, 0, 112, 0, 0, 1, 672, 0
INVAR-3, Run: 100, F, 36, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0
INVAR-4, Run: 001, F, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0
INVAR-4, Run: 002, F, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0
INVAR-4, Run: 003, F, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-4, Run: 004, F, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0
INVAR-4, Run: 005, F, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0
INVAR-4, Run: 006, F, 0, 0, 1, 0, 1, 198, 9, 178, 0, 0, 1
INVAR-4, Run: 007, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 008, F, 0, 0, 1, 0, 1, 158, 14, 148, 0, 0, 1
INVAR-4, Run: 009, F, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-4, Run: 010, F, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1
INVAR-4, Run: 011, F, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1
INVAR-4, Run: 012, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 013, F, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0
INVAR-4, Run: 014, F, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-4, Run: 015, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 016, F, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1
INVAR-4, Run: 017, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 018, F, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0
INVAR-4, Run: 019, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 020, F, 0, 0, 1, 0, 1, 230, 5, 202, 0, 0, 1
INVAR-4, Run: 021, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 022, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 023, F, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1
INVAR-4, Run: 024, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 025, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 026, F, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0
INVAR-4, Run: 027, F, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0
INVAR-4, Run: 028, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 029, F, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0
INVAR-4, Run: 030, F, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1
INVAR-4, Run: 031, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 032, F, 0, 0, 1, 0, 1, 158, 14, 148, 0, 0, 1
INVAR-4, Run: 033, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 034, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 035, F, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1
INVAR-4, Run: 036, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 037, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 038, F, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1
INVAR-4, Run: 039, F, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1
INVAR-4, Run: 040, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 041, F, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-4, Run: 042, F, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0
INVAR-4, Run: 043, F, 16, 0, 0, 0, 0, 23, 0, 0, 1, 138, 0
INVAR-4, Run: 044, F, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0
INVAR-4, Run: 045, F, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1
INVAR-4, Run: 046, F, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-4, Run: 047, F, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1
INVAR-4, Run: 048, F, 0, 0, 1, 0, 1, 222, 6, 196, 0, 0, 1
INVAR-4, Run: 049, F, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0
INVAR-4, Run: 050, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 051, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 052, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 053, F, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0
INVAR-4, Run: 054, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 055, F, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1
INVAR-4, Run: 056, F, 0, 0, 1, 0, 1, 198, 9, 178, 0, 0, 1
INVAR-4, Run: 057, F, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1
INVAR-4, Run: 058, F, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1
INVAR-4, Run: 059, F, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1
INVAR-4, Run: 060, F, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0
INVAR-4, Run: 061, F, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0
INVAR-4, Run: 062, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 063, F, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0
INVAR-4, Run: 064, F, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1
INVAR-4, Run: 065, F, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1
INVAR-4, Run: 066, F, 6, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0
INVAR-4, Run: 067, F, 0, 0, 1, 0, 1, 222, 6, 196, 0, 0, 1
INVAR-4, Run: 068, F, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1
INVAR-4, Run: 069, F, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1
INVAR-4, Run: 070, F, 5, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-4, Run: 071, F, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1
INVAR-4, Run: 072, F, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-4, Run: 073, F, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-4, Run: 074, F, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0
INVAR-4, Run: 075, F, 16, 0, 0, 0, 0, 23, 0, 0, 1, 138, 0
INVAR-4, Run: 076, F, 6, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0
INVAR-4, Run: 077, F, 0, 0, 1, 0, 1, 158, 14, 148, 0, 0, 1
INVAR-4, Run: 078, F, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0
INVAR-4, Run: 079, F, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1
INVAR-4, Run: 080, F, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0
INVAR-4, Run: 081, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 082, F, 0, 0, 1, 0, 1, 158, 14, 148, 0, 0, 1
INVAR-4, Run: 083, F, 0, 0, 1, 0, 1, 150, 15, 142, 0, 0, 1
INVAR-4, Run: 084, F, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1
INVAR-4, Run: 085, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 086, F, 0, 0, 1, 0, 1, 214, 7, 190, 0, 0, 1
INVAR-4, Run: 087, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 088, F, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-4, Run: 089, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 090, F, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1
INVAR-4, Run: 091, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 092, F, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-4, Run: 093, F, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1
INVAR-4, Run: 094, F, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1
INVAR-4, Run: 095, F, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0
INVAR-4, Run: 096, F, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-4, Run: 097, F, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0
INVAR-4, Run: 098, F, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-4, Run: 099, F, 0, 0, 1, 0, 1, 150, 15, 142, 0, 0, 1
INVAR-4, Run: 100, F, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1
INVAR-5, Run: 001, F, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1
INVAR-5, Run: 002, F, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0
INVAR-5, Run: 003, F, 0, 0, 1, 0, 1, 216, 19, 202, 0, 0, 1
INVAR-5, Run: 004, F, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1
INVAR-5, Run: 005, F, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0
INVAR-5, Run: 006, F, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-5, Run: 007, F, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0
INVAR-5, Run: 008, F, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0
INVAR-5, Run: 009, F, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0
INVAR-5, Run: 010, F, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0
INVAR-5, Run: 011, F, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1
INVAR-5, Run: 012, F, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1
INVAR-5, Run: 013, F, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1
INVAR-5, Run: 014, F, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0
INVAR-5, Run: 015, F, 0, 0, 1, 0, 1, 328, 5, 286, 0, 0, 1
INVAR-5, Run: 016, F, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-5, Run: 017, F, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1
INVAR-5, Run: 018, F, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-5, Run: 019, F, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0
INVAR-5, Run: 020, F, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-5, Run: 021, F, 0, 0, 1, 0, 1, 320, 6, 280, 0, 0, 1
INVAR-5, Run: 022, F, 21, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0
INVAR-5, Run: 023, F, 0, 0, 1, 0, 1, 296, 9, 262, 0, 0, 1
INVAR-5, Run: 024, F, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0
INVAR-5, Run: 025, F, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0
INVAR-5, Run: 026, F, 19, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-5, Run: 027, F, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0
INVAR-5, Run: 028, F, 10, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0
INVAR-5, Run: 029, F, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1
INVAR-5, Run: 030, F, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-5, Run: 031, F, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1
INVAR-5, Run: 032, F, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0
INVAR-5, Run: 033, F, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1
INVAR-5, Run: 034, F, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1
INVAR-5, Run: 035, F, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0
INVAR-5, Run: 036, F, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1
INVAR-5, Run: 037, F, 0, 0, 1, 0, 1, 208, 20, 196, 0, 0, 1
INVAR-5, Run: 038, F, 21, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0
INVAR-5, Run: 039, F, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-5, Run: 040, F, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-5, Run: 041, F, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-5, Run: 042, F, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0
INVAR-5, Run: 043, F, 0, 0, 1, 0, 1, 304, 8, 268, 0, 0, 1
INVAR-5, Run: 044, F, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1
INVAR-5, Run: 045, F, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1
INVAR-5, Run: 046, F, 19, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-5, Run: 047, F, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1
INVAR-5, Run: 048, F, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1
INVAR-5, Run: 049, F, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1
INVAR-5, Run: 050, F, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0
INVAR-5, Run: 051, F, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-5, Run: 052, F, 6, 0, 0, 0, 0, 47, 0, 0, 1, 282, 0
INVAR-5, Run: 053, F, 19, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-5, Run: 054, F, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1
INVAR-5, Run: 055, F, 0, 0, 1, 0, 1, 320, 6, 280, 0, 0, 1
INVAR-5, Run: 056, F, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1
INVAR-5, Run: 057, F, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0
INVAR-5, Run: 058, F, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0
INVAR-5, Run: 059, F, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-5, Run: 060, F, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0
INVAR-5, Run: 061, F, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0
INVAR-5, Run: 062, F, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0
INVAR-5, Run: 063, F, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1
INVAR-5, Run: 064, F, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0
INVAR-5, Run: 065, F, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1
INVAR-5, Run: 066, F, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1
INVAR-5, Run: 067, F, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0
INVAR-5, Run: 068, F, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0
INVAR-5, Run: 069, F, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-5, Run: 070, F, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0
INVAR-5, Run: 071, F, 0, 0, 1, 0, 1, 216, 19, 202, 0, 0, 1
INVAR-5, Run: 072, F, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0
INVAR-5, Run: 073, F, 0, 0, 1, 0, 1, 336, 4, 292, 0, 0, 1
INVAR-5, Run: 074, F, 8, 0, 0, 0, 0, 45, 0, 0, 1, 270, 0
INVAR-5, Run: 075, F, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1
INVAR-5, Run: 076, F, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1
INVAR-5, Run: 077, F, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1
