Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE
INVAR-2, Run: 073, P, 0, 36, 0, 0, 0, 0, 0, 160, 0, 0, 1, 0
INVAR-2, Run: 074, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
INVAR-2, Run: 075, P, 0, 40, 0, 0, 0, 0, 0, 10, 146, 146, 0, 0
INVAR-2, Run: 076, P, 0, 35, 0, 0, 0, 0, 0, 160, 0, 2, 1, 2
INVAR-2, Run: 077, P, 0, 46, 0, 0, 0, 0, 0, 40, 110, 110, 0, 0
INVAR-2, Run: 078, P, 0, 38, 0, 0, 0, 0, 0, 18, 140, 140, 0, 0
INVAR-2, Run: 079, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
INVAR-2, Run: 080, P, 0, 35, 0, 0, 0, 0, 0, 160, 0, 2, 1, 2
INVAR-2, Run: 081, P, 0, 42, 0, 0, 0, 0, 0, 138, 16, 16, 0, 0
INVAR-2, Run: 082, P, 0, 36, 0, 0, 0, 0, 0, 97, 63, 63, 0, 0
INVAR-2, Run: 083, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
INVAR-2, Run: 084, P, 0, 34, 0, 0, 0, 0, 0, 97, 65, 65, 0, 0
INVAR-2, Run: 085, P, 0, 40, 0, 0, 0, 0, 0, 41, 115, 115, 0, 0
INVAR-2, Run: 086, P, 0, 31, 0, 0, 0, 0, 0, 164, 0, 2, 1, 2
INVAR-2, Run: 087, P, 0, 37, 0, 0, 0, 0, 0, 158, 0, 2, 1, 2
INVAR-2, Run: 088, P, 0, 40, 0, 0, 0, 0, 0, 19, 137, 137, 0, 0
INVAR-2, Run: 089, P, 0, 32, 0, 0, 0, 0, 0, 164, 0, 0, 1, 0
INVAR-2, Run: 090, P, 0, 38, 0, 0, 0, 0, 0, 15, 143, 143, 0, 0
INVAR-2, Run: 091, P, 0, 44, 0, 0, 0, 0, 0, 0, 152, 152, 0, 0
INVAR-2, Run: 092, P, 0, 36, 0, 0, 0, 0, 0, 73, 87, 87, 0, 0
INVAR-2, Run: 093, P, 0, 40, 0, 0, 0, 0, 0, 10, 146, 146, 0, 0
INVAR-2, Run: 094, P, 0, 42, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0
INVAR-2, Run: 095, P, 0, 40, 0, 0, 0, 0, 0, 14, 142, 142, 0, 0
INVAR-2, Run: 096, P, 0, 38, 0, 0, 0, 0, 0, 88, 70, 70, 0, 0
INVAR-2, Run: 097, P, 0, 38, 0, 0, 0, 0, 0, 65, 93, 93, 0, 0
INVAR-2, Run: 098, P, 0, 44, 0, 0, 0, 0, 0, 0, 152, 152, 0, 0
INVAR-2, Run: 099, P, 0, 34, 0, 0, 0, 0, 0, 162, 0, 0, 1, 0
INVAR-2, Run: 100, P, 0, 34, 0, 0, 0, 0, 0, 98, 64, 64, 0, 0
INVAR-3, Run: 001, P, 0, 101, 0, 0, 0, 0, 0, 472, 0, 2, 1, 2
INVAR-3, Run: 002, P, 0, 96, 0, 0, 0, 0, 0, 244, 234, 234, 0, 0
INVAR-3, Run: 003, P, 0, 98, 0, 0, 0, 0, 0, 25, 451, 451, 0, 0
INVAR-3, Run: 004, P, 0, 97, 0, 0, 0, 0, 0, 476, 0, 2, 1, 2
INVAR-3, Run: 005, P, 0, 93, 0, 0, 0, 0, 0, 480, 0, 2, 1, 2
INVAR-3, Run: 006, P, 0, 100, 0, 0, 0, 0, 0, 474, 0, 0, 1, 0
INVAR-3, Run: 007, P, 0, 94, 0, 0, 0, 0, 0, 160, 320, 320, 0, 0
INVAR-3, Run: 008, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
INVAR-3, Run: 009, P, 0, 102, 0, 0, 0, 0, 0, 310, 162, 162, 0, 0
INVAR-3, Run: 010, P, 0, 104, 0, 0, 0, 0, 0, 470, 0, 0, 1, 0
INVAR-3, Run: 011, P, 0, 98, 0, 0, 0, 0, 0, 357, 119, 119, 0, 0
INVAR-3, Run: 012, P, 0, 102, 0, 0, 0, 0, 0, 87, 385, 385, 0, 0
INVAR-3, Run: 013, P, 0, 100, 0, 0, 0, 0, 0, 210, 264, 264, 0, 0
INVAR-3, Run: 014, P, 0, 96, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0
INVAR-3, Run: 015, P, 0, 98, 0, 0, 0, 0, 0, 284, 192, 192, 0, 0
INVAR-3, Run: 016, P, 0, 103, 0, 0, 0, 0, 0, 470, 0, 2, 1, 2
INVAR-3, Run: 017, P, 0, 98, 0, 0, 0, 0, 0, 137, 339, 339, 0, 0
INVAR-3, Run: 018, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
INVAR-3, Run: 019, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
INVAR-3, Run: 020, P, 0, 94, 0, 0, 0, 0, 0, 28, 452, 452, 0, 0
INVAR-3, Run: 021, P, 0, 104, 0, 0, 0, 0, 0, 37, 433, 433, 0, 0
INVAR-3, Run: 022, P, 0, 106, 0, 0, 0, 0, 0, 468, 0, 0, 1, 0
INVAR-3, Run: 023, P, 0, 93, 0, 0, 0, 0, 0, 480, 0, 2, 1, 2
INVAR-3, Run: 024, P, 0, 96, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0
INVAR-3, Run: 025, P, 0, 100, 0, 0, 0, 0, 0, 474, 0, 0, 1, 0
INVAR-3, Run: 026, P, 0, 98, 0, 0, 0, 0, 0, 476, 0, 0, 1, 0
INVAR-3, Run: 027, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
INVAR-3, Run: 028, P, 0, 103, 0, 0, 0, 0, 0, 470, 0, 2, 1, 2
INVAR-3, Run: 029, P, 0, 98, 0, 0, 0, 0, 0, 194, 282, 282, 0, 0
INVAR-3, Run: 030, P, 0, 100, 0, 0, 0, 0, 0, 474, 0, 0, 1, 0
INVAR-3, Run: 031, P, 0, 96, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0
INVAR-3, Run: 032, P, 0, 96, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0
INVAR-3, Run: 033, P, 0, 108, 0, 0, 0, 0, 0, 355, 111, 111, 0, 0
INVAR-3, Run: 034, P, 0, 100, 0, 0, 0, 0, 0, 116, 358, 358, 0, 0
INVAR-3, Run: 035, P, 0, 94, 0, 0, 0, 0, 0, 440, 40, 40, 0, 0
INVAR-3, Run: 036, P, 0, 101, 0, 0, 0, 0, 0, 472, 0, 2, 1, 2
INVAR-3, Run: 037, P, 0, 92, 0, 0, 0, 0, 0, 153, 329, 329, 0, 0
INVAR-3, Run: 038, P, 0, 98, 0, 0, 0, 0, 0, 213, 263, 263, 0, 0
INVAR-3, Run: 039, P, 0, 100, 0, 0, 0, 0, 0, 242, 232, 232, 0, 0
INVAR-3, Run: 040, P, 0, 102, 0, 0, 0, 0, 0, 472, 0, 0, 1, 0
INVAR-3, Run: 041, P, 0, 102, 0, 0, 0, 0, 0, 472, 0, 0, 1, 0
INVAR-3, Run: 042, P, 0, 100, 0, 0, 0, 0, 0, 474, 0, 0, 1, 0
INVAR-3, Run: 043, P, 0, 100, 0, 0, 0, 0, 0, 215, 259, 259, 0, 0
INVAR-3, Run: 044, P, 0, 102, 0, 0, 0, 0, 0, 472, 0, 0, 1, 0
INVAR-3, Run: 045, P, 0, 104, 0, 0, 0, 0, 0, 470, 0, 0, 1, 0
INVAR-3, Run: 046, P, 0, 98, 0, 0, 0, 0, 0, 38, 438, 438, 0, 0
INVAR-3, Run: 047, P, 0, 94, 0, 0, 0, 0, 0, 480, 0, 0, 1, 0
INVAR-3, Run: 048, P, 0, 98, 0, 0, 0, 0, 0, 434, 42, 42, 0, 0
INVAR-3, Run: 049, P, 0, 100, 0, 0, 0, 0, 0, 5, 469, 469, 0, 0
INVAR-3, Run: 050, P, 0, 100, 0, 0, 0, 0, 0, 18, 456, 456, 0, 0
INVAR-3, Run: 051, P, 0, 98, 0, 0, 0, 0, 0, 476, 0, 0, 1, 0
INVAR-3, Run: 052, P, 0, 96, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0
INVAR-3, Run: 053, P, 0, 102, 0, 0, 0, 0, 0, 33, 439, 439, 0, 0
INVAR-3, Run: 054, P, 0, 102, 0, 0, 0, 0, 0, 43, 429, 429, 0, 0
INVAR-3, Run: 055, P, 0, 98, 0, 0, 0, 0, 0, 74, 402, 402, 0, 0
INVAR-3, Run: 056, P, 0, 90, 0, 0, 0, 0, 0, 484, 0, 0, 1, 0
INVAR-3, Run: 057, P, 0, 103, 0, 0, 0, 0, 0, 470, 0, 2, 1, 2
INVAR-3, Run: 058, P, 0, 97, 0, 0, 0, 0, 0, 476, 0, 2, 1, 2
INVAR-3, Run: 059, P, 0, 97, 0, 0, 0, 0, 0, 476, 0, 2, 1, 2
INVAR-3, Run: 060, P, 0, 102, 0, 0, 0, 0, 0, 242, 230, 230, 0, 0
INVAR-3, Run: 061, P, 0, 101, 0, 0, 0, 0, 0, 472, 0, 2, 1, 2
INVAR-3, Run: 062, P, 0, 94, 0, 0, 0, 0, 0, 126, 354, 354, 0, 0
INVAR-3, Run: 063, P, 0, 96, 0, 0, 0, 0, 0, 196, 282, 282, 0, 0
INVAR-3, Run: 064, P, 0, 95, 0, 0, 0, 0, 0, 478, 0, 2, 1, 2
INVAR-3, Run: 065, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
INVAR-3, Run: 066, P, 0, 98, 0, 0, 0, 0, 0, 287, 189, 189, 0, 0
INVAR-3, Run: 067, P, 0, 104, 0, 0, 0, 0, 0, 80, 390, 390, 0, 0
INVAR-3, Run: 068, P, 0, 92, 0, 0, 0, 0, 0, 199, 283, 283, 0, 0
INVAR-3, Run: 069, P, 0, 110, 0, 0, 0, 0, 0, 464, 0, 0, 1, 0
INVAR-3, Run: 070, P, 0, 100, 0, 0, 0, 0, 0, 55, 419, 419, 0, 0
INVAR-3, Run: 071, P, 0, 98, 0, 0, 0, 0, 0, 259, 217, 217, 0, 0
INVAR-3, Run: 072, P, 0, 96, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0
INVAR-3, Run: 073, P, 0, 94, 0, 0, 0, 0, 0, 278, 202, 202, 0, 0
INVAR-3, Run: 074, P, 0, 96, 0, 0, 0, 0, 0, 363, 115, 115, 0, 0
INVAR-3, Run: 075, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
INVAR-3, Run: 076, P, 0, 96, 0, 0, 0, 0, 0, 427, 51, 51, 0, 0
INVAR-3, Run: 077, P, 0, 102, 0, 0, 0, 0, 0, 270, 202, 202, 0, 0
INVAR-3, Run: 078, P, 0, 104, 0, 0, 0, 0, 0, 470, 0, 0, 1, 0
INVAR-3, Run: 079, P, 0, 100, 0, 0, 0, 0, 0, 472, 0, 4, 1, 4
INVAR-3, Run: 080, P, 0, 100, 0, 0, 0, 0, 0, 474, 0, 0, 1, 0
INVAR-3, Run: 081, P, 0, 100, 0, 0, 0, 0, 0, 50, 424, 424, 0, 0
INVAR-3, Run: 082, P, 0, 94, 0, 0, 0, 0, 0, 480, 0, 0, 1, 0
INVAR-3, Run: 083, P, 0, 96, 0, 0, 0, 0, 0, 6, 472, 472, 0, 0
INVAR-3, Run: 084, P, 0, 98, 2, 0, 0, 0, 0, 1, 477, 477, 0, 0
INVAR-3, Run: 085, P, 0, 100, 0, 0, 0, 0, 0, 303, 171, 171, 0, 0
INVAR-3, Run: 086, P, 0, 102, 0, 0, 0, 0, 0, 472, 0, 0, 1, 0
INVAR-3, Run: 087, P, 0, 102, 0, 0, 0, 0, 0, 13, 459, 459, 0, 0
INVAR-3, Run: 088, P, 0, 100, 0, 0, 0, 0, 0, 384, 90, 90, 0, 0
INVAR-3, Run: 089, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
INVAR-3, Run: 090, P, 0, 98, 0, 0, 0, 0, 0, 476, 0, 0, 1, 0
INVAR-3, Run: 091, P, 0, 94, 0, 0, 0, 0, 0, 480, 0, 0, 1, 0
INVAR-3, Run: 092, P, 0, 96, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0
INVAR-3, Run: 093, P, 0, 104, 0, 0, 0, 0, 0, 122, 348, 348, 0, 0
INVAR-3, Run: 094, P, 0, 98, 0, 0, 0, 0, 0, 476, 0, 0, 1, 0
INVAR-3, Run: 095, P, 0, 98, 0, 0, 0, 0, 0, 103, 373, 373, 0, 0
INVAR-3, Run: 096, P, 0, 106, 0, 0, 0, 0, 0, 151, 317, 317, 0, 0
INVAR-3, Run: 097, P, 0, 102, 0, 0, 0, 0, 0, 89, 383, 383, 0, 0
INVAR-3, Run: 098, P, 0, 92, 0, 0, 0, 0, 0, 482, 0, 0, 1, 0
INVAR-3, Run: 099, P, 0, 91, 0, 0, 0, 0, 0, 482, 0, 2, 1, 2
INVAR-3, Run: 100, P, 0, 106, 0, 0, 0, 0, 0, 40, 428, 428, 0, 0
INVAR-4, Run: 001, P, 0, 32, 0, 0, 1, 0, 0, 79, 25, 25, 0, 0
INVAR-4, Run: 002, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 003, P, 0, 24, 0, 0, 1, 0, 0, 52, 60, 60, 0, 0
INVAR-4, Run: 004, P, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1
INVAR-4, Run: 005, P, 0, 30, 0, 0, 1, 0, 0, 17, 89, 89, 0, 0
INVAR-4, Run: 006, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 007, P, 0, 30, 0, 0, 1, 0, 0, 34, 72, 72, 0, 0
INVAR-4, Run: 008, P, 0, 24, 0, 0, 1, 0, 0, 78, 34, 34, 0, 0
INVAR-4, Run: 009, P, 0, 26, 0, 0, 1, 0, 0, 54, 56, 56, 0, 0
INVAR-4, Run: 010, P, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1
INVAR-4, Run: 011, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 012, P, 0, 26, 0, 0, 1, 0, 0, 31, 79, 79, 0, 0
INVAR-4, Run: 013, P, 0, 28, 0, 0, 1, 0, 0, 37, 71, 71, 0, 0
INVAR-4, Run: 014, P, 0, 25, 0, 0, 0, 0, 0, 110, 0, 3, 1, 3
INVAR-4, Run: 015, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 016, P, 0, 30, 0, 0, 1, 0, 0, 84, 22, 22, 0, 0
INVAR-4, Run: 017, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 018, P, 0, 24, 0, 0, 1, 0, 0, 90, 22, 22, 0, 0
INVAR-4, Run: 019, P, 0, 26, 0, 0, 1, 0, 0, 23, 87, 87, 0, 0
INVAR-4, Run: 020, P, 0, 28, 0, 0, 1, 0, 0, 21, 87, 87, 0, 0
INVAR-4, Run: 021, P, 0, 26, 0, 0, 1, 0, 0, 80, 30, 30, 0, 0
INVAR-4, Run: 022, P, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1
INVAR-4, Run: 023, P, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1
INVAR-4, Run: 024, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 025, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 026, P, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1
INVAR-4, Run: 027, P, 0, 26, 0, 0, 1, 0, 0, 47, 63, 63, 0, 0
INVAR-4, Run: 028, P, 0, 30, 0, 0, 1, 0, 0, 85, 21, 21, 0, 0
INVAR-4, Run: 029, P, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1
INVAR-4, Run: 030, P, 0, 26, 0, 0, 1, 0, 0, 58, 52, 52, 0, 0
INVAR-4, Run: 031, P, 0, 28, 0, 0, 1, 0, 0, 3, 105, 105, 0, 0
INVAR-4, Run: 032, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 033, P, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1
INVAR-4, Run: 034, P, 0, 28, 0, 0, 1, 0, 0, 70, 38, 38, 0, 0
INVAR-4, Run: 035, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 036, P, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1
INVAR-4, Run: 037, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 038, P, 0, 28, 0, 0, 1, 0, 0, 23, 85, 85, 0, 0
INVAR-4, Run: 039, P, 0, 30, 0, 0, 1, 0, 0, 31, 75, 75, 0, 0
INVAR-4, Run: 040, P, 0, 26, 0, 0, 1, 0, 0, 4, 106, 106, 0, 0
INVAR-4, Run: 041, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 042, P, 0, 30, 0, 0, 1, 0, 0, 4, 102, 102, 0, 0
INVAR-4, Run: 043, P, 0, 22, 0, 0, 0, 0, 0, 114, 0, 1, 1, 1
INVAR-4, Run: 044, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 045, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 046, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 047, P, 0, 24, 0, 0, 1, 0, 0, 13, 99, 99, 0, 0
INVAR-4, Run: 048, P, 0, 32, 0, 0, 1, 0, 0, 22, 82, 82, 0, 0
INVAR-4, Run: 049, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 050, P, 0, 22, 0, 0, 0, 0, 0, 114, 0, 1, 1, 1
INVAR-4, Run: 051, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 052, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 053, P, 0, 26, 0, 0, 1, 0, 0, 1, 109, 109, 0, 0
INVAR-4, Run: 054, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 055, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 056, P, 0, 28, 0, 0, 1, 0, 0, 55, 53, 53, 0, 0
INVAR-4, Run: 057, P, 0, 24, 0, 0, 1, 0, 0, 16, 96, 96, 0, 0
INVAR-4, Run: 058, P, 0, 26, 0, 0, 1, 0, 0, 18, 92, 92, 0, 0
INVAR-4, Run: 059, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 060, P, 0, 30, 0, 0, 1, 0, 0, 6, 100, 100, 0, 0
INVAR-4, Run: 061, P, 0, 28, 0, 0, 1, 0, 0, 11, 97, 97, 0, 0
INVAR-4, Run: 062, P, 0, 28, 0, 0, 1, 0, 0, 1, 107, 107, 0, 0
INVAR-4, Run: 063, P, 0, 24, 0, 0, 1, 0, 0, 71, 41, 41, 0, 0
INVAR-4, Run: 064, P, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1
INVAR-4, Run: 065, P, 0, 27, 0, 0, 0, 0, 0, 108, 0, 3, 1, 3
INVAR-4, Run: 066, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 067, P, 0, 28, 0, 0, 1, 0, 0, 93, 15, 15, 0, 0
INVAR-4, Run: 068, P, 0, 34, 0, 0, 1, 0, 0, 53, 49, 49, 0, 0
INVAR-4, Run: 069, P, 0, 32, 0, 0, 1, 0, 0, 8, 96, 96, 0, 0
INVAR-4, Run: 070, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 071, P, 0, 30, 0, 0, 1, 0, 0, 63, 43, 43, 0, 0
INVAR-4, Run: 072, P, 0, 30, 0, 0, 1, 0, 0, 13, 93, 93, 0, 0
INVAR-4, Run: 073, P, 0, 26, 0, 0, 1, 0, 0, 42, 68, 68, 0, 0
INVAR-4, Run: 074, P, 0, 26, 0, 0, 1, 0, 0, 49, 61, 61, 0, 0
INVAR-4, Run: 075, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 076, P, 0, 32, 0, 0, 1, 0, 0, 62, 42, 42, 0, 0
INVAR-4, Run: 077, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 078, P, 0, 34, 0, 0, 0, 0, 0, 102, 0, 1, 1, 1
INVAR-4, Run: 079, P, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1
INVAR-4, Run: 080, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 081, P, 0, 30, 0, 0, 1, 0, 0, 5, 101, 101, 0, 0
INVAR-4, Run: 082, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 083, P, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1
INVAR-4, Run: 084, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 085, P, 0, 38, 0, 0, 0, 0, 0, 98, 0, 1, 1, 1
INVAR-4, Run: 086, P, 0, 26, 0, 0, 1, 0, 0, 52, 58, 58, 0, 0
INVAR-4, Run: 087, P, 0, 24, 0, 0, 0, 0, 0, 102, 10, 11, 0, 1
INVAR-4, Run: 088, P, 0, 30, 0, 0, 1, 0, 0, 15, 91, 91, 0, 0
INVAR-4, Run: 089, P, 0, 24, 0, 0, 1, 0, 0, 8, 104, 104, 0, 0
INVAR-4, Run: 090, P, 0, 22, 0, 0, 0, 0, 0, 114, 0, 1, 1, 1
INVAR-4, Run: 091, P, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1
INVAR-4, Run: 092, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 093, P, 0, 28, 0, 0, 1, 0, 0, 4, 104, 104, 0, 0
INVAR-4, Run: 094, P, 0, 32, 0, 0, 1, 0, 0, 22, 82, 82, 0, 0
INVAR-4, Run: 095, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-4, Run: 096, P, 0, 29, 0, 0, 0, 0, 0, 106, 0, 3, 1, 3
INVAR-4, Run: 097, P, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1
INVAR-4, Run: 098, P, 0, 28, 0, 0, 1, 0, 0, 41, 67, 67, 0, 0
INVAR-4, Run: 099, P, 0, 30, 0, 0, 1, 0, 0, 41, 65, 65, 0, 0
INVAR-4, Run: 100, P, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1
INVAR-5, Run: 001, P, 0, 31, 0, 0, 1, 0, 0, 74, 80, 80, 0, 0
INVAR-5, Run: 002, P, 0, 39, 0, 0, 1, 0, 0, 83, 63, 63, 0, 0
INVAR-5, Run: 003, P, 0, 39, 0, 0, 1, 0, 0, 17, 129, 129, 0, 0
INVAR-5, Run: 004, P, 0, 35, 0, 0, 1, 0, 0, 20, 130, 130, 0, 0
INVAR-5, Run: 005, P, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1
INVAR-5, Run: 006, P, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1
INVAR-5, Run: 007, P, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1
INVAR-5, Run: 008, P, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1
INVAR-5, Run: 009, P, 0, 39, 0, 0, 1, 0, 0, 92, 54, 54, 0, 0
INVAR-5, Run: 010, P, 0, 41, 0, 0, 0, 0, 0, 144, 0, 1, 1, 1
INVAR-5, Run: 011, P, 0, 33, 0, 0, 1, 0, 0, 92, 60, 60, 0, 0
INVAR-5, Run: 012, P, 0, 35, 0, 0, 1, 0, 0, 97, 53, 53, 0, 0
INVAR-5, Run: 013, P, 0, 35, 0, 0, 1, 0, 0, 80, 70, 70, 0, 0
INVAR-5, Run: 014, P, 0, 33, 0, 0, 1, 0, 0, 83, 69, 69, 0, 0
INVAR-5, Run: 015, P, 0, 39, 0, 0, 0, 0, 0, 146, 0, 1, 1, 1
INVAR-5, Run: 016, P, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1
INVAR-5, Run: 017, P, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1
INVAR-5, Run: 018, P, 0, 37, 0, 0, 1, 0, 0, 81, 67, 67, 0, 0
INVAR-5, Run: 019, P, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1
INVAR-5, Run: 020, P, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1
INVAR-5, Run: 021, P, 0, 35, 0, 0, 1, 0, 0, 79, 71, 71, 0, 0
INVAR-5, Run: 022, P, 0, 30, 0, 0, 0, 0, 0, 154, 0, 3, 1, 3
INVAR-5, Run: 023, P, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1
INVAR-5, Run: 024, P, 0, 31, 0, 0, 1, 0, 0, 23, 131, 131, 0, 0
INVAR-5, Run: 025, P, 0, 37, 0, 0, 1, 0, 0, 81, 67, 67, 0, 0
INVAR-5, Run: 026, P, 0, 35, 0, 0, 1, 0, 0, 45, 105, 105, 0, 0
INVAR-5, Run: 027, P, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1
INVAR-5, Run: 028, P, 0, 35, 0, 0, 1, 0, 0, 82, 68, 68, 0, 0
INVAR-5, Run: 029, P, 0, 32, 0, 0, 0, 0, 0, 152, 0, 3, 1, 3
INVAR-5, Run: 030, P, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1
INVAR-5, Run: 031, P, 0, 31, 0, 0, 1, 0, 0, 42, 112, 112, 0, 0
INVAR-5, Run: 032, P, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1
INVAR-5, Run: 033, P, 0, 33, 0, 0, 1, 0, 0, 31, 121, 121, 0, 0
INVAR-5, Run: 034, P, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1
INVAR-5, Run: 035, P, 0, 35, 0, 0, 1, 0, 0, 8, 142, 142, 0, 0
INVAR-5, Run: 036, P, 0, 35, 0, 0, 1, 0, 0, 100, 50, 50, 0, 0
INVAR-5, Run: 037, P, 0, 37, 0, 0, 1, 0, 0, 42, 106, 106, 0, 0
INVAR-5, Run: 038, P, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1
INVAR-5, Run: 039, P, 0, 37, 0, 0, 1, 0, 0, 37, 111, 111, 0, 0
INVAR-5, Run: 040, P, 0, 30, 0, 0, 0, 0, 0, 154, 0, 3, 1, 3
INVAR-5, Run: 041, P, 0, 45, 0, 0, 1, 0, 0, 68, 72, 72, 0, 0
INVAR-5, Run: 042, P, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1
INVAR-5, Run: 043, P, 0, 35, 0, 0, 1, 0, 0, 13, 137, 137, 0, 0
INVAR-5, Run: 044, P, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1
INVAR-5, Run: 045, P, 0, 35, 0, 0, 1, 0, 0, 61, 89, 89, 0, 0
