Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P, Y
1, Run: 055, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 056, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 057, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 058, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 059, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 060, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 061, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 062, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 063, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 064, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 065, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 066, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 067, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 068, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 069, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 070, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 071, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 072, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 073, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 074, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 075, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 076, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 077, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 078, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 079, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 080, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 081, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 082, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 083, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 084, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 085, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 086, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 087, P, 19, 0, 10, 33, 0, 0, 0
1, Run: 088, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 089, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 090, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 091, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 092, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 093, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 094, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 095, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 096, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 097, P, 21, 0, 10, 33, 0, 0, 0
1, Run: 098, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 099, P, 20, 0, 10, 33, 0, 0, 0
1, Run: 100, P, 21, 0, 10, 33, 0, 0, 0
10, Run: 001, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 002, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 003, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 004, P, 1, 0, 10, 13, 0, 0, 0
10, Run: 005, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 006, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 007, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 008, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 009, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 010, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 011, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 012, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 013, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 014, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 015, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 016, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 017, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 018, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 019, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 020, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 021, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 022, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 023, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 024, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 025, P, 1, 0, 10, 13, 0, 0, 0
10, Run: 026, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 027, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 028, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 029, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 030, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 031, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 032, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 033, P, 5, 0, 10, 13, 0, 0, 0
10, Run: 034, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 035, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 036, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 037, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 038, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 039, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 040, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 041, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 042, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 043, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 044, P, 1, 0, 10, 13, 0, 0, 0
10, Run: 045, P, 1, 0, 10, 13, 0, 0, 0
10, Run: 046, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 047, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 048, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 049, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 050, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 051, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 052, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 053, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 054, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 055, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 056, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 057, P, 1, 0, 10, 13, 0, 0, 0
10, Run: 058, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 059, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 060, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 061, P, 1, 0, 10, 13, 0, 0, 0
10, Run: 062, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 063, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 064, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 065, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 066, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 067, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 068, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 069, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 070, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 071, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 072, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 073, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 074, P, 5, 0, 10, 13, 0, 0, 0
10, Run: 075, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 076, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 077, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 078, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 079, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 080, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 081, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 082, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 083, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 084, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 085, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 086, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 087, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 088, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 089, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 090, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 091, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 092, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 093, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 094, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 095, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 096, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 097, P, 4, 0, 10, 13, 0, 0, 0
10, Run: 098, P, 2, 0, 10, 13, 0, 0, 0
10, Run: 099, P, 3, 0, 10, 13, 0, 0, 0
10, Run: 100, P, 4, 0, 10, 13, 0, 0, 0
11, Run: 001, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 002, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 003, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 004, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 005, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 006, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 007, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 008, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 009, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 010, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 011, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 012, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 013, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 014, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 015, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 016, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 017, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 018, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 019, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 020, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 021, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 022, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 023, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 024, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 025, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 026, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 027, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 028, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 029, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 030, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 031, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 032, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 033, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 034, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 035, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 036, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 037, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 038, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 039, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 040, P, 90, 0, 10, 81, 0, 0, 0
11, Run: 041, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 042, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 043, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 044, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 045, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 046, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 047, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 048, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 049, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 050, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 051, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 052, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 053, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 054, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 055, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 056, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 057, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 058, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 059, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 060, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 061, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 062, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 063, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 064, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 065, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 066, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 067, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 068, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 069, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 070, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 071, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 072, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 073, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 074, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 075, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 076, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 077, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 078, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 079, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 080, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 081, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 082, P, 90, 0, 10, 81, 0, 0, 0
11, Run: 083, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 084, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 085, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 086, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 087, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 088, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 089, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 090, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 091, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 092, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 093, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 094, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 095, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 096, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 097, P, 89, 0, 10, 81, 0, 0, 0
11, Run: 098, P, 90, 0, 10, 81, 0, 0, 0
11, Run: 099, P, 88, 0, 10, 81, 0, 0, 0
11, Run: 100, P, 89, 0, 10, 81, 0, 0, 0
12, Run: 001, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 002, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 003, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 004, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 005, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 006, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 007, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 008, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 009, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 010, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 011, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 012, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 013, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 014, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 015, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 016, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 017, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 018, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 019, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 020, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 021, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 022, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 023, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 024, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 025, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 026, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 027, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 028, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 029, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 030, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 031, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 032, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 033, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 034, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 035, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 036, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 037, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 038, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 039, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 040, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 041, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 042, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 043, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 044, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 045, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 046, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 047, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 048, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 049, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 050, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 051, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 052, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 053, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 054, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 055, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 056, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 057, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 058, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 059, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 060, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 061, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 062, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 063, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 064, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 065, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 066, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 067, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 068, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 069, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 070, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 071, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 072, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 073, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 074, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 075, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 076, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 077, P, 170, 0, 10, 157, 0, 0, 0
12, Run: 078, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 079, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 080, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 081, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 082, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 083, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 084, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 085, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 086, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 087, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 088, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 089, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 090, P, 169, 0, 10, 157, 0, 0, 0
12, Run: 091, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 092, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 093, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 094, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 095, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 096, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 097, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 098, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 099, P, 168, 0, 10, 157, 0, 0, 0
12, Run: 100, P, 168, 0, 10, 157, 0, 0, 0
13, Run: 001, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 002, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 003, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 004, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 005, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 006, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 007, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 008, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 009, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 010, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 011, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 012, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 013, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 014, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 015, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 016, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 017, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 018, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 019, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 020, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 021, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 022, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 023, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 024, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 025, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 026, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 027, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 028, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 029, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 030, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 031, P, 13, 0, 10, 10, 0, 0, 0
13, Run: 032, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 033, P, 13, 0, 10, 10, 0, 0, 0
13, Run: 034, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 035, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 036, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 037, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 038, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 039, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 040, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 041, P, 12, 0, 10, 10, 0, 0, 0
13, Run: 042, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 043, P, 13, 0, 10, 10, 0, 0, 0
13, Run: 044, P, 11, 0, 10, 10, 0, 0, 0
13, Run: 045, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 046, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 047, P, 10, 0, 10, 10, 0, 0, 0
13, Run: 048, P, 11, 0, 10, 10, 0, 0, 0
