Input Number, Run_Number, Result@ 100, V, Y, X
10, Run: 081, P, 27, 0, 0
10, Run: 082, P, 12, 0, 0
10, Run: 083, P, 2, 0, 0
10, Run: 084, P, 16, 0, 0
10, Run: 085, P, 1, 0, 0
10, Run: 086, P, 5, 0, 0
10, Run: 087, P, 2, 0, 0
10, Run: 088, P, 2, 0, 0
10, Run: 089, P, 28, 0, 0
10, Run: 090, P, 24, 0, 0
10, Run: 091, P, 15, 0, 0
10, Run: 092, P, 2, 0, 0
10, Run: 093, P, 16, 0, 0
10, Run: 094, P, 4, 0, 0
10, Run: 095, P, 23, 0, 0
10, Run: 096, P, 11, 0, 0
10, Run: 097, P, 1, 0, 0
10, Run: 098, P, 10, 0, 0
10, Run: 099, P, 12, 0, 0
10, Run: 100, P, 18, 0, 0
11, Run: 001, P, 3, 0, 0
11, Run: 002, P, 12, 0, 0
11, Run: 003, P, 37, 0, 0
11, Run: 004, P, 4, 0, 0
11, Run: 005, P, 16, 0, 0
11, Run: 006, P, 2, 0, 0
11, Run: 007, P, 43, 0, 0
11, Run: 008, P, 42, 0, 0
11, Run: 009, P, 30, 0, 0
11, Run: 010, P, 22, 0, 0
11, Run: 011, P, 14, 0, 0
11, Run: 012, P, 5, 0, 0
11, Run: 013, P, 23, 0, 0
11, Run: 014, P, 7, 0, 0
11, Run: 015, P, 9, 0, 0
11, Run: 016, P, 12, 0, 0
11, Run: 017, P, 1, 0, 0
11, Run: 018, P, 1, 0, 0
11, Run: 019, P, 22, 0, 0
11, Run: 020, P, 10, 0, 0
11, Run: 021, P, 13, 0, 0
11, Run: 022, P, 38, 0, 0
11, Run: 023, P, 1, 0, 0
11, Run: 024, P, 18, 0, 0
11, Run: 025, P, 1, 0, 0
11, Run: 026, P, 31, 0, 0
11, Run: 027, P, 1, 0, 0
11, Run: 028, P, 21, 0, 0
11, Run: 029, P, 8, 0, 0
11, Run: 030, P, 6, 0, 0
11, Run: 031, P, 2, 0, 0
11, Run: 032, P, 8, 0, 0
11, Run: 033, P, 22, 0, 0
11, Run: 034, P, 2, 0, 0
11, Run: 035, P, 1, 0, 0
11, Run: 036, P, 6, 0, 0
11, Run: 037, P, 13, 0, 0
11, Run: 038, P, 22, 0, 0
11, Run: 039, P, 13, 0, 0
11, Run: 040, P, 50, 0, 0
11, Run: 041, P, 50, 0, 0
11, Run: 042, P, 10, 0, 0
11, Run: 043, P, 3, 0, 0
11, Run: 044, P, 17, 0, 0
11, Run: 045, P, 25, 0, 0
11, Run: 046, P, 2, 0, 0
11, Run: 047, P, 23, 0, 0
11, Run: 048, P, 15, 0, 0
11, Run: 049, P, 4, 0, 0
11, Run: 050, P, 4, 0, 0
11, Run: 051, P, 25, 0, 0
11, Run: 052, P, 16, 0, 0
11, Run: 053, P, 16, 0, 0
11, Run: 054, P, 9, 0, 0
11, Run: 055, P, 52, 0, 0
11, Run: 056, P, 17, 0, 0
11, Run: 057, P, 47, 0, 0
11, Run: 058, P, 2, 0, 0
11, Run: 059, P, 31, 0, 0
11, Run: 060, P, 23, 0, 0
11, Run: 061, P, 45, 0, 0
11, Run: 062, P, 2, 0, 0
11, Run: 063, P, 21, 0, 0
11, Run: 064, P, 2, 0, 0
11, Run: 065, P, 9, 0, 0
11, Run: 066, P, 38, 0, 0
11, Run: 067, P, 37, 0, 0
11, Run: 068, P, 3, 0, 0
11, Run: 069, P, 9, 0, 0
11, Run: 070, P, 16, 0, 0
11, Run: 071, P, 10, 0, 0
11, Run: 072, P, 4, 0, 0
11, Run: 073, P, 42, 0, 0
11, Run: 074, P, 39, 0, 0
11, Run: 075, P, 17, 0, 0
11, Run: 076, P, 1, 0, 0
11, Run: 077, P, 2, 0, 0
11, Run: 078, P, 1, 0, 0
11, Run: 079, P, 1, 0, 0
11, Run: 080, P, 36, 0, 0
11, Run: 081, P, 14, 0, 0
11, Run: 082, P, 8, 0, 0
11, Run: 083, P, 57, 0, 0
11, Run: 084, P, 3, 0, 0
11, Run: 085, P, 41, 0, 0
11, Run: 086, P, 41, 0, 0
11, Run: 087, P, 6, 0, 0
11, Run: 088, P, 22, 0, 0
11, Run: 089, P, 17, 0, 0
11, Run: 090, P, 25, 0, 0
11, Run: 091, P, 10, 0, 0
11, Run: 092, P, 41, 0, 0
11, Run: 093, P, 1, 0, 0
11, Run: 094, P, 11, 0, 0
11, Run: 095, P, 22, 0, 0
11, Run: 096, P, 41, 0, 0
11, Run: 097, P, 17, 0, 0
11, Run: 098, P, 4, 0, 0
11, Run: 099, P, 14, 0, 0
11, Run: 100, P, 30, 0, 0
12, Run: 001, P, 53, 0, 0
12, Run: 002, P, 46, 0, 0
12, Run: 003, P, 3, 0, 0
12, Run: 004, P, 80, 0, 0
12, Run: 005, P, 3, 0, 0
12, Run: 006, P, 61, 0, 0
12, Run: 007, P, 48, 0, 0
12, Run: 008, P, 62, 0, 0
12, Run: 009, P, 4, 0, 0
12, Run: 010, P, 22, 0, 0
12, Run: 011, P, 7, 0, 0
12, Run: 012, P, 2, 0, 0
12, Run: 013, P, 80, 0, 0
12, Run: 014, P, 16, 0, 0
12, Run: 015, P, 56, 0, 0
12, Run: 016, P, 1, 0, 0
12, Run: 017, P, 6, 0, 0
12, Run: 018, P, 6, 0, 0
12, Run: 019, P, 85, 0, 0
12, Run: 020, P, 10, 0, 0
12, Run: 021, P, 16, 0, 0
12, Run: 022, P, 27, 0, 0
12, Run: 023, P, 7, 0, 0
12, Run: 024, P, 13, 0, 0
12, Run: 025, P, 12, 0, 0
12, Run: 026, P, 64, 0, 0
12, Run: 027, P, 17, 0, 0
12, Run: 028, P, 60, 0, 0
12, Run: 029, P, 54, 0, 0
12, Run: 030, P, 49, 0, 0
12, Run: 031, P, 50, 0, 0
12, Run: 032, P, 25, 0, 0
12, Run: 033, P, 72, 0, 0
12, Run: 034, P, 48, 0, 0
12, Run: 035, P, 1, 0, 0
12, Run: 036, P, 66, 0, 0
12, Run: 037, P, 6, 0, 0
12, Run: 038, P, 58, 0, 0
12, Run: 039, P, 12, 0, 0
12, Run: 040, P, 3, 0, 0
12, Run: 041, P, 45, 0, 0
12, Run: 042, P, 1, 0, 0
12, Run: 043, P, 62, 0, 0
12, Run: 044, P, 3, 0, 0
12, Run: 045, P, 5, 0, 0
12, Run: 046, P, 62, 0, 0
12, Run: 047, P, 5, 0, 0
12, Run: 048, P, 30, 0, 0
12, Run: 049, P, 33, 0, 0
12, Run: 050, P, 79, 0, 0
12, Run: 051, P, 12, 0, 0
12, Run: 052, P, 45, 0, 0
12, Run: 053, P, 5, 0, 0
12, Run: 054, P, 91, 0, 0
12, Run: 055, P, 64, 0, 0
12, Run: 056, P, 2, 0, 0
12, Run: 057, P, 74, 0, 0
12, Run: 058, P, 1, 0, 0
12, Run: 059, P, 37, 0, 0
12, Run: 060, P, 17, 0, 0
12, Run: 061, P, 5, 0, 0
12, Run: 062, P, 34, 0, 0
12, Run: 063, P, 7, 0, 0
12, Run: 064, P, 1, 0, 0
12, Run: 065, P, 57, 0, 0
12, Run: 066, P, 22, 0, 0
12, Run: 067, P, 1, 0, 0
12, Run: 068, P, 19, 0, 0
12, Run: 069, P, 45, 0, 0
12, Run: 070, P, 81, 0, 0
12, Run: 071, P, 15, 0, 0
12, Run: 072, P, 35, 0, 0
12, Run: 073, P, 46, 0, 0
12, Run: 074, P, 4, 0, 0
12, Run: 075, P, 19, 0, 0
12, Run: 076, P, 5, 0, 0
12, Run: 077, P, 106, 0, 0
12, Run: 078, P, 12, 0, 0
12, Run: 079, P, 52, 0, 0
12, Run: 080, P, 16, 0, 0
12, Run: 081, P, 75, 0, 0
12, Run: 082, P, 4, 0, 0
12, Run: 083, P, 80, 0, 0
12, Run: 084, P, 3, 0, 0
12, Run: 085, P, 33, 0, 0
12, Run: 086, P, 77, 0, 0
12, Run: 087, P, 1, 0, 0
12, Run: 088, P, 41, 0, 0
12, Run: 089, P, 25, 0, 0
12, Run: 090, P, 37, 0, 0
12, Run: 091, P, 4, 0, 0
12, Run: 092, P, 1, 0, 0
12, Run: 093, P, 18, 0, 0
12, Run: 094, P, 32, 0, 0
12, Run: 095, P, 8, 0, 0
12, Run: 096, P, 17, 0, 0
12, Run: 097, P, 69, 0, 0
12, Run: 098, P, 33, 0, 0
12, Run: 099, P, 33, 0, 0
12, Run: 100, P, 1, 0, 0
2, Run: 001, P, 34, 0, 0
2, Run: 002, P, 3, 0, 0
2, Run: 003, P, 4, 0, 0
2, Run: 004, P, 31, 0, 0
2, Run: 005, P, 1, 0, 0
2, Run: 006, P, 10, 0, 0
2, Run: 007, P, 1, 0, 0
2, Run: 008, P, 16, 0, 0
2, Run: 009, P, 29, 0, 0
2, Run: 010, P, 1, 0, 0
2, Run: 011, P, 16, 0, 0
2, Run: 012, P, 25, 0, 0
2, Run: 013, P, 33, 0, 0
2, Run: 014, P, 1, 0, 0
2, Run: 015, P, 2, 0, 0
2, Run: 016, P, 5, 0, 0
2, Run: 017, P, 1, 0, 0
2, Run: 018, P, 4, 0, 0
2, Run: 019, P, 5, 0, 0
2, Run: 020, P, 18, 0, 0
2, Run: 021, P, 12, 0, 0
2, Run: 022, P, 5, 0, 0
2, Run: 023, P, 4, 0, 0
2, Run: 024, P, 5, 0, 0
2, Run: 025, P, 3, 0, 0
2, Run: 026, P, 17, 0, 0
2, Run: 027, P, 6, 0, 0
2, Run: 028, P, 20, 0, 0
2, Run: 029, P, 1, 0, 0
2, Run: 030, P, 3, 0, 0
2, Run: 031, P, 1, 0, 0
2, Run: 032, P, 15, 0, 0
2, Run: 033, P, 4, 0, 0
2, Run: 034, P, 4, 0, 0
2, Run: 035, P, 1, 0, 0
2, Run: 036, P, 8, 0, 0
2, Run: 037, P, 2, 0, 0
2, Run: 038, P, 26, 0, 0
2, Run: 039, P, 1, 0, 0
2, Run: 040, P, 2, 0, 0
2, Run: 041, P, 19, 0, 0
2, Run: 042, P, 14, 0, 0
2, Run: 043, P, 11, 0, 0
2, Run: 044, P, 36, 0, 0
2, Run: 045, P, 2, 0, 0
2, Run: 046, P, 2, 0, 0
2, Run: 047, P, 4, 0, 0
2, Run: 048, P, 1, 0, 0
2, Run: 049, P, 21, 0, 0
2, Run: 050, P, 3, 0, 0
2, Run: 051, P, 8, 0, 0
2, Run: 052, P, 3, 0, 0
2, Run: 053, P, 15, 0, 0
2, Run: 054, P, 7, 0, 0
2, Run: 055, P, 5, 0, 0
2, Run: 056, P, 1, 0, 0
2, Run: 057, P, 14, 0, 0
2, Run: 058, P, 1, 0, 0
2, Run: 059, P, 1, 0, 0
2, Run: 060, P, 15, 0, 0
2, Run: 061, P, 3, 0, 0
2, Run: 062, P, 34, 0, 0
2, Run: 063, P, 1, 0, 0
2, Run: 064, P, 4, 0, 0
2, Run: 065, P, 22, 0, 0
2, Run: 066, P, 31, 0, 0
2, Run: 067, P, 2, 0, 0
2, Run: 068, P, 5, 0, 0
2, Run: 069, P, 1, 0, 0
2, Run: 070, P, 1, 0, 0
2, Run: 071, P, 29, 0, 0
2, Run: 072, P, 17, 0, 0
2, Run: 073, P, 8, 0, 0
2, Run: 074, P, 21, 0, 0
2, Run: 075, P, 3, 0, 0
2, Run: 076, P, 2, 0, 0
2, Run: 077, P, 18, 0, 0
2, Run: 078, P, 2, 0, 0
2, Run: 079, P, 10, 0, 0
2, Run: 080, P, 31, 0, 0
2, Run: 081, P, 7, 0, 0
2, Run: 082, P, 1, 0, 0
2, Run: 083, P, 21, 0, 0
2, Run: 084, P, 13, 0, 0
2, Run: 085, P, 17, 0, 0
2, Run: 086, P, 1, 0, 0
2, Run: 087, P, 16, 0, 0
2, Run: 088, P, 6, 0, 0
2, Run: 089, P, 15, 0, 0
2, Run: 090, P, 27, 0, 0
2, Run: 091, P, 13, 0, 0
2, Run: 092, P, 4, 0, 0
2, Run: 093, P, 30, 0, 0
2, Run: 094, P, 4, 0, 0
2, Run: 095, P, 33, 0, 0
2, Run: 096, P, 33, 0, 0
2, Run: 097, P, 25, 0, 0
2, Run: 098, P, 24, 0, 0
2, Run: 099, P, 10, 0, 0
2, Run: 100, P, 23, 0, 0
3, Run: 001, P, 13, 0, 0
3, Run: 002, P, 1, 0, 0
3, Run: 003, P, 1, 0, 0
3, Run: 004, P, 4, 0, 0
3, Run: 005, P, 12, 0, 0
3, Run: 006, P, 14, 0, 0
3, Run: 007, P, 46, 0, 0
3, Run: 008, P, 1, 0, 0
3, Run: 009, P, 4, 0, 0
3, Run: 010, P, 4, 0, 0
3, Run: 011, P, 3, 0, 0
3, Run: 012, P, 7, 0, 0
3, Run: 013, P, 43, 0, 0
3, Run: 014, P, 1, 0, 0
3, Run: 015, P, 3, 0, 0
3, Run: 016, P, 19, 0, 0
3, Run: 017, P, 26, 0, 0
3, Run: 018, P, 3, 0, 0
3, Run: 019, P, 4, 0, 0
3, Run: 020, P, 41, 0, 0
3, Run: 021, P, 58, 0, 0
3, Run: 022, P, 61, 0, 0
3, Run: 023, P, 14, 0, 0
3, Run: 024, P, 34, 0, 0
3, Run: 025, P, 6, 0, 0
3, Run: 026, P, 28, 0, 0
3, Run: 027, P, 62, 0, 0
3, Run: 028, P, 48, 0, 0
3, Run: 029, P, 13, 0, 0
3, Run: 030, P, 3, 0, 0
3, Run: 031, P, 22, 0, 0
3, Run: 032, P, 1, 0, 0
3, Run: 033, P, 9, 0, 0
3, Run: 034, P, 39, 0, 0
3, Run: 035, P, 4, 0, 0
3, Run: 036, P, 12, 0, 0
3, Run: 037, P, 52, 0, 0
3, Run: 038, P, 3, 0, 0
3, Run: 039, P, 6, 0, 0
3, Run: 040, P, 1, 0, 0
3, Run: 041, P, 26, 0, 0
3, Run: 042, P, 3, 0, 0
3, Run: 043, P, 26, 0, 0
3, Run: 044, P, 5, 0, 0
3, Run: 045, P, 4, 0, 0
3, Run: 046, P, 8, 0, 0
3, Run: 047, P, 1, 0, 0
3, Run: 048, P, 8, 0, 0
3, Run: 049, P, 8, 0, 0
3, Run: 050, P, 52, 0, 0
3, Run: 051, P, 41, 0, 0
3, Run: 052, P, 41, 0, 0
3, Run: 053, P, 36, 0, 0
3, Run: 054, P, 7, 0, 0
3, Run: 055, P, 9, 0, 0
3, Run: 056, P, 28, 0, 0
3, Run: 057, P, 2, 0, 0
3, Run: 058, P, 4, 0, 0
3, Run: 059, P, 3, 0, 0
3, Run: 060, P, 4, 0, 0
3, Run: 061, P, 3, 0, 0
3, Run: 062, P, 6, 0, 0
3, Run: 063, P, 47, 0, 0
3, Run: 064, P, 4, 0, 0
3, Run: 065, P, 25, 0, 0
3, Run: 066, P, 3, 0, 0
3, Run: 067, P, 7, 0, 0
3, Run: 068, P, 3, 0, 0
3, Run: 069, P, 1, 0, 0
3, Run: 070, P, 45, 0, 0
3, Run: 071, P, 16, 0, 0
3, Run: 072, P, 57, 0, 0
3, Run: 073, P, 38, 0, 0
3, Run: 074, P, 3, 0, 0
3, Run: 075, P, 32, 0, 0
3, Run: 076, P, 29, 0, 0
3, Run: 077, P, 25, 0, 0
3, Run: 078, P, 21, 0, 0
3, Run: 079, P, 2, 0, 0
3, Run: 080, P, 30, 0, 0
3, Run: 081, P, 37, 0, 0
3, Run: 082, P, 1, 0, 0
3, Run: 083, P, 1, 0, 0
3, Run: 084, P, 43, 0, 0
3, Run: 085, P, 21, 0, 0
3, Run: 086, P, 15, 0, 0
3, Run: 087, P, 34, 0, 0
3, Run: 088, P, 3, 0, 0
3, Run: 089, P, 2, 0, 0
3, Run: 090, P, 1, 0, 0
3, Run: 091, P, 7, 0, 0
3, Run: 092, P, 1, 0, 0
3, Run: 093, P, 16, 0, 0
3, Run: 094, P, 1, 0, 0
3, Run: 095, P, 26, 0, 0
3, Run: 096, P, 30, 0, 0
3, Run: 097, P, 6, 0, 0
3, Run: 098, P, 25, 0, 0
3, Run: 099, P, 30, 0, 0
3, Run: 100, P, 12, 0, 0
4, Run: 001, P, 2, 0, 0
4, Run: 002, P, 1, 0, 0
4, Run: 003, P, 18, 0, 0
4, Run: 004, P, 2, 0, 0
4, Run: 005, P, 1, 0, 0
4, Run: 006, P, 1, 0, 0
4, Run: 007, P, 1, 0, 0
4, Run: 008, P, 8, 0, 0
4, Run: 009, P, 6, 0, 0
4, Run: 010, P, 7, 0, 0
4, Run: 011, P, 9, 0, 0
4, Run: 012, P, 3, 0, 0
4, Run: 013, P, 10, 0, 0
4, Run: 014, P, 1, 0, 0
4, Run: 015, P, 14, 0, 0
4, Run: 016, P, 12, 0, 0
4, Run: 017, P, 5, 0, 0
4, Run: 018, P, 2, 0, 0
4, Run: 019, P, 12, 0, 0
4, Run: 020, P, 1, 0, 0
4, Run: 021, P, 1, 0, 0
4, Run: 022, P, 13, 0, 0
4, Run: 023, P, 2, 0, 0
4, Run: 024, P, 6, 0, 0
4, Run: 025, P, 13, 0, 0
4, Run: 026, P, 1, 0, 0
4, Run: 027, P, 4, 0, 0
4, Run: 028, P, 1, 0, 0
4, Run: 029, P, 3, 0, 0
4, Run: 030, P, 1, 0, 0
4, Run: 031, P, 10, 0, 0
4, Run: 032, P, 5, 0, 0
4, Run: 033, P, 1, 0, 0
4, Run: 034, P, 12, 0, 0
4, Run: 035, P, 15, 0, 0
4, Run: 036, P, 1, 0, 0
4, Run: 037, P, 8, 0, 0
4, Run: 038, P, 1, 0, 0
4, Run: 039, P, 9, 0, 0
4, Run: 040, P, 16, 0, 0
4, Run: 041, P, 11, 0, 0
4, Run: 042, P, 2, 0, 0
4, Run: 043, P, 5, 0, 0
4, Run: 044, P, 11, 0, 0
4, Run: 045, P, 4, 0, 0
4, Run: 046, P, 9, 0, 0
4, Run: 047, P, 15, 0, 0
4, Run: 048, P, 3, 0, 0
4, Run: 049, P, 8, 0, 0
4, Run: 050, P, 10, 0, 0
4, Run: 051, P, 11, 0, 0
4, Run: 052, P, 2, 0, 0
4, Run: 053, P, 3, 0, 0
4, Run: 054, P, 3, 0, 0
4, Run: 055, P, 1, 0, 0
4, Run: 056, P, 5, 0, 0
4, Run: 057, P, 15, 0, 0
4, Run: 058, P, 4, 0, 0
4, Run: 059, P, 1, 0, 0
4, Run: 060, P, 1, 0, 0
4, Run: 061, P, 1, 0, 0
4, Run: 062, P, 3, 0, 0
4, Run: 063, P, 4, 0, 0
4, Run: 064, P, 1, 0, 0
4, Run: 065, P, 13, 0, 0
4, Run: 066, P, 1, 0, 0
4, Run: 067, P, 3, 0, 0
4, Run: 068, P, 12, 0, 0
4, Run: 069, P, 13, 0, 0
4, Run: 070, P, 14, 0, 0
4, Run: 071, P, 17, 0, 0
4, Run: 072, P, 9, 0, 0
4, Run: 073, P, 17, 0, 0
4, Run: 074, P, 2, 0, 0
4, Run: 075, P, 8, 0, 0
4, Run: 076, P, 2, 0, 0
4, Run: 077, P, 2, 0, 0
4, Run: 078, P, 2, 0, 0
4, Run: 079, P, 1, 0, 0
4, Run: 080, P, 2, 0, 0
4, Run: 081, P, 2, 0, 0
4, Run: 082, P, 6, 0, 0
4, Run: 083, P, 2, 0, 0
4, Run: 084, P, 2, 0, 0
4, Run: 085, P, 1, 0, 0
4, Run: 086, P, 3, 0, 0
4, Run: 087, P, 5, 0, 0
4, Run: 088, P, 7, 0, 0
4, Run: 089, P, 9, 0, 0
4, Run: 090, P, 16, 0, 0
4, Run: 091, P, 2, 0, 0
4, Run: 092, P, 17, 0, 0
4, Run: 093, P, 1, 0, 0
4, Run: 094, P, 6, 0, 0
4, Run: 095, P, 9, 0, 0
4, Run: 096, P, 5, 0, 0
4, Run: 097, P, 1, 0, 0
4, Run: 098, P, 5, 0, 0
4, Run: 099, P, 8, 0, 0
4, Run: 100, P, 15, 0, 0
5, Run: 001, P, 1, 0, 0
5, Run: 002, P, 6, 0, 0
5, Run: 003, P, 4, 0, 0
5, Run: 004, P, 3, 0, 0
5, Run: 005, P, 30, 0, 0
5, Run: 006, P, 4, 0, 0
5, Run: 007, P, 8, 0, 0
5, Run: 008, P, 1, 0, 0
5, Run: 009, P, 4, 0, 0
5, Run: 010, P, 18, 0, 0
5, Run: 011, P, 27, 0, 0
5, Run: 012, P, 1, 0, 0
5, Run: 013, P, 3, 0, 0
5, Run: 014, P, 3, 0, 0
5, Run: 015, P, 5, 0, 0
5, Run: 016, P, 1, 0, 0
5, Run: 017, P, 3, 0, 0
5, Run: 018, P, 1, 0, 0
5, Run: 019, P, 3, 0, 0
5, Run: 020, P, 4, 0, 0
5, Run: 021, P, 1, 0, 0
5, Run: 022, P, 12, 0, 0
5, Run: 023, P, 4, 0, 0
5, Run: 024, P, 15, 0, 0
5, Run: 025, P, 2, 0, 0
5, Run: 026, P, 6, 0, 0
5, Run: 027, P, 21, 0, 0
5, Run: 028, P, 12, 0, 0
5, Run: 029, P, 8, 0, 0
5, Run: 030, P, 32, 0, 0
5, Run: 031, P, 12, 0, 0
5, Run: 032, P, 7, 0, 0
5, Run: 033, P, 15, 0, 0
5, Run: 034, P, 5, 0, 0
