Input Number, Run_Number, Result@ 100, V, Y, X
3, Run: 009, P, 38, 0, 0
3, Run: 010, P, 36, 0, 0
3, Run: 011, P, 30, 0, 0
3, Run: 012, P, 1, 0, 0
3, Run: 013, P, 6, 0, 0
3, Run: 014, P, 19, 0, 0
3, Run: 015, P, 2, 0, 0
3, Run: 016, P, 64, 0, 0
3, Run: 017, P, 1, 0, 0
3, Run: 018, P, 2, 0, 0
3, Run: 019, P, 25, 0, 0
3, Run: 020, P, 7, 0, 0
3, Run: 021, P, 1, 0, 0
3, Run: 022, P, 19, 0, 0
3, Run: 023, P, 51, 0, 0
3, Run: 024, P, 8, 0, 0
3, Run: 025, P, 38, 0, 0
3, Run: 026, P, 38, 0, 0
3, Run: 027, P, 21, 0, 0
3, Run: 028, P, 32, 0, 0
3, Run: 029, P, 3, 0, 0
3, Run: 030, P, 3, 0, 0
3, Run: 031, P, 7, 0, 0
3, Run: 032, P, 28, 0, 0
3, Run: 033, P, 47, 0, 0
3, Run: 034, P, 11, 0, 0
3, Run: 035, P, 54, 0, 0
3, Run: 036, P, 41, 0, 0
3, Run: 037, P, 37, 0, 0
3, Run: 038, P, 4, 0, 0
3, Run: 039, P, 21, 0, 0
3, Run: 040, P, 20, 0, 0
3, Run: 041, P, 41, 0, 0
3, Run: 042, P, 27, 0, 0
3, Run: 043, P, 1, 0, 0
3, Run: 044, P, 57, 0, 0
3, Run: 045, P, 32, 0, 0
3, Run: 046, P, 3, 0, 0
3, Run: 047, P, 52, 0, 0
3, Run: 048, P, 2, 0, 0
3, Run: 049, P, 3, 0, 0
3, Run: 050, P, 27, 0, 0
3, Run: 051, P, 1, 0, 0
3, Run: 052, P, 6, 0, 0
3, Run: 053, P, 25, 0, 0
3, Run: 054, P, 51, 0, 0
3, Run: 055, P, 1, 0, 0
3, Run: 056, P, 35, 0, 0
3, Run: 057, P, 55, 0, 0
3, Run: 058, P, 3, 0, 0
3, Run: 059, P, 2, 0, 0
3, Run: 060, P, 1, 0, 0
3, Run: 061, P, 35, 0, 0
3, Run: 062, P, 13, 0, 0
3, Run: 063, P, 13, 0, 0
3, Run: 064, P, 37, 0, 0
3, Run: 065, P, 29, 0, 0
3, Run: 066, P, 39, 0, 0
3, Run: 067, P, 27, 0, 0
3, Run: 068, P, 51, 0, 0
3, Run: 069, P, 49, 0, 0
3, Run: 070, P, 1, 0, 0
3, Run: 071, P, 26, 0, 0
3, Run: 072, P, 27, 0, 0
3, Run: 073, P, 20, 0, 0
3, Run: 074, P, 16, 0, 0
3, Run: 075, P, 38, 0, 0
3, Run: 076, P, 23, 0, 0
3, Run: 077, P, 49, 0, 0
3, Run: 078, P, 40, 0, 0
3, Run: 079, P, 30, 0, 0
3, Run: 080, P, 3, 0, 0
3, Run: 081, P, 5, 0, 0
3, Run: 082, P, 8, 0, 0
3, Run: 083, P, 54, 0, 0
3, Run: 084, P, 1, 0, 0
3, Run: 085, P, 1, 0, 0
3, Run: 086, P, 34, 0, 0
3, Run: 087, P, 14, 0, 0
3, Run: 088, P, 42, 0, 0
3, Run: 089, P, 7, 0, 0
3, Run: 090, P, 9, 0, 0
3, Run: 091, P, 2, 0, 0
3, Run: 092, P, 52, 0, 0
3, Run: 093, P, 3, 0, 0
3, Run: 094, P, 7, 0, 0
3, Run: 095, P, 54, 0, 0
3, Run: 096, P, 56, 0, 0
3, Run: 097, P, 4, 0, 0
3, Run: 098, P, 5, 0, 0
3, Run: 099, P, 33, 0, 0
3, Run: 100, P, 12, 0, 0
4, Run: 001, P, 2, 0, 0
4, Run: 002, P, 2, 0, 0
4, Run: 003, P, 1, 0, 0
4, Run: 004, P, 1, 0, 0
4, Run: 005, P, 1, 0, 0
4, Run: 006, P, 1, 0, 0
4, Run: 007, P, 2, 0, 0
4, Run: 008, P, 1, 0, 0
4, Run: 009, P, 1, 0, 0
4, Run: 010, P, 2, 0, 0
4, Run: 011, P, 1, 0, 0
4, Run: 012, P, 8, 0, 0
4, Run: 013, P, 3, 0, 0
4, Run: 014, P, 6, 0, 0
4, Run: 015, P, 1, 0, 0
4, Run: 016, P, 3, 0, 0
4, Run: 017, P, 1, 0, 0
4, Run: 018, P, 1, 0, 0
4, Run: 019, P, 2, 0, 0
4, Run: 020, P, 2, 0, 0
4, Run: 021, P, 2, 0, 0
4, Run: 022, P, 1, 0, 0
4, Run: 023, P, 5, 0, 0
4, Run: 024, P, 3, 0, 0
4, Run: 025, P, 4, 0, 0
4, Run: 026, P, 1, 0, 0
4, Run: 027, P, 2, 0, 0
4, Run: 028, P, 3, 0, 0
4, Run: 029, P, 1, 0, 0
4, Run: 030, P, 2, 0, 0
4, Run: 031, P, 4, 0, 0
4, Run: 032, P, 2, 0, 0
4, Run: 033, P, 4, 0, 0
4, Run: 034, P, 1, 0, 0
4, Run: 035, P, 3, 0, 0
4, Run: 036, P, 1, 0, 0
4, Run: 037, P, 5, 0, 0
4, Run: 038, P, 9, 0, 0
4, Run: 039, P, 3, 0, 0
4, Run: 040, P, 4, 0, 0
4, Run: 041, P, 1, 0, 0
4, Run: 042, P, 8, 0, 0
4, Run: 043, P, 1, 0, 0
4, Run: 044, P, 6, 0, 0
4, Run: 045, P, 1, 0, 0
4, Run: 046, P, 2, 0, 0
4, Run: 047, P, 3, 0, 0
4, Run: 048, P, 4, 0, 0
4, Run: 049, P, 1, 0, 0
4, Run: 050, P, 6, 0, 0
4, Run: 051, P, 3, 0, 0
4, Run: 052, P, 1, 0, 0
4, Run: 053, P, 4, 0, 0
4, Run: 054, P, 1, 0, 0
4, Run: 055, P, 1, 0, 0
4, Run: 056, P, 1, 0, 0
4, Run: 057, P, 6, 0, 0
4, Run: 058, P, 8, 0, 0
4, Run: 059, P, 1, 0, 0
4, Run: 060, P, 4, 0, 0
4, Run: 061, P, 2, 0, 0
4, Run: 062, P, 3, 0, 0
4, Run: 063, P, 4, 0, 0
4, Run: 064, P, 8, 0, 0
4, Run: 065, P, 10, 0, 0
4, Run: 066, P, 4, 0, 0
4, Run: 067, P, 2, 0, 0
4, Run: 068, P, 2, 0, 0
4, Run: 069, P, 5, 0, 0
4, Run: 070, P, 1, 0, 0
4, Run: 071, P, 4, 0, 0
4, Run: 072, P, 2, 0, 0
4, Run: 073, P, 1, 0, 0
4, Run: 074, P, 1, 0, 0
4, Run: 075, P, 1, 0, 0
4, Run: 076, P, 3, 0, 0
4, Run: 077, P, 8, 0, 0
4, Run: 078, P, 1, 0, 0
4, Run: 079, P, 7, 0, 0
4, Run: 080, P, 2, 0, 0
4, Run: 081, P, 3, 0, 0
4, Run: 082, P, 2, 0, 0
4, Run: 083, P, 1, 0, 0
4, Run: 084, P, 9, 0, 0
4, Run: 085, P, 6, 0, 0
4, Run: 086, P, 1, 0, 0
4, Run: 087, P, 4, 0, 0
4, Run: 088, P, 3, 0, 0
4, Run: 089, P, 5, 0, 0
4, Run: 090, P, 2, 0, 0
4, Run: 091, P, 5, 0, 0
4, Run: 092, P, 1, 0, 0
4, Run: 093, P, 1, 0, 0
4, Run: 094, P, 1, 0, 0
4, Run: 095, P, 2, 0, 0
4, Run: 096, P, 5, 0, 0
4, Run: 097, P, 1, 0, 0
4, Run: 098, P, 1, 0, 0
4, Run: 099, P, 2, 0, 0
4, Run: 100, P, 7, 0, 0
5, Run: 001, P, 2, 0, 0
5, Run: 002, P, 8, 0, 0
5, Run: 003, P, 1, 0, 0
5, Run: 004, P, 1, 0, 0
5, Run: 005, P, 12, 0, 0
5, Run: 006, P, 7, 0, 0
5, Run: 007, P, 2, 0, 0
5, Run: 008, P, 5, 0, 0
5, Run: 009, P, 25, 0, 0
5, Run: 010, P, 1, 0, 0
5, Run: 011, P, 16, 0, 0
5, Run: 012, P, 1, 0, 0
5, Run: 013, P, 13, 0, 0
5, Run: 014, P, 18, 0, 0
5, Run: 015, P, 11, 0, 0
5, Run: 016, P, 2, 0, 0
5, Run: 017, P, 2, 0, 0
5, Run: 018, P, 20, 0, 0
5, Run: 019, P, 3, 0, 0
5, Run: 020, P, 16, 0, 0
5, Run: 021, P, 1, 0, 0
5, Run: 022, P, 2, 0, 0
5, Run: 023, P, 38, 0, 0
5, Run: 024, P, 3, 0, 0
5, Run: 025, P, 1, 0, 0
5, Run: 026, P, 16, 0, 0
5, Run: 027, P, 27, 0, 0
5, Run: 028, P, 3, 0, 0
5, Run: 029, P, 9, 0, 0
5, Run: 030, P, 5, 0, 0
5, Run: 031, P, 2, 0, 0
5, Run: 032, P, 2, 0, 0
5, Run: 033, P, 40, 0, 0
5, Run: 034, P, 24, 0, 0
5, Run: 035, P, 11, 0, 0
5, Run: 036, P, 23, 0, 0
5, Run: 037, P, 7, 0, 0
5, Run: 038, P, 38, 0, 0
5, Run: 039, P, 4, 0, 0
5, Run: 040, P, 12, 0, 0
5, Run: 041, P, 6, 0, 0
5, Run: 042, P, 30, 0, 0
5, Run: 043, P, 14, 0, 0
5, Run: 044, P, 2, 0, 0
5, Run: 045, P, 1, 0, 0
5, Run: 046, P, 3, 0, 0
5, Run: 047, P, 5, 0, 0
5, Run: 048, P, 4, 0, 0
5, Run: 049, P, 2, 0, 0
5, Run: 050, P, 4, 0, 0
5, Run: 051, P, 2, 0, 0
5, Run: 052, P, 1, 0, 0
5, Run: 053, P, 6, 0, 0
5, Run: 054, P, 13, 0, 0
5, Run: 055, P, 2, 0, 0
5, Run: 056, P, 1, 0, 0
5, Run: 057, P, 16, 0, 0
5, Run: 058, P, 1, 0, 0
5, Run: 059, P, 30, 0, 0
5, Run: 060, P, 29, 0, 0
5, Run: 061, P, 14, 0, 0
5, Run: 062, P, 13, 0, 0
5, Run: 063, P, 2, 0, 0
5, Run: 064, P, 35, 0, 0
5, Run: 065, P, 27, 0, 0
5, Run: 066, P, 1, 0, 0
5, Run: 067, P, 10, 0, 0
5, Run: 068, P, 21, 0, 0
5, Run: 069, P, 12, 0, 0
5, Run: 070, P, 44, 0, 0
5, Run: 071, P, 2, 0, 0
5, Run: 072, P, 27, 0, 0
5, Run: 073, P, 10, 0, 0
5, Run: 074, P, 19, 0, 0
5, Run: 075, P, 39, 0, 0
5, Run: 076, P, 20, 0, 0
5, Run: 077, P, 5, 0, 0
5, Run: 078, P, 1, 0, 0
5, Run: 079, P, 23, 0, 0
5, Run: 080, P, 1, 0, 0
5, Run: 081, P, 44, 0, 0
5, Run: 082, P, 4, 0, 0
5, Run: 083, P, 15, 0, 0
5, Run: 084, P, 2, 0, 0
5, Run: 085, P, 13, 0, 0
5, Run: 086, P, 16, 0, 0
5, Run: 087, P, 6, 0, 0
5, Run: 088, P, 1, 0, 0
5, Run: 089, P, 1, 0, 0
5, Run: 090, P, 33, 0, 0
5, Run: 091, P, 12, 0, 0
5, Run: 092, P, 2, 0, 0
5, Run: 093, P, 1, 0, 0
5, Run: 094, P, 1, 0, 0
5, Run: 095, P, 11, 0, 0
5, Run: 096, P, 5, 0, 0
5, Run: 097, P, 10, 0, 0
5, Run: 098, P, 3, 0, 0
5, Run: 099, P, 12, 0, 0
5, Run: 100, P, 13, 0, 0
6, Run: 001, P, 76, 0, 0
6, Run: 002, P, 48, 0, 0
6, Run: 003, P, 15, 0, 0
6, Run: 004, P, 3, 0, 0
6, Run: 005, P, 57, 0, 0
6, Run: 006, P, 63, 0, 0
6, Run: 007, P, 80, 0, 0
6, Run: 008, P, 76, 0, 0
6, Run: 009, P, 5, 0, 0
6, Run: 010, P, 62, 0, 0
6, Run: 011, P, 58, 0, 0
6, Run: 012, P, 69, 0, 0
6, Run: 013, P, 53, 0, 0
6, Run: 014, P, 45, 0, 0
6, Run: 015, P, 1, 0, 0
6, Run: 016, P, 34, 0, 0
6, Run: 017, P, 12, 0, 0
6, Run: 018, P, 12, 0, 0
6, Run: 019, P, 13, 0, 0
6, Run: 020, P, 41, 0, 0
6, Run: 021, P, 63, 0, 0
6, Run: 022, P, 9, 0, 0
6, Run: 023, P, 71, 0, 0
6, Run: 024, P, 25, 0, 0
6, Run: 025, P, 1, 0, 0
6, Run: 026, P, 1, 0, 0
6, Run: 027, P, 1, 0, 0
6, Run: 028, P, 53, 0, 0
6, Run: 029, P, 55, 0, 0
6, Run: 030, P, 10, 0, 0
6, Run: 031, P, 4, 0, 0
6, Run: 032, P, 1, 0, 0
6, Run: 033, P, 39, 0, 0
6, Run: 034, P, 13, 0, 0
6, Run: 035, P, 62, 0, 0
6, Run: 036, P, 42, 0, 0
6, Run: 037, P, 2, 0, 0
6, Run: 038, P, 47, 0, 0
6, Run: 039, P, 37, 0, 0
6, Run: 040, P, 11, 0, 0
6, Run: 041, P, 4, 0, 0
6, Run: 042, P, 14, 0, 0
6, Run: 043, P, 2, 0, 0
6, Run: 044, P, 35, 0, 0
6, Run: 045, P, 42, 0, 0
6, Run: 046, P, 45, 0, 0
6, Run: 047, P, 13, 0, 0
6, Run: 048, P, 72, 0, 0
6, Run: 049, P, 1, 0, 0
6, Run: 050, P, 5, 0, 0
6, Run: 051, P, 5, 0, 0
6, Run: 052, P, 19, 0, 0
6, Run: 053, P, 8, 0, 0
6, Run: 054, P, 51, 0, 0
6, Run: 055, P, 54, 0, 0
6, Run: 056, P, 1, 0, 0
6, Run: 057, P, 29, 0, 0
6, Run: 058, P, 78, 0, 0
6, Run: 059, P, 22, 0, 0
6, Run: 060, P, 6, 0, 0
6, Run: 061, P, 39, 0, 0
6, Run: 062, P, 54, 0, 0
6, Run: 063, P, 9, 0, 0
6, Run: 064, P, 32, 0, 0
6, Run: 065, P, 1, 0, 0
6, Run: 066, P, 1, 0, 0
6, Run: 067, P, 25, 0, 0
6, Run: 068, P, 70, 0, 0
6, Run: 069, P, 26, 0, 0
6, Run: 070, P, 16, 0, 0
6, Run: 071, P, 11, 0, 0
6, Run: 072, P, 3, 0, 0
6, Run: 073, P, 47, 0, 0
6, Run: 074, P, 52, 0, 0
6, Run: 075, P, 1, 0, 0
6, Run: 076, P, 64, 0, 0
6, Run: 077, P, 16, 0, 0
6, Run: 078, P, 3, 0, 0
6, Run: 079, P, 15, 0, 0
6, Run: 080, P, 3, 0, 0
6, Run: 081, P, 81, 0, 0
6, Run: 082, P, 7, 0, 0
6, Run: 083, P, 13, 0, 0
6, Run: 084, P, 11, 0, 0
6, Run: 085, P, 67, 0, 0
6, Run: 086, P, 7, 0, 0
6, Run: 087, P, 62, 0, 0
6, Run: 088, P, 32, 0, 0
6, Run: 089, P, 45, 0, 0
6, Run: 090, P, 17, 0, 0
6, Run: 091, P, 46, 0, 0
6, Run: 092, P, 6, 0, 0
6, Run: 093, P, 1, 0, 0
6, Run: 094, P, 1, 0, 0
6, Run: 095, P, 1, 0, 0
6, Run: 096, P, 10, 0, 0
6, Run: 097, P, 73, 0, 0
6, Run: 098, P, 76, 0, 0
6, Run: 099, P, 5, 0, 0
6, Run: 100, P, 60, 0, 0
