Input Number, Run_Number, Result@ 100, X1, Y, X2
In02, Run: 055, F, 2, 242, 0
In02, Run: 056, F, 1, 193, 0
In02, Run: 057, F, 3, 175, 0
In02, Run: 058, F, 0, 210, 0
In02, Run: 059, F, 8, 196, 0
In02, Run: 060, F, 4, 208, 0
In02, Run: 061, F, 3, 167, 0
In02, Run: 062, F, 0, 246, 0
In02, Run: 063, F, 1, 223, 0
In02, Run: 064, F, 4, 190, 0
In02, Run: 065, F, 2, 216, 0
In02, Run: 066, F, 1, 203, 0
In02, Run: 067, F, 5, 233, 0
In02, Run: 068, F, 4, 200, 0
In02, Run: 069, F, 1, 213, 0
In02, Run: 070, F, 2, 208, 0
In02, Run: 071, F, 3, 191, 0
In02, Run: 072, F, 2, 254, 0
In02, Run: 073, F, 0, 222, 0
In02, Run: 074, F, 3, 221, 0
In02, Run: 075, F, 0, 200, 0
In02, Run: 076, F, 5, 201, 0
In02, Run: 077, F, 5, 161, 0
In02, Run: 078, F, 4, 164, 0
In02, Run: 079, F, 6, 176, 0
In02, Run: 080, F, 4, 162, 0
In02, Run: 081, F, 1, 191, 0
In02, Run: 082, F, 3, 201, 0
In02, Run: 083, F, 1, 225, 0
In02, Run: 084, F, 5, 195, 0
In02, Run: 085, F, 2, 186, 0
In02, Run: 086, F, 1, 203, 0
In02, Run: 087, F, 2, 204, 0
In02, Run: 088, F, 1, 179, 0
In02, Run: 089, F, 5, 217, 0
In02, Run: 090, F, 3, 189, 0
In02, Run: 091, F, 3, 213, 0
In02, Run: 092, F, 2, 208, 0
In02, Run: 093, F, 2, 220, 0
In02, Run: 094, F, 2, 200, 0
In02, Run: 095, F, 0, 228, 0
In02, Run: 096, F, 2, 224, 0
In02, Run: 097, F, 3, 217, 0
In02, Run: 098, F, 1, 237, 0
In02, Run: 099, F, 1, 195, 0
In02, Run: 100, F, 1, 185, 0
In03, Run: 001, F, 3, 247, 0
In03, Run: 002, F, 0, 212, 0
In03, Run: 003, F, 3, 217, 0
In03, Run: 004, F, 1, 211, 0
In03, Run: 005, F, 2, 248, 0
In03, Run: 006, F, 2, 238, 0
In03, Run: 007, F, 8, 202, 0
In03, Run: 008, F, 2, 192, 0
In03, Run: 009, F, 3, 201, 0
In03, Run: 010, F, 3, 175, 0
In03, Run: 011, F, 1, 217, 0
In03, Run: 012, F, 2, 236, 0
In03, Run: 013, F, 0, 202, 0
In03, Run: 014, F, 1, 209, 0
In03, Run: 015, F, 3, 199, 0
In03, Run: 016, F, 3, 213, 0
In03, Run: 017, F, 2, 188, 0
In03, Run: 018, F, 0, 234, 0
In03, Run: 019, F, 1, 225, 0
In03, Run: 020, F, 5, 189, 0
In03, Run: 021, F, 0, 200, 0
In03, Run: 022, F, 4, 202, 0
In03, Run: 023, F, 2, 200, 0
In03, Run: 024, F, 1, 189, 0
In03, Run: 025, F, 5, 207, 0
In03, Run: 026, F, 3, 199, 0
In03, Run: 027, F, 4, 182, 0
In03, Run: 028, F, 0, 190, 0
In03, Run: 029, F, 0, 180, 0
In03, Run: 030, F, 2, 192, 0
In03, Run: 031, F, 1, 213, 0
In03, Run: 032, F, 0, 206, 0
In03, Run: 033, F, 2, 190, 0
In03, Run: 034, F, 2, 188, 0
In03, Run: 035, F, 2, 168, 0
In03, Run: 036, F, 0, 182, 0
In03, Run: 037, F, 1, 185, 0
In03, Run: 038, F, 2, 196, 0
In03, Run: 039, F, 4, 190, 0
In03, Run: 040, F, 2, 184, 0
In03, Run: 041, F, 3, 227, 0
In03, Run: 042, F, 1, 185, 0
In03, Run: 043, F, 4, 180, 0
In03, Run: 044, F, 0, 210, 0
In03, Run: 045, F, 1, 197, 0
In03, Run: 046, F, 2, 206, 0
In03, Run: 047, F, 3, 181, 0
In03, Run: 048, F, 1, 201, 0
In03, Run: 049, F, 0, 186, 0
In03, Run: 050, F, 3, 203, 0
In03, Run: 051, F, 2, 206, 0
In03, Run: 052, F, 1, 215, 0
In03, Run: 053, F, 1, 223, 0
In03, Run: 054, F, 3, 175, 0
In03, Run: 055, F, 1, 187, 0
In03, Run: 056, F, 0, 218, 0
In03, Run: 057, F, 3, 167, 0
In03, Run: 058, F, 2, 184, 0
In03, Run: 059, F, 3, 201, 0
In03, Run: 060, F, 2, 214, 0
In03, Run: 061, F, 0, 200, 0
In03, Run: 062, F, 2, 216, 0
In03, Run: 063, F, 4, 212, 0
In03, Run: 064, F, 2, 242, 0
In03, Run: 065, F, 6, 196, 0
In03, Run: 066, F, 2, 212, 0
In03, Run: 067, F, 2, 190, 0
In03, Run: 068, F, 1, 207, 0
In03, Run: 069, F, 3, 231, 0
In03, Run: 070, F, 7, 245, 0
In03, Run: 071, F, 4, 220, 0
In03, Run: 072, F, 2, 206, 0
In03, Run: 073, F, 4, 212, 0
In03, Run: 074, F, 0, 216, 0
In03, Run: 075, F, 2, 178, 0
In03, Run: 076, F, 2, 168, 0
In03, Run: 077, F, 0, 154, 0
In03, Run: 078, F, 1, 219, 0
In03, Run: 079, F, 1, 201, 0
In03, Run: 080, F, 2, 214, 0
In03, Run: 081, F, 2, 212, 0
In03, Run: 082, F, 0, 190, 0
In03, Run: 083, F, 3, 181, 0
In03, Run: 084, F, 3, 185, 0
In03, Run: 085, F, 2, 194, 0
In03, Run: 086, F, 3, 193, 0
In03, Run: 087, F, 1, 159, 0
In03, Run: 088, F, 0, 202, 0
In03, Run: 089, F, 3, 239, 0
In03, Run: 090, F, 1, 197, 0
In03, Run: 091, F, 0, 226, 0
In03, Run: 092, F, 3, 215, 0
In03, Run: 093, F, 1, 167, 0
In03, Run: 094, F, 2, 186, 0
In03, Run: 095, F, 1, 227, 0
In03, Run: 096, F, 2, 210, 0
In03, Run: 097, F, 1, 219, 0
In03, Run: 098, F, 1, 231, 0
In03, Run: 099, F, 2, 214, 0
In03, Run: 100, F, 1, 211, 0
In04, Run: 001, F, 1, 210, 0
In04, Run: 002, F, 1, 210, 0
In04, Run: 003, F, 3, 238, 0
In04, Run: 004, F, 0, 229, 0
In04, Run: 005, F, 3, 248, 0
In04, Run: 006, F, 0, 243, 0
In04, Run: 007, F, 3, 220, 0
In04, Run: 008, F, 1, 238, 0
In04, Run: 009, F, 2, 253, 0
In04, Run: 010, F, 0, 211, 0
In04, Run: 011, F, 2, 237, 0
In04, Run: 012, F, 3, 246, 0
In04, Run: 013, F, 7, 210, 0
In04, Run: 014, F, 1, 210, 0
In04, Run: 015, F, 4, 249, 0
In04, Run: 016, F, 5, 236, 0
In04, Run: 017, F, 0, 231, 0
In04, Run: 018, F, 6, 263, 0
In04, Run: 019, F, 2, 233, 0
In04, Run: 020, F, 1, 248, 0
In04, Run: 021, F, 4, 235, 0
In04, Run: 022, F, 1, 250, 0
In04, Run: 023, F, 1, 238, 0
In04, Run: 024, F, 1, 192, 0
In04, Run: 025, F, 1, 268, 0
In04, Run: 026, F, 5, 244, 0
In04, Run: 027, F, 5, 228, 0
In04, Run: 028, F, 2, 253, 0
In04, Run: 029, F, 4, 227, 0
In04, Run: 030, F, 0, 239, 0
In04, Run: 031, F, 2, 251, 0
In04, Run: 032, F, 0, 211, 0
In04, Run: 033, F, 2, 195, 0
In04, Run: 034, F, 2, 257, 0
In04, Run: 035, F, 0, 273, 0
In04, Run: 036, F, 4, 233, 0
In04, Run: 037, F, 4, 269, 0
In04, Run: 038, F, 5, 258, 0
In04, Run: 039, F, 1, 256, 0
In04, Run: 040, F, 3, 244, 0
In04, Run: 041, F, 4, 247, 0
In04, Run: 042, F, 4, 229, 0
In04, Run: 043, F, 2, 239, 0
In04, Run: 044, F, 5, 254, 0
In04, Run: 045, F, 1, 230, 0
In04, Run: 046, F, 7, 216, 0
In04, Run: 047, F, 2, 245, 0
In04, Run: 048, F, 0, 271, 0
In04, Run: 049, F, 1, 228, 0
In04, Run: 050, F, 0, 227, 0
In04, Run: 051, F, 1, 274, 0
In04, Run: 052, F, 0, 247, 0
In04, Run: 053, F, 3, 222, 0
In04, Run: 054, F, 0, 217, 0
In04, Run: 055, F, 1, 252, 0
In04, Run: 056, F, 2, 201, 0
In04, Run: 057, F, 1, 228, 0
In04, Run: 058, F, 1, 258, 0
In04, Run: 059, F, 6, 247, 0
In04, Run: 060, F, 3, 220, 0
In04, Run: 061, F, 1, 230, 0
In04, Run: 062, F, 2, 243, 0
In04, Run: 063, F, 1, 226, 0
In04, Run: 064, F, 3, 222, 0
In04, Run: 065, F, 3, 248, 0
In04, Run: 066, F, 0, 271, 0
In04, Run: 067, F, 4, 271, 0
In04, Run: 068, F, 1, 222, 0
In04, Run: 069, F, 1, 252, 0
In04, Run: 070, F, 2, 225, 0
In04, Run: 071, F, 2, 265, 0
In04, Run: 072, F, 1, 244, 0
In04, Run: 073, F, 0, 229, 0
In04, Run: 074, F, 1, 198, 0
In04, Run: 075, F, 4, 239, 0
In04, Run: 076, F, 2, 239, 0
In04, Run: 077, F, 3, 250, 0
In04, Run: 078, F, 4, 249, 0
In04, Run: 079, F, 0, 239, 0
In04, Run: 080, F, 2, 259, 0
In04, Run: 081, F, 3, 222, 0
In04, Run: 082, F, 0, 221, 0
In04, Run: 083, F, 0, 201, 0
In04, Run: 084, F, 0, 211, 0
In04, Run: 085, F, 2, 271, 0
In04, Run: 086, F, 3, 236, 0
In04, Run: 087, F, 1, 240, 0
In04, Run: 088, F, 2, 227, 0
In04, Run: 089, F, 4, 261, 0
In04, Run: 090, F, 0, 253, 0
In04, Run: 091, F, 2, 255, 0
In04, Run: 092, F, 2, 277, 0
In04, Run: 093, F, 0, 241, 0
In04, Run: 094, F, 0, 223, 0
In04, Run: 095, F, 1, 236, 0
In04, Run: 096, F, 2, 229, 0
In04, Run: 097, F, 2, 257, 0
In04, Run: 098, F, 0, 231, 0
In04, Run: 099, F, 1, 218, 0
In04, Run: 100, F, 1, 254, 0
In05, Run: 001, F, 2, 233, 0
In05, Run: 002, F, 3, 210, 0
In05, Run: 003, F, 2, 203, 0
In05, Run: 004, F, 2, 191, 0
In05, Run: 005, F, 7, 198, 0
In05, Run: 006, F, 0, 201, 0
In05, Run: 007, F, 2, 191, 0
In05, Run: 008, F, 2, 225, 0
In05, Run: 009, F, 5, 204, 0
In05, Run: 010, F, 1, 218, 0
In05, Run: 011, F, 0, 219, 0
In05, Run: 012, F, 0, 229, 0
In05, Run: 013, F, 1, 208, 0
In05, Run: 014, F, 2, 197, 0
In05, Run: 015, F, 3, 190, 0
In05, Run: 016, F, 4, 201, 0
In05, Run: 017, F, 5, 198, 0
In05, Run: 018, F, 0, 203, 0
In05, Run: 019, F, 3, 212, 0
In05, Run: 020, F, 1, 238, 0
In05, Run: 021, F, 3, 240, 0
In05, Run: 022, F, 9, 236, 0
In05, Run: 023, F, 0, 219, 0
In05, Run: 024, F, 0, 219, 0
In05, Run: 025, F, 1, 190, 0
In05, Run: 026, F, 1, 192, 0
In05, Run: 027, F, 5, 216, 0
In05, Run: 028, F, 3, 192, 0
In05, Run: 029, F, 0, 249, 0
In05, Run: 030, F, 2, 217, 0
In05, Run: 031, F, 3, 210, 0
In05, Run: 032, F, 4, 239, 0
In05, Run: 033, F, 1, 204, 0
In05, Run: 034, F, 6, 227, 0
In05, Run: 035, F, 0, 193, 0
In05, Run: 036, F, 1, 214, 0
In05, Run: 037, F, 2, 215, 0
In05, Run: 038, F, 8, 163, 0
In05, Run: 039, F, 1, 188, 0
In05, Run: 040, F, 2, 195, 0
In05, Run: 041, F, 3, 166, 0
In05, Run: 042, F, 2, 191, 0
In05, Run: 043, F, 1, 228, 0
In05, Run: 044, F, 7, 182, 0
In05, Run: 045, F, 1, 230, 0
In05, Run: 046, F, 5, 236, 0
In05, Run: 047, F, 0, 247, 0
In05, Run: 048, F, 4, 181, 0
In05, Run: 049, F, 1, 214, 0
In05, Run: 050, F, 0, 171, 0
In05, Run: 051, F, 2, 177, 0
In05, Run: 052, F, 1, 220, 0
In05, Run: 053, F, 3, 208, 0
In05, Run: 054, F, 4, 243, 0
In05, Run: 055, F, 1, 240, 0
In05, Run: 056, F, 2, 185, 0
In05, Run: 057, F, 0, 211, 0
In05, Run: 058, F, 1, 200, 0
In05, Run: 059, F, 4, 213, 0
In05, Run: 060, F, 5, 218, 0
In05, Run: 061, F, 4, 185, 0
In05, Run: 062, F, 1, 234, 0
In05, Run: 063, F, 0, 227, 0
In05, Run: 064, F, 0, 185, 0
In05, Run: 065, F, 0, 177, 0
In05, Run: 066, F, 6, 209, 0
In05, Run: 067, F, 2, 193, 0
In05, Run: 068, F, 0, 223, 0
In05, Run: 069, F, 4, 175, 0
In05, Run: 070, F, 5, 200, 0
In05, Run: 071, F, 2, 209, 0
In05, Run: 072, F, 5, 202, 0
In05, Run: 073, F, 0, 203, 0
In05, Run: 074, F, 0, 201, 0
In05, Run: 075, F, 1, 220, 0
In05, Run: 076, F, 1, 218, 0
In05, Run: 077, F, 1, 228, 0
In05, Run: 078, F, 2, 183, 0
In05, Run: 079, F, 0, 207, 0
In05, Run: 080, F, 3, 196, 0
In05, Run: 081, F, 4, 211, 0
In05, Run: 082, F, 2, 217, 0
In05, Run: 083, F, 3, 230, 0
In05, Run: 084, F, 0, 227, 0
In05, Run: 085, F, 0, 223, 0
In05, Run: 086, F, 0, 197, 0
In05, Run: 087, F, 1, 184, 0
In05, Run: 088, F, 0, 189, 0
In05, Run: 089, F, 2, 223, 0
In05, Run: 090, F, 1, 204, 0
In05, Run: 091, F, 3, 196, 0
In05, Run: 092, F, 2, 191, 0
In05, Run: 093, F, 3, 212, 0
In05, Run: 094, F, 1, 208, 0
In05, Run: 095, F, 2, 203, 0
In05, Run: 096, F, 2, 209, 0
In05, Run: 097, F, 0, 201, 0
In05, Run: 098, F, 2, 209, 0
In05, Run: 099, F, 3, 176, 0
In05, Run: 100, F, 3, 188, 0
In06, Run: 001, F, 4, 229, 0
In06, Run: 002, F, 3, 236, 0
In06, Run: 003, F, 3, 244, 0
In06, Run: 004, F, 1, 236, 0
In06, Run: 005, F, 4, 207, 0
In06, Run: 006, F, 1, 218, 0
In06, Run: 007, F, 3, 240, 0
In06, Run: 008, F, 1, 234, 0
In06, Run: 009, F, 7, 236, 0
In06, Run: 010, F, 0, 209, 0
In06, Run: 011, F, 0, 223, 0
In06, Run: 012, F, 0, 259, 0
In06, Run: 013, F, 4, 251, 0
In06, Run: 014, F, 0, 219, 0
In06, Run: 015, F, 0, 189, 0
In06, Run: 016, F, 0, 265, 0
In06, Run: 017, F, 1, 194, 0
In06, Run: 018, F, 1, 226, 0
In06, Run: 019, F, 4, 233, 0
In06, Run: 020, F, 8, 213, 0
In06, Run: 021, F, 1, 188, 0
In06, Run: 022, F, 1, 224, 0
In06, Run: 023, F, 3, 238, 0
In06, Run: 024, F, 0, 215, 0
In06, Run: 025, F, 0, 227, 0
In06, Run: 026, F, 0, 197, 0
In06, Run: 027, F, 2, 197, 0
In06, Run: 028, F, 1, 230, 0
In06, Run: 029, F, 7, 226, 0
In06, Run: 030, F, 4, 245, 0
In06, Run: 031, F, 1, 214, 0
In06, Run: 032, F, 2, 221, 0
In06, Run: 033, F, 0, 195, 0
In06, Run: 034, F, 5, 230, 0
In06, Run: 035, F, 3, 218, 0
In06, Run: 036, F, 2, 219, 0
In06, Run: 037, F, 1, 224, 0
In06, Run: 038, F, 2, 251, 0
In06, Run: 039, F, 3, 200, 0
In06, Run: 040, F, 1, 180, 0
In06, Run: 041, F, 6, 223, 0
In06, Run: 042, F, 3, 192, 0
In06, Run: 043, F, 0, 251, 0
In06, Run: 044, F, 0, 235, 0
In06, Run: 045, F, 6, 195, 0
In06, Run: 046, F, 1, 218, 0
In06, Run: 047, F, 1, 218, 0
In06, Run: 048, F, 2, 203, 0
In06, Run: 049, F, 1, 218, 0
In06, Run: 050, F, 1, 228, 0
In06, Run: 051, F, 0, 195, 0
In06, Run: 052, F, 0, 185, 0
In06, Run: 053, F, 3, 234, 0
In06, Run: 054, F, 4, 249, 0
In06, Run: 055, F, 0, 237, 0
In06, Run: 056, F, 3, 236, 0
In06, Run: 057, F, 2, 191, 0
In06, Run: 058, F, 2, 243, 0
In06, Run: 059, F, 2, 203, 0
In06, Run: 060, F, 3, 222, 0
In06, Run: 061, F, 3, 216, 0
In06, Run: 062, F, 0, 225, 0
In06, Run: 063, F, 1, 188, 0
In06, Run: 064, F, 2, 191, 0
In06, Run: 065, F, 2, 199, 0
In06, Run: 066, F, 0, 221, 0
In06, Run: 067, F, 2, 215, 0
In06, Run: 068, F, 3, 226, 0
In06, Run: 069, F, 3, 246, 0
In06, Run: 070, F, 4, 193, 0
In06, Run: 071, F, 1, 224, 0
In06, Run: 072, F, 3, 238, 0
In06, Run: 073, F, 2, 213, 0
In06, Run: 074, F, 1, 212, 0
In06, Run: 075, F, 3, 262, 0
In06, Run: 076, F, 1, 262, 0
In06, Run: 077, F, 0, 239, 0
In06, Run: 078, F, 3, 236, 0
In06, Run: 079, F, 4, 259, 0
In06, Run: 080, F, 3, 226, 0
In06, Run: 081, F, 0, 265, 0
In06, Run: 082, F, 2, 235, 0
In06, Run: 083, F, 0, 217, 0
In06, Run: 084, F, 4, 247, 0
In06, Run: 085, F, 1, 220, 0
In06, Run: 086, F, 3, 248, 0
In06, Run: 087, F, 1, 206, 0
In06, Run: 088, F, 1, 208, 0
In06, Run: 089, F, 3, 218, 0
In06, Run: 090, F, 2, 233, 0
In06, Run: 091, F, 2, 203, 0
In06, Run: 092, F, 3, 230, 0
In06, Run: 093, F, 1, 192, 0
In06, Run: 094, F, 1, 236, 0
In06, Run: 095, F, 1, 198, 0
In06, Run: 096, F, 2, 251, 0
In06, Run: 097, F, 2, 201, 0
In06, Run: 098, F, 1, 218, 0
In06, Run: 099, F, 1, 184, 0
In06, Run: 100, F, 1, 206, 0
In07, Run: 001, F, 2, 202, 0
In07, Run: 002, F, 3, 217, 0
In07, Run: 003, F, 0, 210, 0
In07, Run: 004, F, 3, 225, 0
In07, Run: 005, F, 5, 231, 0
In07, Run: 006, F, 2, 230, 0
In07, Run: 007, F, 1, 229, 0
In07, Run: 008, F, 4, 232, 0
In07, Run: 009, F, 2, 194, 0
In07, Run: 010, F, 1, 203, 0
In07, Run: 011, F, 2, 170, 0
In07, Run: 012, F, 0, 210, 0
In07, Run: 013, F, 4, 208, 0
In07, Run: 014, F, 1, 209, 0
In07, Run: 015, F, 1, 163, 0
In07, Run: 016, F, 2, 204, 0
In07, Run: 017, F, 2, 234, 0
In07, Run: 018, F, 1, 239, 0
In07, Run: 019, F, 2, 230, 0
In07, Run: 020, F, 0, 204, 0
In07, Run: 021, F, 0, 198, 0
In07, Run: 022, F, 4, 192, 0
In07, Run: 023, F, 5, 227, 0
In07, Run: 024, F, 1, 199, 0
In07, Run: 025, F, 4, 220, 0
In07, Run: 026, F, 0, 238, 0
In07, Run: 027, F, 1, 199, 0
In07, Run: 028, F, 6, 228, 0
In07, Run: 029, F, 2, 226, 0
In07, Run: 030, F, 0, 200, 0
In07, Run: 031, F, 2, 238, 0
In07, Run: 032, F, 0, 198, 0
In07, Run: 033, F, 5, 235, 0
In07, Run: 034, F, 6, 208, 0
In07, Run: 035, F, 1, 217, 0
In07, Run: 036, F, 1, 239, 0
In07, Run: 037, F, 3, 211, 0
In07, Run: 038, F, 0, 198, 0
In07, Run: 039, F, 0, 208, 0
In07, Run: 040, F, 4, 244, 0
In07, Run: 041, F, 1, 205, 0
In07, Run: 042, F, 2, 192, 0
In07, Run: 043, F, 1, 227, 0
In07, Run: 044, F, 4, 196, 0
In07, Run: 045, F, 0, 220, 0
In07, Run: 046, F, 3, 213, 0
In07, Run: 047, F, 3, 199, 0
In07, Run: 048, F, 9, 219, 0
In07, Run: 049, F, 1, 213, 0
In07, Run: 050, F, 2, 192, 0
In07, Run: 051, F, 0, 236, 0
In07, Run: 052, F, 2, 204, 0
In07, Run: 053, F, 4, 212, 0
In07, Run: 054, F, 4, 206, 0
In07, Run: 055, F, 2, 192, 0
In07, Run: 056, F, 0, 212, 0
In07, Run: 057, F, 1, 205, 0
In07, Run: 058, F, 1, 219, 0
In07, Run: 059, F, 3, 189, 0
In07, Run: 060, F, 0, 202, 0
In07, Run: 061, F, 1, 235, 0
In07, Run: 062, F, 0, 220, 0
In07, Run: 063, F, 5, 191, 0
In07, Run: 064, F, 1, 201, 0
In07, Run: 065, F, 3, 235, 0
In07, Run: 066, F, 0, 176, 0
In07, Run: 067, F, 2, 186, 0
In07, Run: 068, F, 2, 194, 0
In07, Run: 069, F, 3, 223, 0
In07, Run: 070, F, 0, 232, 0
In07, Run: 071, F, 3, 229, 0
In07, Run: 072, F, 3, 211, 0
In07, Run: 073, F, 3, 225, 0
In07, Run: 074, F, 1, 211, 0
In07, Run: 075, F, 3, 203, 0
In07, Run: 076, F, 3, 205, 0
In07, Run: 077, F, 1, 217, 0
In07, Run: 078, F, 0, 252, 0
In07, Run: 079, F, 2, 198, 0
In07, Run: 080, F, 3, 229, 0
In07, Run: 081, F, 7, 231, 0
In07, Run: 082, F, 0, 192, 0
In07, Run: 083, F, 2, 256, 0
In07, Run: 084, F, 2, 204, 0
In07, Run: 085, F, 1, 211, 0
In07, Run: 086, F, 0, 196, 0
In07, Run: 087, F, 3, 221, 0
In07, Run: 088, F, 4, 220, 0
In07, Run: 089, F, 0, 226, 0
In07, Run: 090, F, 2, 226, 0
In07, Run: 091, F, 1, 201, 0
In07, Run: 092, F, 3, 243, 0
In07, Run: 093, F, 0, 228, 0
In07, Run: 094, F, 1, 203, 0
In07, Run: 095, F, 0, 182, 0
In07, Run: 096, F, 0, 198, 0
In07, Run: 097, F, 2, 212, 0
