Input Number, Run_Number, Result@ 100, X1, Y, X2, X1*, Y*, X2*
In01, Run: 001, P, 0, 216, 0
In01, Run: 002, F, 0, 220, 0
In01, Run: 003, P, 1, 199, 0
In01, Run: 004, F, 0, 244, 0
In01, Run: 005, P, 2, 186, 0
In01, Run: 006, F, 2, 222, 0
In01, Run: 007, P, 5, 207, 0
In01, Run: 008, P, 4, 236, 0
In01, Run: 009, P, 0, 218, 0
In01, Run: 010, P, 1, 205, 0
In01, Run: 011, P, 3, 237, 0
In01, Run: 012, P, 0, 212, 0
In01, Run: 013, P, 4, 202, 0
In01, Run: 014, P, 1, 211, 0
In01, Run: 015, F, 5, 225, 0
In01, Run: 016, F, 2, 198, 0
In01, Run: 017, F, 0, 198, 0
In01, Run: 018, P, 1, 213, 0
In01, Run: 019, P, 0, 176, 0
In01, Run: 020, F, 3, 263, 0
In01, Run: 021, P, 2, 206, 0
In01, Run: 022, P, 1, 197, 0
In01, Run: 023, P, 2, 194, 0
In01, Run: 024, F, 3, 199, 0
In01, Run: 025, F, 4, 252, 0
In01, Run: 026, P, 0, 182, 0
In01, Run: 027, P, 2, 206, 0
In01, Run: 028, F, 0, 216, 0
In01, Run: 029, F, 2, 244, 0
In01, Run: 030, F, 0, 218, 0
In01, Run: 031, P, 5, 215, 0
In01, Run: 032, P, 2, 198, 0
In01, Run: 033, F, 3, 215, 0
In01, Run: 034, F, 0, 260, 0
In01, Run: 035, F, 3, 225, 0
In01, Run: 036, F, 2, 254, 0
In01, Run: 037, P, 1, 225, 0
In01, Run: 038, P, 2, 188, 0
In01, Run: 039, F, 2, 230, 0
In01, Run: 040, P, 0, 200, 0
In01, Run: 041, P, 4, 204, 0
In01, Run: 042, F, 2, 216, 0
In01, Run: 043, P, 3, 179, 0
In01, Run: 044, F, 4, 212, 0
In01, Run: 045, F, 6, 220, 0
In01, Run: 046, P, 1, 211, 0
In01, Run: 047, F, 4, 244, 0
In01, Run: 048, F, 4, 228, 0
In01, Run: 049, P, 1, 181, 0
In01, Run: 050, F, 4, 218, 0
In01, Run: 051, P, 4, 220, 0
In01, Run: 052, F, 0, 232, 0
In01, Run: 053, P, 1, 223, 0
In01, Run: 054, F, 1, 233, 0
In01, Run: 055, P, 1, 171, 0
In01, Run: 056, P, 2, 208, 0
In01, Run: 057, P, 5, 197, 0
In01, Run: 058, F, 6, 230, 0
In01, Run: 059, P, 1, 215, 0
In01, Run: 060, P, 2, 194, 0
In01, Run: 061, F, 1, 231, 0
In01, Run: 062, P, 2, 194, 0
In01, Run: 063, P, 3, 205, 0
In01, Run: 064, P, 0, 216, 0
In01, Run: 065, P, 0, 206, 0
In01, Run: 066, P, 1, 181, 0
In01, Run: 067, F, 3, 267, 0
In01, Run: 068, P, 4, 218, 0
In01, Run: 069, P, 2, 206, 0
In01, Run: 070, P, 0, 206, 0
In01, Run: 071, P, 1, 233, 0
In01, Run: 072, F, 1, 241, 0
In01, Run: 073, P, 2, 196, 0
In01, Run: 074, P, 2, 206, 0
In01, Run: 075, P, 0, 232, 0
In01, Run: 076, F, 2, 202, 0
In01, Run: 077, P, 3, 207, 0
In01, Run: 078, P, 2, 176, 0
In01, Run: 079, P, 1, 213, 0
In01, Run: 080, P, 0, 232, 0
In01, Run: 081, P, 2, 196, 0
In01, Run: 082, P, 4, 192, 0
In01, Run: 083, P, 2, 214, 0
In01, Run: 084, F, 3, 229, 0
In01, Run: 085, F, 4, 236, 0
In01, Run: 086, P, 1, 169, 0
In01, Run: 087, P, 2, 212, 0
In01, Run: 088, P, 0, 210, 0
In01, Run: 089, P, 1, 201, 0
In01, Run: 090, P, 0, 232, 0
In01, Run: 091, P, 4, 222, 0
In01, Run: 092, P, 1, 209, 0
In01, Run: 093, P, 1, 225, 0
In01, Run: 094, P, 4, 208, 0
In01, Run: 095, P, 1, 213, 0
In01, Run: 096, P, 6, 198, 0
In01, Run: 097, P, 1, 189, 0
In01, Run: 098, P, 0, 196, 0
In01, Run: 099, P, 0, 196, 0
In01, Run: 100, P, 2, 202, 0
In02, Run: 001, P, 4, 212, 0
In02, Run: 002, F, 5, 197, 0
In02, Run: 003, P, 0, 226, 0
In02, Run: 004, P, 2, 182, 0
In02, Run: 005, P, 2, 212, 0
In02, Run: 006, F, 2, 248, 0
In02, Run: 007, F, 1, 225, 0
In02, Run: 008, P, 4, 190, 0
In02, Run: 009, P, 1, 191, 0
In02, Run: 010, P, 2, 188, 0
In02, Run: 011, P, 4, 188, 0
In02, Run: 012, P, 3, 201, 0
In02, Run: 013, F, 0, 232, 0
In02, Run: 014, P, 4, 210, 0
In02, Run: 015, F, 4, 212, 0
In02, Run: 016, P, 0, 220, 0
In02, Run: 017, P, 3, 207, 0
In02, Run: 018, P, 1, 193, 0
In02, Run: 019, F, 6, 220, 0
In02, Run: 020, P, 4, 182, 0
In02, Run: 021, P, 4, 184, 0
In02, Run: 022, P, 4, 164, 0
In02, Run: 023, P, 2, 222, 0
In02, Run: 024, F, 2, 254, 0
In02, Run: 025, P, 1, 199, 0
In02, Run: 026, P, 4, 214, 0
In02, Run: 027, P, 6, 186, 0
In02, Run: 028, P, 1, 193, 0
In02, Run: 029, P, 2, 192, 0
In02, Run: 030, F, 3, 205, 0
In02, Run: 031, P, 2, 182, 0
In02, Run: 032, P, 1, 185, 0
In02, Run: 033, P, 4, 202, 0
In02, Run: 034, P, 2, 196, 0
In02, Run: 035, P, 2, 210, 0
In02, Run: 036, P, 1, 219, 0
In02, Run: 037, P, 0, 192, 0
In02, Run: 038, P, 0, 192, 0
In02, Run: 039, P, 0, 216, 0
In02, Run: 040, F, 2, 226, 0
In02, Run: 041, P, 1, 209, 0
In02, Run: 042, P, 1, 207, 0
In02, Run: 043, P, 2, 204, 0
In02, Run: 044, F, 3, 253, 0
In02, Run: 045, P, 4, 184, 0
