Input Number, Run_Number, Result@ 100, X1, Y, X2
In01, Run: 072, F, 0, 200, 0
In01, Run: 073, F, 2, 234, 0
In01, Run: 074, F, 0, 186, 0
In01, Run: 075, F, 2, 156, 0
In01, Run: 076, F, 3, 201, 0
In01, Run: 077, F, 0, 188, 0
In01, Run: 078, F, 2, 196, 0
In01, Run: 079, F, 3, 191, 0
In01, Run: 080, F, 0, 214, 0
In01, Run: 081, F, 1, 171, 0
In01, Run: 082, F, 3, 219, 0
In01, Run: 083, F, 0, 186, 0
In01, Run: 084, F, 2, 180, 0
In01, Run: 085, F, 0, 168, 0
In01, Run: 086, F, 2, 202, 0
In01, Run: 087, F, 5, 199, 0
In01, Run: 088, F, 2, 180, 0
In01, Run: 089, F, 10, 200, 0
In01, Run: 090, F, 2, 190, 0
In01, Run: 091, F, 1, 167, 0
In01, Run: 092, F, 3, 207, 0
In01, Run: 093, F, 0, 220, 0
In01, Run: 094, F, 2, 226, 0
In01, Run: 095, F, 1, 171, 0
In01, Run: 096, F, 3, 167, 0
In01, Run: 097, F, 2, 202, 0
In01, Run: 098, F, 0, 178, 0
In01, Run: 099, F, 1, 173, 0
In01, Run: 100, F, 0, 166, 0
In02, Run: 001, F, 0, 196, 0
In02, Run: 002, F, 1, 195, 0
In02, Run: 003, F, 1, 147, 0
In02, Run: 004, F, 0, 210, 0
In02, Run: 005, F, 3, 227, 0
In02, Run: 006, F, 2, 178, 0
In02, Run: 007, F, 0, 196, 0
In02, Run: 008, F, 1, 179, 0
In02, Run: 009, F, 0, 196, 0
In02, Run: 010, F, 0, 200, 0
In02, Run: 011, F, 2, 164, 0
In02, Run: 012, F, 3, 197, 0
In02, Run: 013, F, 1, 187, 0
In02, Run: 014, F, 3, 229, 0
In02, Run: 015, F, 6, 228, 0
In02, Run: 016, F, 1, 193, 0
In02, Run: 017, F, 3, 201, 0
In02, Run: 018, F, 0, 190, 0
In02, Run: 019, F, 4, 238, 0
In02, Run: 020, F, 8, 178, 0
In02, Run: 021, F, 0, 162, 0
In02, Run: 022, F, 1, 209, 0
In02, Run: 023, F, 1, 213, 0
In02, Run: 024, F, 0, 154, 0
In02, Run: 025, F, 3, 209, 0
In02, Run: 026, F, 2, 194, 0
In02, Run: 027, F, 3, 165, 0
In02, Run: 028, F, 2, 174, 0
In02, Run: 029, F, 0, 170, 0
In02, Run: 030, F, 1, 189, 0
In02, Run: 031, F, 0, 182, 0
In02, Run: 032, F, 0, 170, 0
In02, Run: 033, F, 1, 213, 0
In02, Run: 034, F, 1, 187, 0
In02, Run: 035, F, 2, 158, 0
In02, Run: 036, F, 1, 173, 0
In02, Run: 037, F, 0, 194, 0
In02, Run: 038, F, 2, 172, 0
In02, Run: 039, F, 0, 210, 0
In02, Run: 040, F, 5, 179, 0
In02, Run: 041, F, 1, 205, 0
In02, Run: 042, F, 0, 156, 0
In02, Run: 043, F, 1, 205, 0
In02, Run: 044, F, 2, 192, 0
In02, Run: 045, F, 2, 174, 0
In02, Run: 046, F, 1, 201, 0
In02, Run: 047, F, 3, 171, 0
In02, Run: 048, F, 0, 216, 0
In02, Run: 049, F, 0, 164, 0
In02, Run: 050, F, 0, 164, 0
In02, Run: 051, F, 0, 218, 0
In02, Run: 052, F, 4, 198, 0
In02, Run: 053, F, 0, 224, 0
In02, Run: 054, F, 5, 203, 0
In02, Run: 055, F, 1, 175, 0
In02, Run: 056, F, 2, 208, 0
In02, Run: 057, F, 4, 170, 0
In02, Run: 058, F, 5, 199, 0
In02, Run: 059, F, 4, 210, 0
In02, Run: 060, F, 2, 176, 0
In02, Run: 061, F, 0, 222, 0
In02, Run: 062, F, 4, 166, 0
In02, Run: 063, F, 3, 199, 0
In02, Run: 064, F, 2, 220, 0
In02, Run: 065, F, 2, 178, 0
In02, Run: 066, F, 0, 196, 0
In02, Run: 067, F, 0, 222, 0
In02, Run: 068, F, 0, 194, 0
In02, Run: 069, F, 2, 192, 0
In02, Run: 070, F, 1, 199, 0
In02, Run: 071, F, 2, 160, 0
In02, Run: 072, F, 1, 173, 0
In02, Run: 073, F, 0, 218, 0
In02, Run: 074, F, 0, 188, 0
In02, Run: 075, F, 2, 178, 0
In02, Run: 076, F, 2, 186, 0
In02, Run: 077, F, 2, 200, 0
In02, Run: 078, F, 3, 191, 0
In02, Run: 079, F, 6, 176, 0
In02, Run: 080, F, 4, 222, 0
In02, Run: 081, F, 1, 199, 0
In02, Run: 082, F, 4, 164, 0
In02, Run: 083, F, 0, 192, 0
In02, Run: 084, F, 0, 146, 0
In02, Run: 085, F, 2, 186, 0
In02, Run: 086, F, 0, 202, 0
In02, Run: 087, F, 4, 202, 0
In02, Run: 088, F, 9, 191, 0
In02, Run: 089, F, 2, 180, 0
In02, Run: 090, F, 1, 179, 0
In02, Run: 091, F, 0, 194, 0
In02, Run: 092, F, 4, 188, 0
In02, Run: 093, F, 2, 192, 0
In02, Run: 094, F, 4, 196, 0
In02, Run: 095, F, 6, 196, 0
In02, Run: 096, F, 3, 219, 0
In02, Run: 097, F, 2, 186, 0
In02, Run: 098, F, 2, 164, 0
In02, Run: 099, F, 0, 202, 0
In02, Run: 100, F, 1, 205, 0
In03, Run: 001, F, 2, 184, 0
In03, Run: 002, F, 1, 183, 0
In03, Run: 003, F, 1, 209, 0
In03, Run: 004, F, 2, 186, 0
In03, Run: 005, F, 3, 207, 0
In03, Run: 006, F, 7, 183, 0
In03, Run: 007, F, 1, 197, 0
In03, Run: 008, F, 0, 178, 0
In03, Run: 009, F, 5, 199, 0
In03, Run: 010, F, 1, 209, 0
In03, Run: 011, F, 0, 194, 0
In03, Run: 012, F, 3, 187, 0
In03, Run: 013, F, 3, 135, 0
In03, Run: 014, F, 2, 162, 0
In03, Run: 015, F, 0, 198, 0
In03, Run: 016, F, 1, 169, 0
In03, Run: 017, F, 5, 177, 0
In03, Run: 018, F, 3, 195, 0
In03, Run: 019, F, 0, 188, 0
In03, Run: 020, F, 5, 185, 0
In03, Run: 021, F, 3, 197, 0
In03, Run: 022, F, 2, 200, 0
In03, Run: 023, F, 5, 219, 0
In03, Run: 024, F, 0, 200, 0
In03, Run: 025, F, 4, 198, 0
In03, Run: 026, F, 0, 206, 0
In03, Run: 027, F, 0, 178, 0
In03, Run: 028, F, 2, 184, 0
In03, Run: 029, F, 1, 201, 0
In03, Run: 030, F, 1, 211, 0
In03, Run: 031, F, 2, 212, 0
In03, Run: 032, F, 3, 175, 0
In03, Run: 033, F, 2, 200, 0
In03, Run: 034, F, 1, 215, 0
In03, Run: 035, F, 8, 206, 0
In03, Run: 036, F, 1, 205, 0
In03, Run: 037, F, 0, 174, 0
In03, Run: 038, F, 1, 199, 0
In03, Run: 039, F, 3, 229, 0
In03, Run: 040, F, 1, 181, 0
In03, Run: 041, F, 1, 181, 0
In03, Run: 042, F, 1, 191, 0
In03, Run: 043, F, 3, 177, 0
In03, Run: 044, F, 2, 162, 0
In03, Run: 045, F, 2, 190, 0
In03, Run: 046, F, 1, 205, 0
In03, Run: 047, F, 2, 190, 0
In03, Run: 048, F, 7, 191, 0
In03, Run: 049, F, 0, 192, 0
In03, Run: 050, F, 5, 177, 0
In03, Run: 051, F, 1, 201, 0
In03, Run: 052, F, 2, 160, 0
In03, Run: 053, F, 4, 202, 0
In03, Run: 054, F, 0, 186, 0
In03, Run: 055, F, 4, 184, 0
In03, Run: 056, F, 3, 201, 0
In03, Run: 057, F, 2, 220, 0
In03, Run: 058, F, 0, 184, 0
In03, Run: 059, F, 1, 161, 0
In03, Run: 060, F, 3, 209, 0
In03, Run: 061, F, 4, 178, 0
In03, Run: 062, F, 3, 201, 0
In03, Run: 063, F, 3, 201, 0
In03, Run: 064, F, 5, 197, 0
In03, Run: 065, F, 3, 177, 0
In03, Run: 066, F, 3, 165, 0
In03, Run: 067, F, 0, 172, 0
In03, Run: 068, F, 2, 198, 0
In03, Run: 069, F, 7, 195, 0
In03, Run: 070, F, 1, 175, 0
In03, Run: 071, F, 2, 202, 0
In03, Run: 072, F, 0, 170, 0
In03, Run: 073, F, 2, 212, 0
In03, Run: 074, F, 3, 205, 0
In03, Run: 075, F, 5, 207, 0
In03, Run: 076, F, 4, 240, 0
In03, Run: 077, F, 1, 211, 0
In03, Run: 078, F, 2, 176, 0
In03, Run: 079, F, 0, 184, 0
In03, Run: 080, F, 1, 195, 0
In03, Run: 081, F, 2, 200, 0
In03, Run: 082, F, 4, 202, 0
In03, Run: 083, F, 5, 211, 0
In03, Run: 084, F, 2, 190, 0
In03, Run: 085, F, 1, 215, 0
In03, Run: 086, F, 0, 166, 0
In03, Run: 087, F, 0, 202, 0
In03, Run: 088, F, 1, 199, 0
In03, Run: 089, F, 2, 176, 0
In03, Run: 090, F, 2, 184, 0
In03, Run: 091, F, 2, 204, 0
In03, Run: 092, F, 1, 169, 0
In03, Run: 093, F, 3, 181, 0
In03, Run: 094, F, 0, 206, 0
In03, Run: 095, F, 1, 175, 0
In03, Run: 096, F, 0, 210, 0
In03, Run: 097, F, 3, 191, 0
In03, Run: 098, F, 2, 180, 0
In03, Run: 099, F, 1, 193, 0
In03, Run: 100, F, 4, 176, 0
In04, Run: 001, F, 1, 158, 0
In04, Run: 002, F, 2, 143, 0
In04, Run: 003, F, 2, 155, 0
In04, Run: 004, F, 1, 148, 0
In04, Run: 005, F, 2, 173, 0
In04, Run: 006, F, 3, 150, 0
In04, Run: 007, F, 3, 130, 0
In04, Run: 008, F, 0, 157, 0
In04, Run: 009, F, 2, 155, 0
In04, Run: 010, F, 4, 167, 0
In04, Run: 011, F, 1, 142, 0
In04, Run: 012, F, 1, 120, 0
In04, Run: 013, F, 0, 147, 0
In04, Run: 014, F, 5, 172, 0
In04, Run: 015, F, 3, 144, 0
In04, Run: 016, F, 2, 175, 0
In04, Run: 017, F, 0, 185, 0
In04, Run: 018, F, 2, 181, 0
In04, Run: 019, F, 2, 159, 0
In04, Run: 020, F, 0, 171, 0
In04, Run: 021, F, 2, 167, 0
In04, Run: 022, F, 2, 143, 0
In04, Run: 023, F, 2, 145, 0
In04, Run: 024, F, 0, 175, 0
In04, Run: 025, F, 0, 179, 0
In04, Run: 026, F, 6, 131, 0
In04, Run: 027, F, 2, 177, 0
In04, Run: 028, F, 4, 183, 0
In04, Run: 029, F, 4, 193, 0
In04, Run: 030, F, 3, 160, 0
In04, Run: 031, F, 2, 145, 0
In04, Run: 032, F, 3, 202, 0
In04, Run: 033, F, 0, 151, 0
In04, Run: 034, F, 0, 145, 0
In04, Run: 035, F, 2, 197, 0
In04, Run: 036, F, 1, 152, 0
In04, Run: 037, F, 2, 155, 0
In04, Run: 038, F, 2, 177, 0
In04, Run: 039, F, 1, 136, 0
In04, Run: 040, F, 2, 197, 0
In04, Run: 041, F, 0, 173, 0
In04, Run: 042, F, 2, 165, 0
In04, Run: 043, F, 4, 159, 0
In04, Run: 044, F, 5, 172, 0
In04, Run: 045, F, 1, 156, 0
In04, Run: 046, F, 2, 149, 0
In04, Run: 047, F, 0, 171, 0
In04, Run: 048, F, 0, 203, 0
In04, Run: 049, F, 0, 129, 0
In04, Run: 050, F, 2, 155, 0
In04, Run: 051, F, 5, 174, 0
In04, Run: 052, F, 4, 171, 0
In04, Run: 053, F, 2, 155, 0
In04, Run: 054, F, 1, 152, 0
In04, Run: 055, F, 1, 156, 0
In04, Run: 056, F, 2, 167, 0
In04, Run: 057, F, 1, 170, 0
In04, Run: 058, F, 2, 153, 0
In04, Run: 059, F, 2, 139, 0
In04, Run: 060, F, 0, 153, 0
In04, Run: 061, F, 0, 147, 0
In04, Run: 062, F, 1, 162, 0
In04, Run: 063, F, 2, 175, 0
In04, Run: 064, F, 4, 163, 0
In04, Run: 065, F, 2, 161, 0
In04, Run: 066, F, 7, 136, 0
In04, Run: 067, F, 0, 163, 0
In04, Run: 068, F, 0, 159, 0
In04, Run: 069, F, 3, 136, 0
In04, Run: 070, F, 1, 142, 0
In04, Run: 071, F, 3, 148, 0
In04, Run: 072, F, 4, 143, 0
In04, Run: 073, F, 1, 154, 0
In04, Run: 074, F, 1, 186, 0
In04, Run: 075, F, 0, 145, 0
In04, Run: 076, F, 2, 163, 0
In04, Run: 077, F, 5, 186, 0
In04, Run: 078, F, 1, 172, 0
In04, Run: 079, F, 2, 171, 0
In04, Run: 080, F, 1, 148, 0
In04, Run: 081, F, 1, 176, 0
In04, Run: 082, F, 1, 170, 0
In04, Run: 083, F, 3, 172, 0
In04, Run: 084, F, 5, 166, 0
In04, Run: 085, F, 1, 154, 0
In04, Run: 086, F, 2, 155, 0
In04, Run: 087, F, 1, 174, 0
In04, Run: 088, F, 2, 159, 0
In04, Run: 089, F, 2, 145, 0
In04, Run: 090, F, 1, 148, 0
In04, Run: 091, F, 2, 171, 0
In04, Run: 092, F, 2, 131, 0
In04, Run: 093, F, 0, 147, 0
In04, Run: 094, F, 0, 159, 0
In04, Run: 095, F, 0, 155, 0
In04, Run: 096, F, 2, 157, 0
In04, Run: 097, F, 1, 156, 0
In04, Run: 098, F, 0, 145, 0
In04, Run: 099, F, 4, 145, 0
In04, Run: 100, F, 1, 132, 0
In05, Run: 001, F, 1, 172, 0
In05, Run: 002, F, 0, 183, 0
In05, Run: 003, F, 1, 174, 0
In05, Run: 004, F, 1, 168, 0
In05, Run: 005, F, 5, 156, 0
In05, Run: 006, F, 2, 151, 0
In05, Run: 007, F, 0, 175, 0
In05, Run: 008, F, 1, 166, 0
In05, Run: 009, F, 1, 220, 0
In05, Run: 010, F, 4, 183, 0
In05, Run: 011, F, 4, 183, 0
In05, Run: 012, F, 2, 219, 0
In05, Run: 013, F, 2, 193, 0
In05, Run: 014, F, 2, 227, 0
In05, Run: 015, F, 5, 170, 0
In05, Run: 016, F, 1, 194, 0
In05, Run: 017, F, 1, 184, 0
In05, Run: 018, F, 0, 191, 0
In05, Run: 019, F, 3, 216, 0
In05, Run: 020, F, 0, 159, 0
In05, Run: 021, F, 5, 194, 0
In05, Run: 022, F, 0, 209, 0
In05, Run: 023, F, 3, 186, 0
In05, Run: 024, F, 1, 156, 0
In05, Run: 025, F, 1, 160, 0
In05, Run: 026, F, 5, 202, 0
In05, Run: 027, F, 2, 217, 0
In05, Run: 028, F, 4, 211, 0
In05, Run: 029, F, 3, 194, 0
In05, Run: 030, F, 4, 177, 0
In05, Run: 031, F, 3, 236, 0
In05, Run: 032, F, 1, 184, 0
In05, Run: 033, F, 7, 196, 0
In05, Run: 034, F, 0, 191, 0
In05, Run: 035, F, 3, 182, 0
In05, Run: 036, F, 0, 213, 0
In05, Run: 037, F, 2, 163, 0
In05, Run: 038, F, 3, 178, 0
In05, Run: 039, F, 4, 211, 0
In05, Run: 040, F, 1, 198, 0
In05, Run: 041, F, 1, 216, 0
In05, Run: 042, F, 2, 159, 0
In05, Run: 043, F, 1, 204, 0
In05, Run: 044, F, 6, 185, 0
In05, Run: 045, F, 4, 167, 0
In05, Run: 046, F, 5, 178, 0
In05, Run: 047, F, 1, 202, 0
In05, Run: 048, F, 1, 204, 0
In05, Run: 049, F, 4, 201, 0
In05, Run: 050, F, 0, 169, 0
In05, Run: 051, F, 1, 192, 0
In05, Run: 052, F, 2, 215, 0
In05, Run: 053, F, 2, 193, 0
In05, Run: 054, F, 1, 228, 0
In05, Run: 055, F, 0, 157, 0
In05, Run: 056, F, 0, 213, 0
In05, Run: 057, F, 3, 180, 0
In05, Run: 058, F, 0, 165, 0
In05, Run: 059, F, 1, 158, 0
In05, Run: 060, F, 1, 196, 0
In05, Run: 061, F, 0, 191, 0
In05, Run: 062, F, 1, 184, 0
In05, Run: 063, F, 4, 223, 0
In05, Run: 064, F, 4, 183, 0
In05, Run: 065, F, 4, 181, 0
In05, Run: 066, F, 1, 212, 0
In05, Run: 067, F, 0, 199, 0
In05, Run: 068, F, 0, 179, 0
In05, Run: 069, F, 0, 199, 0
In05, Run: 070, F, 2, 193, 0
In05, Run: 071, F, 3, 174, 0
In05, Run: 072, F, 3, 150, 0
In05, Run: 073, F, 4, 199, 0
In05, Run: 074, F, 0, 203, 0
In05, Run: 075, F, 3, 174, 0
In05, Run: 076, F, 2, 171, 0
In05, Run: 077, F, 0, 171, 0
In05, Run: 078, F, 0, 193, 0
In05, Run: 079, F, 0, 177, 0
In05, Run: 080, F, 2, 187, 0
In05, Run: 081, F, 2, 189, 0
In05, Run: 082, F, 2, 179, 0
In05, Run: 083, F, 5, 174, 0
In05, Run: 084, F, 4, 183, 0
In05, Run: 085, F, 2, 173, 0
In05, Run: 086, F, 0, 193, 0
In05, Run: 087, F, 2, 187, 0
In05, Run: 088, F, 3, 172, 0
In05, Run: 089, F, 3, 166, 0
In05, Run: 090, F, 0, 225, 0
In05, Run: 091, F, 0, 207, 0
In05, Run: 092, F, 1, 198, 0
In05, Run: 093, F, 7, 196, 0
In05, Run: 094, F, 2, 199, 0
In05, Run: 095, F, 0, 149, 0
In05, Run: 096, F, 3, 174, 0
In05, Run: 097, F, 5, 190, 0
In05, Run: 098, F, 0, 185, 0
In05, Run: 099, F, 2, 217, 0
In05, Run: 100, F, 7, 156, 0
In06, Run: 001, F, 0, 173, 0
In06, Run: 002, F, 3, 170, 0
In06, Run: 003, F, 0, 191, 0
In06, Run: 004, F, 4, 155, 0
In06, Run: 005, F, 0, 167, 0
In06, Run: 006, F, 2, 179, 0
In06, Run: 007, F, 2, 165, 0
In06, Run: 008, F, 0, 167, 0
In06, Run: 009, F, 0, 187, 0
In06, Run: 010, F, 6, 165, 0
In06, Run: 011, F, 2, 161, 0
In06, Run: 012, F, 0, 157, 0
In06, Run: 013, F, 0, 191, 0
In06, Run: 014, F, 3, 152, 0
In06, Run: 015, F, 3, 206, 0
In06, Run: 016, F, 3, 168, 0
In06, Run: 017, F, 1, 192, 0
In06, Run: 018, F, 2, 183, 0
In06, Run: 019, F, 2, 195, 0
In06, Run: 020, F, 3, 158, 0
In06, Run: 021, F, 2, 179, 0
In06, Run: 022, F, 3, 130, 0
In06, Run: 023, F, 0, 165, 0
In06, Run: 024, F, 5, 158, 0
In06, Run: 025, F, 4, 147, 0
In06, Run: 026, F, 3, 184, 0
In06, Run: 027, F, 2, 161, 0
In06, Run: 028, F, 0, 225, 0
In06, Run: 029, F, 2, 187, 0
In06, Run: 030, F, 3, 180, 0
In06, Run: 031, F, 3, 164, 0
In06, Run: 032, F, 5, 226, 0
In06, Run: 033, F, 2, 195, 0
In06, Run: 034, F, 2, 151, 0
In06, Run: 035, F, 4, 167, 0
In06, Run: 036, F, 0, 179, 0
In06, Run: 037, F, 0, 205, 0
In06, Run: 038, F, 0, 189, 0
In06, Run: 039, F, 3, 176, 0
In06, Run: 040, F, 3, 176, 0
In06, Run: 041, F, 3, 186, 0
In06, Run: 042, F, 3, 218, 0
In06, Run: 043, F, 3, 206, 0
In06, Run: 044, F, 4, 145, 0
In06, Run: 045, F, 1, 168, 0
In06, Run: 046, F, 1, 198, 0
In06, Run: 047, F, 0, 163, 0
In06, Run: 048, F, 1, 178, 0
In06, Run: 049, F, 2, 191, 0
In06, Run: 050, F, 3, 180, 0
In06, Run: 051, F, 2, 175, 0
In06, Run: 052, F, 4, 167, 0
In06, Run: 053, F, 0, 193, 0
In06, Run: 054, F, 0, 157, 0
In06, Run: 055, F, 3, 154, 0
In06, Run: 056, F, 3, 168, 0
In06, Run: 057, F, 1, 176, 0
In06, Run: 058, F, 1, 204, 0
In06, Run: 059, F, 2, 193, 0
In06, Run: 060, F, 2, 193, 0
In06, Run: 061, F, 0, 169, 0
In06, Run: 062, F, 1, 190, 0
In06, Run: 063, F, 0, 161, 0
In06, Run: 064, F, 2, 165, 0
In06, Run: 065, F, 0, 155, 0
In06, Run: 066, F, 3, 176, 0
In06, Run: 067, F, 0, 175, 0
In06, Run: 068, F, 2, 161, 0
In06, Run: 069, F, 0, 173, 0
In06, Run: 070, F, 0, 205, 0
In06, Run: 071, F, 1, 188, 0
In06, Run: 072, F, 2, 209, 0
In06, Run: 073, F, 0, 163, 0
In06, Run: 074, F, 4, 213, 0
In06, Run: 075, F, 0, 195, 0
In06, Run: 076, F, 0, 151, 0
In06, Run: 077, F, 1, 198, 0
In06, Run: 078, F, 2, 169, 0
In06, Run: 079, F, 4, 189, 0
In06, Run: 080, F, 1, 198, 0
In06, Run: 081, F, 4, 141, 0
In06, Run: 082, F, 1, 160, 0
In06, Run: 083, F, 0, 147, 0
In06, Run: 084, F, 4, 175, 0
In06, Run: 085, F, 2, 137, 0
In06, Run: 086, F, 2, 167, 0
In06, Run: 087, F, 1, 178, 0
In06, Run: 088, F, 0, 153, 0
In06, Run: 089, F, 2, 165, 0
In06, Run: 090, F, 2, 187, 0
In06, Run: 091, F, 1, 148, 0
In06, Run: 092, F, 1, 176, 0
In06, Run: 093, F, 0, 179, 0
In06, Run: 094, F, 3, 178, 0
In06, Run: 095, F, 2, 157, 0
In06, Run: 096, F, 0, 167, 0
In06, Run: 097, F, 2, 193, 0
In06, Run: 098, F, 1, 182, 0
In06, Run: 099, F, 0, 181, 0
In06, Run: 100, F, 3, 168, 0
In07, Run: 001, F, 1, 155, 0
In07, Run: 002, F, 1, 197, 0
In07, Run: 003, F, 0, 150, 0
In07, Run: 004, F, 0, 226, 0
In07, Run: 005, F, 3, 201, 0
In07, Run: 006, F, 1, 215, 0
In07, Run: 007, F, 4, 222, 0
In07, Run: 008, F, 4, 150, 0
In07, Run: 009, F, 2, 192, 0
In07, Run: 010, F, 2, 204, 0
In07, Run: 011, F, 2, 170, 0
In07, Run: 012, F, 4, 192, 0
In07, Run: 013, F, 4, 198, 0
In07, Run: 014, F, 0, 198, 0
In07, Run: 015, F, 1, 211, 0
In07, Run: 016, F, 0, 220, 0
In07, Run: 017, F, 2, 180, 0
In07, Run: 018, F, 4, 190, 0
In07, Run: 019, F, 1, 179, 0
In07, Run: 020, F, 6, 194, 0
In07, Run: 021, F, 4, 184, 0
In07, Run: 022, F, 3, 207, 0
In07, Run: 023, F, 4, 170, 0
In07, Run: 024, F, 2, 194, 0
In07, Run: 025, F, 3, 195, 0
In07, Run: 026, F, 4, 198, 0
In07, Run: 027, F, 0, 208, 0
In07, Run: 028, F, 0, 172, 0
In07, Run: 029, F, 1, 211, 0
In07, Run: 030, F, 3, 179, 0
In07, Run: 031, F, 2, 212, 0
In07, Run: 032, F, 1, 193, 0
In07, Run: 033, F, 1, 195, 0
In07, Run: 034, F, 1, 179, 0
In07, Run: 035, F, 2, 154, 0
In07, Run: 036, F, 0, 164, 0
In07, Run: 037, F, 0, 198, 0
In07, Run: 038, F, 2, 194, 0
In07, Run: 039, F, 4, 232, 0
In07, Run: 040, F, 6, 178, 0
In07, Run: 041, F, 5, 199, 0
In07, Run: 042, F, 0, 192, 0
In07, Run: 043, F, 3, 203, 0
In07, Run: 044, F, 1, 159, 0
In07, Run: 045, F, 3, 197, 0
In07, Run: 046, F, 0, 208, 0
In07, Run: 047, F, 1, 177, 0
In07, Run: 048, F, 4, 218, 0
In07, Run: 049, F, 2, 212, 0
In07, Run: 050, F, 0, 164, 0
In07, Run: 051, F, 0, 228, 0
In07, Run: 052, F, 0, 184, 0
In07, Run: 053, F, 2, 158, 0
In07, Run: 054, F, 3, 201, 0
In07, Run: 055, F, 1, 149, 0
In07, Run: 056, F, 1, 201, 0
In07, Run: 057, F, 4, 164, 0
In07, Run: 058, F, 0, 178, 0
In07, Run: 059, F, 0, 162, 0
In07, Run: 060, F, 1, 175, 0
In07, Run: 061, F, 2, 214, 0
In07, Run: 062, F, 4, 180, 0
In07, Run: 063, F, 2, 156, 0
In07, Run: 064, F, 4, 158, 0
In07, Run: 065, F, 5, 201, 0
In07, Run: 066, F, 1, 209, 0
In07, Run: 067, F, 0, 196, 0
In07, Run: 068, F, 1, 191, 0
In07, Run: 069, F, 2, 202, 0
In07, Run: 070, F, 2, 198, 0
In07, Run: 071, F, 1, 195, 0
In07, Run: 072, F, 3, 173, 0
In07, Run: 073, F, 2, 150, 0
In07, Run: 074, F, 1, 197, 0
In07, Run: 075, F, 6, 210, 0
In07, Run: 076, F, 1, 153, 0
In07, Run: 077, F, 2, 232, 0
In07, Run: 078, F, 1, 163, 0
In07, Run: 079, F, 3, 215, 0
In07, Run: 080, F, 3, 155, 0
In07, Run: 081, F, 0, 192, 0
In07, Run: 082, F, 0, 164, 0
In07, Run: 083, F, 2, 190, 0
In07, Run: 084, F, 1, 185, 0
In07, Run: 085, F, 0, 164, 0
In07, Run: 086, F, 0, 212, 0
In07, Run: 087, F, 0, 174, 0
In07, Run: 088, F, 2, 170, 0
In07, Run: 089, F, 2, 178, 0
In07, Run: 090, F, 3, 191, 0
In07, Run: 091, F, 1, 175, 0
In07, Run: 092, F, 4, 170, 0
In07, Run: 093, F, 3, 191, 0
In07, Run: 094, F, 0, 212, 0
In07, Run: 095, F, 5, 193, 0
In07, Run: 096, F, 2, 196, 0
In07, Run: 097, F, 0, 192, 0
