Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F
1, Run: 060, P, 0, 0, 0, 0, 0, 40, 14, 0, 1, 12, 16, 0
1, Run: 061, P, 0, 0, 0, 0, 0, 40, 14, 0, 1, 8, 16, 0
1, Run: 062, P, 0, 0, 0, 0, 0, 28, 26, 0, 1, 9, 22, 0
1, Run: 063, P, 0, 0, 0, 0, 0, 38, 16, 0, 1, 6, 17, 0
1, Run: 064, P, 0, 0, 0, 0, 0, 48, 6, 0, 1, 9, 12, 0
1, Run: 065, P, 0, 0, 0, 0, 0, 38, 16, 0, 1, 10, 17, 0
1, Run: 066, P, 0, 0, 0, 0, 0, 22, 32, 0, 1, 9, 25, 0
1, Run: 067, P, 0, 0, 0, 0, 0, 50, 4, 0, 1, 3, 11, 0
1, Run: 068, P, 0, 0, 0, 0, 0, 32, 22, 0, 1, 9, 20, 0
1, Run: 069, P, 0, 0, 0, 0, 0, 20, 34, 0, 1, 10, 26, 0
1, Run: 070, P, 0, 0, 0, 0, 0, 30, 24, 0, 1, 8, 21, 0
1, Run: 071, P, 0, 0, 0, 0, 0, 26, 28, 0, 1, 9, 23, 0
1, Run: 072, P, 0, 0, 0, 0, 0, 50, 4, 0, 1, 12, 11, 0
1, Run: 073, P, 0, 0, 0, 0, 0, 34, 20, 0, 1, 7, 19, 0
1, Run: 074, P, 0, 0, 0, 0, 0, 38, 16, 0, 1, 15, 17, 0
1, Run: 075, P, 0, 0, 0, 0, 0, 32, 22, 0, 1, 12, 20, 0
1, Run: 076, P, 0, 0, 0, 0, 0, 32, 22, 0, 1, 5, 20, 0
1, Run: 077, P, 0, 0, 0, 0, 0, 34, 20, 0, 1, 8, 19, 0
1, Run: 078, P, 0, 0, 0, 0, 0, 44, 10, 0, 1, 6, 14, 0
1, Run: 079, P, 0, 0, 0, 0, 0, 38, 16, 0, 1, 3, 17, 0
1, Run: 080, P, 0, 0, 0, 0, 0, 44, 10, 0, 1, 14, 14, 0
1, Run: 081, P, 0, 0, 0, 0, 0, 38, 16, 0, 1, 6, 17, 0
1, Run: 082, P, 0, 0, 0, 0, 0, 4, 50, 0, 1, 5, 34, 0
1, Run: 083, P, 0, 0, 0, 0, 0, 34, 20, 0, 1, 3, 19, 0
1, Run: 084, P, 0, 0, 0, 0, 0, 22, 32, 0, 1, 12, 25, 0
1, Run: 085, P, 0, 0, 0, 0, 0, 12, 42, 0, 1, 17, 30, 0
1, Run: 086, P, 0, 0, 0, 0, 0, 42, 12, 0, 1, 5, 15, 0
1, Run: 087, P, 0, 0, 0, 0, 0, 30, 24, 0, 1, 4, 21, 0
1, Run: 088, P, 0, 0, 0, 0, 0, 36, 18, 0, 1, 8, 18, 0
1, Run: 089, P, 0, 0, 0, 0, 0, 32, 22, 0, 1, 3, 20, 0
1, Run: 090, P, 0, 0, 0, 0, 0, 48, 6, 0, 1, 6, 12, 0
1, Run: 091, P, 0, 0, 0, 0, 0, 24, 30, 0, 1, 10, 24, 0
1, Run: 092, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 15, 9, 0
1, Run: 093, P, 0, 0, 0, 0, 0, 18, 36, 0, 1, 7, 27, 0
1, Run: 094, P, 0, 0, 0, 0, 0, 22, 32, 0, 1, 7, 25, 0
1, Run: 095, P, 0, 0, 0, 0, 0, 34, 20, 0, 1, 11, 19, 0
1, Run: 096, P, 0, 0, 0, 0, 0, 34, 20, 0, 1, 6, 19, 0
1, Run: 097, P, 0, 0, 0, 0, 0, 40, 14, 0, 1, 12, 16, 0
1, Run: 098, P, 0, 0, 0, 0, 0, 14, 40, 0, 1, 11, 29, 0
1, Run: 099, P, 0, 0, 0, 0, 0, 46, 8, 0, 1, 11, 13, 0
1, Run: 100, P, 0, 0, 0, 0, 0, 38, 16, 0, 1, 9, 17, 0
10, Run: 001, P, 0, 0, 0, 0, 0, 214, 386, 0, 1, 72, 293, 0
10, Run: 002, P, 0, 0, 0, 0, 0, 88, 512, 0, 1, 84, 356, 0
10, Run: 003, P, 0, 0, 0, 0, 0, 170, 430, 0, 1, 57, 315, 0
10, Run: 004, P, 0, 0, 0, 0, 0, 38, 562, 0, 1, 78, 381, 0
10, Run: 005, P, 0, 0, 0, 0, 0, 326, 274, 0, 1, 60, 237, 0
10, Run: 006, P, 0, 0, 0, 0, 0, 274, 326, 0, 1, 84, 263, 0
10, Run: 007, P, 0, 0, 0, 0, 0, 56, 544, 0, 1, 73, 372, 0
10, Run: 008, P, 0, 0, 0, 0, 0, 102, 498, 0, 1, 65, 349, 0
10, Run: 009, P, 0, 0, 0, 0, 0, 76, 524, 0, 1, 52, 362, 0
10, Run: 010, P, 0, 0, 0, 0, 0, 412, 188, 0, 1, 77, 194, 0
10, Run: 011, P, 0, 0, 0, 0, 0, 306, 294, 0, 1, 66, 247, 0
10, Run: 012, P, 0, 0, 0, 0, 0, 462, 138, 0, 1, 71, 169, 0
10, Run: 013, P, 0, 0, 0, 0, 0, 100, 500, 0, 1, 73, 350, 0
10, Run: 014, P, 0, 0, 0, 0, 0, 378, 222, 0, 1, 75, 211, 0
10, Run: 015, P, 0, 0, 0, 0, 0, 530, 70, 0, 1, 88, 135, 0
10, Run: 016, P, 0, 0, 0, 0, 0, 418, 182, 0, 1, 105, 191, 0
10, Run: 017, P, 0, 0, 0, 0, 0, 420, 180, 0, 1, 76, 190, 0
10, Run: 018, P, 0, 0, 0, 0, 0, 486, 114, 0, 1, 102, 157, 0
10, Run: 019, P, 0, 0, 0, 0, 0, 312, 288, 0, 1, 81, 244, 0
10, Run: 020, P, 0, 0, 0, 0, 0, 292, 308, 0, 1, 65, 254, 0
10, Run: 021, P, 0, 0, 0, 0, 0, 110, 490, 0, 1, 77, 345, 0
10, Run: 022, P, 0, 0, 0, 0, 0, 386, 214, 0, 1, 66, 207, 0
10, Run: 023, P, 0, 0, 0, 0, 0, 124, 476, 0, 1, 61, 338, 0
10, Run: 024, P, 0, 0, 0, 0, 0, 434, 166, 0, 1, 94, 183, 0
10, Run: 025, P, 0, 0, 0, 0, 0, 226, 374, 0, 1, 65, 287, 0
10, Run: 026, P, 0, 0, 0, 0, 0, 202, 398, 0, 1, 73, 299, 0
10, Run: 027, P, 0, 0, 0, 0, 0, 162, 438, 0, 1, 66, 319, 0
10, Run: 028, P, 0, 0, 0, 0, 0, 420, 180, 0, 1, 70, 190, 0
10, Run: 029, P, 0, 0, 0, 0, 0, 280, 320, 0, 1, 68, 260, 0
10, Run: 030, P, 0, 0, 0, 0, 0, 456, 144, 0, 1, 88, 172, 0
10, Run: 031, P, 0, 0, 0, 0, 0, 224, 376, 0, 1, 82, 288, 0
10, Run: 032, P, 0, 0, 0, 0, 0, 348, 252, 0, 1, 69, 226, 0
10, Run: 033, P, 0, 0, 0, 0, 0, 426, 174, 0, 1, 82, 187, 0
10, Run: 034, P, 0, 0, 0, 0, 0, 370, 230, 0, 1, 76, 215, 0
10, Run: 035, P, 0, 0, 0, 0, 0, 228, 372, 0, 1, 61, 286, 0
10, Run: 036, P, 0, 0, 0, 0, 0, 62, 538, 0, 1, 93, 369, 0
10, Run: 037, P, 0, 0, 0, 0, 0, 340, 260, 0, 1, 87, 230, 0
10, Run: 038, P, 0, 0, 0, 0, 0, 380, 220, 0, 1, 51, 210, 0
10, Run: 039, P, 0, 0, 0, 0, 0, 230, 370, 0, 1, 89, 285, 0
10, Run: 040, P, 0, 0, 0, 0, 0, 450, 150, 0, 1, 79, 175, 0
10, Run: 041, P, 0, 0, 0, 0, 0, 140, 460, 0, 1, 79, 330, 0
10, Run: 042, P, 0, 0, 0, 0, 0, 320, 280, 0, 1, 89, 240, 0
10, Run: 043, P, 0, 0, 0, 0, 0, 278, 322, 0, 1, 84, 261, 0
10, Run: 044, P, 0, 0, 0, 0, 0, 40, 560, 0, 1, 84, 380, 0
10, Run: 045, P, 0, 0, 0, 0, 0, 276, 324, 0, 1, 91, 262, 0
10, Run: 046, P, 0, 0, 0, 0, 0, 94, 506, 0, 1, 69, 353, 0
10, Run: 047, P, 0, 0, 0, 0, 0, 500, 100, 0, 1, 86, 150, 0
10, Run: 048, P, 0, 0, 0, 0, 0, 398, 202, 0, 1, 81, 201, 0
10, Run: 049, P, 0, 0, 0, 0, 0, 456, 144, 0, 1, 64, 172, 0
10, Run: 050, P, 0, 0, 0, 0, 0, 500, 100, 0, 1, 62, 150, 0
10, Run: 051, P, 0, 0, 0, 0, 0, 250, 350, 0, 1, 77, 275, 0
10, Run: 052, P, 0, 0, 0, 0, 0, 110, 490, 0, 1, 88, 345, 0
10, Run: 053, P, 0, 0, 0, 0, 0, 446, 154, 0, 1, 87, 177, 0
10, Run: 054, P, 0, 0, 0, 0, 0, 472, 128, 0, 1, 82, 164, 0
10, Run: 055, P, 0, 0, 0, 0, 0, 94, 506, 0, 1, 88, 353, 0
10, Run: 056, P, 0, 0, 0, 0, 0, 470, 130, 0, 1, 81, 165, 0
10, Run: 057, P, 0, 0, 0, 0, 0, 496, 104, 0, 1, 67, 152, 0
10, Run: 058, P, 0, 0, 0, 0, 0, 400, 200, 0, 1, 80, 200, 0
10, Run: 059, P, 0, 0, 0, 0, 0, 220, 380, 0, 1, 64, 290, 0
10, Run: 060, P, 0, 0, 0, 0, 0, 72, 528, 0, 1, 79, 364, 0
10, Run: 061, P, 0, 0, 0, 0, 0, 396, 204, 0, 1, 76, 202, 0
10, Run: 062, P, 0, 0, 0, 0, 0, 300, 300, 0, 1, 79, 250, 0
10, Run: 063, P, 0, 0, 0, 0, 0, 428, 172, 0, 1, 73, 186, 0
10, Run: 064, P, 0, 0, 0, 0, 0, 112, 488, 0, 1, 89, 344, 0
10, Run: 065, P, 0, 0, 0, 0, 0, 204, 396, 0, 1, 77, 298, 0
10, Run: 066, P, 0, 0, 0, 0, 0, 408, 192, 0, 1, 84, 196, 0
10, Run: 067, P, 0, 0, 0, 0, 0, 170, 430, 0, 1, 81, 315, 0
10, Run: 068, P, 0, 0, 0, 0, 0, 60, 540, 0, 1, 84, 370, 0
10, Run: 069, P, 0, 0, 0, 0, 0, 324, 276, 0, 1, 78, 238, 0
10, Run: 070, P, 0, 0, 0, 0, 0, 180, 420, 0, 1, 80, 310, 0
10, Run: 071, P, 0, 0, 0, 0, 0, 228, 372, 0, 1, 70, 286, 0
10, Run: 072, P, 0, 0, 0, 0, 0, 70, 530, 0, 1, 68, 365, 0
10, Run: 073, P, 0, 0, 0, 0, 0, 232, 368, 0, 1, 73, 284, 0
10, Run: 074, P, 0, 0, 0, 0, 0, 248, 352, 0, 1, 82, 276, 0
10, Run: 075, P, 0, 0, 0, 0, 0, 382, 218, 0, 1, 72, 209, 0
10, Run: 076, P, 0, 0, 0, 0, 0, 380, 220, 0, 1, 81, 210, 0
10, Run: 077, P, 0, 0, 0, 0, 0, 60, 540, 0, 1, 92, 370, 0
10, Run: 078, P, 0, 0, 0, 0, 0, 72, 528, 0, 1, 67, 364, 0
10, Run: 079, P, 0, 0, 0, 0, 0, 252, 348, 0, 1, 78, 274, 0
10, Run: 080, P, 0, 0, 0, 0, 0, 402, 198, 0, 1, 58, 199, 0
10, Run: 081, P, 0, 0, 0, 0, 0, 430, 170, 0, 1, 79, 185, 0
10, Run: 082, P, 0, 0, 0, 0, 0, 486, 114, 0, 1, 98, 157, 0
10, Run: 083, P, 0, 0, 0, 0, 0, 424, 176, 0, 1, 79, 188, 0
10, Run: 084, P, 0, 0, 0, 0, 0, 320, 280, 0, 1, 93, 240, 0
10, Run: 085, P, 0, 0, 0, 0, 0, 332, 268, 0, 1, 55, 234, 0
10, Run: 086, P, 0, 0, 0, 0, 0, 506, 94, 0, 1, 65, 147, 0
10, Run: 087, P, 0, 0, 0, 0, 0, 4, 596, 0, 1, 80, 398, 0
10, Run: 088, P, 0, 0, 0, 0, 0, 428, 172, 0, 1, 67, 186, 0
10, Run: 089, P, 0, 0, 0, 0, 0, 376, 224, 0, 1, 78, 212, 0
10, Run: 090, P, 0, 0, 0, 0, 0, 150, 450, 0, 1, 84, 325, 0
10, Run: 091, P, 0, 0, 0, 0, 0, 104, 496, 0, 1, 81, 348, 0
10, Run: 092, P, 0, 0, 0, 0, 0, 46, 554, 0, 1, 97, 377, 0
10, Run: 093, P, 0, 0, 0, 0, 0, 234, 366, 0, 1, 72, 283, 0
10, Run: 094, P, 0, 0, 0, 0, 0, 430, 170, 0, 1, 78, 185, 0
10, Run: 095, P, 0, 0, 0, 0, 0, 406, 194, 0, 1, 74, 197, 0
10, Run: 096, P, 0, 0, 0, 0, 0, 64, 536, 0, 1, 96, 368, 0
10, Run: 097, P, 0, 0, 0, 0, 0, 174, 426, 0, 1, 65, 313, 0
10, Run: 098, P, 0, 0, 0, 0, 0, 60, 540, 0, 1, 64, 370, 0
10, Run: 099, P, 0, 0, 0, 0, 0, 294, 306, 0, 1, 65, 253, 0
10, Run: 100, P, 0, 0, 0, 0, 0, 352, 248, 0, 1, 74, 224, 0
2, Run: 001, P, 0, 0, 0, 0, 0, 118, 50, 0, 1, 27, 53, 0
2, Run: 002, P, 0, 0, 0, 0, 0, 64, 104, 0, 1, 23, 80, 0
2, Run: 003, P, 0, 0, 0, 0, 0, 134, 34, 0, 1, 27, 45, 0
2, Run: 004, P, 0, 0, 0, 0, 0, 84, 84, 0, 1, 20, 70, 0
2, Run: 005, P, 0, 0, 0, 0, 0, 44, 124, 0, 1, 27, 90, 0
2, Run: 006, P, 0, 0, 0, 0, 0, 66, 102, 0, 1, 25, 79, 0
2, Run: 007, P, 0, 0, 0, 0, 0, 108, 60, 0, 1, 28, 58, 0
2, Run: 008, P, 0, 0, 0, 0, 0, 88, 80, 0, 1, 17, 68, 0
2, Run: 009, P, 0, 0, 0, 0, 0, 134, 34, 0, 1, 23, 45, 0
2, Run: 010, P, 0, 0, 0, 0, 0, 136, 32, 0, 1, 25, 44, 0
2, Run: 011, P, 0, 0, 0, 0, 0, 64, 104, 0, 1, 35, 80, 0
2, Run: 012, P, 0, 0, 0, 0, 0, 106, 62, 0, 1, 13, 59, 0
2, Run: 013, P, 0, 0, 0, 0, 0, 136, 32, 0, 1, 23, 44, 0
2, Run: 014, P, 0, 0, 0, 0, 0, 126, 42, 0, 1, 27, 49, 0
2, Run: 015, P, 0, 0, 0, 0, 0, 94, 74, 0, 1, 36, 65, 0
2, Run: 016, P, 0, 0, 0, 0, 0, 44, 124, 0, 1, 15, 90, 0
2, Run: 017, P, 0, 0, 0, 0, 0, 132, 36, 0, 1, 26, 46, 0
2, Run: 018, P, 0, 0, 0, 0, 0, 86, 82, 0, 1, 16, 69, 0
2, Run: 019, P, 0, 0, 0, 0, 0, 26, 142, 0, 1, 15, 99, 0
2, Run: 020, P, 0, 0, 0, 0, 0, 128, 40, 0, 1, 16, 48, 0
2, Run: 021, P, 0, 0, 0, 0, 0, 152, 16, 0, 1, 26, 36, 0
2, Run: 022, P, 0, 0, 0, 0, 0, 110, 58, 0, 1, 17, 57, 0
2, Run: 023, P, 0, 0, 0, 0, 0, 116, 52, 0, 1, 20, 54, 0
2, Run: 024, P, 0, 0, 0, 0, 0, 120, 48, 0, 1, 21, 52, 0
2, Run: 025, P, 0, 0, 0, 0, 0, 152, 16, 0, 1, 25, 36, 0
2, Run: 026, P, 0, 0, 0, 0, 0, 160, 8, 0, 1, 33, 32, 0
2, Run: 027, P, 0, 0, 0, 0, 0, 50, 118, 0, 1, 26, 87, 0
2, Run: 028, P, 0, 0, 0, 0, 0, 80, 88, 0, 1, 28, 72, 0
2, Run: 029, P, 0, 0, 0, 0, 0, 142, 26, 0, 1, 20, 41, 0
2, Run: 030, P, 0, 0, 0, 0, 0, 150, 18, 0, 1, 27, 37, 0
2, Run: 031, P, 0, 0, 0, 0, 0, 118, 50, 0, 1, 23, 53, 0
2, Run: 032, P, 0, 0, 0, 0, 0, 110, 58, 0, 1, 29, 57, 0
2, Run: 033, P, 0, 0, 0, 0, 0, 32, 136, 0, 1, 30, 96, 0
2, Run: 034, P, 0, 0, 0, 0, 0, 80, 88, 0, 1, 25, 72, 0
2, Run: 035, P, 0, 0, 0, 0, 0, 98, 70, 0, 1, 31, 63, 0
2, Run: 036, P, 0, 0, 0, 0, 0, 64, 104, 0, 1, 14, 80, 0
2, Run: 037, P, 0, 0, 0, 0, 0, 42, 126, 0, 1, 28, 91, 0
2, Run: 038, P, 0, 0, 0, 0, 0, 40, 128, 0, 1, 21, 92, 0
2, Run: 039, P, 0, 0, 0, 0, 0, 88, 80, 0, 1, 19, 68, 0
2, Run: 040, P, 0, 0, 0, 0, 0, 20, 148, 0, 1, 15, 102, 0
2, Run: 041, P, 0, 0, 0, 0, 0, 98, 70, 0, 1, 20, 63, 0
2, Run: 042, P, 0, 0, 0, 0, 0, 110, 58, 0, 1, 28, 57, 0
2, Run: 043, P, 0, 0, 0, 0, 0, 86, 82, 0, 1, 18, 69, 0
2, Run: 044, P, 0, 0, 0, 0, 0, 134, 34, 0, 1, 20, 45, 0
2, Run: 045, P, 0, 0, 0, 0, 0, 54, 114, 0, 1, 17, 85, 0
2, Run: 046, P, 0, 0, 0, 0, 0, 54, 114, 0, 1, 25, 85, 0
2, Run: 047, P, 0, 0, 0, 0, 0, 92, 76, 0, 1, 20, 66, 0
2, Run: 048, P, 0, 0, 0, 0, 0, 96, 72, 0, 1, 20, 64, 0
2, Run: 049, P, 0, 0, 0, 0, 0, 84, 84, 0, 1, 21, 70, 0
2, Run: 050, P, 0, 0, 0, 0, 0, 148, 20, 0, 1, 28, 38, 0
2, Run: 051, P, 0, 0, 0, 0, 0, 96, 72, 0, 1, 33, 64, 0
2, Run: 052, P, 0, 0, 0, 0, 0, 58, 110, 0, 1, 32, 83, 0
2, Run: 053, P, 0, 0, 0, 0, 0, 144, 24, 0, 1, 18, 40, 0
2, Run: 054, P, 0, 0, 0, 0, 0, 148, 20, 0, 1, 19, 38, 0
2, Run: 055, P, 0, 0, 0, 0, 0, 134, 34, 0, 1, 9, 45, 0
2, Run: 056, P, 0, 0, 0, 0, 0, 112, 56, 0, 1, 34, 56, 0
2, Run: 057, P, 0, 0, 0, 0, 0, 58, 110, 0, 1, 27, 83, 0
2, Run: 058, P, 0, 0, 0, 0, 0, 94, 74, 0, 1, 29, 65, 0
2, Run: 059, P, 0, 0, 0, 0, 0, 102, 66, 0, 1, 29, 61, 0
2, Run: 060, P, 0, 0, 0, 0, 0, 118, 50, 0, 1, 29, 53, 0
2, Run: 061, P, 0, 0, 0, 0, 0, 128, 40, 0, 1, 27, 48, 0
2, Run: 062, P, 0, 0, 0, 0, 0, 94, 74, 0, 1, 15, 65, 0
2, Run: 063, P, 0, 0, 0, 0, 0, 50, 118, 0, 1, 24, 87, 0
2, Run: 064, P, 0, 0, 0, 0, 0, 132, 36, 0, 1, 34, 46, 0
2, Run: 065, P, 0, 0, 0, 0, 0, 130, 38, 0, 1, 23, 47, 0
2, Run: 066, P, 0, 0, 0, 0, 0, 140, 28, 0, 1, 34, 42, 0
2, Run: 067, P, 0, 0, 0, 0, 0, 44, 124, 0, 1, 18, 90, 0
2, Run: 068, P, 0, 0, 0, 0, 0, 126, 42, 0, 1, 21, 49, 0
2, Run: 069, P, 0, 0, 0, 0, 0, 16, 152, 0, 1, 25, 104, 0
2, Run: 070, P, 0, 0, 0, 0, 0, 18, 150, 0, 1, 39, 103, 0
2, Run: 071, P, 0, 0, 0, 0, 0, 62, 106, 0, 1, 18, 81, 0
2, Run: 072, P, 0, 0, 0, 0, 0, 14, 154, 0, 1, 19, 105, 0
2, Run: 073, P, 0, 0, 0, 0, 0, 102, 66, 0, 1, 20, 61, 0
2, Run: 074, P, 0, 0, 0, 0, 0, 6, 162, 0, 1, 27, 109, 0
2, Run: 075, P, 0, 0, 0, 0, 0, 144, 24, 0, 1, 29, 40, 0
2, Run: 076, P, 0, 0, 0, 0, 0, 128, 40, 0, 1, 17, 48, 0
2, Run: 077, P, 0, 0, 0, 0, 0, 54, 114, 0, 1, 25, 85, 0
2, Run: 078, P, 0, 0, 0, 0, 0, 132, 36, 0, 1, 16, 46, 0
2, Run: 079, P, 0, 0, 0, 0, 0, 142, 26, 0, 1, 19, 41, 0
2, Run: 080, P, 0, 0, 0, 0, 0, 54, 114, 0, 1, 18, 85, 0
2, Run: 081, P, 0, 0, 0, 0, 0, 70, 98, 0, 1, 25, 77, 0
2, Run: 082, P, 0, 0, 0, 0, 0, 76, 92, 0, 1, 18, 74, 0
2, Run: 083, P, 0, 0, 0, 0, 0, 150, 18, 0, 1, 33, 37, 0
2, Run: 084, P, 0, 0, 0, 0, 0, 154, 14, 0, 1, 21, 35, 0
2, Run: 085, P, 0, 0, 0, 0, 0, 48, 120, 0, 1, 25, 88, 0
2, Run: 086, P, 0, 0, 0, 0, 0, 64, 104, 0, 1, 28, 80, 0
2, Run: 087, P, 0, 0, 0, 0, 0, 136, 32, 0, 1, 27, 44, 0
2, Run: 088, P, 0, 0, 0, 0, 0, 86, 82, 0, 1, 26, 69, 0
2, Run: 089, P, 0, 0, 0, 0, 0, 114, 54, 0, 1, 22, 55, 0
2, Run: 090, P, 0, 0, 0, 0, 0, 148, 20, 0, 1, 26, 38, 0
2, Run: 091, P, 0, 0, 0, 0, 0, 98, 70, 0, 1, 22, 63, 0
2, Run: 092, P, 0, 0, 0, 0, 0, 104, 64, 0, 1, 31, 60, 0
2, Run: 093, P, 0, 0, 0, 0, 0, 122, 46, 0, 1, 26, 51, 0
2, Run: 094, P, 0, 0, 0, 0, 0, 136, 32, 0, 1, 30, 44, 0
2, Run: 095, P, 0, 0, 0, 0, 0, 124, 44, 0, 1, 20, 50, 0
2, Run: 096, P, 0, 0, 0, 0, 0, 116, 52, 0, 1, 21, 54, 0
2, Run: 097, P, 0, 0, 0, 0, 0, 44, 124, 0, 1, 17, 90, 0
2, Run: 098, P, 0, 0, 0, 0, 0, 78, 90, 0, 1, 24, 73, 0
2, Run: 099, P, 0, 0, 0, 0, 0, 46, 122, 0, 1, 22, 89, 0
2, Run: 100, P, 0, 0, 0, 0, 0, 148, 20, 0, 1, 18, 38, 0
3, Run: 001, P, 0, 0, 0, 0, 0, 44, 448, 0, 1, 75, 306, 0
3, Run: 002, P, 0, 0, 0, 0, 0, 98, 394, 0, 1, 83, 279, 0
