Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B
1, Run: 026, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 027, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 028, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 029, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 030, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 031, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 032, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 033, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 034, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 035, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 036, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 037, F, 0, 0, 0, 0, 15, 15, 0, 0, 1, 18, 0
1, Run: 038, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 039, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 040, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 041, F, 0, 1, 0, 0, 11, 11, 0, 0, 1, 40, 1
1, Run: 042, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 043, F, 0, 0, 0, 0, 15, 15, 0, 0, 1, 18, 0
1, Run: 044, F, 0, 0, 0, 0, 11, 11, 0, 0, 1, 42, 0
1, Run: 045, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 046, F, 0, 1, 0, 0, 16, 16, 0, 0, 1, 10, 1
1, Run: 047, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 048, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 049, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 050, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 051, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 052, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 053, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 054, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 055, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 056, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 057, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 058, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 059, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 060, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 061, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 062, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 063, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 064, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 065, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 066, F, 0, 1, 0, 0, 15, 15, 0, 0, 1, 16, 1
1, Run: 067, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 068, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 069, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 070, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 071, F, 0, 0, 0, 0, 15, 15, 0, 0, 1, 18, 0
1, Run: 072, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 073, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 074, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 075, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 076, F, 0, 0, 0, 0, 15, 15, 0, 0, 1, 18, 0
1, Run: 077, F, 0, 1, 0, 0, 15, 15, 0, 0, 1, 16, 1
1, Run: 078, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 079, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 080, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 081, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 082, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 083, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 084, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 085, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 086, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 087, F, 0, 1, 0, 0, 14, 14, 0, 0, 1, 22, 1
1, Run: 088, F, 0, 0, 0, 0, 15, 15, 0, 0, 1, 18, 0
1, Run: 089, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 090, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 091, F, 0, 1, 0, 0, 13, 13, 0, 0, 1, 28, 1
1, Run: 092, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 093, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 094, F, 0, 0, 0, 0, 13, 13, 0, 0, 1, 30, 0
1, Run: 095, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 096, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 097, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
1, Run: 098, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 34, 1
1, Run: 099, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 24, 0
1, Run: 100, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 36, 0
10, Run: 001, F, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0
10, Run: 002, F, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0
10, Run: 003, F, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0
10, Run: 004, F, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1
10, Run: 005, F, 0, 1, 0, 0, 157, 157, 0, 0, 1, 256, 1
10, Run: 006, F, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1
10, Run: 007, F, 0, 0, 0, 0, 143, 143, 0, 0, 1, 342, 0
10, Run: 008, F, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0
10, Run: 009, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 010, F, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1
10, Run: 011, F, 0, 1, 0, 0, 148, 148, 0, 0, 1, 310, 1
10, Run: 012, F, 0, 0, 0, 0, 140, 140, 0, 0, 1, 360, 0
10, Run: 013, F, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0
10, Run: 014, F, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0
10, Run: 015, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 016, F, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0
10, Run: 017, F, 0, 1, 0, 0, 148, 148, 0, 0, 1, 310, 1
10, Run: 018, F, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0
10, Run: 019, F, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1
10, Run: 020, F, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1
10, Run: 021, F, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1
10, Run: 022, F, 0, 0, 0, 0, 150, 150, 0, 0, 1, 300, 0
10, Run: 023, F, 0, 0, 0, 0, 142, 142, 0, 0, 1, 348, 0
10, Run: 024, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 025, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 026, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 027, F, 0, 0, 0, 0, 150, 150, 0, 0, 1, 300, 0
10, Run: 028, F, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0
10, Run: 029, F, 0, 1, 0, 0, 153, 153, 0, 0, 1, 280, 1
10, Run: 030, F, 0, 1, 0, 0, 144, 144, 0, 0, 1, 334, 1
10, Run: 031, F, 0, 1, 0, 0, 149, 149, 0, 0, 1, 304, 1
10, Run: 032, F, 0, 0, 0, 0, 155, 155, 0, 0, 1, 270, 0
10, Run: 033, F, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0
10, Run: 034, F, 0, 1, 0, 0, 146, 146, 0, 0, 1, 322, 1
10, Run: 035, F, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1
10, Run: 036, F, 0, 0, 0, 0, 149, 149, 0, 0, 1, 306, 0
10, Run: 037, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 038, F, 0, 1, 0, 0, 142, 142, 0, 0, 1, 346, 1
10, Run: 039, F, 0, 1, 0, 0, 153, 153, 0, 0, 1, 280, 1
10, Run: 040, F, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1
10, Run: 041, F, 0, 1, 0, 0, 152, 152, 0, 0, 1, 286, 1
10, Run: 042, F, 0, 1, 0, 0, 145, 145, 0, 0, 1, 328, 1
10, Run: 043, F, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1
10, Run: 044, F, 0, 0, 0, 0, 144, 144, 0, 0, 1, 336, 0
10, Run: 045, F, 0, 0, 0, 0, 145, 145, 0, 0, 1, 330, 0
10, Run: 046, F, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1
10, Run: 047, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 048, F, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0
10, Run: 049, F, 0, 1, 0, 0, 143, 143, 0, 0, 1, 340, 1
10, Run: 050, F, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0
10, Run: 051, F, 0, 0, 0, 0, 157, 157, 0, 0, 1, 258, 0
10, Run: 052, F, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0
10, Run: 053, F, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0
10, Run: 054, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 055, F, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1
10, Run: 056, F, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1
10, Run: 057, F, 0, 1, 0, 0, 149, 149, 0, 0, 1, 304, 1
10, Run: 058, F, 0, 1, 0, 0, 152, 152, 0, 0, 1, 286, 1
10, Run: 059, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 060, F, 0, 0, 0, 0, 146, 146, 0, 0, 1, 324, 0
10, Run: 061, F, 0, 0, 0, 0, 142, 142, 0, 0, 1, 348, 0
10, Run: 062, F, 0, 0, 0, 0, 146, 146, 0, 0, 1, 324, 0
10, Run: 063, F, 0, 1, 0, 0, 153, 153, 0, 0, 1, 280, 1
10, Run: 064, F, 0, 0, 0, 0, 158, 158, 0, 0, 1, 252, 0
10, Run: 065, F, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1
10, Run: 066, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 067, F, 0, 1, 0, 0, 142, 142, 0, 0, 1, 346, 1
10, Run: 068, F, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0
10, Run: 069, F, 0, 0, 0, 0, 149, 149, 0, 0, 1, 306, 0
10, Run: 070, F, 0, 1, 0, 0, 142, 142, 0, 0, 1, 346, 1
10, Run: 071, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 072, F, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0
10, Run: 073, F, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1
10, Run: 074, F, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0
10, Run: 075, F, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0
10, Run: 076, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 077, F, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0
10, Run: 078, F, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0
10, Run: 079, F, 0, 1, 0, 0, 144, 144, 0, 0, 1, 334, 1
10, Run: 080, F, 0, 1, 0, 0, 146, 146, 0, 0, 1, 322, 1
10, Run: 081, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 082, F, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1
10, Run: 083, F, 0, 0, 0, 0, 149, 149, 0, 0, 1, 306, 0
10, Run: 084, F, 0, 1, 0, 0, 143, 143, 0, 0, 1, 340, 1
10, Run: 085, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 086, F, 0, 0, 0, 0, 155, 155, 0, 0, 1, 270, 0
10, Run: 087, F, 0, 1, 0, 0, 148, 148, 0, 0, 1, 310, 1
10, Run: 088, F, 0, 1, 0, 0, 149, 149, 0, 0, 1, 304, 1
10, Run: 089, F, 0, 1, 0, 0, 152, 152, 0, 0, 1, 286, 1
10, Run: 090, F, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0
10, Run: 091, F, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0
10, Run: 092, F, 0, 1, 0, 0, 149, 149, 0, 0, 1, 304, 1
10, Run: 093, F, 0, 1, 0, 0, 144, 144, 0, 0, 1, 334, 1
10, Run: 094, F, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0
10, Run: 095, F, 0, 1, 0, 0, 153, 153, 0, 0, 1, 280, 1
10, Run: 096, F, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1
10, Run: 097, F, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1
10, Run: 098, F, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0
10, Run: 099, F, 0, 0, 0, 0, 144, 144, 0, 0, 1, 336, 0
10, Run: 100, F, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0
2, Run: 001, F, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1
2, Run: 002, F, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0
2, Run: 003, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 004, F, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0
2, Run: 005, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 006, F, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1
2, Run: 007, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 008, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 009, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 010, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 011, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 012, F, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0
2, Run: 013, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 014, F, 0, 0, 0, 0, 38, 38, 0, 0, 1, 108, 0
2, Run: 015, F, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0
2, Run: 016, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 017, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 018, F, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1
2, Run: 019, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 020, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 021, F, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1
2, Run: 022, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 023, F, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1
2, Run: 024, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 025, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 026, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 027, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 028, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 029, F, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1
2, Run: 030, F, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0
2, Run: 031, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 032, F, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0
2, Run: 033, F, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1
2, Run: 034, F, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0
2, Run: 035, F, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0
2, Run: 036, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 037, F, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1
2, Run: 038, F, 0, 0, 0, 0, 47, 47, 0, 0, 1, 54, 0
2, Run: 039, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 040, F, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1
2, Run: 041, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 042, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 043, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 044, F, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0
2, Run: 045, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 046, F, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0
2, Run: 047, F, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1
2, Run: 048, F, 0, 0, 0, 0, 46, 46, 0, 0, 1, 60, 0
2, Run: 049, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 050, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 051, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 052, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 053, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 054, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 055, F, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1
2, Run: 056, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 057, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 058, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 059, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 060, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 061, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 062, F, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0
2, Run: 063, F, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0
2, Run: 064, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 065, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 066, F, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1
2, Run: 067, F, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1
2, Run: 068, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 069, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 070, F, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1
2, Run: 071, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 072, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 073, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 074, F, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0
2, Run: 075, F, 0, 0, 0, 0, 38, 38, 0, 0, 1, 108, 0
2, Run: 076, F, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1
2, Run: 077, F, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1
2, Run: 078, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 079, F, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1
2, Run: 080, F, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1
2, Run: 081, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 082, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 083, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 084, F, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0
2, Run: 085, F, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1
2, Run: 086, F, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1
2, Run: 087, F, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0
2, Run: 088, F, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1
2, Run: 089, F, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0
2, Run: 090, F, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1
2, Run: 091, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 092, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 093, F, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1
2, Run: 094, F, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1
2, Run: 095, F, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1
2, Run: 096, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 097, F, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0
2, Run: 098, F, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1
2, Run: 099, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
2, Run: 100, F, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1
3, Run: 001, F, 0, 1, 0, 0, 133, 133, 0, 0, 1, 184, 1
3, Run: 002, F, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1
3, Run: 003, F, 0, 0, 0, 0, 118, 118, 0, 0, 1, 276, 0
3, Run: 004, F, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1
3, Run: 005, F, 0, 1, 0, 0, 126, 126, 0, 0, 1, 226, 1
3, Run: 006, F, 0, 0, 0, 0, 117, 117, 0, 0, 1, 282, 0
3, Run: 007, F, 0, 0, 0, 0, 119, 119, 0, 0, 1, 270, 0
3, Run: 008, F, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1
3, Run: 009, F, 0, 0, 0, 0, 116, 116, 0, 0, 1, 288, 0
3, Run: 010, F, 0, 0, 0, 0, 118, 118, 0, 0, 1, 276, 0
3, Run: 011, F, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0
3, Run: 012, F, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1
3, Run: 013, F, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0
3, Run: 014, F, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0
3, Run: 015, F, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0
3, Run: 016, F, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0
3, Run: 017, F, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1
3, Run: 018, F, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1
3, Run: 019, F, 0, 1, 0, 0, 128, 128, 0, 0, 1, 214, 1
3, Run: 020, F, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0
3, Run: 021, F, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1
3, Run: 022, F, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1
3, Run: 023, F, 0, 1, 0, 0, 126, 126, 0, 0, 1, 226, 1
