Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F
1, Run: 054, P, 0, 0, 0, 18, 0, 270, 0, 2, 1, 2, 8, 0
1, Run: 055, P, 0, 0, 0, 18, 0, 246, 0, 0, 1, 0, 9, 0
1, Run: 056, P, 0, 0, 0, 18, 0, 294, 0, 0, 1, 0, 9, 0
1, Run: 057, P, 0, 0, 0, 18, 0, 312, 0, 2, 1, 2, 8, 0
1, Run: 058, P, 0, 0, 0, 18, 0, 339, 0, 0, 1, 0, 9, 0
1, Run: 059, P, 0, 0, 0, 18, 0, 291, 0, 0, 1, 0, 9, 0
1, Run: 060, P, 0, 0, 0, 18, 0, 348, 0, 0, 1, 0, 9, 0
1, Run: 061, P, 0, 0, 0, 18, 0, 336, 0, 0, 1, 0, 9, 0
1, Run: 062, P, 0, 0, 0, 18, 0, 282, 0, 2, 1, 2, 8, 0
1, Run: 063, P, 0, 0, 0, 18, 0, 372, 0, 2, 1, 2, 8, 0
1, Run: 064, P, 0, 0, 0, 18, 0, 273, 0, 0, 1, 0, 9, 0
1, Run: 065, P, 0, 0, 0, 18, 0, 288, 0, 0, 1, 0, 9, 0
1, Run: 066, P, 0, 0, 0, 18, 0, 297, 0, 2, 1, 2, 8, 0
1, Run: 067, P, 0, 0, 0, 18, 0, 342, 0, 0, 1, 0, 9, 0
1, Run: 068, P, 0, 0, 0, 18, 0, 321, 0, 2, 1, 2, 8, 0
1, Run: 069, P, 0, 0, 0, 18, 0, 276, 0, 0, 1, 0, 9, 0
1, Run: 070, P, 0, 0, 0, 18, 0, 285, 0, 0, 1, 0, 9, 0
1, Run: 071, P, 0, 0, 0, 18, 0, 345, 0, 0, 1, 0, 9, 0
1, Run: 072, P, 0, 0, 0, 18, 0, 252, 0, 0, 1, 0, 9, 0
1, Run: 073, P, 0, 0, 0, 18, 0, 294, 0, 0, 1, 0, 9, 0
1, Run: 074, P, 0, 0, 0, 18, 0, 336, 0, 0, 1, 0, 9, 0
1, Run: 075, P, 0, 0, 0, 18, 0, 342, 0, 0, 1, 0, 9, 0
1, Run: 076, P, 0, 0, 0, 18, 0, 306, 0, 0, 1, 0, 9, 0
1, Run: 077, P, 0, 0, 0, 18, 0, 243, 0, 0, 1, 0, 9, 0
1, Run: 078, P, 0, 0, 0, 18, 0, 297, 0, 0, 1, 0, 9, 0
1, Run: 079, P, 0, 0, 0, 18, 0, 333, 0, 0, 1, 0, 9, 0
1, Run: 080, P, 0, 0, 0, 18, 0, 294, 0, 0, 1, 0, 9, 0
1, Run: 081, P, 0, 0, 0, 18, 0, 294, 0, 0, 1, 0, 9, 0
1, Run: 082, P, 0, 0, 0, 18, 0, 279, 0, 0, 1, 0, 9, 0
1, Run: 083, P, 0, 0, 0, 18, 0, 324, 0, 0, 1, 0, 9, 0
1, Run: 084, P, 0, 0, 0, 18, 0, 270, 0, 0, 1, 0, 9, 0
1, Run: 085, P, 0, 0, 0, 18, 0, 276, 0, 0, 1, 0, 9, 0
1, Run: 086, P, 0, 0, 0, 18, 0, 252, 0, 2, 1, 2, 8, 0
1, Run: 087, P, 0, 0, 0, 18, 0, 264, 0, 0, 1, 0, 9, 0
1, Run: 088, P, 0, 0, 0, 18, 0, 264, 0, 0, 1, 0, 9, 0
1, Run: 089, P, 0, 0, 0, 18, 0, 294, 0, 0, 1, 0, 9, 0
1, Run: 090, P, 0, 0, 0, 18, 0, 276, 0, 0, 1, 0, 9, 0
1, Run: 091, P, 0, 0, 0, 18, 0, 345, 0, 0, 1, 0, 9, 0
1, Run: 092, P, 0, 0, 0, 18, 0, 369, 0, 0, 1, 0, 9, 0
1, Run: 093, P, 0, 0, 0, 18, 0, 312, 0, 2, 1, 2, 8, 0
1, Run: 094, P, 0, 0, 0, 18, 0, 276, 0, 0, 1, 0, 9, 0
1, Run: 095, P, 0, 0, 0, 18, 0, 306, 0, 0, 1, 0, 9, 0
1, Run: 096, P, 0, 0, 0, 18, 0, 324, 0, 0, 1, 0, 9, 0
1, Run: 097, P, 0, 0, 0, 18, 0, 279, 0, 0, 1, 0, 9, 0
1, Run: 098, P, 0, 0, 0, 18, 0, 372, 0, 2, 1, 2, 8, 0
1, Run: 099, P, 0, 0, 0, 18, 0, 273, 0, 2, 1, 2, 8, 0
1, Run: 100, P, 0, 0, 0, 18, 0, 300, 0, 2, 1, 2, 8, 0
10, Run: 001, P, 0, 0, 0, 200, 0, 282, 0, 0, 1, 0, 100, 0
10, Run: 002, P, 0, 0, 0, 200, 0, 333, 0, 2, 1, 2, 99, 0
10, Run: 003, P, 0, 0, 0, 200, 0, 303, 0, 0, 1, 0, 100, 0
10, Run: 004, P, 0, 0, 0, 200, 0, 285, 0, 2, 1, 2, 99, 0
10, Run: 005, P, 0, 0, 0, 200, 0, 318, 0, 0, 1, 0, 100, 0
10, Run: 006, P, 0, 0, 0, 200, 0, 306, 0, 2, 1, 2, 99, 0
10, Run: 007, P, 0, 0, 0, 200, 0, 321, 0, 2, 1, 2, 99, 0
10, Run: 008, P, 0, 0, 0, 200, 0, 291, 0, 2, 1, 2, 99, 0
10, Run: 009, P, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
10, Run: 010, P, 0, 0, 0, 200, 0, 288, 0, 2, 1, 2, 99, 0
10, Run: 011, P, 0, 0, 0, 200, 0, 294, 0, 2, 1, 2, 99, 0
10, Run: 012, P, 0, 0, 0, 200, 0, 237, 0, 0, 1, 0, 100, 0
10, Run: 013, P, 0, 0, 0, 200, 0, 321, 0, 0, 1, 0, 100, 0
10, Run: 014, P, 0, 0, 0, 200, 0, 339, 0, 0, 1, 0, 100, 0
10, Run: 015, P, 0, 0, 0, 200, 0, 315, 0, 0, 1, 0, 100, 0
10, Run: 016, P, 0, 0, 0, 200, 0, 342, 0, 0, 1, 0, 100, 0
10, Run: 017, P, 0, 0, 0, 200, 0, 321, 0, 0, 1, 0, 100, 0
10, Run: 018, P, 0, 0, 0, 200, 0, 252, 0, 2, 1, 2, 99, 0
10, Run: 019, P, 0, 0, 0, 200, 0, 288, 0, 4, 1, 4, 98, 0
10, Run: 020, P, 0, 0, 0, 200, 0, 288, 0, 2, 1, 2, 99, 0
10, Run: 021, P, 0, 0, 0, 200, 0, 306, 0, 0, 1, 0, 100, 0
10, Run: 022, P, 0, 0, 0, 200, 0, 291, 0, 0, 1, 0, 100, 0
10, Run: 023, P, 0, 0, 0, 200, 0, 306, 0, 0, 1, 0, 100, 0
10, Run: 024, P, 0, 0, 0, 200, 0, 261, 0, 0, 1, 0, 100, 0
10, Run: 025, P, 0, 0, 0, 200, 0, 261, 0, 2, 1, 2, 99, 0
10, Run: 026, P, 0, 0, 0, 200, 0, 336, 0, 2, 1, 2, 99, 0
10, Run: 027, P, 0, 0, 0, 200, 0, 276, 0, 2, 1, 2, 99, 0
10, Run: 028, P, 0, 0, 0, 200, 0, 324, 0, 0, 1, 0, 100, 0
10, Run: 029, P, 0, 0, 0, 200, 0, 327, 0, 0, 1, 0, 100, 0
10, Run: 030, P, 0, 0, 0, 200, 0, 330, 0, 2, 1, 2, 99, 0
10, Run: 031, P, 0, 0, 0, 200, 0, 333, 0, 0, 1, 0, 100, 0
10, Run: 032, P, 0, 0, 0, 200, 0, 333, 0, 0, 1, 0, 100, 0
10, Run: 033, P, 0, 0, 0, 200, 0, 258, 0, 0, 1, 0, 100, 0
10, Run: 034, P, 0, 0, 0, 200, 0, 324, 0, 2, 1, 2, 99, 0
10, Run: 035, P, 0, 0, 0, 200, 0, 291, 0, 0, 1, 0, 100, 0
10, Run: 036, P, 0, 0, 0, 200, 0, 333, 0, 2, 1, 2, 99, 0
10, Run: 037, P, 0, 0, 0, 200, 0, 261, 0, 0, 1, 0, 100, 0
10, Run: 038, P, 0, 0, 0, 200, 0, 300, 0, 0, 1, 0, 100, 0
10, Run: 039, P, 0, 0, 0, 200, 0, 261, 0, 0, 1, 0, 100, 0
10, Run: 040, P, 0, 0, 0, 200, 0, 285, 0, 0, 1, 0, 100, 0
10, Run: 041, P, 0, 0, 0, 200, 0, 285, 0, 0, 1, 0, 100, 0
10, Run: 042, P, 0, 0, 0, 200, 0, 315, 0, 2, 1, 2, 99, 0
10, Run: 043, P, 0, 0, 0, 200, 0, 348, 0, 0, 1, 0, 100, 0
10, Run: 044, P, 0, 0, 0, 200, 0, 354, 0, 0, 1, 0, 100, 0
10, Run: 045, P, 0, 0, 0, 200, 0, 255, 0, 0, 1, 0, 100, 0
10, Run: 046, P, 0, 0, 0, 200, 0, 237, 0, 0, 1, 0, 100, 0
10, Run: 047, P, 0, 0, 0, 200, 0, 294, 0, 0, 1, 0, 100, 0
10, Run: 048, P, 0, 0, 0, 200, 0, 291, 0, 2, 1, 2, 99, 0
10, Run: 049, P, 0, 0, 0, 200, 0, 270, 0, 0, 1, 0, 100, 0
10, Run: 050, P, 0, 0, 0, 200, 0, 306, 0, 2, 1, 2, 99, 0
10, Run: 051, P, 0, 0, 0, 200, 0, 273, 0, 0, 1, 0, 100, 0
10, Run: 052, P, 0, 0, 0, 200, 0, 291, 0, 0, 1, 0, 100, 0
10, Run: 053, P, 0, 0, 0, 200, 0, 318, 0, 0, 1, 0, 100, 0
10, Run: 054, P, 0, 0, 0, 200, 0, 261, 0, 2, 1, 2, 99, 0
10, Run: 055, P, 0, 0, 0, 200, 0, 306, 0, 2, 1, 2, 99, 0
10, Run: 056, P, 0, 0, 0, 200, 0, 321, 0, 0, 1, 0, 100, 0
10, Run: 057, P, 0, 0, 0, 200, 0, 279, 0, 0, 1, 0, 100, 0
10, Run: 058, P, 0, 0, 0, 200, 0, 276, 0, 0, 1, 0, 100, 0
10, Run: 059, P, 0, 0, 0, 200, 0, 294, 0, 0, 1, 0, 100, 0
10, Run: 060, P, 0, 0, 0, 200, 0, 294, 0, 2, 1, 2, 99, 0
10, Run: 061, P, 0, 0, 0, 200, 0, 312, 0, 0, 1, 0, 100, 0
10, Run: 062, P, 0, 0, 0, 200, 0, 306, 0, 0, 1, 0, 100, 0
10, Run: 063, P, 0, 0, 0, 200, 0, 288, 0, 0, 1, 0, 100, 0
10, Run: 064, P, 0, 0, 0, 200, 0, 300, 0, 2, 1, 2, 99, 0
10, Run: 065, P, 0, 0, 0, 200, 0, 309, 0, 0, 1, 0, 100, 0
10, Run: 066, P, 0, 0, 0, 200, 0, 381, 0, 2, 1, 2, 99, 0
10, Run: 067, P, 0, 0, 0, 200, 0, 315, 0, 2, 1, 2, 99, 0
10, Run: 068, P, 0, 0, 0, 200, 0, 264, 0, 0, 1, 0, 100, 0
10, Run: 069, P, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
10, Run: 070, P, 0, 0, 0, 200, 0, 309, 0, 0, 1, 0, 100, 0
10, Run: 071, P, 0, 0, 0, 200, 0, 348, 0, 2, 1, 2, 99, 0
10, Run: 072, P, 0, 0, 0, 200, 0, 294, 0, 0, 1, 0, 100, 0
10, Run: 073, P, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
10, Run: 074, P, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
10, Run: 075, P, 0, 0, 0, 200, 0, 288, 0, 2, 1, 2, 99, 0
10, Run: 076, P, 0, 0, 0, 200, 0, 300, 0, 0, 1, 0, 100, 0
10, Run: 077, P, 0, 0, 0, 200, 0, 336, 0, 2, 1, 2, 99, 0
10, Run: 078, P, 0, 0, 0, 200, 0, 279, 0, 0, 1, 0, 100, 0
10, Run: 079, P, 0, 0, 0, 200, 0, 294, 0, 2, 1, 2, 99, 0
10, Run: 080, P, 0, 0, 0, 200, 0, 258, 0, 2, 1, 2, 99, 0
10, Run: 081, P, 0, 0, 0, 200, 0, 315, 0, 2, 1, 2, 99, 0
10, Run: 082, P, 0, 0, 0, 200, 0, 294, 0, 0, 1, 0, 100, 0
10, Run: 083, P, 0, 0, 0, 200, 0, 288, 0, 0, 1, 0, 100, 0
10, Run: 084, P, 0, 0, 0, 200, 0, 249, 0, 2, 1, 2, 99, 0
10, Run: 085, P, 0, 0, 0, 200, 0, 315, 0, 2, 1, 2, 99, 0
10, Run: 086, P, 0, 0, 0, 200, 0, 336, 0, 2, 1, 2, 99, 0
10, Run: 087, P, 0, 0, 0, 200, 0, 336, 0, 0, 1, 0, 100, 0
10, Run: 088, P, 0, 0, 0, 200, 0, 330, 0, 2, 1, 2, 99, 0
10, Run: 089, P, 0, 0, 0, 200, 0, 285, 0, 0, 1, 0, 100, 0
10, Run: 090, P, 0, 0, 0, 200, 0, 279, 0, 0, 1, 0, 100, 0
10, Run: 091, P, 0, 0, 0, 200, 0, 243, 0, 2, 1, 2, 99, 0
10, Run: 092, P, 0, 0, 0, 200, 0, 342, 0, 0, 1, 0, 100, 0
10, Run: 093, P, 0, 0, 0, 200, 0, 261, 0, 2, 1, 2, 99, 0
10, Run: 094, P, 0, 0, 0, 200, 0, 300, 0, 0, 1, 0, 100, 0
10, Run: 095, P, 0, 0, 0, 200, 0, 291, 0, 2, 1, 2, 99, 0
10, Run: 096, P, 0, 0, 0, 200, 0, 309, 0, 0, 1, 0, 100, 0
10, Run: 097, P, 0, 0, 0, 200, 0, 348, 0, 2, 1, 2, 99, 0
10, Run: 098, P, 0, 0, 0, 200, 0, 315, 0, 2, 1, 2, 99, 0
10, Run: 099, P, 0, 0, 0, 200, 0, 303, 0, 2, 1, 2, 99, 0
10, Run: 100, P, 0, 0, 0, 200, 0, 270, 0, 2, 1, 2, 99, 0
2, Run: 001, P, 0, 0, 0, 56, 0, 306, 0, 2, 1, 2, 27, 0
2, Run: 002, P, 0, 0, 0, 56, 0, 321, 0, 0, 1, 0, 28, 0
2, Run: 003, P, 0, 0, 0, 56, 0, 249, 0, 0, 1, 0, 28, 0
2, Run: 004, P, 0, 0, 0, 56, 0, 327, 0, 2, 1, 2, 27, 0
2, Run: 005, P, 0, 0, 0, 56, 0, 309, 0, 0, 1, 0, 28, 0
2, Run: 006, P, 0, 0, 0, 56, 0, 321, 0, 0, 1, 0, 28, 0
2, Run: 007, P, 0, 0, 0, 56, 0, 270, 0, 0, 1, 0, 28, 0
2, Run: 008, P, 0, 0, 0, 56, 0, 288, 0, 2, 1, 2, 27, 0
2, Run: 009, P, 0, 0, 0, 56, 0, 294, 0, 2, 1, 2, 27, 0
2, Run: 010, P, 0, 0, 0, 56, 0, 330, 0, 0, 1, 0, 28, 0
2, Run: 011, P, 0, 0, 0, 56, 0, 318, 0, 0, 1, 0, 28, 0
2, Run: 012, P, 0, 0, 0, 56, 0, 330, 0, 0, 1, 0, 28, 0
2, Run: 013, P, 0, 0, 0, 56, 0, 309, 0, 2, 1, 2, 27, 0
2, Run: 014, P, 0, 0, 0, 56, 0, 330, 0, 0, 1, 0, 28, 0
2, Run: 015, P, 0, 0, 0, 56, 0, 348, 0, 0, 1, 0, 28, 0
2, Run: 016, P, 0, 0, 0, 56, 0, 294, 0, 0, 1, 0, 28, 0
2, Run: 017, P, 0, 0, 0, 56, 0, 351, 0, 0, 1, 0, 28, 0
2, Run: 018, P, 0, 0, 0, 56, 0, 255, 0, 2, 1, 2, 27, 0
2, Run: 019, P, 0, 0, 0, 56, 0, 303, 0, 0, 1, 0, 28, 0
2, Run: 020, P, 0, 0, 0, 56, 0, 330, 0, 2, 1, 2, 27, 0
2, Run: 021, P, 0, 0, 0, 56, 0, 324, 0, 2, 1, 2, 27, 0
2, Run: 022, P, 0, 0, 0, 56, 0, 297, 0, 0, 1, 0, 28, 0
2, Run: 023, P, 0, 0, 0, 56, 0, 285, 0, 0, 1, 0, 28, 0
2, Run: 024, P, 0, 0, 0, 56, 0, 279, 0, 0, 1, 0, 28, 0
2, Run: 025, P, 0, 0, 0, 56, 0, 315, 0, 2, 1, 2, 27, 0
2, Run: 026, P, 0, 0, 0, 56, 0, 357, 0, 0, 1, 0, 28, 0
2, Run: 027, P, 0, 0, 0, 56, 0, 354, 0, 0, 1, 0, 28, 0
2, Run: 028, P, 0, 0, 0, 56, 0, 267, 0, 0, 1, 0, 28, 0
2, Run: 029, P, 0, 0, 0, 56, 0, 342, 0, 2, 1, 2, 27, 0
2, Run: 030, P, 0, 0, 0, 56, 0, 267, 0, 2, 1, 2, 27, 0
2, Run: 031, P, 0, 0, 0, 56, 0, 306, 0, 2, 1, 2, 27, 0
2, Run: 032, P, 0, 0, 0, 56, 0, 276, 0, 2, 1, 2, 27, 0
2, Run: 033, P, 0, 0, 0, 56, 0, 381, 0, 0, 1, 0, 28, 0
2, Run: 034, P, 0, 0, 0, 56, 0, 360, 0, 0, 1, 0, 28, 0
2, Run: 035, P, 0, 0, 0, 56, 0, 363, 0, 0, 1, 0, 28, 0
2, Run: 036, P, 0, 0, 0, 56, 0, 261, 0, 0, 1, 0, 28, 0
2, Run: 037, P, 0, 0, 0, 56, 0, 312, 0, 0, 1, 0, 28, 0
2, Run: 038, P, 0, 0, 0, 56, 0, 291, 0, 2, 1, 2, 27, 0
2, Run: 039, P, 0, 0, 0, 56, 0, 273, 0, 0, 1, 0, 28, 0
2, Run: 040, P, 0, 0, 0, 56, 0, 327, 0, 2, 1, 2, 27, 0
2, Run: 041, P, 0, 0, 0, 56, 0, 270, 0, 0, 1, 0, 28, 0
2, Run: 042, P, 0, 0, 0, 56, 0, 264, 0, 0, 1, 0, 28, 0
2, Run: 043, P, 0, 0, 0, 56, 0, 246, 0, 2, 1, 2, 27, 0
2, Run: 044, P, 0, 0, 0, 56, 0, 270, 0, 0, 1, 0, 28, 0
2, Run: 045, P, 0, 0, 0, 56, 0, 294, 0, 2, 1, 2, 27, 0
2, Run: 046, P, 0, 0, 0, 56, 0, 366, 0, 0, 1, 0, 28, 0
2, Run: 047, P, 0, 0, 0, 56, 0, 285, 0, 0, 1, 0, 28, 0
2, Run: 048, P, 0, 0, 0, 56, 0, 258, 0, 2, 1, 2, 27, 0
2, Run: 049, P, 0, 0, 0, 56, 0, 309, 0, 0, 1, 0, 28, 0
2, Run: 050, P, 0, 0, 0, 56, 0, 273, 0, 0, 1, 0, 28, 0
2, Run: 051, P, 0, 0, 0, 56, 0, 258, 0, 0, 1, 0, 28, 0
2, Run: 052, P, 0, 0, 0, 56, 0, 315, 0, 2, 1, 2, 27, 0
2, Run: 053, P, 0, 0, 0, 56, 0, 255, 0, 2, 1, 2, 27, 0
2, Run: 054, P, 0, 0, 0, 56, 0, 321, 0, 0, 1, 0, 28, 0
2, Run: 055, P, 0, 0, 0, 56, 0, 288, 0, 2, 1, 2, 27, 0
2, Run: 056, P, 0, 0, 0, 56, 0, 366, 0, 0, 1, 0, 28, 0
2, Run: 057, P, 0, 0, 0, 56, 0, 282, 0, 2, 1, 2, 27, 0
2, Run: 058, P, 0, 0, 0, 56, 0, 288, 0, 2, 1, 2, 27, 0
2, Run: 059, P, 0, 0, 0, 56, 0, 294, 0, 0, 1, 0, 28, 0
2, Run: 060, P, 0, 0, 0, 56, 0, 279, 0, 0, 1, 0, 28, 0
2, Run: 061, P, 0, 0, 0, 56, 0, 300, 0, 0, 1, 0, 28, 0
2, Run: 062, P, 0, 0, 0, 56, 0, 288, 0, 2, 1, 2, 27, 0
2, Run: 063, P, 0, 0, 0, 56, 0, 336, 0, 4, 1, 4, 26, 0
2, Run: 064, P, 0, 0, 0, 56, 0, 342, 0, 0, 1, 0, 28, 0
2, Run: 065, P, 0, 0, 0, 56, 0, 402, 0, 2, 1, 2, 27, 0
2, Run: 066, P, 0, 0, 0, 56, 0, 294, 0, 0, 1, 0, 28, 0
2, Run: 067, P, 0, 0, 0, 56, 0, 348, 0, 0, 1, 0, 28, 0
2, Run: 068, P, 0, 0, 0, 56, 0, 324, 0, 0, 1, 0, 28, 0
2, Run: 069, P, 0, 0, 0, 56, 0, 288, 0, 2, 1, 2, 27, 0
2, Run: 070, P, 0, 0, 0, 56, 0, 288, 0, 0, 1, 0, 28, 0
2, Run: 071, P, 0, 0, 0, 56, 0, 309, 0, 2, 1, 2, 27, 0
2, Run: 072, P, 0, 0, 0, 56, 0, 261, 0, 0, 1, 0, 28, 0
2, Run: 073, P, 0, 0, 0, 56, 0, 285, 0, 2, 1, 2, 27, 0
2, Run: 074, P, 0, 0, 0, 56, 0, 228, 0, 0, 1, 0, 28, 0
2, Run: 075, P, 0, 0, 0, 56, 0, 339, 0, 2, 1, 2, 27, 0
2, Run: 076, P, 0, 0, 0, 56, 0, 309, 0, 2, 1, 2, 27, 0
2, Run: 077, P, 0, 0, 0, 56, 0, 264, 0, 0, 1, 0, 28, 0
2, Run: 078, P, 0, 0, 0, 56, 0, 288, 0, 0, 1, 0, 28, 0
2, Run: 079, P, 0, 0, 0, 56, 0, 336, 0, 0, 1, 0, 28, 0
2, Run: 080, P, 0, 0, 0, 56, 0, 327, 0, 0, 1, 0, 28, 0
2, Run: 081, P, 0, 0, 0, 56, 0, 309, 0, 0, 1, 0, 28, 0
2, Run: 082, P, 0, 0, 0, 56, 0, 300, 0, 4, 1, 4, 26, 0
2, Run: 083, P, 0, 0, 0, 56, 0, 291, 0, 0, 1, 0, 28, 0
2, Run: 084, P, 0, 0, 0, 56, 0, 345, 0, 0, 1, 0, 28, 0
2, Run: 085, P, 0, 0, 0, 56, 0, 291, 0, 0, 1, 0, 28, 0
2, Run: 086, P, 0, 0, 0, 56, 0, 255, 0, 2, 1, 2, 27, 0
2, Run: 087, P, 0, 0, 0, 56, 0, 264, 0, 0, 1, 0, 28, 0
2, Run: 088, P, 0, 0, 0, 56, 0, 339, 0, 0, 1, 0, 28, 0
2, Run: 089, P, 0, 0, 0, 56, 0, 291, 0, 0, 1, 0, 28, 0
2, Run: 090, P, 0, 0, 0, 56, 0, 309, 0, 2, 1, 2, 27, 0
2, Run: 091, P, 0, 0, 0, 56, 0, 267, 0, 2, 1, 2, 27, 0
2, Run: 092, P, 0, 0, 0, 56, 0, 303, 0, 0, 1, 0, 28, 0
2, Run: 093, P, 0, 0, 0, 56, 0, 270, 0, 0, 1, 0, 28, 0
2, Run: 094, P, 0, 0, 0, 56, 0, 276, 0, 2, 1, 2, 27, 0
2, Run: 095, P, 0, 0, 0, 56, 0, 315, 0, 0, 1, 0, 28, 0
2, Run: 096, P, 0, 0, 0, 56, 0, 270, 0, 2, 1, 2, 27, 0
2, Run: 097, P, 0, 0, 0, 56, 0, 303, 0, 2, 1, 2, 27, 0
2, Run: 098, P, 0, 0, 0, 56, 0, 276, 0, 0, 1, 0, 28, 0
2, Run: 099, P, 0, 0, 0, 56, 0, 258, 0, 0, 1, 0, 28, 0
2, Run: 100, P, 0, 0, 0, 56, 0, 318, 0, 0, 1, 0, 28, 0
3, Run: 001, P, 0, 0, 0, 164, 0, 285, 0, 0, 1, 0, 82, 0
3, Run: 002, P, 0, 0, 0, 164, 0, 345, 0, 0, 1, 0, 82, 0
