Input Number, Run_Number, Result@ 100, predator_g494, predator_mrna495, predator_g532_Q2b_H2, predator_mrna533, predator_A, predator_g555, predator_mrna556, predator_ccdB, predator_Q1a, predator_H1, predator_H2, predator_Q2b, predator_Q2b_H2, prey_g594, prey_mrna595, prey_H1_Q1b, prey_g594_H1_Q1b, prey_ccdB, prey_g616, prey_mrna617, prey_Q1b, prey_Q2a, prey_H2, prey_H1, H1, H2, predator_g532, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 011, P, 1, 2, 0, 1, 0, 1, 2, 0, 7, 0, 0, 3, 2, 0, 1, 0, 1, 0, 1, 2, 1, 1, 1, 0, 0, 1, 1, 93, 21, 104, 102, 102, 86, 84, 68, 47, 155, 57, 91, 55, 21, 30, 23, 77, 76, 21, 20, 27, 102, 244, 108, 108, 100, 98, 76, 74, 102, 49, 47, 36, 239, 35, 20, 33, 52, 34, 34, 26, 25, 259, 175, 84, 30, 30
INVAR-1, Run: 012, P, 1, 3, 1, 1, 0, 1, 1, 2, 3, 2, 0, 5, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 3, 0, 0, 110, 10, 103, 100, 100, 111, 110, 100, 69, 218, 21, 107, 19, 29, 46, 16, 70, 83, 28, 28, 35, 117, 220, 122, 121, 83, 82, 91, 89, 82, 39, 40, 56, 213, 55, 22, 59, 43, 63, 60, 18, 18, 245, 172, 94, 14, 13
INVAR-1, Run: 013, P, 1, 3, 0, 0, 0, 1, 0, 2, 3, 1, 2, 3, 1, 1, 0, 1, 0, 0, 1, 2, 2, 2, 3, 1, 1, 2, 1, 103, 47, 80, 71, 71, 91, 91, 94, 65, 190, 96, 100, 95, 27, 41, 27, 67, 65, 30, 30, 41, 106, 248, 86, 86, 106, 104, 86, 83, 100, 58, 68, 44, 244, 43, 33, 45, 40, 48, 47, 32, 30, 222, 152, 33, 53, 53
INVAR-1, Run: 014, P, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 112, 41, 99, 79, 78, 118, 118, 115, 78, 189, 84, 110, 83, 37, 46, 26, 96, 105, 17, 17, 9, 113, 290, 102, 100, 102, 101, 109, 108, 94, 63, 56, 22, 287, 22, 29, 33, 31, 33, 33, 27, 27, 268, 172, 59, 48, 48
INVAR-1, Run: 015, P, 1, 2, 0, 1, 2, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 119, 25, 82, 82, 80, 129, 129, 109, 57, 223, 39, 117, 39, 52, 54, 26, 73, 79, 38, 37, 29, 108, 286, 120, 120, 93, 93, 112, 110, 85, 49, 64, 41, 284, 40, 38, 49, 35, 51, 51, 26, 26, 292, 218, 58, 37, 37
INVAR-1, Run: 016, P, 1, 2, 1, 0, 1, 1, 1, 0, 4, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 93, 29, 84, 83, 82, 97, 96, 125, 84, 169, 48, 91, 47, 41, 40, 23, 85, 111, 7, 6, 9, 119, 246, 119, 119, 98, 97, 85, 83, 98, 50, 56, 17, 244, 16, 32, 36, 48, 38, 37, 24, 24, 246, 157, 55, 29, 28
INVAR-1, Run: 017, P, 1, 3, 1, 0, 0, 1, 0, 0, 1, 0, 0, 5, 5, 0, 0, 0, 1, 0, 1, 2, 3, 0, 0, 1, 0, 0, 0, 105, 27, 108, 129, 129, 93, 93, 103, 59, 173, 44, 102, 38, 44, 35, 25, 73, 80, 34, 33, 21, 101, 249, 98, 98, 101, 99, 104, 100, 102, 59, 63, 40, 238, 39, 32, 34, 43, 36, 36, 31, 31, 248, 174, 81, 25, 24
INVAR-1, Run: 018, P, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 3, 0, 1, 4, 1, 1, 0, 1, 1, 0, 1, 0, 1, 99, 54, 92, 84, 83, 129, 128, 146, 93, 181, 109, 98, 108, 53, 42, 39, 97, 70, 40, 39, 37, 104, 288, 157, 153, 131, 130, 154, 153, 153, 72, 74, 39, 287, 38, 33, 39, 80, 41, 40, 40, 40, 285, 187, 39, 52, 52
INVAR-1, Run: 019, P, 1, 1, 1, 2, 0, 1, 1, 1, 3, 0, 0, 4, 1, 1, 3, 2, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 0, 106, 38, 126, 117, 117, 97, 96, 97, 63, 195, 45, 105, 43, 33, 44, 29, 61, 47, 39, 39, 48, 92, 238, 115, 112, 107, 106, 103, 101, 126, 86, 75, 59, 232, 57, 44, 42, 40, 46, 45, 31, 31, 247, 183, 90, 37, 36
INVAR-1, Run: 020, P, 1, 4, 0, 0, 2, 1, 1, 1, 6, 0, 0, 3, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 84, 19, 108, 130, 128, 99, 98, 92, 51, 172, 35, 80, 35, 40, 47, 25, 44, 70, 24, 24, 23, 92, 205, 80, 80, 98, 97, 74, 72, 82, 49, 42, 32, 202, 30, 17, 43, 33, 45, 45, 25, 25, 229, 179, 89, 18, 18
INVAR-1, Run: 021, P, 1, 2, 0, 0, 1, 1, 2, 2, 0, 1, 2, 3, 3, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 101, 42, 111, 97, 96, 95, 93, 100, 62, 174, 69, 99, 66, 36, 40, 20, 85, 77, 17, 16, 20, 97, 262, 93, 92, 97, 97, 76, 75, 79, 52, 55, 16, 256, 15, 30, 31, 27, 34, 32, 25, 25, 240, 155, 69, 41, 41
INVAR-1, Run: 022, P, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 105, 36, 116, 104, 104, 102, 100, 101, 62, 194, 47, 103, 47, 39, 46, 28, 84, 65, 47, 46, 34, 98, 262, 94, 94, 118, 117, 129, 128, 111, 79, 50, 47, 262, 46, 22, 43, 32, 45, 44, 28, 28, 257, 172, 81, 36, 36
INVAR-1, Run: 023, P, 1, 4, 0, 0, 3, 1, 1, 0, 2, 1, 0, 3, 0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0, 1, 110, 53, 89, 85, 82, 110, 109, 113, 65, 199, 100, 106, 100, 48, 49, 32, 96, 66, 20, 19, 22, 88, 267, 87, 87, 96, 95, 105, 101, 86, 51, 60, 54, 264, 53, 28, 42, 35, 43, 43, 32, 32, 306, 208, 36, 48, 48
INVAR-1, Run: 024, P, 1, 4, 1, 0, 0, 1, 1, 5, 0, 0, 0, 5, 2, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 113, 29, 90, 107, 107, 101, 100, 126, 72, 220, 96, 109, 93, 49, 61, 30, 59, 70, 20, 20, 23, 93, 300, 74, 73, 76, 75, 66, 65, 74, 51, 60, 25, 292, 24, 27, 48, 23, 50, 49, 33, 33, 285, 226, 61, 47, 46
INVAR-1, Run: 025, P, 1, 3, 0, 1, 1, 1, 0, 0, 2, 0, 1, 4, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 113, 29, 100, 86, 85, 103, 103, 102, 67, 198, 82, 110, 82, 35, 39, 37, 66, 87, 23, 23, 18, 105, 235, 101, 101, 92, 92, 109, 108, 106, 66, 69, 32, 231, 31, 31, 48, 40, 49, 49, 38, 38, 254, 186, 72, 37, 37
INVAR-1, Run: 026, P, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 99, 40, 120, 130, 130, 88, 87, 68, 41, 208, 68, 97, 67, 27, 62, 31, 39, 67, 23, 23, 38, 104, 228, 106, 105, 97, 97, 91, 91, 98, 60, 60, 36, 223, 36, 27, 49, 38, 49, 49, 33, 33, 240, 200, 80, 41, 41
INVAR-1, Run: 027, P, 1, 3, 0, 1, 2, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 3, 1, 1, 0, 0, 1, 1, 98, 41, 92, 90, 88, 91, 90, 110, 69, 186, 100, 95, 100, 41, 40, 47, 65, 53, 43, 43, 54, 107, 251, 93, 93, 115, 114, 119, 116, 125, 83, 88, 82, 250, 82, 39, 51, 41, 51, 51, 48, 47, 268, 201, 52, 48, 48
INVAR-1, Run: 028, P, 1, 4, 0, 2, 1, 1, 2, 2, 0, 0, 0, 5, 2, 1, 2, 1, 0, 2, 1, 3, 1, 1, 1, 0, 0, 1, 1, 89, 27, 114, 127, 126, 85, 83, 70, 38, 151, 46, 85, 44, 30, 38, 31, 50, 72, 23, 23, 32, 102, 188, 83, 81, 116, 113, 96, 94, 123, 81, 74, 27, 181, 26, 39, 27, 41, 28, 28, 34, 33, 213, 163, 89, 26, 26
INVAR-1, Run: 029, P, 1, 1, 0, 1, 2, 1, 1, 0, 3, 2, 0, 3, 0, 1, 3, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 114, 34, 123, 112, 110, 102, 101, 125, 53, 211, 49, 113, 49, 72, 50, 34, 79, 81, 33, 33, 30, 108, 267, 113, 112, 100, 100, 114, 112, 122, 78, 68, 36, 264, 35, 34, 44, 44, 46, 45, 34, 34, 273, 191, 90, 37, 37
INVAR-1, Run: 030, P, 1, 1, 0, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 102, 12, 115, 126, 124, 91, 90, 89, 41, 211, 11, 101, 11, 48, 61, 15, 62, 80, 21, 20, 14, 94, 212, 90, 89, 108, 108, 97, 96, 82, 53, 36, 26, 212, 25, 21, 48, 29, 49, 49, 15, 15, 260, 197, 104, 10, 10
INVAR-1, Run: 031, P, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 101, 37, 94, 84, 84, 90, 89, 75, 60, 212, 89, 100, 88, 14, 60, 36, 52, 81, 32, 32, 24, 103, 199, 108, 107, 93, 92, 101, 100, 106, 60, 69, 38, 197, 37, 32, 51, 46, 52, 52, 37, 37, 250, 198, 57, 44, 44
INVAR-1, Run: 032, P, 1, 4, 0, 1, 1, 1, 0, 0, 1, 0, 0, 3, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 88, 31, 95, 98, 97, 113, 113, 110, 63, 162, 80, 84, 80, 47, 38, 34, 79, 62, 36, 36, 45, 106, 213, 88, 87, 122, 122, 126, 125, 140, 96, 86, 55, 210, 54, 51, 38, 44, 40, 39, 34, 34, 241, 161, 65, 44, 44
INVAR-1, Run: 033, P, 1, 2, 0, 3, 4, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 98, 25, 102, 97, 93, 103, 102, 95, 57, 193, 42, 96, 42, 37, 45, 30, 42, 83, 16, 15, 16, 99, 208, 89, 88, 100, 100, 100, 98, 101, 64, 68, 30, 207, 28, 38, 50, 37, 52, 52, 30, 30, 204, 160, 80, 18, 18
INVAR-1, Run: 034, P, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 107, 55, 100, 121, 119, 100, 99, 100, 49, 191, 172, 106, 170, 51, 44, 47, 70, 91, 12, 11, 12, 102, 304, 89, 86, 103, 103, 98, 96, 120, 79, 100, 30, 301, 28, 50, 39, 41, 41, 41, 50, 50, 266, 195, 45, 59, 58
INVAR-1, Run: 035, P, 1, 3, 1, 0, 0, 1, 1, 0, 4, 0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 106, 33, 104, 94, 94, 98, 97, 98, 59, 185, 42, 103, 41, 39, 48, 22, 82, 58, 23, 23, 41, 97, 295, 120, 120, 96, 95, 81, 81, 84, 41, 37, 33, 293, 33, 14, 33, 43, 34, 34, 23, 23, 266, 180, 71, 40, 39
INVAR-1, Run: 036, P, 1, 1, 1, 0, 1, 1, 3, 0, 2, 0, 2, 0, 1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 1, 2, 2, 0, 101, 16, 90, 87, 86, 94, 91, 90, 59, 208, 36, 100, 34, 31, 56, 25, 60, 69, 24, 23, 16, 83, 217, 83, 83, 83, 82, 72, 71, 64, 36, 61, 36, 215, 35, 30, 48, 27, 52, 50, 31, 29, 245, 183, 74, 24, 23
INVAR-1, Run: 037, P, 1, 2, 0, 2, 1, 1, 1, 1, 3, 1, 0, 1, 0, 1, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 99, 15, 104, 114, 113, 122, 121, 120, 62, 176, 58, 97, 58, 57, 40, 32, 90, 75, 27, 27, 31, 104, 262, 82, 80, 92, 91, 78, 78, 76, 51, 54, 42, 261, 42, 22, 37, 25, 38, 37, 32, 32, 287, 194, 91, 18, 18
INVAR-1, Run: 038, P, 1, 3, 1, 0, 0, 1, 0, 1, 5, 1, 0, 4, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 93, 53, 99, 84, 84, 83, 83, 88, 63, 167, 50, 90, 49, 24, 35, 26, 40, 90, 11, 11, 8, 96, 241, 113, 111, 93, 93, 96, 96, 73, 35, 42, 27, 236, 27, 15, 39, 38, 41, 39, 27, 27, 213, 168, 46, 36, 35
INVAR-1, Run: 039, P, 1, 3, 0, 1, 0, 1, 0, 0, 6, 2, 0, 3, 1, 1, 2, 0, 0, 2, 1, 2, 3, 0, 0, 1, 0, 0, 1, 96, 19, 106, 97, 97, 121, 121, 105, 56, 185, 34, 93, 33, 49, 50, 24, 69, 59, 41, 41, 39, 96, 227, 97, 95, 94, 92, 107, 104, 90, 54, 56, 46, 223, 46, 31, 39, 36, 40, 40, 25, 25, 234, 159, 88, 20, 20
INVAR-1, Run: 040, P, 1, 4, 0, 1, 0, 1, 1, 0, 6, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 89, 31, 97, 86, 86, 99, 98, 129, 90, 161, 55, 85, 55, 39, 33, 25, 92, 98, 10, 10, 17, 115, 245, 111, 111, 104, 104, 93, 93, 76, 44, 56, 15, 241, 15, 31, 41, 32, 43, 42, 25, 25, 260, 162, 67, 34, 34
INVAR-1, Run: 041, P, 1, 2, 0, 0, 1, 1, 2, 4, 0, 0, 0, 4, 0, 1, 1, 0, 0, 2, 1, 3, 1, 0, 1, 1, 1, 2, 1, 98, 39, 111, 120, 119, 95, 93, 100, 55, 175, 34, 96, 34, 41, 35, 24, 67, 87, 9, 9, 8, 94, 263, 94, 92, 97, 94, 69, 68, 73, 38, 42, 19, 259, 19, 15, 42, 35, 44, 43, 26, 24, 271, 204, 72, 24, 24
INVAR-1, Run: 042, P, 1, 2, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 1, 96, 29, 102, 131, 131, 86, 86, 103, 52, 178, 57, 94, 56, 50, 40, 20, 60, 66, 31, 31, 33, 97, 219, 98, 97, 110, 109, 104, 102, 100, 57, 52, 35, 217, 35, 30, 42, 43, 43, 42, 22, 21, 232, 171, 73, 30, 30
INVAR-1, Run: 043, P, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 5, 4, 2, 0, 1, 0, 1, 1, 104, 28, 99, 119, 119, 116, 115, 123, 69, 167, 47, 104, 45, 54, 38, 16, 75, 97, 13, 13, 8, 104, 308, 104, 103, 101, 96, 88, 84, 105, 53, 38, 19, 305, 19, 19, 24, 50, 25, 25, 19, 18, 244, 168, 72, 36, 36
INVAR-1, Run: 044, P, 1, 6, 0, 0, 0, 1, 1, 0, 9, 1, 1, 6, 1, 0, 0, 0, 1, 0, 1, 0, 4, 1, 0, 0, 2, 1, 1, 114, 43, 96, 81, 81, 103, 102, 104, 77, 184, 101, 108, 100, 27, 38, 32, 115, 57, 36, 35, 41, 98, 328, 91, 91, 98, 98, 111, 106, 111, 80, 69, 47, 321, 46, 34, 34, 30, 37, 35, 35, 34, 343, 219, 53, 47, 47
INVAR-1, Run: 045, P, 1, 4, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 86, 50, 94, 73, 73, 97, 97, 104, 73, 164, 84, 82, 83, 31, 41, 39, 74, 74, 23, 23, 24, 96, 225, 74, 73, 94, 93, 92, 92, 107, 73, 84, 25, 223, 25, 44, 41, 33, 41, 41, 40, 40, 208, 134, 47, 44, 44
INVAR-1, Run: 046, P, 1, 0, 1, 1, 0, 1, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 4, 3, 0, 1, 0, 1, 0, 98, 66, 107, 109, 109, 104, 102, 93, 60, 173, 106, 98, 105, 31, 42, 41, 68, 73, 18, 18, 19, 92, 226, 86, 86, 114, 113, 135, 131, 119, 76, 82, 33, 225, 33, 38, 32, 40, 33, 33, 44, 43, 244, 175, 42, 48, 47
INVAR-1, Run: 047, P, 1, 7, 0, 0, 1, 1, 1, 1, 6, 0, 1, 4, 4, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 1, 0, 1, 111, 52, 110, 105, 104, 110, 109, 126, 62, 199, 58, 104, 54, 63, 45, 26, 92, 61, 28, 27, 25, 86, 281, 88, 88, 104, 104, 89, 88, 80, 50, 55, 25, 273, 24, 23, 48, 27, 50, 49, 31, 31, 318, 220, 58, 41, 41
INVAR-1, Run: 048, P, 1, 4, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1, 0, 0, 102, 38, 96, 95, 95, 83, 83, 82, 56, 188, 66, 98, 65, 26, 44, 24, 77, 78, 38, 38, 29, 106, 258, 113, 111, 94, 94, 102, 101, 106, 60, 46, 59, 256, 59, 21, 44, 46, 46, 45, 25, 25, 262, 183, 59, 34, 33
INVAR-1, Run: 049, P, 1, 2, 0, 0, 1, 1, 1, 0, 4, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 99, 17, 98, 85, 84, 120, 119, 110, 66, 194, 26, 97, 26, 44, 43, 20, 89, 63, 28, 28, 35, 98, 234, 116, 116, 85, 85, 89, 88, 94, 55, 46, 30, 233, 29, 26, 50, 39, 54, 52, 20, 20, 265, 172, 81, 19, 19
INVAR-1, Run: 050, P, 1, 2, 1, 3, 0, 1, 0, 0, 3, 1, 1, 2, 1, 1, 3, 0, 0, 1, 1, 2, 2, 0, 1, 1, 0, 3, 0, 92, 30, 105, 101, 101, 90, 90, 109, 69, 172, 54, 90, 52, 40, 39, 20, 66, 92, 30, 30, 34, 123, 263, 135, 134, 101, 99, 114, 112, 113, 62, 59, 27, 259, 27, 32, 41, 51, 42, 42, 26, 23, 243, 174, 78, 33, 32
INVAR-1, Run: 051, P, 1, 0, 1, 1, 4, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 94, 19, 96, 102, 98, 102, 101, 92, 56, 176, 42, 94, 41, 36, 40, 18, 84, 76, 32, 32, 17, 93, 295, 89, 88, 76, 75, 76, 76, 73, 50, 48, 46, 294, 46, 28, 41, 23, 42, 42, 20, 20, 288, 204, 78, 27, 26
INVAR-1, Run: 052, P, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 1, 0, 92, 29, 118, 139, 139, 116, 115, 123, 74, 164, 38, 91, 37, 49, 35, 31, 70, 66, 19, 19, 37, 102, 206, 100, 100, 93, 91, 99, 97, 101, 65, 62, 21, 205, 21, 29, 36, 35, 38, 36, 33, 32, 206, 135, 89, 26, 25
INVAR-1, Run: 053, P, 1, 2, 0, 0, 2, 1, 1, 0, 3, 0, 0, 3, 0, 1, 4, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 83, 9, 86, 74, 72, 108, 107, 88, 64, 158, 22, 81, 22, 24, 47, 20, 80, 93, 19, 19, 16, 105, 229, 108, 106, 87, 87, 84, 83, 69, 45, 48, 19, 226, 19, 28, 30, 24, 30, 30, 20, 20, 242, 159, 77, 16, 16
INVAR-1, Run: 054, P, 1, 1, 0, 0, 0, 1, 1, 3, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 103, 21, 130, 136, 136, 103, 102, 90, 51, 200, 36, 102, 36, 36, 52, 27, 65, 77, 14, 14, 18, 94, 221, 90, 90, 109, 109, 84, 83, 90, 67, 59, 19, 220, 18, 32, 44, 23, 45, 45, 27, 27, 238, 172, 109, 23, 23
