Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 057, P, 296, 2, 0, 0, 0, 0, 197, 0, 1, 600, 0, 99, 200, 946, 4271, 100, 66, 33, 100, 200, 300, 1143, 4271
INVAR-10, Run: 058, P, 289, 1, 0, 0, 0, 0, 194, 0, 1, 600, 0, 95, 200, 730, 4790, 100, 69, 30, 100, 200, 300, 924, 4790
INVAR-10, Run: 059, P, 296, 0, 0, 0, 0, 0, 198, 0, 1, 600, 0, 98, 200, 785, 4326, 100, 63, 36, 100, 200, 300, 983, 4326
INVAR-10, Run: 060, P, 328, 4, 0, 0, 0, 0, 212, 0, 1, 600, 0, 116, 200, 892, 5842, 100, 59, 40, 100, 200, 300, 1104, 5842
INVAR-10, Run: 061, P, 309, 1, 0, 0, 0, 0, 204, 0, 1, 600, 0, 105, 200, 862, 5180, 100, 65, 34, 100, 200, 300, 1066, 5180
INVAR-10, Run: 062, P, 272, 2, 0, 0, 0, 0, 185, 0, 1, 600, 0, 87, 200, 820, 4498, 100, 62, 37, 100, 200, 300, 1005, 4498
INVAR-10, Run: 063, P, 277, 1, 0, 0, 0, 0, 188, 0, 1, 600, 0, 89, 200, 705, 4746, 100, 71, 28, 100, 200, 300, 893, 4746
INVAR-10, Run: 064, P, 297, 1, 0, 0, 0, 0, 198, 0, 1, 600, 0, 99, 200, 810, 4457, 100, 64, 35, 100, 200, 300, 1008, 4457
INVAR-10, Run: 065, P, 314, 2, 0, 0, 0, 0, 206, 0, 1, 600, 0, 108, 200, 758, 2854, 100, 56, 43, 100, 200, 300, 964, 2854
INVAR-10, Run: 066, P, 291, 1, 0, 0, 0, 0, 195, 0, 1, 600, 0, 96, 200, 793, 4749, 100, 66, 33, 100, 200, 300, 988, 4749
INVAR-10, Run: 067, P, 295, 1, 0, 0, 0, 0, 197, 0, 1, 600, 0, 98, 200, 724, 5084, 100, 64, 35, 100, 200, 300, 921, 5084
INVAR-10, Run: 068, P, 286, 0, 0, 0, 0, 0, 193, 0, 1, 600, 0, 93, 200, 946, 5466, 100, 64, 35, 100, 200, 300, 1139, 5466
INVAR-10, Run: 069, P, 298, 0, 0, 0, 0, 0, 199, 0, 1, 600, 0, 99, 200, 1055, 5061, 100, 65, 34, 100, 200, 300, 1254, 5061
INVAR-10, Run: 070, P, 310, 0, 0, 0, 0, 0, 205, 0, 1, 600, 0, 105, 200, 1092, 5478, 100, 68, 31, 100, 200, 300, 1297, 5478
INVAR-10, Run: 071, P, 299, 1, 0, 0, 0, 0, 199, 0, 1, 600, 0, 100, 200, 997, 5763, 100, 60, 39, 100, 200, 300, 1196, 5763
INVAR-10, Run: 072, P, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0, 95, 200, 873, 4920, 100, 60, 39, 100, 200, 300, 1068, 4920
INVAR-10, Run: 073, P, 297, 3, 0, 0, 0, 0, 197, 0, 1, 600, 0, 100, 200, 862, 6144, 100, 61, 38, 100, 200, 300, 1059, 6144
INVAR-10, Run: 074, P, 357, 1, 0, 0, 0, 0, 228, 0, 1, 600, 0, 129, 200, 1000, 5039, 100, 67, 32, 100, 200, 300, 1228, 5039
INVAR-10, Run: 075, P, 273, 1, 0, 0, 0, 0, 186, 0, 1, 600, 0, 87, 200, 843, 4344, 100, 58, 41, 100, 200, 300, 1029, 4344
INVAR-10, Run: 076, P, 300, 0, 0, 0, 0, 0, 200, 0, 1, 600, 0, 100, 200, 962, 5481, 100, 63, 36, 100, 200, 300, 1162, 5481
INVAR-10, Run: 077, P, 301, 1, 0, 0, 0, 0, 200, 0, 1, 600, 0, 101, 200, 819, 4739, 100, 67, 32, 100, 200, 300, 1019, 4739
INVAR-10, Run: 078, P, 333, 1, 0, 0, 0, 0, 216, 0, 1, 600, 0, 117, 200, 974, 5688, 100, 69, 30, 100, 200, 300, 1190, 5688
INVAR-10, Run: 079, P, 279, 1, 0, 0, 0, 0, 189, 0, 1, 600, 0, 90, 200, 1030, 4806, 100, 57, 42, 100, 200, 300, 1219, 4806
INVAR-10, Run: 080, P, 268, 0, 0, 0, 0, 0, 184, 0, 1, 600, 0, 84, 200, 904, 4895, 100, 61, 38, 100, 200, 300, 1088, 4895
INVAR-10, Run: 081, P, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0, 95, 200, 922, 4540, 100, 65, 34, 100, 200, 300, 1117, 4540
INVAR-10, Run: 082, P, 260, 0, 0, 0, 0, 0, 180, 0, 1, 600, 0, 80, 200, 1014, 5175, 100, 65, 34, 100, 200, 300, 1194, 5175
INVAR-10, Run: 083, P, 323, 1, 0, 0, 0, 0, 211, 0, 1, 600, 0, 112, 200, 917, 5273, 100, 62, 37, 100, 200, 300, 1128, 5273
INVAR-10, Run: 084, P, 314, 2, 0, 0, 0, 0, 206, 0, 1, 600, 0, 108, 200, 1019, 6588, 100, 60, 39, 100, 200, 300, 1225, 6588
INVAR-10, Run: 085, P, 284, 0, 0, 0, 0, 0, 192, 0, 1, 600, 0, 92, 200, 671, 5108, 100, 61, 38, 100, 200, 300, 863, 5108
INVAR-10, Run: 086, P, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0, 95, 200, 959, 4795, 100, 64, 35, 100, 200, 300, 1154, 4795
INVAR-10, Run: 087, P, 279, 1, 0, 0, 0, 0, 189, 0, 1, 600, 0, 90, 200, 970, 6037, 100, 64, 35, 100, 200, 300, 1159, 6037
INVAR-10, Run: 088, P, 324, 0, 0, 0, 0, 0, 212, 0, 1, 600, 0, 112, 200, 948, 4495, 100, 67, 32, 100, 200, 300, 1160, 4495
INVAR-10, Run: 089, P, 326, 0, 0, 0, 0, 0, 213, 0, 1, 600, 0, 113, 200, 987, 5322, 100, 58, 41, 100, 200, 300, 1200, 5322
INVAR-10, Run: 090, P, 274, 0, 0, 0, 0, 0, 187, 0, 1, 600, 0, 87, 200, 838, 4431, 100, 55, 44, 100, 200, 300, 1025, 4431
INVAR-10, Run: 091, P, 305, 1, 0, 0, 0, 0, 202, 0, 1, 600, 0, 103, 200, 1093, 5729, 100, 64, 35, 100, 200, 300, 1295, 5729
INVAR-10, Run: 092, P, 297, 3, 0, 0, 0, 0, 197, 0, 1, 600, 0, 100, 200, 1115, 4662, 100, 55, 44, 100, 200, 300, 1312, 4662
INVAR-10, Run: 093, P, 279, 1, 0, 0, 0, 0, 189, 0, 1, 600, 0, 90, 200, 812, 5514, 100, 64, 35, 100, 200, 300, 1001, 5514
INVAR-10, Run: 094, P, 353, 3, 0, 0, 0, 0, 225, 0, 1, 600, 0, 128, 200, 926, 6561, 100, 63, 36, 100, 200, 300, 1151, 6561
INVAR-10, Run: 095, P, 284, 0, 0, 0, 0, 0, 192, 0, 1, 600, 0, 92, 200, 823, 4628, 100, 57, 42, 100, 200, 300, 1015, 4628
INVAR-10, Run: 096, P, 277, 1, 0, 0, 0, 0, 188, 0, 1, 600, 0, 89, 200, 864, 4243, 100, 64, 35, 100, 200, 300, 1052, 4243
INVAR-10, Run: 097, P, 304, 0, 0, 0, 0, 0, 202, 0, 1, 600, 0, 102, 200, 995, 6616, 100, 65, 34, 100, 200, 300, 1197, 6616
INVAR-10, Run: 098, P, 328, 2, 0, 0, 0, 0, 213, 0, 1, 600, 0, 115, 200, 953, 4624, 100, 61, 38, 100, 200, 300, 1166, 4624
INVAR-10, Run: 099, P, 292, 0, 0, 0, 0, 0, 196, 0, 1, 600, 0, 96, 200, 996, 5268, 100, 63, 36, 100, 200, 300, 1192, 5268
INVAR-10, Run: 100, P, 328, 2, 0, 0, 0, 0, 213, 0, 1, 600, 0, 115, 200, 947, 5769, 100, 66, 33, 100, 200, 300, 1160, 5769
INVAR-2, Run: 001, P, 206, 2, 0, 0, 0, 0, 116, 0, 1, 168, 0, 90, 56, 162, 631, 28, 18, 9, 28, 56, 84, 278, 631
INVAR-2, Run: 002, P, 225, 1, 0, 0, 0, 0, 126, 0, 1, 168, 0, 99, 56, 95, 301, 28, 13, 14, 28, 56, 84, 221, 301
INVAR-2, Run: 003, P, 224, 0, 0, 0, 0, 0, 126, 0, 1, 168, 0, 98, 56, 105, 559, 28, 19, 8, 28, 56, 84, 231, 559
INVAR-2, Run: 004, P, 188, 0, 0, 0, 0, 0, 108, 0, 1, 168, 0, 80, 56, 131, 560, 28, 16, 11, 28, 56, 84, 239, 560
INVAR-2, Run: 005, P, 208, 0, 0, 0, 0, 0, 118, 0, 1, 168, 0, 90, 56, 121, 552, 28, 20, 7, 28, 56, 84, 239, 552
INVAR-2, Run: 006, P, 220, 2, 0, 0, 0, 0, 123, 0, 1, 168, 0, 97, 56, 145, 666, 28, 19, 8, 28, 56, 84, 268, 666
INVAR-2, Run: 007, P, 216, 2, 0, 0, 0, 0, 121, 0, 1, 168, 0, 95, 56, 97, 830, 28, 21, 6, 28, 56, 84, 218, 830
INVAR-2, Run: 008, P, 236, 0, 0, 0, 0, 0, 132, 0, 1, 168, 0, 104, 56, 112, 511, 28, 24, 3, 28, 56, 84, 244, 511
INVAR-2, Run: 009, P, 265, 1, 0, 0, 0, 0, 146, 0, 1, 168, 0, 119, 56, 114, 687, 28, 17, 10, 28, 56, 84, 260, 687
INVAR-2, Run: 010, P, 236, 4, 0, 0, 0, 0, 130, 0, 1, 168, 0, 106, 56, 144, 573, 28, 21, 6, 28, 56, 84, 274, 573
INVAR-2, Run: 011, P, 242, 0, 0, 0, 0, 0, 135, 0, 1, 168, 0, 107, 56, 129, 709, 28, 22, 5, 28, 56, 84, 264, 709
INVAR-2, Run: 012, P, 270, 0, 0, 0, 0, 0, 149, 0, 1, 168, 0, 121, 56, 156, 948, 28, 20, 7, 28, 56, 84, 305, 948
INVAR-2, Run: 013, P, 238, 0, 0, 0, 0, 0, 133, 0, 1, 168, 0, 105, 56, 156, 794, 28, 20, 7, 28, 56, 84, 289, 794
INVAR-2, Run: 014, P, 198, 0, 0, 0, 0, 0, 113, 0, 1, 168, 0, 85, 56, 141, 751, 28, 16, 11, 28, 56, 84, 254, 751
INVAR-2, Run: 015, P, 225, 1, 0, 0, 0, 0, 126, 0, 1, 168, 0, 99, 56, 193, 731, 28, 20, 7, 28, 56, 84, 319, 731
INVAR-2, Run: 016, P, 271, 1, 0, 0, 0, 0, 149, 0, 1, 168, 0, 122, 56, 169, 1011, 28, 19, 8, 28, 56, 84, 318, 1011
INVAR-2, Run: 017, P, 240, 0, 0, 0, 0, 0, 134, 0, 1, 168, 0, 106, 56, 91, 558, 28, 18, 9, 28, 56, 84, 225, 558
INVAR-2, Run: 018, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0, 99, 56, 104, 426, 28, 16, 11, 28, 56, 84, 231, 426
INVAR-2, Run: 019, P, 222, 2, 0, 0, 0, 0, 124, 0, 1, 168, 0, 98, 56, 111, 580, 28, 18, 9, 28, 56, 84, 235, 580
INVAR-2, Run: 020, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0, 99, 56, 121, 564, 28, 17, 10, 28, 56, 84, 248, 564
INVAR-2, Run: 021, P, 217, 1, 0, 0, 0, 0, 122, 0, 1, 168, 0, 95, 56, 143, 785, 28, 20, 7, 28, 56, 84, 265, 785
INVAR-2, Run: 022, P, 224, 0, 0, 0, 0, 0, 126, 0, 1, 168, 0, 98, 56, 169, 651, 28, 19, 8, 28, 56, 84, 295, 651
INVAR-2, Run: 023, P, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0, 94, 56, 114, 526, 28, 15, 12, 28, 56, 84, 236, 526
INVAR-2, Run: 024, P, 262, 0, 0, 0, 0, 0, 145, 0, 1, 168, 0, 117, 56, 89, 539, 28, 16, 11, 28, 56, 84, 234, 539
INVAR-2, Run: 025, P, 239, 1, 0, 0, 0, 0, 133, 0, 1, 168, 0, 106, 56, 102, 483, 28, 17, 10, 28, 56, 84, 235, 483
INVAR-2, Run: 026, P, 211, 3, 0, 0, 0, 0, 118, 0, 1, 168, 0, 93, 56, 146, 703, 28, 19, 8, 28, 56, 84, 264, 703
INVAR-2, Run: 027, P, 242, 0, 0, 0, 0, 0, 135, 0, 1, 168, 0, 107, 56, 175, 568, 28, 15, 12, 28, 56, 84, 310, 568
INVAR-2, Run: 028, P, 258, 0, 0, 0, 0, 0, 143, 0, 1, 168, 0, 115, 56, 149, 645, 28, 12, 15, 28, 56, 84, 292, 645
INVAR-2, Run: 029, P, 243, 1, 0, 0, 0, 0, 135, 0, 1, 168, 0, 108, 56, 122, 619, 28, 18, 9, 28, 56, 84, 257, 619
INVAR-2, Run: 030, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0, 104, 56, 98, 603, 28, 12, 15, 28, 56, 84, 229, 603
INVAR-2, Run: 031, P, 183, 1, 0, 0, 0, 0, 105, 0, 1, 168, 0, 78, 56, 118, 590, 28, 22, 5, 28, 56, 84, 223, 590
INVAR-2, Run: 032, P, 226, 2, 0, 0, 0, 0, 126, 0, 1, 168, 0, 100, 56, 210, 779, 28, 17, 10, 28, 56, 84, 336, 779
INVAR-2, Run: 033, P, 236, 0, 0, 0, 0, 0, 132, 0, 1, 168, 0, 104, 56, 153, 744, 28, 14, 13, 28, 56, 84, 285, 744
INVAR-2, Run: 034, P, 242, 0, 0, 0, 0, 0, 135, 0, 1, 168, 0, 107, 56, 131, 854, 28, 23, 4, 28, 56, 84, 266, 854
INVAR-2, Run: 035, P, 282, 0, 0, 0, 0, 0, 155, 0, 1, 168, 0, 127, 56, 239, 875, 28, 19, 8, 28, 56, 84, 394, 875
INVAR-2, Run: 036, P, 207, 1, 0, 0, 0, 0, 117, 0, 1, 168, 0, 90, 56, 98, 324, 28, 14, 13, 28, 56, 84, 215, 324
INVAR-2, Run: 037, P, 250, 0, 0, 0, 0, 0, 139, 0, 1, 168, 0, 111, 56, 146, 700, 28, 13, 14, 28, 56, 84, 285, 700
INVAR-2, Run: 038, P, 216, 2, 0, 0, 0, 0, 121, 0, 1, 168, 0, 95, 56, 166, 875, 28, 18, 9, 28, 56, 84, 287, 875
INVAR-2, Run: 039, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0, 104, 56, 120, 663, 28, 16, 11, 28, 56, 84, 251, 663
INVAR-2, Run: 040, P, 257, 1, 0, 0, 0, 0, 142, 0, 1, 168, 0, 115, 56, 153, 961, 28, 19, 8, 28, 56, 84, 295, 961
INVAR-2, Run: 041, P, 214, 0, 0, 0, 0, 0, 121, 0, 1, 168, 0, 93, 56, 148, 682, 28, 17, 10, 28, 56, 84, 269, 682
INVAR-2, Run: 042, P, 203, 1, 0, 0, 0, 0, 115, 0, 1, 168, 0, 88, 56, 147, 663, 28, 20, 7, 28, 56, 84, 262, 663
INVAR-2, Run: 043, P, 261, 1, 0, 0, 0, 0, 144, 0, 1, 168, 0, 117, 56, 141, 822, 28, 20, 7, 28, 56, 84, 285, 822
INVAR-2, Run: 044, P, 223, 1, 0, 0, 0, 0, 125, 0, 1, 168, 0, 98, 56, 128, 489, 28, 20, 7, 28, 56, 84, 253, 489
INVAR-2, Run: 045, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0, 104, 56, 168, 616, 28, 15, 12, 28, 56, 84, 299, 616
INVAR-2, Run: 046, P, 213, 1, 0, 0, 0, 0, 120, 0, 1, 168, 0, 93, 56, 164, 619, 28, 10, 17, 28, 56, 84, 284, 619
INVAR-2, Run: 047, P, 248, 0, 0, 0, 0, 0, 138, 0, 1, 168, 0, 110, 56, 98, 498, 28, 17, 10, 28, 56, 84, 236, 498
INVAR-2, Run: 048, P, 226, 2, 0, 0, 0, 0, 126, 0, 1, 168, 0, 100, 56, 96, 422, 28, 17, 10, 28, 56, 84, 222, 422
INVAR-2, Run: 049, P, 253, 1, 0, 0, 0, 0, 140, 0, 1, 168, 0, 113, 56, 116, 784, 28, 21, 6, 28, 56, 84, 256, 784
INVAR-2, Run: 050, P, 210, 0, 0, 0, 0, 0, 119, 0, 1, 168, 0, 91, 56, 113, 638, 28, 20, 7, 28, 56, 84, 232, 638
INVAR-2, Run: 051, P, 189, 1, 0, 0, 0, 0, 108, 0, 1, 168, 0, 81, 56, 92, 553, 28, 19, 8, 28, 56, 84, 200, 553
INVAR-2, Run: 052, P, 203, 3, 0, 0, 0, 0, 114, 0, 1, 168, 0, 89, 56, 115, 535, 28, 12, 15, 28, 56, 84, 229, 535
INVAR-2, Run: 053, P, 224, 0, 0, 0, 0, 0, 126, 0, 1, 168, 0, 98, 56, 147, 847, 28, 21, 6, 28, 56, 84, 273, 847
INVAR-2, Run: 054, P, 194, 4, 0, 0, 0, 0, 109, 0, 1, 168, 0, 85, 56, 149, 788, 28, 18, 9, 28, 56, 84, 258, 788
INVAR-2, Run: 055, P, 241, 3, 0, 0, 0, 0, 133, 0, 1, 168, 0, 108, 56, 150, 661, 28, 15, 12, 28, 56, 84, 283, 661
INVAR-2, Run: 056, P, 209, 1, 0, 0, 0, 0, 118, 0, 1, 168, 0, 91, 56, 201, 735, 28, 18, 9, 28, 56, 84, 319, 735
INVAR-2, Run: 057, P, 242, 0, 0, 0, 0, 0, 135, 0, 1, 168, 0, 107, 56, 129, 465, 28, 15, 12, 28, 56, 84, 264, 465
INVAR-2, Run: 058, P, 232, 0, 0, 0, 0, 0, 130, 0, 1, 168, 0, 102, 56, 131, 568, 28, 17, 10, 28, 56, 84, 261, 568
INVAR-2, Run: 059, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0, 99, 56, 126, 693, 28, 22, 5, 28, 56, 84, 253, 693
INVAR-2, Run: 060, P, 242, 2, 0, 0, 0, 0, 134, 0, 1, 168, 0, 108, 56, 108, 647, 28, 16, 11, 28, 56, 84, 242, 647
INVAR-2, Run: 061, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0, 99, 56, 121, 503, 28, 18, 9, 28, 56, 84, 248, 503
INVAR-2, Run: 062, P, 210, 2, 0, 0, 0, 0, 118, 0, 1, 168, 0, 92, 56, 74, 362, 28, 18, 9, 28, 56, 84, 192, 362
INVAR-2, Run: 063, P, 195, 1, 0, 0, 0, 0, 111, 0, 1, 168, 0, 84, 56, 177, 796, 28, 19, 8, 28, 56, 84, 288, 796
INVAR-2, Run: 064, P, 211, 1, 0, 0, 0, 0, 119, 0, 1, 168, 0, 92, 56, 118, 729, 28, 19, 8, 28, 56, 84, 237, 729
INVAR-2, Run: 065, P, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0, 89, 56, 87, 677, 28, 21, 6, 28, 56, 84, 204, 677
INVAR-2, Run: 066, P, 234, 0, 0, 0, 0, 0, 131, 0, 1, 168, 0, 103, 56, 172, 618, 28, 13, 14, 28, 56, 84, 303, 618
INVAR-2, Run: 067, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0, 104, 56, 115, 743, 28, 18, 9, 28, 56, 84, 246, 743
INVAR-2, Run: 068, P, 232, 2, 0, 0, 0, 0, 129, 0, 1, 168, 0, 103, 56, 200, 831, 28, 14, 13, 28, 56, 84, 329, 831
INVAR-2, Run: 069, P, 190, 0, 0, 0, 0, 0, 109, 0, 1, 168, 0, 81, 56, 109, 570, 28, 14, 13, 28, 56, 84, 218, 570
INVAR-2, Run: 070, P, 250, 0, 0, 0, 0, 0, 139, 0, 1, 168, 0, 111, 56, 151, 630, 28, 17, 10, 28, 56, 84, 290, 630
INVAR-2, Run: 071, P, 267, 1, 0, 0, 0, 0, 147, 0, 1, 168, 0, 120, 56, 94, 462, 28, 17, 10, 28, 56, 84, 241, 462
INVAR-2, Run: 072, P, 228, 0, 0, 0, 0, 0, 128, 0, 1, 168, 0, 100, 56, 111, 762, 28, 19, 8, 28, 56, 84, 239, 762
INVAR-2, Run: 073, P, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0, 97, 56, 140, 693, 28, 20, 7, 28, 56, 84, 264, 693
INVAR-2, Run: 074, P, 251, 1, 0, 0, 0, 0, 139, 0, 1, 168, 0, 112, 56, 119, 649, 28, 21, 6, 28, 56, 84, 258, 649
INVAR-2, Run: 075, P, 261, 1, 0, 0, 0, 0, 144, 0, 1, 168, 0, 117, 56, 136, 564, 28, 15, 12, 28, 56, 84, 280, 564
INVAR-2, Run: 076, P, 212, 2, 0, 0, 0, 0, 119, 0, 1, 168, 0, 93, 56, 133, 710, 28, 17, 10, 28, 56, 84, 252, 710
INVAR-2, Run: 077, P, 254, 4, 0, 0, 0, 0, 139, 0, 1, 168, 0, 115, 56, 156, 615, 28, 13, 14, 28, 56, 84, 295, 615
INVAR-2, Run: 078, P, 223, 1, 0, 0, 0, 0, 125, 0, 1, 168, 0, 98, 56, 221, 534, 28, 12, 15, 28, 56, 84, 346, 534
INVAR-2, Run: 079, P, 237, 1, 0, 0, 0, 0, 132, 0, 1, 168, 0, 105, 56, 83, 614, 28, 18, 9, 28, 56, 84, 215, 614
INVAR-2, Run: 080, P, 226, 2, 0, 0, 0, 0, 126, 0, 1, 168, 0, 100, 56, 101, 655, 28, 20, 7, 28, 56, 84, 227, 655
INVAR-2, Run: 081, P, 224, 2, 0, 0, 0, 0, 125, 0, 1, 168, 0, 99, 56, 114, 642, 28, 16, 11, 28, 56, 84, 239, 642
INVAR-2, Run: 082, P, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0, 97, 56, 92, 590, 28, 19, 8, 28, 56, 84, 216, 590
INVAR-2, Run: 083, P, 259, 1, 0, 0, 0, 0, 143, 0, 1, 168, 0, 116, 56, 81, 688, 28, 17, 10, 28, 56, 84, 224, 688
INVAR-2, Run: 084, P, 248, 0, 0, 0, 0, 0, 138, 0, 1, 168, 0, 110, 56, 192, 779, 28, 17, 10, 28, 56, 84, 330, 779
INVAR-2, Run: 085, P, 208, 0, 0, 0, 0, 0, 118, 0, 1, 168, 0, 90, 56, 192, 835, 28, 17, 10, 28, 56, 84, 310, 835
INVAR-2, Run: 086, P, 195, 1, 0, 0, 0, 0, 111, 0, 1, 168, 0, 84, 56, 120, 513, 28, 19, 8, 28, 56, 84, 231, 513
INVAR-2, Run: 087, P, 218, 0, 0, 0, 0, 0, 123, 0, 1, 168, 0, 95, 56, 102, 814, 28, 24, 3, 28, 56, 84, 225, 814
INVAR-2, Run: 088, P, 208, 0, 0, 0, 0, 0, 118, 0, 1, 168, 0, 90, 56, 166, 714, 28, 22, 5, 28, 56, 84, 284, 714
INVAR-2, Run: 089, P, 219, 1, 0, 0, 0, 0, 123, 0, 1, 168, 0, 96, 56, 147, 536, 28, 16, 11, 28, 56, 84, 270, 536
INVAR-2, Run: 090, P, 183, 1, 0, 0, 0, 0, 105, 0, 1, 168, 0, 78, 56, 134, 486, 28, 13, 14, 28, 56, 84, 239, 486
INVAR-2, Run: 091, P, 193, 1, 0, 0, 0, 0, 110, 0, 1, 168, 0, 83, 56, 162, 811, 28, 15, 12, 28, 56, 84, 272, 811
INVAR-2, Run: 092, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0, 99, 56, 79, 360, 28, 19, 8, 28, 56, 84, 206, 360
INVAR-2, Run: 093, P, 229, 1, 0, 0, 0, 0, 128, 0, 1, 168, 0, 101, 56, 190, 663, 28, 15, 12, 28, 56, 84, 318, 663
INVAR-2, Run: 094, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0, 104, 56, 90, 397, 28, 20, 7, 28, 56, 84, 221, 397
INVAR-2, Run: 095, P, 224, 2, 0, 0, 0, 0, 125, 0, 1, 168, 0, 99, 56, 116, 403, 28, 20, 7, 28, 56, 84, 241, 403
INVAR-2, Run: 096, P, 214, 0, 0, 0, 0, 0, 121, 0, 1, 168, 0, 93, 56, 94, 717, 28, 19, 8, 28, 56, 84, 215, 717
INVAR-2, Run: 097, P, 192, 0, 0, 0, 0, 0, 110, 0, 1, 168, 0, 82, 56, 179, 818, 28, 19, 8, 28, 56, 84, 289, 818
INVAR-2, Run: 098, P, 234, 2, 0, 0, 0, 0, 130, 0, 1, 168, 0, 104, 56, 114, 639, 28, 19, 8, 28, 56, 84, 244, 639
INVAR-2, Run: 099, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0, 104, 56, 136, 644, 28, 15, 12, 28, 56, 84, 267, 644
INVAR-2, Run: 100, P, 223, 1, 0, 0, 0, 0, 125, 0, 1, 168, 0, 98, 56, 182, 964, 28, 18, 9, 28, 56, 84, 307, 964
INVAR-3, Run: 001, P, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0, 98, 164, 604, 3491, 82, 54, 27, 82, 164, 246, 784, 3491
INVAR-3, Run: 002, P, 258, 2, 0, 0, 0, 0, 169, 0, 1, 492, 0, 89, 164, 524, 2689, 82, 56, 25, 82, 164, 246, 693, 2689
INVAR-3, Run: 003, P, 266, 2, 0, 0, 0, 0, 173, 0, 1, 492, 0, 93, 164, 741, 3632, 82, 51, 30, 82, 164, 246, 914, 3632
INVAR-3, Run: 004, P, 271, 1, 0, 0, 0, 0, 176, 0, 1, 492, 0, 95, 164, 737, 3935, 82, 52, 29, 82, 164, 246, 913, 3935
INVAR-3, Run: 005, P, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0, 108, 164, 590, 3220, 82, 46, 35, 82, 164, 246, 780, 3220
INVAR-3, Run: 006, P, 277, 3, 0, 0, 0, 0, 178, 0, 1, 492, 0, 99, 164, 809, 3936, 82, 54, 27, 82, 164, 246, 987, 3936
INVAR-3, Run: 007, P, 270, 0, 0, 0, 0, 0, 176, 0, 1, 492, 0, 94, 164, 549, 4024, 82, 65, 16, 82, 164, 246, 725, 4024
INVAR-3, Run: 008, P, 322, 0, 0, 0, 0, 0, 202, 0, 1, 492, 0, 120, 164, 485, 2691, 82, 49, 32, 82, 164, 246, 687, 2691
INVAR-3, Run: 009, P, 269, 1, 0, 0, 0, 0, 175, 0, 1, 492, 0, 94, 164, 565, 2773, 82, 46, 35, 82, 164, 246, 740, 2773
INVAR-3, Run: 010, P, 312, 0, 0, 0, 0, 0, 197, 0, 1, 492, 0, 115, 164, 749, 3352, 82, 45, 36, 82, 164, 246, 946, 3352
INVAR-3, Run: 011, P, 343, 3, 0, 0, 0, 0, 211, 0, 1, 492, 0, 132, 164, 638, 3824, 82, 41, 40, 82, 164, 246, 849, 3824
INVAR-3, Run: 012, P, 290, 2, 0, 0, 0, 0, 185, 0, 1, 492, 0, 105, 164, 691, 3009, 82, 54, 27, 82, 164, 246, 876, 3009
INVAR-3, Run: 013, P, 291, 1, 0, 0, 0, 0, 186, 0, 1, 492, 0, 105, 164, 786, 3535, 82, 50, 31, 82, 164, 246, 972, 3535
INVAR-3, Run: 014, P, 280, 2, 0, 0, 0, 0, 180, 0, 1, 492, 0, 100, 164, 632, 2800, 82, 52, 29, 82, 164, 246, 812, 2800
INVAR-3, Run: 015, P, 262, 2, 0, 0, 0, 0, 171, 0, 1, 492, 0, 91, 164, 859, 4941, 82, 44, 37, 82, 164, 246, 1030, 4941
INVAR-3, Run: 016, P, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0, 108, 164, 751, 4454, 82, 48, 33, 82, 164, 246, 941, 4454
INVAR-3, Run: 017, P, 294, 0, 0, 0, 0, 0, 188, 0, 1, 492, 0, 106, 164, 730, 3241, 82, 46, 35, 82, 164, 246, 918, 3241
INVAR-3, Run: 018, P, 253, 1, 0, 0, 0, 0, 167, 0, 1, 492, 0, 86, 164, 559, 2818, 82, 44, 37, 82, 164, 246, 726, 2818
INVAR-3, Run: 019, P, 283, 1, 0, 0, 0, 0, 182, 0, 1, 492, 0, 101, 164, 619, 2609, 82, 44, 37, 82, 164, 246, 801, 2609
