Input Number, Run_Number, Result@ 100, X, XP, Z, YP
15, Run: 029, E, 0, 73, 173, 0
15, Run: 030, E, 0, 84, 173, 0
15, Run: 031, E, 0, 76, 173, 0
15, Run: 032, E, 0, 76, 173, 0
15, Run: 033, E, 0, 72, 173, 0
15, Run: 034, E, 0, 74, 173, 0
15, Run: 035, E, 0, 77, 173, 0
15, Run: 036, E, 0, 69, 173, 0
15, Run: 037, E, 0, 61, 173, 0
15, Run: 038, E, 0, 66, 173, 0
15, Run: 039, E, 0, 72, 173, 0
15, Run: 040, E, 0, 77, 173, 0
15, Run: 041, E, 0, 93, 173, 0
15, Run: 042, E, 0, 71, 173, 0
15, Run: 043, E, 0, 69, 173, 0
15, Run: 044, E, 0, 71, 173, 0
15, Run: 045, E, 0, 82, 173, 0
15, Run: 046, E, 0, 79, 173, 0
15, Run: 047, E, 0, 90, 173, 0
15, Run: 048, E, 0, 81, 173, 0
15, Run: 049, E, 0, 70, 173, 0
15, Run: 050, E, 0, 56, 173, 0
15, Run: 051, E, 0, 73, 173, 0
15, Run: 052, E, 0, 88, 173, 0
15, Run: 053, E, 0, 66, 173, 0
15, Run: 054, E, 0, 73, 173, 0
15, Run: 055, E, 0, 72, 173, 0
15, Run: 056, E, 0, 69, 173, 0
15, Run: 057, E, 0, 54, 173, 0
15, Run: 058, E, 0, 75, 173, 0
15, Run: 059, E, 0, 70, 173, 0
15, Run: 060, E, 0, 80, 173, 0
15, Run: 061, E, 0, 72, 173, 0
15, Run: 062, E, 0, 78, 173, 0
15, Run: 063, E, 0, 94, 173, 0
15, Run: 064, E, 0, 83, 173, 0
15, Run: 065, E, 0, 68, 173, 0
15, Run: 066, E, 0, 76, 173, 0
15, Run: 067, E, 0, 66, 173, 0
15, Run: 068, E, 0, 46, 173, 0
15, Run: 069, E, 0, 63, 173, 0
15, Run: 070, E, 0, 52, 173, 0
15, Run: 071, E, 0, 74, 173, 0
15, Run: 072, E, 0, 49, 173, 0
15, Run: 073, E, 0, 96, 173, 0
15, Run: 074, E, 0, 73, 173, 0
15, Run: 075, E, 0, 76, 173, 0
15, Run: 076, E, 0, 64, 173, 0
15, Run: 077, E, 0, 82, 173, 0
15, Run: 078, E, 0, 96, 173, 0
15, Run: 079, E, 0, 60, 173, 0
15, Run: 080, E, 0, 73, 173, 0
15, Run: 081, E, 0, 74, 173, 0
15, Run: 082, E, 0, 68, 173, 0
15, Run: 083, E, 0, 70, 173, 0
15, Run: 084, E, 0, 75, 173, 0
15, Run: 085, E, 0, 80, 173, 0
15, Run: 086, E, 0, 74, 173, 0
15, Run: 087, E, 0, 79, 173, 0
15, Run: 088, E, 0, 75, 173, 0
15, Run: 089, E, 0, 71, 173, 0
15, Run: 090, E, 0, 83, 173, 0
15, Run: 091, E, 0, 67, 173, 0
15, Run: 092, E, 0, 79, 173, 0
15, Run: 093, E, 0, 70, 173, 0
15, Run: 094, E, 0, 90, 173, 0
15, Run: 095, E, 0, 75, 173, 0
15, Run: 096, E, 0, 86, 173, 0
15, Run: 097, E, 0, 80, 173, 0
15, Run: 098, E, 0, 74, 173, 0
15, Run: 099, E, 0, 74, 173, 0
15, Run: 100, E, 0, 78, 173, 0
16, Run: 001, E, 0, 0, 115, 100
16, Run: 002, E, 0, 0, 104, 89
16, Run: 003, E, 0, 0, 111, 96
16, Run: 004, E, 0, 0, 72, 57
16, Run: 005, E, 0, 0, 91, 76
16, Run: 006, E, 0, 0, 89, 74
16, Run: 007, E, 0, 0, 94, 79
16, Run: 008, E, 0, 0, 105, 90
16, Run: 009, E, 0, 0, 93, 78
16, Run: 010, E, 0, 0, 93, 78
16, Run: 011, E, 0, 0, 101, 86
16, Run: 012, E, 0, 0, 101, 86
16, Run: 013, E, 0, 0, 101, 86
16, Run: 014, E, 0, 0, 131, 116
16, Run: 015, E, 0, 0, 96, 81
16, Run: 016, E, 0, 0, 106, 91
16, Run: 017, E, 0, 0, 103, 88
16, Run: 018, E, 0, 0, 92, 77
16, Run: 019, E, 0, 0, 103, 88
16, Run: 020, E, 0, 0, 78, 63
16, Run: 021, E, 0, 0, 96, 81
16, Run: 022, E, 0, 0, 101, 86
16, Run: 023, E, 0, 0, 101, 86
16, Run: 024, E, 0, 0, 99, 84
16, Run: 025, E, 0, 0, 100, 85
16, Run: 026, E, 0, 0, 115, 100
16, Run: 027, E, 0, 0, 104, 89
16, Run: 028, E, 0, 0, 95, 80
16, Run: 029, E, 0, 0, 112, 97
16, Run: 030, E, 0, 0, 113, 98
16, Run: 031, E, 0, 0, 99, 84
16, Run: 032, E, 0, 0, 104, 89
16, Run: 033, E, 0, 0, 107, 92
16, Run: 034, E, 0, 0, 117, 102
16, Run: 035, E, 0, 0, 93, 78
16, Run: 036, E, 0, 0, 96, 81
16, Run: 037, E, 0, 0, 117, 102
16, Run: 038, E, 0, 0, 96, 81
16, Run: 039, E, 0, 0, 96, 81
16, Run: 040, E, 0, 0, 93, 78
16, Run: 041, E, 0, 0, 111, 96
16, Run: 042, E, 0, 0, 97, 82
16, Run: 043, E, 0, 0, 108, 93
16, Run: 044, E, 0, 0, 103, 88
16, Run: 045, E, 0, 0, 88, 73
16, Run: 046, E, 0, 0, 96, 81
16, Run: 047, E, 0, 0, 93, 78
16, Run: 048, E, 0, 0, 97, 82
16, Run: 049, E, 0, 0, 96, 81
16, Run: 050, E, 0, 0, 106, 91
16, Run: 051, E, 0, 0, 87, 72
16, Run: 052, E, 0, 0, 101, 86
16, Run: 053, E, 0, 0, 91, 76
16, Run: 054, E, 0, 0, 110, 95
16, Run: 055, E, 0, 0, 97, 82
16, Run: 056, E, 0, 0, 106, 91
16, Run: 057, E, 0, 0, 94, 79
16, Run: 058, E, 0, 0, 93, 78
16, Run: 059, E, 0, 0, 86, 71
16, Run: 060, E, 0, 0, 95, 80
16, Run: 061, E, 0, 0, 87, 72
16, Run: 062, E, 0, 0, 98, 83
16, Run: 063, E, 0, 0, 108, 93
16, Run: 064, E, 0, 0, 111, 96
16, Run: 065, E, 0, 0, 100, 85
16, Run: 066, E, 0, 0, 99, 84
16, Run: 067, E, 0, 0, 103, 88
16, Run: 068, E, 0, 0, 103, 88
16, Run: 069, E, 0, 0, 91, 76
16, Run: 070, E, 0, 0, 99, 84
16, Run: 071, E, 0, 0, 98, 83
16, Run: 072, E, 0, 0, 113, 98
16, Run: 073, E, 0, 0, 109, 94
16, Run: 074, E, 0, 0, 104, 89
16, Run: 075, E, 0, 0, 107, 92
16, Run: 076, E, 0, 0, 108, 93
16, Run: 077, E, 0, 0, 81, 66
16, Run: 078, E, 0, 0, 103, 88
16, Run: 079, E, 0, 0, 97, 82
16, Run: 080, E, 0, 0, 102, 87
16, Run: 081, E, 0, 0, 117, 102
16, Run: 082, E, 0, 0, 116, 101
16, Run: 083, E, 0, 0, 88, 73
16, Run: 084, E, 0, 0, 105, 90
16, Run: 085, E, 0, 0, 101, 86
16, Run: 086, E, 0, 0, 93, 78
16, Run: 087, E, 0, 0, 119, 104
16, Run: 088, E, 0, 0, 90, 75
16, Run: 089, E, 0, 0, 102, 87
16, Run: 090, E, 0, 0, 103, 88
16, Run: 091, E, 0, 0, 118, 103
16, Run: 092, E, 0, 0, 95, 80
16, Run: 093, E, 0, 0, 93, 78
16, Run: 094, E, 0, 0, 110, 95
16, Run: 095, E, 0, 0, 89, 74
16, Run: 096, E, 0, 0, 99, 84
16, Run: 097, E, 0, 0, 101, 86
16, Run: 098, E, 0, 0, 93, 78
16, Run: 099, E, 0, 0, 118, 103
16, Run: 100, E, 0, 0, 114, 99
17, Run: 001, E, 0, 0, 96, 15
17, Run: 002, E, 0, 0, 95, 14
17, Run: 003, E, 0, 0, 106, 25
17, Run: 004, E, 0, 0, 113, 32
17, Run: 005, E, 0, 0, 90, 9
17, Run: 006, E, 0, 0, 94, 13
17, Run: 007, E, 0, 0, 93, 12
17, Run: 008, E, 0, 0, 92, 11
17, Run: 009, E, 0, 0, 95, 14
17, Run: 010, E, 0, 0, 125, 44
17, Run: 011, E, 0, 0, 111, 30
17, Run: 012, E, 0, 0, 105, 24
17, Run: 013, E, 0, 0, 85, 4
17, Run: 014, E, 0, 0, 107, 26
17, Run: 015, E, 0, 0, 95, 14
17, Run: 016, E, 0, 0, 96, 15
17, Run: 017, E, 0, 0, 99, 18
17, Run: 018, E, 0, 0, 97, 16
17, Run: 019, E, 0, 0, 102, 21
17, Run: 020, E, 0, 0, 118, 37
17, Run: 021, E, 0, 1, 81, 0
17, Run: 022, E, 0, 0, 103, 22
17, Run: 023, E, 0, 0, 96, 15
17, Run: 024, E, 0, 0, 123, 42
17, Run: 025, E, 0, 0, 96, 15
17, Run: 026, E, 0, 0, 100, 19
17, Run: 027, E, 0, 0, 101, 20
17, Run: 028, E, 0, 0, 104, 23
17, Run: 029, E, 0, 0, 90, 9
17, Run: 030, E, 0, 0, 118, 37
17, Run: 031, E, 0, 0, 101, 20
17, Run: 032, E, 0, 0, 102, 21
17, Run: 033, E, 0, 0, 99, 18
17, Run: 034, E, 0, 0, 93, 12
17, Run: 035, E, 0, 0, 87, 6
17, Run: 036, E, 0, 0, 93, 12
17, Run: 037, E, 0, 0, 95, 14
17, Run: 038, E, 0, 0, 96, 15
17, Run: 039, E, 0, 0, 93, 12
17, Run: 040, E, 0, 0, 108, 27
17, Run: 041, E, 0, 0, 124, 43
17, Run: 042, E, 0, 0, 92, 11
17, Run: 043, E, 0, 0, 86, 5
17, Run: 044, E, 0, 0, 125, 44
17, Run: 045, E, 0, 0, 96, 15
17, Run: 046, E, 0, 0, 104, 23
17, Run: 047, E, 0, 0, 88, 7
17, Run: 048, E, 0, 0, 90, 9
17, Run: 049, E, 0, 0, 102, 21
17, Run: 050, E, 0, 0, 102, 21
17, Run: 051, E, 0, 0, 114, 33
17, Run: 052, E, 0, 0, 88, 7
17, Run: 053, E, 0, 0, 113, 32
17, Run: 054, E, 0, 0, 111, 30
17, Run: 055, E, 0, 0, 105, 24
17, Run: 056, E, 0, 0, 94, 13
17, Run: 057, E, 0, 0, 111, 30
17, Run: 058, E, 0, 0, 106, 25
17, Run: 059, E, 0, 0, 102, 21
17, Run: 060, E, 0, 0, 90, 9
17, Run: 061, E, 0, 0, 112, 31
17, Run: 062, E, 0, 0, 108, 27
17, Run: 063, E, 0, 0, 86, 5
17, Run: 064, E, 0, 0, 106, 25
17, Run: 065, E, 0, 0, 108, 27
17, Run: 066, E, 0, 0, 98, 17
17, Run: 067, E, 0, 0, 94, 13
17, Run: 068, E, 0, 0, 91, 10
17, Run: 069, E, 0, 0, 106, 25
17, Run: 070, E, 0, 0, 100, 19
17, Run: 071, E, 0, 0, 96, 15
17, Run: 072, E, 0, 0, 86, 5
17, Run: 073, E, 0, 0, 113, 32
17, Run: 074, E, 0, 0, 91, 10
17, Run: 075, E, 0, 0, 105, 24
17, Run: 076, E, 0, 0, 101, 20
17, Run: 077, E, 0, 0, 97, 16
17, Run: 078, E, 0, 0, 94, 13
17, Run: 079, E, 0, 0, 81, 0
17, Run: 080, E, 0, 0, 107, 26
17, Run: 081, E, 0, 0, 112, 31
17, Run: 082, E, 0, 0, 99, 18
17, Run: 083, E, 0, 0, 112, 31
17, Run: 084, E, 0, 0, 95, 14
17, Run: 085, E, 0, 0, 97, 16
17, Run: 086, E, 0, 0, 94, 13
17, Run: 087, E, 0, 0, 120, 39
17, Run: 088, E, 0, 0, 111, 30
17, Run: 089, E, 0, 0, 123, 42
17, Run: 090, E, 0, 0, 95, 14
17, Run: 091, E, 0, 0, 86, 5
17, Run: 092, E, 0, 0, 109, 28
17, Run: 093, E, 0, 0, 90, 9
17, Run: 094, E, 0, 0, 101, 20
17, Run: 095, E, 0, 0, 114, 33
17, Run: 096, E, 0, 0, 91, 10
17, Run: 097, E, 0, 0, 114, 33
17, Run: 098, E, 0, 0, 107, 26
17, Run: 099, E, 0, 0, 116, 35
17, Run: 100, E, 0, 0, 81, 0
18, Run: 001, E, 0, 68, 165, 0
18, Run: 002, E, 0, 64, 165, 0
18, Run: 003, E, 0, 87, 165, 0
18, Run: 004, E, 0, 49, 165, 0
18, Run: 005, E, 0, 68, 165, 0
18, Run: 006, E, 0, 51, 165, 0
18, Run: 007, E, 0, 79, 165, 0
18, Run: 008, E, 0, 78, 165, 0
18, Run: 009, E, 0, 80, 165, 0
18, Run: 010, E, 0, 56, 165, 0
18, Run: 011, E, 0, 39, 165, 0
18, Run: 012, E, 0, 84, 165, 0
18, Run: 013, E, 0, 57, 165, 0
18, Run: 014, E, 0, 68, 165, 0
18, Run: 015, E, 0, 52, 165, 0
18, Run: 016, E, 0, 66, 165, 0
18, Run: 017, E, 0, 71, 165, 0
18, Run: 018, E, 0, 59, 165, 0
18, Run: 019, E, 0, 75, 165, 0
18, Run: 020, E, 0, 43, 165, 0
18, Run: 021, E, 0, 54, 165, 0
18, Run: 022, E, 0, 68, 165, 0
18, Run: 023, E, 0, 62, 165, 0
18, Run: 024, E, 0, 77, 165, 0
18, Run: 025, E, 0, 47, 165, 0
18, Run: 026, E, 0, 77, 165, 0
18, Run: 027, E, 0, 54, 165, 0
18, Run: 028, E, 0, 82, 165, 0
18, Run: 029, E, 0, 69, 165, 0
18, Run: 030, E, 0, 50, 165, 0
18, Run: 031, E, 0, 64, 165, 0
18, Run: 032, E, 0, 75, 165, 0
18, Run: 033, E, 0, 61, 165, 0
18, Run: 034, E, 0, 64, 165, 0
18, Run: 035, E, 0, 51, 165, 0
18, Run: 036, E, 0, 58, 165, 0
18, Run: 037, E, 0, 57, 165, 0
18, Run: 038, E, 0, 76, 165, 0
18, Run: 039, E, 0, 76, 165, 0
18, Run: 040, E, 0, 45, 165, 0
18, Run: 041, E, 0, 66, 165, 0
18, Run: 042, E, 0, 60, 165, 0
18, Run: 043, E, 0, 85, 165, 0
18, Run: 044, E, 0, 82, 165, 0
18, Run: 045, E, 0, 67, 165, 0
18, Run: 046, E, 0, 74, 165, 0
18, Run: 047, E, 0, 65, 165, 0
18, Run: 048, E, 0, 53, 165, 0
18, Run: 049, E, 0, 67, 165, 0
18, Run: 050, E, 0, 65, 165, 0
18, Run: 051, E, 0, 75, 165, 0
18, Run: 052, E, 0, 83, 165, 0
18, Run: 053, E, 0, 50, 165, 0
18, Run: 054, E, 0, 50, 165, 0
18, Run: 055, E, 0, 66, 165, 0
18, Run: 056, E, 0, 60, 165, 0
18, Run: 057, E, 0, 73, 165, 0
18, Run: 058, E, 0, 59, 165, 0
18, Run: 059, E, 0, 69, 165, 0
18, Run: 060, E, 0, 53, 165, 0
18, Run: 061, E, 0, 62, 165, 0
18, Run: 062, E, 0, 53, 165, 0
18, Run: 063, E, 0, 61, 165, 0
18, Run: 064, E, 0, 58, 165, 0
18, Run: 065, E, 0, 68, 165, 0
18, Run: 066, E, 0, 59, 165, 0
18, Run: 067, E, 0, 80, 165, 0
18, Run: 068, E, 0, 61, 165, 0
18, Run: 069, E, 0, 66, 165, 0
18, Run: 070, E, 0, 51, 165, 0
18, Run: 071, E, 0, 56, 165, 0
18, Run: 072, E, 0, 71, 165, 0
18, Run: 073, E, 0, 68, 165, 0
18, Run: 074, E, 0, 69, 165, 0
18, Run: 075, E, 0, 59, 165, 0
18, Run: 076, E, 0, 66, 165, 0
18, Run: 077, E, 0, 71, 165, 0
18, Run: 078, E, 0, 61, 165, 0
18, Run: 079, E, 0, 65, 165, 0
18, Run: 080, E, 0, 50, 165, 0
18, Run: 081, E, 0, 62, 165, 0
18, Run: 082, E, 0, 84, 165, 0
18, Run: 083, E, 0, 56, 165, 0
18, Run: 084, E, 0, 74, 165, 0
18, Run: 085, E, 0, 74, 165, 0
18, Run: 086, E, 0, 86, 165, 0
18, Run: 087, E, 0, 50, 165, 0
18, Run: 088, E, 0, 67, 165, 0
18, Run: 089, E, 0, 70, 165, 0
18, Run: 090, E, 0, 74, 165, 0
18, Run: 091, E, 0, 67, 165, 0
18, Run: 092, E, 0, 62, 165, 0
18, Run: 093, E, 0, 73, 165, 0
18, Run: 094, E, 0, 69, 165, 0
18, Run: 095, E, 0, 68, 165, 0
18, Run: 096, E, 0, 64, 165, 0
18, Run: 097, E, 0, 72, 165, 0
18, Run: 098, E, 0, 50, 165, 0
18, Run: 099, E, 0, 68, 165, 0
18, Run: 100, E, 0, 68, 165, 0
19, Run: 001, E, 0, 0, 82, 47
19, Run: 002, E, 0, 0, 103, 68
19, Run: 003, E, 0, 0, 88, 53
19, Run: 004, E, 0, 0, 108, 73
19, Run: 005, E, 0, 0, 104, 69
19, Run: 006, E, 0, 0, 81, 46
19, Run: 007, E, 0, 0, 96, 61
19, Run: 008, E, 0, 0, 94, 59
19, Run: 009, E, 0, 0, 111, 76
19, Run: 010, E, 0, 0, 109, 74
19, Run: 011, E, 0, 0, 112, 77
19, Run: 012, E, 0, 0, 88, 53
19, Run: 013, E, 0, 0, 98, 63
19, Run: 014, E, 0, 0, 96, 61
19, Run: 015, E, 0, 0, 102, 67
19, Run: 016, E, 0, 0, 101, 66
19, Run: 017, E, 0, 0, 119, 84
19, Run: 018, E, 0, 0, 86, 51
19, Run: 019, E, 0, 0, 115, 80
19, Run: 020, E, 0, 0, 99, 64
19, Run: 021, E, 0, 0, 87, 52
19, Run: 022, E, 0, 0, 99, 64
19, Run: 023, E, 0, 0, 87, 52
19, Run: 024, E, 0, 0, 91, 56
19, Run: 025, E, 0, 0, 90, 55
19, Run: 026, E, 0, 0, 104, 69
19, Run: 027, E, 0, 0, 112, 77
19, Run: 028, E, 0, 0, 96, 61
19, Run: 029, E, 0, 0, 113, 78
19, Run: 030, E, 0, 0, 89, 54
19, Run: 031, E, 0, 0, 100, 65
19, Run: 032, E, 0, 0, 103, 68
19, Run: 033, E, 0, 0, 116, 81
19, Run: 034, E, 0, 0, 109, 74
19, Run: 035, E, 0, 0, 113, 78
19, Run: 036, E, 0, 0, 91, 56
19, Run: 037, E, 0, 0, 83, 48
19, Run: 038, E, 0, 0, 108, 73
19, Run: 039, E, 0, 0, 89, 54
19, Run: 040, E, 0, 0, 89, 54
19, Run: 041, E, 0, 0, 93, 58
19, Run: 042, E, 0, 0, 98, 63
19, Run: 043, E, 0, 0, 99, 64
19, Run: 044, E, 0, 0, 114, 79
19, Run: 045, E, 0, 0, 96, 61
19, Run: 046, E, 0, 0, 108, 73
19, Run: 047, E, 0, 0, 93, 58
19, Run: 048, E, 0, 0, 91, 56
19, Run: 049, E, 0, 0, 112, 77
19, Run: 050, E, 0, 0, 120, 85
19, Run: 051, E, 0, 0, 89, 54
19, Run: 052, E, 0, 0, 90, 55
19, Run: 053, E, 0, 0, 96, 61
19, Run: 054, E, 0, 0, 114, 79
19, Run: 055, E, 0, 0, 112, 77
19, Run: 056, E, 0, 0, 126, 91
19, Run: 057, E, 0, 0, 96, 61
19, Run: 058, E, 0, 0, 105, 70
19, Run: 059, E, 0, 0, 97, 62
19, Run: 060, E, 0, 0, 89, 54
19, Run: 061, E, 0, 0, 109, 74
19, Run: 062, E, 0, 0, 97, 62
19, Run: 063, E, 0, 0, 99, 64
19, Run: 064, E, 0, 0, 94, 59
19, Run: 065, E, 0, 0, 82, 47
19, Run: 066, E, 0, 0, 97, 62
19, Run: 067, E, 0, 0, 101, 66
19, Run: 068, E, 0, 0, 113, 78
19, Run: 069, E, 0, 0, 101, 66
19, Run: 070, E, 0, 0, 86, 51
19, Run: 071, E, 0, 0, 108, 73
19, Run: 072, E, 0, 0, 103, 68
19, Run: 073, E, 0, 0, 107, 72
19, Run: 074, E, 0, 0, 93, 58
19, Run: 075, E, 0, 0, 109, 74
19, Run: 076, E, 0, 0, 93, 58
19, Run: 077, E, 0, 0, 101, 66
19, Run: 078, E, 0, 0, 100, 65
19, Run: 079, E, 0, 0, 108, 73
19, Run: 080, E, 0, 0, 109, 74
19, Run: 081, E, 0, 0, 108, 73
19, Run: 082, E, 0, 0, 111, 76
19, Run: 083, E, 0, 0, 98, 63
19, Run: 084, E, 0, 0, 79, 44
19, Run: 085, E, 0, 0, 98, 63
19, Run: 086, E, 0, 0, 96, 61
19, Run: 087, E, 0, 0, 88, 53
19, Run: 088, E, 0, 0, 89, 54
19, Run: 089, E, 0, 0, 99, 64
19, Run: 090, E, 0, 0, 111, 76
19, Run: 091, E, 0, 0, 99, 64
19, Run: 092, E, 0, 0, 109, 74
19, Run: 093, E, 0, 0, 101, 66
19, Run: 094, E, 0, 0, 87, 52
19, Run: 095, E, 0, 0, 96, 61
19, Run: 096, E, 0, 0, 109, 74
19, Run: 097, E, 0, 0, 83, 48
19, Run: 098, E, 0, 0, 78, 43
19, Run: 099, E, 0, 0, 92, 57
19, Run: 100, E, 0, 0, 86, 51
2, Run: 001, E, 0, 0, 94, 34
2, Run: 002, E, 0, 0, 97, 37
2, Run: 003, E, 0, 0, 86, 26
2, Run: 004, E, 0, 0, 98, 38
2, Run: 005, E, 0, 0, 82, 22
2, Run: 006, E, 0, 0, 105, 45
2, Run: 007, E, 0, 0, 102, 42
2, Run: 008, E, 0, 0, 103, 43
2, Run: 009, E, 0, 0, 85, 25
2, Run: 010, E, 0, 0, 100, 40
2, Run: 011, E, 0, 0, 101, 41
2, Run: 012, E, 0, 0, 90, 30
2, Run: 013, E, 0, 0, 110, 50
2, Run: 014, E, 0, 0, 119, 59
2, Run: 015, E, 0, 0, 116, 56
2, Run: 016, E, 0, 0, 93, 33
2, Run: 017, E, 0, 0, 97, 37
2, Run: 018, E, 0, 0, 114, 54
2, Run: 019, E, 0, 0, 99, 39
2, Run: 020, E, 0, 0, 95, 35
2, Run: 021, E, 0, 0, 97, 37
2, Run: 022, E, 0, 0, 91, 31
2, Run: 023, E, 0, 0, 119, 59
2, Run: 024, E, 0, 0, 114, 54
2, Run: 025, E, 0, 0, 96, 36
2, Run: 026, E, 0, 0, 105, 45
2, Run: 027, E, 0, 0, 110, 50
2, Run: 028, E, 0, 0, 96, 36
2, Run: 029, E, 0, 0, 114, 54
2, Run: 030, E, 0, 0, 105, 45
2, Run: 031, E, 0, 0, 92, 32
2, Run: 032, E, 0, 0, 121, 61
2, Run: 033, E, 0, 0, 86, 26
2, Run: 034, E, 0, 0, 117, 57
2, Run: 035, E, 0, 0, 110, 50
2, Run: 036, E, 0, 0, 99, 39
2, Run: 037, E, 0, 0, 101, 41
2, Run: 038, E, 0, 0, 100, 40
2, Run: 039, E, 0, 0, 98, 38
2, Run: 040, E, 0, 0, 89, 29
2, Run: 041, E, 0, 0, 85, 25
2, Run: 042, E, 0, 0, 90, 30
2, Run: 043, E, 0, 0, 113, 53
2, Run: 044, E, 0, 0, 90, 30
2, Run: 045, E, 0, 0, 100, 40
2, Run: 046, E, 0, 0, 91, 31
2, Run: 047, E, 0, 0, 110, 50
2, Run: 048, E, 0, 0, 98, 38
2, Run: 049, E, 0, 0, 86, 26
2, Run: 050, E, 0, 0, 81, 21
2, Run: 051, E, 0, 0, 105, 45
2, Run: 052, E, 0, 0, 83, 23
2, Run: 053, E, 0, 0, 105, 45
2, Run: 054, E, 0, 0, 103, 43
2, Run: 055, E, 0, 0, 108, 48
2, Run: 056, E, 0, 0, 98, 38
2, Run: 057, E, 0, 0, 101, 41
2, Run: 058, E, 0, 0, 95, 35
2, Run: 059, E, 0, 0, 93, 33
2, Run: 060, E, 0, 0, 94, 34
2, Run: 061, E, 0, 0, 98, 38
2, Run: 062, E, 0, 0, 88, 28
2, Run: 063, E, 0, 0, 91, 31
2, Run: 064, E, 0, 0, 107, 47
2, Run: 065, E, 0, 0, 108, 48
2, Run: 066, E, 0, 0, 103, 43
2, Run: 067, E, 0, 0, 98, 38
2, Run: 068, E, 0, 0, 94, 34
2, Run: 069, E, 0, 0, 98, 38
2, Run: 070, E, 0, 0, 90, 30
2, Run: 071, E, 0, 0, 90, 30
2, Run: 072, E, 0, 0, 102, 42
2, Run: 073, E, 0, 0, 89, 29
2, Run: 074, E, 0, 0, 107, 47
2, Run: 075, E, 0, 0, 97, 37
2, Run: 076, E, 0, 0, 94, 34
2, Run: 077, E, 0, 0, 113, 53
2, Run: 078, E, 0, 0, 88, 28
2, Run: 079, E, 0, 0, 109, 49
2, Run: 080, E, 0, 0, 105, 45
2, Run: 081, E, 0, 0, 114, 54
2, Run: 082, E, 0, 0, 95, 35
2, Run: 083, E, 0, 0, 103, 43
2, Run: 084, E, 0, 0, 95, 35
2, Run: 085, E, 0, 0, 100, 40
2, Run: 086, E, 0, 0, 109, 49
2, Run: 087, E, 0, 0, 108, 48
2, Run: 088, E, 0, 0, 79, 19
2, Run: 089, E, 0, 0, 98, 38
2, Run: 090, E, 0, 0, 108, 48
2, Run: 091, E, 0, 0, 109, 49
2, Run: 092, E, 0, 0, 108, 48
2, Run: 093, E, 0, 0, 110, 50
2, Run: 094, E, 0, 0, 107, 47
2, Run: 095, E, 0, 0, 96, 36
2, Run: 096, E, 0, 0, 113, 53
2, Run: 097, E, 0, 0, 105, 45
2, Run: 098, E, 0, 0, 107, 47
2, Run: 099, E, 0, 0, 112, 52
2, Run: 100, E, 0, 0, 95, 35
20, Run: 001, E, 0, 0, 112, 21
20, Run: 002, E, 0, 0, 106, 15
20, Run: 003, E, 0, 0, 99, 8
20, Run: 004, E, 0, 0, 103, 12
20, Run: 005, E, 0, 0, 104, 13
20, Run: 006, E, 0, 0, 108, 17
20, Run: 007, E, 0, 0, 116, 25
20, Run: 008, E, 0, 0, 94, 3
20, Run: 009, E, 0, 0, 113, 22
20, Run: 010, E, 0, 0, 123, 32
20, Run: 011, E, 0, 0, 98, 7
20, Run: 012, E, 0, 0, 98, 7
20, Run: 013, E, 0, 0, 105, 14
20, Run: 014, E, 0, 0, 91, 0
20, Run: 015, E, 0, 0, 115, 24
20, Run: 016, E, 0, 0, 113, 22
20, Run: 017, E, 0, 0, 106, 15
20, Run: 018, E, 0, 0, 103, 12
20, Run: 019, E, 0, 0, 112, 21
20, Run: 020, E, 0, 0, 108, 17
20, Run: 021, E, 0, 0, 96, 5
20, Run: 022, E, 0, 8, 91, 0
20, Run: 023, E, 0, 0, 101, 10
20, Run: 024, E, 0, 2, 91, 0
20, Run: 025, E, 0, 0, 99, 8
20, Run: 026, E, 0, 0, 121, 30
20, Run: 027, E, 0, 4, 91, 0
20, Run: 028, E, 0, 0, 92, 1
20, Run: 029, E, 0, 8, 91, 0
20, Run: 030, E, 0, 0, 100, 9
20, Run: 031, E, 0, 2, 91, 0
20, Run: 032, E, 0, 0, 111, 20
20, Run: 033, E, 0, 0, 110, 19
20, Run: 034, E, 0, 0, 93, 2
20, Run: 035, E, 0, 0, 112, 21
20, Run: 036, E, 0, 0, 109, 18
20, Run: 037, E, 0, 0, 102, 11
20, Run: 038, E, 0, 0, 93, 2
20, Run: 039, E, 0, 0, 98, 7
20, Run: 040, E, 0, 0, 104, 13
20, Run: 041, E, 0, 0, 99, 8
20, Run: 042, E, 0, 7, 91, 0
20, Run: 043, E, 0, 0, 96, 5
20, Run: 044, E, 0, 0, 99, 8
20, Run: 045, E, 0, 0, 112, 21
20, Run: 046, E, 0, 0, 106, 15
20, Run: 047, E, 0, 0, 92, 1
20, Run: 048, E, 0, 0, 112, 21
20, Run: 049, E, 0, 0, 97, 6
20, Run: 050, E, 0, 0, 112, 21
20, Run: 051, E, 0, 0, 102, 11
20, Run: 052, E, 0, 0, 113, 22
20, Run: 053, E, 0, 0, 111, 20
20, Run: 054, E, 0, 0, 95, 4
20, Run: 055, E, 0, 0, 91, 0
20, Run: 056, E, 0, 0, 105, 14
20, Run: 057, E, 0, 0, 107, 16
20, Run: 058, E, 0, 0, 99, 8
20, Run: 059, E, 0, 0, 110, 19
20, Run: 060, E, 0, 0, 92, 1
20, Run: 061, E, 0, 5, 91, 0
20, Run: 062, E, 0, 3, 91, 0
20, Run: 063, E, 0, 1, 91, 0
