Input Number, Run_Number, Result@ 100, X, XP, Z, YP
13, Run: 014, F, 0, 0, 103, 85
13, Run: 015, F, 0, 0, 107, 89
13, Run: 016, F, 0, 0, 114, 96
13, Run: 017, F, 0, 0, 97, 79
13, Run: 018, F, 0, 0, 100, 82
13, Run: 019, F, 0, 0, 88, 70
13, Run: 020, F, 0, 0, 115, 97
13, Run: 021, F, 0, 0, 110, 92
13, Run: 022, F, 0, 0, 102, 84
13, Run: 023, F, 0, 0, 92, 74
13, Run: 024, F, 0, 0, 82, 64
13, Run: 025, F, 0, 0, 106, 88
13, Run: 026, F, 0, 0, 101, 83
13, Run: 027, F, 0, 0, 79, 61
13, Run: 028, F, 0, 0, 111, 93
13, Run: 029, F, 0, 0, 88, 70
13, Run: 030, F, 0, 0, 108, 90
13, Run: 031, F, 0, 0, 107, 89
13, Run: 032, F, 0, 0, 109, 91
13, Run: 033, F, 0, 0, 112, 94
13, Run: 034, F, 0, 0, 106, 88
13, Run: 035, F, 0, 0, 92, 74
13, Run: 036, F, 0, 0, 95, 77
13, Run: 037, F, 0, 0, 103, 85
13, Run: 038, F, 0, 0, 111, 93
13, Run: 039, F, 0, 0, 108, 90
13, Run: 040, F, 0, 0, 94, 76
13, Run: 041, F, 0, 0, 114, 96
13, Run: 042, F, 0, 0, 89, 71
13, Run: 043, F, 0, 0, 109, 91
13, Run: 044, F, 0, 0, 119, 101
13, Run: 045, F, 0, 0, 106, 88
13, Run: 046, F, 0, 0, 97, 79
13, Run: 047, F, 0, 0, 104, 86
13, Run: 048, F, 0, 0, 98, 80
13, Run: 049, F, 0, 0, 94, 76
13, Run: 050, F, 0, 0, 109, 91
13, Run: 051, F, 0, 0, 118, 100
13, Run: 052, F, 0, 0, 112, 94
13, Run: 053, F, 0, 0, 99, 81
13, Run: 054, F, 0, 0, 101, 83
13, Run: 055, F, 0, 0, 93, 75
13, Run: 056, F, 0, 0, 92, 74
13, Run: 057, F, 0, 0, 101, 83
13, Run: 058, F, 0, 0, 104, 86
13, Run: 059, F, 0, 0, 114, 96
13, Run: 060, F, 0, 0, 95, 77
13, Run: 061, F, 0, 0, 104, 86
13, Run: 062, F, 0, 0, 113, 95
13, Run: 063, F, 0, 0, 92, 74
13, Run: 064, F, 0, 0, 93, 75
13, Run: 065, F, 0, 0, 107, 89
13, Run: 066, F, 0, 0, 102, 84
13, Run: 067, F, 0, 0, 90, 72
13, Run: 068, F, 0, 0, 101, 83
13, Run: 069, F, 0, 0, 92, 74
13, Run: 070, F, 0, 0, 101, 83
13, Run: 071, F, 0, 0, 94, 76
13, Run: 072, F, 0, 0, 83, 65
13, Run: 073, F, 0, 0, 95, 77
13, Run: 074, F, 0, 0, 106, 88
13, Run: 075, F, 0, 0, 105, 87
13, Run: 076, F, 0, 0, 107, 89
13, Run: 077, F, 0, 0, 103, 85
13, Run: 078, F, 0, 0, 100, 82
13, Run: 079, F, 0, 0, 75, 57
13, Run: 080, F, 0, 0, 90, 72
13, Run: 081, F, 0, 0, 86, 68
13, Run: 082, F, 0, 0, 108, 90
13, Run: 083, F, 0, 0, 103, 85
13, Run: 084, F, 0, 0, 84, 66
13, Run: 085, F, 0, 0, 105, 87
13, Run: 086, F, 0, 0, 91, 73
13, Run: 087, F, 0, 0, 98, 80
13, Run: 088, F, 0, 0, 107, 89
13, Run: 089, F, 0, 0, 107, 89
13, Run: 090, F, 0, 0, 93, 75
13, Run: 091, F, 0, 0, 122, 104
13, Run: 092, F, 0, 0, 95, 77
13, Run: 093, F, 0, 0, 114, 96
13, Run: 094, F, 0, 0, 109, 91
13, Run: 095, F, 0, 0, 95, 77
13, Run: 096, F, 0, 0, 89, 71
13, Run: 097, F, 0, 0, 87, 69
13, Run: 098, F, 0, 0, 97, 79
13, Run: 099, F, 0, 0, 93, 75
13, Run: 100, F, 0, 0, 97, 79
14, Run: 001, F, 0, 0, 115, 22
14, Run: 002, F, 0, 0, 110, 17
14, Run: 003, F, 0, 0, 105, 12
14, Run: 004, F, 0, 0, 109, 16
14, Run: 005, F, 0, 0, 110, 17
14, Run: 006, F, 0, 0, 103, 10
14, Run: 007, F, 0, 0, 115, 22
14, Run: 008, F, 0, 0, 103, 10
14, Run: 009, F, 0, 0, 117, 24
14, Run: 010, F, 0, 0, 100, 7
14, Run: 011, P, 0, 3, 93, 0
14, Run: 012, P, 0, 1, 93, 0
14, Run: 013, P, 0, 11, 93, 0
14, Run: 014, F, 0, 0, 103, 10
14, Run: 015, P, 0, 13, 93, 0
14, Run: 016, F, 0, 0, 103, 10
14, Run: 017, F, 0, 0, 109, 16
14, Run: 018, F, 0, 0, 117, 24
14, Run: 019, F, 0, 0, 103, 10
14, Run: 020, F, 0, 0, 114, 21
14, Run: 021, P, 0, 4, 93, 0
14, Run: 022, F, 0, 0, 97, 4
14, Run: 023, P, 0, 12, 93, 0
14, Run: 024, P, 0, 11, 93, 0
14, Run: 025, F, 0, 0, 113, 20
14, Run: 026, P, 0, 1, 93, 0
14, Run: 027, P, 0, 6, 93, 0
14, Run: 028, F, 0, 0, 103, 10
14, Run: 029, F, 0, 0, 97, 4
14, Run: 030, F, 0, 0, 95, 2
14, Run: 031, F, 0, 0, 110, 17
14, Run: 032, F, 0, 0, 95, 2
14, Run: 033, F, 0, 0, 96, 3
14, Run: 034, F, 0, 0, 99, 6
14, Run: 035, F, 0, 0, 97, 4
14, Run: 036, P, 0, 4, 93, 0
14, Run: 037, P, 0, 6, 93, 0
14, Run: 038, F, 0, 0, 103, 10
14, Run: 039, P, 0, 0, 93, 0
14, Run: 040, F, 0, 0, 112, 19
14, Run: 041, F, 0, 0, 105, 12
14, Run: 042, P, 0, 2, 93, 0
14, Run: 043, F, 0, 0, 100, 7
14, Run: 044, P, 0, 10, 93, 0
14, Run: 045, F, 0, 0, 114, 21
14, Run: 046, P, 0, 2, 93, 0
14, Run: 047, F, 0, 0, 109, 16
14, Run: 048, P, 0, 6, 93, 0
14, Run: 049, F, 0, 0, 101, 8
14, Run: 050, P, 0, 0, 93, 0
14, Run: 051, F, 0, 0, 95, 2
14, Run: 052, P, 0, 0, 93, 0
14, Run: 053, F, 0, 0, 110, 17
14, Run: 054, F, 0, 0, 94, 1
14, Run: 055, F, 0, 0, 95, 2
14, Run: 056, F, 0, 0, 99, 6
14, Run: 057, P, 0, 7, 93, 0
14, Run: 058, F, 0, 0, 109, 16
14, Run: 059, F, 0, 0, 94, 1
14, Run: 060, P, 0, 0, 93, 0
14, Run: 061, F, 0, 0, 104, 11
14, Run: 062, P, 0, 14, 93, 0
14, Run: 063, F, 0, 0, 112, 19
14, Run: 064, F, 0, 0, 98, 5
14, Run: 065, F, 0, 0, 128, 35
14, Run: 066, F, 0, 0, 99, 6
14, Run: 067, P, 0, 7, 93, 0
14, Run: 068, P, 0, 3, 93, 0
14, Run: 069, F, 0, 0, 115, 22
14, Run: 070, F, 0, 0, 108, 15
14, Run: 071, P, 0, 2, 93, 0
14, Run: 072, F, 0, 0, 109, 16
14, Run: 073, F, 0, 0, 112, 19
14, Run: 074, F, 0, 0, 103, 10
14, Run: 075, F, 0, 0, 102, 9
14, Run: 076, P, 0, 0, 93, 0
14, Run: 077, P, 0, 8, 93, 0
14, Run: 078, F, 0, 0, 103, 10
14, Run: 079, F, 0, 0, 111, 18
14, Run: 080, F, 0, 0, 120, 27
14, Run: 081, P, 0, 11, 93, 0
14, Run: 082, F, 0, 0, 105, 12
14, Run: 083, F, 0, 0, 99, 6
14, Run: 084, P, 0, 2, 93, 0
14, Run: 085, F, 0, 0, 96, 3
14, Run: 086, F, 0, 0, 102, 9
14, Run: 087, P, 0, 9, 93, 0
14, Run: 088, P, 0, 6, 93, 0
14, Run: 089, P, 0, 6, 93, 0
14, Run: 090, P, 0, 0, 93, 0
14, Run: 091, F, 0, 0, 100, 7
14, Run: 092, F, 0, 0, 106, 13
14, Run: 093, F, 0, 0, 99, 6
14, Run: 094, F, 0, 0, 98, 5
14, Run: 095, F, 0, 0, 101, 8
14, Run: 096, P, 0, 3, 93, 0
14, Run: 097, F, 0, 0, 119, 26
14, Run: 098, F, 0, 0, 113, 20
14, Run: 099, F, 0, 0, 116, 23
14, Run: 100, F, 0, 0, 103, 10
15, Run: 001, P, 0, 73, 173, 0
15, Run: 002, P, 0, 78, 173, 0
15, Run: 003, P, 0, 92, 173, 0
15, Run: 004, P, 0, 77, 173, 0
15, Run: 005, P, 0, 80, 173, 0
15, Run: 006, P, 0, 78, 173, 0
15, Run: 007, P, 0, 78, 173, 0
15, Run: 008, P, 0, 73, 173, 0
15, Run: 009, P, 0, 60, 173, 0
15, Run: 010, P, 0, 55, 173, 0
15, Run: 011, P, 0, 69, 173, 0
15, Run: 012, P, 0, 98, 173, 0
15, Run: 013, P, 0, 75, 173, 0
15, Run: 014, P, 0, 85, 173, 0
15, Run: 015, P, 0, 84, 173, 0
15, Run: 016, P, 0, 80, 173, 0
15, Run: 017, P, 0, 70, 173, 0
15, Run: 018, P, 0, 86, 173, 0
15, Run: 019, P, 0, 72, 173, 0
15, Run: 020, P, 0, 77, 173, 0
15, Run: 021, P, 0, 78, 173, 0
15, Run: 022, P, 0, 75, 173, 0
15, Run: 023, P, 0, 68, 173, 0
15, Run: 024, P, 0, 74, 173, 0
15, Run: 025, P, 0, 70, 173, 0
15, Run: 026, P, 0, 51, 173, 0
15, Run: 027, P, 0, 59, 173, 0
15, Run: 028, P, 0, 68, 173, 0
15, Run: 029, P, 0, 76, 173, 0
15, Run: 030, P, 0, 82, 173, 0
15, Run: 031, P, 0, 65, 173, 0
15, Run: 032, P, 0, 83, 173, 0
15, Run: 033, P, 0, 74, 173, 0
