Input Number, Run_Number, Result@ 100, X, Y, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 001, P, 0, 2, 0, 0, 7, 11, 3, 0, 21
INVAR-1, Run: 002, F, 0, 2, 0, 1, 7, 12, 2, 8, 13
INVAR-1, Run: 003, F, 0, 2, 0, 3, 7, 14, 0, 15, 6
INVAR-1, Run: 004, P, 0, 2, 0, 0, 8, 12, 0, 7, 13
INVAR-1, Run: 005, P, 0, 2, 0, 0, 7, 11, 3, 2, 19
INVAR-1, Run: 006, F, 0, 2, 0, 1, 7, 12, 2, 5, 16
INVAR-1, Run: 007, F, 0, 2, 0, 2, 7, 13, 1, 8, 13
INVAR-1, Run: 008, F, 0, 2, 0, 1, 7, 12, 2, 16, 5
INVAR-1, Run: 009, P, 0, 2, 0, 0, 8, 12, 0, 9, 11
INVAR-1, Run: 010, F, 0, 2, 0, 2, 7, 13, 1, 9, 12
INVAR-1, Run: 011, F, 0, 2, 0, 4, 6, 14, 2, 13, 9
INVAR-1, Run: 012, F, 0, 2, 0, 2, 7, 13, 1, 9, 12
INVAR-1, Run: 013, F, 0, 2, 0, 2, 6, 12, 4, 16, 6
INVAR-1, Run: 014, F, 0, 2, 0, 1, 7, 12, 2, 9, 12
INVAR-1, Run: 015, F, 0, 2, 0, 2, 7, 13, 1, 14, 7
INVAR-1, Run: 016, F, 0, 2, 0, 3, 6, 13, 3, 11, 11
INVAR-1, Run: 017, F, 0, 2, 0, 1, 7, 12, 2, 11, 10
INVAR-1, Run: 018, F, 0, 2, 0, 1, 7, 12, 2, 8, 13
INVAR-1, Run: 019, P, 0, 2, 0, 0, 8, 12, 0, 4, 16
INVAR-1, Run: 020, F, 0, 2, 0, 2, 7, 13, 1, 10, 11
INVAR-1, Run: 021, P, 0, 2, 0, 0, 8, 12, 0, 6, 14
INVAR-1, Run: 022, F, 0, 2, 0, 1, 7, 12, 2, 10, 11
INVAR-1, Run: 023, P, 0, 2, 0, 0, 8, 12, 0, 3, 17
INVAR-1, Run: 024, P, 0, 2, 0, 0, 8, 12, 0, 1, 19
INVAR-1, Run: 025, F, 0, 2, 0, 1, 7, 12, 2, 7, 14
INVAR-1, Run: 026, F, 0, 2, 0, 3, 7, 14, 0, 10, 11
INVAR-1, Run: 027, F, 0, 2, 0, 2, 7, 13, 1, 18, 3
INVAR-1, Run: 028, F, 0, 2, 0, 1, 7, 12, 2, 12, 9
INVAR-1, Run: 029, F, 0, 2, 0, 2, 7, 13, 1, 7, 14
INVAR-1, Run: 030, P, 0, 2, 0, 0, 8, 12, 0, 8, 12
INVAR-1, Run: 031, F, 0, 2, 0, 2, 6, 12, 4, 12, 10
INVAR-1, Run: 032, P, 0, 2, 0, 0, 8, 12, 0, 4, 16
INVAR-1, Run: 033, P, 0, 2, 0, 0, 7, 11, 3, 7, 14
INVAR-1, Run: 034, F, 0, 2, 0, 1, 7, 12, 2, 14, 7
INVAR-1, Run: 035, F, 0, 2, 0, 1, 7, 12, 2, 14, 7
INVAR-1, Run: 036, F, 0, 2, 0, 2, 7, 13, 1, 11, 10
INVAR-1, Run: 037, P, 0, 2, 0, 0, 8, 12, 0, 2, 18
INVAR-1, Run: 038, F, 0, 2, 0, 1, 7, 12, 2, 19, 2
INVAR-1, Run: 039, F, 0, 2, 0, 1, 7, 12, 2, 5, 16
INVAR-1, Run: 040, F, 0, 2, 0, 1, 6, 11, 5, 6, 16
INVAR-1, Run: 041, F, 0, 2, 0, 2, 7, 13, 1, 13, 8
INVAR-1, Run: 042, F, 0, 2, 0, 2, 7, 13, 1, 13, 8
INVAR-1, Run: 043, F, 0, 2, 0, 1, 7, 12, 2, 8, 13
INVAR-1, Run: 044, F, 0, 2, 0, 1, 7, 12, 2, 7, 14
INVAR-1, Run: 045, P, 0, 2, 0, 0, 8, 12, 0, 5, 15
INVAR-1, Run: 046, F, 0, 2, 0, 2, 7, 13, 1, 13, 8
INVAR-1, Run: 047, F, 0, 2, 0, 3, 7, 14, 0, 12, 9
INVAR-1, Run: 048, P, 0, 2, 0, 0, 8, 12, 0, 0, 20
INVAR-1, Run: 049, P, 0, 2, 0, 0, 8, 12, 0, 2, 18
INVAR-1, Run: 050, P, 0, 2, 0, 0, 8, 12, 0, 11, 9
INVAR-1, Run: 051, F, 0, 2, 0, 2, 7, 13, 1, 10, 11
INVAR-1, Run: 052, F, 0, 2, 0, 1, 7, 12, 2, 15, 6
INVAR-1, Run: 053, P, 0, 2, 0, 0, 7, 11, 3, 5, 16
INVAR-1, Run: 054, P, 0, 2, 0, 0, 7, 11, 3, 3, 18
INVAR-1, Run: 055, F, 0, 2, 0, 1, 7, 12, 2, 5, 16
INVAR-1, Run: 056, F, 0, 2, 0, 1, 7, 12, 2, 12, 9
INVAR-1, Run: 057, F, 0, 2, 0, 1, 7, 12, 2, 12, 9
INVAR-1, Run: 058, F, 0, 2, 0, 1, 7, 12, 2, 6, 15
INVAR-1, Run: 059, P, 0, 2, 0, 0, 8, 12, 0, 5, 15
INVAR-1, Run: 060, P, 0, 2, 0, 0, 8, 12, 0, 1, 19
INVAR-1, Run: 061, F, 0, 2, 0, 2, 7, 13, 1, 10, 11
INVAR-1, Run: 062, F, 0, 2, 0, 2, 7, 13, 1, 8, 13
INVAR-1, Run: 063, F, 0, 2, 0, 2, 7, 13, 1, 11, 10
INVAR-1, Run: 064, F, 0, 2, 0, 1, 7, 12, 2, 9, 12
INVAR-1, Run: 065, F, 0, 2, 0, 1, 7, 12, 2, 4, 17
INVAR-1, Run: 066, F, 0, 2, 0, 3, 7, 14, 0, 6, 15
INVAR-1, Run: 067, F, 0, 2, 0, 1, 7, 12, 2, 2, 19
INVAR-1, Run: 068, F, 0, 2, 0, 3, 6, 13, 3, 9, 13
INVAR-1, Run: 069, F, 0, 2, 0, 1, 7, 12, 2, 4, 17
INVAR-1, Run: 070, P, 0, 2, 0, 0, 7, 11, 3, 4, 17
INVAR-1, Run: 071, P, 0, 2, 0, 0, 8, 12, 0, 1, 19
INVAR-1, Run: 072, F, 0, 2, 0, 2, 6, 12, 4, 12, 10
INVAR-1, Run: 073, F, 0, 2, 0, 1, 7, 12, 2, 15, 6
INVAR-1, Run: 074, F, 0, 2, 0, 1, 7, 12, 2, 9, 12
INVAR-1, Run: 075, F, 0, 2, 0, 1, 6, 11, 5, 7, 15
INVAR-1, Run: 076, F, 0, 2, 0, 1, 7, 12, 2, 6, 15
INVAR-1, Run: 077, F, 0, 2, 0, 1, 7, 12, 2, 15, 6
INVAR-1, Run: 078, F, 0, 2, 0, 1, 7, 12, 2, 16, 5
INVAR-1, Run: 079, F, 0, 2, 0, 2, 7, 13, 1, 7, 14
INVAR-1, Run: 080, F, 0, 2, 0, 1, 7, 12, 2, 17, 4
INVAR-1, Run: 081, F, 0, 2, 0, 3, 7, 14, 0, 17, 4
INVAR-1, Run: 082, F, 0, 2, 0, 1, 7, 12, 2, 11, 10
INVAR-1, Run: 083, F, 0, 2, 0, 2, 7, 13, 1, 9, 12
INVAR-1, Run: 084, F, 0, 2, 0, 2, 6, 12, 4, 10, 12
INVAR-1, Run: 085, F, 0, 2, 0, 2, 7, 13, 1, 8, 13
INVAR-1, Run: 086, F, 0, 2, 0, 1, 7, 12, 2, 10, 11
INVAR-1, Run: 087, F, 0, 2, 0, 1, 7, 12, 2, 13, 8
INVAR-1, Run: 088, F, 0, 2, 0, 3, 7, 14, 0, 15, 6
INVAR-1, Run: 089, P, 0, 2, 0, 0, 8, 12, 0, 4, 16
INVAR-1, Run: 090, P, 0, 2, 0, 0, 7, 11, 3, 2, 19
INVAR-1, Run: 091, F, 0, 2, 0, 1, 7, 12, 2, 14, 7
INVAR-1, Run: 092, F, 0, 2, 0, 1, 7, 12, 2, 12, 9
INVAR-1, Run: 093, F, 0, 2, 0, 2, 7, 13, 1, 9, 12
INVAR-1, Run: 094, F, 0, 2, 0, 1, 7, 12, 2, 12, 9
INVAR-1, Run: 095, F, 0, 2, 0, 1, 7, 12, 2, 15, 6
INVAR-1, Run: 096, P, 0, 2, 0, 0, 8, 12, 0, 4, 16
INVAR-1, Run: 097, P, 0, 2, 0, 0, 8, 12, 0, 5, 15
INVAR-1, Run: 098, P, 0, 2, 0, 0, 8, 12, 0, 3, 17
INVAR-1, Run: 099, F, 0, 2, 0, 2, 6, 12, 4, 16, 6
INVAR-1, Run: 100, F, 0, 2, 0, 2, 7, 13, 1, 2, 19
INVAR-10, Run: 001, P, 0, 2, 0, 0, 14, 16, 0, 3, 27
INVAR-10, Run: 002, F, 0, 2, 0, 2, 12, 16, 4, 13, 19
INVAR-10, Run: 003, F, 0, 2, 0, 1, 13, 16, 2, 6, 25
INVAR-10, Run: 004, F, 0, 2, 0, 2, 13, 17, 1, 14, 17
INVAR-10, Run: 005, F, 0, 2, 0, 2, 13, 17, 1, 11, 20
INVAR-10, Run: 006, F, 0, 2, 0, 3, 12, 17, 3, 20, 12
INVAR-10, Run: 007, P, 0, 2, 0, 0, 14, 16, 0, 9, 21
INVAR-10, Run: 008, F, 0, 2, 0, 1, 13, 16, 2, 18, 13
INVAR-10, Run: 009, F, 0, 2, 0, 1, 13, 16, 2, 22, 9
INVAR-10, Run: 010, P, 0, 2, 0, 0, 13, 15, 3, 6, 25
INVAR-10, Run: 011, F, 0, 2, 0, 1, 13, 16, 2, 27, 4
INVAR-10, Run: 012, F, 0, 2, 0, 1, 13, 16, 2, 14, 17
INVAR-10, Run: 013, F, 0, 2, 0, 1, 13, 16, 2, 20, 11
INVAR-10, Run: 014, F, 0, 2, 0, 2, 13, 17, 1, 18, 13
INVAR-10, Run: 015, F, 0, 2, 0, 2, 13, 17, 1, 10, 21
INVAR-10, Run: 016, F, 0, 2, 0, 1, 13, 16, 2, 4, 27
INVAR-10, Run: 017, F, 0, 2, 0, 2, 12, 16, 4, 1, 31
INVAR-10, Run: 018, F, 0, 2, 0, 1, 12, 15, 5, 22, 10
INVAR-10, Run: 019, F, 0, 2, 0, 2, 12, 16, 4, 14, 18
INVAR-10, Run: 020, P, 0, 2, 0, 0, 14, 16, 0, 6, 24
INVAR-10, Run: 021, P, 0, 2, 0, 0, 14, 16, 0, 1, 29
INVAR-10, Run: 022, F, 0, 2, 0, 2, 13, 17, 1, 15, 16
INVAR-10, Run: 023, F, 0, 2, 0, 2, 13, 17, 1, 17, 14
INVAR-10, Run: 024, F, 0, 2, 0, 1, 13, 16, 2, 18, 13
INVAR-10, Run: 025, F, 0, 2, 0, 1, 13, 16, 2, 10, 21
INVAR-10, Run: 026, F, 0, 2, 0, 2, 13, 17, 1, 20, 11
INVAR-10, Run: 027, F, 0, 2, 0, 4, 12, 18, 2, 16, 16
INVAR-10, Run: 028, F, 0, 2, 0, 1, 13, 16, 2, 18, 13
INVAR-10, Run: 029, F, 0, 2, 0, 1, 12, 15, 5, 18, 14
INVAR-10, Run: 030, F, 0, 2, 0, 2, 13, 17, 1, 17, 14
INVAR-10, Run: 031, P, 0, 2, 0, 0, 14, 16, 0, 0, 30
INVAR-10, Run: 032, F, 0, 2, 0, 2, 13, 17, 1, 11, 20
INVAR-10, Run: 033, F, 0, 2, 0, 1, 13, 16, 2, 12, 19
INVAR-10, Run: 034, F, 0, 2, 0, 2, 13, 17, 1, 21, 10
INVAR-10, Run: 035, F, 0, 2, 0, 1, 13, 16, 2, 15, 16
INVAR-10, Run: 036, F, 0, 2, 0, 2, 13, 17, 1, 17, 14
INVAR-10, Run: 037, F, 0, 2, 0, 3, 12, 17, 3, 11, 21
INVAR-10, Run: 038, P, 0, 2, 0, 0, 13, 15, 3, 7, 24
INVAR-10, Run: 039, F, 0, 2, 0, 5, 12, 19, 1, 9, 23
INVAR-10, Run: 040, F, 0, 2, 0, 1, 13, 16, 2, 11, 20
INVAR-10, Run: 041, F, 0, 2, 0, 1, 13, 16, 2, 21, 10
INVAR-10, Run: 042, F, 0, 2, 0, 2, 13, 17, 1, 12, 19
INVAR-10, Run: 043, F, 0, 2, 0, 3, 13, 18, 0, 10, 21
INVAR-10, Run: 044, P, 0, 2, 0, 0, 14, 16, 0, 11, 19
INVAR-10, Run: 045, F, 0, 2, 0, 2, 13, 17, 1, 19, 12
INVAR-10, Run: 046, F, 0, 2, 0, 2, 13, 17, 1, 15, 16
INVAR-10, Run: 047, F, 0, 2, 0, 1, 13, 16, 2, 21, 10
INVAR-10, Run: 048, P, 0, 2, 0, 0, 14, 16, 0, 8, 22
INVAR-10, Run: 049, F, 0, 2, 0, 3, 12, 17, 3, 13, 19
INVAR-10, Run: 050, F, 0, 2, 0, 1, 13, 16, 2, 16, 15
INVAR-10, Run: 051, P, 0, 2, 0, 0, 13, 15, 3, 5, 26
INVAR-10, Run: 052, F, 0, 2, 0, 1, 13, 16, 2, 17, 14
INVAR-10, Run: 053, F, 0, 2, 0, 1, 13, 16, 2, 25, 6
INVAR-10, Run: 054, F, 0, 2, 0, 1, 13, 16, 2, 12, 19
INVAR-10, Run: 055, F, 0, 2, 0, 1, 13, 16, 2, 10, 21
INVAR-10, Run: 056, F, 0, 2, 0, 1, 13, 16, 2, 2, 29
INVAR-10, Run: 057, F, 0, 2, 0, 1, 13, 16, 2, 7, 24
INVAR-10, Run: 058, F, 0, 2, 0, 2, 13, 17, 1, 23, 8
INVAR-10, Run: 059, F, 0, 2, 0, 2, 13, 17, 1, 19, 12
INVAR-10, Run: 060, F, 0, 2, 0, 2, 13, 17, 1, 24, 7
INVAR-10, Run: 061, F, 0, 2, 0, 1, 13, 16, 2, 10, 21
INVAR-10, Run: 062, F, 0, 2, 0, 1, 13, 16, 2, 26, 5
INVAR-10, Run: 063, F, 0, 2, 0, 1, 13, 16, 2, 11, 20
INVAR-10, Run: 064, F, 0, 2, 0, 3, 13, 18, 0, 17, 14
INVAR-10, Run: 065, F, 0, 2, 0, 1, 13, 16, 2, 16, 15
INVAR-10, Run: 066, F, 0, 2, 0, 2, 13, 17, 1, 15, 16
INVAR-10, Run: 067, P, 0, 2, 0, 0, 13, 15, 3, 7, 24
INVAR-10, Run: 068, F, 0, 2, 0, 2, 13, 17, 1, 14, 17
INVAR-10, Run: 069, F, 0, 2, 0, 2, 13, 17, 1, 14, 17
INVAR-10, Run: 070, F, 0, 2, 0, 1, 13, 16, 2, 22, 9
INVAR-10, Run: 071, F, 0, 2, 0, 1, 13, 16, 2, 14, 17
INVAR-10, Run: 072, F, 0, 2, 0, 2, 12, 16, 4, 13, 19
INVAR-10, Run: 073, P, 0, 2, 0, 0, 13, 15, 3, 3, 28
INVAR-10, Run: 074, F, 0, 2, 0, 2, 13, 17, 1, 20, 11
INVAR-10, Run: 075, F, 0, 2, 0, 1, 13, 16, 2, 14, 17
INVAR-10, Run: 076, F, 0, 2, 0, 1, 13, 16, 2, 8, 23
INVAR-10, Run: 077, F, 0, 2, 0, 2, 13, 17, 1, 8, 23
INVAR-10, Run: 078, P, 0, 2, 0, 0, 14, 16, 0, 4, 26
INVAR-10, Run: 079, P, 0, 2, 0, 0, 13, 15, 3, 5, 26
INVAR-10, Run: 080, F, 0, 2, 0, 1, 13, 16, 2, 9, 22
INVAR-10, Run: 081, F, 0, 2, 0, 1, 13, 16, 2, 14, 17
INVAR-10, Run: 082, F, 0, 2, 0, 1, 13, 16, 2, 15, 16
INVAR-10, Run: 083, F, 0, 2, 0, 2, 13, 17, 1, 16, 15
INVAR-10, Run: 084, F, 0, 2, 0, 2, 13, 17, 1, 16, 15
INVAR-10, Run: 085, F, 0, 2, 0, 1, 12, 15, 5, 20, 12
INVAR-10, Run: 086, P, 0, 2, 0, 0, 13, 15, 3, 7, 24
INVAR-10, Run: 087, F, 0, 2, 0, 1, 13, 16, 2, 11, 20
INVAR-10, Run: 088, F, 0, 2, 0, 1, 13, 16, 2, 6, 25
INVAR-10, Run: 089, F, 0, 2, 0, 3, 13, 18, 0, 22, 9
INVAR-10, Run: 090, F, 0, 2, 0, 2, 13, 17, 1, 16, 15
INVAR-10, Run: 091, F, 0, 2, 0, 1, 13, 16, 2, 21, 10
INVAR-10, Run: 092, P, 0, 2, 0, 0, 14, 16, 0, 9, 21
INVAR-10, Run: 093, F, 0, 2, 0, 1, 13, 16, 2, 14, 17
INVAR-10, Run: 094, F, 0, 2, 0, 1, 13, 16, 2, 16, 15
INVAR-10, Run: 095, F, 0, 2, 0, 2, 13, 17, 1, 8, 23
INVAR-10, Run: 096, P, 0, 2, 0, 0, 13, 15, 3, 3, 28
INVAR-10, Run: 097, F, 0, 2, 0, 2, 13, 17, 1, 9, 22
INVAR-10, Run: 098, F, 0, 2, 0, 3, 13, 18, 0, 12, 19
INVAR-10, Run: 099, F, 0, 2, 0, 1, 13, 16, 2, 18, 13
INVAR-10, Run: 100, F, 0, 2, 0, 2, 13, 17, 1, 7, 24
INVAR-11, Run: 001, P, 0, 0, 36, 0, 19, 33, 1, 14, 3
INVAR-11, Run: 002, F, 0, 0, 9, 1, 18, 33, 3, 26, 19
INVAR-11, Run: 003, F, 0, 0, 2, 2, 17, 33, 5, 27, 26
INVAR-11, Run: 004, P, 0, 0, 25, 0, 18, 32, 4, 12, 17
INVAR-11, Run: 005, P, 0, 0, 36, 0, 19, 33, 1, 3, 14
INVAR-11, Run: 006, P, 0, 0, 3, 0, 18, 32, 4, 26, 25
INVAR-11, Run: 007, P, 0, 0, 2, 0, 19, 33, 1, 26, 25
INVAR-11, Run: 008, P, 0, 0, 10, 0, 19, 33, 1, 10, 33
INVAR-11, Run: 009, F, 0, 0, 8, 1, 18, 33, 3, 15, 31
INVAR-11, Run: 010, P, 0, 0, 39, 0, 19, 33, 1, 8, 6
INVAR-11, Run: 011, P, 0, 0, 10, 0, 18, 32, 4, 20, 24
INVAR-11, Run: 012, F, 0, 0, 2, 2, 18, 34, 2, 20, 32
INVAR-11, Run: 013, F, 0, 0, 18, 1, 19, 34, 0, 14, 21
INVAR-11, Run: 014, F, 0, 0, 1, 2, 18, 34, 2, 23, 30
INVAR-11, Run: 015, P, 0, 0, 13, 0, 19, 33, 1, 14, 26
INVAR-11, Run: 016, F, 0, 0, 9, 1, 19, 34, 0, 12, 32
INVAR-11, Run: 017, F, 0, 0, 38, 1, 18, 33, 3, 5, 11
INVAR-11, Run: 018, F, 0, 0, 4, 1, 17, 32, 6, 24, 27
INVAR-11, Run: 019, F, 0, 0, 3, 1, 18, 33, 3, 27, 24
INVAR-11, Run: 020, F, 0, 0, 40, 1, 18, 33, 3, 9, 5
INVAR-11, Run: 021, F, 0, 0, 1, 3, 18, 35, 1, 36, 17
INVAR-11, Run: 022, F, 0, 0, 3, 1, 18, 33, 3, 25, 26
INVAR-11, Run: 023, F, 0, 0, 9, 1, 19, 34, 0, 11, 33
INVAR-11, Run: 024, P, 0, 0, 15, 0, 19, 33, 1, 12, 26
INVAR-11, Run: 025, F, 0, 0, 14, 2, 18, 34, 2, 16, 24
INVAR-11, Run: 026, P, 0, 0, 14, 0, 19, 33, 1, 21, 18
INVAR-11, Run: 027, F, 0, 0, 6, 1, 19, 34, 0, 21, 26
INVAR-11, Run: 028, P, 0, 0, 46, 0, 18, 32, 4, 4, 4
INVAR-11, Run: 029, F, 0, 0, 21, 1, 18, 33, 3, 11, 22
INVAR-11, Run: 030, F, 0, 0, 13, 2, 18, 34, 2, 13, 28
INVAR-11, Run: 031, P, 0, 0, 22, 0, 19, 33, 1, 13, 18
INVAR-11, Run: 032, P, 0, 0, 17, 0, 19, 33, 1, 3, 33
INVAR-11, Run: 033, F, 0, 0, 1, 1, 18, 33, 3, 29, 24
INVAR-11, Run: 034, P, 0, 0, 19, 0, 18, 32, 4, 19, 16
INVAR-11, Run: 035, P, 0, 0, 9, 0, 19, 33, 1, 16, 28
INVAR-11, Run: 036, P, 0, 0, 16, 0, 19, 33, 1, 16, 21
INVAR-11, Run: 037, P, 0, 0, 10, 0, 18, 32, 4, 23, 21
INVAR-11, Run: 038, P, 0, 0, 36, 0, 18, 32, 4, 13, 5
INVAR-11, Run: 039, F, 0, 0, 4, 2, 18, 34, 2, 22, 28
INVAR-11, Run: 040, F, 0, 0, 1, 1, 18, 33, 3, 24, 29
INVAR-11, Run: 041, P, 0, 0, 33, 0, 19, 33, 1, 4, 16
INVAR-11, Run: 042, F, 0, 0, 2, 2, 18, 34, 2, 28, 24
INVAR-11, Run: 043, F, 0, 0, 23, 1, 19, 34, 0, 20, 10
INVAR-11, Run: 044, F, 0, 0, 7, 1, 19, 34, 0, 26, 20
INVAR-11, Run: 045, F, 0, 0, 8, 2, 18, 34, 2, 26, 20
INVAR-11, Run: 046, F, 0, 0, 8, 3, 18, 35, 1, 20, 26
INVAR-11, Run: 047, F, 0, 0, 13, 1, 18, 33, 3, 18, 23
INVAR-11, Run: 048, P, 0, 0, 13, 0, 18, 32, 4, 19, 22
INVAR-11, Run: 049, P, 0, 0, 37, 0, 19, 33, 1, 6, 10
INVAR-11, Run: 050, P, 0, 0, 28, 0, 19, 33, 1, 7, 18
INVAR-11, Run: 051, F, 0, 0, 1, 1, 18, 33, 3, 18, 35
INVAR-11, Run: 052, P, 0, 0, 23, 0, 19, 33, 1, 8, 22
INVAR-11, Run: 053, P, 0, 0, 21, 0, 19, 33, 1, 4, 28
INVAR-11, Run: 054, F, 0, 0, 14, 1, 18, 33, 3, 6, 34
INVAR-11, Run: 055, F, 0, 0, 8, 1, 18, 33, 3, 20, 26
INVAR-11, Run: 056, F, 0, 0, 5, 1, 18, 33, 3, 22, 27
INVAR-11, Run: 057, F, 0, 0, 3, 1, 19, 34, 0, 32, 18
INVAR-11, Run: 058, F, 0, 0, 17, 2, 18, 34, 2, 17, 20
INVAR-11, Run: 059, P, 0, 0, 21, 0, 19, 33, 1, 12, 20
INVAR-11, Run: 060, F, 0, 0, 6, 1, 19, 34, 0, 17, 30
INVAR-11, Run: 061, F, 0, 0, 6, 1, 19, 34, 0, 19, 28
INVAR-11, Run: 062, P, 0, 0, 10, 0, 18, 32, 4, 21, 23
INVAR-11, Run: 063, F, 0, 0, 3, 1, 18, 33, 3, 28, 23
INVAR-11, Run: 064, P, 0, 0, 27, 0, 19, 33, 1, 20, 6
INVAR-11, Run: 065, F, 0, 0, 11, 1, 19, 34, 0, 19, 23
INVAR-11, Run: 066, P, 0, 0, 31, 0, 19, 33, 1, 17, 5
INVAR-11, Run: 067, F, 0, 0, 13, 1, 18, 33, 3, 18, 23
INVAR-11, Run: 068, P, 0, 0, 38, 0, 19, 33, 1, 6, 9
INVAR-11, Run: 069, F, 0, 0, 3, 3, 18, 35, 1, 36, 15
INVAR-11, Run: 070, F, 0, 0, 9, 1, 18, 33, 3, 19, 26
INVAR-11, Run: 071, F, 0, 0, 6, 1, 19, 34, 0, 22, 25
INVAR-11, Run: 072, P, 0, 0, 12, 0, 19, 33, 1, 7, 34
INVAR-11, Run: 073, F, 0, 0, 17, 1, 18, 33, 3, 20, 17
INVAR-11, Run: 074, P, 0, 0, 32, 0, 19, 33, 1, 4, 17
INVAR-11, Run: 075, F, 0, 0, 22, 1, 18, 33, 3, 17, 15
INVAR-11, Run: 076, P, 0, 0, 11, 0, 19, 33, 1, 3, 39
INVAR-11, Run: 077, F, 0, 0, 1, 2, 18, 34, 2, 29, 24
INVAR-11, Run: 078, F, 0, 0, 39, 1, 18, 33, 3, 7, 8
INVAR-11, Run: 079, F, 0, 0, 28, 1, 18, 33, 3, 14, 12
INVAR-11, Run: 080, F, 0, 0, 7, 3, 18, 35, 1, 17, 30
INVAR-11, Run: 081, F, 0, 0, 15, 1, 18, 33, 3, 27, 12
INVAR-11, Run: 082, F, 0, 0, 9, 2, 18, 34, 2, 18, 27
INVAR-11, Run: 083, F, 0, 0, 26, 1, 19, 34, 0, 13, 14
INVAR-11, Run: 084, F, 0, 0, 15, 1, 18, 33, 3, 24, 15
INVAR-11, Run: 085, P, 0, 0, 33, 0, 19, 33, 1, 11, 9
INVAR-11, Run: 086, P, 0, 0, 6, 0, 18, 32, 4, 34, 14
INVAR-11, Run: 087, F, 0, 0, 4, 3, 18, 35, 1, 28, 22
INVAR-11, Run: 088, P, 0, 0, 4, 0, 18, 32, 4, 28, 22
INVAR-11, Run: 089, F, 0, 0, 1, 2, 18, 34, 2, 31, 22
INVAR-11, Run: 090, P, 0, 0, 14, 0, 19, 33, 1, 11, 28
INVAR-11, Run: 091, F, 0, 0, 4, 2, 18, 34, 2, 20, 30
INVAR-11, Run: 092, F, 0, 0, 1, 2, 18, 34, 2, 25, 28
INVAR-11, Run: 093, F, 0, 0, 17, 1, 18, 33, 3, 15, 22
INVAR-11, Run: 094, F, 0, 0, 19, 2, 18, 34, 2, 13, 22
INVAR-11, Run: 095, P, 0, 0, 39, 0, 19, 33, 1, 10, 4
INVAR-11, Run: 096, F, 0, 0, 7, 1, 19, 34, 0, 11, 35
INVAR-11, Run: 097, F, 0, 0, 8, 1, 19, 34, 0, 21, 24
INVAR-11, Run: 098, F, 0, 0, 11, 1, 18, 33, 3, 20, 23
INVAR-11, Run: 099, F, 0, 0, 10, 1, 18, 33, 3, 11, 33
INVAR-11, Run: 100, P, 0, 0, 26, 0, 19, 33, 1, 15, 12
INVAR-12, Run: 001, P, 0, 1, 0, 0, 43, 66, 1, 37, 73
INVAR-12, Run: 002, P, 0, 1, 0, 0, 43, 66, 1, 25, 85
INVAR-12, Run: 003, P, 0, 1, 0, 0, 42, 65, 4, 50, 61
INVAR-12, Run: 004, F, 0, 1, 0, 1, 42, 66, 3, 59, 52
INVAR-12, Run: 005, F, 0, 1, 0, 2, 42, 67, 2, 44, 67
INVAR-12, Run: 006, P, 0, 1, 0, 0, 42, 65, 4, 26, 85
INVAR-12, Run: 007, F, 0, 1, 0, 1, 42, 66, 3, 35, 76
INVAR-12, Run: 008, F, 0, 1, 0, 1, 42, 66, 3, 43, 68
INVAR-12, Run: 009, F, 0, 1, 0, 1, 42, 66, 3, 42, 69
INVAR-12, Run: 010, F, 0, 1, 0, 1, 42, 66, 3, 17, 94
INVAR-12, Run: 011, F, 0, 1, 0, 1, 42, 66, 3, 87, 24
INVAR-12, Run: 012, F, 0, 1, 0, 2, 42, 67, 2, 45, 66
INVAR-12, Run: 013, P, 0, 1, 0, 0, 42, 65, 4, 17, 94
INVAR-12, Run: 014, P, 0, 1, 0, 0, 43, 66, 1, 6, 104
INVAR-12, Run: 015, F, 0, 1, 0, 1, 42, 66, 3, 36, 75
INVAR-12, Run: 016, F, 0, 1, 0, 1, 42, 66, 3, 63, 48
INVAR-12, Run: 017, P, 0, 1, 0, 0, 43, 66, 1, 51, 59
INVAR-12, Run: 018, F, 0, 1, 0, 1, 43, 67, 0, 10, 100
INVAR-12, Run: 019, F, 0, 1, 0, 2, 42, 67, 2, 24, 87
INVAR-12, Run: 020, F, 0, 1, 0, 1, 42, 66, 3, 39, 72
INVAR-12, Run: 021, F, 0, 1, 0, 1, 43, 67, 0, 15, 95
INVAR-12, Run: 022, F, 0, 1, 0, 1, 42, 66, 3, 21, 90
INVAR-12, Run: 023, F, 0, 1, 0, 1, 42, 66, 3, 11, 100
INVAR-12, Run: 024, F, 0, 1, 0, 1, 43, 67, 0, 4, 106
INVAR-12, Run: 025, P, 0, 1, 0, 0, 42, 65, 4, 29, 82
INVAR-12, Run: 026, P, 0, 1, 0, 0, 43, 66, 1, 14, 96
INVAR-12, Run: 027, F, 0, 1, 0, 1, 42, 66, 3, 31, 80
INVAR-12, Run: 028, P, 0, 1, 0, 0, 42, 65, 4, 20, 91
INVAR-12, Run: 029, F, 0, 1, 0, 2, 42, 67, 2, 46, 65
INVAR-12, Run: 030, P, 0, 1, 0, 0, 43, 66, 1, 21, 89
INVAR-12, Run: 031, F, 0, 1, 0, 3, 42, 68, 1, 32, 79
