Input Number, Run_Number, Result@ 100, X1, X2, U
1, Run: 001, F, 218, 0, 0
1, Run: 002, F, 175, 0, 0
1, Run: 003, F, 174, 0, 0
1, Run: 004, F, 205, 0, 0
1, Run: 005, F, 224, 0, 0
1, Run: 006, F, 162, 0, 0
1, Run: 007, F, 189, 0, 0
1, Run: 008, F, 164, 0, 0
1, Run: 009, F, 171, 0, 0
1, Run: 010, F, 136, 0, 0
1, Run: 011, F, 160, 0, 0
1, Run: 012, F, 207, 0, 0
1, Run: 013, F, 168, 0, 0
1, Run: 014, F, 149, 0, 0
1, Run: 015, F, 150, 0, 0
1, Run: 016, F, 129, 0, 0
1, Run: 017, F, 222, 0, 0
1, Run: 018, F, 143, 0, 0
1, Run: 019, F, 181, 0, 0
1, Run: 020, F, 174, 0, 0
1, Run: 021, F, 179, 0, 0
1, Run: 022, F, 182, 0, 0
1, Run: 023, F, 153, 0, 0
1, Run: 024, F, 156, 0, 0
1, Run: 025, F, 145, 0, 0
1, Run: 026, F, 181, 0, 0
1, Run: 027, F, 178, 0, 0
1, Run: 028, F, 186, 0, 0
1, Run: 029, F, 193, 0, 0
1, Run: 030, F, 187, 0, 0
1, Run: 031, F, 178, 0, 0
1, Run: 032, F, 179, 0, 0
1, Run: 033, F, 163, 0, 0
1, Run: 034, F, 211, 0, 0
1, Run: 035, F, 149, 0, 0
1, Run: 036, F, 174, 0, 0
1, Run: 037, F, 162, 0, 0
1, Run: 038, F, 193, 0, 0
1, Run: 039, F, 168, 0, 0
1, Run: 040, F, 170, 0, 0
1, Run: 041, F, 170, 0, 0
1, Run: 042, F, 163, 0, 0
1, Run: 043, F, 147, 0, 0
1, Run: 044, F, 224, 0, 0
1, Run: 045, F, 243, 0, 0
1, Run: 046, F, 145, 0, 0
1, Run: 047, F, 230, 0, 0
1, Run: 048, F, 173, 0, 0
1, Run: 049, F, 173, 0, 0
1, Run: 050, F, 200, 0, 0
1, Run: 051, F, 149, 0, 0
1, Run: 052, F, 189, 0, 0
1, Run: 053, F, 227, 0, 0
1, Run: 054, F, 206, 0, 0
1, Run: 055, F, 189, 0, 0
1, Run: 056, F, 139, 0, 0
1, Run: 057, F, 158, 0, 0
1, Run: 058, F, 145, 0, 0
1, Run: 059, F, 186, 0, 0
1, Run: 060, F, 163, 0, 0
1, Run: 061, F, 179, 0, 0
1, Run: 062, F, 171, 0, 0
1, Run: 063, F, 148, 0, 0
1, Run: 064, F, 210, 0, 0
1, Run: 065, F, 223, 0, 0
1, Run: 066, F, 146, 0, 0
1, Run: 067, F, 194, 0, 0
1, Run: 068, F, 174, 0, 0
1, Run: 069, F, 158, 0, 0
1, Run: 070, F, 180, 0, 0
1, Run: 071, F, 160, 0, 0
1, Run: 072, F, 173, 0, 0
1, Run: 073, F, 164, 0, 0
1, Run: 074, F, 186, 0, 0
1, Run: 075, F, 199, 0, 0
1, Run: 076, F, 216, 0, 0
1, Run: 077, F, 178, 0, 0
1, Run: 078, F, 160, 0, 0
1, Run: 079, F, 184, 0, 0
1, Run: 080, F, 188, 0, 0
