Input Number, Run_Number, Result@ 1000, A, B, H, C, T5, L4, L1, L5, Y, T1, T2, T3, T4, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction New, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-1, Run: 082, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 341, 241, 2317, 4454, 4392, 4343, 4284, 4183, 62, 4079, 49, 59, 51, 53, 4130, 4130, 3444, 2999, 2658, 2417, 635, 445
INVAR-1, Run: 083, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 454, 269, 2064, 3550, 3493, 3424, 3364, 3269, 57, 4372, 69, 60, 45, 49, 3220, 3220, 3461, 2887, 2433, 2164, 911, 574
INVAR-1, Run: 084, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 435, 342, 2823, 3658, 3572, 3515, 3449, 3347, 86, 5427, 57, 66, 52, 37, 3310, 3310, 4379, 3700, 3265, 2923, 1048, 679
INVAR-1, Run: 085, P, 0, 0, 0, 10, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 10, 1, 59, 50, 288, 227, 2353, 5282, 5210, 5131, 5056, 4944, 72, 4169, 79, 75, 62, 64, 4880, 4880, 3441, 2968, 2680, 2453, 728, 473
INVAR-1, Run: 086, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 409, 268, 1363, 2041, 1971, 1926, 1868, 1789, 70, 4109, 45, 58, 29, 25, 1764, 1764, 2918, 2140, 1731, 1463, 1191, 778
INVAR-1, Run: 087, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 443, 276, 2006, 2731, 2655, 2610, 2559, 2468, 76, 4588, 45, 51, 41, 54, 2414, 2414, 3496, 2825, 2382, 2106, 1092, 671
INVAR-1, Run: 088, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 399, 341, 2572, 4169, 4106, 4043, 3973, 3864, 63, 4748, 63, 70, 59, 59, 3805, 3805, 3939, 3412, 3013, 2672, 809, 527
INVAR-1, Run: 089, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 505, 335, 1791, 2927, 2857, 2795, 2730, 2633, 70, 4684, 62, 65, 47, 45, 2588, 2588, 3479, 2731, 2226, 1891, 1205, 748
INVAR-1, Run: 090, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 466, 317, 2271, 3063, 3010, 2944, 2895, 2802, 53, 4681, 66, 49, 43, 53, 2749, 2749, 3780, 3154, 2688, 2371, 901, 626
INVAR-1, Run: 091, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 418, 297, 1514, 2184, 2118, 2073, 2031, 1936, 66, 4207, 45, 42, 45, 35, 1901, 1901, 3064, 2329, 1911, 1614, 1143, 735
INVAR-1, Run: 092, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 323, 236, 2254, 3876, 3817, 3765, 3704, 3590, 59, 4136, 52, 61, 64, 61, 3529, 3529, 3418, 2913, 2590, 2354, 718, 505
INVAR-1, Run: 093, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 480, 355, 1977, 2778, 2697, 2635, 2592, 2483, 81, 4777, 62, 43, 59, 42, 2441, 2441, 3669, 2912, 2432, 2077, 1108, 757
INVAR-1, Run: 094, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 437, 300, 2549, 4831, 4748, 4680, 4616, 4503, 83, 4944, 68, 64, 63, 54, 4449, 4449, 3997, 3386, 2949, 2649, 947, 611
INVAR-1, Run: 095, P, 10, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8, 9, 10, 58, 50, 438, 307, 2262, 2745, 2653, 2591, 2541, 2444, 92, 4731, 62, 50, 47, 42, 2402, 2402, 3759, 3107, 2669, 2362, 972, 652
INVAR-1, Run: 096, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 356, 274, 2037, 3003, 2952, 2911, 2863, 2762, 51, 4062, 41, 48, 51, 41, 2721, 2721, 3300, 2767, 2411, 2137, 762, 533
INVAR-1, Run: 097, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 425, 319, 2122, 2767, 2712, 2658, 2606, 2515, 55, 4557, 54, 52, 41, 49, 2466, 2466, 3616, 2966, 2541, 2222, 941, 650
INVAR-1, Run: 098, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 468, 364, 1580, 2486, 2434, 2376, 2327, 2220, 52, 4316, 58, 49, 57, 32, 2188, 2188, 3231, 2512, 2044, 1680, 1085, 719
INVAR-1, Run: 099, P, 0, 0, 0, 10, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8, 9, 0, 58, 50, 460, 266, 1667, 2583, 2510, 2451, 2399, 2308, 73, 4379, 59, 52, 41, 41, 2267, 2267, 3196, 2493, 2033, 1767, 1183, 703
INVAR-1, Run: 100, P, 0, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 59, 50, 372, 292, 1942, 3111, 3057, 3005, 2967, 2868, 54, 4141, 52, 38, 49, 58, 2810, 2810, 3295, 2706, 2334, 2042, 846, 589
INVAR-2, Run: 001, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 141, 50, 477, 259, 1667, 2883, 2792, 2742, 2688, 2589, 91, 5562, 50, 54, 49, 50, 2539, 2539, 3399, 2503, 2026, 1767, 2163, 896
INVAR-2, Run: 002, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 193, 103, 113, 243, 50, 483, 375, 1749, 2783, 2726, 2668, 2607, 2510, 57, 6140, 58, 61, 47, 42, 2468, 2468, 3560, 2707, 2224, 1849, 2580, 853
INVAR-2, Run: 003, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 198, 208, 118, 248, 50, 454, 319, 2142, 3545, 3475, 3429, 3375, 3267, 70, 6281, 46, 54, 58, 47, 3220, 3220, 3840, 3015, 2561, 2242, 2441, 825
INVAR-2, Run: 004, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 143, 50, 345, 261, 2487, 3883, 3813, 3745, 3679, 3574, 70, 5330, 68, 66, 55, 65, 3509, 3509, 3757, 3193, 2848, 2587, 1573, 564
INVAR-2, Run: 005, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 142, 50, 286, 170, 1923, 3212, 3154, 3120, 3075, 2982, 58, 4325, 34, 45, 43, 41, 2941, 2941, 2970, 2479, 2193, 2023, 1355, 491
INVAR-2, Run: 006, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 95, 105, 115, 145, 50, 472, 339, 1985, 2878, 2802, 2752, 2696, 2609, 76, 5842, 50, 56, 37, 31, 2578, 2578, 3742, 2896, 2424, 2085, 2100, 846
INVAR-2, Run: 007, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 206, 216, 126, 256, 50, 479, 357, 2112, 2759, 2702, 2657, 2621, 2526, 57, 6258, 45, 36, 45, 49, 2477, 2477, 3865, 3048, 2569, 2212, 2393, 817
INVAR-2, Run: 008, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 144, 50, 366, 282, 2477, 3564, 3505, 3453, 3406, 3306, 59, 5415, 52, 47, 50, 42, 3264, 3264, 3886, 3225, 2859, 2577, 1529, 661
INVAR-2, Run: 009, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 422, 432, 442, 472, 50, 331, 210, 1617, 3752, 3660, 3583, 3526, 3430, 92, 5848, 77, 57, 46, 45, 3385, 3385, 2938, 2258, 1927, 1717, 2910, 680
INVAR-2, Run: 010, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 141, 50, 421, 299, 2297, 3439, 3371, 3315, 3260, 3161, 68, 5615, 56, 55, 49, 60, 3101, 3101, 3846, 3117, 2696, 2397, 1769, 729
INVAR-2, Run: 011, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 139, 50, 527, 323, 1968, 3109, 3063, 3005, 2956, 2854, 46, 5529, 58, 49, 52, 30, 2824, 2824, 3721, 2918, 2391, 2068, 1808, 803
INVAR-2, Run: 012, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 142, 50, 477, 320, 2229, 3735, 3642, 3577, 3510, 3422, 93, 5995, 65, 67, 38, 43, 3379, 3379, 3993, 3126, 2649, 2329, 2002, 867
INVAR-2, Run: 013, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 774, 784, 794, 824, 50, 370, 236, 2126, 4582, 4483, 4412, 4348, 4235, 99, 6490, 71, 64, 63, 62, 4173, 4173, 3470, 2832, 2462, 2226, 3020, 638
INVAR-2, Run: 014, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 98, 108, 118, 148, 50, 422, 263, 1916, 3623, 3554, 3490, 3438, 3348, 69, 5341, 64, 52, 40, 41, 3307, 3307, 3437, 2701, 2279, 2016, 1904, 736
INVAR-2, Run: 015, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 110, 140, 50, 446, 288, 1640, 2744, 2681, 2627, 2580, 2483, 63, 5238, 54, 47, 47, 43, 2440, 2440, 3267, 2474, 2028, 1740, 1971, 793
INVAR-2, Run: 016, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 97, 7, 17, 147, 50, 383, 260, 2358, 4690, 4610, 4550, 4489, 4387, 80, 5444, 60, 61, 52, 55, 4332, 4332, 3793, 3101, 2718, 2458, 1651, 692
INVAR-2, Run: 017, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 142, 50, 385, 254, 1945, 2989, 2922, 2865, 2810, 2704, 67, 5194, 57, 55, 56, 40, 2664, 2664, 3418, 2684, 2299, 2045, 1776, 734
INVAR-2, Run: 018, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 140, 50, 437, 278, 2210, 3075, 3018, 2974, 2916, 2816, 57, 5390, 44, 58, 50, 33, 2783, 2783, 3694, 3025, 2588, 2310, 1696, 669
INVAR-2, Run: 019, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 193, 203, 113, 243, 50, 363, 250, 1951, 3420, 3337, 3275, 3219, 3111, 83, 5551, 62, 56, 58, 44, 3067, 3067, 3335, 2664, 2301, 2051, 2216, 671
INVAR-2, Run: 020, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 197, 107, 117, 247, 50, 523, 298, 1671, 2661, 2581, 2511, 2457, 2365, 80, 6312, 70, 54, 42, 32, 2333, 2333, 3549, 2592, 2069, 1771, 2763, 957
INVAR-2, Run: 021, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 97, 107, 17, 147, 50, 433, 293, 2228, 4287, 4205, 4115, 4042, 3932, 82, 5959, 90, 73, 60, 52, 3880, 3880, 3889, 3054, 2621, 2328, 2070, 835
INVAR-2, Run: 022, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 195, 105, 115, 245, 50, 433, 335, 2418, 3895, 3837, 3767, 3717, 3619, 58, 5984, 70, 50, 48, 61, 3558, 3558, 3947, 3286, 2853, 2518, 2037, 661
INVAR-2, Run: 023, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 139, 50, 272, 176, 1878, 4396, 4336, 4283, 4214, 4102, 60, 4306, 53, 69, 62, 62, 4040, 4040, 2933, 2426, 2154, 1978, 1373, 507
INVAR-2, Run: 024, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 100, 110, 20, 150, 50, 456, 326, 1717, 2764, 2709, 2671, 2627, 2530, 55, 5386, 38, 44, 47, 39, 2491, 2491, 3450, 2599, 2143, 1817, 1936, 851
INVAR-2, Run: 025, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 208, 218, 228, 258, 50, 418, 289, 1784, 2768, 2691, 2632, 2581, 2489, 77, 5715, 59, 51, 42, 38, 2451, 2451, 3419, 2591, 2173, 1884, 2296, 828
INVAR-2, Run: 026, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1436, 1346, 1356, 1486, 50, 381, 244, 2079, 5011, 4942, 4871, 4790, 4674, 69, 7845, 71, 81, 66, 59, 4615, 4615, 3624, 2804, 2423, 2179, 4221, 820
INVAR-2, Run: 027, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 143, 50, 586, 432, 2713, 3954, 3885, 3833, 3766, 3666, 69, 6727, 52, 67, 50, 63, 3603, 3603, 4674, 3831, 3245, 2813, 2053, 843
INVAR-2, Run: 028, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 88, 98, 108, 138, 50, 440, 293, 2556, 3981, 3906, 3840, 3783, 3679, 75, 6001, 66, 57, 54, 54, 3625, 3625, 4198, 3389, 2949, 2656, 1803, 809
INVAR-2, Run: 029, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 141, 50, 413, 284, 1849, 3442, 3370, 3308, 3245, 3145, 72, 5387, 62, 63, 50, 58, 3087, 3087, 3440, 2646, 2233, 1949, 1947, 794
INVAR-2, Run: 030, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 112, 142, 50, 435, 281, 2346, 3120, 3037, 2975, 2925, 2818, 83, 5623, 62, 50, 57, 46, 2772, 2772, 3900, 3162, 2727, 2446, 1723, 738
INVAR-2, Run: 031, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 140, 50, 419, 266, 1585, 2347, 2273, 2231, 2172, 2088, 74, 4927, 42, 59, 34, 33, 2055, 2055, 3119, 2370, 1951, 1685, 1808, 749
INVAR-2, Run: 032, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 143, 50, 365, 256, 1915, 3789, 3704, 3622, 3569, 3475, 85, 5036, 82, 53, 44, 43, 3432, 3432, 3274, 2636, 2271, 2015, 1762, 638
INVAR-2, Run: 033, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 140, 50, 439, 327, 2149, 3835, 3764, 3706, 3654, 3549, 71, 5481, 58, 52, 55, 37, 3512, 3512, 3787, 3015, 2576, 2249, 1694, 772
INVAR-2, Run: 034, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 440, 350, 360, 490, 50, 450, 336, 2317, 3261, 3186, 3137, 3074, 2970, 75, 7085, 49, 63, 54, 47, 2923, 2923, 4077, 3203, 2753, 2417, 3008, 874
INVAR-2, Run: 035, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 142, 50, 467, 320, 2471, 2919, 2858, 2806, 2761, 2669, 61, 5968, 52, 45, 42, 41, 2628, 2628, 4144, 3358, 2891, 2571, 1824, 786
INVAR-2, Run: 036, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 208, 218, 128, 258, 50, 505, 356, 2437, 4508, 4427, 4353, 4273, 4160, 81, 7006, 74, 80, 63, 61, 4099, 4099, 4293, 3398, 2893, 2537, 2713, 895
INVAR-2, Run: 037, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 140, 50, 376, 228, 2161, 3716, 3639, 3587, 3540, 3439, 77, 5205, 52, 47, 51, 50, 3389, 3389, 3511, 2865, 2489, 2261, 1694, 646
INVAR-2, Run: 038, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 329, 239, 249, 379, 50, 482, 331, 1803, 3845, 3781, 3724, 3669, 3560, 64, 6271, 57, 55, 59, 54, 3506, 3506, 3511, 2716, 2234, 1903, 2760, 795
INVAR-2, Run: 039, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 697, 607, 617, 747, 50, 468, 297, 2230, 2840, 2772, 2705, 2652, 2549, 68, 7357, 67, 53, 53, 40, 2509, 2509, 3925, 3095, 2627, 2330, 3432, 830
INVAR-2, Run: 040, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 144, 50, 348, 198, 1695, 3576, 3480, 3416, 3360, 3252, 96, 4828, 64, 56, 58, 44, 3208, 3208, 3039, 2341, 1993, 1795, 1789, 698
INVAR-2, Run: 041, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 206, 216, 226, 256, 50, 360, 244, 2152, 3409, 3341, 3291, 3243, 3149, 68, 5620, 50, 48, 44, 42, 3107, 3107, 3505, 2856, 2496, 2252, 2115, 649
INVAR-2, Run: 042, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 140, 50, 365, 277, 1645, 3340, 3267, 3205, 3153, 3062, 73, 4786, 62, 52, 41, 41, 3021, 3021, 3068, 2387, 2022, 1745, 1718, 681
INVAR-2, Run: 043, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 217, 227, 137, 267, 50, 491, 348, 2207, 3009, 2956, 2902, 2862, 2762, 53, 6400, 54, 40, 50, 54, 2708, 2708, 3948, 3146, 2655, 2307, 2452, 802
INVAR-2, Run: 044, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 306, 316, 326, 356, 50, 404, 328, 2232, 4389, 4314, 4244, 4162, 4049, 75, 6501, 70, 82, 63, 58, 3991, 3991, 3813, 3064, 2660, 2332, 2688, 749
INVAR-2, Run: 045, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 201, 211, 121, 251, 50, 572, 353, 1985, 2477, 2397, 2338, 2271, 2174, 80, 6712, 59, 67, 47, 40, 2134, 2134, 3948, 3010, 2438, 2085, 2764, 938
INVAR-2, Run: 046, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 139, 50, 392, 288, 2241, 4174, 4117, 4070, 4008, 3905, 57, 5239, 47, 62, 53, 45, 3860, 3860, 3647, 3021, 2629, 2341, 1592, 626
INVAR-2, Run: 047, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 143, 50, 497, 349, 2692, 3917, 3826, 3776, 3700, 3595, 91, 6456, 50, 76, 55, 45, 3550, 3550, 4444, 3638, 3141, 2792, 2012, 806
INVAR-2, Run: 048, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 141, 50, 572, 376, 2059, 3275, 3193, 3131, 3073, 2972, 82, 6156, 62, 58, 51, 54, 2918, 2918, 4059, 3107, 2535, 2159, 2097, 952
INVAR-2, Run: 049, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 141, 50, 471, 330, 2802, 3956, 3881, 3801, 3736, 3623, 75, 6306, 80, 65, 63, 51, 3572, 3572, 4471, 3703, 3232, 2902, 1835, 768
INVAR-2, Run: 050, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 335, 245, 255, 385, 50, 476, 299, 1764, 2234, 2153, 2100, 2049, 1961, 81, 6792, 53, 51, 38, 32, 1929, 1929, 3587, 2639, 2163, 1864, 3205, 948
INVAR-2, Run: 051, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 634, 644, 654, 684, 50, 586, 386, 2123, 2362, 2287, 2228, 2188, 2093, 75, 7327, 59, 40, 45, 37, 2056, 2056, 4144, 3195, 2609, 2223, 3183, 949
INVAR-2, Run: 052, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 141, 50, 357, 247, 2538, 4488, 4426, 4357, 4298, 4193, 62, 5273, 69, 59, 55, 63, 4130, 4130, 3770, 3242, 2885, 2638, 1503, 528
INVAR-2, Run: 053, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 139, 50, 417, 356, 2717, 4287, 4204, 4138, 4079, 3981, 83, 6248, 66, 59, 48, 51, 3930, 3930, 4364, 3590, 3173, 2817, 1884, 774
INVAR-2, Run: 054, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 141, 50, 525, 350, 2857, 4922, 4850, 4782, 4714, 4613, 72, 6517, 68, 68, 51, 52, 4561, 4561, 4622, 3832, 3307, 2957, 1895, 790
INVAR-2, Run: 055, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 142, 50, 460, 296, 1666, 3037, 2956, 2880, 2820, 2723, 81, 5006, 76, 60, 47, 34, 2689, 2689, 3226, 2522, 2062, 1766, 1780, 704
INVAR-2, Run: 056, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 201, 211, 221, 251, 50, 361, 252, 1743, 2946, 2886, 2836, 2793, 2693, 60, 5417, 50, 43, 50, 52, 2641, 2641, 3165, 2456, 2095, 1843, 2252, 709
INVAR-2, Run: 057, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 732, 742, 752, 782, 50, 324, 225, 2268, 4566, 4502, 4440, 4373, 4244, 64, 6576, 62, 67, 79, 46, 4198, 4198, 3510, 2917, 2593, 2368, 3066, 593
INVAR-2, Run: 058, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 199, 109, 119, 249, 50, 376, 244, 1931, 4009, 3944, 3878, 3815, 3711, 65, 5305, 66, 63, 54, 49, 3662, 3662, 3272, 2651, 2275, 2031, 2033, 621
INVAR-2, Run: 059, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 140, 50, 385, 289, 2135, 4375, 4298, 4212, 4141, 4026, 77, 5479, 86, 71, 65, 45, 3981, 3981, 3659, 2909, 2524, 2235, 1820, 750
INVAR-2, Run: 060, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 209, 219, 229, 259, 50, 538, 311, 2292, 4178, 4082, 4006, 3936, 3838, 96, 6788, 76, 70, 48, 51, 3787, 3787, 4161, 3241, 2703, 2392, 2627, 920
INVAR-2, Run: 061, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 144, 50, 383, 230, 2292, 4076, 4025, 3957, 3910, 3800, 51, 5186, 68, 47, 60, 59, 3741, 3741, 3604, 3005, 2622, 2392, 1582, 599
INVAR-2, Run: 062, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 142, 50, 442, 281, 2364, 3993, 3937, 3882, 3815, 3720, 56, 5370, 55, 67, 45, 59, 3661, 3661, 3828, 3187, 2745, 2464, 1542, 641
INVAR-2, Run: 063, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 200, 110, 120, 250, 50, 372, 227, 1810, 3988, 3919, 3852, 3791, 3684, 69, 5293, 67, 61, 57, 55, 3629, 3629, 3182, 2509, 2137, 1910, 2111, 673
