Input Number, Run_Number, Result@ 100, X2, X1, Y
In04, Run: 008, F, 239, 0, 0
In04, Run: 009, F, 235, 0, 0
In04, Run: 010, F, 207, 0, 0
In04, Run: 011, F, 251, 0, 0
In04, Run: 012, F, 235, 0, 0
In04, Run: 013, F, 229, 0, 0
In04, Run: 014, F, 261, 0, 0
In04, Run: 015, F, 227, 0, 0
In04, Run: 016, F, 199, 0, 0
In04, Run: 017, F, 231, 0, 0
In04, Run: 018, F, 279, 0, 0
In04, Run: 019, F, 259, 0, 0
In04, Run: 020, F, 223, 0, 0
In04, Run: 021, F, 243, 0, 0
In04, Run: 022, F, 271, 0, 0
In04, Run: 023, F, 249, 0, 0
In04, Run: 024, F, 239, 0, 0
In04, Run: 025, F, 235, 0, 0
In04, Run: 026, F, 227, 0, 0
In04, Run: 027, F, 213, 0, 0
In04, Run: 028, F, 217, 0, 0
In04, Run: 029, F, 257, 0, 0
In04, Run: 030, F, 249, 0, 0
In04, Run: 031, F, 221, 0, 0
In04, Run: 032, F, 233, 0, 0
In04, Run: 033, F, 201, 0, 0
In04, Run: 034, F, 239, 0, 0
In04, Run: 035, F, 223, 0, 0
In04, Run: 036, F, 259, 0, 0
In04, Run: 037, F, 273, 0, 0
In04, Run: 038, F, 271, 0, 0
In04, Run: 039, F, 253, 0, 0
In04, Run: 040, F, 295, 0, 0
In04, Run: 041, F, 261, 0, 0
In04, Run: 042, F, 247, 0, 0
In04, Run: 043, F, 259, 0, 0
In04, Run: 044, F, 247, 0, 0
In04, Run: 045, F, 247, 0, 0
In04, Run: 046, F, 231, 0, 0
In04, Run: 047, F, 245, 0, 0
In04, Run: 048, F, 195, 0, 0
In04, Run: 049, F, 217, 0, 0
In04, Run: 050, F, 211, 0, 0
In04, Run: 051, F, 223, 0, 0
In04, Run: 052, F, 227, 0, 0
In04, Run: 053, F, 241, 0, 0
In04, Run: 054, F, 251, 0, 0
In04, Run: 055, F, 237, 0, 0
In04, Run: 056, F, 217, 0, 0
In04, Run: 057, F, 211, 0, 0
In04, Run: 058, F, 225, 0, 0
In04, Run: 059, F, 215, 0, 0
In04, Run: 060, F, 235, 0, 0
In04, Run: 061, F, 213, 0, 0
In04, Run: 062, F, 241, 0, 0
In04, Run: 063, F, 229, 0, 0
In04, Run: 064, F, 239, 0, 0
In04, Run: 065, F, 223, 0, 0
In04, Run: 066, F, 233, 0, 0
In04, Run: 067, F, 233, 0, 0
In04, Run: 068, F, 293, 0, 0
In04, Run: 069, F, 247, 0, 0
In04, Run: 070, F, 233, 0, 0
In04, Run: 071, F, 241, 0, 0
In04, Run: 072, F, 273, 0, 0
In04, Run: 073, F, 261, 0, 0
In04, Run: 074, F, 239, 0, 0
In04, Run: 075, F, 251, 0, 0
In04, Run: 076, F, 265, 0, 0
In04, Run: 077, F, 261, 0, 0
In04, Run: 078, F, 259, 0, 0
In04, Run: 079, F, 193, 0, 0
In04, Run: 080, F, 223, 0, 0
In04, Run: 081, F, 231, 0, 0
In04, Run: 082, F, 247, 0, 0
In04, Run: 083, F, 225, 0, 0
In04, Run: 084, F, 269, 0, 0
In04, Run: 085, F, 245, 0, 0
In04, Run: 086, F, 241, 0, 0
In04, Run: 087, F, 257, 0, 0
In04, Run: 088, F, 251, 0, 0
In04, Run: 089, F, 221, 0, 0
In04, Run: 090, F, 201, 0, 0
In04, Run: 091, F, 265, 0, 0
In04, Run: 092, F, 245, 0, 0
In04, Run: 093, F, 225, 0, 0
In04, Run: 094, F, 207, 0, 0
In04, Run: 095, F, 227, 0, 0
In04, Run: 096, F, 275, 0, 0
In04, Run: 097, F, 233, 0, 0
In04, Run: 098, F, 253, 0, 0
In04, Run: 099, F, 225, 0, 0
In04, Run: 100, F, 229, 0, 0
In05, Run: 001, F, 215, 0, 0
In05, Run: 002, F, 247, 0, 0
In05, Run: 003, F, 185, 0, 0
In05, Run: 004, F, 211, 0, 0
In05, Run: 005, F, 191, 0, 0
In05, Run: 006, F, 179, 0, 0
In05, Run: 007, F, 197, 0, 0
In05, Run: 008, F, 215, 0, 0
In05, Run: 009, F, 211, 0, 0
In05, Run: 010, F, 201, 0, 0
In05, Run: 011, F, 215, 0, 0
In05, Run: 012, F, 189, 0, 0
In05, Run: 013, F, 179, 0, 0
In05, Run: 014, F, 223, 0, 0
In05, Run: 015, F, 215, 0, 0
In05, Run: 016, F, 217, 0, 0
In05, Run: 017, F, 211, 0, 0
In05, Run: 018, F, 217, 0, 0
In05, Run: 019, F, 193, 0, 0
In05, Run: 020, F, 175, 0, 0
In05, Run: 021, F, 217, 0, 0
In05, Run: 022, F, 211, 0, 0
In05, Run: 023, F, 209, 0, 0
In05, Run: 024, F, 171, 0, 0
In05, Run: 025, F, 191, 0, 0
In05, Run: 026, F, 239, 0, 0
In05, Run: 027, F, 209, 0, 0
In05, Run: 028, F, 219, 0, 0
In05, Run: 029, F, 207, 0, 0
In05, Run: 030, F, 223, 0, 0
In05, Run: 031, F, 213, 0, 0
In05, Run: 032, F, 207, 0, 0
In05, Run: 033, F, 177, 0, 0
In05, Run: 034, F, 225, 0, 0
In05, Run: 035, F, 209, 0, 0
In05, Run: 036, F, 217, 0, 0
In05, Run: 037, F, 215, 0, 0
In05, Run: 038, F, 229, 0, 0
In05, Run: 039, F, 175, 0, 0
In05, Run: 040, F, 211, 0, 0
In05, Run: 041, F, 221, 0, 0
In05, Run: 042, F, 245, 0, 0
In05, Run: 043, F, 229, 0, 0
In05, Run: 044, F, 195, 0, 0
In05, Run: 045, F, 199, 0, 0
In05, Run: 046, F, 217, 0, 0
In05, Run: 047, F, 205, 0, 0
In05, Run: 048, F, 243, 0, 0
In05, Run: 049, F, 237, 0, 0
In05, Run: 050, F, 255, 0, 0
In05, Run: 051, F, 181, 0, 0
In05, Run: 052, F, 213, 0, 0
In05, Run: 053, F, 219, 0, 0
In05, Run: 054, F, 183, 0, 0
In05, Run: 055, F, 185, 0, 0
In05, Run: 056, F, 217, 0, 0
In05, Run: 057, F, 217, 0, 0
In05, Run: 058, F, 199, 0, 0
In05, Run: 059, F, 221, 0, 0
In05, Run: 060, F, 233, 0, 0
In05, Run: 061, F, 221, 0, 0
In05, Run: 062, F, 203, 0, 0
In05, Run: 063, F, 243, 0, 0
In05, Run: 064, F, 197, 0, 0
In05, Run: 065, F, 209, 0, 0
In05, Run: 066, F, 199, 0, 0
In05, Run: 067, F, 209, 0, 0
In05, Run: 068, F, 223, 0, 0
In05, Run: 069, F, 217, 0, 0
In05, Run: 070, F, 209, 0, 0
In05, Run: 071, F, 177, 0, 0
In05, Run: 072, F, 217, 0, 0
In05, Run: 073, F, 181, 0, 0
In05, Run: 074, F, 231, 0, 0
In05, Run: 075, F, 219, 0, 0
In05, Run: 076, F, 205, 0, 0
In05, Run: 077, F, 163, 0, 0
In05, Run: 078, F, 231, 0, 0
In05, Run: 079, F, 209, 0, 0
In05, Run: 080, F, 193, 0, 0
In05, Run: 081, F, 203, 0, 0
In05, Run: 082, F, 225, 0, 0
In05, Run: 083, F, 197, 0, 0
In05, Run: 084, F, 219, 0, 0
In05, Run: 085, F, 227, 0, 0
In05, Run: 086, F, 209, 0, 0
In05, Run: 087, F, 227, 0, 0
In05, Run: 088, F, 187, 0, 0
In05, Run: 089, F, 201, 0, 0
In05, Run: 090, F, 233, 0, 0
In05, Run: 091, F, 201, 0, 0
In05, Run: 092, F, 205, 0, 0
In05, Run: 093, F, 201, 0, 0
In05, Run: 094, F, 187, 0, 0
In05, Run: 095, F, 219, 0, 0
In05, Run: 096, F, 213, 0, 0
In05, Run: 097, F, 213, 0, 0
In05, Run: 098, F, 187, 0, 0
In05, Run: 099, F, 209, 0, 0
In05, Run: 100, F, 229, 0, 0
In06, Run: 001, F, 207, 0, 0
In06, Run: 002, F, 279, 0, 0
In06, Run: 003, F, 245, 0, 0
In06, Run: 004, F, 223, 0, 0
In06, Run: 005, F, 273, 0, 0
In06, Run: 006, F, 237, 0, 0
In06, Run: 007, F, 203, 0, 0
In06, Run: 008, F, 265, 0, 0
In06, Run: 009, F, 205, 0, 0
In06, Run: 010, F, 215, 0, 0
In06, Run: 011, F, 249, 0, 0
In06, Run: 012, F, 211, 0, 0
In06, Run: 013, F, 203, 0, 0
In06, Run: 014, F, 209, 0, 0
In06, Run: 015, F, 191, 0, 0
In06, Run: 016, F, 193, 0, 0
In06, Run: 017, F, 223, 0, 0
In06, Run: 018, F, 225, 0, 0
In06, Run: 019, F, 219, 0, 0
In06, Run: 020, F, 209, 0, 0
In06, Run: 021, F, 217, 0, 0
In06, Run: 022, F, 221, 0, 0
In06, Run: 023, F, 225, 0, 0
In06, Run: 024, F, 193, 0, 0
In06, Run: 025, F, 221, 0, 0
In06, Run: 026, F, 247, 0, 0
In06, Run: 027, F, 199, 0, 0
In06, Run: 028, F, 213, 0, 0
In06, Run: 029, F, 199, 0, 0
In06, Run: 030, F, 245, 0, 0
In06, Run: 031, F, 229, 0, 0
In06, Run: 032, F, 241, 0, 0
In06, Run: 033, F, 233, 0, 0
In06, Run: 034, F, 201, 0, 0
In06, Run: 035, F, 231, 0, 0
In06, Run: 036, F, 231, 0, 0
In06, Run: 037, F, 235, 0, 0
In06, Run: 038, F, 247, 0, 0
In06, Run: 039, F, 237, 0, 0
In06, Run: 040, F, 215, 0, 0
In06, Run: 041, F, 221, 0, 0
In06, Run: 042, F, 273, 0, 0
In06, Run: 043, F, 205, 0, 0
In06, Run: 044, F, 245, 0, 0
In06, Run: 045, F, 243, 0, 0
In06, Run: 046, F, 197, 0, 0
In06, Run: 047, F, 197, 0, 0
In06, Run: 048, F, 209, 0, 0
In06, Run: 049, F, 195, 0, 0
In06, Run: 050, F, 239, 0, 0
In06, Run: 051, F, 237, 0, 0
In06, Run: 052, F, 211, 0, 0
In06, Run: 053, F, 227, 0, 0
In06, Run: 054, F, 243, 0, 0
In06, Run: 055, F, 241, 0, 0
In06, Run: 056, F, 249, 0, 0
In06, Run: 057, F, 243, 0, 0
In06, Run: 058, F, 229, 0, 0
In06, Run: 059, F, 219, 0, 0
In06, Run: 060, F, 201, 0, 0
In06, Run: 061, F, 247, 0, 0
In06, Run: 062, F, 223, 0, 0
In06, Run: 063, F, 247, 0, 0
In06, Run: 064, F, 257, 0, 0
In06, Run: 065, F, 257, 0, 0
In06, Run: 066, F, 223, 0, 0
In06, Run: 067, F, 201, 0, 0
In06, Run: 068, F, 211, 0, 0
In06, Run: 069, F, 233, 0, 0
In06, Run: 070, F, 239, 0, 0
In06, Run: 071, F, 217, 0, 0
In06, Run: 072, F, 223, 0, 0
In06, Run: 073, F, 225, 0, 0
In06, Run: 074, F, 229, 0, 0
In06, Run: 075, F, 257, 0, 0
In06, Run: 076, F, 177, 0, 0
In06, Run: 077, F, 271, 0, 0
In06, Run: 078, F, 225, 0, 0
In06, Run: 079, F, 275, 0, 0
In06, Run: 080, F, 207, 0, 0
In06, Run: 081, F, 237, 0, 0
In06, Run: 082, F, 197, 0, 0
In06, Run: 083, F, 221, 0, 0
In06, Run: 084, F, 235, 0, 0
In06, Run: 085, F, 253, 0, 0
In06, Run: 086, F, 237, 0, 0
In06, Run: 087, F, 225, 0, 0
In06, Run: 088, F, 243, 0, 0
In06, Run: 089, F, 213, 0, 0
In06, Run: 090, F, 223, 0, 0
In06, Run: 091, F, 227, 0, 0
In06, Run: 092, F, 211, 0, 0
In06, Run: 093, F, 191, 0, 0
In06, Run: 094, F, 209, 0, 0
In06, Run: 095, F, 277, 0, 0
In06, Run: 096, F, 231, 0, 0
In06, Run: 097, F, 215, 0, 0
In06, Run: 098, F, 239, 0, 0
In06, Run: 099, F, 225, 0, 0
In06, Run: 100, F, 219, 0, 0
In07, Run: 001, F, 202, 0, 0
In07, Run: 002, F, 218, 0, 0
In07, Run: 003, F, 220, 0, 0
In07, Run: 004, F, 222, 0, 0
In07, Run: 005, F, 194, 0, 0
In07, Run: 006, F, 180, 0, 0
In07, Run: 007, F, 212, 0, 0
In07, Run: 008, F, 198, 0, 0
In07, Run: 009, F, 232, 0, 0
In07, Run: 010, F, 180, 0, 0
In07, Run: 011, F, 222, 0, 0
In07, Run: 012, F, 220, 0, 0
In07, Run: 013, F, 210, 0, 0
In07, Run: 014, F, 212, 0, 0
In07, Run: 015, F, 206, 0, 0
In07, Run: 016, F, 246, 0, 0
In07, Run: 017, F, 224, 0, 0
In07, Run: 018, F, 258, 0, 0
In07, Run: 019, F, 210, 0, 0
In07, Run: 020, F, 196, 0, 0
In07, Run: 021, F, 214, 0, 0
In07, Run: 022, F, 218, 0, 0
In07, Run: 023, F, 212, 0, 0
In07, Run: 024, F, 176, 0, 0
In07, Run: 025, F, 204, 0, 0
In07, Run: 026, F, 212, 0, 0
In07, Run: 027, F, 216, 0, 0
In07, Run: 028, F, 212, 0, 0
In07, Run: 029, F, 226, 0, 0
In07, Run: 030, F, 224, 0, 0
In07, Run: 031, F, 202, 0, 0
In07, Run: 032, F, 216, 0, 0
In07, Run: 033, F, 212, 0, 0
In07, Run: 034, F, 250, 0, 0
In07, Run: 035, F, 172, 0, 0
In07, Run: 036, F, 240, 0, 0
In07, Run: 037, F, 218, 0, 0
In07, Run: 038, F, 230, 0, 0
In07, Run: 039, F, 248, 0, 0
In07, Run: 040, F, 198, 0, 0
In07, Run: 041, F, 214, 0, 0
In07, Run: 042, F, 180, 0, 0
In07, Run: 043, F, 232, 0, 0
In07, Run: 044, F, 192, 0, 0
In07, Run: 045, F, 194, 0, 0
In07, Run: 046, F, 196, 0, 0
In07, Run: 047, F, 192, 0, 0
In07, Run: 048, F, 240, 0, 0
In07, Run: 049, F, 210, 0, 0
In07, Run: 050, F, 182, 0, 0
In07, Run: 051, F, 192, 0, 0
In07, Run: 052, F, 188, 0, 0
In07, Run: 053, F, 214, 0, 0
In07, Run: 054, F, 228, 0, 0
In07, Run: 055, F, 198, 0, 0
In07, Run: 056, F, 232, 0, 0
In07, Run: 057, F, 208, 0, 0
In07, Run: 058, F, 226, 0, 0
In07, Run: 059, F, 210, 0, 0
In07, Run: 060, F, 220, 0, 0
In07, Run: 061, F, 216, 0, 0
In07, Run: 062, F, 244, 0, 0
In07, Run: 063, F, 222, 0, 0
In07, Run: 064, F, 216, 0, 0
In07, Run: 065, F, 210, 0, 0
In07, Run: 066, F, 248, 0, 0
In07, Run: 067, F, 232, 0, 0
In07, Run: 068, F, 212, 0, 0
In07, Run: 069, F, 222, 0, 0
In07, Run: 070, F, 232, 0, 0
In07, Run: 071, F, 240, 0, 0
In07, Run: 072, F, 222, 0, 0
In07, Run: 073, F, 202, 0, 0
In07, Run: 074, F, 202, 0, 0
In07, Run: 075, F, 220, 0, 0
In07, Run: 076, F, 226, 0, 0
In07, Run: 077, F, 198, 0, 0
In07, Run: 078, F, 208, 0, 0
In07, Run: 079, F, 216, 0, 0
In07, Run: 080, F, 236, 0, 0
In07, Run: 081, F, 200, 0, 0
In07, Run: 082, F, 192, 0, 0
In07, Run: 083, F, 228, 0, 0
In07, Run: 084, F, 202, 0, 0
In07, Run: 085, F, 218, 0, 0
In07, Run: 086, F, 192, 0, 0
In07, Run: 087, F, 208, 0, 0
In07, Run: 088, F, 236, 0, 0
In07, Run: 089, F, 214, 0, 0
In07, Run: 090, F, 246, 0, 0
In07, Run: 091, F, 234, 0, 0
In07, Run: 092, F, 254, 0, 0
In07, Run: 093, F, 192, 0, 0
In07, Run: 094, F, 208, 0, 0
In07, Run: 095, F, 222, 0, 0
In07, Run: 096, F, 210, 0, 0
In07, Run: 097, F, 228, 0, 0
