Input Number, Run_Number, Result@ 100, predator_g494, predator_mrna495, predator_g532_Q2b_H2, predator_mrna533, predator_A, predator_g555, predator_mrna556, predator_ccdB, predator_Q1a, predator_H1, predator_H2, predator_Q2b, predator_Q2b_H2, prey_g594, prey_mrna595, prey_H1_Q1b, prey_g594_H1_Q1b, prey_ccdB, prey_g616, prey_mrna617, prey_Q1b, prey_Q2a, prey_H2, prey_H1, H1, H2, predator_g532, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 055, F, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 118, 0, 14, 6, 6, 114, 114, 114, 112, 47, 45, 116, 44, 2, 29, 43, 57, 69, 23, 23, 29, 98, 118, 75, 75, 98, 98, 87, 87, 101, 66, 81, 17, 117, 18, 35, 18, 34, 18, 17, 45, 45, 111, 53, 14, 1, 0
INVAR-1, Run: 056, F, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 92, 0, 25, 40, 40, 95, 94, 116, 96, 52, 14, 91, 13, 19, 22, 15, 22, 85, 18, 18, 37, 121, 70, 115, 115, 86, 85, 78, 79, 71, 40, 33, 17, 67, 18, 17, 31, 31, 30, 30, 16, 16, 68, 46, 25, 1, 0
INVAR-1, Run: 057, F, 1, 1, 0, 0, 0, 1, 1, 0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 122, 0, 16, 12, 12, 98, 97, 96, 85, 92, 30, 121, 29, 11, 43, 39, 46, 59, 40, 40, 32, 91, 102, 83, 83, 111, 110, 93, 93, 127, 78, 86, 64, 100, 65, 46, 49, 48, 48, 48, 40, 40, 117, 68, 16, 1, 0
INVAR-1, Run: 058, F, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 3, 0, 0, 3, 1, 1, 2, 1, 0, 1, 0, 0, 0, 120, 0, 5, 2, 2, 117, 116, 101, 99, 70, 51, 119, 50, 2, 33, 39, 41, 74, 15, 15, 17, 88, 103, 81, 78, 95, 94, 132, 131, 112, 71, 73, 41, 100, 42, 33, 37, 40, 37, 37, 40, 40, 117, 76, 5, 1, 0
INVAR-1, Run: 059, F, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 2, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 110, 0, 18, 12, 12, 110, 109, 112, 98, 77, 50, 110, 49, 12, 40, 40, 48, 83, 13, 12, 14, 96, 117, 111, 109, 107, 106, 114, 111, 124, 82, 78, 33, 115, 31, 37, 34, 42, 37, 37, 41, 41, 119, 71, 18, 1, 0
INVAR-1, Run: 060, F, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 110, 0, 28, 27, 27, 94, 94, 74, 70, 78, 24, 110, 23, 3, 32, 27, 38, 72, 28, 28, 30, 101, 96, 118, 117, 111, 110, 87, 86, 113, 60, 56, 52, 94, 52, 28, 46, 53, 46, 46, 28, 28, 111, 71, 28, 1, 0
INVAR-1, Run: 061, F, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 90, 0, 31, 36, 36, 83, 82, 84, 65, 44, 8, 90, 7, 17, 24, 21, 29, 94, 21, 21, 23, 116, 73, 114, 114, 100, 100, 108, 109, 91, 54, 63, 30, 72, 31, 41, 20, 37, 20, 20, 22, 22, 78, 49, 31, 1, 0
INVAR-1, Run: 062, F, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 4, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 100, 0, 1, 0, 0, 80, 80, 99, 99, 71, 20, 99, 19, 0, 29, 23, 25, 98, 11, 10, 14, 111, 108, 110, 110, 94, 94, 92, 91, 110, 63, 50, 11, 103, 10, 25, 37, 46, 41, 40, 25, 24, 95, 68, 1, 1, 0
INVAR-1, Run: 063, F, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 2, 1, 4, 4, 1, 0, 0, 0, 92, 0, 13, 22, 22, 99, 99, 99, 88, 29, 12, 91, 11, 10, 13, 16, 37, 109, 8, 8, 3, 111, 94, 131, 129, 86, 84, 77, 77, 76, 46, 45, 8, 93, 9, 24, 16, 26, 16, 16, 17, 17, 88, 51, 13, 1, 0
INVAR-1, Run: 064, F, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 11, 7, 7, 97, 95, 81, 75, 27, 21, 97, 19, 5, 13, 32, 17, 103, 6, 6, 4, 107, 76, 109, 108, 112, 112, 105, 106, 137, 69, 70, 7, 74, 8, 34, 15, 68, 14, 14, 36, 36, 59, 42, 11, 1, 0
INVAR-1, Run: 065, F, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 91, 0, 23, 18, 18, 100, 99, 90, 80, 52, 18, 90, 17, 8, 29, 26, 24, 104, 4, 4, 9, 113, 95, 127, 127, 93, 93, 93, 94, 97, 57, 44, 13, 93, 14, 17, 22, 40, 23, 21, 27, 27, 83, 59, 23, 1, 0
INVAR-1, Run: 066, F, 1, 3, 0, 0, 0, 1, 1, 3, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 98, 0, 20, 27, 27, 126, 125, 129, 115, 77, 18, 95, 15, 11, 40, 31, 32, 91, 12, 12, 7, 98, 92, 113, 113, 110, 108, 100, 99, 109, 72, 71, 28, 88, 28, 36, 35, 37, 36, 35, 35, 35, 108, 74, 20, 1, 0
INVAR-1, Run: 067, F, 1, 1, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 101, 0, 23, 23, 23, 99, 98, 124, 103, 78, 23, 100, 22, 18, 35, 36, 36, 73, 34, 34, 26, 98, 109, 91, 89, 114, 114, 139, 139, 138, 88, 76, 60, 108, 60, 38, 43, 50, 43, 43, 38, 37, 106, 70, 23, 1, 0
INVAR-1, Run: 068, F, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 94, 0, 6, 7, 7, 102, 101, 101, 99, 98, 23, 94, 22, 2, 46, 44, 33, 70, 32, 32, 36, 105, 100, 104, 103, 124, 124, 124, 124, 135, 71, 86, 63, 98, 64, 40, 52, 64, 52, 52, 46, 46, 106, 73, 6, 1, 0
INVAR-1, Run: 069, F, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 85, 0, 33, 39, 39, 109, 109, 107, 90, 76, 17, 84, 16, 16, 46, 26, 39, 79, 13, 13, 15, 94, 93, 98, 98, 87, 87, 86, 85, 81, 47, 52, 16, 91, 16, 25, 29, 34, 29, 29, 27, 27, 105, 66, 33, 1, 0
INVAR-1, Run: 070, F, 1, 1, 0, 0, 0, 1, 3, 3, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 25, 33, 33, 98, 95, 91, 76, 61, 17, 87, 15, 12, 29, 20, 23, 89, 15, 15, 6, 93, 106, 97, 96, 86, 86, 81, 82, 84, 47, 40, 19, 103, 20, 18, 33, 37, 32, 32, 22, 22, 87, 64, 25, 1, 0
INVAR-1, Run: 071, F, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 116, 0, 15, 14, 14, 116, 115, 137, 122, 78, 46, 116, 45, 14, 33, 34, 56, 68, 33, 33, 27, 95, 123, 86, 86, 99, 99, 90, 90, 96, 58, 65, 45, 122, 46, 30, 46, 38, 45, 45, 35, 35, 128, 72, 15, 1, 0
INVAR-1, Run: 072, F, 1, 1, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 2, 1, 3, 0, 0, 0, 2, 0, 89, 0, 24, 31, 31, 108, 107, 79, 64, 50, 47, 88, 46, 13, 30, 31, 45, 92, 12, 12, 5, 96, 111, 87, 85, 108, 106, 109, 109, 117, 77, 57, 15, 110, 16, 23, 21, 37, 20, 20, 34, 32, 101, 54, 24, 1, 0
INVAR-1, Run: 073, F, 1, 4, 0, 0, 0, 1, 1, 0, 5, 4, 0, 2, 1, 0, 2, 1, 1, 4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 125, 0, 31, 34, 34, 123, 122, 154, 131, 74, 34, 121, 32, 23, 36, 44, 48, 75, 32, 31, 26, 99, 117, 101, 97, 102, 100, 104, 103, 135, 79, 88, 29, 113, 28, 42, 32, 56, 34, 34, 46, 46, 120, 67, 31, 1, 0
INVAR-1, Run: 074, F, 1, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 91, 0, 19, 9, 9, 132, 132, 134, 123, 34, 17, 89, 16, 9, 13, 31, 39, 91, 14, 14, 10, 100, 86, 113, 109, 94, 92, 81, 82, 83, 47, 60, 19, 83, 20, 28, 22, 36, 21, 21, 32, 32, 79, 40, 19, 1, 0
INVAR-1, Run: 075, F, 1, 3, 0, 0, 0, 1, 1, 0, 4, 1, 1, 0, 0, 1, 3, 2, 0, 2, 1, 1, 0, 0, 0, 2, 3, 0, 0, 112, 0, 27, 28, 28, 96, 95, 110, 99, 87, 31, 109, 30, 11, 42, 40, 48, 65, 32, 32, 27, 89, 131, 79, 77, 112, 111, 108, 107, 107, 73, 79, 38, 130, 37, 37, 38, 34, 44, 41, 42, 42, 150, 98, 27, 1, 0
INVAR-1, Run: 076, F, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 5, 1, 1, 5, 0, 0, 1, 0, 1, 0, 115, 0, 30, 29, 29, 117, 117, 124, 113, 53, 31, 115, 30, 11, 30, 32, 45, 88, 16, 15, 24, 106, 107, 112, 107, 79, 78, 101, 95, 93, 49, 64, 30, 106, 29, 30, 21, 44, 23, 23, 34, 33, 99, 54, 30, 1, 0
INVAR-1, Run: 077, F, 1, 2, 0, 0, 0, 1, 2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 80, 0, 3, 1, 1, 105, 103, 112, 110, 43, 29, 78, 28, 0, 24, 42, 30, 81, 9, 9, 11, 92, 95, 71, 71, 114, 114, 97, 98, 112, 79, 76, 12, 93, 13, 32, 18, 33, 19, 18, 44, 44, 82, 51, 3, 1, 0
INVAR-1, Run: 078, F, 1, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 7, 4, 4, 105, 103, 74, 72, 44, 22, 99, 21, 2, 18, 37, 34, 81, 16, 15, 21, 102, 88, 90, 90, 102, 102, 115, 115, 102, 74, 78, 26, 86, 26, 40, 24, 28, 24, 24, 38, 38, 93, 58, 7, 1, 0
INVAR-1, Run: 079, F, 1, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 3, 1, 1, 2, 0, 0, 0, 0, 1, 0, 107, 0, 60, 59, 59, 93, 91, 91, 72, 68, 25, 105, 23, 18, 39, 23, 28, 70, 20, 20, 16, 86, 91, 81, 78, 74, 73, 74, 73, 71, 55, 49, 36, 86, 37, 23, 30, 16, 29, 29, 26, 25, 96, 68, 60, 1, 0
INVAR-1, Run: 080, F, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 91, 0, 6, 4, 4, 118, 117, 110, 108, 50, 18, 91, 17, 2, 27, 19, 29, 96, 16, 16, 11, 107, 77, 93, 92, 85, 84, 71, 71, 78, 64, 48, 11, 76, 12, 26, 24, 14, 23, 23, 22, 21, 94, 64, 6, 1, 0
INVAR-1, Run: 081, F, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 106, 0, 13, 7, 7, 103, 100, 125, 119, 68, 23, 106, 22, 5, 39, 35, 52, 74, 22, 22, 22, 94, 129, 90, 90, 105, 104, 101, 101, 111, 71, 69, 21, 128, 22, 32, 30, 39, 29, 29, 37, 36, 105, 53, 13, 1, 0
INVAR-1, Run: 082, F, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 2, 0, 0, 102, 0, 18, 27, 27, 101, 101, 97, 91, 67, 22, 102, 21, 6, 30, 27, 44, 65, 35, 34, 45, 110, 102, 105, 105, 125, 124, 123, 121, 126, 78, 54, 52, 99, 52, 26, 34, 48, 37, 35, 28, 28, 97, 53, 18, 1, 0
INVAR-1, Run: 083, F, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 3, 3, 0, 0, 0, 1, 0, 0, 104, 0, 2, 2, 2, 110, 109, 120, 117, 60, 21, 103, 20, 3, 26, 20, 38, 74, 24, 24, 21, 93, 119, 104, 103, 94, 91, 84, 82, 89, 47, 37, 43, 118, 44, 16, 34, 42, 34, 33, 21, 21, 105, 67, 2, 1, 0
INVAR-1, Run: 084, F, 1, 3, 0, 0, 0, 1, 0, 1, 2, 1, 1, 3, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 99, 0, 82, 99, 99, 90, 90, 130, 87, 58, 2, 96, 1, 42, 30, 19, 24, 90, 11, 11, 17, 107, 92, 82, 82, 96, 96, 113, 112, 100, 61, 46, 21, 88, 22, 23, 28, 38, 27, 27, 23, 21, 82, 56, 82, 1, 0
INVAR-1, Run: 085, F, 1, 3, 0, 0, 0, 1, 1, 4, 0, 1, 0, 4, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 101, 0, 29, 29, 29, 96, 95, 90, 77, 75, 17, 98, 16, 9, 35, 31, 52, 86, 24, 24, 20, 105, 99, 85, 85, 89, 88, 89, 89, 84, 52, 62, 34, 94, 35, 30, 39, 31, 39, 39, 32, 32, 110, 58, 29, 1, 0
INVAR-1, Run: 086, F, 1, 1, 0, 0, 0, 1, 1, 0, 3, 3, 0, 4, 2, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 106, 0, 14, 16, 16, 112, 111, 118, 104, 60, 13, 105, 10, 14, 30, 15, 36, 62, 32, 31, 23, 83, 94, 71, 71, 98, 96, 84, 84, 95, 65, 56, 31, 87, 31, 38, 25, 30, 27, 27, 18, 18, 89, 50, 14, 1, 0
INVAR-1, Run: 087, F, 1, 3, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 104, 0, 12, 14, 14, 110, 109, 97, 92, 76, 35, 101, 34, 4, 35, 37, 44, 55, 31, 31, 36, 90, 122, 79, 76, 103, 102, 110, 111, 109, 70, 87, 40, 120, 41, 49, 39, 39, 39, 39, 38, 38, 105, 61, 12, 1, 0
INVAR-1, Run: 088, F, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 112, 0, 17, 13, 13, 98, 97, 94, 86, 44, 20, 112, 19, 8, 26, 36, 33, 92, 10, 10, 12, 104, 92, 113, 112, 111, 110, 101, 101, 105, 54, 61, 15, 91, 16, 23, 18, 50, 17, 17, 38, 37, 82, 48, 17, 1, 0
INVAR-1, Run: 089, F, 1, 2, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 107, 0, 3, 2, 2, 95, 94, 98, 96, 75, 17, 105, 15, 0, 28, 30, 52, 72, 25, 24, 29, 99, 135, 87, 86, 95, 95, 90, 90, 97, 73, 71, 34, 132, 34, 39, 44, 24, 47, 44, 32, 32, 140, 88, 3, 1, 0
INVAR-1, Run: 090, F, 1, 1, 0, 0, 0, 1, 2, 0, 1, 1, 0, 3, 0, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 102, 0, 14, 20, 20, 114, 112, 100, 94, 55, 21, 101, 20, 6, 30, 32, 39, 81, 18, 17, 20, 100, 81, 112, 111, 99, 97, 102, 100, 89, 63, 64, 15, 77, 14, 31, 23, 26, 24, 24, 33, 33, 90, 50, 14, 1, 0
INVAR-1, Run: 091, F, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 104, 0, 22, 33, 33, 97, 96, 126, 105, 52, 40, 103, 39, 20, 20, 29, 33, 79, 19, 18, 18, 96, 104, 110, 106, 102, 101, 96, 95, 85, 51, 54, 32, 103, 31, 24, 31, 34, 32, 32, 30, 30, 89, 56, 22, 1, 0
INVAR-1, Run: 092, F, 1, 1, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5, 1, 0, 1, 0, 1, 1, 1, 0, 0, 115, 0, 7, 8, 8, 108, 107, 85, 80, 84, 22, 114, 21, 2, 42, 46, 44, 67, 33, 32, 26, 91, 106, 87, 82, 113, 113, 109, 108, 125, 85, 95, 46, 105, 46, 47, 40, 40, 42, 41, 47, 47, 126, 82, 7, 1, 0
INVAR-1, Run: 093, F, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 93, 0, 10, 5, 5, 108, 107, 82, 78, 63, 18, 93, 17, 3, 27, 32, 38, 97, 20, 20, 13, 109, 115, 96, 94, 95, 94, 94, 94, 98, 56, 65, 24, 114, 25, 31, 37, 41, 36, 36, 34, 33, 102, 64, 10, 1, 0
INVAR-1, Run: 094, F, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 3, 0, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 88, 0, 14, 11, 11, 104, 104, 95, 94, 53, 22, 87, 21, 1, 31, 27, 27, 85, 21, 20, 16, 98, 75, 106, 104, 97, 96, 96, 96, 102, 63, 53, 26, 73, 26, 24, 22, 37, 22, 22, 29, 29, 81, 53, 14, 1, 0
INVAR-1, Run: 095, F, 1, 3, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 113, 0, 75, 83, 83, 96, 96, 72, 53, 86, 18, 110, 17, 19, 42, 15, 29, 64, 30, 30, 22, 85, 129, 88, 88, 87, 87, 79, 80, 73, 52, 37, 40, 128, 41, 21, 41, 21, 42, 42, 16, 16, 115, 84, 75, 1, 0
INVAR-1, Run: 096, F, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 99, 0, 25, 33, 33, 104, 104, 125, 109, 61, 6, 99, 5, 16, 32, 15, 26, 85, 14, 14, 15, 100, 88, 85, 85, 84, 84, 83, 83, 69, 40, 42, 13, 87, 13, 25, 29, 28, 29, 29, 16, 16, 82, 56, 25, 1, 0
INVAR-1, Run: 097, F, 1, 0, 0, 0, 0, 1, 3, 5, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 110, 0, 32, 33, 33, 95, 92, 109, 101, 48, 17, 110, 15, 3, 23, 24, 48, 64, 29, 28, 31, 94, 96, 88, 88, 96, 94, 105, 105, 80, 51, 53, 35, 94, 35, 27, 23, 29, 25, 25, 26, 26, 105, 57, 32, 1, 0
INVAR-1, Run: 098, F, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 102, 0, 3, 1, 1, 87, 85, 97, 96, 72, 32, 101, 31, 0, 30, 20, 49, 97, 24, 24, 21, 118, 95, 120, 119, 103, 103, 122, 123, 119, 73, 47, 38, 93, 39, 25, 42, 46, 42, 42, 22, 22, 120, 71, 3, 1, 0
INVAR-1, Run: 099, F, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 2, 3, 2, 0, 0, 1, 0, 0, 101, 0, 8, 7, 7, 81, 81, 49, 45, 93, 27, 99, 25, 4, 44, 33, 24, 71, 27, 27, 37, 106, 108, 105, 105, 114, 112, 117, 113, 114, 66, 62, 42, 105, 41, 27, 47, 46, 49, 48, 35, 35, 117, 92, 8, 1, 0
INVAR-1, Run: 100, F, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 4, 5, 3, 2, 0, 0, 0, 0, 107, 0, 9, 13, 13, 80, 78, 83, 77, 73, 33, 107, 32, 5, 38, 25, 41, 88, 17, 17, 10, 96, 104, 130, 129, 104, 100, 124, 119, 109, 51, 58, 20, 102, 20, 30, 35, 55, 35, 35, 26, 26, 118, 77, 9, 1, 0
