Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 016, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 7, 11, 9, 6, 2, 9, 18, 21, 16, 11
INVAR-1, Run: 017, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 12, 12, 9, 4, 4, 9, 18, 21, 21, 12
INVAR-1, Run: 018, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 1, 18, 13, 15, 9, 5, 3, 9, 18, 19, 22, 15
INVAR-1, Run: 019, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 6, 11, 9, 5, 3, 9, 18, 21, 15, 11
INVAR-1, Run: 020, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 22, 14, 9, 5, 3, 9, 18, 20, 31, 14
INVAR-1, Run: 021, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 72, 0, 18, 21, 18, 9, 8, 0, 9, 18, 18, 30, 18
INVAR-1, Run: 022, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 72, 0, 18, 15, 18, 9, 6, 2, 9, 18, 18, 24, 18
INVAR-1, Run: 023, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 60, 1, 18, 6, 5, 9, 6, 2, 9, 18, 24, 15, 5
INVAR-1, Run: 024, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 14, 16, 9, 6, 2, 9, 18, 19, 23, 16
INVAR-1, Run: 025, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 16, 11, 9, 6, 2, 9, 18, 21, 25, 11
INVAR-1, Run: 026, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 17, 16, 9, 5, 3, 9, 18, 19, 26, 16
INVAR-1, Run: 027, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 10, 11, 9, 3, 5, 9, 18, 21, 19, 11
INVAR-1, Run: 028, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 8, 16, 9, 5, 3, 9, 18, 19, 17, 16
INVAR-1, Run: 029, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 0, 18, 16, 10, 9, 7, 1, 9, 18, 22, 25, 10
INVAR-1, Run: 030, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 14, 11, 9, 5, 3, 9, 18, 21, 23, 11
INVAR-1, Run: 031, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 8, 12, 9, 7, 1, 9, 18, 21, 17, 12
INVAR-1, Run: 032, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 12, 12, 9, 5, 3, 9, 18, 21, 21, 12
INVAR-1, Run: 033, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 14, 14, 9, 7, 1, 9, 18, 20, 23, 14
INVAR-1, Run: 034, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 1, 18, 13, 15, 9, 5, 3, 9, 18, 19, 22, 15
INVAR-1, Run: 035, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 1, 18, 7, 15, 9, 7, 1, 9, 18, 19, 16, 15
INVAR-1, Run: 036, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 11, 13, 9, 6, 2, 9, 18, 20, 20, 13
INVAR-1, Run: 037, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 1, 18, 19, 15, 9, 4, 4, 9, 18, 19, 28, 15
INVAR-1, Run: 038, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 27, 14, 9, 6, 2, 9, 18, 20, 36, 14
INVAR-1, Run: 039, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 20, 11, 9, 5, 3, 9, 18, 21, 29, 11
INVAR-1, Run: 040, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 62, 0, 18, 19, 8, 9, 4, 4, 9, 18, 23, 28, 8
INVAR-1, Run: 041, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 19, 14, 9, 4, 4, 9, 18, 20, 28, 14
INVAR-1, Run: 042, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 1, 18, 15, 15, 9, 6, 2, 9, 18, 19, 24, 15
INVAR-1, Run: 043, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 13, 11, 9, 4, 4, 9, 18, 21, 22, 11
INVAR-1, Run: 044, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 72, 1, 18, 15, 17, 9, 6, 2, 9, 18, 18, 24, 17
INVAR-1, Run: 045, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 1, 18, 12, 9, 9, 5, 3, 9, 18, 22, 21, 9
INVAR-1, Run: 046, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 62, 0, 18, 8, 8, 9, 6, 2, 9, 18, 23, 17, 8
INVAR-1, Run: 047, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 12, 14, 9, 4, 4, 9, 18, 20, 21, 14
INVAR-1, Run: 048, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 0, 18, 10, 10, 9, 5, 3, 9, 18, 22, 19, 10
INVAR-1, Run: 049, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 10, 14, 9, 5, 3, 9, 18, 20, 19, 14
INVAR-1, Run: 050, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 0, 18, 18, 10, 9, 4, 4, 9, 18, 22, 27, 10
INVAR-1, Run: 051, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 24, 13, 9, 4, 4, 9, 18, 20, 33, 13
INVAR-1, Run: 052, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 14, 13, 9, 4, 4, 9, 18, 20, 23, 13
INVAR-1, Run: 053, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 0, 18, 14, 10, 9, 5, 3, 9, 18, 22, 23, 10
INVAR-1, Run: 054, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 11, 14, 9, 5, 3, 9, 18, 20, 20, 14
INVAR-1, Run: 055, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 22, 16, 9, 5, 3, 9, 18, 19, 31, 16
INVAR-1, Run: 056, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 15, 13, 9, 6, 2, 9, 18, 20, 24, 13
INVAR-1, Run: 057, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 4, 14, 9, 8, 0, 9, 18, 20, 13, 14
INVAR-1, Run: 058, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 16, 13, 9, 7, 1, 9, 18, 20, 25, 13
INVAR-1, Run: 059, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 13, 13, 9, 5, 3, 9, 18, 20, 22, 13
INVAR-1, Run: 060, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 1, 18, 21, 9, 9, 7, 1, 9, 18, 22, 30, 9
INVAR-1, Run: 061, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 62, 1, 18, 6, 7, 9, 7, 1, 9, 18, 23, 15, 7
INVAR-1, Run: 062, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 62, 1, 18, 15, 7, 9, 4, 4, 9, 18, 23, 24, 7
INVAR-1, Run: 063, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 8, 11, 9, 5, 3, 9, 18, 21, 17, 11
INVAR-1, Run: 064, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 8, 11, 9, 6, 2, 9, 18, 21, 17, 11
INVAR-1, Run: 065, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 1, 18, 16, 15, 9, 8, 0, 9, 18, 19, 25, 15
INVAR-1, Run: 066, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 15, 11, 9, 4, 4, 9, 18, 21, 24, 11
INVAR-1, Run: 067, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 58, 1, 18, 24, 3, 9, 5, 3, 9, 18, 25, 33, 3
INVAR-1, Run: 068, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 20, 13, 9, 4, 4, 9, 18, 20, 29, 13
INVAR-1, Run: 069, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 18, 14, 9, 5, 3, 9, 18, 20, 27, 14
INVAR-1, Run: 070, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 24, 16, 9, 4, 4, 9, 18, 19, 33, 16
INVAR-1, Run: 071, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 10, 13, 9, 5, 3, 9, 18, 20, 19, 13
INVAR-1, Run: 072, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 21, 13, 9, 5, 3, 9, 18, 20, 30, 13
INVAR-1, Run: 073, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 17, 14, 9, 4, 4, 9, 18, 20, 26, 14
INVAR-1, Run: 074, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 10, 11, 9, 6, 2, 9, 18, 21, 19, 11
INVAR-1, Run: 075, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 21, 13, 9, 6, 2, 9, 18, 20, 30, 13
INVAR-1, Run: 076, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 62, 1, 18, 7, 7, 9, 7, 1, 9, 18, 23, 16, 7
INVAR-1, Run: 077, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 62, 0, 18, 8, 8, 9, 6, 2, 9, 18, 23, 17, 8
INVAR-1, Run: 078, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 13, 16, 9, 6, 2, 9, 18, 19, 22, 16
INVAR-1, Run: 079, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 12, 12, 9, 7, 1, 9, 18, 21, 21, 12
INVAR-1, Run: 080, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 0, 18, 12, 10, 9, 7, 1, 9, 18, 22, 21, 10
INVAR-1, Run: 081, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 62, 1, 18, 5, 7, 9, 6, 2, 9, 18, 23, 14, 7
INVAR-1, Run: 082, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 15, 16, 9, 3, 5, 9, 18, 19, 24, 16
INVAR-1, Run: 083, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 20, 12, 9, 5, 3, 9, 18, 21, 29, 12
INVAR-1, Run: 084, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 19, 11, 9, 6, 2, 9, 18, 21, 28, 11
INVAR-1, Run: 085, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 1, 18, 10, 9, 9, 5, 3, 9, 18, 22, 19, 9
INVAR-1, Run: 086, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 20, 12, 9, 6, 2, 9, 18, 21, 29, 12
INVAR-1, Run: 087, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 1, 18, 9, 9, 9, 6, 2, 9, 18, 22, 18, 9
INVAR-1, Run: 088, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 5, 16, 9, 6, 2, 9, 18, 19, 14, 16
INVAR-1, Run: 089, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 15, 12, 9, 5, 3, 9, 18, 21, 24, 12
INVAR-1, Run: 090, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 70, 0, 18, 7, 16, 9, 8, 0, 9, 18, 19, 16, 16
INVAR-1, Run: 091, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 1, 18, 23, 13, 9, 4, 4, 9, 18, 20, 32, 13
INVAR-1, Run: 092, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 9, 14, 9, 6, 2, 9, 18, 20, 18, 14
INVAR-1, Run: 093, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 17, 11, 9, 6, 2, 9, 18, 21, 26, 11
INVAR-1, Run: 094, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 17, 11, 9, 6, 2, 9, 18, 21, 26, 11
INVAR-1, Run: 095, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 60, 0, 18, 9, 6, 9, 5, 3, 9, 18, 24, 18, 6
INVAR-1, Run: 096, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 1, 18, 17, 11, 9, 5, 3, 9, 18, 21, 26, 11
INVAR-1, Run: 097, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 68, 0, 18, 14, 14, 9, 5, 3, 9, 18, 20, 23, 14
INVAR-1, Run: 098, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 64, 0, 18, 14, 10, 9, 5, 3, 9, 18, 22, 23, 10
INVAR-1, Run: 099, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 66, 0, 18, 11, 12, 9, 7, 1, 9, 18, 21, 20, 12
INVAR-1, Run: 100, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 72, 1, 18, 7, 17, 9, 6, 2, 9, 18, 18, 16, 17
INVAR-10, Run: 001, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 786, 1, 200, 840, 185, 100, 68, 31, 100, 200, 207, 940, 185
INVAR-10, Run: 002, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 776, 1, 200, 782, 175, 100, 66, 33, 100, 200, 212, 882, 175
INVAR-10, Run: 003, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 786, 1, 200, 781, 185, 100, 56, 43, 100, 200, 207, 881, 185
INVAR-10, Run: 004, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 773, 180, 100, 63, 36, 100, 200, 210, 873, 180
INVAR-10, Run: 005, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 768, 0, 200, 727, 168, 100, 62, 37, 100, 200, 216, 827, 168
INVAR-10, Run: 006, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 784, 1, 200, 998, 183, 100, 70, 29, 100, 200, 208, 1098, 183
INVAR-10, Run: 007, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 792, 0, 200, 951, 192, 100, 59, 40, 100, 200, 204, 1051, 192
INVAR-10, Run: 008, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 774, 1, 200, 768, 173, 100, 69, 30, 100, 200, 213, 868, 173
INVAR-10, Run: 009, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 778, 1, 200, 866, 177, 100, 69, 30, 100, 200, 211, 966, 177
INVAR-10, Run: 010, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 784, 0, 200, 769, 184, 100, 66, 33, 100, 200, 208, 869, 184
INVAR-10, Run: 011, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 774, 1, 200, 775, 173, 100, 55, 44, 100, 200, 213, 875, 173
INVAR-10, Run: 012, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 674, 180, 100, 69, 30, 100, 200, 210, 774, 180
INVAR-10, Run: 013, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 857, 180, 100, 59, 40, 100, 200, 210, 957, 180
INVAR-10, Run: 014, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 782, 1, 200, 895, 181, 100, 63, 36, 100, 200, 209, 995, 181
INVAR-10, Run: 015, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 774, 1, 200, 884, 173, 100, 65, 34, 100, 200, 213, 984, 173
INVAR-10, Run: 016, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 1, 200, 910, 179, 100, 62, 37, 100, 200, 210, 1010, 179
INVAR-10, Run: 017, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 786, 1, 200, 830, 185, 100, 53, 46, 100, 200, 207, 930, 185
INVAR-10, Run: 018, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 1, 200, 1072, 179, 100, 64, 35, 100, 200, 210, 1172, 179
INVAR-10, Run: 019, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 776, 1, 200, 644, 175, 100, 71, 28, 100, 200, 212, 744, 175
INVAR-10, Run: 020, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 788, 1, 200, 681, 187, 100, 66, 33, 100, 200, 206, 781, 187
INVAR-10, Run: 021, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 764, 0, 200, 811, 164, 100, 69, 30, 100, 200, 218, 911, 164
INVAR-10, Run: 022, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 782, 1, 200, 919, 181, 100, 61, 38, 100, 200, 209, 1019, 181
INVAR-10, Run: 023, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 1, 200, 633, 179, 100, 63, 36, 100, 200, 210, 733, 179
INVAR-10, Run: 024, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 788, 0, 200, 643, 188, 100, 63, 36, 100, 200, 206, 743, 188
INVAR-10, Run: 025, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 760, 0, 200, 783, 160, 100, 79, 20, 100, 200, 220, 883, 160
INVAR-10, Run: 026, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 778, 0, 200, 560, 178, 100, 69, 30, 100, 200, 211, 660, 178
INVAR-10, Run: 027, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 784, 0, 200, 1014, 184, 100, 55, 44, 100, 200, 208, 1114, 184
INVAR-10, Run: 028, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 762, 1, 200, 718, 161, 100, 58, 41, 100, 200, 219, 818, 161
INVAR-10, Run: 029, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 770, 1, 200, 756, 169, 100, 62, 37, 100, 200, 215, 856, 169
INVAR-10, Run: 030, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 774, 0, 200, 726, 174, 100, 63, 36, 100, 200, 213, 826, 174
INVAR-10, Run: 031, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 776, 1, 200, 717, 175, 100, 59, 40, 100, 200, 212, 817, 175
INVAR-10, Run: 032, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 776, 1, 200, 727, 175, 100, 68, 31, 100, 200, 212, 827, 175
INVAR-10, Run: 033, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 768, 0, 200, 824, 168, 100, 61, 38, 100, 200, 216, 924, 168
INVAR-10, Run: 034, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 768, 1, 200, 891, 167, 100, 51, 48, 100, 200, 216, 991, 167
INVAR-10, Run: 035, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 762, 0, 200, 954, 162, 100, 65, 34, 100, 200, 219, 1054, 162
INVAR-10, Run: 036, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 766, 0, 200, 829, 166, 100, 66, 33, 100, 200, 217, 929, 166
INVAR-10, Run: 037, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 768, 0, 200, 849, 168, 100, 62, 37, 100, 200, 216, 949, 168
INVAR-10, Run: 038, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 772, 0, 200, 804, 172, 100, 66, 33, 100, 200, 214, 904, 172
INVAR-10, Run: 039, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 782, 1, 200, 938, 181, 100, 64, 35, 100, 200, 209, 1038, 181
INVAR-10, Run: 040, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 721, 180, 100, 72, 27, 100, 200, 210, 821, 180
INVAR-10, Run: 041, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 971, 180, 100, 57, 42, 100, 200, 210, 1071, 180
INVAR-10, Run: 042, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 764, 0, 200, 870, 164, 100, 54, 45, 100, 200, 218, 970, 164
INVAR-10, Run: 043, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 776, 0, 200, 789, 176, 100, 60, 39, 100, 200, 212, 889, 176
INVAR-10, Run: 044, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 1, 200, 808, 179, 100, 57, 42, 100, 200, 210, 908, 179
INVAR-10, Run: 045, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 768, 0, 200, 682, 168, 100, 70, 29, 100, 200, 216, 782, 168
INVAR-10, Run: 046, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 776, 0, 200, 838, 176, 100, 52, 47, 100, 200, 212, 938, 176
INVAR-10, Run: 047, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 764, 1, 200, 882, 163, 100, 58, 41, 100, 200, 218, 982, 163
INVAR-10, Run: 048, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 907, 180, 100, 70, 29, 100, 200, 210, 1007, 180
INVAR-10, Run: 049, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 784, 1, 200, 837, 183, 100, 64, 35, 100, 200, 208, 937, 183
INVAR-10, Run: 050, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 770, 0, 200, 785, 170, 100, 59, 40, 100, 200, 215, 885, 170
INVAR-10, Run: 051, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 774, 1, 200, 861, 173, 100, 63, 36, 100, 200, 213, 961, 173
INVAR-10, Run: 052, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 766, 0, 200, 866, 166, 100, 65, 34, 100, 200, 217, 966, 166
INVAR-10, Run: 053, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 790, 1, 200, 798, 189, 100, 78, 21, 100, 200, 205, 898, 189
INVAR-10, Run: 054, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 782, 1, 200, 927, 181, 100, 64, 35, 100, 200, 209, 1027, 181
INVAR-10, Run: 055, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 784, 1, 200, 861, 183, 100, 64, 35, 100, 200, 208, 961, 183
INVAR-10, Run: 056, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 784, 1, 200, 853, 183, 100, 69, 30, 100, 200, 208, 953, 183
INVAR-10, Run: 057, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 778, 0, 200, 862, 178, 100, 60, 39, 100, 200, 211, 962, 178
INVAR-10, Run: 058, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 766, 0, 200, 883, 166, 100, 57, 42, 100, 200, 217, 983, 166
INVAR-10, Run: 059, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 776, 1, 200, 840, 175, 100, 59, 40, 100, 200, 212, 940, 175
INVAR-10, Run: 060, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 802, 180, 100, 65, 34, 100, 200, 210, 902, 180
INVAR-10, Run: 061, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 1, 200, 745, 179, 100, 61, 38, 100, 200, 210, 845, 179
INVAR-10, Run: 062, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 778, 0, 200, 768, 178, 100, 71, 28, 100, 200, 211, 868, 178
INVAR-10, Run: 063, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 774, 0, 200, 740, 174, 100, 61, 38, 100, 200, 213, 840, 174
INVAR-10, Run: 064, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 786, 1, 200, 792, 185, 100, 66, 33, 100, 200, 207, 892, 185
INVAR-10, Run: 065, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 778, 0, 200, 669, 178, 100, 64, 35, 100, 200, 211, 769, 178
INVAR-10, Run: 066, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 774, 0, 200, 676, 174, 100, 67, 32, 100, 200, 213, 776, 174
INVAR-10, Run: 067, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 790, 0, 200, 1081, 190, 100, 63, 36, 100, 200, 205, 1181, 190
INVAR-10, Run: 068, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 786, 1, 200, 668, 185, 100, 60, 39, 100, 200, 207, 768, 185
INVAR-10, Run: 069, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 780, 0, 200, 762, 180, 100, 66, 33, 100, 200, 210, 862, 180
