Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 022, P, 0, 0, 0, 0, 0, 49, 0, 4, 1, 4, 98, 0, 200, 551, 221, 217, 551, 100, 199, 451, 98, 100, 200, 858, 429
INVAR-10, Run: 023, P, 0, 0, 0, 0, 0, 12, 0, 2, 1, 2, 99, 0, 200, 588, 211, 209, 588, 100, 175, 512, 99, 100, 200, 590, 295
INVAR-10, Run: 024, P, 0, 0, 0, 0, 0, 54, 0, 4, 1, 4, 98, 0, 200, 546, 159, 155, 546, 100, 201, 444, 98, 100, 200, 612, 306
INVAR-10, Run: 025, P, 0, 0, 0, 0, 0, 9, 0, 2, 1, 2, 99, 0, 200, 591, 211, 209, 591, 100, 194, 496, 99, 100, 200, 712, 356
INVAR-10, Run: 026, P, 0, 0, 0, 0, 0, 26, 0, 2, 1, 2, 99, 0, 200, 574, 178, 176, 574, 100, 205, 468, 99, 100, 200, 582, 291
INVAR-10, Run: 027, P, 0, 0, 0, 0, 0, 25, 0, 2, 1, 2, 99, 0, 200, 575, 205, 203, 575, 100, 223, 451, 99, 100, 200, 578, 289
INVAR-10, Run: 028, P, 0, 0, 0, 0, 0, 15, 0, 2, 1, 2, 99, 0, 200, 585, 206, 204, 585, 100, 184, 500, 99, 100, 200, 472, 236
INVAR-10, Run: 029, P, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 100, 0, 200, 593, 225, 225, 593, 100, 232, 460, 100, 100, 200, 636, 318
INVAR-10, Run: 030, P, 0, 0, 0, 0, 0, 14, 0, 2, 1, 2, 99, 0, 200, 586, 166, 164, 586, 100, 204, 481, 99, 100, 200, 612, 306
INVAR-10, Run: 031, P, 0, 0, 0, 0, 0, 2, 0, 2, 1, 2, 99, 0, 200, 598, 193, 191, 598, 100, 208, 489, 99, 100, 200, 502, 251
INVAR-10, Run: 032, P, 0, 0, 0, 0, 0, 30, 0, 2, 1, 2, 99, 0, 200, 570, 225, 223, 570, 100, 174, 495, 99, 100, 200, 776, 388
INVAR-10, Run: 033, P, 0, 0, 0, 0, 0, 18, 0, 2, 1, 2, 99, 0, 200, 582, 217, 215, 582, 100, 181, 500, 99, 100, 200, 552, 276
INVAR-10, Run: 034, P, 0, 0, 0, 0, 0, 14, 0, 2, 1, 2, 99, 0, 200, 586, 187, 185, 586, 100, 221, 464, 99, 100, 200, 628, 314
INVAR-10, Run: 035, P, 0, 0, 0, 0, 0, 24, 0, 2, 1, 2, 99, 0, 200, 576, 147, 145, 576, 100, 178, 497, 99, 100, 200, 828, 414
INVAR-10, Run: 036, P, 0, 0, 0, 0, 0, 17, 0, 4, 1, 4, 98, 0, 200, 583, 188, 184, 583, 100, 192, 490, 98, 100, 200, 636, 318
INVAR-10, Run: 037, P, 0, 0, 0, 0, 0, 10, 0, 2, 1, 2, 99, 0, 200, 590, 210, 208, 590, 100, 194, 495, 99, 100, 200, 666, 333
INVAR-10, Run: 038, P, 0, 0, 0, 0, 0, 3, 0, 2, 1, 2, 99, 0, 200, 597, 207, 205, 597, 100, 204, 492, 99, 100, 200, 538, 269
INVAR-10, Run: 039, P, 0, 0, 0, 0, 0, 9, 0, 2, 1, 2, 99, 0, 200, 591, 193, 191, 591, 100, 182, 508, 99, 100, 200, 666, 333
INVAR-10, Run: 040, P, 0, 0, 0, 0, 0, 41, 0, 2, 1, 2, 99, 0, 200, 559, 202, 200, 559, 100, 180, 478, 99, 100, 200, 684, 342
INVAR-10, Run: 041, P, 0, 0, 0, 0, 0, 18, 0, 2, 1, 2, 99, 0, 200, 582, 201, 199, 582, 100, 220, 461, 99, 100, 200, 522, 261
INVAR-10, Run: 042, P, 0, 0, 0, 0, 0, 19, 0, 2, 1, 2, 99, 0, 200, 581, 196, 194, 581, 100, 207, 473, 99, 100, 200, 642, 321
INVAR-10, Run: 043, P, 0, 0, 0, 0, 0, 41, 0, 4, 1, 4, 98, 0, 200, 559, 194, 190, 559, 100, 181, 477, 98, 100, 200, 784, 392
INVAR-10, Run: 044, P, 0, 0, 0, 0, 0, 5, 0, 2, 1, 2, 99, 0, 200, 595, 219, 217, 595, 100, 203, 491, 99, 100, 200, 536, 268
INVAR-10, Run: 045, P, 0, 0, 0, 0, 0, 19, 0, 2, 1, 2, 99, 0, 200, 581, 198, 196, 581, 100, 231, 449, 99, 100, 200, 522, 261
INVAR-10, Run: 046, P, 0, 0, 0, 0, 0, 12, 0, 2, 1, 2, 99, 0, 200, 588, 235, 233, 588, 100, 230, 457, 99, 100, 200, 582, 291
INVAR-10, Run: 047, P, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 100, 0, 200, 596, 184, 184, 596, 100, 197, 498, 100, 100, 200, 608, 304
INVAR-10, Run: 048, P, 0, 0, 0, 0, 0, 35, 0, 2, 1, 2, 99, 0, 200, 565, 190, 188, 565, 100, 169, 495, 99, 100, 200, 556, 278
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 22, 0, 4, 1, 4, 98, 0, 200, 578, 208, 204, 578, 100, 215, 462, 98, 100, 200, 554, 277
INVAR-10, Run: 050, P, 0, 0, 0, 0, 0, 30, 0, 2, 1, 2, 99, 0, 200, 570, 195, 193, 570, 100, 208, 461, 99, 100, 200, 470, 235
INVAR-10, Run: 051, P, 0, 0, 0, 0, 0, 25, 0, 2, 1, 2, 99, 0, 200, 575, 174, 172, 575, 100, 210, 464, 99, 100, 200, 774, 387
INVAR-10, Run: 052, P, 0, 0, 0, 0, 0, 27, 0, 0, 1, 0, 100, 0, 200, 573, 201, 201, 573, 100, 203, 469, 100, 100, 200, 636, 318
