Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B
INVAR-1, Run: 058, P, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 059, P, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 060, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 061, P, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 062, P, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 063, P, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 064, P, 12, 0, 0, 0, 0, 0, 0, 30, 51, 1, 0
INVAR-1, Run: 065, P, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 066, P, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 067, P, 12, 0, 0, 0, 0, 0, 0, 30, 51, 1, 0
INVAR-1, Run: 068, P, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 069, P, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 070, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 071, P, 12, 0, 0, 0, 0, 0, 0, 30, 51, 1, 0
INVAR-1, Run: 072, P, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 073, F, 0, 0, 0, 0, 0, 0, 0, 36, 63, 1, 0
INVAR-1, Run: 074, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 075, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 076, P, 28, 0, 0, 0, 0, 0, 0, 22, 35, 1, 0
INVAR-1, Run: 077, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 078, P, 30, 0, 0, 0, 0, 0, 0, 21, 33, 1, 0
INVAR-1, Run: 079, P, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 080, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 081, F, 2, 0, 0, 0, 0, 0, 0, 35, 61, 1, 0
INVAR-1, Run: 082, P, 30, 0, 0, 0, 0, 0, 0, 21, 33, 1, 0
INVAR-1, Run: 083, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 084, P, 18, 0, 0, 0, 0, 0, 0, 27, 45, 1, 0
INVAR-1, Run: 085, P, 28, 0, 0, 0, 0, 0, 0, 22, 35, 1, 0
INVAR-1, Run: 086, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 087, P, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 088, P, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 089, P, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 090, F, 0, 0, 0, 0, 0, 0, 0, 36, 63, 1, 0
INVAR-1, Run: 091, P, 22, 0, 0, 0, 0, 0, 0, 25, 41, 1, 0
INVAR-1, Run: 092, P, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 093, P, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 094, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 095, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 096, P, 18, 0, 0, 0, 0, 0, 0, 27, 45, 1, 0
INVAR-1, Run: 097, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 098, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 099, P, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 100, P, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-10, Run: 001, P, 76, 0, 0, 0, 0, 0, 0, 362, 624, 1, 0
INVAR-10, Run: 002, P, 20, 0, 0, 0, 0, 0, 0, 390, 680, 1, 0
INVAR-10, Run: 003, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 004, P, 12, 0, 0, 0, 0, 0, 0, 394, 688, 1, 0
INVAR-10, Run: 005, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 006, P, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 007, P, 28, 0, 0, 0, 0, 0, 0, 386, 672, 1, 0
INVAR-10, Run: 008, P, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 009, P, 24, 0, 0, 0, 0, 0, 0, 388, 676, 1, 0
INVAR-10, Run: 010, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 011, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 012, P, 6, 0, 0, 0, 0, 0, 0, 397, 694, 1, 0
INVAR-10, Run: 013, P, 90, 0, 0, 0, 0, 0, 0, 355, 610, 1, 0
INVAR-10, Run: 014, P, 16, 0, 0, 0, 0, 0, 0, 392, 684, 1, 0
INVAR-10, Run: 015, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 016, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 017, P, 28, 0, 0, 0, 0, 0, 0, 386, 672, 1, 0
INVAR-10, Run: 018, P, 34, 0, 0, 0, 0, 0, 0, 383, 666, 1, 0
INVAR-10, Run: 019, P, 10, 0, 0, 0, 0, 0, 0, 395, 690, 1, 0
INVAR-10, Run: 020, P, 68, 0, 0, 0, 0, 0, 0, 366, 632, 1, 0
INVAR-10, Run: 021, P, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 022, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 023, P, 12, 0, 0, 0, 0, 0, 0, 394, 688, 1, 0
INVAR-10, Run: 024, P, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 025, P, 20, 0, 0, 0, 0, 0, 0, 390, 680, 1, 0
INVAR-10, Run: 026, P, 52, 0, 0, 0, 0, 0, 0, 374, 648, 1, 0
INVAR-10, Run: 027, P, 20, 0, 0, 0, 0, 0, 0, 390, 680, 1, 0
INVAR-10, Run: 028, P, 12, 0, 0, 0, 0, 0, 0, 394, 688, 1, 0
INVAR-10, Run: 029, P, 18, 0, 0, 0, 0, 0, 0, 391, 682, 1, 0
INVAR-10, Run: 030, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 031, P, 28, 0, 0, 0, 0, 0, 0, 386, 672, 1, 0
INVAR-10, Run: 032, P, 86, 0, 0, 0, 0, 0, 0, 357, 614, 1, 0
INVAR-10, Run: 033, P, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 034, P, 44, 0, 0, 0, 0, 0, 0, 378, 656, 1, 0
INVAR-10, Run: 035, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 036, P, 48, 0, 0, 0, 0, 0, 0, 376, 652, 1, 0
INVAR-10, Run: 037, P, 28, 0, 0, 0, 0, 0, 0, 386, 672, 1, 0
INVAR-10, Run: 038, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
INVAR-10, Run: 039, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 040, P, 42, 0, 0, 0, 0, 0, 0, 379, 658, 1, 0
INVAR-10, Run: 041, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 042, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 043, P, 10, 0, 0, 0, 0, 0, 0, 395, 690, 1, 0
INVAR-10, Run: 044, P, 22, 0, 0, 0, 0, 0, 0, 389, 678, 1, 0
INVAR-10, Run: 045, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 046, P, 66, 0, 0, 0, 0, 0, 0, 367, 634, 1, 0
INVAR-10, Run: 047, P, 110, 0, 0, 0, 0, 0, 0, 345, 590, 1, 0
INVAR-10, Run: 048, P, 22, 0, 0, 0, 0, 0, 0, 389, 678, 1, 0
INVAR-10, Run: 049, P, 68, 0, 0, 0, 0, 0, 0, 366, 632, 1, 0
INVAR-10, Run: 050, P, 52, 0, 0, 0, 0, 0, 0, 374, 648, 1, 0
INVAR-10, Run: 051, P, 44, 0, 0, 0, 0, 0, 0, 378, 656, 1, 0
INVAR-10, Run: 052, P, 108, 0, 0, 0, 0, 0, 0, 346, 592, 1, 0
INVAR-10, Run: 053, P, 58, 0, 0, 0, 0, 0, 0, 371, 642, 1, 0
INVAR-10, Run: 054, P, 26, 0, 0, 0, 0, 0, 0, 387, 674, 1, 0
INVAR-10, Run: 055, P, 42, 0, 0, 0, 0, 0, 0, 379, 658, 1, 0
INVAR-10, Run: 056, P, 32, 0, 0, 0, 0, 0, 0, 384, 668, 1, 0
INVAR-10, Run: 057, P, 84, 0, 0, 0, 0, 0, 0, 358, 616, 1, 0
INVAR-10, Run: 058, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 059, P, 26, 0, 0, 0, 0, 0, 0, 387, 674, 1, 0
INVAR-10, Run: 060, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
INVAR-10, Run: 061, P, 52, 0, 0, 0, 0, 0, 0, 374, 648, 1, 0
INVAR-10, Run: 062, P, 66, 0, 0, 0, 0, 0, 0, 367, 634, 1, 0
INVAR-10, Run: 063, P, 50, 0, 0, 0, 0, 0, 0, 375, 650, 1, 0
INVAR-10, Run: 064, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 065, P, 66, 0, 0, 0, 0, 0, 0, 367, 634, 1, 0
INVAR-10, Run: 066, P, 18, 0, 0, 0, 0, 0, 0, 391, 682, 1, 0
INVAR-10, Run: 067, P, 72, 0, 0, 0, 0, 0, 0, 364, 628, 1, 0
INVAR-10, Run: 068, P, 44, 0, 0, 0, 0, 0, 0, 378, 656, 1, 0
INVAR-10, Run: 069, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 070, P, 38, 0, 0, 0, 0, 0, 0, 381, 662, 1, 0
INVAR-10, Run: 071, P, 44, 0, 0, 0, 0, 0, 0, 378, 656, 1, 0
INVAR-10, Run: 072, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 073, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 074, P, 12, 0, 0, 0, 0, 0, 0, 394, 688, 1, 0
INVAR-10, Run: 075, P, 106, 0, 0, 0, 0, 0, 0, 347, 594, 1, 0
INVAR-10, Run: 076, P, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 077, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
