Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y
13, Run: 049, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 050, P, 8, 0, 0, 11, 0, 3, 4
13, Run: 051, P, 10, 0, 0, 10, 0, 0, 5
13, Run: 052, P, 9, 0, 0, 11, 0, 3, 4
13, Run: 053, P, 3, 0, 0, 13, 0, 9, 2
13, Run: 054, P, 8, 0, 0, 13, 0, 3, 4
13, Run: 055, P, 3, 0, 0, 13, 0, 9, 2
13, Run: 056, P, 5, 0, 0, 13, 0, 9, 2
13, Run: 057, P, 7, 0, 0, 13, 0, 9, 2
13, Run: 058, P, 5, 0, 0, 13, 0, 9, 2
13, Run: 059, P, 7, 0, 0, 13, 0, 9, 2
13, Run: 060, P, 11, 0, 0, 10, 0, 0, 5
13, Run: 061, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 062, P, 11, 0, 0, 11, 0, 0, 5
13, Run: 063, P, 5, 0, 0, 13, 0, 9, 2
13, Run: 064, P, 8, 0, 0, 12, 0, 6, 3
13, Run: 065, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 066, P, 10, 0, 0, 10, 0, 0, 5
13, Run: 067, P, 4, 0, 0, 13, 0, 9, 2
13, Run: 068, P, 8, 0, 0, 11, 0, 3, 4
13, Run: 069, P, 5, 0, 0, 12, 0, 6, 3
13, Run: 070, P, 10, 0, 0, 12, 0, 3, 4
13, Run: 071, P, 10, 0, 0, 10, 0, 0, 5
13, Run: 072, P, 9, 0, 0, 11, 0, 3, 4
13, Run: 073, P, 4, 0, 0, 13, 0, 9, 2
13, Run: 074, P, 6, 0, 0, 13, 0, 6, 3
13, Run: 075, P, 8, 0, 0, 11, 0, 3, 4
13, Run: 076, P, 3, 0, 0, 14, 0, 12, 1
13, Run: 077, P, 7, 0, 0, 12, 0, 6, 3
13, Run: 078, P, 8, 0, 0, 13, 0, 9, 2
13, Run: 079, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 080, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 081, P, 5, 0, 0, 12, 0, 6, 3
13, Run: 082, P, 3, 0, 0, 14, 0, 12, 1
13, Run: 083, P, 7, 0, 0, 12, 0, 6, 3
13, Run: 084, P, 6, 0, 0, 13, 0, 9, 2
13, Run: 085, P, 9, 0, 0, 11, 0, 3, 4
13, Run: 086, P, 4, 0, 0, 14, 0, 9, 2
13, Run: 087, P, 9, 0, 0, 11, 0, 3, 4
13, Run: 088, P, 6, 0, 0, 13, 0, 9, 2
13, Run: 089, P, 5, 0, 0, 12, 0, 6, 3
13, Run: 090, P, 4, 0, 0, 13, 0, 9, 2
13, Run: 091, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 092, P, 5, 0, 0, 13, 0, 9, 2
13, Run: 093, P, 3, 0, 0, 13, 0, 9, 2
13, Run: 094, P, 11, 0, 0, 11, 0, 3, 4
13, Run: 095, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 096, P, 5, 0, 0, 13, 0, 6, 3
13, Run: 097, P, 7, 0, 0, 12, 0, 6, 3
13, Run: 098, P, 6, 0, 0, 12, 0, 6, 3
13, Run: 099, P, 7, 0, 0, 13, 0, 9, 2
13, Run: 100, P, 6, 0, 0, 12, 0, 6, 3
14, Run: 001, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 002, P, 57, 0, 0, 78, 0, 3, 4
14, Run: 003, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 004, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 005, P, 51, 0, 0, 79, 0, 9, 2
14, Run: 006, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 007, P, 56, 0, 0, 78, 0, 6, 3
14, Run: 008, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 009, P, 60, 0, 0, 76, 0, 0, 5
14, Run: 010, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 011, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 012, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 013, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 014, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 015, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 016, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 017, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 018, P, 59, 0, 0, 77, 0, 3, 4
14, Run: 019, F, 48, 0, 0, 81, 0, 15, 0
14, Run: 020, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 021, P, 58, 0, 0, 77, 0, 3, 4
14, Run: 022, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 023, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 024, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 025, P, 58, 0, 0, 77, 0, 3, 4
14, Run: 026, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 027, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 028, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 029, P, 58, 0, 0, 77, 0, 3, 4
14, Run: 030, P, 53, 0, 0, 79, 0, 9, 2
14, Run: 031, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 032, P, 52, 0, 0, 80, 0, 12, 1
14, Run: 033, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 034, P, 50, 0, 0, 80, 0, 12, 1
14, Run: 035, P, 60, 0, 0, 76, 0, 0, 5
14, Run: 036, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 037, P, 60, 0, 0, 76, 0, 0, 5
14, Run: 038, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 039, P, 57, 0, 0, 78, 0, 3, 4
14, Run: 040, P, 51, 0, 0, 79, 0, 9, 2
14, Run: 041, P, 54, 0, 0, 79, 0, 6, 3
14, Run: 042, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 043, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 044, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 045, P, 57, 0, 0, 78, 0, 3, 4
14, Run: 046, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 047, P, 60, 0, 0, 76, 0, 0, 5
14, Run: 048, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 049, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 050, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 051, P, 54, 0, 0, 79, 0, 9, 2
14, Run: 052, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 053, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 054, P, 58, 0, 0, 77, 0, 3, 4
14, Run: 055, P, 48, 0, 0, 80, 0, 12, 1
14, Run: 056, P, 50, 0, 0, 80, 0, 12, 1
14, Run: 057, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 058, P, 58, 0, 0, 77, 0, 3, 4
14, Run: 059, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 060, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 061, P, 49, 0, 0, 80, 0, 12, 1
14, Run: 062, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 063, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 064, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 065, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 066, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 067, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 068, P, 51, 0, 0, 79, 0, 9, 2
14, Run: 069, P, 58, 0, 0, 77, 0, 3, 4
14, Run: 070, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 071, P, 51, 0, 0, 79, 0, 9, 2
14, Run: 072, P, 51, 0, 0, 79, 0, 9, 2
14, Run: 073, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 074, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 075, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 076, P, 60, 0, 0, 76, 0, 0, 5
14, Run: 077, P, 53, 0, 0, 79, 0, 9, 2
14, Run: 078, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 079, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 080, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 081, P, 51, 0, 0, 80, 0, 12, 1
14, Run: 082, P, 60, 0, 0, 77, 0, 0, 5
14, Run: 083, P, 50, 0, 0, 80, 0, 12, 1
14, Run: 084, P, 58, 0, 0, 77, 0, 3, 4
14, Run: 085, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 086, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 087, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 088, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 089, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 090, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 091, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 092, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 093, P, 55, 0, 0, 78, 0, 6, 3
14, Run: 094, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 095, P, 54, 0, 0, 78, 0, 6, 3
14, Run: 096, P, 49, 0, 0, 80, 0, 12, 1
14, Run: 097, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 098, P, 57, 0, 0, 77, 0, 3, 4
14, Run: 099, P, 52, 0, 0, 79, 0, 9, 2
14, Run: 100, P, 54, 0, 0, 78, 0, 6, 3
15, Run: 001, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 002, P, 149, 0, 0, 164, 0, 12, 1
15, Run: 003, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 004, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 005, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 006, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 007, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 008, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 009, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 010, P, 150, 0, 0, 164, 0, 12, 1
15, Run: 011, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 012, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 013, P, 150, 0, 0, 164, 0, 12, 1
15, Run: 014, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 015, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 016, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 017, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 018, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 019, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 020, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 021, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 022, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 023, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 024, P, 154, 0, 0, 163, 0, 6, 3
15, Run: 025, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 026, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 027, P, 160, 0, 0, 160, 0, 0, 5
15, Run: 028, P, 153, 0, 0, 163, 0, 9, 2
15, Run: 029, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 030, P, 158, 0, 0, 161, 0, 3, 4
15, Run: 031, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 032, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 033, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 034, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 035, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 036, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 037, P, 152, 0, 0, 163, 0, 9, 2
15, Run: 038, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 039, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 040, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 041, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 042, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 043, P, 150, 0, 0, 164, 0, 12, 1
15, Run: 044, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 045, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 046, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 047, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 048, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 049, P, 160, 0, 0, 160, 0, 0, 5
15, Run: 050, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 051, P, 153, 0, 0, 163, 0, 9, 2
15, Run: 052, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 053, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 054, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 055, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 056, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 057, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 058, P, 151, 0, 0, 164, 0, 9, 2
15, Run: 059, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 060, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 061, P, 152, 0, 0, 163, 0, 9, 2
15, Run: 062, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 063, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 064, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 065, P, 160, 0, 0, 160, 0, 0, 5
15, Run: 066, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 067, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 068, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 069, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 070, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 071, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 072, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 073, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 074, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 075, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 076, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 077, P, 149, 0, 0, 164, 0, 12, 1
15, Run: 078, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 079, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 080, P, 152, 0, 0, 163, 0, 9, 2
15, Run: 081, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 082, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 083, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 084, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 085, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 086, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 087, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 088, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 089, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 090, P, 152, 0, 0, 163, 0, 9, 2
15, Run: 091, P, 157, 0, 0, 161, 0, 3, 4
15, Run: 092, P, 152, 0, 0, 163, 0, 9, 2
15, Run: 093, P, 160, 0, 0, 160, 0, 0, 5
15, Run: 094, P, 155, 0, 0, 162, 0, 6, 3
15, Run: 095, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 096, P, 154, 0, 0, 162, 0, 6, 3
15, Run: 097, P, 157, 0, 0, 162, 0, 3, 4
15, Run: 098, P, 151, 0, 0, 163, 0, 9, 2
15, Run: 099, P, 148, 0, 0, 164, 0, 12, 1
15, Run: 100, P, 151, 0, 0, 163, 0, 9, 2
2, Run: 001, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 002, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 003, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 004, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 005, P, 51, 0, 0, 59, 0, 12, 1
2, Run: 006, P, 61, 0, 0, 56, 0, 3, 4
2, Run: 007, F, 50, 0, 0, 60, 0, 15, 0
2, Run: 008, P, 51, 0, 0, 59, 0, 12, 1
2, Run: 009, P, 60, 0, 0, 57, 0, 6, 3
2, Run: 010, P, 56, 0, 0, 58, 0, 9, 2
2, Run: 011, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 012, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 013, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 014, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 015, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 016, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 017, P, 54, 0, 0, 59, 0, 12, 1
2, Run: 018, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 019, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 020, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 021, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 022, P, 63, 0, 0, 55, 0, 0, 5
2, Run: 023, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 024, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 025, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 026, F, 52, 0, 0, 60, 0, 15, 0
2, Run: 027, F, 52, 0, 0, 60, 0, 15, 0
2, Run: 028, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 029, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 030, P, 53, 0, 0, 59, 0, 12, 1
2, Run: 031, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 032, P, 56, 0, 0, 58, 0, 9, 2
2, Run: 033, P, 53, 0, 0, 59, 0, 12, 1
2, Run: 034, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 035, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 036, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 037, P, 53, 0, 0, 59, 0, 12, 1
2, Run: 038, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 039, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 040, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 041, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 042, P, 61, 0, 0, 56, 0, 3, 4
2, Run: 043, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 044, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 045, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 046, F, 49, 0, 0, 60, 0, 15, 0
2, Run: 047, F, 51, 0, 0, 60, 0, 15, 0
2, Run: 048, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 049, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 050, P, 51, 0, 0, 59, 0, 12, 1
2, Run: 051, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 052, P, 57, 0, 0, 58, 0, 9, 2
2, Run: 053, F, 49, 0, 0, 60, 0, 15, 0
2, Run: 054, P, 59, 0, 0, 57, 0, 6, 3
2, Run: 055, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 056, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 057, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 058, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 059, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 060, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 061, P, 54, 0, 0, 59, 0, 12, 1
2, Run: 062, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 063, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 064, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 065, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 066, P, 64, 0, 0, 55, 0, 0, 5
2, Run: 067, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 068, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 069, P, 60, 0, 0, 57, 0, 6, 3
2, Run: 070, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 071, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 072, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 073, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 074, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 075, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 076, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 077, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 078, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 079, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 080, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 081, F, 51, 0, 0, 60, 0, 15, 0
2, Run: 082, P, 54, 0, 0, 59, 0, 12, 1
2, Run: 083, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 084, P, 53, 0, 0, 59, 0, 12, 1
2, Run: 085, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 086, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 087, P, 58, 0, 0, 58, 0, 6, 3
2, Run: 088, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 089, P, 60, 0, 0, 56, 0, 3, 4
2, Run: 090, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 091, P, 56, 0, 0, 58, 0, 9, 2
2, Run: 092, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 093, P, 58, 0, 0, 57, 0, 6, 3
2, Run: 094, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 095, P, 54, 0, 0, 58, 0, 9, 2
2, Run: 096, P, 55, 0, 0, 58, 0, 9, 2
2, Run: 097, P, 52, 0, 0, 59, 0, 12, 1
2, Run: 098, P, 62, 0, 0, 57, 0, 3, 4
2, Run: 099, P, 57, 0, 0, 57, 0, 6, 3
2, Run: 100, P, 60, 0, 0, 57, 0, 6, 3
3, Run: 001, F, 97, 0, 0, 120, 0, 15, 0
3, Run: 002, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 003, P, 111, 0, 0, 115, 0, 0, 5
3, Run: 004, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 005, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 006, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 007, P, 101, 0, 0, 119, 0, 12, 1
3, Run: 008, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 009, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 010, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 011, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 012, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 013, P, 99, 0, 0, 119, 0, 12, 1
3, Run: 014, P, 111, 0, 0, 116, 0, 0, 5
3, Run: 015, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 016, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 017, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 018, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 019, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 020, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 021, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 022, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 023, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 024, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 025, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 026, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 027, P, 109, 0, 0, 116, 0, 3, 4
3, Run: 028, P, 111, 0, 0, 115, 0, 0, 5
3, Run: 029, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 030, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 031, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 032, P, 111, 0, 0, 115, 0, 0, 5
3, Run: 033, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 034, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 035, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 036, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 037, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 038, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 039, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 040, P, 111, 0, 0, 115, 0, 0, 5
3, Run: 041, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 042, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 043, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 044, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 045, P, 100, 0, 0, 119, 0, 12, 1
3, Run: 046, P, 100, 0, 0, 119, 0, 12, 1
3, Run: 047, P, 111, 0, 0, 116, 0, 0, 5
3, Run: 048, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 049, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 050, P, 105, 0, 0, 118, 0, 9, 2
3, Run: 051, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 052, P, 99, 0, 0, 119, 0, 12, 1
3, Run: 053, P, 99, 0, 0, 119, 0, 12, 1
3, Run: 054, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 055, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 056, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 057, P, 104, 0, 0, 118, 0, 9, 2
3, Run: 058, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 059, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 060, P, 100, 0, 0, 119, 0, 12, 1
3, Run: 061, P, 100, 0, 0, 119, 0, 12, 1
3, Run: 062, P, 108, 0, 0, 117, 0, 3, 4
3, Run: 063, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 064, P, 107, 0, 0, 117, 0, 6, 3
3, Run: 065, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 066, P, 99, 0, 0, 119, 0, 12, 1
3, Run: 067, P, 100, 0, 0, 119, 0, 12, 1
3, Run: 068, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 069, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 070, P, 104, 0, 0, 118, 0, 9, 2
3, Run: 071, P, 100, 0, 0, 119, 0, 12, 1
3, Run: 072, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 073, P, 100, 0, 0, 119, 0, 12, 1
3, Run: 074, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 075, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 076, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 077, P, 109, 0, 0, 116, 0, 3, 4
3, Run: 078, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 079, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 080, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 081, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 082, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 083, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 084, P, 111, 0, 0, 116, 0, 0, 5
3, Run: 085, P, 109, 0, 0, 116, 0, 3, 4
3, Run: 086, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 087, P, 108, 0, 0, 116, 0, 3, 4
3, Run: 088, P, 109, 0, 0, 116, 0, 3, 4
3, Run: 089, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 090, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 091, P, 109, 0, 0, 117, 0, 3, 4
3, Run: 092, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 093, P, 106, 0, 0, 117, 0, 6, 3
3, Run: 094, P, 101, 0, 0, 119, 0, 12, 1
3, Run: 095, P, 103, 0, 0, 118, 0, 9, 2
3, Run: 096, P, 99, 0, 0, 119, 0, 12, 1
3, Run: 097, P, 102, 0, 0, 118, 0, 9, 2
3, Run: 098, P, 100, 0, 0, 119, 0, 12, 1
