Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F
INVAR-10, Run: 035, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 036, P, 39, 0, 0, 0, 1, 0, 1, 0, 963, 963, 0, 0
INVAR-10, Run: 037, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-10, Run: 038, P, 43, 0, 0, 0, 1, 0, 1, 0, 939, 939, 0, 0
INVAR-10, Run: 039, P, 41, 0, 0, 0, 1, 0, 1, 0, 951, 951, 0, 0
INVAR-10, Run: 040, P, 32, 0, 0, 0, 1, 0, 1, 0, 1005, 1005, 0, 0
INVAR-10, Run: 041, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 042, P, 41, 0, 0, 0, 1, 0, 1, 0, 951, 951, 0, 0
INVAR-10, Run: 043, P, 35, 0, 0, 0, 1, 0, 1, 0, 987, 987, 0, 0
INVAR-10, Run: 044, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 045, P, 33, 0, 0, 0, 1, 0, 1, 0, 999, 999, 0, 0
INVAR-10, Run: 046, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-10, Run: 047, P, 33, 0, 0, 0, 1, 0, 1, 0, 999, 999, 0, 0
INVAR-10, Run: 048, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 049, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 050, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 051, P, 29, 0, 0, 0, 1, 0, 1, 0, 1023, 1023, 0, 0
INVAR-10, Run: 052, P, 47, 0, 0, 0, 1, 0, 1, 0, 915, 915, 0, 0
INVAR-10, Run: 053, P, 32, 0, 0, 0, 1, 0, 1, 0, 1005, 1005, 0, 0
INVAR-10, Run: 054, P, 35, 0, 0, 0, 1, 0, 1, 0, 987, 987, 0, 0
INVAR-10, Run: 055, P, 38, 0, 0, 0, 1, 0, 1, 0, 969, 969, 0, 0
INVAR-10, Run: 056, P, 35, 0, 0, 0, 1, 0, 1, 0, 987, 987, 0, 0
INVAR-10, Run: 057, P, 38, 0, 0, 0, 1, 0, 1, 0, 969, 969, 0, 0
INVAR-10, Run: 058, P, 39, 0, 0, 0, 1, 0, 1, 0, 963, 963, 0, 0
INVAR-10, Run: 059, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 060, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 061, P, 35, 0, 0, 0, 1, 0, 1, 0, 987, 987, 0, 0
INVAR-10, Run: 062, P, 34, 0, 0, 0, 1, 0, 1, 0, 993, 993, 0, 0
INVAR-10, Run: 063, P, 34, 0, 0, 0, 1, 0, 1, 0, 993, 993, 0, 0
INVAR-10, Run: 064, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 065, P, 41, 0, 0, 0, 1, 0, 1, 0, 951, 951, 0, 0
INVAR-10, Run: 066, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-10, Run: 067, P, 35, 0, 0, 0, 1, 0, 1, 0, 987, 987, 0, 0
INVAR-10, Run: 068, P, 38, 0, 0, 0, 1, 0, 1, 0, 969, 969, 0, 0
INVAR-10, Run: 069, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 070, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 071, P, 38, 0, 0, 0, 1, 0, 1, 0, 969, 969, 0, 0
INVAR-10, Run: 072, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 073, P, 35, 0, 0, 0, 1, 0, 1, 0, 987, 987, 0, 0
INVAR-10, Run: 074, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 075, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-10, Run: 076, P, 38, 0, 0, 0, 1, 0, 1, 0, 969, 969, 0, 0
INVAR-10, Run: 077, P, 34, 0, 0, 0, 1, 0, 1, 0, 993, 993, 0, 0
INVAR-10, Run: 078, P, 34, 0, 0, 0, 1, 0, 1, 0, 993, 993, 0, 0
INVAR-10, Run: 079, P, 31, 0, 0, 0, 1, 0, 1, 0, 1011, 1011, 0, 0
INVAR-10, Run: 080, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 081, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 082, P, 35, 0, 0, 0, 1, 0, 1, 0, 987, 987, 0, 0
INVAR-10, Run: 083, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-10, Run: 084, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-10, Run: 085, P, 34, 0, 0, 0, 1, 0, 1, 0, 993, 993, 0, 0
INVAR-10, Run: 086, P, 39, 0, 0, 0, 1, 0, 1, 0, 963, 963, 0, 0
INVAR-10, Run: 087, P, 39, 0, 0, 0, 1, 0, 1, 0, 963, 963, 0, 0
INVAR-10, Run: 088, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-10, Run: 089, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 090, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 091, P, 42, 0, 0, 0, 1, 0, 1, 0, 945, 945, 0, 0
INVAR-10, Run: 092, P, 36, 0, 0, 0, 1, 0, 1, 0, 981, 981, 0, 0
INVAR-10, Run: 093, P, 40, 0, 0, 0, 1, 0, 1, 0, 957, 957, 0, 0
INVAR-10, Run: 094, P, 38, 0, 0, 0, 1, 0, 1, 0, 969, 969, 0, 0
INVAR-10, Run: 095, P, 38, 0, 0, 0, 1, 0, 1, 0, 969, 969, 0, 0
INVAR-10, Run: 096, P, 31, 0, 0, 0, 1, 0, 1, 0, 1011, 1011, 0, 0
INVAR-10, Run: 097, P, 43, 0, 0, 0, 1, 0, 1, 0, 939, 939, 0, 0
INVAR-10, Run: 098, P, 41, 0, 0, 0, 1, 0, 1, 0, 951, 951, 0, 0
INVAR-10, Run: 099, P, 33, 0, 0, 0, 1, 0, 1, 0, 999, 999, 0, 0
INVAR-10, Run: 100, P, 37, 0, 0, 0, 1, 0, 1, 0, 975, 975, 0, 0
INVAR-2, Run: 001, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 002, P, 9, 0, 0, 0, 1, 0, 1, 0, 279, 279, 0, 0
INVAR-2, Run: 003, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 004, P, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 005, P, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 006, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 007, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 008, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 009, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 010, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 011, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 012, P, 16, 0, 0, 0, 1, 0, 1, 0, 237, 237, 0, 0
INVAR-2, Run: 013, P, 17, 0, 0, 0, 1, 0, 1, 0, 231, 231, 0, 0
INVAR-2, Run: 014, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 015, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 016, P, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 017, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 018, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 019, P, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 020, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 021, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 022, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 023, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 024, P, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 025, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 026, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 027, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 028, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 029, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 030, P, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 031, P, 16, 0, 0, 0, 1, 0, 1, 0, 237, 237, 0, 0
INVAR-2, Run: 032, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 033, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 034, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 035, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 036, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 037, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 038, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 039, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 040, P, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 041, P, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 042, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 043, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 044, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 045, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 046, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 047, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 048, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 049, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 050, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 051, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 052, P, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 053, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 054, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 055, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 056, P, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 057, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 058, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 059, P, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 060, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 061, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 062, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 063, P, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 064, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 065, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 066, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 067, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 068, P, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 069, P, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 070, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 071, P, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 072, P, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
