Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P, Y
16, Run: 047, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 048, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 049, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 050, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 051, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 052, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 053, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 054, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 055, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 056, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 057, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 058, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 059, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 060, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 061, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 062, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 063, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 064, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 065, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 066, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 067, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 068, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 069, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 070, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 071, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 072, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 073, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 074, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 075, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 076, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 077, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 078, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 079, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 080, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 081, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 082, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 083, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 084, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 085, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 086, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 087, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 088, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 089, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 090, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 091, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 092, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 093, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 094, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 095, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 096, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 097, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 098, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 099, P, 33, 0, 3, 0, 5, 0, 0
16, Run: 100, P, 33, 0, 3, 0, 5, 0, 0
17, Run: 001, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 002, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 003, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 004, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 005, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 006, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 007, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 008, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 009, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 010, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 011, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 012, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 013, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 014, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 015, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 016, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 017, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 018, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 019, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 020, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 021, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 022, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 023, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 024, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 025, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 026, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 027, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 028, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 029, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 030, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 031, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 032, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 033, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 034, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 035, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 036, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 037, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 038, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 039, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 040, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 041, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 042, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 043, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 044, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 045, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 046, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 047, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 048, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 049, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 050, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 051, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 052, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 053, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 054, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 055, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 056, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 057, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 058, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 059, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 060, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 061, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 062, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 063, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 064, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 065, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 066, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 067, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 068, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 069, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 070, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 071, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 072, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 073, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 074, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 075, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 076, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 077, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 078, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 079, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 080, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 081, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 082, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 083, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 084, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 085, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 086, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 087, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 088, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 089, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 090, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 091, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 092, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 093, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 094, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 095, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 096, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 097, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 098, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 099, P, 89, 0, 3, 0, 5, 0, 0
17, Run: 100, P, 89, 0, 3, 0, 5, 0, 0
18, Run: 001, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 002, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 003, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 004, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 005, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 006, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 007, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 008, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 009, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 010, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 011, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 012, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 013, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 014, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 015, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 016, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 017, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 018, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 019, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 020, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 021, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 022, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 023, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 024, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 025, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 026, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 027, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 028, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 029, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 030, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 031, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 032, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 033, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 034, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 035, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 036, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 037, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 038, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 039, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 040, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 041, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 042, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 043, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 044, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 045, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 046, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 047, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 048, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 049, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 050, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 051, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 052, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 053, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 054, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 055, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 056, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 057, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 058, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 059, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 060, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 061, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 062, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 063, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 064, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 065, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 066, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 067, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 068, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 069, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 070, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 071, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 072, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 073, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 074, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 075, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 076, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 077, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 078, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 079, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 080, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 081, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 082, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 083, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 084, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 085, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 086, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 087, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 088, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 089, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 090, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 091, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 092, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 093, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 094, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 095, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 096, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 097, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 098, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 099, P, 131, 0, 3, 0, 5, 0, 0
18, Run: 100, P, 131, 0, 3, 0, 5, 0, 0
7, Run: 001, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 002, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 003, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 004, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 005, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 006, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 007, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 008, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 009, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 010, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 011, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 012, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 013, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 014, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 015, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 016, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 017, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 018, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 019, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 020, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 021, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 022, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 023, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 024, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 025, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 026, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 027, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 028, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 029, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 030, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 031, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 032, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 033, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 034, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 035, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 036, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 037, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 038, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 039, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 040, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 041, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 042, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 043, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 044, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 045, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 046, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 047, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 048, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 049, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 050, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 051, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 052, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 053, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 054, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 055, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 056, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 057, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 058, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 059, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 060, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 061, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 062, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 063, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 064, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 065, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 066, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 067, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 068, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 069, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 070, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 071, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 072, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 073, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 074, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 075, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 076, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 077, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 078, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 079, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 080, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 081, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 082, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 083, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 084, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 085, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 086, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 087, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 088, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 089, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 090, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 091, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 092, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 093, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 094, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 095, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 096, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 097, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 098, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 099, P, 12, 0, 3, 0, 5, 0, 0
7, Run: 100, P, 12, 0, 3, 0, 5, 0, 0
8, Run: 001, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 002, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 003, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 004, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 005, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 006, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 007, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 008, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 009, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 010, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 011, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 012, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 013, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 014, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 015, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 016, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 017, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 018, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 019, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 020, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 021, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 022, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 023, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 024, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 025, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 026, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 027, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 028, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 029, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 030, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 031, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 032, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 033, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 034, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 035, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 036, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 037, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 038, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 039, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 040, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 041, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 042, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 043, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 044, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 045, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 046, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 047, P, 88, 0, 3, 0, 5, 0, 0
8, Run: 048, P, 88, 0, 3, 0, 5, 0, 0
