Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P, Y
10, Run: 078, P, 3, 0, 0, 13, 0, 2, 3
10, Run: 079, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 080, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 081, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 082, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 083, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 084, F, 3, 1, 0, 13, 0, 3, 2
10, Run: 085, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 086, F, 3, 1, 0, 13, 0, 3, 2
10, Run: 087, F, 3, 1, 0, 13, 0, 3, 2
10, Run: 088, F, 3, 1, 0, 13, 0, 3, 2
10, Run: 089, P, 3, 0, 0, 13, 0, 2, 3
10, Run: 090, F, 4, 1, 0, 15, 0, 2, 3
10, Run: 091, P, 3, 0, 0, 14, 0, 2, 3
10, Run: 092, P, 3, 0, 0, 14, 0, 2, 3
10, Run: 093, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 094, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 095, P, 3, 0, 0, 14, 0, 2, 3
10, Run: 096, F, 3, 1, 0, 14, 0, 3, 2
10, Run: 097, F, 3, 1, 0, 13, 0, 3, 2
10, Run: 098, F, 3, 1, 0, 13, 0, 3, 2
10, Run: 099, F, 3, 1, 0, 13, 0, 3, 2
10, Run: 100, P, 3, 0, 0, 13, 0, 2, 3
11, Run: 001, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 002, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 003, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 004, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 005, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 006, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 007, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 008, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 009, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 010, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 011, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 012, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 013, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 014, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 015, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 016, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 017, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 018, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 019, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 020, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 021, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 022, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 023, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 024, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 025, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 026, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 027, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 028, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 029, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 030, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 031, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 032, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 033, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 034, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 035, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 036, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 037, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 038, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 039, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 040, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 041, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 042, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 043, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 044, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 045, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 046, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 047, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 048, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 049, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 050, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 051, F, 91, 1, 0, 82, 0, 3, 2
11, Run: 052, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 053, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 054, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 055, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 056, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 057, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 058, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 059, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 060, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 061, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 062, F, 91, 1, 0, 82, 0, 3, 2
11, Run: 063, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 064, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 065, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 066, F, 91, 1, 0, 82, 0, 3, 2
11, Run: 067, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 068, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 069, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 070, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 071, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 072, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 073, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 074, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 075, F, 91, 1, 0, 82, 0, 3, 2
11, Run: 076, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 077, F, 91, 1, 0, 82, 0, 3, 2
11, Run: 078, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 079, F, 91, 1, 0, 82, 0, 3, 2
11, Run: 080, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 081, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 082, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 083, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 084, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 085, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 086, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 087, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 088, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 089, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 090, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 091, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 092, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 093, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 094, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 095, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 096, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 097, F, 91, 1, 0, 81, 0, 3, 2
11, Run: 098, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 099, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 100, F, 91, 1, 0, 82, 0, 3, 2
12, Run: 001, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 002, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 003, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 004, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 005, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 006, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 007, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 008, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 009, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 010, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 011, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 012, P, 171, 0, 0, 158, 0, 2, 3
12, Run: 013, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 014, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 015, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 016, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 017, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 018, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 019, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 020, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 021, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 022, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 023, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 024, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 025, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 026, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 027, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 028, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 029, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 030, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 031, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 032, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 033, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 034, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 035, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 036, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 037, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 038, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 039, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 040, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 041, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 042, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 043, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 044, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 045, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 046, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 047, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 048, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 049, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 050, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 051, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 052, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 053, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 054, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 055, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 056, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 057, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 058, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 059, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 060, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 061, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 062, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 063, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 064, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 065, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 066, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 067, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 068, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 069, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 070, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 071, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 072, P, 171, 0, 0, 158, 0, 2, 3
12, Run: 073, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 074, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 075, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 076, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 077, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 078, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 079, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 080, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 081, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 082, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 083, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 084, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 085, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 086, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 087, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 088, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 089, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 090, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 091, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 092, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 093, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 094, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 095, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 096, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 097, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 098, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 099, F, 171, 1, 0, 157, 0, 3, 2
12, Run: 100, F, 171, 1, 0, 157, 0, 3, 2
13, Run: 001, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 002, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 003, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 004, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 005, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 006, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 007, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 008, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 009, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 010, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 011, F, 13, 1, 0, 12, 0, 3, 2
13, Run: 012, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 013, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 014, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 015, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 016, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 017, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 018, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 019, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 020, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 021, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 022, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 023, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 024, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 025, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 026, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 027, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 028, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 029, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 030, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 031, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 032, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 033, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 034, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 035, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 036, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 037, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 038, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 039, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 040, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 041, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 042, F, 13, 1, 0, 10, 0, 3, 2
13, Run: 043, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 044, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 045, F, 13, 1, 0, 12, 0, 3, 2
13, Run: 046, F, 13, 1, 0, 11, 0, 3, 2
13, Run: 047, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 048, P, 13, 0, 0, 11, 0, 2, 3
