Input Number, Run_Number, Result@ 100, X1, H, PO, CE, Y, D, CO, PE, A, M, B, X1*, H*, PO*, CE*, Y*, D*, CO*, PE*, A*, M*, B*
4, Run: 001, F, 39, 7, 7, 19, 19, 828, 0, 2, 0, 0, 0
4, Run: 002, F, 39, 6, 8, 21, 21, 808, 0, 3, 0, 0, 0
4, Run: 003, F, 39, 4, 4, 25, 25, 786, 0, 3, 0, 0, 0
4, Run: 004, F, 39, 6, 6, 19, 19, 796, 0, 3, 0, 0, 0
4, Run: 005, F, 39, 4, 4, 20, 20, 810, 0, 3, 0, 0, 0
4, Run: 006, F, 39, 5, 5, 18, 18, 803, 0, 1, 0, 0, 0
4, Run: 007, F, 39, 4, 6, 29, 29, 784, 0, 5, 0, 0, 0
4, Run: 008, F, 39, 2, 4, 14, 14, 815, 0, 4, 0, 0, 0
4, Run: 009, F, 39, 6, 4, 32, 32, 794, 0, 5, 0, 0, 0
4, Run: 010, F, 39, 3, 5, 27, 27, 795, 0, 5, 0, 0, 0
4, Run: 011, F, 39, 4, 4, 30, 30, 804, 0, 7, 0, 0, 0
4, Run: 012, F, 39, 3, 5, 30, 30, 793, 0, 3, 0, 0, 0
4, Run: 013, F, 39, 5, 3, 36, 36, 787, 0, 3, 0, 0, 0
4, Run: 014, F, 39, 7, 5, 25, 25, 814, 0, 4, 0, 0, 0
4, Run: 015, F, 39, 3, 3, 37, 37, 794, 0, 4, 0, 0, 0
4, Run: 016, F, 39, 6, 2, 46, 46, 787, 0, 6, 0, 0, 0
4, Run: 017, F, 39, 5, 7, 22, 22, 829, 0, 3, 0, 0, 0
4, Run: 018, F, 39, 3, 5, 33, 33, 768, 0, 4, 0, 0, 0
4, Run: 019, F, 39, 5, 5, 29, 29, 766, 0, 4, 0, 0, 0
4, Run: 020, F, 39, 6, 6, 22, 22, 826, 0, 3, 0, 0, 0
4, Run: 021, F, 39, 6, 2, 33, 33, 805, 0, 2, 0, 0, 0
4, Run: 022, F, 39, 3, 7, 18, 18, 793, 0, 3, 0, 0, 0
4, Run: 023, F, 39, 4, 6, 22, 22, 826, 0, 3, 0, 0, 0
4, Run: 024, F, 39, 4, 6, 22, 22, 807, 0, 2, 0, 0, 0
4, Run: 025, F, 39, 6, 4, 27, 27, 794, 0, 5, 0, 0, 0
4, Run: 026, F, 39, 4, 2, 38, 38, 814, 0, 5, 0, 0, 0
4, Run: 027, F, 39, 5, 3, 33, 33, 785, 0, 5, 0, 0, 0
4, Run: 028, F, 39, 2, 2, 39, 39, 786, 0, 3, 0, 0, 0
4, Run: 029, F, 39, 2, 6, 22, 22, 802, 0, 3, 0, 0, 0
4, Run: 030, F, 39, 3, 5, 23, 23, 804, 0, 2, 0, 0, 0
4, Run: 031, F, 39, 4, 4, 28, 28, 792, 0, 5, 0, 0, 0
4, Run: 032, F, 39, 2, 4, 27, 27, 810, 0, 3, 0, 0, 0
4, Run: 033, F, 39, 5, 5, 21, 21, 807, 0, 3, 0, 0, 0
4, Run: 034, F, 39, 5, 5, 20, 20, 812, 0, 2, 0, 0, 0
4, Run: 035, F, 39, 5, 3, 26, 26, 791, 0, 3, 0, 0, 0
4, Run: 036, F, 39, 6, 6, 22, 22, 794, 0, 3, 0, 0, 0
4, Run: 037, F, 39, 8, 2, 45, 45, 784, 0, 5, 0, 0, 0
4, Run: 038, F, 39, 4, 4, 22, 22, 784, 0, 3, 0, 0, 0
4, Run: 039, F, 39, 3, 3, 27, 27, 788, 0, 2, 0, 0, 0
4, Run: 040, F, 39, 4, 0, 93, 93, 747, 0, 4, 0, 0, 0
4, Run: 041, F, 39, 3, 3, 14, 14, 822, 0, 2, 0, 0, 0
4, Run: 042, F, 39, 5, 3, 44, 44, 761, 0, 5, 0, 0, 0
4, Run: 043, F, 39, 3, 3, 32, 32, 782, 0, 4, 0, 0, 0
4, Run: 044, F, 39, 5, 5, 21, 21, 808, 0, 2, 0, 0, 0
4, Run: 045, F, 39, 2, 2, 36, 36, 810, 0, 3, 0, 0, 0
4, Run: 046, F, 39, 4, 6, 21, 21, 783, 0, 2, 0, 0, 0
4, Run: 047, F, 39, 3, 3, 19, 19, 803, 0, 1, 0, 0, 0
4, Run: 048, F, 39, 3, 5, 21, 21, 806, 0, 4, 0, 0, 0
4, Run: 049, F, 39, 2, 4, 27, 27, 781, 0, 4, 0, 0, 0
4, Run: 050, F, 39, 4, 4, 27, 27, 792, 0, 3, 0, 0, 0
4, Run: 051, F, 39, 3, 3, 23, 23, 778, 0, 2, 0, 0, 0
4, Run: 052, F, 39, 5, 3, 30, 30, 791, 0, 5, 0, 0, 0
4, Run: 053, F, 39, 4, 4, 24, 24, 783, 0, 4, 0, 0, 0
4, Run: 054, F, 39, 5, 7, 16, 16, 804, 0, 2, 0, 0, 0
4, Run: 055, F, 39, 3, 5, 19, 19, 805, 0, 3, 0, 0, 0
4, Run: 056, F, 39, 3, 5, 28, 28, 801, 0, 3, 0, 0, 0
4, Run: 057, F, 39, 4, 2, 34, 34, 780, 0, 3, 0, 0, 0
4, Run: 058, F, 39, 6, 8, 15, 15, 788, 0, 1, 0, 0, 0
4, Run: 059, F, 39, 6, 8, 10, 10, 819, 0, 2, 0, 0, 0
4, Run: 060, F, 39, 7, 7, 16, 16, 792, 0, 4, 0, 0, 0
4, Run: 061, F, 39, 2, 2, 39, 39, 805, 0, 4, 0, 0, 0
4, Run: 062, F, 39, 6, 2, 41, 41, 793, 0, 6, 0, 0, 0
4, Run: 063, F, 39, 3, 5, 27, 27, 813, 0, 5, 0, 0, 0
4, Run: 064, F, 39, 6, 4, 25, 25, 789, 0, 2, 0, 0, 0
4, Run: 065, F, 39, 2, 4, 27, 27, 794, 0, 3, 0, 0, 0
4, Run: 066, F, 39, 3, 5, 18, 18, 822, 0, 2, 0, 0, 0
4, Run: 067, F, 39, 1, 7, 15, 15, 815, 0, 3, 0, 0, 0
4, Run: 068, F, 39, 7, 7, 21, 21, 803, 0, 3, 0, 0, 0
4, Run: 069, F, 39, 7, 5, 37, 37, 766, 0, 6, 0, 0, 0
4, Run: 070, F, 39, 5, 7, 15, 15, 792, 0, 2, 0, 0, 0
4, Run: 071, F, 39, 4, 4, 26, 26, 777, 0, 4, 0, 0, 0
4, Run: 072, F, 39, 5, 5, 17, 17, 820, 0, 2, 0, 0, 0
4, Run: 073, F, 39, 6, 2, 40, 40, 793, 0, 4, 0, 0, 0
4, Run: 074, F, 39, 4, 4, 32, 32, 777, 0, 4, 0, 0, 0
4, Run: 075, F, 39, 4, 4, 20, 20, 809, 0, 2, 0, 0, 0
4, Run: 076, F, 39, 2, 0, 139, 139, 682, 0, 3, 0, 0, 0
4, Run: 077, F, 39, 4, 6, 23, 23, 805, 0, 4, 0, 0, 0
4, Run: 078, F, 39, 5, 7, 28, 28, 807, 0, 5, 0, 0, 0
4, Run: 079, F, 39, 6, 4, 32, 32, 758, 0, 5, 0, 0, 0
4, Run: 080, F, 39, 4, 4, 28, 28, 789, 0, 4, 0, 0, 0
4, Run: 081, F, 39, 4, 2, 37, 37, 785, 0, 6, 0, 0, 0
4, Run: 082, F, 39, 3, 5, 20, 20, 804, 0, 4, 0, 0, 0
4, Run: 083, F, 39, 5, 5, 30, 30, 794, 0, 6, 0, 0, 0
4, Run: 084, F, 39, 3, 3, 33, 33, 796, 0, 4, 0, 0, 0
4, Run: 085, F, 39, 5, 5, 24, 24, 807, 0, 3, 0, 0, 0
4, Run: 086, F, 39, 2, 4, 30, 30, 786, 0, 3, 0, 0, 0
4, Run: 087, F, 39, 4, 4, 23, 23, 791, 0, 2, 0, 0, 0
4, Run: 088, F, 39, 6, 4, 31, 31, 798, 0, 3, 0, 0, 0
4, Run: 089, F, 39, 3, 3, 24, 24, 807, 0, 3, 0, 0, 0
4, Run: 090, F, 39, 2, 2, 40, 40, 790, 0, 5, 0, 0, 0
4, Run: 091, F, 39, 5, 7, 21, 21, 782, 0, 2, 0, 0, 0
4, Run: 092, F, 39, 6, 2, 46, 46, 780, 0, 5, 0, 0, 0
4, Run: 093, F, 39, 3, 3, 26, 26, 799, 0, 3, 0, 0, 0
4, Run: 094, F, 39, 1, 1, 45, 45, 790, 0, 2, 0, 0, 0
4, Run: 095, F, 39, 6, 10, 14, 14, 819, 0, 4, 0, 0, 0
4, Run: 096, F, 39, 2, 4, 20, 20, 794, 0, 3, 0, 0, 0
4, Run: 097, F, 39, 3, 5, 26, 26, 786, 0, 4, 0, 0, 0
4, Run: 098, F, 39, 7, 3, 21, 21, 807, 0, 3, 0, 0, 0
4, Run: 099, F, 39, 2, 2, 44, 44, 761, 0, 4, 0, 0, 0
4, Run: 100, F, 39, 8, 2, 56, 56, 764, 0, 7, 0, 0, 0
5, Run: 001, F, 53, 4, 2, 35, 35, 864, 0, 3, 0, 0, 0
