Input Number, Run_Number, Result@ 1000, A, B, H, C, L5, T2, T5, L4, L1, Y, T1, T3, T4, T6, R, U, L2, D, L3
INVAR-2, Run: 093, F, 0, 0, 0, 100, 0, 0, 0, 0, 0, 81, 0, 0, 0, 1, 1, 6, 0, 87, 0
INVAR-2, Run: 094, F, 0, 0, 0, 100, 0, 3, 1, 0, 0, 70, 1, 2, 1, 0, 1, 6, 0, 102, 0
INVAR-2, Run: 095, F, 0, 100, 0, 0, 0, 1, 1, 0, 0, 76, 0, 2, 2, 1, 1, 6, 0, 91, 0
INVAR-2, Run: 096, F, 100, 0, 0, 0, 0, 1, 1, 0, 0, 75, 0, 0, 1, 2, 1, 6, 0, 95, 0
INVAR-2, Run: 097, F, 100, 0, 0, 0, 0, 3, 1, 0, 0, 70, 1, 0, 0, 2, 1, 6, 0, 103, 0
INVAR-2, Run: 098, F, 0, 100, 0, 0, 0, 1, 0, 0, 0, 71, 4, 1, 2, 1, 1, 6, 0, 99, 0
INVAR-2, Run: 099, F, 0, 0, 0, 100, 0, 5, 2, 0, 0, 69, 0, 2, 2, 1, 1, 6, 0, 100, 0
INVAR-2, Run: 100, F, 0, 0, 0, 100, 0, 1, 2, 0, 0, 80, 1, 5, 1, 0, 1, 6, 0, 80, 0
INVAR-3, Run: 001, F, 0, 0, 0, 1000, 0, 0, 2, 0, 0, 77, 1, 0, 0, 2, 1, 6, 0, 91, 0
INVAR-3, Run: 002, F, 0, 0, 0, 1000, 0, 1, 2, 0, 0, 76, 1, 3, 3, 1, 1, 6, 0, 87, 0
INVAR-3, Run: 003, F, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 67, 2, 0, 2, 3, 1, 6, 0, 109, 0
INVAR-3, Run: 004, F, 0, 1000, 0, 0, 0, 2, 3, 0, 0, 69, 1, 1, 3, 0, 1, 6, 0, 102, 0
INVAR-3, Run: 005, F, 0, 0, 0, 1000, 0, 1, 0, 0, 0, 85, 0, 0, 1, 0, 1, 6, 0, 78, 0
INVAR-3, Run: 006, F, 0, 1000, 0, 0, 0, 1, 0, 0, 0, 73, 1, 0, 1, 1, 1, 6, 0, 100, 0
INVAR-3, Run: 007, F, 0, 1000, 0, 0, 0, 0, 3, 0, 0, 83, 2, 2, 1, 1, 1, 6, 0, 75, 0
INVAR-3, Run: 008, F, 0, 0, 0, 1000, 0, 2, 1, 0, 0, 73, 1, 1, 1, 2, 1, 6, 0, 96, 0
INVAR-3, Run: 009, F, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 85, 2, 0, 1, 1, 1, 6, 0, 76, 0
INVAR-3, Run: 010, F, 0, 0, 0, 1000, 0, 1, 0, 0, 0, 82, 0, 2, 2, 0, 1, 6, 0, 81, 0
INVAR-3, Run: 011, F, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 76, 0, 2, 2, 3, 1, 6, 0, 91, 0
INVAR-3, Run: 012, F, 0, 0, 0, 1000, 0, 1, 2, 0, 0, 81, 1, 0, 1, 1, 1, 6, 0, 82, 0
INVAR-3, Run: 013, F, 1000, 0, 0, 0, 0, 3, 2, 0, 0, 74, 0, 2, 3, 3, 1, 6, 0, 89, 0
INVAR-3, Run: 014, F, 0, 0, 0, 1000, 0, 3, 0, 0, 0, 78, 2, 2, 0, 1, 1, 6, 0, 86, 0
INVAR-3, Run: 015, F, 0, 1000, 0, 0, 0, 3, 3, 0, 0, 74, 0, 1, 2, 1, 1, 6, 0, 92, 0
INVAR-3, Run: 016, F, 0, 0, 0, 1000, 0, 1, 0, 0, 0, 80, 1, 1, 1, 2, 1, 6, 0, 84, 0
INVAR-3, Run: 017, F, 1000, 0, 0, 0, 0, 1, 0, 0, 0, 77, 0, 0, 1, 1, 1, 6, 0, 93, 0
INVAR-3, Run: 018, F, 0, 0, 0, 1000, 0, 2, 1, 0, 0, 78, 1, 2, 2, 0, 1, 6, 0, 86, 0
INVAR-3, Run: 019, F, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 77, 0, 2, 2, 0, 1, 6, 0, 91, 0
INVAR-3, Run: 020, F, 0, 1000, 0, 0, 0, 1, 0, 0, 0, 75, 2, 0, 4, 2, 1, 6, 0, 91, 0
INVAR-3, Run: 021, F, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 2, 0, 1, 6, 0, 92, 0
INVAR-3, Run: 022, F, 0, 0, 0, 1000, 0, 1, 0, 0, 0, 74, 2, 5, 0, 0, 1, 6, 0, 94, 0
INVAR-3, Run: 023, F, 0, 1000, 0, 0, 0, 0, 1, 0, 0, 82, 1, 0, 1, 1, 1, 6, 0, 82, 0
INVAR-3, Run: 024, F, 0, 1000, 0, 0, 0, 0, 1, 0, 0, 79, 2, 1, 1, 1, 1, 6, 0, 86, 0
INVAR-3, Run: 025, F, 1000, 0, 0, 0, 0, 2, 0, 0, 0, 79, 0, 0, 1, 3, 1, 6, 0, 86, 0
INVAR-3, Run: 026, F, 0, 1000, 0, 0, 0, 0, 1, 0, 0, 84, 0, 1, 0, 0, 1, 6, 0, 80, 0
INVAR-3, Run: 027, F, 1000, 0, 0, 0, 0, 1, 0, 0, 0, 77, 1, 1, 1, 2, 1, 6, 0, 90, 0
INVAR-3, Run: 028, F, 0, 1000, 0, 0, 0, 2, 0, 0, 0, 75, 0, 0, 2, 1, 1, 6, 0, 95, 0
INVAR-3, Run: 029, F, 0, 1000, 0, 0, 0, 1, 0, 0, 0, 80, 1, 1, 2, 0, 1, 6, 0, 85, 0
INVAR-3, Run: 030, F, 1000, 0, 0, 0, 0, 2, 0, 0, 0, 73, 2, 2, 2, 2, 1, 6, 0, 94, 0
INVAR-3, Run: 031, F, 1000, 0, 0, 0, 0, 1, 1, 0, 0, 81, 1, 1, 2, 1, 1, 6, 0, 81, 0
INVAR-3, Run: 032, F, 0, 1000, 0, 0, 0, 1, 2, 0, 0, 72, 4, 0, 1, 0, 1, 6, 0, 98, 0
INVAR-3, Run: 033, F, 0, 0, 0, 1000, 0, 0, 1, 0, 0, 72, 1, 1, 3, 0, 1, 6, 0, 100, 0
INVAR-3, Run: 034, F, 0, 0, 0, 1000, 0, 2, 0, 0, 0, 77, 1, 0, 1, 2, 1, 6, 0, 90, 0
INVAR-3, Run: 035, F, 1000, 0, 0, 0, 0, 2, 0, 0, 0, 77, 1, 1, 0, 1, 1, 6, 0, 91, 0
INVAR-3, Run: 036, F, 0, 1000, 0, 0, 0, 1, 0, 0, 0, 81, 1, 0, 2, 0, 1, 6, 0, 84, 0
INVAR-3, Run: 037, F, 0, 1000, 0, 0, 0, 1, 1, 0, 0, 75, 2, 1, 1, 1, 1, 6, 0, 93, 0
INVAR-3, Run: 038, F, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 3, 3, 1, 1, 6, 0, 115, 0
INVAR-3, Run: 039, F, 0, 1000, 0, 0, 0, 1, 0, 0, 0, 78, 1, 2, 1, 1, 1, 6, 0, 88, 0
INVAR-3, Run: 040, F, 0, 0, 0, 1000, 0, 1, 3, 0, 0, 76, 1, 2, 2, 1, 1, 6, 0, 88, 0
INVAR-3, Run: 041, F, 1000, 0, 0, 0, 0, 2, 2, 0, 0, 80, 2, 0, 2, 0, 1, 6, 0, 82, 0
INVAR-3, Run: 042, F, 0, 0, 0, 1000, 0, 2, 0, 0, 0, 73, 0, 2, 2, 0, 1, 6, 0, 98, 0
INVAR-3, Run: 043, F, 0, 0, 0, 1000, 0, 1, 0, 0, 0, 81, 2, 1, 0, 1, 1, 6, 0, 83, 0
INVAR-3, Run: 044, F, 0, 1000, 0, 0, 0, 0, 1, 0, 0, 61, 0, 1, 2, 2, 1, 6, 0, 122, 0
INVAR-3, Run: 045, F, 0, 1000, 0, 0, 0, 1, 2, 0, 0, 77, 1, 0, 1, 1, 1, 6, 0, 90, 0
INVAR-3, Run: 046, F, 0, 1000, 0, 0, 0, 1, 2, 0, 0, 81, 1, 2, 1, 0, 1, 6, 0, 81, 0
INVAR-3, Run: 047, F, 1000, 0, 0, 0, 0, 2, 3, 0, 0, 73, 0, 1, 3, 3, 1, 6, 0, 92, 0
INVAR-3, Run: 048, F, 0, 1000, 0, 0, 0, 1, 0, 0, 0, 66, 3, 2, 2, 1, 1, 6, 0, 109, 0
INVAR-3, Run: 049, F, 0, 1000, 0, 0, 0, 0, 3, 0, 0, 78, 2, 1, 0, 3, 1, 6, 0, 85, 0
INVAR-3, Run: 050, F, 0, 0, 0, 1000, 0, 0, 1, 0, 0, 67, 5, 2, 3, 3, 1, 6, 0, 102, 0
INVAR-3, Run: 051, F, 0, 0, 0, 1000, 0, 2, 1, 0, 0, 73, 0, 1, 3, 0, 1, 6, 0, 97, 0
INVAR-3, Run: 052, F, 0, 0, 0, 1000, 0, 2, 2, 0, 0, 79, 0, 0, 1, 0, 1, 6, 0, 87, 0
INVAR-3, Run: 053, F, 0, 1000, 0, 0, 0, 0, 2, 0, 0, 77, 1, 1, 1, 2, 1, 6, 0, 89, 0
INVAR-3, Run: 054, F, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 1, 1, 1, 6, 0, 84, 0
INVAR-3, Run: 055, F, 0, 1000, 0, 0, 0, 2, 0, 0, 0, 82, 1, 0, 2, 1, 1, 6, 0, 80, 0
INVAR-3, Run: 056, F, 0, 1000, 0, 0, 0, 0, 3, 0, 0, 75, 0, 0, 3, 1, 1, 6, 0, 93, 0
INVAR-3, Run: 057, F, 0, 0, 0, 1000, 0, 0, 1, 0, 0, 77, 5, 0, 2, 2, 1, 6, 0, 86, 0
INVAR-3, Run: 058, F, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 84, 1, 1, 0, 1, 1, 6, 0, 79, 0
INVAR-3, Run: 059, F, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 80, 0, 1, 0, 1, 1, 6, 0, 88, 0
INVAR-3, Run: 060, F, 0, 1000, 0, 0, 0, 2, 1, 0, 0, 78, 2, 1, 0, 0, 1, 6, 0, 88, 0
INVAR-3, Run: 061, F, 0, 0, 0, 1000, 0, 3, 1, 0, 0, 77, 2, 1, 0, 2, 1, 6, 0, 87, 0
INVAR-3, Run: 062, F, 1000, 0, 0, 0, 0, 1, 0, 0, 0, 84, 0, 4, 2, 0, 1, 6, 0, 75, 0
INVAR-3, Run: 063, F, 0, 1000, 0, 0, 0, 2, 3, 0, 0, 72, 4, 3, 2, 1, 1, 6, 0, 91, 0
INVAR-3, Run: 064, F, 0, 1000, 0, 0, 0, 2, 2, 0, 0, 78, 1, 0, 2, 1, 1, 6, 0, 86, 0
INVAR-3, Run: 065, F, 0, 0, 0, 1000, 0, 1, 2, 0, 0, 82, 2, 0, 0, 0, 1, 6, 0, 81, 0
INVAR-3, Run: 066, F, 0, 1000, 0, 0, 0, 4, 1, 0, 0, 68, 1, 2, 2, 3, 1, 6, 0, 101, 0
INVAR-3, Run: 067, F, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 3, 0, 4, 1, 6, 0, 93, 0
INVAR-3, Run: 068, F, 0, 0, 0, 1000, 0, 1, 2, 0, 0, 80, 3, 1, 2, 2, 1, 6, 0, 79, 0
INVAR-3, Run: 069, F, 1000, 0, 0, 0, 0, 2, 0, 0, 0, 82, 1, 0, 1, 0, 1, 6, 0, 82, 0
INVAR-3, Run: 070, F, 0, 1000, 0, 0, 0, 2, 1, 0, 0, 79, 1, 0, 4, 1, 1, 6, 0, 83, 0
INVAR-3, Run: 071, F, 0, 0, 0, 1000, 0, 1, 1, 0, 0, 73, 1, 4, 0, 1, 1, 6, 0, 96, 0
INVAR-3, Run: 072, F, 0, 0, 0, 1000, 0, 0, 3, 0, 0, 82, 1, 0, 2, 1, 1, 6, 0, 79, 0
INVAR-3, Run: 073, F, 0, 1000, 0, 0, 0, 1, 2, 0, 0, 72, 2, 0, 1, 2, 1, 6, 0, 98, 0
INVAR-3, Run: 074, F, 0, 0, 0, 1000, 0, 2, 0, 0, 0, 80, 1, 1, 0, 2, 1, 6, 0, 84, 0
INVAR-3, Run: 075, F, 1000, 0, 0, 0, 0, 2, 1, 0, 0, 72, 1, 0, 1, 3, 1, 6, 0, 98, 0
INVAR-3, Run: 076, F, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 75, 2, 0, 0, 0, 1, 6, 0, 97, 0
INVAR-3, Run: 077, F, 0, 0, 0, 1000, 0, 0, 2, 0, 0, 70, 1, 0, 0, 2, 1, 6, 0, 105, 0
INVAR-3, Run: 078, F, 0, 0, 0, 1000, 0, 1, 1, 0, 0, 84, 1, 0, 1, 0, 1, 6, 0, 78, 0
INVAR-3, Run: 079, F, 0, 0, 0, 1000, 0, 6, 0, 0, 0, 72, 1, 1, 0, 4, 1, 6, 0, 94, 0
INVAR-3, Run: 080, F, 0, 0, 0, 1000, 0, 1, 3, 0, 0, 67, 1, 3, 3, 2, 1, 6, 0, 103, 0
INVAR-3, Run: 081, F, 0, 1000, 0, 0, 0, 1, 1, 0, 0, 76, 2, 3, 1, 2, 1, 6, 0, 88, 0
INVAR-3, Run: 082, F, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 73, 1, 0, 2, 2, 1, 6, 0, 99, 0
INVAR-3, Run: 083, F, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 71, 2, 2, 0, 2, 1, 6, 0, 101, 0
INVAR-3, Run: 084, F, 1000, 0, 0, 0, 0, 1, 1, 0, 0, 84, 0, 3, 0, 0, 1, 6, 0, 77, 0
INVAR-3, Run: 085, F, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 74, 0, 1, 2, 2, 1, 6, 0, 96, 0
INVAR-3, Run: 086, F, 1000, 0, 0, 0, 0, 1, 1, 0, 0, 73, 1, 1, 2, 1, 1, 6, 0, 97, 0
INVAR-3, Run: 087, F, 0, 0, 0, 1000, 0, 1, 0, 0, 0, 64, 1, 1, 6, 1, 1, 6, 0, 112, 0
INVAR-3, Run: 088, F, 0, 1000, 0, 0, 0, 2, 1, 0, 0, 82, 2, 0, 1, 0, 1, 6, 0, 80, 0
INVAR-3, Run: 089, F, 0, 0, 0, 1000, 0, 0, 1, 0, 0, 76, 0, 1, 2, 1, 1, 6, 0, 93, 0
INVAR-3, Run: 090, F, 0, 1000, 0, 0, 0, 2, 2, 0, 0, 65, 1, 3, 1, 3, 1, 6, 0, 108, 0
INVAR-3, Run: 091, F, 1000, 0, 0, 0, 0, 3, 2, 0, 0, 80, 1, 1, 1, 1, 1, 6, 0, 81, 0
INVAR-3, Run: 092, F, 0, 0, 0, 1000, 0, 1, 0, 0, 0, 86, 1, 0, 2, 2, 1, 6, 0, 72, 0
INVAR-3, Run: 093, F, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 70, 0, 3, 1, 1, 1, 6, 0, 105, 0
INVAR-3, Run: 094, F, 0, 0, 0, 1000, 0, 2, 2, 0, 0, 72, 2, 1, 2, 0, 1, 6, 0, 97, 0
INVAR-3, Run: 095, F, 1000, 0, 0, 0, 0, 0, 2, 0, 0, 78, 1, 1, 1, 2, 1, 6, 0, 87, 0
INVAR-3, Run: 096, F, 0, 0, 0, 1000, 0, 0, 1, 0, 0, 82, 3, 1, 2, 2, 1, 6, 0, 77, 0
INVAR-3, Run: 097, F, 0, 1000, 0, 0, 0, 4, 0, 0, 0, 81, 0, 0, 0, 2, 1, 6, 0, 82, 0
INVAR-3, Run: 098, F, 1000, 0, 0, 0, 0, 5, 1, 0, 0, 76, 1, 1, 3, 2, 1, 6, 0, 85, 0
INVAR-3, Run: 099, F, 0, 1000, 0, 0, 0, 1, 1, 0, 0, 75, 0, 1, 1, 2, 1, 6, 0, 94, 0
INVAR-3, Run: 100, F, 1000, 0, 0, 0, 0, 2, 1, 0, 0, 80, 2, 1, 3, 0, 1, 6, 0, 81, 0
