Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3
1, Run: 021, F, 10, 0, 0, 0, 0, 0, 0, 22, 1, 5, 2, 1, 1, 2, 1, 6, 0, 38, 0
1, Run: 022, F, 0, 10, 0, 0, 0, 0, 0, 12, 4, 6, 5, 2, 1, 1, 1, 6, 0, 31, 0
1, Run: 023, F, 0, 10, 0, 0, 0, 0, 0, 14, 0, 5, 5, 2, 2, 3, 1, 6, 0, 33, 0
1, Run: 024, P, 10, 0, 0, 0, 0, 0, 0, 29, 2, 2, 2, 1, 2, 1, 1, 6, 0, 40, 0
1, Run: 025, F, 0, 10, 0, 0, 0, 0, 0, 16, 1, 2, 4, 1, 1, 2, 1, 6, 0, 39, 0
1, Run: 026, F, 0, 10, 0, 0, 0, 0, 0, 20, 4, 1, 1, 4, 1, 4, 1, 6, 0, 35, 0
1, Run: 027, F, 0, 10, 0, 0, 0, 0, 0, 31, 0, 3, 2, 0, 2, 0, 1, 6, 0, 43, 0
1, Run: 028, F, 0, 10, 0, 0, 0, 0, 0, 6, 6, 5, 8, 6, 4, 2, 1, 6, 0, 19, 0
1, Run: 029, F, 0, 10, 0, 0, 0, 0, 0, 26, 0, 1, 1, 3, 3, 2, 1, 6, 0, 40, 0
1, Run: 030, F, 0, 0, 0, 10, 0, 0, 0, 2, 15, 9, 10, 4, 1, 6, 1, 6, 0, 5, 0
1, Run: 031, P, 10, 0, 0, 0, 0, 0, 0, 100, 2, 2, 1, 0, 1, 0, 1, 6, 0, 44, 0
1, Run: 032, F, 0, 10, 0, 0, 0, 0, 0, 16, 2, 3, 1, 1, 3, 4, 1, 6, 0, 36, 0
1, Run: 033, F, 0, 10, 0, 0, 0, 0, 0, 7, 4, 9, 5, 5, 4, 0, 1, 6, 0, 23, 0
1, Run: 034, F, 0, 10, 0, 0, 0, 0, 0, 22, 2, 5, 3, 1, 1, 3, 1, 6, 0, 35, 0
1, Run: 035, F, 0, 10, 0, 0, 0, 0, 0, 7, 7, 8, 8, 4, 2, 3, 1, 6, 0, 18, 0
1, Run: 036, F, 0, 10, 0, 0, 0, 0, 0, 19, 3, 2, 3, 0, 2, 0, 1, 6, 0, 40, 0
1, Run: 037, F, 0, 0, 0, 10, 0, 0, 0, 12, 4, 4, 3, 5, 1, 2, 1, 6, 0, 31, 0
1, Run: 038, F, 0, 10, 0, 0, 0, 0, 0, 18, 2, 5, 2, 2, 1, 3, 1, 6, 0, 35, 0
1, Run: 039, P, 0, 10, 0, 0, 0, 0, 0, 31, 3, 3, 0, 3, 0, 1, 1, 6, 0, 40, 0
1, Run: 040, F, 0, 10, 0, 0, 0, 0, 0, 13, 6, 2, 4, 7, 5, 2, 1, 6, 0, 24, 0
1, Run: 041, F, 0, 10, 0, 0, 0, 0, 0, 20, 2, 0, 1, 4, 0, 1, 1, 6, 0, 42, 0
1, Run: 042, P, 10, 0, 0, 0, 0, 0, 0, 35, 0, 2, 0, 1, 1, 2, 1, 6, 0, 44, 0
1, Run: 043, F, 0, 10, 0, 0, 0, 0, 0, 18, 0, 1, 3, 1, 1, 0, 1, 6, 0, 44, 0
1, Run: 044, F, 0, 10, 0, 0, 0, 0, 0, 19, 2, 2, 0, 4, 2, 2, 1, 6, 0, 38, 0
1, Run: 045, F, 0, 0, 0, 10, 0, 0, 0, 4, 7, 7, 11, 4, 1, 3, 1, 6, 0, 17, 0
1, Run: 046, F, 0, 10, 0, 0, 0, 0, 0, 7, 1, 8, 4, 6, 6, 2, 1, 6, 0, 23, 0
1, Run: 047, F, 0, 10, 0, 0, 0, 0, 0, 24, 1, 4, 3, 1, 2, 2, 1, 6, 0, 37, 0
1, Run: 048, F, 0, 10, 0, 0, 0, 0, 0, 33, 1, 3, 1, 3, 4, 1, 1, 6, 0, 37, 0
1, Run: 049, F, 0, 10, 0, 0, 0, 0, 0, 5, 6, 7, 1, 5, 8, 6, 1, 6, 0, 17, 0
1, Run: 050, F, 0, 10, 0, 0, 0, 0, 0, 13, 4, 3, 4, 5, 0, 1, 1, 6, 0, 33, 0
1, Run: 051, P, 0, 10, 0, 0, 0, 0, 0, 5, 7, 2, 6, 5, 3, 2, 1, 6, 0, 25, 0
1, Run: 052, F, 0, 10, 0, 0, 0, 0, 0, 4, 10, 9, 10, 6, 5, 2, 1, 6, 0, 8, 0
1, Run: 053, F, 0, 10, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
1, Run: 054, F, 0, 10, 0, 0, 0, 0, 0, 13, 3, 0, 4, 2, 3, 5, 1, 6, 0, 33, 0
1, Run: 055, F, 0, 10, 0, 0, 0, 0, 0, 1, 26, 14, 5, 3, 2, 0, 1, 6, 0, 0, 0
1, Run: 056, F, 0, 10, 0, 0, 0, 0, 0, 4, 11, 17, 4, 2, 1, 4, 1, 6, 0, 11, 0
1, Run: 057, F, 0, 10, 0, 0, 0, 0, 0, 6, 8, 9, 1, 6, 2, 5, 1, 6, 0, 19, 0
1, Run: 058, F, 0, 10, 0, 0, 0, 0, 0, 5, 11, 9, 8, 5, 5, 1, 1, 6, 0, 11, 0
1, Run: 059, F, 0, 10, 0, 0, 0, 0, 0, 6, 12, 5, 6, 6, 2, 1, 1, 6, 0, 18, 0
1, Run: 060, F, 10, 0, 0, 0, 0, 0, 0, 11, 6, 3, 5, 5, 3, 1, 1, 6, 0, 27, 0
1, Run: 061, F, 0, 10, 0, 0, 0, 0, 0, 6, 4, 6, 3, 3, 9, 1, 1, 6, 0, 24, 0
1, Run: 062, P, 0, 10, 0, 0, 0, 0, 0, 17, 0, 4, 3, 2, 1, 4, 1, 6, 0, 36, 0
1, Run: 063, F, 0, 10, 0, 0, 0, 0, 0, 29, 2, 1, 2, 0, 0, 0, 1, 6, 0, 45, 0
1, Run: 064, F, 0, 10, 0, 0, 0, 0, 0, 17, 2, 1, 3, 2, 3, 3, 1, 6, 0, 36, 0
1, Run: 065, F, 0, 10, 0, 0, 0, 0, 0, 5, 11, 7, 4, 7, 4, 4, 1, 6, 0, 13, 0
1, Run: 066, F, 0, 10, 0, 0, 0, 0, 0, 16, 4, 2, 3, 1, 2, 3, 1, 6, 0, 35, 0
1, Run: 067, F, 0, 10, 0, 0, 0, 0, 0, 7, 7, 7, 4, 4, 3, 1, 1, 6, 0, 24, 0
1, Run: 068, F, 0, 10, 0, 0, 0, 0, 0, 16, 2, 0, 1, 3, 1, 8, 1, 6, 0, 35, 0
1, Run: 069, F, 0, 10, 0, 0, 0, 0, 0, 17, 2, 6, 7, 3, 2, 2, 1, 6, 0, 28, 0
1, Run: 070, F, 0, 10, 0, 0, 0, 0, 0, 13, 5, 5, 3, 2, 2, 2, 1, 6, 0, 31, 0
1, Run: 071, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 2, 1, 3, 0, 1, 6, 0, 44, 0
1, Run: 072, F, 0, 10, 0, 0, 0, 0, 0, 19, 4, 1, 3, 2, 2, 2, 1, 6, 0, 36, 0
1, Run: 073, F, 0, 0, 0, 10, 0, 0, 0, 2, 13, 9, 4, 6, 9, 5, 1, 6, 0, 4, 0
1, Run: 074, F, 0, 10, 0, 0, 0, 0, 0, 16, 2, 1, 1, 3, 2, 4, 1, 6, 0, 37, 0
1, Run: 075, F, 0, 10, 0, 0, 0, 0, 0, 30, 0, 0, 1, 1, 2, 1, 1, 6, 0, 45, 0
1, Run: 076, F, 0, 10, 0, 0, 0, 0, 0, 33, 0, 2, 2, 1, 1, 1, 1, 6, 0, 43, 0
1, Run: 077, F, 0, 0, 0, 10, 0, 0, 0, 1, 26, 11, 5, 3, 1, 3, 1, 6, 0, 1, 0
1, Run: 078, F, 0, 10, 0, 0, 0, 0, 0, 2, 16, 10, 8, 4, 4, 2, 1, 6, 0, 6, 0
1, Run: 079, F, 0, 10, 0, 0, 0, 0, 0, 23, 4, 0, 1, 2, 3, 1, 1, 6, 0, 39, 0
1, Run: 080, F, 0, 10, 0, 0, 0, 0, 0, 20, 4, 4, 2, 2, 3, 4, 1, 6, 0, 31, 0
1, Run: 081, P, 10, 0, 0, 0, 0, 0, 0, 87, 0, 1, 2, 0, 1, 0, 1, 6, 0, 46, 0
1, Run: 082, F, 0, 10, 0, 0, 0, 0, 0, 16, 2, 3, 3, 5, 0, 0, 1, 6, 0, 37, 0
1, Run: 083, F, 0, 10, 0, 0, 0, 0, 0, 36, 1, 2, 1, 1, 0, 2, 1, 6, 0, 43, 0
1, Run: 084, F, 0, 10, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
1, Run: 085, F, 0, 0, 0, 10, 0, 0, 0, 20, 3, 5, 2, 2, 2, 1, 1, 6, 0, 35, 0
1, Run: 086, F, 0, 0, 0, 10, 0, 0, 0, 22, 2, 4, 1, 0, 2, 2, 1, 6, 0, 39, 0
1, Run: 087, F, 0, 10, 0, 0, 0, 0, 0, 4, 10, 8, 7, 2, 5, 3, 1, 6, 0, 15, 0
1, Run: 088, P, 0, 10, 0, 0, 0, 0, 0, 6, 8, 6, 6, 3, 3, 5, 1, 6, 0, 19, 0
1, Run: 089, F, 0, 10, 0, 0, 0, 0, 0, 8, 7, 3, 2, 6, 3, 2, 1, 6, 0, 27, 0
1, Run: 090, P, 0, 0, 0, 10, 0, 0, 0, 9, 5, 7, 2, 0, 0, 4, 1, 6, 0, 32, 0
1, Run: 091, F, 0, 10, 0, 0, 0, 0, 0, 4, 9, 8, 4, 13, 2, 0, 1, 6, 0, 14, 0
1, Run: 092, F, 0, 10, 0, 0, 0, 0, 0, 34, 2, 1, 1, 0, 1, 1, 1, 6, 0, 44, 0
1, Run: 093, F, 0, 10, 0, 0, 0, 0, 0, 21, 5, 1, 1, 1, 2, 3, 1, 6, 0, 37, 0
1, Run: 094, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 2, 1, 0, 0, 1, 6, 0, 47, 0
1, Run: 095, F, 0, 10, 0, 0, 0, 0, 0, 4, 7, 10, 7, 5, 2, 4, 1, 6, 0, 15, 0
1, Run: 096, F, 0, 10, 0, 0, 0, 0, 0, 27, 1, 2, 2, 4, 1, 1, 1, 6, 0, 39, 0
1, Run: 097, F, 0, 10, 0, 0, 0, 0, 0, 4, 9, 9, 3, 5, 4, 4, 1, 6, 0, 16, 0
1, Run: 098, F, 0, 0, 0, 10, 0, 0, 0, 17, 2, 2, 4, 2, 3, 4, 1, 6, 0, 33, 0
1, Run: 099, P, 0, 10, 0, 0, 0, 0, 0, 22, 4, 3, 0, 2, 4, 0, 1, 6, 0, 37, 0
1, Run: 100, F, 0, 0, 0, 10, 0, 0, 0, 9, 6, 4, 5, 3, 0, 2, 1, 6, 0, 30, 0
2, Run: 001, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 002, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 003, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 004, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 005, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 006, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 007, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 008, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 009, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 010, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 011, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 012, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 013, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 014, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 015, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 016, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 017, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 018, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 019, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 020, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 021, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 022, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 023, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 024, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 025, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 026, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 027, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 028, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 029, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 030, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 031, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 032, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 033, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 034, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 035, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 036, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 037, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 038, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 039, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 040, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 041, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 042, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 043, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 044, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 045, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 046, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 047, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 048, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 049, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 050, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 051, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 052, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 053, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 054, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 055, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 056, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 057, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 058, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 059, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 060, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 061, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 062, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 063, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 064, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 065, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 066, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 067, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 068, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 069, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 070, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 071, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 072, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 073, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 074, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 075, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 076, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 077, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 078, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 079, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 080, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 081, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 082, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 083, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 084, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 085, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 086, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 087, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 088, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 089, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 090, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 091, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 092, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 093, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 094, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 095, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 096, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 097, P, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 098, P, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 099, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
2, Run: 100, P, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
3, Run: 001, P, 0, 1000, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
3, Run: 002, P, 1000, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
3, Run: 003, P, 0, 0, 0, 1000, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
3, Run: 004, P, 1000, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
3, Run: 005, P, 1000, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
3, Run: 006, P, 1000, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
