Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
ASE1,In01,100,12,0,0,0,12
ASE1,In02,100,12,0,0,0,12
ASE1,In03,100,18,0,0,0,18
ASE1,In04,100,3,0,0,0,3
ASE1,In05,100,15,0,0,0,15
ASE1,In06,100,5,0,0,0,5
ASE1,In07,100,3,0,0,0,3
ASE1,In08,100,3,0,0,0,3
ASE1,In09,100,0,0,0,0,0
ASE1,In10,100,6,0,0,0,6
ASE1,In11,100,1,0,0,0,1
ASE1,In12,100,1,0,0,0,1
ASE1,In13,100,6,0,0,0,6
ASE1,In14,100,12,0,0,0,12
ASE1,In15,100,10,0,0,0,10
ASE1,In16,100,57,0,0,0,57
ASE1,In17,100,1,0,0,0,1
ASE1,In18,100,59,0,0,0,59
ASE1,In19,100,4,0,0,0,4
ASE1,In20,100,0,0,0,0,0
ASE1,In21,100,0,0,0,0,0
ASE1,In22,100,6,0,0,0,6
ASE1,In23,100,3,0,0,0,3
ASE1,In24,100,6,0,0,0,6
ASE1,In25,100,4,0,0,0,4
ASE1,In26,100,4,0,0,0,4
ASE1,In27,100,0,0,0,0,0
ASE1,In28,100,16,0,0,0,16
ASE1,In29,100,1,0,0,0,1
ASE1,In30,100,0,0,0,0,0
ASE1,In31,100,61,0,0,0,61
ASE1,In32,100,2,0,0,0,2
ASE1,In33,100,1,0,0,0,1
ASE1,In34,100,0,0,0,0,0
ASE1,In35,100,23,0,0,0,23
ASE1,In36,100,0,0,0,0,0
ASE1,In37,100,2,0,0,0,2
ASE1,In38,100,6,0,0,0,6
ASE1,In39,100,4,0,0,0,4
ASE1,In40,100,2,0,0,0,2
ASE1,In41,100,0,0,0,0,0
ASE1,In42,100,3,0,0,0,3
ASE1,In43,100,0,0,0,0,0
ASE1,In44,100,54,0,0,0,54
ASE1,In45,100,56,0,0,0,56
ASE1,In46,100,50,0,0,0,50
ASE2,In01,100,11,0,0,0,11
ASE2,In02,100,12,0,0,0,12
ASE2,In03,100,21,0,0,0,21
ASE2,In04,100,1,0,0,0,1
ASE2,In05,100,12,0,0,0,12
ASE2,In06,100,3,0,0,0,3
ASE2,In07,100,6,0,0,0,6
ASE2,In08,100,0,0,0,0,0
ASE2,In09,100,0,0,0,0,0
ASE2,In10,100,8,0,0,0,8
ASE2,In11,100,3,0,0,0,3
ASE2,In12,100,0,0,0,0,0
ASE2,In13,100,8,0,0,0,8
ASE2,In14,100,12,0,0,0,12
ASE2,In15,100,8,0,0,0,8
ASE2,In17,100,5,0,0,0,5
ASE2,In19,100,1,0,0,0,1
ASE2,In20,100,1,0,0,0,1
ASE2,In21,100,1,0,0,0,1
ASE2,In22,100,2,0,0,0,2
ASE2,In23,100,3,0,0,0,3
ASE2,In24,100,2,0,0,0,2
ASE2,In25,100,4,0,0,0,4
ASE2,In26,100,3,0,0,0,3
ASE2,In27,100,0,0,0,0,0
ASE2,In28,100,6,0,0,0,6
ASE2,In29,100,1,0,0,0,1
ASE2,In30,100,0,0,0,0,0
ASE2,In32,100,1,0,0,0,1
ASE2,In33,100,1,0,0,0,1
ASE2,In34,100,1,0,0,0,1
ASE2,In35,100,31,0,0,0,31
ASE2,In36,100,3,0,0,0,3
ASE2,In37,100,3,0,0,0,3
ASE2,In38,100,3,0,0,0,3
ASE2,In39,100,3,0,0,0,3
ASE2,In40,100,3,0,0,0,3
ASE2,In41,100,2,0,0,0,2
ASE2,In42,100,0,0,0,0,0
ASE2,In43,100,0,0,0,0,0
ASE3,In01,100,11,0,0,0,11
ASE3,In02,100,12,0,0,0,12
ASE3,In03,100,21,0,0,0,21
ASE3,In04,100,1,0,0,0,1
ASE3,In05,100,12,0,0,0,12
ASE3,In06,100,3,0,0,0,3
ASE3,In07,100,6,0,0,0,6
ASE3,In08,100,0,0,0,0,0
ASE3,In09,100,0,0,0,0,0
ASE3,In10,100,8,0,0,0,8
ASE3,In11,100,3,0,0,0,3
ASE3,In12,100,0,0,0,0,0
ASE3,In13,100,8,0,0,0,8
ASE3,In14,100,12,0,0,0,12
ASE3,In15,100,8,0,0,0,8
ASE3,In17,100,5,0,0,0,5
ASE3,In19,100,1,0,0,0,1
ASE3,In20,100,1,0,0,0,1
ASE3,In21,100,1,0,0,0,1
ASE3,In22,100,2,0,0,0,2
ASE3,In23,100,3,0,0,0,3
ASE3,In24,100,2,0,0,0,2
ASE3,In25,100,4,0,0,0,4
ASE3,In26,100,3,0,0,0,3
ASE3,In27,100,0,0,0,0,0
ASE3,In28,100,6,0,0,0,6
ASE3,In29,100,1,0,0,0,1
ASE3,In30,100,0,0,0,0,0
ASE3,In32,100,1,0,0,0,1
ASE3,In33,100,1,0,0,0,1
ASE3,In34,100,1,0,0,0,1
ASE3,In35,100,31,0,0,0,31
ASE3,In36,100,3,0,0,0,3
ASE3,In37,100,3,0,0,0,3
ASE3,In38,100,3,0,0,0,3
ASE3,In39,100,3,0,0,0,3
ASE3,In40,100,3,0,0,0,3
ASE3,In41,100,2,0,0,0,2
ASE3,In42,100,0,0,0,0,0
ASE3,In43,100,0,0,0,0,0
ASE4,In01,100,0,0,0,0,0
ASE4,In02,100,0,0,0,0,0
ASE4,In03,100,0,0,0,0,0
ASE4,In04,100,0,0,0,0,0
ASE4,In05,100,0,0,0,0,0
ASE4,In06,100,0,0,0,0,0
ASE4,In07,100,0,0,0,0,0
ASE4,In08,100,0,0,0,0,0
ASE4,In09,100,0,0,0,0,0
ASE4,In10,100,0,0,0,0,0
ASE4,In11,100,0,0,0,0,0
ASE4,In12,100,0,0,0,0,0
ASE4,In13,100,0,0,0,0,0
ASE4,In14,100,0,0,0,0,0
ASE4,In15,100,0,0,0,0,0
ASE4,In17,100,0,0,0,0,0
ASE4,In19,100,0,0,0,0,0
ASE4,In20,100,0,0,0,0,0
ASE4,In21,100,0,0,0,0,0
ASE4,In22,100,0,0,0,0,0
ASE4,In23,100,0,0,0,0,0
ASE4,In24,100,0,0,0,0,0
ASE4,In25,100,0,0,0,0,0
ASE4,In26,100,0,0,0,0,0
ASE4,In27,100,0,0,0,0,0
ASE4,In28,100,0,0,0,0,0
ASE4,In29,100,0,0,0,0,0
ASE4,In30,100,0,0,0,0,0
ASE4,In32,100,0,0,0,0,0
ASE4,In33,100,0,0,0,0,0
ASE4,In34,100,0,0,0,0,0
ASE4,In35,100,0,0,0,0,0
ASE4,In36,100,0,0,0,0,0
ASE4,In37,100,0,0,0,0,0
ASE4,In38,100,0,0,0,0,0
ASE4,In39,100,0,0,0,0,0
ASE4,In40,100,0,0,0,0,0
ASE4,In41,100,0,0,0,0,0
ASE4,In42,100,0,0,0,0,0
ASE4,In43,100,0,0,0,0,0
ASE5,In01,100,0,0,0,0,0
ASE5,In02,100,0,0,0,0,0
ASE5,In03,100,0,0,0,0,0
ASE5,In04,100,0,0,0,0,0
ASE5,In05,100,1,0,0,0,1
ASE5,In06,100,0,0,0,0,0
ASE5,In07,100,0,0,0,0,0
ASE5,In08,100,0,0,0,0,0
ASE5,In09,100,0,0,0,0,0
ASE5,In10,100,0,0,0,0,0
ASE5,In11,100,0,0,0,0,0
ASE5,In12,100,0,0,0,0,0
ASE5,In13,100,0,0,0,0,0
ASE5,In14,100,0,0,0,0,0
ASE5,In15,100,0,0,0,0,0
ASE5,In17,100,0,0,0,0,0
ASE5,In19,100,0,0,0,0,0
ASE5,In20,100,0,0,0,0,0
ASE5,In21,100,0,0,0,0,0
ASE5,In22,100,0,0,0,0,0
ASE5,In23,100,0,0,0,0,0
ASE5,In24,100,0,0,0,0,0
ASE5,In25,100,0,0,0,0,0
ASE5,In26,100,0,0,0,0,0
ASE5,In27,100,0,0,0,0,0
ASE5,In28,100,0,0,0,0,0
ASE5,In29,100,0,0,0,0,0
ASE5,In30,100,0,0,0,0,0
ASE5,In32,100,0,0,0,0,0
ASE5,In33,100,0,0,0,0,0
ASE5,In34,100,0,0,0,0,0
ASE5,In35,100,0,0,0,0,0
ASE5,In36,100,0,0,0,0,0
ASE5,In37,100,0,0,0,0,0
ASE5,In38,100,0,0,0,0,0
ASE5,In39,100,0,0,0,0,0
ASE5,In40,100,0,0,0,0,0
ASE5,In41,100,0,0,0,0,0
ASE5,In42,100,0,0,0,0,0
ASE5,In43,100,0,0,0,0,0
ASE6,In01,100,0,0,0,0,0
ASE6,In02,100,0,0,0,0,0
ASE6,In03,100,0,0,0,0,0
ASE6,In04,100,0,0,0,0,0
ASE6,In05,100,0,0,0,0,0
ASE6,In06,100,0,0,0,0,0
ASE6,In07,100,0,0,0,0,0
ASE6,In08,100,0,0,0,0,0
ASE6,In09,100,0,0,0,0,0
ASE6,In10,100,0,0,0,0,0
ASE6,In11,100,0,0,0,0,0
ASE6,In12,100,0,0,0,0,0
ASE6,In13,100,0,0,0,0,0
ASE6,In14,100,0,0,0,0,0
ASE6,In15,100,0,0,0,0,0
ASE6,In17,100,0,0,0,0,0
ASE6,In19,100,0,0,0,0,0
ASE6,In20,100,0,0,0,0,0
ASE6,In21,100,0,0,0,0,0
ASE6,In22,100,0,0,0,0,0
ASE6,In23,100,0,0,0,0,0
ASE6,In24,100,0,0,0,0,0
ASE6,In25,100,0,0,0,0,0
ASE6,In26,100,0,0,0,0,0
ASE6,In27,100,0,0,0,0,0
ASE6,In28,100,0,0,0,0,0
ASE6,In29,100,0,0,0,0,0
ASE6,In30,100,0,0,0,0,0
ASE6,In32,100,0,0,0,0,0
ASE6,In33,100,0,0,0,0,0
ASE6,In34,100,0,0,0,0,0
ASE6,In35,100,33,0,0,0,33
ASE6,In36,100,0,0,0,0,0
ASE6,In37,100,0,0,0,0,0
ASE6,In38,100,0,0,0,0,0
ASE6,In39,100,0,0,0,0,0
ASE6,In40,100,0,0,0,0,0
ASE6,In41,100,0,0,0,0,0
ASE6,In42,100,0,0,0,0,0
ASE6,In43,100,0,0,0,0,0
ASE7,In01,100,9,0,0,0,9
ASE7,In02,100,1,0,0,0,1
ASE7,In03,100,1,0,0,0,1
ASE7,In04,100,0,0,0,0,0
ASE7,In05,100,2,0,0,0,2
ASE7,In06,100,0,0,0,0,0
ASE7,In07,100,0,0,0,0,0
ASE7,In08,100,0,0,0,0,0
ASE7,In09,100,0,0,0,0,0
ASE7,In10,100,0,0,0,0,0
ASE7,In11,100,0,0,0,0,0
ASE7,In12,100,0,0,0,0,0
ASE7,In13,100,0,0,0,0,0
ASE7,In14,100,1,0,0,0,1
ASE7,In15,100,0,0,0,0,0
ASE7,In17,100,0,0,0,0,0
ASE7,In19,100,0,0,0,0,0
ASE7,In20,100,0,0,0,0,0
ASE7,In21,100,0,0,0,0,0
ASE7,In22,100,0,0,0,0,0
ASE7,In23,100,0,0,0,0,0
ASE7,In24,100,0,0,0,0,0
ASE7,In25,100,0,0,0,0,0
ASE7,In26,100,0,0,0,0,0
ASE7,In27,100,0,0,0,0,0
ASE7,In28,100,0,0,0,0,0
ASE7,In29,100,0,0,0,0,0
ASE7,In30,100,0,0,0,0,0
ASE7,In32,100,0,0,0,0,0
ASE7,In33,100,0,0,0,0,0
ASE7,In34,100,0,0,0,0,0
ASE7,In35,100,7,0,0,0,7
ASE7,In36,100,0,0,0,0,0
ASE7,In37,100,0,0,0,0,0
ASE7,In38,100,0,0,0,0,0
ASE7,In39,100,0,0,0,0,0
ASE7,In40,100,0,0,0,0,0
ASE7,In41,100,0,0,0,0,0
ASE7,In42,100,0,0,0,0,0
ASE7,In43,100,0,0,0,0,0
ASE8,In01,100,0,0,0,0,0
ASE8,In02,100,0,0,0,0,0
ASE8,In03,100,0,0,0,0,0
ASE8,In04,100,0,0,0,0,0
ASE8,In05,100,0,0,0,0,0
ASE8,In06,100,0,0,0,0,0
ASE8,In10,100,0,0,0,0,0
ASE8,In11,100,0,0,0,0,0
ASE8,In12,100,0,0,0,0,0
ASE8,In13,100,0,0,0,0,0
ASE8,In14,100,0,0,0,0,0
ASE8,In15,100,0,0,0,0,0
ASE8,In17,100,0,0,0,0,0
ASE8,In22,100,0,0,0,0,0
ASE8,In23,100,0,0,0,0,0
ASE8,In24,100,0,0,0,0,0
ASE8,In35,100,0,0,0,0,0
ASE8,In36,100,0,0,0,0,0
ASE8,In37,100,0,0,0,0,0
ASE8,In38,100,0,0,0,0,0
ASE8,In39,100,0,0,0,0,0
ASE8,In40,100,0,0,0,0,0
ASE9,In01,100,11,0,0,0,11
ASE9,In02,100,12,0,0,0,12
ASE9,In03,100,21,0,0,0,21
ASE9,In04,100,1,0,0,0,1
ASE9,In05,100,12,0,0,0,12
ASE9,In06,100,3,0,0,0,3
ASE9,In07,100,6,0,0,0,6
ASE9,In08,100,0,0,0,0,0
ASE9,In09,100,0,0,0,0,0
ASE9,In10,100,8,0,0,0,8
ASE9,In11,100,3,0,0,0,3
ASE9,In12,100,0,0,0,0,0
ASE9,In13,100,8,0,0,0,8
ASE9,In14,100,12,0,0,0,12
ASE9,In15,100,8,0,0,0,8
ASE9,In16,100,57,0,0,0,57
ASE9,In17,100,5,0,0,0,5
ASE9,In18,100,59,0,0,0,59
ASE9,In19,100,1,0,0,0,1
ASE9,In20,100,1,0,0,0,1
ASE9,In21,100,1,0,0,0,1
ASE9,In22,100,2,0,0,0,2
ASE9,In23,100,3,0,0,0,3
ASE9,In24,100,2,0,0,0,2
ASE9,In25,100,4,0,0,0,4
ASE9,In26,100,3,0,0,0,3
ASE9,In27,100,0,0,0,0,0
ASE9,In28,100,6,0,0,0,6
ASE9,In29,100,1,0,0,0,1
ASE9,In30,100,0,0,0,0,0
ASE9,In31,100,61,0,0,0,61
ASE9,In32,100,1,0,0,0,1
ASE9,In33,100,1,0,0,0,1
ASE9,In34,100,1,0,0,0,1
ASE9,In35,100,31,0,0,0,31
ASE9,In36,100,3,0,0,0,3
ASE9,In37,100,3,0,0,0,3
ASE9,In38,100,3,0,0,0,3
ASE9,In39,100,3,0,0,0,3
ASE9,In40,100,3,0,0,0,3
ASE9,In41,100,2,0,0,0,2
ASE9,In42,100,0,0,0,0,0
ASE9,In43,100,0,0,0,0,0
ASE9,In44,100,54,0,0,0,54
ASE9,In45,100,56,0,0,0,56
ASE9,In46,100,50,0,0,0,50
