Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F
INVAR-2, Run: 069, F, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 070, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 071, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 072, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 073, F, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 074, F, 8, 0, 0, 0, 1, 0, 1, 0, 285, 285, 0, 0
INVAR-2, Run: 075, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 076, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 077, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 078, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 079, F, 16, 0, 0, 0, 1, 0, 1, 0, 237, 237, 0, 0
INVAR-2, Run: 080, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 081, F, 9, 0, 0, 0, 1, 0, 1, 0, 279, 279, 0, 0
INVAR-2, Run: 082, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 083, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 084, F, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 085, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 086, F, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 087, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 088, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 089, F, 15, 0, 0, 0, 1, 0, 1, 0, 245, 245, 0, 2
INVAR-2, Run: 090, F, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 091, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0
INVAR-2, Run: 092, F, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0
INVAR-2, Run: 093, F, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 094, F, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0
INVAR-2, Run: 095, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-2, Run: 096, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 097, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0
INVAR-2, Run: 098, F, 14, 0, 0, 0, 1, 0, 1, 0, 249, 249, 0, 0
INVAR-2, Run: 099, F, 9, 0, 0, 0, 1, 0, 1, 0, 279, 279, 0, 0
INVAR-2, Run: 100, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0
INVAR-3, Run: 001, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 002, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 003, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 004, F, 38, 0, 0, 0, 1, 0, 1, 0, 753, 753, 0, 0
INVAR-3, Run: 005, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 006, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 007, F, 37, 0, 0, 0, 1, 0, 1, 0, 759, 759, 0, 0
INVAR-3, Run: 008, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 009, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 010, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 011, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 012, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0
INVAR-3, Run: 013, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 014, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 015, F, 27, 0, 0, 0, 1, 0, 1, 0, 819, 819, 0, 0
INVAR-3, Run: 016, F, 38, 0, 0, 0, 1, 0, 1, 0, 753, 753, 0, 0
INVAR-3, Run: 017, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 018, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 019, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 020, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 021, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 022, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 023, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 024, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 025, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 026, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0
INVAR-3, Run: 027, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 028, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 029, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 030, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 031, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 032, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 033, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 034, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 035, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 036, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 037, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 038, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0
INVAR-3, Run: 039, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 040, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 041, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 042, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 043, F, 33, 0, 0, 0, 1, 0, 1, 0, 785, 785, 0, 2
INVAR-3, Run: 044, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0
INVAR-3, Run: 045, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 046, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 047, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 048, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0
INVAR-3, Run: 049, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 050, F, 27, 0, 0, 0, 1, 0, 1, 0, 819, 819, 0, 0
INVAR-3, Run: 051, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0
INVAR-3, Run: 052, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 053, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 054, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 055, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 056, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 057, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 058, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 059, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 060, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 061, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0
INVAR-3, Run: 062, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 063, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 064, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 065, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 066, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 067, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 068, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 069, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0
INVAR-3, Run: 070, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 071, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 072, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 073, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 074, F, 37, 0, 0, 0, 1, 0, 1, 0, 759, 759, 0, 0
INVAR-3, Run: 075, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 076, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 077, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 078, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0
INVAR-3, Run: 079, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0
INVAR-3, Run: 080, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 081, F, 27, 0, 0, 0, 1, 0, 1, 0, 819, 819, 0, 0
INVAR-3, Run: 082, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0
INVAR-3, Run: 083, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 084, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0
INVAR-3, Run: 085, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 086, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0
INVAR-3, Run: 087, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 088, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0
INVAR-3, Run: 089, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 090, F, 37, 0, 0, 0, 1, 0, 1, 0, 759, 759, 0, 0
INVAR-3, Run: 091, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0
INVAR-3, Run: 092, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0
INVAR-3, Run: 093, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 094, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0
INVAR-3, Run: 095, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 096, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0
INVAR-3, Run: 097, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 098, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-3, Run: 099, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0
INVAR-3, Run: 100, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0
INVAR-4, Run: 001, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 002, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 003, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 004, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 005, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 006, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 007, F, 13, 0, 0, 0, 1, 0, 1, 0, 154, 154, 0, 1
INVAR-4, Run: 008, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 009, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 010, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 011, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 012, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 013, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 014, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 015, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 016, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 017, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 018, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 019, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 020, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 021, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 022, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 023, F, 13, 0, 0, 0, 1, 0, 1, 0, 154, 154, 0, 1
INVAR-4, Run: 024, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 025, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 026, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 027, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 028, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 029, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 030, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 031, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 032, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 033, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 034, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 035, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 036, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 037, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 038, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 039, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 040, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 041, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 042, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 043, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 044, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 045, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 046, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 047, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 048, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 049, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 050, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 051, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 052, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 053, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 054, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 055, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 056, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 057, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 058, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 059, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 060, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 061, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 062, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 063, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 064, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 065, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 066, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 067, F, 6, 0, 0, 0, 1, 0, 1, 0, 196, 196, 0, 1
INVAR-4, Run: 068, F, 12, 0, 0, 0, 1, 0, 1, 0, 160, 160, 0, 1
INVAR-4, Run: 069, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 070, F, 12, 0, 0, 0, 1, 0, 1, 0, 160, 160, 0, 1
INVAR-4, Run: 071, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 072, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 073, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 074, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 075, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 076, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 077, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 078, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 079, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 080, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 081, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 082, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 083, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 084, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 085, F, 13, 0, 0, 0, 1, 0, 1, 0, 154, 154, 0, 1
INVAR-4, Run: 086, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 087, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
INVAR-4, Run: 088, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 089, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 090, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-4, Run: 091, F, 12, 0, 0, 0, 1, 0, 1, 0, 160, 160, 0, 1
INVAR-4, Run: 092, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 093, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 094, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 095, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 096, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 097, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
INVAR-4, Run: 098, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
INVAR-4, Run: 099, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
INVAR-4, Run: 100, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
INVAR-5, Run: 001, F, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1
INVAR-5, Run: 002, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
INVAR-5, Run: 003, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
INVAR-5, Run: 004, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 005, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
INVAR-5, Run: 006, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
INVAR-5, Run: 007, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
INVAR-5, Run: 008, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1
INVAR-5, Run: 009, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 010, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
INVAR-5, Run: 011, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
INVAR-5, Run: 012, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
INVAR-5, Run: 013, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
INVAR-5, Run: 014, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
INVAR-5, Run: 015, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
INVAR-5, Run: 016, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
INVAR-5, Run: 017, F, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1
INVAR-5, Run: 018, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 019, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 020, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 021, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
INVAR-5, Run: 022, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 023, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
INVAR-5, Run: 024, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
INVAR-5, Run: 025, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
INVAR-5, Run: 026, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 027, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 028, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
INVAR-5, Run: 029, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
INVAR-5, Run: 030, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
INVAR-5, Run: 031, F, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1
INVAR-5, Run: 032, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
INVAR-5, Run: 033, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 034, F, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1
INVAR-5, Run: 035, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
INVAR-5, Run: 036, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
INVAR-5, Run: 037, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
INVAR-5, Run: 038, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
INVAR-5, Run: 039, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
INVAR-5, Run: 040, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
INVAR-5, Run: 041, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
