Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9, NEW_REACTION
INVAR-10, Run: 063, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 80, 1360, 56, 32, 23, 100, 200, 300, 180, 1360, 88
INVAR-10, Run: 064, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 600, 0, 200, 76, 1743, 55, 34, 20, 100, 200, 300, 176, 1743, 90
INVAR-10, Run: 065, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 86, 1455, 57, 34, 22, 100, 200, 300, 186, 1455, 86
INVAR-10, Run: 066, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 62, 1489, 57, 31, 25, 100, 200, 300, 162, 1489, 86
INVAR-10, Run: 067, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 70, 1897, 57, 36, 20, 100, 200, 300, 170, 1897, 86
INVAR-10, Run: 068, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 80, 1707, 59, 40, 18, 100, 200, 300, 180, 1707, 82
INVAR-10, Run: 069, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 60, 1454, 59, 31, 27, 100, 200, 300, 160, 1454, 82
INVAR-10, Run: 070, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 61, 2137, 58, 39, 18, 100, 200, 300, 161, 2137, 84
INVAR-10, Run: 071, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 75, 2608, 57, 36, 20, 100, 200, 300, 175, 2608, 86
INVAR-10, Run: 072, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 88, 2098, 58, 34, 23, 100, 200, 300, 188, 2098, 84
INVAR-10, Run: 073, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 600, 0, 200, 66, 1181, 54, 31, 22, 100, 200, 300, 166, 1181, 92
INVAR-10, Run: 074, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 93, 1010, 58, 35, 22, 100, 200, 300, 193, 1010, 84
INVAR-10, Run: 075, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 97, 2847, 58, 30, 27, 100, 200, 300, 197, 2847, 84
INVAR-10, Run: 076, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 85, 1465, 56, 30, 25, 100, 200, 300, 185, 1465, 88
INVAR-10, Run: 077, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 68, 1884, 57, 31, 25, 100, 200, 300, 168, 1884, 86
INVAR-10, Run: 078, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 600, 0, 200, 75, 1693, 60, 32, 27, 100, 200, 300, 175, 1693, 80
INVAR-10, Run: 079, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 89, 1815, 56, 33, 22, 100, 200, 300, 189, 1815, 88
INVAR-10, Run: 080, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 86, 2215, 59, 38, 20, 100, 200, 300, 186, 2215, 82
INVAR-10, Run: 081, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 73, 1697, 58, 36, 21, 100, 200, 300, 173, 1697, 84
INVAR-10, Run: 082, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 70, 1769, 56, 41, 14, 100, 200, 300, 170, 1769, 88
INVAR-10, Run: 083, F, 0, 0, 0, 0, 24, 24, 0, 0, 1, 600, 0, 200, 101, 2250, 62, 37, 24, 100, 200, 300, 201, 2250, 76
INVAR-10, Run: 084, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 86, 2686, 59, 35, 23, 100, 200, 300, 186, 2686, 82
INVAR-10, Run: 085, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 91, 1539, 58, 28, 29, 100, 200, 300, 191, 1539, 84
INVAR-10, Run: 086, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 68, 979, 59, 40, 18, 100, 200, 300, 168, 979, 82
INVAR-10, Run: 087, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 94, 1810, 59, 30, 28, 100, 200, 300, 194, 1810, 82
INVAR-10, Run: 088, F, 0, 0, 0, 0, 7, 15, 5, 8, 0, 592, 0, 200, 94, 1577, 56, 32, 24, 100, 200, 300, 189, 1585, 88
INVAR-10, Run: 089, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 65, 1616, 57, 43, 13, 100, 200, 300, 165, 1616, 86
INVAR-10, Run: 090, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 95, 1493, 58, 33, 24, 100, 200, 300, 195, 1493, 84
INVAR-10, Run: 091, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 86, 1596, 56, 34, 21, 100, 200, 300, 186, 1596, 88
INVAR-10, Run: 092, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 88, 1396, 58, 39, 18, 100, 200, 300, 188, 1396, 84
INVAR-10, Run: 093, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 82, 1425, 58, 39, 18, 100, 200, 300, 182, 1425, 84
INVAR-10, Run: 094, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 89, 1571, 57, 38, 18, 100, 200, 300, 189, 1571, 86
INVAR-10, Run: 095, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 59, 1643, 59, 31, 27, 100, 200, 300, 159, 1643, 82
INVAR-10, Run: 096, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 600, 0, 200, 93, 1311, 60, 38, 21, 100, 200, 300, 193, 1311, 80
INVAR-10, Run: 097, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 600, 0, 200, 121, 1587, 60, 31, 28, 100, 200, 300, 221, 1587, 80
INVAR-10, Run: 098, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 93, 1834, 58, 39, 18, 100, 200, 300, 193, 1834, 84
INVAR-10, Run: 099, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 97, 1300, 59, 34, 24, 100, 200, 300, 197, 1300, 82
INVAR-10, Run: 100, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 600, 0, 200, 87, 2239, 60, 37, 22, 100, 200, 300, 187, 2239, 80
INVAR-2, Run: 001, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 24, 153, 18, 5, 12, 28, 56, 84, 52, 153, 20
INVAR-2, Run: 002, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 22, 310, 21, 13, 7, 28, 56, 84, 50, 310, 14
INVAR-2, Run: 003, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 33, 256, 17, 8, 8, 28, 56, 84, 61, 256, 22
INVAR-2, Run: 004, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 15, 351, 20, 15, 4, 28, 56, 84, 43, 351, 16
INVAR-2, Run: 005, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 18, 304, 18, 12, 5, 28, 56, 84, 46, 304, 20
INVAR-2, Run: 006, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 19, 288, 18, 13, 4, 28, 56, 84, 47, 288, 20
INVAR-2, Run: 007, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 202, 19, 12, 6, 28, 56, 84, 43, 202, 18
INVAR-2, Run: 008, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 12, 146, 17, 12, 4, 28, 56, 84, 40, 146, 22
INVAR-2, Run: 009, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 12, 209, 19, 12, 6, 28, 56, 84, 40, 209, 18
INVAR-2, Run: 010, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 464, 18, 14, 3, 28, 56, 84, 50, 464, 20
INVAR-2, Run: 011, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 16, 222, 18, 12, 5, 28, 56, 84, 44, 222, 20
INVAR-2, Run: 012, F, 0, 0, 0, 1, 0, 168, 7, 168, 0, 0, 0, 56, 21, 335, 17, 12, 5, 28, 56, 84, 42, 503, 21
INVAR-2, Run: 013, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 25, 527, 17, 7, 9, 28, 56, 84, 53, 527, 22
INVAR-2, Run: 014, F, 0, 0, 0, 0, 13, 13, 1, 0, 0, 168, 0, 56, 20, 443, 21, 17, 4, 28, 56, 84, 47, 443, 14
INVAR-2, Run: 015, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 18, 163, 19, 14, 4, 28, 56, 84, 46, 163, 18
INVAR-2, Run: 016, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 26, 314, 17, 8, 8, 28, 56, 84, 54, 314, 22
INVAR-2, Run: 017, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 19, 379, 21, 16, 4, 28, 56, 84, 47, 379, 14
INVAR-2, Run: 018, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 18, 166, 18, 10, 7, 28, 56, 84, 46, 166, 20
INVAR-2, Run: 019, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 19, 237, 19, 13, 5, 28, 56, 84, 47, 237, 18
INVAR-2, Run: 020, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 19, 373, 20, 13, 6, 28, 56, 84, 47, 373, 16
INVAR-2, Run: 021, F, 0, 0, 0, 0, 3, 4, 3, 1, 0, 167, 0, 56, 17, 219, 17, 11, 6, 28, 56, 84, 42, 220, 22
INVAR-2, Run: 022, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 23, 145, 17, 5, 11, 28, 56, 84, 51, 145, 22
INVAR-2, Run: 023, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 12, 195, 19, 13, 5, 28, 56, 84, 40, 195, 18
INVAR-2, Run: 024, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 23, 358, 18, 12, 5, 28, 56, 84, 51, 358, 20
INVAR-2, Run: 025, F, 0, 0, 0, 1, 0, 168, 7, 168, 0, 0, 0, 56, 16, 376, 17, 10, 7, 28, 56, 84, 37, 544, 21
INVAR-2, Run: 026, F, 0, 0, 0, 0, 0, 17, 12, 17, 0, 151, 0, 56, 22, 157, 20, 6, 14, 28, 56, 84, 38, 174, 16
INVAR-2, Run: 027, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 181, 19, 15, 3, 28, 56, 84, 43, 181, 18
INVAR-2, Run: 028, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 15, 363, 18, 13, 4, 28, 56, 84, 43, 363, 20
INVAR-2, Run: 029, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 243, 18, 11, 6, 28, 56, 84, 50, 243, 20
INVAR-2, Run: 030, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 18, 248, 18, 10, 7, 28, 56, 84, 46, 248, 20
INVAR-2, Run: 031, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 12, 527, 20, 17, 2, 28, 56, 84, 40, 527, 16
INVAR-2, Run: 032, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 18, 118, 19, 12, 6, 28, 56, 84, 46, 118, 18
INVAR-2, Run: 033, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 16, 486, 21, 16, 4, 28, 56, 84, 44, 486, 14
INVAR-2, Run: 034, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 23, 265, 18, 10, 7, 28, 56, 84, 51, 265, 20
INVAR-2, Run: 035, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 14, 309, 19, 13, 5, 28, 56, 84, 42, 309, 18
INVAR-2, Run: 036, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 14, 265, 18, 9, 8, 28, 56, 84, 42, 265, 20
INVAR-2, Run: 037, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 25, 308, 17, 10, 6, 28, 56, 84, 53, 308, 22
INVAR-2, Run: 038, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 11, 243, 18, 7, 10, 28, 56, 84, 39, 243, 20
INVAR-2, Run: 039, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 11, 158, 18, 11, 6, 28, 56, 84, 39, 158, 20
INVAR-2, Run: 040, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 16, 295, 18, 13, 4, 28, 56, 84, 44, 295, 20
INVAR-2, Run: 041, F, 0, 0, 0, 0, 1, 17, 11, 16, 0, 152, 0, 56, 12, 292, 20, 14, 6, 28, 56, 84, 29, 308, 16
INVAR-2, Run: 042, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 17, 342, 18, 14, 3, 28, 56, 84, 45, 342, 20
INVAR-2, Run: 043, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 26, 201, 18, 13, 4, 28, 56, 84, 54, 201, 20
INVAR-2, Run: 044, F, 0, 0, 0, 1, 0, 168, 9, 168, 0, 0, 0, 56, 21, 367, 18, 12, 6, 28, 56, 84, 40, 535, 19
INVAR-2, Run: 045, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 24, 249, 19, 10, 8, 28, 56, 84, 52, 249, 18
INVAR-2, Run: 046, F, 0, 0, 0, 0, 4, 8, 6, 4, 0, 164, 0, 56, 17, 171, 19, 16, 3, 28, 56, 84, 39, 175, 18
INVAR-2, Run: 047, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 18, 360, 20, 11, 8, 28, 56, 84, 46, 360, 16
INVAR-2, Run: 048, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 7, 232, 18, 9, 8, 28, 56, 84, 35, 232, 20
INVAR-2, Run: 049, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 24, 266, 17, 8, 8, 28, 56, 84, 52, 266, 22
INVAR-2, Run: 050, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 15, 155, 17, 8, 8, 28, 56, 84, 43, 155, 22
INVAR-2, Run: 051, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 18, 194, 18, 13, 4, 28, 56, 84, 46, 194, 20
INVAR-2, Run: 052, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 18, 96, 18, 6, 11, 28, 56, 84, 46, 96, 20
INVAR-2, Run: 053, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 25, 438, 19, 7, 11, 28, 56, 84, 53, 438, 18
INVAR-2, Run: 054, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 443, 19, 12, 6, 28, 56, 84, 43, 443, 18
INVAR-2, Run: 055, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 22, 254, 19, 10, 8, 28, 56, 84, 50, 254, 18
INVAR-2, Run: 056, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 25, 323, 18, 9, 8, 28, 56, 84, 53, 323, 20
INVAR-2, Run: 057, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 19, 348, 19, 13, 5, 28, 56, 84, 47, 348, 18
INVAR-2, Run: 058, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 22, 326, 17, 11, 5, 28, 56, 84, 50, 326, 22
INVAR-2, Run: 059, F, 0, 0, 0, 1, 0, 168, 9, 168, 0, 0, 0, 56, 13, 214, 18, 13, 5, 28, 56, 84, 32, 382, 19
INVAR-2, Run: 060, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 19, 629, 19, 10, 8, 28, 56, 84, 47, 629, 18
INVAR-2, Run: 061, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 10, 102, 18, 8, 9, 28, 56, 84, 38, 102, 20
INVAR-2, Run: 062, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 20, 272, 19, 9, 9, 28, 56, 84, 48, 272, 18
INVAR-2, Run: 063, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 10, 512, 19, 13, 5, 28, 56, 84, 38, 512, 18
INVAR-2, Run: 064, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 11, 240, 19, 9, 9, 28, 56, 84, 39, 240, 18
INVAR-2, Run: 065, F, 0, 0, 0, 0, 9, 10, 1, 1, 0, 167, 0, 56, 29, 202, 19, 13, 6, 28, 56, 84, 56, 203, 18
INVAR-2, Run: 066, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 23, 278, 20, 10, 9, 28, 56, 84, 51, 278, 16
INVAR-2, Run: 067, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 30, 239, 18, 13, 4, 28, 56, 84, 58, 239, 20
INVAR-2, Run: 068, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 20, 225, 20, 14, 5, 28, 56, 84, 48, 225, 16
INVAR-2, Run: 069, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 16, 340, 18, 7, 10, 28, 56, 84, 44, 340, 20
INVAR-2, Run: 070, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 22, 265, 19, 10, 8, 28, 56, 84, 50, 265, 18
INVAR-2, Run: 071, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 19, 422, 20, 12, 7, 28, 56, 84, 47, 422, 16
INVAR-2, Run: 072, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 19, 248, 19, 10, 8, 28, 56, 84, 47, 248, 18
INVAR-2, Run: 073, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 19, 344, 18, 14, 3, 28, 56, 84, 47, 344, 20
INVAR-2, Run: 074, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 27, 304, 18, 8, 9, 28, 56, 84, 55, 304, 20
INVAR-2, Run: 075, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 5, 183, 21, 14, 6, 28, 56, 84, 33, 183, 14
INVAR-2, Run: 076, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 19, 247, 19, 8, 10, 28, 56, 84, 47, 247, 18
INVAR-2, Run: 077, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 24, 405, 20, 15, 4, 28, 56, 84, 52, 405, 16
INVAR-2, Run: 078, F, 0, 0, 0, 1, 0, 168, 11, 168, 0, 0, 0, 56, 22, 174, 19, 12, 7, 28, 56, 84, 39, 342, 17
INVAR-2, Run: 079, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 220, 19, 7, 11, 28, 56, 84, 43, 220, 18
INVAR-2, Run: 080, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 23, 218, 19, 7, 11, 28, 56, 84, 51, 218, 18
INVAR-2, Run: 081, F, 0, 0, 0, 0, 0, 17, 6, 17, 0, 151, 0, 56, 17, 396, 17, 13, 4, 28, 56, 84, 39, 413, 22
INVAR-2, Run: 082, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 176, 18, 11, 6, 28, 56, 84, 50, 176, 20
INVAR-2, Run: 083, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 11, 214, 19, 11, 7, 28, 56, 84, 39, 214, 18
INVAR-2, Run: 084, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 17, 149, 20, 14, 5, 28, 56, 84, 45, 149, 16
INVAR-2, Run: 085, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 17, 362, 18, 12, 5, 28, 56, 84, 45, 362, 20
INVAR-2, Run: 086, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 13, 260, 17, 11, 5, 28, 56, 84, 41, 260, 22
INVAR-2, Run: 087, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 20, 248, 18, 10, 7, 28, 56, 84, 48, 248, 20
INVAR-2, Run: 088, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 24, 418, 17, 7, 9, 28, 56, 84, 52, 418, 22
INVAR-2, Run: 089, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 17, 364, 19, 14, 4, 28, 56, 84, 45, 364, 18
INVAR-2, Run: 090, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 22, 200, 19, 13, 5, 28, 56, 84, 50, 200, 18
INVAR-2, Run: 091, F, 0, 0, 0, 1, 0, 168, 7, 168, 0, 0, 0, 56, 20, 167, 17, 11, 6, 28, 56, 84, 41, 335, 21
INVAR-2, Run: 092, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 17, 439, 17, 11, 5, 28, 56, 84, 45, 439, 22
INVAR-2, Run: 093, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 12, 165, 18, 7, 10, 28, 56, 84, 40, 165, 20
INVAR-2, Run: 094, F, 0, 0, 0, 1, 0, 168, 7, 168, 0, 0, 0, 56, 29, 218, 17, 8, 9, 28, 56, 84, 50, 386, 21
INVAR-2, Run: 095, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 18, 274, 19, 10, 8, 28, 56, 84, 46, 274, 18
INVAR-2, Run: 096, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 13, 200, 19, 16, 2, 28, 56, 84, 41, 200, 18
INVAR-2, Run: 097, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 262, 19, 12, 6, 28, 56, 84, 43, 262, 18
INVAR-2, Run: 098, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 25, 150, 19, 9, 9, 28, 56, 84, 53, 150, 18
INVAR-2, Run: 099, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 8, 434, 19, 11, 7, 28, 56, 84, 36, 434, 18
INVAR-2, Run: 100, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 17, 298, 17, 8, 8, 28, 56, 84, 45, 298, 22
INVAR-3, Run: 001, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 59, 1272, 47, 28, 18, 82, 164, 246, 141, 1272, 70
INVAR-3, Run: 002, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 54, 1012, 47, 28, 18, 82, 164, 246, 136, 1012, 70
INVAR-3, Run: 003, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 58, 1644, 48, 30, 17, 82, 164, 246, 140, 1644, 68
INVAR-3, Run: 004, F, 0, 0, 0, 0, 12, 17, 2, 5, 0, 487, 0, 164, 59, 1590, 48, 34, 14, 82, 164, 246, 139, 1595, 68
INVAR-3, Run: 005, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 65, 1068, 48, 22, 25, 82, 164, 246, 147, 1068, 68
INVAR-3, Run: 006, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 79, 934, 46, 23, 22, 82, 164, 246, 161, 934, 72
INVAR-3, Run: 007, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 492, 0, 164, 66, 1031, 45, 22, 22, 82, 164, 246, 148, 1031, 74
INVAR-3, Run: 008, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 63, 1476, 46, 24, 21, 82, 164, 246, 145, 1476, 72
INVAR-3, Run: 009, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 61, 1286, 48, 33, 14, 82, 164, 246, 143, 1286, 68
INVAR-3, Run: 010, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 71, 1630, 49, 30, 18, 82, 164, 246, 153, 1630, 66
INVAR-3, Run: 011, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 48, 800, 49, 31, 17, 82, 164, 246, 130, 800, 66
INVAR-3, Run: 012, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 61, 1397, 49, 22, 26, 82, 164, 246, 143, 1397, 66
INVAR-3, Run: 013, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 60, 1365, 49, 30, 18, 82, 164, 246, 142, 1365, 66
INVAR-3, Run: 014, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 492, 0, 164, 59, 1484, 45, 25, 19, 82, 164, 246, 141, 1484, 74
INVAR-3, Run: 015, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 55, 952, 46, 25, 20, 82, 164, 246, 137, 952, 72
INVAR-3, Run: 016, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 59, 1976, 50, 26, 23, 82, 164, 246, 141, 1976, 64
INVAR-3, Run: 017, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 69, 1164, 50, 36, 13, 82, 164, 246, 151, 1164, 64
INVAR-3, Run: 018, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 62, 1312, 48, 27, 20, 82, 164, 246, 144, 1312, 68
INVAR-3, Run: 019, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 47, 1085, 46, 24, 21, 82, 164, 246, 129, 1085, 72
INVAR-3, Run: 020, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 492, 0, 164, 62, 1045, 44, 24, 19, 82, 164, 246, 144, 1045, 76
INVAR-3, Run: 021, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 76, 1424, 47, 28, 18, 82, 164, 246, 158, 1424, 70
INVAR-3, Run: 022, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 79, 888, 47, 26, 20, 82, 164, 246, 161, 888, 70
INVAR-3, Run: 023, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 59, 1162, 47, 19, 27, 82, 164, 246, 141, 1162, 70
INVAR-3, Run: 024, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 60, 1191, 47, 21, 25, 82, 164, 246, 142, 1191, 70
INVAR-3, Run: 025, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 80, 1114, 47, 31, 15, 82, 164, 246, 162, 1114, 70
