Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F
INVAR-1, Run: 039, F, 0, 0, 0, 18, 0, 336, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 040, F, 0, 0, 0, 18, 0, 288, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 041, F, 0, 0, 0, 18, 0, 333, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 042, F, 0, 0, 0, 18, 0, 279, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 043, F, 0, 0, 0, 18, 0, 264, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 044, F, 0, 0, 0, 18, 0, 330, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 045, F, 0, 0, 0, 18, 0, 261, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 046, F, 0, 0, 0, 18, 0, 327, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 047, F, 0, 0, 0, 18, 0, 252, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 048, F, 0, 0, 0, 18, 0, 273, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 049, F, 0, 0, 0, 18, 0, 288, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 050, F, 0, 0, 0, 18, 0, 294, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 051, F, 0, 0, 0, 18, 0, 216, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 052, F, 0, 0, 0, 18, 0, 309, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 053, F, 0, 0, 0, 18, 0, 315, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 054, F, 0, 0, 0, 18, 0, 282, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 055, F, 0, 0, 0, 18, 0, 273, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 056, F, 0, 0, 0, 18, 0, 315, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 057, F, 0, 0, 0, 18, 0, 288, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 058, F, 0, 0, 0, 18, 0, 261, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 059, F, 0, 0, 0, 18, 0, 330, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 060, F, 0, 0, 0, 18, 0, 276, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 061, F, 0, 0, 0, 18, 0, 288, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 062, F, 0, 0, 0, 18, 0, 363, 0, 4, 1, 4, 7, 0
INVAR-1, Run: 063, F, 0, 0, 0, 18, 0, 324, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 064, F, 0, 0, 0, 18, 0, 246, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 065, F, 0, 0, 0, 18, 0, 276, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 066, F, 0, 0, 0, 18, 0, 246, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 067, F, 0, 0, 0, 18, 0, 273, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 068, F, 0, 0, 0, 18, 0, 321, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 069, F, 0, 0, 0, 18, 0, 249, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 070, F, 0, 0, 0, 18, 0, 285, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 071, F, 0, 0, 0, 18, 0, 294, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 072, F, 0, 0, 0, 18, 0, 279, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 073, F, 0, 0, 0, 18, 0, 300, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 074, F, 0, 0, 0, 18, 0, 246, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 075, F, 0, 0, 0, 18, 0, 303, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 076, F, 0, 0, 0, 18, 0, 282, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 077, F, 0, 0, 0, 18, 0, 354, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 078, F, 0, 0, 0, 18, 0, 339, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 079, F, 0, 0, 0, 18, 0, 279, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 080, F, 0, 0, 0, 18, 0, 345, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 081, F, 0, 0, 0, 18, 0, 306, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 082, F, 0, 0, 0, 18, 0, 309, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 083, F, 0, 0, 0, 18, 0, 267, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 084, F, 0, 0, 0, 18, 0, 324, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 085, F, 0, 0, 0, 18, 0, 288, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 086, F, 0, 0, 0, 18, 0, 282, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 087, F, 0, 0, 0, 18, 0, 315, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 088, F, 0, 0, 0, 18, 0, 297, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 089, F, 0, 0, 0, 18, 0, 291, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 090, F, 0, 0, 0, 18, 0, 291, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 091, F, 0, 0, 0, 18, 0, 276, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 092, F, 0, 0, 0, 18, 0, 348, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 093, F, 0, 0, 0, 18, 0, 315, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 094, F, 0, 0, 0, 18, 0, 348, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 095, F, 0, 0, 0, 18, 0, 267, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 096, F, 0, 0, 0, 18, 0, 336, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 097, F, 0, 0, 0, 18, 0, 300, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 098, F, 0, 0, 0, 18, 0, 270, 0, 2, 1, 2, 8, 0
INVAR-1, Run: 099, F, 0, 0, 0, 18, 0, 315, 0, 0, 1, 0, 9, 0
INVAR-1, Run: 100, F, 0, 0, 0, 18, 0, 270, 0, 0, 1, 0, 9, 0
INVAR-10, Run: 001, F, 0, 0, 0, 200, 0, 288, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 002, F, 0, 0, 0, 200, 0, 261, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 003, F, 0, 0, 0, 200, 0, 261, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 004, F, 0, 0, 0, 200, 0, 282, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 005, F, 0, 0, 0, 200, 0, 273, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 006, F, 0, 0, 0, 200, 0, 303, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 007, F, 0, 0, 0, 200, 0, 324, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 008, F, 0, 0, 0, 200, 0, 279, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 009, F, 0, 0, 0, 200, 0, 297, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 010, F, 0, 0, 0, 200, 0, 303, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 011, F, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 012, F, 0, 0, 0, 200, 0, 294, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 013, F, 0, 0, 0, 200, 0, 315, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 014, F, 0, 0, 0, 200, 0, 294, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 015, F, 0, 0, 0, 200, 0, 321, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 016, F, 0, 0, 0, 200, 0, 285, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 017, F, 0, 0, 0, 200, 0, 294, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 018, F, 0, 0, 0, 200, 0, 300, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 019, F, 0, 0, 0, 200, 0, 327, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 020, F, 0, 0, 0, 200, 0, 387, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 021, F, 0, 0, 0, 200, 0, 312, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 022, F, 0, 0, 0, 200, 0, 294, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 023, F, 0, 0, 0, 200, 0, 330, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 024, F, 0, 0, 0, 200, 0, 339, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 025, F, 0, 0, 0, 200, 0, 300, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 026, F, 0, 0, 0, 200, 0, 333, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 027, F, 0, 0, 0, 200, 0, 288, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 028, F, 0, 0, 0, 200, 0, 273, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 029, F, 0, 0, 0, 200, 0, 318, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 030, F, 0, 0, 0, 200, 0, 339, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 031, F, 0, 0, 0, 200, 0, 315, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 032, F, 0, 0, 0, 200, 0, 300, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 033, F, 0, 0, 0, 200, 0, 336, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 034, F, 0, 0, 0, 200, 0, 309, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 035, F, 0, 0, 0, 200, 0, 285, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 036, F, 0, 0, 0, 200, 0, 300, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 037, F, 0, 0, 0, 200, 0, 285, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 038, F, 0, 0, 0, 200, 0, 270, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 039, F, 0, 0, 0, 200, 0, 282, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 040, F, 0, 0, 0, 200, 0, 252, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 041, F, 0, 0, 0, 200, 0, 297, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 042, F, 0, 0, 0, 200, 0, 339, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 043, F, 0, 0, 0, 200, 0, 321, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 044, F, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 045, F, 0, 0, 0, 200, 0, 342, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 046, F, 0, 0, 0, 200, 0, 303, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 047, F, 0, 0, 0, 200, 0, 255, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 048, F, 0, 0, 0, 200, 0, 267, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 049, F, 0, 0, 0, 200, 0, 333, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 050, F, 0, 0, 0, 200, 0, 300, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 051, F, 0, 0, 0, 200, 0, 381, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 052, F, 0, 0, 0, 200, 0, 264, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 053, F, 0, 0, 0, 200, 0, 264, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 054, F, 0, 0, 0, 200, 0, 258, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 055, F, 0, 0, 0, 200, 0, 339, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 056, F, 0, 0, 0, 200, 0, 327, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 057, F, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 058, F, 0, 0, 0, 200, 0, 333, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 059, F, 0, 0, 0, 200, 0, 267, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 060, F, 0, 0, 0, 200, 0, 333, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 061, F, 0, 0, 0, 200, 0, 294, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 062, F, 0, 0, 0, 200, 0, 309, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 063, F, 0, 0, 0, 200, 0, 294, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 064, F, 0, 0, 0, 200, 0, 252, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 065, F, 0, 0, 0, 200, 0, 303, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 066, F, 0, 0, 0, 200, 0, 339, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 067, F, 0, 0, 0, 200, 0, 291, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 068, F, 0, 0, 0, 200, 0, 312, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 069, F, 0, 0, 0, 200, 0, 255, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 070, F, 0, 0, 0, 200, 0, 282, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 071, F, 0, 0, 0, 200, 0, 279, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 072, F, 0, 0, 0, 200, 0, 273, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 073, F, 0, 0, 0, 200, 0, 279, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 074, F, 0, 0, 0, 200, 0, 288, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 075, F, 0, 0, 0, 200, 0, 303, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 076, F, 0, 0, 0, 200, 0, 393, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 077, F, 0, 0, 0, 200, 0, 279, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 078, F, 0, 0, 0, 200, 0, 351, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 079, F, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 080, F, 0, 0, 0, 200, 0, 354, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 081, F, 0, 0, 0, 200, 0, 321, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 082, F, 0, 0, 0, 200, 0, 285, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 083, F, 0, 0, 0, 200, 0, 282, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 084, F, 0, 0, 0, 200, 0, 327, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 085, F, 0, 0, 0, 200, 0, 273, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 086, F, 0, 0, 0, 200, 0, 261, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 087, F, 0, 0, 0, 200, 0, 270, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 088, F, 0, 0, 0, 200, 0, 297, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 089, F, 0, 0, 0, 200, 0, 282, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 090, F, 0, 0, 0, 200, 0, 276, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 091, F, 0, 0, 0, 200, 0, 351, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 092, F, 0, 0, 0, 200, 0, 333, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 093, F, 0, 0, 0, 200, 0, 246, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 094, F, 0, 0, 0, 200, 0, 276, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 095, F, 0, 0, 0, 200, 0, 309, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 096, F, 0, 0, 0, 200, 0, 246, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 097, F, 0, 0, 0, 200, 0, 321, 0, 2, 1, 2, 99, 0
INVAR-10, Run: 098, F, 0, 0, 0, 200, 0, 315, 0, 4, 1, 4, 98, 0
INVAR-10, Run: 099, F, 0, 0, 0, 200, 0, 336, 0, 0, 1, 0, 100, 0
INVAR-10, Run: 100, F, 0, 0, 0, 200, 0, 288, 0, 0, 1, 0, 100, 0
INVAR-2, Run: 001, F, 0, 0, 0, 56, 0, 318, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 002, F, 0, 0, 0, 56, 0, 318, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 003, F, 0, 0, 0, 56, 0, 321, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 004, F, 0, 0, 0, 56, 0, 300, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 005, F, 0, 0, 0, 56, 0, 228, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 006, F, 0, 0, 0, 56, 0, 264, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 007, F, 0, 0, 0, 56, 0, 324, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 008, F, 0, 0, 0, 56, 0, 327, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 009, F, 0, 0, 0, 56, 0, 273, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 010, F, 0, 0, 0, 56, 0, 261, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 011, F, 0, 0, 0, 56, 0, 261, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 012, F, 0, 0, 0, 56, 0, 369, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 013, F, 0, 0, 0, 56, 0, 294, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 014, F, 0, 0, 0, 56, 0, 270, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 015, F, 0, 0, 0, 56, 0, 318, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 016, F, 0, 0, 0, 56, 0, 303, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 017, F, 0, 0, 0, 56, 0, 318, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 018, F, 0, 0, 0, 56, 0, 297, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 019, F, 0, 0, 0, 56, 0, 288, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 020, F, 0, 0, 0, 56, 0, 318, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 021, F, 0, 0, 0, 56, 0, 306, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 022, F, 0, 0, 0, 56, 0, 306, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 023, F, 0, 0, 0, 56, 0, 267, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 024, F, 0, 0, 0, 56, 0, 318, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 025, F, 0, 0, 0, 56, 0, 237, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 026, F, 0, 0, 0, 56, 0, 378, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 027, F, 0, 0, 0, 56, 0, 288, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 028, F, 0, 0, 0, 56, 0, 276, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 029, F, 0, 0, 0, 56, 0, 234, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 030, F, 0, 0, 0, 56, 0, 273, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 031, F, 0, 0, 0, 56, 0, 267, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 032, F, 0, 0, 0, 56, 0, 330, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 033, F, 0, 0, 0, 56, 0, 336, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 034, F, 0, 0, 0, 56, 0, 306, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 035, F, 0, 0, 0, 56, 0, 285, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 036, F, 0, 0, 0, 56, 0, 264, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 037, F, 0, 0, 0, 56, 0, 279, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 038, F, 0, 0, 0, 56, 0, 312, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 039, F, 0, 0, 0, 56, 0, 273, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 040, F, 0, 0, 0, 56, 0, 273, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 041, F, 0, 0, 0, 56, 0, 330, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 042, F, 0, 0, 0, 56, 0, 264, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 043, F, 0, 0, 0, 56, 0, 282, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 044, F, 0, 0, 0, 56, 0, 312, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 045, F, 0, 0, 0, 56, 0, 252, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 046, F, 0, 0, 0, 56, 0, 321, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 047, F, 0, 0, 0, 56, 0, 291, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 048, F, 0, 0, 0, 56, 0, 312, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 049, F, 0, 0, 0, 56, 0, 348, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 050, F, 0, 0, 0, 56, 0, 282, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 051, F, 0, 0, 0, 56, 0, 255, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 052, F, 0, 0, 0, 56, 0, 330, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 053, F, 0, 0, 0, 56, 0, 264, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 054, F, 0, 0, 0, 56, 0, 312, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 055, F, 0, 0, 0, 56, 0, 276, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 056, F, 0, 0, 0, 56, 0, 333, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 057, F, 0, 0, 0, 56, 0, 360, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 058, F, 0, 0, 0, 56, 0, 303, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 059, F, 0, 0, 0, 56, 0, 309, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 060, F, 0, 0, 0, 56, 0, 300, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 061, F, 0, 0, 0, 56, 0, 306, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 062, F, 0, 0, 0, 56, 0, 303, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 063, F, 0, 0, 0, 56, 0, 276, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 064, F, 0, 0, 0, 56, 0, 264, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 065, F, 0, 0, 0, 56, 0, 285, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 066, F, 0, 0, 0, 56, 0, 306, 0, 0, 1, 0, 28, 0
INVAR-2, Run: 067, F, 0, 0, 0, 56, 0, 360, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 068, F, 0, 0, 0, 56, 0, 351, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 069, F, 0, 0, 0, 56, 0, 315, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 070, F, 0, 0, 0, 56, 0, 264, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 071, F, 0, 0, 0, 56, 0, 273, 0, 2, 1, 2, 27, 0
INVAR-2, Run: 072, F, 0, 0, 0, 56, 0, 309, 0, 0, 1, 0, 28, 0
