Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B
INVAR-1, Run: 066, P, 225, 2, 0, 0, 0, 0, 116, 0, 1, 54, 0
INVAR-1, Run: 067, P, 183, 4, 0, 0, 0, 0, 94, 0, 1, 54, 0
INVAR-1, Run: 068, P, 196, 3, 0, 0, 0, 0, 101, 0, 1, 54, 0
INVAR-1, Run: 069, P, 211, 0, 0, 0, 0, 0, 110, 0, 1, 54, 0
INVAR-1, Run: 070, P, 243, 0, 0, 0, 0, 0, 126, 0, 1, 54, 0
INVAR-1, Run: 071, P, 218, 3, 0, 0, 0, 0, 112, 0, 1, 54, 0
INVAR-1, Run: 072, P, 207, 0, 0, 0, 0, 0, 108, 0, 1, 54, 0
INVAR-1, Run: 073, P, 211, 0, 0, 0, 0, 0, 110, 0, 1, 54, 0
INVAR-1, Run: 074, P, 225, 0, 0, 0, 0, 0, 117, 0, 1, 54, 0
INVAR-1, Run: 075, P, 248, 1, 0, 0, 0, 0, 128, 0, 1, 54, 0
INVAR-1, Run: 076, P, 179, 0, 0, 0, 0, 0, 94, 0, 1, 54, 0
INVAR-1, Run: 077, P, 220, 1, 0, 0, 0, 0, 114, 0, 1, 54, 0
INVAR-1, Run: 078, P, 158, 1, 0, 0, 0, 0, 83, 0, 1, 54, 0
INVAR-1, Run: 079, P, 215, 2, 0, 0, 0, 0, 111, 0, 1, 54, 0
INVAR-1, Run: 080, P, 204, 1, 0, 0, 0, 0, 106, 0, 1, 54, 0
INVAR-1, Run: 081, P, 204, 1, 0, 0, 0, 0, 106, 0, 1, 54, 0
INVAR-1, Run: 082, P, 247, 0, 0, 0, 0, 0, 128, 0, 1, 54, 0
INVAR-1, Run: 083, P, 201, 2, 0, 0, 0, 0, 104, 0, 1, 54, 0
INVAR-1, Run: 084, P, 197, 2, 0, 0, 0, 0, 102, 0, 1, 54, 0
INVAR-1, Run: 085, P, 185, 0, 0, 0, 0, 0, 97, 0, 1, 54, 0
INVAR-1, Run: 086, P, 227, 0, 0, 0, 0, 0, 118, 0, 1, 54, 0
INVAR-1, Run: 087, P, 217, 0, 0, 0, 0, 0, 113, 0, 1, 54, 0
INVAR-1, Run: 088, P, 243, 2, 0, 0, 0, 0, 125, 0, 1, 54, 0
INVAR-1, Run: 089, P, 204, 1, 0, 0, 0, 0, 106, 0, 1, 54, 0
INVAR-1, Run: 090, P, 192, 1, 0, 0, 0, 0, 100, 0, 1, 54, 0
INVAR-1, Run: 091, P, 257, 0, 0, 0, 0, 0, 133, 0, 1, 54, 0
INVAR-1, Run: 092, P, 233, 2, 0, 0, 0, 0, 120, 0, 1, 54, 0
INVAR-1, Run: 093, P, 203, 0, 0, 0, 0, 0, 106, 0, 1, 54, 0
INVAR-1, Run: 094, P, 197, 0, 0, 0, 0, 0, 103, 0, 1, 54, 0
INVAR-1, Run: 095, P, 202, 1, 0, 0, 0, 0, 105, 0, 1, 54, 0
INVAR-1, Run: 096, P, 211, 0, 0, 0, 0, 0, 110, 0, 1, 54, 0
INVAR-1, Run: 097, P, 231, 2, 0, 0, 0, 0, 119, 0, 1, 54, 0
INVAR-1, Run: 098, P, 187, 0, 0, 0, 0, 0, 98, 0, 1, 54, 0
INVAR-1, Run: 099, P, 183, 2, 0, 0, 0, 0, 95, 0, 1, 54, 0
INVAR-1, Run: 100, P, 229, 0, 0, 0, 0, 0, 119, 0, 1, 54, 0
INVAR-10, Run: 001, P, 294, 0, 0, 0, 0, 0, 197, 0, 1, 600, 0
INVAR-10, Run: 002, P, 334, 0, 0, 0, 0, 0, 217, 0, 1, 600, 0
INVAR-10, Run: 003, P, 318, 2, 0, 0, 0, 0, 208, 0, 1, 600, 0
INVAR-10, Run: 004, P, 286, 0, 0, 0, 0, 0, 193, 0, 1, 600, 0
INVAR-10, Run: 005, P, 268, 0, 0, 0, 0, 0, 184, 0, 1, 600, 0
INVAR-10, Run: 006, P, 297, 3, 0, 0, 0, 0, 197, 0, 1, 600, 0
INVAR-10, Run: 007, P, 302, 0, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 008, P, 308, 2, 0, 0, 0, 0, 203, 0, 1, 600, 0
INVAR-10, Run: 009, P, 290, 2, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 010, P, 322, 0, 0, 0, 0, 0, 211, 0, 1, 600, 0
INVAR-10, Run: 011, P, 266, 0, 0, 0, 0, 0, 183, 0, 1, 600, 0
INVAR-10, Run: 012, P, 294, 2, 0, 0, 0, 0, 196, 0, 1, 600, 0
INVAR-10, Run: 013, P, 293, 1, 0, 0, 0, 0, 196, 0, 1, 600, 0
INVAR-10, Run: 014, P, 268, 0, 0, 0, 0, 0, 184, 0, 1, 600, 0
INVAR-10, Run: 015, P, 326, 4, 0, 0, 0, 0, 211, 0, 1, 600, 0
INVAR-10, Run: 016, P, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 017, P, 287, 3, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 018, P, 303, 1, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 019, P, 304, 0, 0, 0, 0, 0, 202, 0, 1, 600, 0
INVAR-10, Run: 020, P, 311, 1, 0, 0, 0, 0, 205, 0, 1, 600, 0
INVAR-10, Run: 021, P, 284, 0, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 022, P, 336, 0, 0, 0, 0, 0, 218, 0, 1, 600, 0
INVAR-10, Run: 023, P, 320, 0, 0, 0, 0, 0, 210, 0, 1, 600, 0
INVAR-10, Run: 024, P, 316, 2, 0, 0, 0, 0, 207, 0, 1, 600, 0
INVAR-10, Run: 025, P, 334, 0, 0, 0, 0, 0, 217, 0, 1, 600, 0
INVAR-10, Run: 026, P, 340, 0, 0, 0, 0, 0, 220, 0, 1, 600, 0
INVAR-10, Run: 027, P, 279, 1, 0, 0, 0, 0, 189, 0, 1, 600, 0
INVAR-10, Run: 028, P, 279, 3, 0, 0, 0, 0, 188, 0, 1, 600, 0
INVAR-10, Run: 029, P, 268, 0, 0, 0, 0, 0, 184, 0, 1, 600, 0
INVAR-10, Run: 030, P, 296, 0, 0, 0, 0, 0, 198, 0, 1, 600, 0
INVAR-10, Run: 031, P, 316, 2, 0, 0, 0, 0, 207, 0, 1, 600, 0
INVAR-10, Run: 032, P, 292, 0, 0, 0, 0, 0, 196, 0, 1, 600, 0
INVAR-10, Run: 033, P, 316, 2, 0, 0, 0, 0, 207, 0, 1, 600, 0
INVAR-10, Run: 034, P, 328, 0, 0, 0, 0, 0, 214, 0, 1, 600, 0
INVAR-10, Run: 035, P, 292, 2, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 036, P, 294, 0, 0, 0, 0, 0, 197, 0, 1, 600, 0
INVAR-10, Run: 037, P, 277, 3, 0, 0, 0, 0, 187, 0, 1, 600, 0
INVAR-10, Run: 038, P, 282, 0, 0, 0, 0, 0, 191, 0, 1, 600, 0
INVAR-10, Run: 039, P, 330, 0, 0, 0, 0, 0, 215, 0, 1, 600, 0
INVAR-10, Run: 040, P, 325, 1, 0, 0, 0, 0, 212, 0, 1, 600, 0
INVAR-10, Run: 041, P, 285, 1, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 042, P, 290, 2, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 043, P, 284, 0, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 044, P, 302, 0, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 045, P, 305, 1, 0, 0, 0, 0, 202, 0, 1, 600, 0
INVAR-10, Run: 046, P, 295, 3, 0, 0, 0, 0, 196, 0, 1, 600, 0
INVAR-10, Run: 047, P, 280, 2, 0, 0, 0, 0, 189, 0, 1, 600, 0
INVAR-10, Run: 048, P, 320, 2, 0, 0, 0, 0, 209, 0, 1, 600, 0
INVAR-10, Run: 049, P, 266, 2, 0, 0, 0, 0, 182, 0, 1, 600, 0
INVAR-10, Run: 050, P, 309, 1, 0, 0, 0, 0, 204, 0, 1, 600, 0
INVAR-10, Run: 051, P, 326, 2, 0, 0, 0, 0, 212, 0, 1, 600, 0
INVAR-10, Run: 052, P, 293, 3, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 053, P, 317, 1, 0, 0, 0, 0, 208, 0, 1, 600, 0
INVAR-10, Run: 054, P, 286, 2, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 055, P, 278, 2, 0, 0, 0, 0, 188, 0, 1, 600, 0
INVAR-10, Run: 056, P, 287, 1, 0, 0, 0, 0, 193, 0, 1, 600, 0
INVAR-10, Run: 057, P, 337, 1, 0, 0, 0, 0, 218, 0, 1, 600, 0
INVAR-10, Run: 058, P, 267, 1, 0, 0, 0, 0, 183, 0, 1, 600, 0
INVAR-10, Run: 059, P, 280, 0, 0, 0, 0, 0, 190, 0, 1, 600, 0
INVAR-10, Run: 060, P, 303, 1, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 061, P, 313, 1, 0, 0, 0, 0, 206, 0, 1, 600, 0
INVAR-10, Run: 062, P, 301, 1, 0, 0, 0, 0, 200, 0, 1, 600, 0
INVAR-10, Run: 063, P, 298, 2, 0, 0, 0, 0, 198, 0, 1, 600, 0
INVAR-10, Run: 064, P, 324, 0, 0, 0, 0, 0, 212, 0, 1, 600, 0
INVAR-10, Run: 065, P, 305, 3, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 066, P, 313, 1, 0, 0, 0, 0, 206, 0, 1, 600, 0
INVAR-10, Run: 067, P, 287, 1, 0, 0, 0, 0, 193, 0, 1, 600, 0
INVAR-10, Run: 068, P, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 069, P, 329, 1, 0, 0, 0, 0, 214, 0, 1, 600, 0
INVAR-10, Run: 070, P, 314, 0, 0, 0, 0, 0, 207, 0, 1, 600, 0
INVAR-10, Run: 071, P, 295, 1, 0, 0, 0, 0, 197, 0, 1, 600, 0
INVAR-10, Run: 072, P, 289, 1, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 073, P, 302, 2, 0, 0, 0, 0, 200, 0, 1, 600, 0
INVAR-10, Run: 074, P, 326, 0, 0, 0, 0, 0, 213, 0, 1, 600, 0
INVAR-10, Run: 075, P, 314, 2, 0, 0, 0, 0, 206, 0, 1, 600, 0
INVAR-10, Run: 076, P, 288, 0, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 077, P, 307, 1, 0, 0, 0, 0, 203, 0, 1, 600, 0
INVAR-10, Run: 078, P, 284, 0, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 079, P, 316, 0, 0, 0, 0, 0, 208, 0, 1, 600, 0
INVAR-10, Run: 080, P, 303, 1, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 081, P, 308, 0, 0, 0, 0, 0, 204, 0, 1, 600, 0
INVAR-10, Run: 082, P, 304, 2, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 083, P, 319, 1, 0, 0, 0, 0, 209, 0, 1, 600, 0
INVAR-10, Run: 084, P, 288, 0, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 085, P, 248, 2, 0, 0, 0, 0, 173, 0, 1, 600, 0
INVAR-10, Run: 086, P, 296, 2, 0, 0, 0, 0, 197, 0, 1, 600, 0
INVAR-10, Run: 087, P, 304, 2, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 088, P, 326, 0, 0, 0, 0, 0, 213, 0, 1, 600, 0
INVAR-10, Run: 089, P, 271, 3, 0, 0, 0, 0, 184, 0, 1, 600, 0
INVAR-10, Run: 090, P, 285, 1, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 091, P, 313, 1, 0, 0, 0, 0, 206, 0, 1, 600, 0
INVAR-10, Run: 092, P, 322, 0, 0, 0, 0, 0, 211, 0, 1, 600, 0
INVAR-10, Run: 093, P, 275, 1, 0, 0, 0, 0, 187, 0, 1, 600, 0
INVAR-10, Run: 094, P, 280, 0, 0, 0, 0, 0, 190, 0, 1, 600, 0
INVAR-10, Run: 095, P, 268, 0, 0, 0, 0, 0, 184, 0, 1, 600, 0
INVAR-10, Run: 096, P, 319, 1, 0, 0, 0, 0, 209, 0, 1, 600, 0
INVAR-10, Run: 097, P, 296, 0, 0, 0, 0, 0, 198, 0, 1, 600, 0
INVAR-10, Run: 098, P, 289, 1, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 099, P, 249, 1, 0, 0, 0, 0, 174, 0, 1, 600, 0
INVAR-10, Run: 100, P, 275, 1, 0, 0, 0, 0, 187, 0, 1, 600, 0
INVAR-2, Run: 001, P, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 002, P, 222, 0, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 003, P, 226, 2, 0, 0, 0, 0, 126, 0, 1, 168, 0
INVAR-2, Run: 004, P, 233, 1, 0, 0, 0, 0, 130, 0, 1, 168, 0
INVAR-2, Run: 005, P, 253, 3, 0, 0, 0, 0, 139, 0, 1, 168, 0
INVAR-2, Run: 006, P, 236, 0, 0, 0, 0, 0, 132, 0, 1, 168, 0
INVAR-2, Run: 007, P, 196, 2, 0, 0, 0, 0, 111, 0, 1, 168, 0
INVAR-2, Run: 008, P, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 009, P, 227, 1, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 010, P, 237, 1, 0, 0, 0, 0, 132, 0, 1, 168, 0
INVAR-2, Run: 011, P, 219, 1, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 012, P, 228, 2, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 013, P, 219, 1, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 014, P, 240, 0, 0, 0, 0, 0, 134, 0, 1, 168, 0
INVAR-2, Run: 015, P, 228, 0, 0, 0, 0, 0, 128, 0, 1, 168, 0
INVAR-2, Run: 016, P, 224, 2, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 017, P, 258, 0, 0, 0, 0, 0, 143, 0, 1, 168, 0
INVAR-2, Run: 018, P, 207, 1, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 019, P, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 020, P, 229, 1, 0, 0, 0, 0, 128, 0, 1, 168, 0
INVAR-2, Run: 021, P, 217, 3, 0, 0, 0, 0, 121, 0, 1, 168, 0
INVAR-2, Run: 022, P, 224, 2, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 023, P, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 024, P, 264, 0, 0, 0, 0, 0, 146, 0, 1, 168, 0
INVAR-2, Run: 025, P, 204, 2, 0, 0, 0, 0, 115, 0, 1, 168, 0
INVAR-2, Run: 026, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 027, P, 262, 0, 0, 0, 0, 0, 145, 0, 1, 168, 0
INVAR-2, Run: 028, P, 218, 2, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 029, P, 237, 3, 0, 0, 0, 0, 131, 0, 1, 168, 0
INVAR-2, Run: 030, P, 212, 0, 0, 0, 0, 0, 120, 0, 1, 168, 0
INVAR-2, Run: 031, P, 236, 2, 0, 0, 0, 0, 131, 0, 1, 168, 0
INVAR-2, Run: 032, P, 246, 0, 0, 0, 0, 0, 137, 0, 1, 168, 0
INVAR-2, Run: 033, P, 246, 2, 0, 0, 0, 0, 136, 0, 1, 168, 0
INVAR-2, Run: 034, P, 230, 4, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 035, P, 230, 2, 0, 0, 0, 0, 128, 0, 1, 168, 0
INVAR-2, Run: 036, P, 246, 0, 0, 0, 0, 0, 137, 0, 1, 168, 0
INVAR-2, Run: 037, P, 192, 0, 0, 0, 0, 0, 110, 0, 1, 168, 0
INVAR-2, Run: 038, P, 223, 1, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 039, P, 227, 1, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 040, P, 213, 1, 0, 0, 0, 0, 120, 0, 1, 168, 0
INVAR-2, Run: 041, P, 209, 5, 0, 0, 0, 0, 116, 0, 1, 168, 0
INVAR-2, Run: 042, P, 242, 0, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 043, P, 233, 1, 0, 0, 0, 0, 130, 0, 1, 168, 0
INVAR-2, Run: 044, P, 239, 3, 0, 0, 0, 0, 132, 0, 1, 168, 0
INVAR-2, Run: 045, P, 242, 0, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 046, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 047, P, 223, 1, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 048, P, 240, 2, 0, 0, 0, 0, 133, 0, 1, 168, 0
INVAR-2, Run: 049, P, 207, 1, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 050, P, 240, 2, 0, 0, 0, 0, 133, 0, 1, 168, 0
INVAR-2, Run: 051, P, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 052, P, 243, 1, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 053, P, 212, 2, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 054, P, 236, 2, 0, 0, 0, 0, 131, 0, 1, 168, 0
INVAR-2, Run: 055, P, 250, 2, 0, 0, 0, 0, 138, 0, 1, 168, 0
INVAR-2, Run: 056, P, 212, 0, 0, 0, 0, 0, 120, 0, 1, 168, 0
INVAR-2, Run: 057, P, 258, 0, 0, 0, 0, 0, 143, 0, 1, 168, 0
INVAR-2, Run: 058, P, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 059, P, 224, 2, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 060, P, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 061, P, 240, 0, 0, 0, 0, 0, 134, 0, 1, 168, 0
INVAR-2, Run: 062, P, 260, 2, 0, 0, 0, 0, 143, 0, 1, 168, 0
INVAR-2, Run: 063, P, 212, 2, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 064, P, 222, 0, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 065, P, 292, 0, 0, 0, 0, 0, 160, 0, 1, 168, 0
INVAR-2, Run: 066, P, 214, 0, 0, 0, 0, 0, 121, 0, 1, 168, 0
INVAR-2, Run: 067, P, 196, 0, 0, 0, 0, 0, 112, 0, 1, 168, 0
INVAR-2, Run: 068, P, 243, 1, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 069, P, 237, 1, 0, 0, 0, 0, 132, 0, 1, 168, 0
INVAR-2, Run: 070, P, 219, 1, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 071, P, 243, 1, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 072, P, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 073, P, 227, 1, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 074, P, 272, 2, 0, 0, 0, 0, 149, 0, 1, 168, 0
INVAR-2, Run: 075, P, 199, 1, 0, 0, 0, 0, 113, 0, 1, 168, 0
INVAR-2, Run: 076, P, 277, 1, 0, 0, 0, 0, 152, 0, 1, 168, 0
INVAR-2, Run: 077, P, 214, 2, 0, 0, 0, 0, 120, 0, 1, 168, 0
INVAR-2, Run: 078, P, 218, 0, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 079, P, 224, 0, 0, 0, 0, 0, 126, 0, 1, 168, 0
INVAR-2, Run: 080, P, 250, 0, 0, 0, 0, 0, 139, 0, 1, 168, 0
INVAR-2, Run: 081, P, 244, 0, 0, 0, 0, 0, 136, 0, 1, 168, 0
INVAR-2, Run: 082, P, 227, 3, 0, 0, 0, 0, 126, 0, 1, 168, 0
INVAR-2, Run: 083, P, 223, 3, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 084, P, 217, 1, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 085, P, 215, 1, 0, 0, 0, 0, 121, 0, 1, 168, 0
INVAR-2, Run: 086, P, 233, 1, 0, 0, 0, 0, 130, 0, 1, 168, 0
INVAR-2, Run: 087, P, 195, 1, 0, 0, 0, 0, 111, 0, 1, 168, 0
INVAR-2, Run: 088, P, 237, 1, 0, 0, 0, 0, 132, 0, 1, 168, 0
