Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-1, Run: 034, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 20, 6, 1, 0, 45, 14
INVAR-1, Run: 035, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 21, 6, 1, 0, 39, 15
INVAR-1, Run: 036, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12, 3, 4, 12, 4, 2, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 11, 6, 2, 0, 37, 5
INVAR-1, Run: 037, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 25, 6, 1, 0, 53, 19
INVAR-1, Run: 038, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 20, 11, 12, 20, 3, 2, 1, 8, 1, 0, 0, 0, 7, 126, 1, 0, 0, 0, 0, 0, 32, 6, 3, 1, 94, 26
INVAR-1, Run: 039, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 21, 6, 1, 0, 41, 15
INVAR-1, Run: 040, P, 10, 0, 0, 0, 6, 46, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 34, 0, 14, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 20, 6, 0, 0, 0, 0
INVAR-1, Run: 041, P, 0, 0, 0, 10, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 11, 2, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 24, 6, 1, 0, 34, 18
INVAR-1, Run: 042, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 0, 1, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 14, 6, 1, 1, 38, 8
INVAR-1, Run: 043, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 14, 6, 1, 0, 38, 8
INVAR-1, Run: 044, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 18, 6, 1, 0, 34, 12
INVAR-1, Run: 045, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 45, 13
INVAR-1, Run: 046, P, 10, 0, 0, 0, 0, 99, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 3, 1, 4, 1, 1, 74, 27, 13, 5, 3, 47, 71, 14, 8, 2, 1, 2, 2, 23, 6, 2, 1, 48, 16
INVAR-1, Run: 047, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 31, 6, 1, 0, 53, 25
INVAR-1, Run: 048, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 25, 6, 1, 0, 36, 19
INVAR-1, Run: 049, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 15, 6, 0, 0, 36, 9
INVAR-1, Run: 050, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 20, 6, 0, 0, 26, 14
INVAR-1, Run: 051, P, 10, 0, 0, 0, 5, 40, 0, 1, 25, 17, 2, 2, 1, 2, 1, 0, 32, 1, 22, 0, 1, 2, 0, 0, 0, 0, 24880, 12543, 6285, 3208, 1632, 12320, 60, 6256, 3075, 1575, 819, 811, 810, 28, 6, 1, 1, 0, 0
INVAR-1, Run: 052, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 13, 6, 0, 0, 44, 7
INVAR-1, Run: 053, P, 0, 0, 0, 10, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 9, 0, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 35, 13
INVAR-1, Run: 054, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 13, 6, 0, 0, 27, 7
INVAR-1, Run: 055, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 4, 2, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 23, 6, 2, 0, 35, 17
INVAR-1, Run: 056, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 20, 6, 1, 0, 34, 14
INVAR-1, Run: 057, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 2, 10, 4, 2, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 28, 6, 2, 0, 46, 22
INVAR-1, Run: 058, P, 10, 0, 0, 0, 4, 37, 2, 0, 50, 0, 0, 0, 0, 0, 1, 0, 38, 0, 19, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 25, 6, 2, 0, 0, 0
INVAR-1, Run: 059, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 4, 2, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 21, 6, 2, 0, 41, 15
INVAR-1, Run: 060, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 4, 0, 2, 18, 2, 0, 0, 0, 16, 59, 2, 0, 0, 0, 0, 0, 20, 6, 2, 2, 39, 14
INVAR-1, Run: 061, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 4, 2, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 22, 6, 2, 0, 27, 16
INVAR-1, Run: 062, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 12, 6, 0, 0, 38, 6
INVAR-1, Run: 063, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 16, 6, 1, 0, 50, 10
INVAR-1, Run: 064, P, 10, 0, 0, 0, 5, 39, 0, 1, 32, 6, 6, 4, 1, 0, 1, 0, 34, 1, 21, 0, 1, 2, 0, 0, 0, 0, 24932, 12542, 6313, 3147, 1560, 12384, 61, 6223, 3162, 1586, 794, 766, 765, 27, 6, 1, 1, 0, 0
INVAR-1, Run: 065, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 24, 6, 0, 0, 37, 18
INVAR-1, Run: 066, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 4, 2, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 20, 6, 2, 0, 48, 14
INVAR-1, Run: 067, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 4, 1, 1, 16, 4, 0, 0, 0, 12, 93, 4, 0, 0, 0, 0, 0, 27, 6, 2, 1, 66, 21
INVAR-1, Run: 068, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 17, 6, 0, 0, 32, 11
INVAR-1, Run: 069, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 11, 2, 3, 11, 6, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 43, 13
INVAR-1, Run: 070, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 19, 6, 1, 0, 32, 13
INVAR-1, Run: 071, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 33, 13
INVAR-1, Run: 072, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 38, 13
INVAR-1, Run: 073, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 2, 10, 4, 1, 1, 11, 2, 1, 0, 0, 9, 75, 1, 1, 0, 0, 0, 0, 20, 6, 2, 1, 55, 14
INVAR-1, Run: 074, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 4, 2, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 14, 6, 2, 0, 40, 8
INVAR-1, Run: 075, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 18, 6, 1, 0, 41, 12
INVAR-1, Run: 076, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 24, 6, 1, 0, 32, 18
INVAR-1, Run: 077, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 0, 1, 24, 5, 1, 0, 0, 19, 74, 4, 1, 0, 0, 0, 0, 24, 6, 1, 1, 50, 18
INVAR-1, Run: 078, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 19, 6, 1, 0, 42, 13
INVAR-1, Run: 079, P, 0, 0, 0, 10, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 9, 0, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 31, 6, 1, 0, 43, 25
INVAR-1, Run: 080, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 23, 6, 0, 0, 34, 17
INVAR-1, Run: 081, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 2, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 30, 6, 1, 0, 34, 24
INVAR-1, Run: 082, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 23, 6, 0, 0, 37, 17
INVAR-1, Run: 083, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 23, 6, 1, 0, 43, 17
INVAR-1, Run: 084, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 27, 6, 1, 0, 37, 21
INVAR-1, Run: 085, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 26, 17, 18, 26, 3, 3, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 19, 6, 3, 0, 53, 13
INVAR-1, Run: 086, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 14, 6, 0, 0, 24, 8
INVAR-1, Run: 087, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 0, 1, 19, 3, 0, 0, 0, 16, 68, 3, 0, 0, 0, 0, 0, 15, 6, 1, 1, 53, 9
INVAR-1, Run: 088, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 40, 13
INVAR-1, Run: 089, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 34, 6, 0, 0, 46, 28
INVAR-1, Run: 090, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 19, 6, 1, 0, 42, 13
