Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B
INVAR-10, Run: 012, F, 0, 0, 0, 0, 100, 0, 0, 113, 1, 487, 0
INVAR-10, Run: 013, F, 0, 0, 0, 0, 100, 0, 0, 134, 1, 466, 0
INVAR-10, Run: 014, F, 0, 0, 0, 0, 100, 0, 0, 174, 1, 426, 0
INVAR-10, Run: 015, F, 0, 0, 0, 0, 100, 0, 0, 180, 1, 420, 0
INVAR-10, Run: 016, F, 0, 0, 0, 0, 100, 0, 0, 121, 1, 479, 0
INVAR-10, Run: 017, F, 0, 0, 0, 0, 100, 0, 0, 138, 1, 462, 0
INVAR-10, Run: 018, F, 0, 0, 0, 0, 100, 0, 0, 143, 1, 457, 0
INVAR-10, Run: 019, F, 0, 0, 0, 0, 100, 0, 0, 131, 1, 469, 0
INVAR-10, Run: 020, F, 0, 0, 0, 0, 100, 0, 0, 162, 1, 438, 0
INVAR-10, Run: 021, F, 0, 0, 0, 0, 100, 0, 0, 130, 1, 470, 0
INVAR-10, Run: 022, F, 0, 0, 0, 0, 100, 0, 0, 153, 1, 447, 0
INVAR-10, Run: 023, F, 0, 0, 0, 0, 100, 0, 0, 145, 1, 455, 0
INVAR-10, Run: 024, F, 0, 0, 0, 0, 100, 0, 0, 158, 1, 442, 0
INVAR-10, Run: 025, F, 0, 0, 0, 0, 100, 0, 0, 149, 1, 451, 0
INVAR-10, Run: 026, F, 0, 0, 0, 0, 100, 0, 0, 157, 1, 443, 0
INVAR-10, Run: 027, F, 0, 0, 0, 0, 100, 0, 0, 155, 1, 445, 0
INVAR-10, Run: 028, F, 0, 0, 0, 0, 100, 0, 0, 176, 1, 424, 0
INVAR-10, Run: 029, F, 0, 0, 0, 0, 100, 0, 0, 131, 1, 469, 0
INVAR-10, Run: 030, F, 0, 0, 0, 0, 100, 0, 0, 134, 1, 466, 0
INVAR-10, Run: 031, F, 0, 0, 0, 0, 100, 0, 0, 182, 1, 418, 0
INVAR-10, Run: 032, F, 0, 0, 0, 0, 100, 0, 0, 189, 1, 411, 0
INVAR-10, Run: 033, F, 0, 0, 0, 0, 100, 0, 0, 111, 1, 489, 0
INVAR-10, Run: 034, F, 0, 0, 0, 0, 100, 0, 0, 159, 1, 441, 0
INVAR-10, Run: 035, F, 0, 0, 0, 0, 100, 0, 0, 169, 1, 431, 0
INVAR-10, Run: 036, F, 0, 0, 0, 0, 100, 0, 0, 133, 1, 467, 0
INVAR-10, Run: 037, F, 0, 0, 0, 0, 100, 0, 0, 152, 1, 448, 0
INVAR-10, Run: 038, F, 0, 0, 0, 0, 100, 0, 0, 146, 1, 454, 0
INVAR-10, Run: 039, F, 0, 0, 0, 0, 100, 0, 0, 154, 1, 446, 0
INVAR-10, Run: 040, F, 0, 0, 0, 0, 100, 0, 0, 157, 1, 443, 0
INVAR-10, Run: 041, F, 0, 0, 0, 0, 100, 0, 0, 146, 1, 454, 0
INVAR-10, Run: 042, F, 0, 0, 0, 0, 100, 0, 0, 145, 1, 455, 0
INVAR-10, Run: 043, F, 0, 0, 0, 0, 100, 0, 0, 99, 1, 501, 0
INVAR-10, Run: 044, F, 0, 0, 0, 0, 100, 0, 0, 146, 1, 454, 0
INVAR-10, Run: 045, F, 0, 0, 0, 0, 100, 0, 0, 135, 1, 465, 0
INVAR-10, Run: 046, F, 0, 0, 0, 0, 100, 0, 0, 136, 1, 464, 0
INVAR-10, Run: 047, F, 0, 0, 0, 0, 100, 0, 0, 146, 1, 454, 0
INVAR-10, Run: 048, F, 0, 0, 0, 0, 100, 0, 0, 126, 1, 474, 0
INVAR-10, Run: 049, F, 0, 0, 0, 0, 100, 0, 0, 137, 1, 463, 0
INVAR-10, Run: 050, F, 0, 0, 0, 0, 100, 0, 0, 144, 1, 456, 0
INVAR-10, Run: 051, F, 0, 0, 0, 0, 100, 0, 0, 123, 1, 477, 0
INVAR-10, Run: 052, F, 0, 0, 0, 0, 100, 0, 0, 147, 1, 453, 0
INVAR-10, Run: 053, F, 0, 0, 0, 0, 100, 0, 0, 155, 1, 445, 0
INVAR-10, Run: 054, F, 0, 0, 0, 0, 100, 0, 0, 134, 1, 466, 0
INVAR-10, Run: 055, F, 0, 0, 0, 0, 100, 0, 0, 166, 1, 434, 0
INVAR-10, Run: 056, F, 0, 0, 0, 0, 100, 0, 0, 142, 1, 458, 0
INVAR-10, Run: 057, F, 0, 0, 0, 0, 100, 0, 0, 137, 1, 463, 0
INVAR-10, Run: 058, F, 0, 0, 0, 0, 100, 0, 0, 109, 1, 491, 0
INVAR-10, Run: 059, F, 0, 0, 0, 0, 100, 0, 0, 145, 1, 455, 0
INVAR-10, Run: 060, F, 0, 0, 0, 0, 100, 0, 0, 135, 1, 465, 0
INVAR-10, Run: 061, F, 0, 0, 0, 0, 100, 0, 0, 202, 1, 398, 0
INVAR-10, Run: 062, F, 0, 0, 0, 0, 100, 0, 0, 158, 1, 442, 0
INVAR-10, Run: 063, F, 0, 0, 0, 0, 100, 0, 0, 176, 1, 424, 0
INVAR-10, Run: 064, F, 0, 0, 0, 0, 100, 0, 0, 128, 1, 472, 0
INVAR-10, Run: 065, F, 0, 0, 0, 0, 100, 0, 0, 127, 1, 473, 0
INVAR-10, Run: 066, F, 0, 0, 0, 0, 100, 0, 0, 139, 1, 461, 0
INVAR-10, Run: 067, F, 0, 0, 0, 0, 100, 0, 0, 103, 1, 497, 0
INVAR-10, Run: 068, F, 0, 0, 0, 0, 100, 0, 0, 131, 1, 469, 0
INVAR-10, Run: 069, F, 0, 0, 0, 0, 100, 0, 0, 115, 1, 485, 0
INVAR-10, Run: 070, F, 0, 0, 0, 0, 100, 0, 0, 97, 1, 503, 0
INVAR-10, Run: 071, F, 0, 0, 0, 0, 100, 0, 0, 156, 1, 444, 0
INVAR-10, Run: 072, F, 0, 0, 0, 0, 100, 0, 0, 156, 1, 444, 0
INVAR-10, Run: 073, F, 0, 0, 0, 0, 100, 0, 0, 173, 1, 427, 0
INVAR-10, Run: 074, F, 0, 0, 0, 0, 100, 0, 0, 138, 1, 462, 0
INVAR-10, Run: 075, F, 0, 0, 0, 0, 100, 0, 0, 154, 1, 446, 0
INVAR-10, Run: 076, F, 0, 0, 0, 0, 100, 0, 0, 137, 1, 463, 0
INVAR-10, Run: 077, F, 0, 0, 0, 0, 100, 0, 0, 166, 1, 434, 0
INVAR-10, Run: 078, F, 0, 0, 0, 0, 100, 0, 0, 153, 1, 447, 0
INVAR-10, Run: 079, F, 0, 0, 0, 0, 100, 0, 0, 123, 1, 477, 0
INVAR-10, Run: 080, F, 0, 0, 0, 0, 100, 0, 0, 152, 1, 448, 0
INVAR-10, Run: 081, F, 0, 0, 0, 0, 100, 0, 0, 153, 1, 447, 0
INVAR-10, Run: 082, F, 0, 0, 0, 0, 100, 0, 0, 139, 1, 461, 0
INVAR-10, Run: 083, F, 0, 0, 0, 0, 100, 0, 0, 155, 1, 445, 0
INVAR-10, Run: 084, F, 0, 0, 0, 0, 100, 0, 0, 121, 1, 479, 0
INVAR-10, Run: 085, F, 0, 0, 0, 0, 100, 0, 0, 116, 1, 484, 0
INVAR-10, Run: 086, F, 0, 0, 0, 0, 100, 0, 0, 118, 1, 482, 0
INVAR-10, Run: 087, F, 0, 0, 0, 0, 100, 0, 0, 125, 1, 475, 0
INVAR-10, Run: 088, F, 0, 0, 0, 0, 100, 0, 0, 140, 1, 460, 0
INVAR-10, Run: 089, F, 0, 0, 0, 0, 100, 0, 0, 134, 1, 466, 0
INVAR-10, Run: 090, F, 0, 0, 0, 0, 100, 0, 0, 153, 1, 447, 0
INVAR-10, Run: 091, F, 0, 0, 0, 0, 100, 0, 0, 161, 1, 439, 0
INVAR-10, Run: 092, F, 0, 0, 0, 0, 100, 0, 0, 136, 1, 464, 0
INVAR-10, Run: 093, F, 0, 0, 0, 0, 100, 0, 0, 143, 1, 457, 0
INVAR-10, Run: 094, F, 0, 0, 0, 0, 100, 0, 0, 138, 1, 462, 0
INVAR-10, Run: 095, F, 0, 0, 0, 0, 100, 0, 0, 107, 1, 493, 0
INVAR-10, Run: 096, F, 0, 0, 0, 0, 100, 0, 0, 143, 1, 457, 0
INVAR-10, Run: 097, F, 0, 0, 0, 0, 100, 0, 0, 93, 1, 507, 0
INVAR-10, Run: 098, F, 0, 0, 0, 0, 100, 0, 0, 170, 1, 430, 0
INVAR-10, Run: 099, F, 0, 0, 0, 0, 100, 0, 0, 125, 1, 475, 0
INVAR-10, Run: 100, F, 0, 0, 0, 0, 100, 0, 0, 144, 1, 456, 0
INVAR-2, Run: 001, F, 0, 0, 0, 0, 28, 0, 0, 36, 1, 132, 0
INVAR-2, Run: 002, F, 0, 0, 0, 0, 28, 0, 0, 43, 1, 125, 0
INVAR-2, Run: 003, F, 0, 0, 0, 0, 28, 0, 0, 49, 1, 119, 0
INVAR-2, Run: 004, F, 0, 0, 0, 0, 28, 0, 0, 15, 1, 153, 0
INVAR-2, Run: 005, F, 0, 0, 0, 0, 28, 0, 0, 58, 1, 110, 0
INVAR-2, Run: 006, F, 0, 0, 0, 0, 28, 0, 0, 27, 1, 141, 0
INVAR-2, Run: 007, F, 0, 0, 0, 0, 28, 0, 0, 44, 1, 124, 0
INVAR-2, Run: 008, F, 0, 0, 0, 0, 28, 0, 0, 34, 1, 134, 0
INVAR-2, Run: 009, F, 0, 0, 0, 0, 28, 0, 0, 50, 1, 118, 0
INVAR-2, Run: 010, F, 0, 0, 0, 0, 28, 0, 0, 47, 1, 121, 0
INVAR-2, Run: 011, F, 0, 0, 0, 0, 28, 0, 0, 24, 1, 144, 0
INVAR-2, Run: 012, F, 0, 0, 0, 0, 28, 0, 0, 36, 1, 132, 0
INVAR-2, Run: 013, F, 0, 0, 0, 0, 28, 0, 0, 44, 1, 124, 0
INVAR-2, Run: 014, F, 0, 0, 0, 0, 28, 0, 0, 29, 1, 139, 0
INVAR-2, Run: 015, F, 0, 0, 0, 0, 28, 0, 0, 40, 1, 128, 0
INVAR-2, Run: 016, F, 0, 0, 0, 0, 28, 0, 0, 38, 1, 130, 0
INVAR-2, Run: 017, F, 0, 0, 0, 0, 28, 0, 0, 28, 1, 140, 0
INVAR-2, Run: 018, F, 0, 0, 0, 0, 28, 0, 0, 39, 1, 129, 0
INVAR-2, Run: 019, F, 0, 0, 0, 0, 28, 0, 0, 18, 1, 150, 0
INVAR-2, Run: 020, F, 0, 0, 0, 0, 28, 0, 0, 35, 1, 133, 0
INVAR-2, Run: 021, F, 0, 0, 0, 0, 28, 0, 0, 38, 1, 130, 0
INVAR-2, Run: 022, F, 0, 0, 0, 0, 28, 0, 0, 14, 1, 154, 0
INVAR-2, Run: 023, F, 0, 0, 0, 0, 28, 0, 0, 34, 1, 134, 0
INVAR-2, Run: 024, F, 0, 0, 0, 0, 28, 0, 0, 34, 1, 134, 0
INVAR-2, Run: 025, F, 0, 0, 0, 0, 28, 0, 0, 32, 1, 136, 0
INVAR-2, Run: 026, F, 0, 0, 0, 0, 28, 0, 0, 37, 1, 131, 0
INVAR-2, Run: 027, F, 0, 0, 0, 0, 28, 0, 0, 30, 1, 138, 0
INVAR-2, Run: 028, F, 0, 0, 0, 0, 28, 0, 0, 35, 1, 133, 0
INVAR-2, Run: 029, F, 0, 0, 0, 0, 28, 0, 0, 31, 1, 137, 0
INVAR-2, Run: 030, F, 0, 0, 0, 0, 28, 0, 0, 28, 1, 140, 0
INVAR-2, Run: 031, F, 0, 0, 0, 0, 28, 0, 0, 40, 1, 128, 0
INVAR-2, Run: 032, F, 0, 0, 0, 0, 28, 0, 0, 23, 1, 145, 0
INVAR-2, Run: 033, F, 0, 0, 0, 0, 28, 0, 0, 31, 1, 137, 0
INVAR-2, Run: 034, F, 0, 0, 0, 0, 28, 0, 0, 26, 1, 142, 0
INVAR-2, Run: 035, F, 0, 0, 0, 0, 28, 0, 0, 52, 1, 116, 0
INVAR-2, Run: 036, F, 0, 0, 0, 0, 28, 0, 0, 37, 1, 131, 0
INVAR-2, Run: 037, F, 0, 0, 0, 0, 28, 0, 0, 23, 1, 145, 0
INVAR-2, Run: 038, F, 0, 0, 0, 0, 28, 0, 0, 38, 1, 130, 0
INVAR-2, Run: 039, F, 0, 0, 0, 0, 28, 0, 0, 28, 1, 140, 0
INVAR-2, Run: 040, F, 0, 0, 0, 0, 28, 0, 0, 24, 1, 144, 0
INVAR-2, Run: 041, F, 0, 0, 0, 0, 28, 0, 0, 59, 1, 109, 0
INVAR-2, Run: 042, F, 0, 0, 0, 0, 28, 0, 0, 33, 1, 135, 0
INVAR-2, Run: 043, F, 0, 0, 0, 0, 28, 0, 0, 44, 1, 124, 0
INVAR-2, Run: 044, F, 0, 0, 0, 0, 28, 0, 0, 42, 1, 126, 0
INVAR-2, Run: 045, F, 0, 0, 0, 0, 28, 0, 0, 30, 1, 138, 0
INVAR-2, Run: 046, F, 0, 0, 0, 0, 28, 0, 0, 34, 1, 134, 0
INVAR-2, Run: 047, F, 0, 0, 0, 0, 28, 0, 0, 32, 1, 136, 0
INVAR-2, Run: 048, F, 0, 0, 0, 0, 28, 0, 0, 44, 1, 124, 0
INVAR-2, Run: 049, F, 0, 0, 0, 0, 28, 0, 0, 21, 1, 147, 0
INVAR-2, Run: 050, F, 0, 0, 0, 0, 28, 0, 0, 52, 1, 116, 0
INVAR-2, Run: 051, F, 0, 0, 0, 0, 28, 0, 0, 32, 1, 136, 0
INVAR-2, Run: 052, F, 0, 0, 0, 0, 28, 0, 0, 34, 1, 134, 0
INVAR-2, Run: 053, F, 0, 0, 0, 0, 28, 0, 0, 53, 1, 115, 0
INVAR-2, Run: 054, F, 0, 0, 0, 0, 28, 0, 0, 30, 1, 138, 0
INVAR-2, Run: 055, F, 0, 0, 0, 0, 28, 0, 0, 31, 1, 137, 0
INVAR-2, Run: 056, F, 0, 0, 0, 0, 28, 0, 0, 51, 1, 117, 0
INVAR-2, Run: 057, F, 0, 0, 0, 0, 28, 0, 0, 43, 1, 125, 0
INVAR-2, Run: 058, F, 0, 0, 0, 0, 28, 0, 0, 30, 1, 138, 0
INVAR-2, Run: 059, F, 0, 0, 0, 0, 28, 0, 0, 30, 1, 138, 0
INVAR-2, Run: 060, F, 0, 0, 0, 0, 28, 0, 0, 36, 1, 132, 0
INVAR-2, Run: 061, F, 0, 0, 0, 0, 28, 0, 0, 24, 1, 144, 0
INVAR-2, Run: 062, F, 0, 0, 0, 0, 28, 0, 0, 31, 1, 137, 0
INVAR-2, Run: 063, F, 0, 0, 0, 0, 28, 0, 0, 40, 1, 128, 0
INVAR-2, Run: 064, F, 0, 0, 0, 0, 28, 0, 0, 18, 1, 150, 0
INVAR-2, Run: 065, F, 0, 0, 0, 0, 28, 0, 0, 24, 1, 144, 0
INVAR-2, Run: 066, F, 0, 0, 0, 0, 28, 0, 0, 47, 1, 121, 0
INVAR-2, Run: 067, F, 0, 0, 0, 0, 28, 0, 0, 39, 1, 129, 0
INVAR-2, Run: 068, F, 0, 0, 0, 0, 28, 0, 0, 43, 1, 125, 0
INVAR-2, Run: 069, F, 0, 0, 0, 0, 28, 0, 0, 46, 1, 122, 0
INVAR-2, Run: 070, F, 0, 0, 0, 0, 28, 0, 0, 22, 1, 146, 0
INVAR-2, Run: 071, F, 0, 0, 0, 0, 28, 0, 0, 21, 1, 147, 0
INVAR-2, Run: 072, F, 0, 0, 0, 0, 28, 0, 0, 26, 1, 142, 0
INVAR-2, Run: 073, F, 0, 0, 0, 0, 28, 0, 0, 40, 1, 128, 0
INVAR-2, Run: 074, F, 0, 0, 0, 0, 28, 0, 0, 20, 1, 148, 0
INVAR-2, Run: 075, F, 0, 0, 0, 0, 28, 0, 0, 30, 1, 138, 0
INVAR-2, Run: 076, F, 0, 0, 0, 0, 28, 0, 0, 30, 1, 138, 0
INVAR-2, Run: 077, F, 0, 0, 0, 0, 28, 0, 0, 21, 1, 147, 0
INVAR-2, Run: 078, F, 0, 0, 0, 0, 28, 0, 0, 40, 1, 128, 0
INVAR-2, Run: 079, F, 0, 0, 0, 0, 28, 0, 0, 23, 1, 145, 0
INVAR-2, Run: 080, F, 0, 0, 0, 0, 28, 0, 0, 29, 1, 139, 0
INVAR-2, Run: 081, F, 0, 0, 0, 0, 28, 0, 0, 27, 1, 141, 0
INVAR-2, Run: 082, F, 0, 0, 0, 0, 28, 0, 0, 56, 1, 112, 0
INVAR-2, Run: 083, F, 0, 0, 0, 0, 28, 0, 0, 27, 1, 141, 0
INVAR-2, Run: 084, F, 0, 0, 0, 0, 28, 0, 0, 41, 1, 127, 0
INVAR-2, Run: 085, F, 0, 0, 0, 0, 28, 0, 0, 27, 1, 141, 0
INVAR-2, Run: 086, F, 0, 0, 0, 0, 28, 0, 0, 36, 1, 132, 0
INVAR-2, Run: 087, F, 0, 0, 0, 0, 28, 0, 0, 45, 1, 123, 0
INVAR-2, Run: 088, F, 0, 0, 0, 0, 28, 0, 0, 33, 1, 135, 0
INVAR-2, Run: 089, F, 0, 0, 0, 0, 28, 0, 0, 28, 1, 140, 0
