Input Number, Run_Number, Result@ 100, V, Y, X, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 001, F, 0, 0, 2, 4, 7, 11, 1, 17, 2
INVAR-1, Run: 002, F, 0, 0, 2, 1, 7, 12, 1, 20, 0
INVAR-1, Run: 003, F, 0, 0, 2, 1, 7, 12, 1, 15, 5
INVAR-1, Run: 004, F, 0, 0, 1, 3, 7, 11, 2, 13, 7
INVAR-1, Run: 005, F, 0, 0, 2, 7, 7, 10, 1, 17, 1
INVAR-1, Run: 006, F, 15, 0, 0, 2, 8, 12, 0, 3, 2
INVAR-1, Run: 007, F, 0, 0, 2, 4, 7, 11, 1, 18, 1
INVAR-1, Run: 008, F, 0, 0, 2, 4, 7, 11, 1, 14, 5
INVAR-1, Run: 009, F, 11, 0, 0, 5, 8, 11, 0, 8, 0
INVAR-1, Run: 010, F, 15, 0, 0, 2, 8, 12, 0, 4, 1
INVAR-1, Run: 011, F, 16, 0, 0, 2, 8, 12, 0, 3, 1
INVAR-1, Run: 012, F, 0, 0, 1, 3, 7, 11, 2, 14, 6
INVAR-1, Run: 013, F, 12, 0, 0, 5, 7, 10, 3, 3, 5
INVAR-1, Run: 014, F, 0, 0, 2, 7, 7, 10, 1, 14, 4
INVAR-1, Run: 015, F, 0, 0, 2, 1, 7, 12, 1, 20, 0
INVAR-1, Run: 016, F, 8, 0, 0, 5, 7, 10, 3, 6, 6
INVAR-1, Run: 017, F, 0, 0, 1, 3, 7, 11, 2, 16, 4
INVAR-1, Run: 018, F, 0, 0, 2, 4, 7, 11, 1, 17, 2
INVAR-1, Run: 019, F, 0, 0, 2, 4, 7, 11, 1, 19, 0
INVAR-1, Run: 020, F, 0, 0, 2, 4, 7, 11, 1, 15, 4
INVAR-1, Run: 021, F, 7, 0, 0, 5, 7, 10, 3, 6, 7
INVAR-1, Run: 022, F, 0, 0, 1, 3, 7, 11, 2, 17, 3
INVAR-1, Run: 023, F, 0, 0, 1, 3, 7, 11, 2, 16, 4
INVAR-1, Run: 024, F, 0, 0, 2, 4, 7, 11, 1, 18, 1
INVAR-1, Run: 025, F, 0, 0, 1, 3, 7, 11, 2, 12, 8
INVAR-1, Run: 026, F, 8, 0, 0, 5, 8, 11, 0, 6, 5
INVAR-1, Run: 027, F, 0, 0, 2, 4, 7, 11, 1, 15, 4
INVAR-1, Run: 028, F, 0, 0, 2, 1, 7, 12, 1, 15, 5
INVAR-1, Run: 029, F, 0, 0, 2, 4, 7, 11, 1, 14, 5
INVAR-1, Run: 030, F, 0, 0, 2, 4, 7, 11, 1, 19, 0
INVAR-1, Run: 031, F, 0, 0, 2, 1, 7, 12, 1, 15, 5
INVAR-1, Run: 032, F, 6, 0, 0, 2, 8, 12, 0, 14, 0
INVAR-1, Run: 033, F, 15, 0, 0, 2, 8, 12, 0, 3, 2
INVAR-1, Run: 034, F, 4, 0, 0, 2, 8, 12, 0, 13, 3
INVAR-1, Run: 035, F, 13, 0, 0, 2, 8, 12, 0, 5, 2
INVAR-1, Run: 036, F, 0, 0, 2, 4, 7, 11, 1, 17, 2
INVAR-1, Run: 037, F, 0, 0, 1, 3, 7, 11, 2, 20, 0
INVAR-1, Run: 038, F, 0, 0, 2, 4, 6, 10, 4, 17, 3
INVAR-1, Run: 039, F, 0, 0, 2, 4, 7, 11, 1, 13, 6
INVAR-1, Run: 040, F, 0, 0, 2, 4, 7, 11, 1, 18, 1
INVAR-1, Run: 041, F, 8, 0, 0, 2, 8, 12, 0, 10, 2
INVAR-1, Run: 042, F, 0, 0, 2, 4, 7, 11, 1, 17, 2
INVAR-1, Run: 043, F, 0, 0, 1, 3, 7, 11, 2, 18, 2
INVAR-1, Run: 044, F, 10, 0, 0, 2, 8, 12, 0, 8, 2
INVAR-1, Run: 045, F, 0, 0, 2, 4, 7, 11, 1, 17, 2
INVAR-1, Run: 046, F, 17, 0, 0, 2, 8, 12, 0, 1, 2
INVAR-1, Run: 047, F, 0, 0, 1, 6, 7, 10, 2, 17, 2
INVAR-1, Run: 048, F, 0, 0, 1, 6, 7, 10, 2, 17, 2
INVAR-1, Run: 049, F, 0, 0, 1, 3, 7, 11, 2, 15, 5
INVAR-1, Run: 050, F, 0, 0, 2, 4, 7, 11, 1, 15, 4
INVAR-1, Run: 051, F, 14, 0, 0, 5, 8, 11, 0, 3, 2
INVAR-1, Run: 052, F, 0, 0, 2, 4, 6, 10, 4, 19, 1
INVAR-1, Run: 053, F, 0, 0, 2, 4, 7, 11, 1, 16, 3
INVAR-1, Run: 054, F, 14, 0, 0, 5, 8, 11, 0, 1, 4
INVAR-1, Run: 055, F, 0, 0, 2, 4, 7, 11, 1, 19, 0
INVAR-1, Run: 056, F, 11, 0, 0, 2, 7, 11, 3, 9, 1
INVAR-1, Run: 057, F, 0, 0, 1, 3, 7, 11, 2, 14, 6
INVAR-1, Run: 058, F, 15, 0, 0, 2, 8, 12, 0, 3, 2
INVAR-1, Run: 059, F, 0, 0, 2, 4, 7, 11, 1, 18, 1
INVAR-1, Run: 060, F, 17, 0, 0, 2, 8, 12, 0, 3, 0
INVAR-1, Run: 061, F, 12, 0, 0, 5, 8, 11, 0, 5, 2
INVAR-1, Run: 062, F, 0, 0, 2, 4, 7, 11, 1, 16, 3
INVAR-1, Run: 063, F, 8, 0, 0, 2, 8, 12, 0, 8, 4
INVAR-1, Run: 064, F, 0, 0, 2, 4, 7, 11, 1, 15, 4
INVAR-1, Run: 065, F, 0, 0, 2, 4, 7, 11, 1, 16, 3
INVAR-1, Run: 066, F, 11, 0, 0, 2, 7, 11, 3, 9, 1
INVAR-1, Run: 067, P, 0, 0, 1, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 068, F, 0, 0, 1, 3, 7, 11, 2, 12, 8
INVAR-1, Run: 069, F, 0, 0, 2, 1, 6, 11, 4, 20, 1
INVAR-1, Run: 070, F, 19, 0, 0, 2, 8, 12, 0, 1, 0
INVAR-1, Run: 071, F, 0, 0, 2, 1, 7, 12, 1, 17, 3
INVAR-1, Run: 072, F, 15, 0, 0, 2, 8, 12, 0, 2, 3
INVAR-1, Run: 073, F, 19, 0, 0, 2, 7, 11, 3, 1, 1
INVAR-1, Run: 074, F, 0, 0, 2, 4, 7, 11, 1, 16, 3
INVAR-1, Run: 075, F, 0, 0, 1, 3, 7, 11, 2, 19, 1
INVAR-1, Run: 076, F, 0, 0, 2, 1, 7, 12, 1, 20, 0
INVAR-1, Run: 077, F, 0, 0, 2, 4, 7, 11, 1, 13, 6
INVAR-1, Run: 078, F, 0, 0, 1, 3, 7, 11, 2, 17, 3
INVAR-1, Run: 079, F, 0, 0, 2, 1, 7, 12, 1, 19, 1
INVAR-1, Run: 080, F, 0, 0, 1, 3, 7, 11, 2, 14, 6
INVAR-1, Run: 081, F, 11, 0, 0, 2, 8, 12, 0, 8, 1
INVAR-1, Run: 082, F, 0, 0, 2, 4, 7, 11, 1, 15, 4
INVAR-1, Run: 083, F, 0, 0, 1, 6, 7, 10, 2, 16, 3
INVAR-1, Run: 084, F, 13, 0, 0, 5, 8, 11, 0, 2, 4
INVAR-1, Run: 085, F, 0, 0, 2, 4, 7, 11, 1, 16, 3
INVAR-1, Run: 086, F, 16, 0, 0, 2, 8, 12, 0, 2, 2
INVAR-1, Run: 087, F, 0, 0, 1, 3, 7, 11, 2, 16, 4
INVAR-1, Run: 088, F, 0, 0, 1, 3, 7, 11, 2, 15, 5
INVAR-1, Run: 089, F, 13, 0, 0, 5, 8, 11, 0, 4, 2
INVAR-1, Run: 090, F, 0, 0, 1, 3, 7, 11, 2, 17, 3
INVAR-1, Run: 091, F, 0, 0, 2, 1, 6, 11, 4, 21, 0
INVAR-1, Run: 092, F, 14, 0, 0, 5, 8, 11, 0, 1, 4
INVAR-1, Run: 093, F, 6, 0, 0, 2, 8, 12, 0, 14, 0
INVAR-1, Run: 094, F, 0, 0, 2, 1, 7, 12, 1, 18, 2
INVAR-1, Run: 095, F, 0, 0, 1, 3, 7, 11, 2, 16, 4
INVAR-1, Run: 096, F, 0, 0, 2, 4, 7, 11, 1, 16, 3
INVAR-1, Run: 097, F, 0, 0, 1, 3, 7, 11, 2, 15, 5
INVAR-1, Run: 098, F, 0, 0, 2, 1, 7, 12, 1, 13, 7
INVAR-1, Run: 099, F, 10, 0, 0, 5, 8, 11, 0, 8, 1
INVAR-1, Run: 100, F, 0, 0, 1, 6, 7, 10, 2, 16, 3
INVAR-10, Run: 001, F, 16, 0, 0, 2, 14, 16, 0, 13, 1
INVAR-10, Run: 002, F, 0, 0, 1, 6, 13, 14, 2, 27, 2
INVAR-10, Run: 003, F, 0, 0, 1, 9, 13, 13, 2, 21, 7
INVAR-10, Run: 004, F, 11, 0, 0, 5, 14, 15, 0, 15, 3
INVAR-10, Run: 005, F, 0, 0, 1, 3, 13, 15, 2, 30, 0
INVAR-10, Run: 006, F, 0, 0, 2, 4, 12, 14, 4, 28, 2
INVAR-10, Run: 007, F, 0, 0, 2, 4, 13, 15, 1, 23, 6
INVAR-10, Run: 008, F, 0, 0, 2, 4, 13, 15, 1, 26, 3
INVAR-10, Run: 009, F, 0, 0, 2, 1, 13, 16, 1, 25, 5
INVAR-10, Run: 010, F, 15, 0, 0, 5, 13, 14, 3, 11, 4
INVAR-10, Run: 011, F, 0, 0, 1, 6, 13, 14, 2, 22, 7
INVAR-10, Run: 012, F, 13, 0, 0, 5, 14, 15, 0, 11, 5
INVAR-10, Run: 013, F, 0, 0, 1, 3, 13, 15, 2, 23, 7
INVAR-10, Run: 014, F, 0, 0, 2, 1, 13, 16, 1, 26, 4
INVAR-10, Run: 015, F, 0, 0, 2, 4, 13, 15, 1, 23, 6
INVAR-10, Run: 016, F, 18, 0, 0, 5, 14, 15, 0, 4, 7
INVAR-10, Run: 017, F, 0, 0, 2, 7, 13, 14, 1, 21, 7
INVAR-10, Run: 018, F, 0, 0, 2, 4, 13, 15, 1, 27, 2
INVAR-10, Run: 019, F, 0, 0, 1, 3, 13, 15, 2, 22, 8
INVAR-10, Run: 020, F, 0, 0, 2, 7, 13, 14, 1, 25, 3
INVAR-10, Run: 021, F, 0, 0, 2, 1, 13, 16, 1, 25, 5
INVAR-10, Run: 022, F, 0, 0, 2, 4, 13, 15, 1, 22, 7
INVAR-10, Run: 023, F, 0, 0, 2, 7, 13, 14, 1, 23, 5
INVAR-10, Run: 024, F, 0, 0, 2, 4, 13, 15, 1, 26, 3
INVAR-10, Run: 025, F, 20, 0, 0, 5, 14, 15, 0, 7, 2
INVAR-10, Run: 026, F, 7, 0, 0, 2, 14, 16, 0, 22, 1
INVAR-10, Run: 027, F, 0, 0, 1, 3, 13, 15, 2, 25, 5
INVAR-10, Run: 028, F, 5, 0, 0, 5, 14, 15, 0, 18, 6
INVAR-10, Run: 029, F, 0, 0, 2, 4, 13, 15, 1, 28, 1
INVAR-10, Run: 030, F, 0, 0, 2, 4, 13, 15, 1, 21, 8
INVAR-10, Run: 031, F, 0, 0, 1, 6, 13, 14, 2, 21, 8
INVAR-10, Run: 032, F, 0, 0, 1, 3, 13, 15, 2, 26, 4
INVAR-10, Run: 033, F, 23, 0, 0, 8, 13, 13, 3, 1, 5
INVAR-10, Run: 034, F, 5, 0, 0, 5, 14, 15, 0, 19, 5
INVAR-10, Run: 035, F, 0, 0, 2, 4, 13, 15, 1, 21, 8
INVAR-10, Run: 036, F, 20, 0, 0, 2, 13, 15, 3, 6, 5
INVAR-10, Run: 037, F, 0, 0, 1, 6, 13, 14, 2, 27, 2
INVAR-10, Run: 038, F, 14, 0, 0, 5, 14, 15, 0, 9, 6
INVAR-10, Run: 039, F, 14, 0, 0, 5, 13, 14, 3, 12, 4
INVAR-10, Run: 040, F, 24, 0, 0, 5, 14, 15, 0, 4, 1
INVAR-10, Run: 041, F, 0, 0, 2, 7, 13, 14, 1, 19, 9
INVAR-10, Run: 042, F, 21, 0, 0, 5, 14, 15, 0, 4, 4
INVAR-10, Run: 043, F, 17, 0, 0, 2, 13, 15, 3, 4, 10
INVAR-10, Run: 044, F, 0, 0, 2, 1, 13, 16, 1, 29, 1
INVAR-10, Run: 045, F, 0, 0, 1, 9, 13, 13, 2, 27, 1
INVAR-10, Run: 046, F, 0, 0, 2, 4, 13, 15, 1, 27, 2
INVAR-10, Run: 047, F, 0, 0, 1, 3, 13, 15, 2, 26, 4
INVAR-10, Run: 048, F, 0, 0, 1, 6, 13, 14, 2, 22, 7
INVAR-10, Run: 049, F, 18, 0, 0, 2, 14, 16, 0, 8, 4
INVAR-10, Run: 050, F, 0, 0, 2, 7, 13, 14, 1, 25, 3
INVAR-10, Run: 051, F, 0, 0, 2, 4, 13, 15, 1, 25, 4
INVAR-10, Run: 052, F, 0, 0, 1, 3, 13, 15, 2, 27, 3
INVAR-10, Run: 053, F, 0, 0, 1, 3, 13, 15, 2, 25, 5
INVAR-10, Run: 054, F, 5, 0, 0, 2, 14, 16, 0, 24, 1
INVAR-10, Run: 055, F, 23, 0, 0, 5, 13, 14, 3, 4, 3
INVAR-10, Run: 056, F, 0, 0, 1, 6, 13, 14, 2, 26, 3
INVAR-10, Run: 057, F, 25, 0, 0, 8, 13, 13, 3, 3, 1
INVAR-10, Run: 058, F, 0, 0, 2, 4, 13, 15, 1, 24, 5
INVAR-10, Run: 059, F, 0, 0, 2, 4, 13, 15, 1, 25, 4
INVAR-10, Run: 060, F, 0, 0, 2, 4, 13, 15, 1, 28, 1
INVAR-10, Run: 061, F, 0, 0, 2, 4, 13, 15, 1, 28, 1
INVAR-10, Run: 062, F, 0, 0, 1, 3, 13, 15, 2, 24, 6
INVAR-10, Run: 063, F, 0, 0, 2, 4, 13, 15, 1, 23, 6
INVAR-10, Run: 064, F, 4, 0, 0, 5, 14, 15, 0, 23, 2
INVAR-10, Run: 065, F, 0, 0, 1, 3, 13, 15, 2, 26, 4
INVAR-10, Run: 066, F, 0, 0, 2, 4, 13, 15, 1, 27, 2
INVAR-10, Run: 067, F, 0, 0, 2, 4, 13, 15, 1, 25, 4
INVAR-10, Run: 068, F, 14, 0, 0, 5, 14, 15, 0, 14, 1
INVAR-10, Run: 069, F, 0, 0, 2, 4, 13, 15, 1, 23, 6
INVAR-10, Run: 070, F, 0, 0, 1, 3, 13, 15, 2, 28, 2
INVAR-10, Run: 071, F, 0, 0, 2, 4, 13, 15, 1, 26, 3
INVAR-10, Run: 072, F, 21, 0, 0, 2, 14, 16, 0, 2, 7
INVAR-10, Run: 073, F, 22, 0, 0, 5, 14, 15, 0, 6, 1
INVAR-10, Run: 074, F, 22, 0, 0, 2, 14, 16, 0, 7, 1
INVAR-10, Run: 075, F, 0, 0, 2, 10, 13, 13, 1, 22, 5
INVAR-10, Run: 076, F, 0, 0, 2, 4, 13, 15, 1, 24, 5
INVAR-10, Run: 077, F, 17, 0, 0, 5, 14, 15, 0, 0, 12
INVAR-10, Run: 078, F, 27, 0, 0, 5, 14, 15, 0, 0, 2
INVAR-10, Run: 079, F, 0, 0, 1, 6, 13, 14, 2, 25, 4
INVAR-10, Run: 080, F, 0, 0, 2, 4, 13, 15, 1, 28, 1
INVAR-10, Run: 081, F, 23, 0, 0, 5, 14, 15, 0, 1, 5
INVAR-10, Run: 082, F, 0, 0, 2, 4, 13, 15, 1, 18, 11
INVAR-10, Run: 083, F, 0, 0, 2, 4, 13, 15, 1, 26, 3
INVAR-10, Run: 084, F, 0, 0, 1, 3, 13, 15, 2, 26, 4
INVAR-10, Run: 085, F, 28, 0, 0, 5, 14, 15, 0, 0, 1
INVAR-10, Run: 086, F, 0, 0, 2, 4, 13, 15, 1, 24, 5
INVAR-10, Run: 087, F, 0, 0, 2, 4, 13, 15, 1, 26, 3
INVAR-10, Run: 088, F, 0, 0, 1, 3, 13, 15, 2, 30, 0
INVAR-10, Run: 089, F, 0, 0, 2, 4, 13, 15, 1, 28, 1
INVAR-10, Run: 090, F, 0, 0, 1, 3, 13, 15, 2, 30, 0
INVAR-10, Run: 091, F, 0, 0, 1, 6, 13, 14, 2, 22, 7
INVAR-10, Run: 092, F, 15, 0, 0, 5, 13, 14, 3, 11, 4
INVAR-10, Run: 093, F, 11, 0, 0, 5, 14, 15, 0, 11, 7
INVAR-10, Run: 094, F, 0, 0, 2, 7, 13, 14, 1, 24, 4
INVAR-10, Run: 095, F, 0, 0, 2, 4, 13, 15, 1, 21, 8
INVAR-10, Run: 096, F, 8, 0, 0, 5, 14, 15, 0, 16, 5
INVAR-10, Run: 097, F, 0, 0, 2, 4, 13, 15, 1, 27, 2
INVAR-10, Run: 098, F, 27, 0, 0, 2, 14, 16, 0, 0, 3
INVAR-10, Run: 099, F, 20, 0, 0, 5, 13, 14, 3, 4, 6
INVAR-10, Run: 100, F, 19, 0, 0, 5, 14, 15, 0, 9, 1
INVAR-11, Run: 001, F, 0, 0, 2, 5, 18, 31, 2, 42, 9
INVAR-11, Run: 002, F, 0, 0, 1, 10, 19, 30, 0, 45, 4
INVAR-11, Run: 003, F, 42, 0, 0, 3, 19, 32, 1, 5, 5
INVAR-11, Run: 004, F, 0, 0, 1, 4, 19, 32, 0, 48, 3
INVAR-11, Run: 005, F, 0, 0, 1, 4, 19, 32, 0, 45, 6
INVAR-11, Run: 006, F, 28, 0, 0, 6, 19, 31, 1, 12, 11
INVAR-11, Run: 007, F, 36, 0, 0, 9, 19, 30, 1, 6, 8
INVAR-11, Run: 008, F, 0, 0, 1, 4, 19, 32, 0, 46, 5
INVAR-11, Run: 009, F, 0, 0, 1, 7, 19, 31, 0, 45, 5
INVAR-11, Run: 010, F, 0, 0, 1, 7, 19, 31, 0, 41, 9
INVAR-11, Run: 011, F, 0, 0, 1, 4, 18, 31, 3, 41, 11
INVAR-11, Run: 012, F, 24, 0, 0, 3, 19, 32, 1, 26, 2
INVAR-11, Run: 013, F, 33, 0, 0, 9, 18, 29, 4, 11, 7
INVAR-11, Run: 014, F, 0, 0, 1, 7, 19, 31, 0, 46, 4
INVAR-11, Run: 015, F, 0, 0, 1, 4, 19, 32, 0, 44, 7
INVAR-11, Run: 016, F, 16, 0, 0, 6, 19, 31, 1, 25, 10
INVAR-11, Run: 017, F, 5, 0, 0, 9, 19, 30, 1, 41, 4
INVAR-11, Run: 018, F, 0, 0, 2, 5, 18, 31, 2, 48, 3
INVAR-11, Run: 019, F, 43, 0, 0, 6, 19, 31, 1, 4, 4
INVAR-11, Run: 020, F, 0, 0, 1, 7, 19, 31, 0, 44, 6
INVAR-11, Run: 021, F, 0, 0, 2, 5, 18, 31, 2, 40, 11
INVAR-11, Run: 022, F, 0, 0, 1, 7, 19, 31, 0, 44, 6
INVAR-11, Run: 023, F, 0, 0, 2, 5, 18, 31, 2, 47, 4
INVAR-11, Run: 024, F, 42, 0, 0, 9, 18, 29, 4, 6, 3
INVAR-11, Run: 025, F, 25, 0, 0, 3, 19, 32, 1, 22, 5
INVAR-11, Run: 026, F, 0, 0, 1, 4, 18, 31, 3, 48, 4
INVAR-11, Run: 027, F, 0, 0, 1, 7, 19, 31, 0, 42, 8
INVAR-11, Run: 028, F, 0, 0, 1, 4, 19, 32, 0, 45, 6
INVAR-11, Run: 029, F, 23, 0, 0, 6, 19, 31, 1, 21, 7
INVAR-11, Run: 030, F, 0, 0, 1, 7, 19, 31, 0, 38, 12
INVAR-11, Run: 031, F, 0, 0, 1, 10, 18, 29, 3, 47, 3
INVAR-11, Run: 032, F, 0, 0, 1, 4, 19, 32, 0, 44, 7
INVAR-11, Run: 033, F, 27, 0, 0, 6, 19, 31, 1, 21, 3
INVAR-11, Run: 034, F, 0, 0, 1, 7, 19, 31, 0, 44, 6
INVAR-11, Run: 035, F, 0, 0, 1, 4, 19, 32, 0, 40, 11
INVAR-11, Run: 036, F, 0, 0, 1, 4, 18, 31, 3, 37, 15
INVAR-11, Run: 037, F, 19, 0, 0, 9, 19, 30, 1, 26, 5
INVAR-11, Run: 038, F, 27, 0, 0, 6, 19, 31, 1, 13, 11
INVAR-11, Run: 039, F, 0, 0, 1, 10, 19, 30, 0, 47, 2
INVAR-11, Run: 040, F, 0, 0, 2, 2, 18, 32, 2, 43, 9
INVAR-11, Run: 041, F, 15, 0, 0, 6, 19, 31, 1, 34, 2
INVAR-11, Run: 042, F, 41, 0, 0, 3, 19, 32, 1, 8, 3
INVAR-11, Run: 043, F, 29, 0, 0, 9, 19, 30, 1, 17, 4
INVAR-11, Run: 044, F, 0, 0, 1, 4, 19, 32, 0, 47, 4
INVAR-11, Run: 045, F, 0, 0, 1, 4, 18, 31, 3, 44, 8
INVAR-11, Run: 046, F, 0, 0, 1, 4, 19, 32, 0, 49, 2
INVAR-11, Run: 047, F, 37, 0, 0, 6, 19, 31, 1, 13, 1
INVAR-11, Run: 048, F, 0, 0, 1, 4, 19, 32, 0, 40, 11
INVAR-11, Run: 049, F, 0, 0, 2, 5, 18, 31, 2, 45, 6
INVAR-11, Run: 050, F, 0, 0, 2, 8, 18, 30, 2, 44, 6
INVAR-11, Run: 051, F, 0, 0, 2, 8, 18, 30, 2, 46, 4
INVAR-11, Run: 052, F, 29, 0, 0, 6, 19, 31, 1, 18, 4
INVAR-11, Run: 053, F, 0, 0, 1, 4, 19, 32, 0, 34, 17
INVAR-11, Run: 054, F, 18, 0, 0, 6, 18, 30, 4, 31, 3
INVAR-11, Run: 055, F, 0, 0, 1, 7, 18, 30, 3, 49, 2
INVAR-11, Run: 056, F, 0, 0, 1, 1, 19, 33, 0, 41, 11
INVAR-11, Run: 057, F, 16, 0, 0, 9, 19, 30, 1, 31, 3
INVAR-11, Run: 058, F, 16, 0, 0, 9, 19, 30, 1, 30, 4
INVAR-11, Run: 059, F, 0, 0, 2, 5, 18, 31, 2, 47, 4
INVAR-11, Run: 060, F, 0, 0, 2, 5, 18, 31, 2, 47, 4
INVAR-11, Run: 061, F, 26, 0, 0, 3, 19, 32, 1, 24, 2
INVAR-11, Run: 062, F, 39, 0, 0, 9, 19, 30, 1, 4, 7
INVAR-11, Run: 063, F, 30, 0, 0, 6, 19, 31, 1, 12, 9
INVAR-11, Run: 064, F, 11, 0, 0, 6, 19, 31, 1, 34, 6
INVAR-11, Run: 065, F, 34, 0, 0, 3, 19, 32, 1, 9, 9
INVAR-11, Run: 066, F, 0, 0, 2, 5, 18, 31, 2, 47, 4
INVAR-11, Run: 067, F, 0, 0, 1, 7, 19, 31, 0, 40, 10
INVAR-11, Run: 068, F, 0, 0, 1, 4, 19, 32, 0, 48, 3
INVAR-11, Run: 069, F, 35, 0, 0, 6, 19, 31, 1, 9, 7
INVAR-11, Run: 070, F, 0, 0, 2, 8, 18, 30, 2, 43, 7
INVAR-11, Run: 071, F, 27, 0, 0, 6, 19, 31, 1, 15, 9
INVAR-11, Run: 072, F, 0, 0, 2, 5, 18, 31, 2, 48, 3
INVAR-11, Run: 073, F, 0, 0, 1, 10, 19, 30, 0, 38, 11
INVAR-11, Run: 074, F, 0, 0, 2, 8, 18, 30, 2, 44, 6
INVAR-11, Run: 075, F, 33, 0, 0, 12, 19, 29, 1, 10, 6
INVAR-11, Run: 076, F, 37, 0, 0, 9, 19, 30, 1, 5, 8
INVAR-11, Run: 077, F, 0, 0, 1, 7, 19, 31, 0, 45, 5
INVAR-11, Run: 078, F, 22, 0, 0, 6, 19, 31, 1, 29, 0
INVAR-11, Run: 079, F, 0, 0, 1, 7, 19, 31, 0, 45, 5
INVAR-11, Run: 080, F, 0, 0, 2, 5, 18, 31, 2, 46, 5
INVAR-11, Run: 081, F, 0, 0, 1, 4, 19, 32, 0, 50, 1
INVAR-11, Run: 082, F, 0, 0, 1, 7, 18, 30, 3, 43, 8
INVAR-11, Run: 083, F, 0, 0, 1, 4, 19, 32, 0, 37, 14
INVAR-11, Run: 084, F, 34, 0, 0, 3, 19, 32, 1, 10, 8
INVAR-11, Run: 085, F, 0, 0, 1, 7, 19, 31, 0, 42, 8
INVAR-11, Run: 086, F, 0, 0, 2, 5, 18, 31, 2, 49, 2
INVAR-11, Run: 087, F, 0, 0, 1, 7, 19, 31, 0, 44, 6
INVAR-11, Run: 088, F, 0, 0, 1, 7, 19, 31, 0, 44, 6
INVAR-11, Run: 089, F, 30, 0, 0, 6, 19, 31, 1, 12, 9
INVAR-11, Run: 090, F, 0, 0, 2, 5, 18, 31, 2, 47, 4
INVAR-11, Run: 091, F, 0, 0, 1, 7, 19, 31, 0, 46, 4
INVAR-11, Run: 092, F, 25, 0, 0, 6, 19, 31, 1, 22, 4
INVAR-11, Run: 093, F, 0, 0, 2, 5, 18, 31, 2, 45, 6
INVAR-11, Run: 094, F, 24, 0, 0, 3, 18, 31, 4, 26, 3
INVAR-11, Run: 095, F, 0, 0, 1, 7, 19, 31, 0, 41, 9
INVAR-11, Run: 096, F, 24, 0, 0, 6, 18, 30, 4, 17, 11
INVAR-11, Run: 097, F, 0, 0, 1, 7, 19, 31, 0, 42, 8
INVAR-11, Run: 098, F, 0, 0, 1, 7, 19, 31, 0, 43, 7
INVAR-11, Run: 099, F, 0, 0, 2, 5, 18, 31, 2, 40, 11
INVAR-11, Run: 100, F, 0, 0, 1, 7, 19, 31, 0, 45, 5
INVAR-12, Run: 001, F, 74, 0, 0, 10, 43, 63, 1, 21, 12
INVAR-12, Run: 002, F, 0, 0, 2, 6, 42, 64, 2, 107, 1
INVAR-12, Run: 003, F, 0, 0, 1, 8, 43, 64, 0, 104, 3
INVAR-12, Run: 004, F, 0, 0, 1, 11, 42, 62, 3, 102, 5
INVAR-12, Run: 005, F, 0, 0, 2, 6, 42, 64, 2, 99, 9
INVAR-12, Run: 006, F, 30, 0, 0, 4, 43, 65, 1, 69, 10
INVAR-12, Run: 007, F, 0, 0, 1, 11, 43, 63, 0, 93, 13
INVAR-12, Run: 008, F, 60, 0, 0, 7, 43, 64, 1, 42, 6
INVAR-12, Run: 009, F, 67, 0, 0, 7, 43, 64, 1, 29, 12
INVAR-12, Run: 010, F, 77, 0, 0, 10, 43, 63, 1, 19, 11
INVAR-12, Run: 011, F, 0, 0, 2, 9, 42, 63, 2, 98, 9
INVAR-12, Run: 012, F, 0, 0, 2, 9, 42, 63, 2, 96, 11
INVAR-12, Run: 013, F, 80, 0, 0, 7, 43, 64, 1, 15, 13
INVAR-12, Run: 014, F, 0, 0, 2, 9, 42, 63, 2, 100, 7
INVAR-12, Run: 015, F, 0, 0, 1, 8, 43, 64, 0, 97, 10
INVAR-12, Run: 016, F, 0, 0, 1, 8, 43, 64, 0, 93, 14
INVAR-12, Run: 017, F, 0, 0, 1, 5, 43, 65, 0, 100, 8
INVAR-12, Run: 018, F, 0, 0, 2, 9, 42, 63, 2, 94, 13
INVAR-12, Run: 019, F, 87, 0, 0, 10, 43, 63, 1, 17, 3
INVAR-12, Run: 020, F, 78, 0, 0, 13, 43, 62, 1, 22, 6
INVAR-12, Run: 021, F, 56, 0, 0, 7, 43, 64, 1, 44, 8
INVAR-12, Run: 022, F, 77, 0, 0, 4, 43, 65, 1, 21, 11
INVAR-12, Run: 023, F, 0, 0, 2, 9, 42, 63, 2, 99, 8
INVAR-12, Run: 024, F, 0, 0, 2, 9, 42, 63, 2, 90, 17
INVAR-12, Run: 025, F, 57, 0, 0, 7, 43, 64, 1, 44, 7
INVAR-12, Run: 026, F, 77, 0, 0, 7, 43, 64, 1, 22, 9
INVAR-12, Run: 027, F, 0, 0, 2, 9, 42, 63, 2, 99, 8
INVAR-12, Run: 028, F, 60, 0, 0, 10, 43, 63, 1, 40, 7
INVAR-12, Run: 029, F, 30, 0, 0, 7, 43, 64, 1, 74, 4
INVAR-12, Run: 030, F, 0, 0, 2, 6, 42, 64, 2, 100, 8
INVAR-12, Run: 031, F, 83, 0, 0, 4, 43, 65, 1, 22, 4
