Input Number, Run_Number, Result@ 100, Y, X, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 001, P, 0, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 002, F, 0, 0, 1, 1, 8, 12, 1, 4, 16
INVAR-1, Run: 003, F, 0, 0, 9, 1, 8, 12, 1, 3, 9
INVAR-1, Run: 004, F, 0, 0, 5, 1, 8, 12, 1, 11, 5
INVAR-1, Run: 005, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 006, F, 0, 1, 0, 3, 8, 11, 2, 13, 8
INVAR-1, Run: 007, P, 0, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 008, F, 0, 2, 0, 2, 8, 12, 0, 14, 6
INVAR-1, Run: 009, F, 0, 1, 0, 3, 8, 11, 2, 12, 9
INVAR-1, Run: 010, F, 0, 0, 1, 1, 8, 12, 1, 0, 20
INVAR-1, Run: 011, P, 0, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 012, F, 0, 0, 5, 1, 8, 12, 1, 13, 3
INVAR-1, Run: 013, P, 0, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 014, F, 0, 0, 3, 1, 7, 11, 4, 6, 13
INVAR-1, Run: 015, F, 0, 0, 1, 1, 8, 12, 1, 8, 12
INVAR-1, Run: 016, F, 0, 2, 0, 2, 7, 11, 3, 2, 19
INVAR-1, Run: 017, P, 0, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 018, F, 0, 0, 1, 1, 8, 12, 1, 9, 11
INVAR-1, Run: 019, F, 0, 0, 4, 1, 8, 12, 1, 6, 11
INVAR-1, Run: 020, F, 0, 2, 0, 2, 7, 11, 3, 16, 5
INVAR-1, Run: 021, F, 0, 0, 9, 1, 8, 12, 1, 10, 2
INVAR-1, Run: 022, F, 0, 0, 8, 1, 8, 12, 1, 6, 7
INVAR-1, Run: 023, F, 0, 1, 0, 3, 8, 11, 2, 5, 16
INVAR-1, Run: 024, F, 0, 2, 0, 2, 7, 11, 3, 17, 4
INVAR-1, Run: 025, P, 0, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 026, F, 0, 1, 0, 3, 8, 11, 2, 8, 13
INVAR-1, Run: 027, F, 0, 0, 4, 1, 8, 12, 1, 10, 7
INVAR-1, Run: 028, F, 0, 2, 0, 2, 7, 11, 3, 11, 10
INVAR-1, Run: 029, P, 0, 1, 0, 0, 7, 12, 2, 19, 2
INVAR-1, Run: 030, F, 0, 0, 3, 1, 8, 12, 1, 6, 12
INVAR-1, Run: 031, F, 0, 0, 11, 1, 8, 12, 1, 2, 8
INVAR-1, Run: 032, F, 0, 2, 0, 2, 8, 12, 0, 15, 5
INVAR-1, Run: 033, P, 0, 1, 0, 0, 7, 12, 2, 21, 0
INVAR-1, Run: 034, F, 0, 0, 2, 1, 8, 12, 1, 12, 7
INVAR-1, Run: 035, F, 0, 0, 6, 1, 8, 12, 1, 10, 5
INVAR-1, Run: 036, F, 0, 2, 0, 2, 7, 11, 3, 13, 8
INVAR-1, Run: 037, P, 0, 1, 0, 0, 7, 12, 2, 14, 7
INVAR-1, Run: 038, F, 0, 0, 1, 1, 8, 12, 1, 11, 9
INVAR-1, Run: 039, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 040, P, 0, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 041, P, 0, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 042, P, 0, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 043, F, 0, 2, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 044, P, 0, 1, 0, 0, 7, 12, 2, 19, 2
INVAR-1, Run: 045, P, 0, 1, 0, 0, 7, 12, 2, 12, 9
INVAR-1, Run: 046, F, 0, 2, 0, 2, 8, 12, 0, 11, 9
INVAR-1, Run: 047, F, 0, 0, 17, 1, 8, 12, 1, 0, 4
INVAR-1, Run: 048, F, 0, 0, 5, 1, 8, 12, 1, 12, 4
INVAR-1, Run: 049, P, 0, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 050, F, 0, 0, 3, 1, 8, 12, 1, 4, 14
INVAR-1, Run: 051, F, 0, 0, 1, 1, 7, 11, 4, 8, 13
INVAR-1, Run: 052, P, 0, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 053, F, 0, 0, 1, 1, 8, 12, 1, 2, 18
INVAR-1, Run: 054, P, 0, 1, 0, 0, 6, 11, 5, 16, 6
INVAR-1, Run: 055, F, 0, 0, 13, 1, 8, 12, 1, 1, 7
INVAR-1, Run: 056, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 057, F, 0, 0, 2, 1, 8, 12, 1, 13, 6
INVAR-1, Run: 058, P, 0, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 059, F, 0, 2, 0, 2, 8, 12, 0, 10, 10
INVAR-1, Run: 060, P, 0, 1, 0, 0, 7, 12, 2, 20, 1
INVAR-1, Run: 061, F, 0, 0, 4, 1, 7, 11, 4, 1, 17
INVAR-1, Run: 062, F, 0, 0, 1, 1, 7, 11, 4, 9, 12
INVAR-1, Run: 063, F, 0, 2, 0, 2, 7, 11, 3, 11, 10
INVAR-1, Run: 064, F, 0, 1, 0, 3, 8, 11, 2, 8, 13
INVAR-1, Run: 065, F, 0, 0, 11, 1, 8, 12, 1, 3, 7
INVAR-1, Run: 066, F, 0, 2, 0, 2, 8, 12, 0, 10, 10
INVAR-1, Run: 067, P, 0, 1, 0, 0, 7, 12, 2, 11, 10
INVAR-1, Run: 068, P, 0, 1, 0, 0, 7, 12, 2, 19, 2
INVAR-1, Run: 069, F, 0, 0, 1, 1, 8, 12, 1, 17, 3
INVAR-1, Run: 070, F, 0, 2, 0, 2, 7, 11, 3, 16, 5
INVAR-1, Run: 071, F, 0, 1, 0, 3, 8, 11, 2, 16, 5
INVAR-1, Run: 072, F, 0, 2, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 073, P, 0, 1, 0, 0, 7, 12, 2, 10, 11
INVAR-1, Run: 074, P, 0, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 075, P, 0, 1, 0, 0, 7, 12, 2, 21, 0
INVAR-1, Run: 076, P, 0, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 077, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 078, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 079, P, 0, 1, 0, 0, 7, 12, 2, 9, 12
INVAR-1, Run: 080, F, 0, 0, 2, 1, 8, 12, 1, 11, 8
INVAR-1, Run: 081, P, 0, 1, 0, 0, 7, 12, 2, 20, 1
INVAR-1, Run: 082, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 083, P, 0, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 084, P, 0, 1, 0, 0, 7, 12, 2, 11, 10
INVAR-1, Run: 085, F, 0, 0, 5, 1, 8, 12, 1, 10, 6
INVAR-1, Run: 086, P, 0, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 087, F, 0, 2, 0, 2, 8, 12, 0, 11, 9
INVAR-1, Run: 088, P, 0, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 089, F, 0, 0, 13, 1, 8, 12, 1, 4, 4
INVAR-1, Run: 090, F, 0, 0, 2, 1, 7, 11, 4, 10, 10
INVAR-1, Run: 091, P, 0, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 092, F, 0, 0, 13, 1, 8, 12, 1, 4, 4
INVAR-1, Run: 093, F, 0, 0, 10, 1, 8, 12, 1, 6, 5
INVAR-1, Run: 094, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 095, F, 0, 0, 1, 1, 8, 12, 1, 5, 15
INVAR-1, Run: 096, F, 0, 2, 0, 2, 8, 12, 0, 16, 4
INVAR-1, Run: 097, P, 0, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 098, F, 0, 2, 0, 2, 8, 12, 0, 13, 7
INVAR-1, Run: 099, F, 0, 2, 0, 2, 7, 11, 3, 12, 9
INVAR-1, Run: 100, P, 0, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-10, Run: 001, P, 0, 1, 0, 0, 13, 16, 2, 16, 15
INVAR-10, Run: 002, F, 0, 0, 4, 1, 14, 16, 1, 18, 9
INVAR-10, Run: 003, F, 0, 0, 10, 1, 14, 16, 1, 10, 11
INVAR-10, Run: 004, F, 0, 2, 0, 2, 14, 16, 0, 17, 13
INVAR-10, Run: 005, P, 0, 1, 0, 0, 13, 16, 2, 26, 5
INVAR-10, Run: 006, P, 0, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 007, P, 0, 1, 0, 0, 12, 15, 5, 20, 12
INVAR-10, Run: 008, P, 0, 1, 0, 0, 13, 16, 2, 30, 1
INVAR-10, Run: 009, P, 0, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 010, P, 0, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 011, F, 0, 2, 0, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 012, F, 0, 0, 11, 1, 14, 16, 1, 15, 5
INVAR-10, Run: 013, F, 0, 0, 2, 1, 12, 14, 7, 8, 23
INVAR-10, Run: 014, P, 0, 1, 0, 0, 13, 16, 2, 25, 6
INVAR-10, Run: 015, P, 0, 1, 0, 0, 12, 15, 5, 25, 7
INVAR-10, Run: 016, F, 0, 2, 0, 2, 13, 15, 3, 17, 14
INVAR-10, Run: 017, P, 0, 1, 0, 0, 13, 16, 2, 16, 15
INVAR-10, Run: 018, P, 0, 1, 0, 0, 13, 16, 2, 29, 2
INVAR-10, Run: 019, F, 0, 2, 0, 2, 13, 15, 3, 5, 26
INVAR-10, Run: 020, F, 0, 0, 6, 1, 14, 16, 1, 21, 4
INVAR-10, Run: 021, F, 0, 0, 3, 1, 13, 15, 4, 18, 11
INVAR-10, Run: 022, P, 0, 1, 0, 0, 13, 16, 2, 26, 5
INVAR-10, Run: 023, F, 0, 0, 1, 1, 14, 16, 1, 20, 10
INVAR-10, Run: 024, P, 0, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 025, F, 0, 1, 0, 3, 14, 15, 2, 23, 8
INVAR-10, Run: 026, F, 0, 0, 4, 1, 14, 16, 1, 19, 8
INVAR-10, Run: 027, P, 0, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 028, F, 0, 0, 4, 1, 14, 16, 1, 10, 17
INVAR-10, Run: 029, F, 0, 0, 5, 1, 14, 16, 1, 5, 21
INVAR-10, Run: 030, F, 0, 0, 4, 1, 13, 15, 4, 13, 15
INVAR-10, Run: 031, P, 0, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 032, P, 0, 1, 0, 0, 13, 16, 2, 17, 14
INVAR-10, Run: 033, P, 0, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 034, F, 0, 0, 6, 1, 13, 15, 4, 15, 11
INVAR-10, Run: 035, F, 0, 0, 14, 1, 14, 16, 1, 11, 6
INVAR-10, Run: 036, F, 0, 2, 0, 2, 14, 16, 0, 19, 11
INVAR-10, Run: 037, P, 0, 1, 0, 0, 12, 15, 5, 27, 5
INVAR-10, Run: 038, F, 0, 0, 7, 1, 14, 16, 1, 16, 8
INVAR-10, Run: 039, P, 0, 1, 0, 0, 13, 16, 2, 18, 13
INVAR-10, Run: 040, F, 0, 0, 1, 1, 14, 16, 1, 20, 10
INVAR-10, Run: 041, P, 0, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 042, F, 0, 0, 15, 1, 14, 16, 1, 10, 6
INVAR-10, Run: 043, P, 0, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 044, F, 0, 2, 0, 2, 14, 16, 0, 26, 4
INVAR-10, Run: 045, P, 0, 1, 0, 0, 13, 16, 2, 26, 5
INVAR-10, Run: 046, F, 0, 0, 10, 1, 14, 16, 1, 14, 7
INVAR-10, Run: 047, F, 0, 2, 0, 2, 14, 16, 0, 20, 10
INVAR-10, Run: 048, F, 0, 0, 16, 1, 13, 15, 4, 8, 8
INVAR-10, Run: 049, F, 0, 0, 5, 1, 14, 16, 1, 6, 20
INVAR-10, Run: 050, F, 0, 0, 4, 1, 14, 16, 1, 17, 10
INVAR-10, Run: 051, P, 0, 1, 0, 0, 13, 16, 2, 15, 16
INVAR-10, Run: 052, F, 0, 2, 0, 2, 14, 16, 0, 17, 13
INVAR-10, Run: 053, P, 0, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 054, F, 0, 0, 6, 1, 14, 16, 1, 10, 15
INVAR-10, Run: 055, F, 0, 2, 0, 2, 13, 15, 3, 12, 19
INVAR-10, Run: 056, F, 0, 2, 0, 2, 14, 16, 0, 16, 14
INVAR-10, Run: 057, F, 0, 1, 0, 3, 13, 14, 5, 15, 17
INVAR-10, Run: 058, F, 0, 0, 10, 1, 14, 16, 1, 19, 2
INVAR-10, Run: 059, F, 0, 1, 0, 3, 14, 15, 2, 15, 16
INVAR-10, Run: 060, F, 0, 0, 6, 1, 13, 15, 4, 3, 23
INVAR-10, Run: 061, F, 0, 2, 0, 2, 13, 15, 3, 27, 4
INVAR-10, Run: 062, F, 0, 2, 0, 2, 14, 16, 0, 10, 20
INVAR-10, Run: 063, F, 0, 0, 10, 1, 14, 16, 1, 15, 6
INVAR-10, Run: 064, F, 0, 0, 8, 1, 13, 15, 4, 14, 10
INVAR-10, Run: 065, F, 0, 0, 15, 1, 14, 16, 1, 11, 5
INVAR-10, Run: 066, F, 0, 0, 8, 1, 14, 16, 1, 15, 8
INVAR-10, Run: 067, F, 0, 0, 5, 1, 14, 16, 1, 16, 10
INVAR-10, Run: 068, P, 0, 1, 0, 0, 13, 16, 2, 26, 5
INVAR-10, Run: 069, F, 0, 2, 0, 2, 13, 15, 3, 15, 16
INVAR-10, Run: 070, F, 0, 0, 5, 1, 14, 16, 1, 13, 13
INVAR-10, Run: 071, F, 0, 0, 11, 1, 13, 15, 4, 9, 12
INVAR-10, Run: 072, F, 0, 0, 1, 1, 14, 16, 1, 23, 7
INVAR-10, Run: 073, F, 0, 0, 9, 1, 14, 16, 1, 15, 7
INVAR-10, Run: 074, F, 0, 0, 1, 1, 14, 16, 1, 24, 6
INVAR-10, Run: 075, P, 0, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 076, F, 0, 2, 0, 2, 14, 16, 0, 18, 12
INVAR-10, Run: 077, P, 0, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 078, P, 0, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 079, P, 0, 1, 0, 0, 13, 16, 2, 15, 16
INVAR-10, Run: 080, F, 0, 2, 0, 2, 13, 15, 3, 24, 7
INVAR-10, Run: 081, P, 0, 1, 0, 0, 13, 16, 2, 30, 1
INVAR-10, Run: 082, P, 0, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 083, P, 0, 1, 0, 0, 13, 16, 2, 23, 8
INVAR-10, Run: 084, F, 0, 0, 6, 1, 13, 15, 4, 18, 8
INVAR-10, Run: 085, P, 0, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 086, F, 0, 0, 5, 4, 15, 15, 1, 11, 15
INVAR-10, Run: 087, F, 0, 0, 16, 1, 13, 15, 4, 9, 7
INVAR-10, Run: 088, F, 0, 1, 0, 3, 14, 15, 2, 15, 16
INVAR-10, Run: 089, F, 0, 2, 0, 2, 14, 16, 0, 12, 18
INVAR-10, Run: 090, F, 0, 0, 9, 1, 14, 16, 1, 15, 7
INVAR-10, Run: 091, F, 0, 2, 0, 2, 13, 15, 3, 14, 17
INVAR-10, Run: 092, F, 0, 0, 2, 1, 14, 16, 1, 24, 5
INVAR-10, Run: 093, P, 0, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 094, P, 0, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 095, P, 0, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 096, P, 0, 1, 0, 0, 13, 16, 2, 25, 6
INVAR-10, Run: 097, F, 0, 2, 0, 2, 13, 15, 3, 13, 18
INVAR-10, Run: 098, P, 0, 1, 0, 0, 13, 16, 2, 25, 6
INVAR-10, Run: 099, P, 0, 1, 0, 0, 13, 16, 2, 31, 0
INVAR-10, Run: 100, F, 0, 2, 0, 2, 14, 16, 0, 8, 22
INVAR-11, Run: 001, F, 0, 2, 0, 1, 18, 32, 3, 35, 18
INVAR-11, Run: 002, F, 0, 1, 0, 2, 19, 32, 2, 17, 36
INVAR-11, Run: 003, P, 0, 0, 2, 0, 18, 32, 4, 33, 19
INVAR-11, Run: 004, F, 0, 2, 0, 1, 18, 32, 3, 32, 21
INVAR-11, Run: 005, P, 0, 0, 34, 0, 19, 33, 1, 9, 10
INVAR-11, Run: 006, P, 0, 0, 28, 0, 19, 33, 1, 4, 21
INVAR-11, Run: 007, P, 0, 0, 17, 0, 18, 32, 4, 24, 13
INVAR-11, Run: 008, P, 0, 0, 42, 0, 19, 33, 1, 9, 2
INVAR-11, Run: 009, F, 0, 1, 0, 2, 19, 32, 2, 27, 26
INVAR-11, Run: 010, F, 0, 1, 0, 2, 19, 32, 2, 30, 23
INVAR-11, Run: 011, F, 0, 2, 0, 1, 19, 33, 0, 40, 12
INVAR-11, Run: 012, P, 0, 0, 8, 0, 18, 32, 4, 24, 22
INVAR-11, Run: 013, F, 0, 1, 0, 2, 19, 32, 2, 37, 16
INVAR-11, Run: 014, P, 0, 0, 22, 0, 18, 32, 4, 10, 22
INVAR-11, Run: 015, P, 0, 0, 16, 0, 19, 33, 1, 16, 21
INVAR-11, Run: 016, F, 0, 2, 0, 1, 18, 32, 3, 29, 24
INVAR-11, Run: 017, F, 0, 2, 0, 1, 19, 33, 0, 40, 12
INVAR-11, Run: 018, P, 0, 0, 10, 0, 19, 33, 1, 36, 7
INVAR-11, Run: 019, F, 0, 1, 0, 2, 18, 31, 5, 27, 27
INVAR-11, Run: 020, P, 0, 0, 23, 0, 18, 32, 4, 7, 24
INVAR-11, Run: 021, F, 0, 1, 0, 2, 19, 32, 2, 8, 45
INVAR-11, Run: 022, F, 0, 0, 4, 3, 20, 32, 1, 29, 20
INVAR-11, Run: 023, F, 0, 2, 0, 1, 18, 32, 3, 34, 19
INVAR-11, Run: 024, F, 0, 1, 0, 2, 19, 32, 2, 21, 32
INVAR-11, Run: 025, P, 0, 0, 3, 0, 18, 32, 4, 20, 31
INVAR-11, Run: 026, F, 0, 2, 0, 1, 18, 32, 3, 39, 14
INVAR-11, Run: 027, F, 0, 1, 0, 2, 19, 32, 2, 9, 44
INVAR-11, Run: 028, P, 0, 0, 24, 0, 19, 33, 1, 4, 25
INVAR-11, Run: 029, P, 0, 0, 6, 0, 18, 32, 4, 23, 25
INVAR-11, Run: 030, P, 0, 0, 45, 0, 19, 33, 1, 4, 4
INVAR-11, Run: 031, P, 0, 0, 1, 0, 19, 33, 1, 25, 27
INVAR-11, Run: 032, F, 0, 1, 0, 2, 19, 32, 2, 27, 26
INVAR-11, Run: 033, F, 0, 2, 0, 1, 18, 32, 3, 46, 7
INVAR-11, Run: 034, F, 0, 1, 0, 2, 19, 32, 2, 35, 18
INVAR-11, Run: 035, F, 0, 2, 0, 1, 19, 33, 0, 39, 13
INVAR-11, Run: 036, F, 0, 2, 0, 1, 18, 32, 3, 26, 27
INVAR-11, Run: 037, F, 0, 2, 0, 1, 17, 31, 6, 43, 11
INVAR-11, Run: 038, P, 0, 0, 11, 0, 19, 33, 1, 4, 38
INVAR-11, Run: 039, F, 0, 1, 0, 2, 19, 32, 2, 28, 25
INVAR-11, Run: 040, F, 0, 1, 0, 2, 19, 32, 2, 24, 29
INVAR-11, Run: 041, F, 0, 2, 0, 1, 18, 32, 3, 37, 16
INVAR-11, Run: 042, P, 0, 0, 30, 0, 19, 33, 1, 4, 19
INVAR-11, Run: 043, F, 0, 2, 0, 1, 19, 33, 0, 40, 12
INVAR-11, Run: 044, P, 0, 0, 38, 0, 19, 33, 1, 13, 2
INVAR-11, Run: 045, F, 0, 2, 0, 1, 19, 33, 0, 30, 22
INVAR-11, Run: 046, F, 0, 2, 0, 1, 19, 33, 0, 25, 27
INVAR-11, Run: 047, F, 0, 1, 0, 2, 19, 32, 2, 40, 13
INVAR-11, Run: 048, P, 0, 0, 17, 0, 19, 33, 1, 16, 20
INVAR-11, Run: 049, P, 0, 0, 7, 0, 18, 32, 4, 18, 29
INVAR-11, Run: 050, F, 0, 2, 0, 1, 19, 33, 0, 45, 7
INVAR-11, Run: 051, F, 0, 2, 0, 1, 18, 32, 3, 40, 13
INVAR-11, Run: 052, P, 0, 0, 27, 0, 19, 33, 1, 17, 9
INVAR-11, Run: 053, P, 0, 0, 7, 0, 19, 33, 1, 25, 21
INVAR-11, Run: 054, F, 0, 1, 0, 2, 19, 32, 2, 34, 19
INVAR-11, Run: 055, F, 0, 2, 0, 1, 19, 33, 0, 41, 11
INVAR-11, Run: 056, F, 0, 1, 0, 2, 19, 32, 2, 30, 23
INVAR-11, Run: 057, F, 0, 2, 0, 1, 18, 32, 3, 28, 25
INVAR-11, Run: 058, P, 0, 0, 14, 0, 18, 32, 4, 22, 18
INVAR-11, Run: 059, F, 0, 1, 0, 2, 19, 32, 2, 18, 35
INVAR-11, Run: 060, F, 0, 2, 0, 1, 19, 33, 0, 30, 22
INVAR-11, Run: 061, F, 0, 2, 0, 1, 18, 32, 3, 38, 15
INVAR-11, Run: 062, P, 0, 0, 19, 0, 19, 33, 1, 20, 14
INVAR-11, Run: 063, P, 0, 0, 33, 0, 19, 33, 1, 3, 17
INVAR-11, Run: 064, F, 0, 2, 0, 1, 18, 32, 3, 45, 8
INVAR-11, Run: 065, F, 0, 1, 0, 2, 19, 32, 2, 16, 37
INVAR-11, Run: 066, P, 0, 0, 13, 0, 18, 32, 4, 21, 20
INVAR-11, Run: 067, P, 0, 0, 41, 0, 19, 33, 1, 3, 9
INVAR-11, Run: 068, F, 0, 2, 0, 1, 19, 33, 0, 46, 6
INVAR-11, Run: 069, F, 0, 0, 13, 3, 20, 32, 1, 24, 16
INVAR-11, Run: 070, P, 0, 0, 6, 0, 19, 33, 1, 31, 16
INVAR-11, Run: 071, F, 0, 1, 0, 2, 18, 31, 5, 25, 29
INVAR-11, Run: 072, F, 0, 1, 0, 2, 19, 32, 2, 20, 33
INVAR-11, Run: 073, P, 0, 0, 10, 0, 18, 32, 4, 29, 15
INVAR-11, Run: 074, F, 0, 1, 0, 2, 19, 32, 2, 20, 33
INVAR-11, Run: 075, P, 0, 0, 11, 0, 18, 32, 4, 22, 21
INVAR-11, Run: 076, F, 0, 1, 0, 2, 19, 32, 2, 16, 37
INVAR-11, Run: 077, F, 0, 1, 0, 2, 19, 32, 2, 35, 18
INVAR-11, Run: 078, F, 0, 2, 0, 1, 19, 33, 0, 40, 12
INVAR-11, Run: 079, F, 0, 2, 0, 1, 19, 33, 0, 30, 22
INVAR-11, Run: 080, F, 0, 2, 0, 1, 19, 33, 0, 31, 21
INVAR-11, Run: 081, F, 0, 0, 4, 3, 20, 32, 1, 6, 43
INVAR-11, Run: 082, F, 0, 2, 0, 1, 18, 32, 3, 42, 11
INVAR-11, Run: 083, P, 0, 0, 31, 0, 19, 33, 1, 5, 17
INVAR-11, Run: 084, P, 0, 0, 29, 0, 19, 33, 1, 4, 20
INVAR-11, Run: 085, F, 0, 2, 0, 1, 18, 32, 3, 34, 19
INVAR-11, Run: 086, F, 0, 0, 28, 3, 20, 32, 1, 22, 3
INVAR-11, Run: 087, F, 0, 1, 0, 2, 19, 32, 2, 37, 16
INVAR-11, Run: 088, P, 0, 0, 28, 0, 19, 33, 1, 11, 14
INVAR-11, Run: 089, P, 0, 0, 24, 0, 19, 33, 1, 9, 20
INVAR-11, Run: 090, F, 0, 1, 0, 2, 19, 32, 2, 35, 18
INVAR-11, Run: 091, F, 0, 2, 0, 1, 18, 32, 3, 26, 27
INVAR-11, Run: 092, P, 0, 0, 15, 0, 19, 33, 1, 20, 18
INVAR-11, Run: 093, F, 0, 2, 0, 1, 18, 32, 3, 48, 5
INVAR-11, Run: 094, P, 0, 0, 35, 0, 19, 33, 1, 8, 10
INVAR-11, Run: 095, F, 0, 1, 0, 2, 19, 32, 2, 34, 19
INVAR-11, Run: 096, F, 0, 2, 0, 1, 18, 32, 3, 45, 8
INVAR-11, Run: 097, P, 0, 0, 4, 0, 18, 32, 4, 24, 26
INVAR-11, Run: 098, P, 0, 0, 35, 0, 18, 32, 4, 12, 7
INVAR-11, Run: 099, F, 0, 1, 0, 2, 19, 32, 2, 14, 39
INVAR-11, Run: 100, F, 0, 2, 0, 1, 18, 32, 3, 41, 12
INVAR-12, Run: 001, F, 0, 1, 0, 1, 42, 65, 4, 70, 41
INVAR-12, Run: 002, F, 0, 1, 0, 1, 43, 66, 1, 75, 35
INVAR-12, Run: 003, P, 0, 2, 0, 0, 42, 66, 2, 99, 11
INVAR-12, Run: 004, F, 0, 1, 0, 1, 42, 65, 4, 57, 54
INVAR-12, Run: 005, F, 0, 1, 0, 1, 43, 66, 1, 86, 24
INVAR-12, Run: 006, F, 0, 1, 0, 1, 42, 65, 4, 38, 73
INVAR-12, Run: 007, F, 0, 1, 0, 1, 43, 66, 1, 46, 64
INVAR-12, Run: 008, F, 0, 0, 28, 2, 43, 65, 3, 43, 40
INVAR-12, Run: 009, F, 0, 2, 0, 3, 43, 65, 2, 55, 55
INVAR-12, Run: 010, F, 0, 0, 13, 2, 44, 66, 0, 33, 64
INVAR-12, Run: 011, P, 0, 2, 0, 0, 42, 66, 2, 88, 22
INVAR-12, Run: 012, P, 0, 2, 0, 0, 42, 66, 2, 93, 17
INVAR-12, Run: 013, F, 0, 1, 0, 1, 43, 66, 1, 23, 87
INVAR-12, Run: 014, F, 0, 1, 0, 1, 43, 66, 1, 99, 11
INVAR-12, Run: 015, F, 0, 0, 5, 2, 43, 65, 3, 69, 37
INVAR-12, Run: 016, F, 0, 1, 0, 1, 43, 66, 1, 79, 31
INVAR-12, Run: 017, F, 0, 1, 0, 1, 43, 66, 1, 57, 53
INVAR-12, Run: 018, F, 0, 1, 0, 1, 43, 66, 1, 50, 60
INVAR-12, Run: 019, F, 0, 1, 0, 1, 43, 66, 1, 76, 34
INVAR-12, Run: 020, P, 0, 2, 0, 0, 42, 66, 2, 89, 21
INVAR-12, Run: 021, F, 0, 1, 0, 1, 42, 65, 4, 79, 32
INVAR-12, Run: 022, F, 0, 1, 0, 1, 43, 66, 1, 40, 70
INVAR-12, Run: 023, F, 0, 0, 17, 2, 44, 66, 0, 49, 44
INVAR-12, Run: 024, F, 0, 1, 0, 1, 43, 66, 1, 39, 71
INVAR-12, Run: 025, F, 0, 1, 0, 1, 43, 66, 1, 72, 38
INVAR-12, Run: 026, F, 0, 1, 0, 1, 43, 66, 1, 70, 40
INVAR-12, Run: 027, F, 0, 0, 15, 2, 43, 65, 3, 55, 41
INVAR-12, Run: 028, F, 0, 1, 0, 1, 43, 66, 1, 90, 20
INVAR-12, Run: 029, F, 0, 1, 0, 1, 42, 65, 4, 46, 65
INVAR-12, Run: 030, F, 0, 1, 0, 1, 43, 66, 1, 65, 45
INVAR-12, Run: 031, P, 0, 2, 0, 0, 42, 66, 2, 77, 33
