Input Number, Run_Number, Result@ 100, X2, X1, Y
INVAR-12, Run: 029, F, 80, 0, 0
INVAR-12, Run: 030, F, 134, 0, 0
INVAR-12, Run: 031, F, 112, 0, 0
INVAR-12, Run: 032, F, 128, 0, 0
INVAR-12, Run: 033, F, 134, 0, 0
INVAR-12, Run: 034, F, 154, 0, 0
INVAR-12, Run: 035, F, 160, 0, 0
INVAR-12, Run: 036, F, 156, 0, 0
INVAR-12, Run: 037, F, 142, 0, 0
INVAR-12, Run: 038, F, 114, 0, 0
INVAR-12, Run: 039, F, 142, 0, 0
INVAR-12, Run: 040, F, 104, 0, 0
INVAR-12, Run: 041, F, 136, 0, 0
INVAR-12, Run: 042, F, 144, 0, 0
INVAR-12, Run: 043, F, 120, 0, 0
INVAR-12, Run: 044, F, 144, 0, 0
INVAR-12, Run: 045, F, 110, 0, 0
INVAR-12, Run: 046, F, 110, 0, 0
INVAR-12, Run: 047, F, 120, 0, 0
INVAR-12, Run: 048, F, 148, 0, 0
INVAR-12, Run: 049, F, 128, 0, 0
INVAR-12, Run: 050, F, 98, 0, 0
INVAR-12, Run: 051, F, 94, 0, 0
INVAR-12, Run: 052, F, 90, 0, 0
INVAR-12, Run: 053, F, 154, 0, 0
INVAR-12, Run: 054, F, 156, 0, 0
INVAR-12, Run: 055, F, 146, 0, 0
INVAR-12, Run: 056, F, 122, 0, 0
INVAR-12, Run: 057, F, 144, 0, 0
INVAR-12, Run: 058, F, 140, 0, 0
INVAR-12, Run: 059, F, 162, 0, 0
INVAR-12, Run: 060, F, 152, 0, 0
INVAR-12, Run: 061, F, 96, 0, 0
INVAR-12, Run: 062, F, 154, 0, 0
INVAR-12, Run: 063, F, 150, 0, 0
INVAR-12, Run: 064, F, 114, 0, 0
INVAR-12, Run: 065, F, 130, 0, 0
INVAR-12, Run: 066, F, 134, 0, 0
INVAR-12, Run: 067, F, 154, 0, 0
INVAR-12, Run: 068, F, 106, 0, 0
INVAR-12, Run: 069, F, 184, 0, 0
INVAR-12, Run: 070, F, 106, 0, 0
INVAR-12, Run: 071, F, 134, 0, 0
INVAR-12, Run: 072, F, 170, 0, 0
INVAR-12, Run: 073, F, 124, 0, 0
INVAR-12, Run: 074, F, 144, 0, 0
INVAR-12, Run: 075, F, 128, 0, 0
INVAR-12, Run: 076, F, 108, 0, 0
INVAR-12, Run: 077, F, 148, 0, 0
INVAR-12, Run: 078, F, 156, 0, 0
INVAR-12, Run: 079, F, 108, 0, 0
INVAR-12, Run: 080, F, 114, 0, 0
INVAR-12, Run: 081, F, 106, 0, 0
INVAR-12, Run: 082, F, 132, 0, 0
INVAR-12, Run: 083, F, 104, 0, 0
INVAR-12, Run: 084, F, 122, 0, 0
INVAR-12, Run: 085, F, 164, 0, 0
INVAR-12, Run: 086, F, 140, 0, 0
INVAR-12, Run: 087, F, 122, 0, 0
INVAR-12, Run: 088, F, 106, 0, 0
INVAR-12, Run: 089, F, 108, 0, 0
INVAR-12, Run: 090, F, 124, 0, 0
INVAR-12, Run: 091, F, 132, 0, 0
INVAR-12, Run: 092, F, 116, 0, 0
INVAR-12, Run: 093, F, 104, 0, 0
INVAR-12, Run: 094, F, 106, 0, 0
INVAR-12, Run: 095, F, 142, 0, 0
INVAR-12, Run: 096, F, 152, 0, 0
INVAR-12, Run: 097, F, 142, 0, 0
INVAR-12, Run: 098, F, 118, 0, 0
INVAR-12, Run: 099, F, 146, 0, 0
INVAR-12, Run: 100, F, 158, 0, 0
INVAR-13, Run: 001, F, 185, 0, 0
INVAR-13, Run: 002, F, 173, 0, 0
INVAR-13, Run: 003, F, 203, 0, 0
INVAR-13, Run: 004, F, 221, 0, 0
INVAR-13, Run: 005, F, 195, 0, 0
INVAR-13, Run: 006, F, 151, 0, 0
INVAR-13, Run: 007, F, 197, 0, 0
INVAR-13, Run: 008, F, 191, 0, 0
INVAR-13, Run: 009, F, 159, 0, 0
INVAR-13, Run: 010, F, 173, 0, 0
INVAR-13, Run: 011, F, 191, 0, 0
INVAR-13, Run: 012, F, 215, 0, 0
INVAR-13, Run: 013, F, 177, 0, 0
INVAR-13, Run: 014, F, 199, 0, 0
INVAR-13, Run: 015, F, 177, 0, 0
INVAR-13, Run: 016, F, 197, 0, 0
INVAR-13, Run: 017, F, 173, 0, 0
INVAR-13, Run: 018, F, 171, 0, 0
INVAR-13, Run: 019, F, 191, 0, 0
INVAR-13, Run: 020, F, 167, 0, 0
INVAR-13, Run: 021, F, 161, 0, 0
INVAR-13, Run: 022, F, 207, 0, 0
INVAR-13, Run: 023, F, 177, 0, 0
INVAR-13, Run: 024, F, 181, 0, 0
INVAR-13, Run: 025, F, 209, 0, 0
INVAR-13, Run: 026, F, 185, 0, 0
INVAR-13, Run: 027, F, 223, 0, 0
INVAR-13, Run: 028, F, 213, 0, 0
INVAR-13, Run: 029, F, 191, 0, 0
INVAR-13, Run: 030, F, 173, 0, 0
INVAR-13, Run: 031, F, 165, 0, 0
INVAR-13, Run: 032, F, 207, 0, 0
INVAR-13, Run: 033, F, 209, 0, 0
INVAR-13, Run: 034, F, 225, 0, 0
INVAR-13, Run: 035, F, 171, 0, 0
INVAR-13, Run: 036, F, 209, 0, 0
INVAR-13, Run: 037, F, 161, 0, 0
INVAR-13, Run: 038, F, 201, 0, 0
INVAR-13, Run: 039, F, 189, 0, 0
INVAR-13, Run: 040, F, 185, 0, 0
INVAR-13, Run: 041, F, 183, 0, 0
INVAR-13, Run: 042, F, 193, 0, 0
INVAR-13, Run: 043, F, 215, 0, 0
INVAR-13, Run: 044, F, 173, 0, 0
INVAR-13, Run: 045, F, 151, 0, 0
INVAR-13, Run: 046, F, 205, 0, 0
INVAR-13, Run: 047, F, 211, 0, 0
INVAR-13, Run: 048, F, 171, 0, 0
INVAR-13, Run: 049, F, 171, 0, 0
INVAR-13, Run: 050, F, 191, 0, 0
INVAR-13, Run: 051, F, 197, 0, 0
INVAR-13, Run: 052, F, 205, 0, 0
INVAR-13, Run: 053, F, 181, 0, 0
INVAR-13, Run: 054, F, 175, 0, 0
INVAR-13, Run: 055, F, 159, 0, 0
INVAR-13, Run: 056, F, 165, 0, 0
INVAR-13, Run: 057, F, 193, 0, 0
INVAR-13, Run: 058, F, 213, 0, 0
INVAR-13, Run: 059, F, 223, 0, 0
INVAR-13, Run: 060, F, 203, 0, 0
INVAR-13, Run: 061, F, 163, 0, 0
INVAR-13, Run: 062, F, 197, 0, 0
INVAR-13, Run: 063, F, 205, 0, 0
INVAR-13, Run: 064, F, 169, 0, 0
INVAR-13, Run: 065, F, 231, 0, 0
INVAR-13, Run: 066, F, 191, 0, 0
INVAR-13, Run: 067, F, 177, 0, 0
INVAR-13, Run: 068, F, 183, 0, 0
INVAR-13, Run: 069, F, 217, 0, 0
INVAR-13, Run: 070, F, 195, 0, 0
INVAR-13, Run: 071, F, 195, 0, 0
INVAR-13, Run: 072, F, 215, 0, 0
INVAR-13, Run: 073, F, 153, 0, 0
INVAR-13, Run: 074, F, 145, 0, 0
INVAR-13, Run: 075, F, 157, 0, 0
INVAR-13, Run: 076, F, 167, 0, 0
INVAR-13, Run: 077, F, 199, 0, 0
INVAR-13, Run: 078, F, 165, 0, 0
INVAR-13, Run: 079, F, 139, 0, 0
INVAR-13, Run: 080, F, 189, 0, 0
INVAR-13, Run: 081, F, 151, 0, 0
INVAR-13, Run: 082, F, 237, 0, 0
INVAR-13, Run: 083, F, 139, 0, 0
INVAR-13, Run: 084, F, 189, 0, 0
INVAR-13, Run: 085, F, 161, 0, 0
INVAR-13, Run: 086, F, 157, 0, 0
INVAR-13, Run: 087, F, 215, 0, 0
INVAR-13, Run: 088, F, 215, 0, 0
INVAR-13, Run: 089, F, 193, 0, 0
INVAR-13, Run: 090, F, 185, 0, 0
INVAR-13, Run: 091, F, 197, 0, 0
INVAR-13, Run: 092, F, 189, 0, 0
INVAR-13, Run: 093, F, 189, 0, 0
INVAR-13, Run: 094, F, 157, 0, 0
INVAR-13, Run: 095, F, 191, 0, 0
INVAR-13, Run: 096, F, 185, 0, 0
INVAR-13, Run: 097, F, 169, 0, 0
INVAR-13, Run: 098, F, 203, 0, 0
INVAR-13, Run: 099, F, 187, 0, 0
INVAR-13, Run: 100, F, 183, 0, 0
INVAR-14, Run: 001, F, 195, 0, 0
INVAR-14, Run: 002, F, 207, 0, 0
INVAR-14, Run: 003, F, 197, 0, 0
INVAR-14, Run: 004, F, 195, 0, 0
INVAR-14, Run: 005, F, 209, 0, 0
INVAR-14, Run: 006, F, 225, 0, 0
INVAR-14, Run: 007, F, 169, 0, 0
INVAR-14, Run: 008, F, 199, 0, 0
INVAR-14, Run: 009, F, 175, 0, 0
INVAR-14, Run: 010, F, 193, 0, 0
INVAR-14, Run: 011, F, 249, 0, 0
INVAR-14, Run: 012, F, 167, 0, 0
INVAR-14, Run: 013, F, 193, 0, 0
INVAR-14, Run: 014, F, 159, 0, 0
INVAR-14, Run: 015, F, 205, 0, 0
INVAR-14, Run: 016, F, 181, 0, 0
INVAR-14, Run: 017, F, 195, 0, 0
INVAR-14, Run: 018, F, 231, 0, 0
INVAR-14, Run: 019, F, 163, 0, 0
INVAR-14, Run: 020, F, 205, 0, 0
INVAR-14, Run: 021, F, 195, 0, 0
INVAR-14, Run: 022, F, 209, 0, 0
INVAR-14, Run: 023, F, 193, 0, 0
INVAR-14, Run: 024, F, 211, 0, 0
INVAR-14, Run: 025, F, 185, 0, 0
INVAR-14, Run: 026, F, 163, 0, 0
INVAR-14, Run: 027, F, 201, 0, 0
INVAR-14, Run: 028, F, 189, 0, 0
INVAR-14, Run: 029, F, 217, 0, 0
INVAR-14, Run: 030, F, 155, 0, 0
INVAR-14, Run: 031, F, 181, 0, 0
INVAR-14, Run: 032, F, 209, 0, 0
INVAR-14, Run: 033, F, 213, 0, 0
INVAR-14, Run: 034, F, 195, 0, 0
INVAR-14, Run: 035, F, 215, 0, 0
INVAR-14, Run: 036, F, 151, 0, 0
INVAR-14, Run: 037, F, 195, 0, 0
INVAR-14, Run: 038, F, 179, 0, 0
INVAR-14, Run: 039, F, 181, 0, 0
INVAR-14, Run: 040, F, 205, 0, 0
INVAR-14, Run: 041, F, 185, 0, 0
INVAR-14, Run: 042, F, 175, 0, 0
INVAR-14, Run: 043, F, 203, 0, 0
INVAR-14, Run: 044, F, 183, 0, 0
INVAR-14, Run: 045, F, 177, 0, 0
INVAR-14, Run: 046, F, 195, 0, 0
INVAR-14, Run: 047, F, 217, 0, 0
INVAR-14, Run: 048, F, 161, 0, 0
INVAR-14, Run: 049, F, 183, 0, 0
INVAR-14, Run: 050, F, 165, 0, 0
INVAR-14, Run: 051, F, 183, 0, 0
INVAR-14, Run: 052, F, 201, 0, 0
INVAR-14, Run: 053, F, 209, 0, 0
INVAR-14, Run: 054, F, 177, 0, 0
INVAR-14, Run: 055, F, 169, 0, 0
INVAR-14, Run: 056, F, 205, 0, 0
INVAR-14, Run: 057, F, 159, 0, 0
INVAR-14, Run: 058, F, 185, 0, 0
INVAR-14, Run: 059, F, 195, 0, 0
INVAR-14, Run: 060, F, 225, 0, 0
INVAR-14, Run: 061, F, 193, 0, 0
INVAR-14, Run: 062, F, 169, 0, 0
INVAR-14, Run: 063, F, 185, 0, 0
INVAR-14, Run: 064, F, 227, 0, 0
INVAR-14, Run: 065, F, 167, 0, 0
INVAR-14, Run: 066, F, 185, 0, 0
INVAR-14, Run: 067, F, 187, 0, 0
INVAR-14, Run: 068, F, 209, 0, 0
INVAR-14, Run: 069, F, 181, 0, 0
INVAR-14, Run: 070, F, 195, 0, 0
INVAR-14, Run: 071, F, 223, 0, 0
INVAR-14, Run: 072, F, 219, 0, 0
INVAR-14, Run: 073, F, 159, 0, 0
INVAR-14, Run: 074, F, 195, 0, 0
INVAR-14, Run: 075, F, 171, 0, 0
INVAR-14, Run: 076, F, 173, 0, 0
INVAR-14, Run: 077, F, 195, 0, 0
INVAR-14, Run: 078, F, 181, 0, 0
INVAR-14, Run: 079, F, 183, 0, 0
