Input Number, Run_Number, Result@ 100, CE, B, PE, X1, H, M, PO, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 062, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 812, 5700, 100, 67, 132, 100, 200, 350, 912, 5700
INVAR-10, Run: 063, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 806, 3586, 100, 68, 131, 100, 200, 350, 906, 3586
INVAR-10, Run: 064, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 939, 5349, 100, 66, 133, 100, 200, 350, 1039, 5349
INVAR-10, Run: 065, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 947, 5071, 100, 69, 130, 100, 200, 350, 1047, 5071
INVAR-10, Run: 066, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 977, 5097, 100, 78, 121, 100, 200, 350, 1077, 5097
INVAR-10, Run: 067, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 842, 5063, 100, 71, 128, 100, 200, 350, 942, 5063
INVAR-10, Run: 068, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 956, 4629, 100, 65, 134, 100, 200, 350, 1056, 4629
INVAR-10, Run: 069, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 817, 4107, 100, 62, 137, 100, 200, 350, 917, 4107
INVAR-10, Run: 070, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 815, 6197, 100, 77, 122, 100, 200, 350, 915, 6197
INVAR-10, Run: 071, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 994, 4783, 100, 61, 138, 100, 200, 350, 1094, 4783
INVAR-10, Run: 072, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1073, 5261, 100, 69, 130, 100, 200, 350, 1173, 5261
INVAR-10, Run: 073, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 956, 4481, 100, 64, 135, 100, 200, 350, 1056, 4481
INVAR-10, Run: 074, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1003, 4532, 100, 62, 137, 100, 200, 350, 1103, 4532
INVAR-10, Run: 075, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 851, 4878, 100, 61, 138, 100, 200, 350, 951, 4878
INVAR-10, Run: 076, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 702, 4380, 100, 66, 133, 100, 200, 350, 802, 4380
INVAR-10, Run: 077, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 907, 5773, 100, 69, 130, 100, 200, 350, 1007, 5773
INVAR-10, Run: 078, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 678, 4836, 100, 60, 139, 100, 200, 350, 778, 4836
INVAR-10, Run: 079, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 798, 4592, 100, 72, 127, 100, 200, 350, 898, 4592
INVAR-10, Run: 080, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1350, 8026, 100, 67, 132, 100, 200, 350, 1450, 8026
INVAR-10, Run: 081, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1057, 4317, 100, 71, 128, 100, 200, 350, 1157, 4317
INVAR-10, Run: 082, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1043, 6066, 100, 75, 124, 100, 200, 350, 1143, 6066
INVAR-10, Run: 083, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1044, 5167, 100, 71, 128, 100, 200, 350, 1144, 5167
INVAR-10, Run: 084, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1066, 5443, 100, 72, 127, 100, 200, 350, 1166, 5443
INVAR-10, Run: 085, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 966, 5044, 100, 63, 136, 100, 200, 350, 1066, 5044
INVAR-10, Run: 086, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 825, 4207, 100, 63, 136, 100, 200, 350, 925, 4207
INVAR-10, Run: 087, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 973, 5695, 100, 65, 134, 100, 200, 350, 1073, 5695
INVAR-10, Run: 088, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1121, 6336, 100, 67, 132, 100, 200, 350, 1221, 6336
INVAR-10, Run: 089, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 905, 6046, 100, 80, 119, 100, 200, 350, 1005, 6046
INVAR-10, Run: 090, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1036, 4742, 100, 63, 136, 100, 200, 350, 1136, 4742
INVAR-10, Run: 091, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 972, 4579, 100, 67, 132, 100, 200, 350, 1072, 4579
INVAR-10, Run: 092, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 824, 3736, 100, 72, 127, 100, 200, 350, 924, 3736
INVAR-10, Run: 093, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 875, 6450, 100, 66, 133, 100, 200, 350, 975, 6450
INVAR-10, Run: 094, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 958, 5358, 100, 66, 133, 100, 200, 350, 1058, 5358
INVAR-10, Run: 095, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 793, 4851, 100, 63, 136, 100, 200, 350, 893, 4851
INVAR-10, Run: 096, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1084, 5203, 100, 72, 127, 100, 200, 350, 1184, 5203
INVAR-10, Run: 097, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 910, 4058, 100, 64, 135, 100, 200, 350, 1010, 4058
INVAR-10, Run: 098, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 970, 5160, 100, 59, 140, 100, 200, 350, 1070, 5160
INVAR-10, Run: 099, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 1222, 5747, 100, 67, 132, 100, 200, 350, 1322, 5747
INVAR-10, Run: 100, F, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 500, 100, 200, 999, 4654, 100, 74, 125, 100, 200, 350, 1099, 4654
INVAR-2, Run: 001, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 132, 797, 28, 19, 36, 28, 56, 98, 160, 797
INVAR-2, Run: 002, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 95, 657, 28, 18, 37, 28, 56, 98, 123, 657
INVAR-2, Run: 003, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 61, 712, 28, 23, 32, 28, 56, 98, 89, 712
INVAR-2, Run: 004, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 86, 462, 28, 22, 33, 28, 56, 98, 114, 462
INVAR-2, Run: 005, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 120, 599, 28, 19, 36, 28, 56, 98, 148, 599
INVAR-2, Run: 006, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 88, 544, 28, 17, 38, 28, 56, 98, 116, 544
INVAR-2, Run: 007, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 158, 848, 28, 22, 33, 28, 56, 98, 186, 848
INVAR-2, Run: 008, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 75, 559, 28, 18, 37, 28, 56, 98, 103, 559
INVAR-2, Run: 009, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 133, 730, 28, 21, 34, 28, 56, 98, 161, 730
INVAR-2, Run: 010, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 113, 718, 28, 20, 35, 28, 56, 98, 141, 718
INVAR-2, Run: 011, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 118, 746, 28, 19, 36, 28, 56, 98, 146, 746
INVAR-2, Run: 012, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 114, 843, 28, 20, 35, 28, 56, 98, 142, 843
INVAR-2, Run: 013, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 106, 916, 28, 24, 31, 28, 56, 98, 134, 916
INVAR-2, Run: 014, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 139, 768, 28, 21, 34, 28, 56, 98, 167, 768
INVAR-2, Run: 015, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 62, 719, 28, 17, 38, 28, 56, 98, 90, 719
INVAR-2, Run: 016, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 118, 904, 28, 21, 34, 28, 56, 98, 146, 904
INVAR-2, Run: 017, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 135, 585, 28, 17, 38, 28, 56, 98, 163, 585
INVAR-2, Run: 018, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 87, 471, 28, 23, 32, 28, 56, 98, 115, 471
INVAR-2, Run: 019, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 107, 527, 28, 22, 33, 28, 56, 98, 135, 527
INVAR-2, Run: 020, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 154, 848, 28, 26, 29, 28, 56, 98, 182, 848
INVAR-2, Run: 021, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 129, 770, 28, 15, 40, 28, 56, 98, 157, 770
INVAR-2, Run: 022, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 129, 476, 28, 23, 32, 28, 56, 98, 157, 476
INVAR-2, Run: 023, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 129, 786, 28, 26, 29, 28, 56, 98, 157, 786
INVAR-2, Run: 024, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 160, 840, 28, 18, 37, 28, 56, 98, 188, 840
INVAR-2, Run: 025, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 94, 715, 28, 22, 33, 28, 56, 98, 122, 715
INVAR-2, Run: 026, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 153, 1024, 28, 23, 32, 28, 56, 98, 181, 1024
INVAR-2, Run: 027, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 86, 405, 28, 18, 37, 28, 56, 98, 114, 405
INVAR-2, Run: 028, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 90, 644, 28, 19, 36, 28, 56, 98, 118, 644
INVAR-2, Run: 029, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 104, 674, 28, 16, 39, 28, 56, 98, 132, 674
INVAR-2, Run: 030, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 127, 656, 28, 24, 31, 28, 56, 98, 155, 656
INVAR-2, Run: 031, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 96, 561, 28, 19, 36, 28, 56, 98, 124, 561
INVAR-2, Run: 032, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 72, 804, 28, 24, 31, 28, 56, 98, 100, 804
INVAR-2, Run: 033, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 167, 1054, 28, 14, 41, 28, 56, 98, 195, 1054
INVAR-2, Run: 034, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 87, 634, 28, 22, 33, 28, 56, 98, 115, 634
INVAR-2, Run: 035, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 156, 592, 28, 20, 35, 28, 56, 98, 184, 592
INVAR-2, Run: 036, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 99, 883, 28, 19, 36, 28, 56, 98, 127, 883
INVAR-2, Run: 037, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 85, 552, 28, 20, 35, 28, 56, 98, 113, 552
INVAR-2, Run: 038, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 68, 588, 28, 27, 28, 28, 56, 98, 96, 588
INVAR-2, Run: 039, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 127, 565, 28, 22, 33, 28, 56, 98, 155, 565
INVAR-2, Run: 040, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 119, 813, 28, 19, 36, 28, 56, 98, 147, 813
INVAR-2, Run: 041, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 163, 628, 28, 16, 39, 28, 56, 98, 191, 628
INVAR-2, Run: 042, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 173, 991, 28, 19, 36, 28, 56, 98, 201, 991
INVAR-2, Run: 043, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 99, 691, 28, 16, 39, 28, 56, 98, 127, 691
INVAR-2, Run: 044, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 106, 850, 28, 22, 33, 28, 56, 98, 134, 850
INVAR-2, Run: 045, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 113, 646, 28, 22, 33, 28, 56, 98, 141, 646
INVAR-2, Run: 046, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 118, 696, 28, 25, 30, 28, 56, 98, 146, 696
INVAR-2, Run: 047, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 137, 891, 28, 19, 36, 28, 56, 98, 165, 891
INVAR-2, Run: 048, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 150, 841, 28, 19, 36, 28, 56, 98, 178, 841
INVAR-2, Run: 049, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 103, 523, 28, 23, 32, 28, 56, 98, 131, 523
INVAR-2, Run: 050, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 79, 529, 28, 17, 38, 28, 56, 98, 107, 529
INVAR-2, Run: 051, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 142, 723, 28, 13, 42, 28, 56, 98, 170, 723
INVAR-2, Run: 052, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 108, 681, 28, 14, 41, 28, 56, 98, 136, 681
INVAR-2, Run: 053, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 119, 745, 28, 19, 36, 28, 56, 98, 147, 745
INVAR-2, Run: 054, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 123, 731, 28, 20, 35, 28, 56, 98, 151, 731
INVAR-2, Run: 055, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 114, 817, 28, 20, 35, 28, 56, 98, 142, 817
INVAR-2, Run: 056, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 79, 461, 28, 16, 39, 28, 56, 98, 107, 461
INVAR-2, Run: 057, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 90, 495, 28, 21, 34, 28, 56, 98, 118, 495
INVAR-2, Run: 058, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 113, 531, 28, 14, 41, 28, 56, 98, 141, 531
INVAR-2, Run: 059, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 79, 445, 28, 20, 35, 28, 56, 98, 107, 445
INVAR-2, Run: 060, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 88, 613, 28, 15, 40, 28, 56, 98, 116, 613
INVAR-2, Run: 061, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 139, 790, 28, 19, 36, 28, 56, 98, 167, 790
INVAR-2, Run: 062, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 94, 484, 28, 19, 36, 28, 56, 98, 122, 484
INVAR-2, Run: 063, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 81, 796, 28, 22, 33, 28, 56, 98, 109, 796
INVAR-2, Run: 064, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 171, 710, 28, 17, 38, 28, 56, 98, 199, 710
INVAR-2, Run: 065, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 91, 535, 28, 18, 37, 28, 56, 98, 119, 535
INVAR-2, Run: 066, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 107, 817, 28, 20, 35, 28, 56, 98, 135, 817
INVAR-2, Run: 067, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 72, 592, 28, 16, 39, 28, 56, 98, 100, 592
INVAR-2, Run: 068, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 117, 684, 28, 24, 31, 28, 56, 98, 145, 684
INVAR-2, Run: 069, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 94, 688, 28, 21, 34, 28, 56, 98, 122, 688
INVAR-2, Run: 070, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 102, 783, 28, 24, 31, 28, 56, 98, 130, 783
INVAR-2, Run: 071, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 149, 896, 28, 20, 35, 28, 56, 98, 177, 896
INVAR-2, Run: 072, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 133, 667, 28, 24, 31, 28, 56, 98, 161, 667
INVAR-2, Run: 073, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 149, 807, 28, 24, 31, 28, 56, 98, 177, 807
INVAR-2, Run: 074, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 149, 745, 28, 21, 34, 28, 56, 98, 177, 745
INVAR-2, Run: 075, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 101, 472, 28, 18, 37, 28, 56, 98, 129, 472
INVAR-2, Run: 076, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 67, 585, 28, 21, 34, 28, 56, 98, 95, 585
INVAR-2, Run: 077, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 74, 596, 28, 19, 36, 28, 56, 98, 102, 596
INVAR-2, Run: 078, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 102, 618, 28, 26, 29, 28, 56, 98, 130, 618
INVAR-2, Run: 079, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 135, 887, 28, 18, 37, 28, 56, 98, 163, 887
INVAR-2, Run: 080, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 99, 617, 28, 23, 32, 28, 56, 98, 127, 617
INVAR-2, Run: 081, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 108, 706, 28, 21, 34, 28, 56, 98, 136, 706
INVAR-2, Run: 082, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 71, 649, 28, 19, 36, 28, 56, 98, 99, 649
INVAR-2, Run: 083, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 100, 263, 28, 16, 39, 28, 56, 98, 128, 263
INVAR-2, Run: 084, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 136, 814, 28, 15, 40, 28, 56, 98, 164, 814
INVAR-2, Run: 085, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 82, 768, 28, 20, 35, 28, 56, 98, 110, 768
INVAR-2, Run: 086, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 98, 684, 28, 17, 38, 28, 56, 98, 126, 684
INVAR-2, Run: 087, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 128, 846, 28, 25, 30, 28, 56, 98, 156, 846
INVAR-2, Run: 088, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 142, 919, 28, 25, 30, 28, 56, 98, 170, 919
INVAR-2, Run: 089, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 108, 442, 28, 16, 39, 28, 56, 98, 136, 442
INVAR-2, Run: 090, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 88, 716, 28, 23, 32, 28, 56, 98, 116, 716
INVAR-2, Run: 091, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 155, 742, 28, 22, 33, 28, 56, 98, 183, 742
INVAR-2, Run: 092, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 76, 771, 28, 22, 33, 28, 56, 98, 104, 771
INVAR-2, Run: 093, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 118, 599, 28, 24, 31, 28, 56, 98, 146, 599
INVAR-2, Run: 094, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 176, 928, 28, 18, 37, 28, 56, 98, 204, 928
INVAR-2, Run: 095, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 77, 440, 28, 16, 39, 28, 56, 98, 105, 440
INVAR-2, Run: 096, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 120, 644, 28, 21, 34, 28, 56, 98, 148, 644
INVAR-2, Run: 097, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 122, 794, 28, 17, 38, 28, 56, 98, 150, 794
INVAR-2, Run: 098, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 70, 423, 28, 18, 37, 28, 56, 98, 98, 423
INVAR-2, Run: 099, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 111, 772, 28, 23, 32, 28, 56, 98, 139, 772
INVAR-2, Run: 100, F, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 140, 28, 56, 127, 552, 28, 18, 37, 28, 56, 98, 155, 552
INVAR-3, Run: 001, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 548, 2698, 82, 52, 111, 82, 164, 287, 630, 2698
INVAR-3, Run: 002, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 656, 3259, 82, 52, 111, 82, 164, 287, 738, 3259
INVAR-3, Run: 003, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 847, 3400, 82, 50, 113, 82, 164, 287, 929, 3400
INVAR-3, Run: 004, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 704, 3442, 82, 60, 103, 82, 164, 287, 786, 3442
INVAR-3, Run: 005, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 495, 2507, 82, 50, 113, 82, 164, 287, 577, 2507
INVAR-3, Run: 006, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 634, 3702, 82, 58, 105, 82, 164, 287, 716, 3702
INVAR-3, Run: 007, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 627, 3065, 82, 51, 112, 82, 164, 287, 709, 3065
INVAR-3, Run: 008, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 695, 3787, 82, 62, 101, 82, 164, 287, 777, 3787
INVAR-3, Run: 009, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 797, 4386, 82, 63, 100, 82, 164, 287, 879, 4386
INVAR-3, Run: 010, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 763, 3845, 82, 56, 107, 82, 164, 287, 845, 3845
INVAR-3, Run: 011, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 772, 3504, 82, 58, 105, 82, 164, 287, 854, 3504
INVAR-3, Run: 012, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 725, 3331, 82, 59, 104, 82, 164, 287, 807, 3331
INVAR-3, Run: 013, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 743, 3302, 82, 61, 102, 82, 164, 287, 825, 3302
INVAR-3, Run: 014, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 822, 4062, 82, 50, 113, 82, 164, 287, 904, 4062
INVAR-3, Run: 015, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 733, 3153, 82, 52, 111, 82, 164, 287, 815, 3153
INVAR-3, Run: 016, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 751, 4369, 82, 57, 106, 82, 164, 287, 833, 4369
INVAR-3, Run: 017, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 649, 3697, 82, 57, 106, 82, 164, 287, 731, 3697
INVAR-3, Run: 018, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 535, 3345, 82, 59, 104, 82, 164, 287, 617, 3345
INVAR-3, Run: 019, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 485, 3324, 82, 53, 110, 82, 164, 287, 567, 3324
INVAR-3, Run: 020, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 658, 4161, 82, 60, 103, 82, 164, 287, 740, 4161
INVAR-3, Run: 021, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 638, 4254, 82, 58, 105, 82, 164, 287, 720, 4254
INVAR-3, Run: 022, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 721, 3695, 82, 58, 105, 82, 164, 287, 803, 3695
INVAR-3, Run: 023, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 684, 4464, 82, 53, 110, 82, 164, 287, 766, 4464
INVAR-3, Run: 024, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 728, 3357, 82, 62, 101, 82, 164, 287, 810, 3357
