Input Number, Run_Number, Result@ 100, Y, X, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 046, F, 3, 0, 1, 100, 8, 45, 0, 9, 43
INVAR-1, Run: 047, F, 0, 0, 1, 112, 7, 49, 3, 15, 43
INVAR-1, Run: 048, F, 0, 0, 1, 91, 7, 42, 3, 7, 44
INVAR-1, Run: 049, F, 2, 0, 0, 93, 7, 42, 3, 11, 41
INVAR-1, Run: 050, F, 1, 0, 0, 98, 7, 44, 3, 4, 50
INVAR-1, Run: 051, F, 0, 0, 2, 97, 8, 45, 0, 10, 41
INVAR-1, Run: 052, F, 2, 0, 0, 99, 7, 44, 3, 16, 38
INVAR-1, Run: 053, F, 1, 0, 0, 83, 6, 38, 6, 14, 36
INVAR-1, Run: 054, F, 2, 0, 0, 99, 7, 44, 3, 12, 42
INVAR-1, Run: 055, F, 3, 0, 0, 94, 8, 43, 0, 6, 45
INVAR-1, Run: 056, F, 3, 0, 0, 100, 7, 44, 3, 8, 46
INVAR-1, Run: 057, F, 0, 0, 1, 79, 7, 38, 3, 10, 37
INVAR-1, Run: 058, F, 2, 0, 1, 108, 7, 47, 3, 13, 43
INVAR-1, Run: 059, F, 0, 0, 1, 85, 7, 40, 3, 11, 38
INVAR-1, Run: 060, F, 2, 0, 0, 114, 7, 49, 3, 10, 49
INVAR-1, Run: 061, F, 2, 0, 0, 96, 8, 44, 0, 1, 51
INVAR-1, Run: 062, F, 2, 0, 0, 111, 7, 48, 3, 16, 42
INVAR-1, Run: 063, F, 2, 0, 0, 96, 7, 43, 3, 11, 42
INVAR-1, Run: 064, F, 0, 0, 1, 100, 7, 45, 3, 9, 45
INVAR-1, Run: 065, F, 1, 0, 0, 101, 7, 45, 3, 14, 41
INVAR-1, Run: 066, F, 1, 0, 0, 92, 7, 42, 3, 9, 43
INVAR-1, Run: 067, F, 1, 0, 1, 95, 7, 43, 3, 1, 51
INVAR-1, Run: 068, F, 2, 0, 0, 102, 7, 45, 3, 9, 46
INVAR-1, Run: 069, F, 1, 0, 2, 110, 8, 49, 0, 4, 51
INVAR-1, Run: 070, F, 2, 0, 0, 111, 7, 48, 3, 2, 56
INVAR-1, Run: 071, F, 1, 0, 0, 98, 8, 45, 0, 1, 52
INVAR-1, Run: 072, F, 2, 0, 0, 102, 8, 46, 0, 2, 52
INVAR-1, Run: 073, F, 2, 0, 0, 108, 7, 47, 3, 6, 51
INVAR-1, Run: 074, F, 0, 0, 1, 100, 7, 45, 3, 12, 42
INVAR-1, Run: 075, F, 2, 0, 0, 96, 6, 42, 6, 12, 42
INVAR-1, Run: 076, F, 0, 0, 1, 91, 8, 43, 0, 3, 47
INVAR-1, Run: 077, F, 2, 0, 1, 105, 8, 47, 0, 2, 52
INVAR-1, Run: 078, F, 0, 0, 1, 100, 7, 45, 3, 14, 40
INVAR-1, Run: 079, F, 0, 0, 1, 88, 7, 41, 3, 0, 50
INVAR-1, Run: 080, F, 0, 0, 1, 79, 7, 38, 3, 9, 38
INVAR-1, Run: 081, F, 1, 0, 1, 101, 8, 46, 0, 6, 47
INVAR-1, Run: 082, F, 2, 0, 0, 120, 7, 51, 3, 18, 43
INVAR-1, Run: 083, F, 2, 0, 0, 96, 7, 43, 3, 17, 36
INVAR-1, Run: 084, F, 1, 0, 2, 98, 7, 44, 3, 5, 47
INVAR-1, Run: 085, F, 0, 0, 1, 103, 7, 46, 3, 5, 50
INVAR-1, Run: 086, F, 2, 0, 0, 114, 7, 49, 3, 11, 48
INVAR-1, Run: 087, F, 0, 0, 1, 109, 7, 48, 3, 12, 45
INVAR-1, Run: 088, F, 0, 0, 1, 100, 7, 45, 3, 12, 42
INVAR-1, Run: 089, F, 0, 0, 1, 112, 7, 49, 3, 12, 46
INVAR-1, Run: 090, F, 2, 0, 1, 108, 7, 47, 3, 11, 45
INVAR-1, Run: 091, F, 2, 0, 0, 93, 7, 42, 3, 9, 43
INVAR-1, Run: 092, F, 1, 0, 0, 104, 7, 46, 3, 11, 45
INVAR-1, Run: 093, F, 1, 0, 1, 92, 7, 42, 3, 1, 50
INVAR-1, Run: 094, F, 0, 0, 1, 91, 7, 42, 3, 15, 36
INVAR-1, Run: 095, F, 0, 0, 1, 109, 7, 48, 3, 18, 39
INVAR-1, Run: 096, F, 2, 0, 0, 102, 8, 46, 0, 2, 52
INVAR-1, Run: 097, F, 2, 0, 0, 96, 7, 43, 3, 0, 53
INVAR-1, Run: 098, F, 0, 0, 1, 103, 7, 46, 3, 7, 48
INVAR-1, Run: 099, F, 0, 0, 1, 106, 6, 46, 6, 3, 54
INVAR-1, Run: 100, F, 0, 0, 1, 91, 7, 42, 3, 16, 35
INVAR-10, Run: 001, F, 3, 0, 0, 112, 14, 53, 0, 9, 58
INVAR-10, Run: 002, F, 0, 0, 1, 112, 12, 52, 6, 24, 45
INVAR-10, Run: 003, F, 1, 0, 1, 110, 13, 52, 3, 18, 49
INVAR-10, Run: 004, F, 0, 0, 1, 100, 13, 49, 3, 13, 51
INVAR-10, Run: 005, F, 1, 0, 1, 98, 13, 48, 3, 18, 45
INVAR-10, Run: 006, F, 2, 0, 0, 105, 14, 51, 0, 11, 54
INVAR-10, Run: 007, F, 1, 0, 0, 107, 13, 51, 3, 19, 48
INVAR-10, Run: 008, F, 1, 0, 0, 104, 13, 50, 3, 10, 56
INVAR-10, Run: 009, F, 0, 0, 1, 94, 13, 47, 3, 25, 37
INVAR-10, Run: 010, F, 2, 0, 0, 90, 13, 45, 3, 3, 58
INVAR-10, Run: 011, F, 1, 0, 2, 98, 13, 48, 3, 13, 49
INVAR-10, Run: 012, F, 2, 0, 1, 99, 13, 48, 3, 15, 48
INVAR-10, Run: 013, F, 0, 0, 1, 97, 13, 48, 3, 15, 48
INVAR-10, Run: 014, F, 3, 0, 0, 106, 13, 50, 3, 16, 50
INVAR-10, Run: 015, F, 1, 0, 0, 107, 13, 51, 3, 17, 50
INVAR-10, Run: 016, F, 1, 0, 0, 98, 13, 48, 3, 11, 53
INVAR-10, Run: 017, F, 2, 0, 0, 111, 13, 52, 3, 16, 52
INVAR-10, Run: 018, F, 0, 0, 1, 100, 13, 49, 3, 19, 45
INVAR-10, Run: 019, F, 2, 0, 0, 111, 13, 52, 3, 13, 55
INVAR-10, Run: 020, F, 3, 0, 0, 103, 13, 49, 3, 20, 45
INVAR-10, Run: 021, F, 0, 0, 1, 100, 14, 50, 0, 2, 61
INVAR-10, Run: 022, F, 2, 0, 0, 99, 14, 49, 0, 7, 56
INVAR-10, Run: 023, F, 1, 0, 0, 89, 13, 45, 3, 10, 51
INVAR-10, Run: 024, F, 2, 0, 1, 102, 13, 49, 3, 21, 43
INVAR-10, Run: 025, F, 0, 0, 1, 91, 13, 46, 3, 21, 40
INVAR-10, Run: 026, F, 2, 0, 0, 117, 13, 54, 3, 17, 53
INVAR-10, Run: 027, F, 1, 0, 1, 119, 13, 55, 3, 20, 50
INVAR-10, Run: 028, F, 2, 0, 0, 102, 13, 49, 3, 20, 45
INVAR-10, Run: 029, F, 2, 0, 0, 111, 13, 52, 3, 25, 43
INVAR-10, Run: 030, F, 2, 0, 0, 108, 13, 51, 3, 16, 51
INVAR-10, Run: 031, F, 2, 0, 0, 102, 13, 49, 3, 2, 63
INVAR-10, Run: 032, F, 0, 0, 1, 88, 14, 46, 0, 12, 47
INVAR-10, Run: 033, F, 0, 0, 1, 91, 13, 46, 3, 15, 46
INVAR-10, Run: 034, F, 0, 0, 1, 106, 13, 51, 3, 19, 47
INVAR-10, Run: 035, F, 2, 0, 1, 102, 14, 50, 0, 5, 58
INVAR-10, Run: 036, F, 0, 0, 1, 106, 13, 51, 3, 14, 52
INVAR-10, Run: 037, F, 2, 0, 2, 99, 13, 48, 3, 18, 44
INVAR-10, Run: 038, F, 3, 0, 0, 82, 13, 42, 3, 9, 49
INVAR-10, Run: 039, F, 0, 0, 1, 103, 13, 50, 3, 4, 61
INVAR-10, Run: 040, F, 0, 0, 1, 100, 13, 49, 3, 21, 43
INVAR-10, Run: 041, F, 1, 0, 0, 110, 13, 52, 3, 13, 55
INVAR-10, Run: 042, F, 2, 0, 1, 99, 12, 47, 6, 21, 43
INVAR-10, Run: 043, F, 0, 0, 1, 103, 13, 50, 3, 24, 41
INVAR-10, Run: 044, F, 1, 0, 0, 104, 13, 50, 3, 19, 47
INVAR-10, Run: 045, F, 2, 0, 0, 102, 13, 49, 3, 19, 46
INVAR-10, Run: 046, F, 1, 0, 0, 98, 13, 48, 3, 20, 44
INVAR-10, Run: 047, F, 1, 0, 0, 92, 13, 46, 3, 10, 52
INVAR-10, Run: 048, F, 2, 0, 0, 108, 13, 51, 3, 19, 48
INVAR-10, Run: 049, F, 1, 0, 0, 95, 13, 47, 3, 16, 47
INVAR-10, Run: 050, F, 1, 0, 1, 104, 13, 50, 3, 25, 40
INVAR-10, Run: 051, F, 1, 0, 0, 83, 13, 43, 3, 0, 59
INVAR-10, Run: 052, F, 1, 0, 1, 95, 13, 47, 3, 21, 41
INVAR-10, Run: 053, F, 1, 0, 0, 113, 13, 53, 3, 13, 56
INVAR-10, Run: 054, F, 2, 0, 0, 108, 13, 51, 3, 24, 43
INVAR-10, Run: 055, F, 1, 0, 0, 98, 14, 49, 0, 5, 58
INVAR-10, Run: 056, F, 2, 0, 0, 102, 14, 50, 0, 16, 48
INVAR-10, Run: 057, F, 1, 0, 1, 98, 13, 48, 3, 17, 46
INVAR-10, Run: 058, F, 1, 0, 0, 101, 14, 50, 0, 1, 63
INVAR-10, Run: 059, F, 1, 0, 0, 107, 13, 51, 3, 15, 52
INVAR-10, Run: 060, F, 2, 0, 0, 108, 13, 51, 3, 3, 64
INVAR-10, Run: 061, F, 1, 0, 0, 86, 13, 44, 3, 19, 41
INVAR-10, Run: 062, F, 1, 0, 1, 92, 13, 46, 3, 12, 49
INVAR-10, Run: 063, F, 2, 0, 0, 114, 13, 53, 3, 18, 51
INVAR-10, Run: 064, F, 1, 0, 1, 86, 13, 44, 3, 8, 51
INVAR-10, Run: 065, F, 0, 0, 1, 97, 14, 49, 0, 10, 52
INVAR-10, Run: 066, F, 2, 0, 0, 108, 14, 52, 0, 8, 58
INVAR-10, Run: 067, F, 0, 0, 1, 94, 14, 48, 0, 1, 60
INVAR-10, Run: 068, F, 2, 0, 1, 87, 12, 43, 6, 12, 48
INVAR-10, Run: 069, F, 1, 0, 0, 110, 13, 52, 3, 13, 55
INVAR-10, Run: 070, F, 2, 0, 1, 99, 13, 48, 3, 15, 48
INVAR-10, Run: 071, F, 0, 0, 1, 100, 13, 49, 3, 24, 40
INVAR-10, Run: 072, F, 0, 0, 1, 112, 13, 53, 3, 15, 53
INVAR-10, Run: 073, F, 2, 0, 0, 105, 13, 50, 3, 18, 48
INVAR-10, Run: 074, F, 1, 0, 1, 89, 13, 45, 3, 25, 35
INVAR-10, Run: 075, F, 0, 0, 1, 103, 13, 50, 3, 13, 52
INVAR-10, Run: 076, F, 0, 0, 1, 115, 14, 55, 0, 7, 61
INVAR-10, Run: 077, F, 0, 0, 1, 121, 12, 55, 6, 18, 54
INVAR-10, Run: 078, F, 0, 0, 1, 115, 13, 54, 3, 15, 54
INVAR-10, Run: 079, F, 1, 0, 0, 122, 13, 56, 3, 17, 55
INVAR-10, Run: 080, F, 2, 0, 0, 99, 13, 48, 3, 24, 40
INVAR-10, Run: 081, F, 2, 0, 1, 78, 13, 41, 3, 17, 39
INVAR-10, Run: 082, F, 0, 0, 1, 109, 13, 52, 3, 15, 52
INVAR-10, Run: 083, F, 0, 0, 1, 115, 12, 53, 6, 20, 50
INVAR-10, Run: 084, F, 1, 0, 0, 98, 13, 48, 3, 26, 38
INVAR-10, Run: 085, F, 2, 0, 1, 93, 13, 46, 3, 16, 45
INVAR-10, Run: 086, F, 0, 0, 1, 79, 13, 42, 3, 18, 39
INVAR-10, Run: 087, F, 1, 0, 0, 101, 14, 50, 0, 13, 51
INVAR-10, Run: 088, F, 2, 0, 1, 105, 13, 50, 3, 17, 48
INVAR-10, Run: 089, F, 1, 0, 1, 101, 13, 49, 3, 20, 44
INVAR-10, Run: 090, F, 2, 0, 0, 84, 13, 43, 3, 17, 42
INVAR-10, Run: 091, F, 2, 0, 0, 111, 13, 52, 3, 16, 52
INVAR-10, Run: 092, F, 1, 0, 0, 110, 13, 52, 3, 17, 51
INVAR-10, Run: 093, F, 2, 0, 0, 99, 12, 47, 6, 20, 45
INVAR-10, Run: 094, F, 1, 0, 3, 110, 12, 51, 6, 16, 50
INVAR-10, Run: 095, F, 2, 0, 0, 108, 14, 52, 0, 16, 50
INVAR-10, Run: 096, F, 2, 0, 0, 99, 12, 47, 6, 27, 38
INVAR-10, Run: 097, F, 1, 0, 1, 98, 13, 48, 3, 26, 37
INVAR-10, Run: 098, F, 2, 0, 0, 105, 13, 50, 3, 26, 40
INVAR-10, Run: 099, F, 2, 0, 0, 102, 13, 49, 3, 18, 47
INVAR-10, Run: 100, F, 2, 0, 1, 105, 13, 50, 3, 20, 45
INVAR-11, Run: 001, F, 2, 0, 1, 95, 18, 63, 4, 14, 70
INVAR-11, Run: 002, F, 2, 0, 0, 113, 19, 70, 1, 3, 87
INVAR-11, Run: 003, F, 0, 0, 1, 93, 18, 63, 4, 21, 63
INVAR-11, Run: 004, F, 0, 0, 1, 90, 19, 63, 1, 18, 64
INVAR-11, Run: 005, F, 3, 0, 0, 93, 19, 63, 1, 35, 48
INVAR-11, Run: 006, F, 1, 0, 1, 91, 18, 62, 4, 24, 59
INVAR-11, Run: 007, F, 2, 0, 2, 98, 19, 65, 1, 9, 74
INVAR-11, Run: 008, F, 2, 0, 1, 110, 18, 68, 4, 24, 65
INVAR-11, Run: 009, F, 1, 0, 1, 121, 18, 72, 4, 27, 66
INVAR-11, Run: 010, F, 1, 0, 0, 85, 19, 61, 1, 7, 74
INVAR-11, Run: 011, F, 0, 0, 1, 90, 18, 62, 4, 22, 61
INVAR-11, Run: 012, F, 0, 0, 1, 111, 18, 69, 4, 20, 70
INVAR-11, Run: 013, F, 2, 0, 0, 116, 19, 71, 1, 10, 81
INVAR-11, Run: 014, F, 1, 0, 1, 97, 18, 64, 4, 48, 37
INVAR-11, Run: 015, F, 0, 0, 1, 84, 18, 60, 4, 23, 58
INVAR-11, Run: 016, F, 1, 0, 1, 91, 18, 62, 4, 1, 82
INVAR-11, Run: 017, F, 0, 0, 1, 108, 19, 69, 1, 3, 85
INVAR-11, Run: 018, F, 1, 0, 1, 94, 18, 63, 4, 24, 60
INVAR-11, Run: 019, F, 1, 0, 0, 97, 19, 65, 1, 27, 58
INVAR-11, Run: 020, F, 0, 0, 1, 108, 18, 68, 4, 8, 81
INVAR-11, Run: 021, F, 0, 0, 1, 108, 19, 69, 1, 8, 80
INVAR-11, Run: 022, F, 0, 0, 1, 87, 19, 62, 1, 28, 53
INVAR-11, Run: 023, F, 1, 0, 1, 109, 18, 68, 4, 28, 61
INVAR-11, Run: 024, F, 2, 0, 0, 104, 19, 67, 1, 2, 85
INVAR-11, Run: 025, F, 0, 0, 1, 96, 18, 64, 4, 20, 65
INVAR-11, Run: 026, F, 1, 0, 1, 121, 19, 73, 1, 22, 70
INVAR-11, Run: 027, F, 0, 0, 1, 108, 19, 69, 1, 12, 76
INVAR-11, Run: 028, F, 2, 0, 0, 86, 18, 60, 4, 26, 56
INVAR-11, Run: 029, F, 1, 0, 1, 97, 19, 65, 1, 23, 61
INVAR-11, Run: 030, F, 1, 0, 1, 94, 18, 63, 4, 29, 55
INVAR-11, Run: 031, F, 3, 0, 0, 111, 19, 69, 1, 15, 74
INVAR-11, Run: 032, F, 3, 0, 0, 93, 19, 63, 1, 11, 72
INVAR-11, Run: 033, F, 1, 0, 0, 88, 18, 61, 4, 17, 66
INVAR-11, Run: 034, F, 0, 0, 1, 120, 19, 73, 1, 15, 77
INVAR-11, Run: 035, F, 3, 0, 0, 114, 19, 70, 1, 20, 70
INVAR-11, Run: 036, F, 2, 0, 0, 107, 18, 67, 4, 17, 72
INVAR-11, Run: 037, F, 1, 0, 0, 103, 19, 67, 1, 25, 62
INVAR-11, Run: 038, F, 1, 0, 0, 115, 18, 70, 4, 24, 68
INVAR-11, Run: 039, F, 1, 0, 1, 85, 19, 61, 1, 34, 46
INVAR-11, Run: 040, F, 0, 0, 1, 96, 19, 65, 1, 7, 77
INVAR-11, Run: 041, F, 1, 0, 0, 94, 18, 63, 4, 8, 77
INVAR-11, Run: 042, F, 1, 0, 1, 76, 18, 57, 4, 8, 70
INVAR-11, Run: 043, F, 2, 0, 0, 104, 18, 66, 4, 31, 57
INVAR-11, Run: 044, F, 1, 0, 1, 103, 19, 67, 1, 9, 77
INVAR-11, Run: 045, F, 0, 0, 1, 105, 19, 68, 1, 32, 55
INVAR-11, Run: 046, F, 0, 0, 1, 96, 19, 65, 1, 15, 69
INVAR-11, Run: 047, F, 1, 0, 1, 106, 19, 68, 1, 30, 57
INVAR-11, Run: 048, F, 2, 0, 0, 89, 19, 62, 1, 25, 57
INVAR-11, Run: 049, F, 3, 0, 1, 99, 19, 65, 1, 26, 58
INVAR-11, Run: 050, F, 0, 0, 1, 93, 19, 64, 1, 22, 61
INVAR-11, Run: 051, F, 1, 0, 2, 100, 19, 66, 1, 2, 82
INVAR-11, Run: 052, F, 0, 0, 2, 111, 19, 70, 1, 7, 81
INVAR-11, Run: 053, F, 1, 0, 1, 79, 19, 59, 1, 27, 51
INVAR-11, Run: 054, F, 1, 0, 0, 94, 19, 64, 1, 25, 59
INVAR-11, Run: 055, F, 1, 0, 1, 100, 19, 66, 1, 17, 68
INVAR-11, Run: 056, F, 2, 0, 0, 89, 19, 62, 1, 15, 67
INVAR-11, Run: 057, F, 2, 0, 0, 89, 19, 62, 1, 12, 70
INVAR-11, Run: 058, F, 2, 0, 0, 110, 19, 69, 1, 28, 61
INVAR-11, Run: 059, F, 0, 0, 1, 87, 19, 62, 1, 22, 59
INVAR-11, Run: 060, F, 2, 0, 0, 80, 18, 58, 4, 33, 47
INVAR-11, Run: 061, F, 2, 0, 0, 83, 19, 60, 1, 32, 48
INVAR-11, Run: 062, F, 1, 0, 0, 109, 19, 69, 1, 14, 75
INVAR-11, Run: 063, F, 1, 0, 1, 130, 19, 76, 1, 21, 74
INVAR-11, Run: 064, F, 2, 0, 0, 101, 18, 65, 4, 27, 60
INVAR-11, Run: 065, F, 2, 0, 1, 122, 19, 73, 1, 17, 75
INVAR-11, Run: 066, F, 0, 0, 2, 93, 18, 63, 4, 21, 62
INVAR-11, Run: 067, F, 2, 0, 0, 101, 19, 66, 1, 10, 76
INVAR-11, Run: 068, F, 0, 0, 1, 93, 18, 63, 4, 28, 56
INVAR-11, Run: 069, F, 1, 0, 0, 103, 19, 67, 1, 5, 82
INVAR-11, Run: 070, F, 3, 0, 1, 102, 18, 65, 4, 24, 62
INVAR-11, Run: 071, F, 1, 0, 0, 115, 19, 71, 1, 23, 68
INVAR-11, Run: 072, F, 2, 0, 0, 110, 19, 69, 1, 0, 89
INVAR-11, Run: 073, F, 0, 0, 2, 111, 19, 70, 1, 8, 80
INVAR-11, Run: 074, F, 1, 0, 1, 115, 18, 70, 4, 28, 63
INVAR-11, Run: 075, F, 1, 0, 0, 97, 19, 65, 1, 14, 71
INVAR-11, Run: 076, F, 1, 0, 1, 85, 18, 60, 4, 23, 58
INVAR-11, Run: 077, F, 0, 0, 1, 99, 19, 66, 1, 13, 72
INVAR-11, Run: 078, F, 2, 0, 0, 89, 19, 62, 1, 14, 68
INVAR-11, Run: 079, F, 2, 0, 0, 107, 18, 67, 4, 33, 56
INVAR-11, Run: 080, F, 2, 0, 1, 110, 18, 68, 4, 21, 68
INVAR-11, Run: 081, F, 0, 0, 1, 93, 19, 64, 1, 31, 52
INVAR-11, Run: 082, F, 2, 0, 1, 98, 18, 64, 4, 2, 83
INVAR-11, Run: 083, F, 0, 0, 1, 96, 19, 65, 1, 12, 72
INVAR-11, Run: 084, F, 1, 0, 0, 100, 19, 66, 1, 6, 80
INVAR-11, Run: 085, F, 2, 0, 0, 98, 19, 65, 1, 10, 75
INVAR-11, Run: 086, F, 2, 0, 0, 98, 19, 65, 1, 21, 64
INVAR-11, Run: 087, F, 2, 0, 0, 101, 18, 65, 4, 25, 62
INVAR-11, Run: 088, F, 1, 0, 1, 94, 18, 63, 4, 33, 51
INVAR-11, Run: 089, F, 0, 0, 1, 84, 19, 61, 1, 30, 50
INVAR-11, Run: 090, F, 0, 0, 1, 117, 19, 72, 1, 7, 84
INVAR-11, Run: 091, F, 2, 0, 0, 104, 18, 66, 4, 15, 73
INVAR-11, Run: 092, F, 2, 0, 0, 80, 18, 58, 4, 25, 55
INVAR-11, Run: 093, F, 0, 0, 1, 105, 18, 67, 4, 14, 74
INVAR-11, Run: 094, F, 1, 0, 0, 112, 18, 69, 4, 23, 68
INVAR-11, Run: 095, F, 0, 0, 1, 93, 19, 64, 1, 13, 70
INVAR-11, Run: 096, F, 2, 0, 0, 98, 18, 64, 4, 27, 59
INVAR-11, Run: 097, F, 2, 0, 0, 83, 18, 59, 4, 19, 62
INVAR-11, Run: 098, F, 0, 0, 1, 120, 19, 73, 1, 29, 63
INVAR-11, Run: 099, F, 3, 0, 0, 93, 19, 63, 1, 28, 55
INVAR-11, Run: 100, F, 0, 0, 1, 105, 18, 67, 4, 34, 54
INVAR-12, Run: 001, F, 2, 0, 0, 97, 42, 97, 4, 58, 85
INVAR-12, Run: 002, F, 1, 0, 0, 102, 43, 100, 1, 23, 121
INVAR-12, Run: 003, F, 3, 0, 0, 95, 41, 95, 7, 101, 42
INVAR-12, Run: 004, F, 2, 0, 0, 97, 42, 97, 4, 83, 60
INVAR-12, Run: 005, F, 2, 0, 1, 97, 43, 98, 1, 51, 90
INVAR-12, Run: 006, F, 1, 0, 0, 87, 43, 95, 1, 26, 113
INVAR-12, Run: 007, F, 0, 0, 1, 110, 42, 102, 4, 16, 131
INVAR-12, Run: 008, F, 1, 0, 1, 93, 43, 97, 1, 13, 127
INVAR-12, Run: 009, F, 1, 0, 0, 102, 42, 99, 4, 103, 42
INVAR-12, Run: 010, F, 0, 0, 2, 98, 43, 99, 1, 14, 127
INVAR-12, Run: 011, F, 0, 0, 1, 95, 43, 98, 1, 7, 134
INVAR-12, Run: 012, F, 0, 0, 1, 92, 43, 97, 1, 23, 117
INVAR-12, Run: 013, F, 2, 0, 1, 85, 42, 93, 4, 57, 81
INVAR-12, Run: 014, F, 1, 0, 1, 102, 42, 99, 4, 26, 118
INVAR-12, Run: 015, F, 0, 0, 1, 104, 43, 101, 1, 8, 136
INVAR-12, Run: 016, F, 2, 0, 0, 100, 42, 98, 4, 59, 85
INVAR-12, Run: 017, F, 1, 0, 1, 99, 43, 99, 1, 21, 121
INVAR-12, Run: 018, F, 2, 0, 0, 97, 43, 98, 1, 26, 116
INVAR-12, Run: 019, F, 2, 0, 1, 112, 43, 103, 1, 19, 127
INVAR-12, Run: 020, F, 2, 0, 0, 94, 42, 96, 4, 31, 111
INVAR-12, Run: 021, F, 0, 0, 2, 101, 42, 99, 4, 43, 100
INVAR-12, Run: 022, F, 0, 0, 1, 98, 43, 99, 1, 28, 114
INVAR-12, Run: 023, F, 1, 0, 0, 90, 42, 95, 4, 90, 51
INVAR-12, Run: 024, F, 0, 0, 1, 104, 42, 100, 4, 65, 80
INVAR-12, Run: 025, F, 0, 0, 1, 101, 43, 100, 1, 21, 122
INVAR-12, Run: 026, F, 1, 0, 1, 105, 42, 100, 4, 30, 115
INVAR-12, Run: 027, F, 0, 0, 1, 95, 43, 98, 1, 65, 76
INVAR-12, Run: 028, F, 2, 0, 0, 106, 43, 101, 1, 5, 140
INVAR-12, Run: 029, F, 2, 0, 1, 100, 43, 99, 1, 66, 76
INVAR-12, Run: 030, F, 2, 0, 0, 106, 42, 100, 4, 24, 122
