Input Number, Run_Number, Result@ 100, ak, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-11, Run: 051, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 3, 0, 0, 2, 0, 0, 6, 0, 7, 1, 2, 1, 4, 1, 0, 11, 2, 13, 3, 1, 1, 1, 0, 0, 0, 4, 0, 5, 1, 1, 0, 0, 19, 0, 15, 4, 16, 5, 1, 5, 0, 0, 12, 4, 3, 13, 4, 1, 1, 1, 1, 1, 0, 0, 23, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 0, 0, 0, 0, 17, 9, 17, 1, 9, 0
INVAR-11, Run: 052, P, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 2, 0, 0, 17, 2, 18, 3, 0, 1, 3, 1, 0, 3, 0, 5, 1, 1, 1, 0, 0, 0, 0, 17, 4, 18, 5, 1, 0, 0, 5, 0, 7, 1, 8, 2, 1, 3, 1, 0, 6, 4, 2, 8, 3, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 23, 5, 24, 1, 6, 1
INVAR-11, Run: 053, P, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 1, 1, 0, 32, 7, 34, 8, 0, 1, 3, 1, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 15, 4, 16, 5, 1, 0, 0, 0, 0, 6, 2, 7, 3, 1, 4, 0, 0, 2, 0, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 9, 1, 10, 1, 2, 1
INVAR-11, Run: 054, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 3, 0, 0, 2, 0, 0, 10, 3, 11, 4, 2, 1, 4, 1, 0, 18, 13, 20, 14, 1, 1, 0, 0, 0, 0, 4, 2, 5, 3, 1, 0, 0, 17, 0, 6, 0, 7, 1, 1, 5, 0, 0, 7, 4, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 20, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 1, 0, 0, 0, 14, 3, 17, 1, 5, 1
INVAR-11, Run: 055, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 1, 0, 2, 0, 0, 7, 2, 9, 3, 1, 1, 4, 1, 0, 3, 0, 5, 1, 1, 1, 0, 0, 0, 0, 34, 5, 35, 6, 1, 0, 0, 35, 0, 3, 0, 3, 0, 0, 5, 0, 0, 4, 5, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 056, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 1, 0, 2, 0, 0, 5, 1, 7, 2, 0, 1, 5, 0, 0, 2, 0, 3, 1, 1, 1, 0, 0, 0, 0, 37, 15, 38, 16, 1, 0, 0, 1, 0, 16, 3, 17, 4, 1, 4, 0, 1, 24, 0, 9, 26, 11, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 1, 0, 0, 0, 0, 8, 2, 9, 1, 2, 0
INVAR-11, Run: 057, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 4, 2, 0, 1, 2, 0, 0, 2, 2, 4, 4, 1, 1, 4, 1, 0, 17, 0, 19, 1, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 5, 0, 17, 2, 18, 3, 1, 3, 0, 0, 0, 3, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 0, 0, 0, 4, 0, 6, 1, 1, 1
INVAR-11, Run: 058, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 2, 1, 0, 2, 0, 0, 9, 1, 11, 2, 0, 1, 5, 0, 0, 5, 0, 6, 1, 1, 1, 0, 0, 0, 0, 7, 0, 8, 1, 1, 0, 0, 0, 0, 4, 1, 5, 2, 1, 5, 0, 0, 9, 0, 4, 10, 5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 0, 0, 0, 0, 9, 3, 10, 1, 4, 1
INVAR-11, Run: 059, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 2, 1, 0, 1, 1, 0, 4, 0, 7, 1, 2, 1, 5, 0, 0, 4, 1, 5, 2, 1, 1, 0, 0, 0, 0, 9, 2, 10, 3, 1, 0, 0, 3, 0, 11, 3, 12, 4, 1, 5, 0, 0, 5, 0, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 2, 0, 0, 0, 0, 32, 8, 34, 1, 8, 0
INVAR-11, Run: 060, P, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-11, Run: 061, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 3, 0, 0, 2, 0, 0, 9, 1, 10, 2, 1, 1, 5, 0, 0, 5, 3, 6, 4, 1, 1, 0, 0, 0, 0, 9, 1, 10, 2, 1, 0, 0, 49, 0, 5, 2, 6, 3, 1, 4, 1, 0, 17, 12, 9, 18, 9, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 062, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 4, 2, 1, 0, 2, 0, 0, 12, 1, 14, 2, 1, 1, 5, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0, 4, 0, 5, 1, 1, 0, 0, 9, 0, 4, 4, 5, 5, 1, 2, 2, 1, 20, 2, 6, 24, 8, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 0, 0, 0, 18, 4, 20, 1, 5, 1
INVAR-11, Run: 063, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 3, 0, 0, 2, 0, 0, 7, 1, 8, 2, 2, 1, 4, 1, 0, 2, 0, 4, 1, 1, 1, 0, 0, 0, 0, 18, 5, 19, 6, 1, 0, 0, 3, 0, 14, 2, 15, 3, 1, 4, 1, 0, 36, 0, 11, 38, 12, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 1, 0, 0, 0, 0, 4, 1, 6, 1, 2, 1
INVAR-11, Run: 064, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 1, 0, 2, 0, 0, 24, 7, 26, 8, 1, 1, 4, 1, 0, 13, 4, 15, 5, 1, 1, 0, 0, 0, 0, 32, 11, 33, 12, 1, 0, 0, 5, 0, 12, 1, 13, 2, 1, 5, 0, 0, 13, 2, 5, 14, 6, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 065, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 2, 1, 0, 2, 0, 0, 19, 7, 21, 8, 0, 1, 4, 1, 0, 4, 0, 6, 1, 1, 1, 0, 0, 0, 0, 3, 1, 4, 2, 1, 0, 0, 13, 0, 1, 1, 2, 2, 1, 4, 1, 0, 9, 3, 3, 11, 4, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 30, 6, 31, 1, 7, 1
INVAR-11, Run: 066, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 1, 0, 1, 0, 1, 20, 2, 23, 4, 0, 1, 3, 1, 1, 26, 4, 29, 6, 1, 1, 0, 0, 0, 0, 14, 3, 14, 3, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 9, 3, 2, 4, 1, 1, 1, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 067, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 2, 1, 0, 2, 0, 0, 13, 1, 15, 2, 0, 1, 5, 0, 0, 12, 5, 13, 6, 1, 1, 0, 0, 0, 0, 6, 2, 7, 3, 1, 0, 0, 10, 0, 3, 0, 4, 1, 1, 4, 1, 0, 2, 1, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 3, 0, 4, 1, 1, 1
INVAR-11, Run: 068, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 1, 2, 0, 2, 0, 0, 36, 9, 39, 10, 0, 1, 3, 1, 1, 1, 4, 4, 6, 1, 1, 0, 0, 0, 0, 27, 7, 28, 8, 1, 0, 0, 1, 0, 8, 3, 9, 4, 1, 5, 0, 0, 3, 1, 1, 4, 2, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 2, 0, 0, 0, 0, 18, 7, 21, 1, 8, 1
INVAR-11, Run: 069, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 3, 0, 0, 2, 0, 0, 11, 5, 12, 6, 1, 1, 4, 1, 0, 5, 1, 7, 2, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 16, 0, 3, 0, 4, 1, 1, 5, 0, 0, 39, 3, 9, 40, 10, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 1, 0, 0, 0, 0, 5, 0, 6, 1, 0, 0
INVAR-11, Run: 070, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 3, 0, 0, 2, 0, 0, 9, 3, 10, 4, 0, 1, 5, 0, 0, 6, 2, 7, 3, 1, 1, 0, 0, 0, 0, 5, 0, 6, 1, 1, 0, 0, 20, 0, 33, 1, 34, 2, 1, 4, 1, 0, 7, 1, 0, 9, 1, 1, 1, 1, 1, 1, 0, 0, 21, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 2, 0, 0, 0, 0, 4, 1, 7, 1, 2, 1
INVAR-11, Run: 071, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 3, 0, 0, 2, 0, 0, 3, 0, 4, 1, 1, 1, 3, 2, 0, 38, 12, 41, 13, 1, 1, 0, 0, 0, 0, 6, 1, 7, 2, 1, 0, 0, 22, 0, 0, 0, 1, 1, 0, 4, 1, 0, 2, 6, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 072, P, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 1, 1, 0, 1, 1, 0, 0, 0, 3, 1, 2, 1, 4, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 1, 3, 2, 1, 0, 0, 23, 0, 2, 2, 3, 3, 1, 3, 1, 0, 7, 4, 2, 9, 3, 1, 1, 1, 1, 1, 0, 0, 26, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 5, 23, 4, 26, 5, 1, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 073, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 5, 5, 3, 0, 0, 2, 0, 0, 6, 4, 7, 5, 0, 1, 3, 1, 1, 3, 0, 6, 2, 1, 1, 0, 0, 0, 0, 26, 5, 27, 6, 1, 0, 0, 32, 0, 0, 0, 1, 1, 1, 3, 2, 0, 8, 5, 0, 11, 1, 1, 1, 1, 1, 1, 0, 0, 33, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 1, 0, 0, 0, 1, 0, 3, 1, 1, 0
INVAR-11, Run: 074, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 1, 1, 1, 2, 0, 0, 11, 3, 14, 5, 0, 1, 5, 0, 0, 5, 1, 6, 2, 1, 1, 0, 0, 0, 0, 7, 1, 8, 2, 1, 0, 0, 0, 0, 2, 0, 3, 1, 1, 5, 0, 0, 20, 0, 12, 21, 13, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 0, 0, 0, 18, 6, 20, 1, 7, 1
INVAR-11, Run: 075, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 2, 1, 0, 2, 0, 0, 6, 2, 8, 3, 1, 1, 4, 1, 0, 15, 4, 16, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 076, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 5, 4, 3, 0, 0, 1, 0, 1, 12, 3, 14, 5, 1, 1, 5, 0, 0, 30, 6, 31, 7, 1, 1, 0, 0, 0, 0, 3, 0, 4, 1, 1, 0, 0, 21, 0, 14, 3, 15, 4, 1, 5, 0, 0, 5, 5, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 23, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 1, 0, 0, 0, 0, 1, 1, 3, 1, 1, 0
INVAR-11, Run: 077, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 1, 0, 1, 1, 0, 24, 6, 27, 7, 0, 1, 3, 2, 0, 8, 4, 11, 5, 1, 1, 0, 0, 0, 0, 0, 2, 1, 3, 1, 0, 0, 2, 0, 24, 4, 25, 5, 1, 4, 1, 0, 18, 0, 4, 20, 5, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13, 0, 0, 0, 0, 0, 15, 3, 15, 1, 3, 0
INVAR-11, Run: 078, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 3, 0, 0, 2, 0, 0, 2, 0, 3, 1, 2, 1, 4, 1, 0, 2, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 079, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 4, 3, 0, 0, 2, 0, 0, 2, 2, 3, 3, 1, 1, 5, 0, 0, 4, 2, 5, 3, 1, 1, 0, 0, 0, 0, 11, 4, 12, 5, 1, 0, 0, 7, 0, 16, 7, 17, 8, 1, 4, 1, 0, 3, 0, 2, 5, 3, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 6, 1, 7, 1, 2, 1
