Input Number, Run_Number, Result@ 100, V, Y, X
1, Run: 073, F, 0, 0, 1
1, Run: 074, F, 0, 0, 2
1, Run: 075, F, 0, 0, 1
1, Run: 076, P, 6, 0, 0
1, Run: 077, P, 11, 0, 0
1, Run: 078, F, 0, 0, 2
1, Run: 079, F, 0, 0, 2
1, Run: 080, P, 11, 0, 0
1, Run: 081, F, 0, 0, 1
1, Run: 082, P, 4, 0, 0
1, Run: 083, F, 0, 0, 2
1, Run: 084, P, 7, 0, 0
1, Run: 085, P, 6, 0, 0
1, Run: 086, P, 1, 0, 0
1, Run: 087, F, 0, 0, 2
1, Run: 088, F, 0, 0, 1
1, Run: 089, F, 0, 0, 2
1, Run: 090, F, 0, 0, 1
1, Run: 091, F, 0, 0, 2
1, Run: 092, P, 10, 0, 0
1, Run: 093, P, 10, 0, 0
1, Run: 094, P, 4, 0, 0
1, Run: 095, F, 0, 0, 2
1, Run: 096, P, 11, 0, 0
1, Run: 097, F, 0, 0, 2
1, Run: 098, F, 0, 0, 1
1, Run: 099, F, 0, 0, 1
1, Run: 100, P, 2, 0, 0
10, Run: 001, F, 0, 0, 2
10, Run: 002, F, 0, 0, 2
10, Run: 003, F, 0, 0, 2
10, Run: 004, F, 0, 0, 1
10, Run: 005, P, 2, 0, 0
10, Run: 006, F, 0, 0, 1
10, Run: 007, F, 0, 0, 1
10, Run: 008, F, 0, 0, 2
10, Run: 009, F, 0, 0, 2
10, Run: 010, F, 0, 0, 1
10, Run: 011, F, 0, 0, 1
10, Run: 012, P, 22, 0, 0
10, Run: 013, F, 0, 0, 2
10, Run: 014, F, 0, 0, 2
10, Run: 015, F, 0, 0, 2
10, Run: 016, F, 0, 0, 2
10, Run: 017, F, 0, 0, 1
10, Run: 018, P, 14, 0, 0
10, Run: 019, P, 7, 0, 0
10, Run: 020, F, 0, 0, 1
10, Run: 021, P, 28, 0, 0
10, Run: 022, F, 0, 0, 2
10, Run: 023, F, 0, 0, 2
10, Run: 024, F, 0, 0, 1
10, Run: 025, F, 0, 0, 1
10, Run: 026, F, 0, 0, 2
10, Run: 027, P, 22, 0, 0
10, Run: 028, F, 0, 0, 1
10, Run: 029, F, 0, 0, 2
10, Run: 030, F, 0, 0, 2
10, Run: 031, P, 7, 0, 0
10, Run: 032, F, 0, 0, 2
10, Run: 033, F, 0, 0, 2
10, Run: 034, F, 0, 0, 1
10, Run: 035, F, 0, 0, 2
10, Run: 036, F, 0, 0, 2
10, Run: 037, P, 5, 0, 0
10, Run: 038, F, 0, 0, 2
10, Run: 039, F, 0, 0, 2
10, Run: 040, F, 0, 0, 1
10, Run: 041, F, 0, 0, 1
10, Run: 042, F, 0, 0, 1
10, Run: 043, F, 0, 0, 1
10, Run: 044, P, 17, 0, 0
10, Run: 045, F, 0, 0, 1
10, Run: 046, F, 0, 0, 2
10, Run: 047, P, 23, 0, 0
10, Run: 048, P, 11, 0, 0
10, Run: 049, P, 3, 0, 0
10, Run: 050, F, 0, 0, 2
10, Run: 051, F, 0, 0, 2
10, Run: 052, F, 0, 0, 2
10, Run: 053, F, 0, 0, 2
10, Run: 054, F, 0, 0, 1
10, Run: 055, P, 8, 0, 0
10, Run: 056, F, 0, 0, 1
10, Run: 057, F, 0, 0, 1
10, Run: 058, F, 0, 0, 1
10, Run: 059, F, 0, 0, 1
10, Run: 060, F, 0, 0, 1
10, Run: 061, F, 0, 0, 1
10, Run: 062, P, 13, 0, 0
10, Run: 063, F, 0, 0, 1
10, Run: 064, F, 0, 0, 1
10, Run: 065, F, 0, 0, 1
10, Run: 066, F, 0, 0, 2
10, Run: 067, F, 0, 0, 1
10, Run: 068, P, 18, 0, 0
10, Run: 069, F, 0, 0, 2
10, Run: 070, P, 11, 0, 0
10, Run: 071, F, 0, 0, 1
10, Run: 072, F, 0, 0, 2
10, Run: 073, F, 0, 0, 2
10, Run: 074, F, 0, 0, 2
10, Run: 075, P, 6, 0, 0
10, Run: 076, F, 0, 0, 1
10, Run: 077, F, 0, 0, 2
10, Run: 078, F, 0, 0, 1
10, Run: 079, F, 0, 0, 2
10, Run: 080, F, 0, 0, 2
10, Run: 081, F, 0, 0, 1
10, Run: 082, P, 27, 0, 0
10, Run: 083, F, 0, 0, 2
10, Run: 084, F, 0, 0, 1
10, Run: 085, P, 20, 0, 0
10, Run: 086, F, 0, 0, 2
10, Run: 087, F, 0, 0, 2
10, Run: 088, P, 14, 0, 0
10, Run: 089, F, 0, 0, 1
10, Run: 090, F, 0, 0, 2
10, Run: 091, F, 0, 0, 1
10, Run: 092, F, 0, 0, 2
10, Run: 093, F, 0, 0, 1
10, Run: 094, F, 0, 0, 2
10, Run: 095, F, 0, 0, 2
10, Run: 096, F, 0, 0, 1
10, Run: 097, F, 0, 0, 2
10, Run: 098, F, 0, 0, 1
10, Run: 099, F, 0, 0, 1
10, Run: 100, F, 0, 0, 1
11, Run: 001, P, 27, 0, 0
11, Run: 002, F, 0, 0, 1
11, Run: 003, F, 0, 0, 1
11, Run: 004, F, 0, 0, 2
11, Run: 005, P, 15, 0, 0
11, Run: 006, F, 0, 0, 1
11, Run: 007, F, 0, 0, 2
11, Run: 008, F, 0, 0, 1
11, Run: 009, F, 0, 0, 1
11, Run: 010, P, 28, 0, 0
11, Run: 011, F, 0, 0, 2
11, Run: 012, F, 0, 0, 1
11, Run: 013, P, 21, 0, 0
11, Run: 014, F, 0, 0, 2
11, Run: 015, F, 0, 0, 1
11, Run: 016, F, 0, 0, 1
11, Run: 017, P, 50, 0, 0
11, Run: 018, P, 34, 0, 0
11, Run: 019, F, 0, 0, 1
11, Run: 020, P, 18, 0, 0
11, Run: 021, P, 37, 0, 0
11, Run: 022, F, 0, 0, 2
11, Run: 023, F, 0, 0, 2
11, Run: 024, F, 0, 0, 2
11, Run: 025, P, 39, 0, 0
11, Run: 026, P, 32, 0, 0
11, Run: 027, F, 0, 0, 2
11, Run: 028, F, 0, 0, 1
11, Run: 029, F, 0, 0, 2
11, Run: 030, F, 0, 0, 2
11, Run: 031, P, 6, 0, 0
11, Run: 032, F, 0, 0, 2
11, Run: 033, F, 0, 0, 1
11, Run: 034, F, 0, 0, 2
11, Run: 035, F, 0, 0, 1
11, Run: 036, P, 38, 0, 0
11, Run: 037, F, 0, 0, 2
11, Run: 038, F, 0, 0, 1
11, Run: 039, F, 0, 0, 2
11, Run: 040, F, 0, 0, 2
11, Run: 041, P, 49, 0, 0
11, Run: 042, P, 21, 0, 0
11, Run: 043, P, 37, 0, 0
11, Run: 044, F, 0, 0, 1
11, Run: 045, F, 0, 0, 2
11, Run: 046, P, 9, 0, 0
11, Run: 047, P, 26, 0, 0
11, Run: 048, P, 45, 0, 0
11, Run: 049, F, 0, 0, 1
11, Run: 050, F, 0, 0, 1
11, Run: 051, F, 0, 0, 2
11, Run: 052, F, 0, 0, 1
11, Run: 053, F, 0, 0, 2
11, Run: 054, F, 0, 0, 1
11, Run: 055, F, 0, 0, 1
11, Run: 056, P, 45, 0, 0
11, Run: 057, F, 0, 0, 2
11, Run: 058, F, 0, 0, 1
11, Run: 059, F, 0, 0, 2
11, Run: 060, F, 0, 0, 2
11, Run: 061, F, 0, 0, 2
11, Run: 062, F, 0, 0, 1
11, Run: 063, F, 0, 0, 1
11, Run: 064, P, 35, 0, 0
11, Run: 065, F, 0, 0, 1
11, Run: 066, P, 23, 0, 0
11, Run: 067, F, 0, 0, 1
11, Run: 068, F, 0, 0, 1
11, Run: 069, F, 0, 0, 1
11, Run: 070, F, 0, 0, 1
11, Run: 071, F, 0, 0, 1
11, Run: 072, F, 0, 0, 2
11, Run: 073, F, 0, 0, 1
11, Run: 074, F, 0, 0, 1
11, Run: 075, F, 0, 0, 2
11, Run: 076, P, 20, 0, 0
11, Run: 077, P, 7, 0, 0
11, Run: 078, F, 0, 0, 1
11, Run: 079, F, 0, 0, 1
11, Run: 080, P, 41, 0, 0
11, Run: 081, P, 46, 0, 0
11, Run: 082, F, 0, 0, 1
11, Run: 083, P, 45, 0, 0
11, Run: 084, F, 0, 0, 2
11, Run: 085, P, 35, 0, 0
11, Run: 086, P, 33, 0, 0
11, Run: 087, F, 0, 0, 1
11, Run: 088, F, 0, 0, 2
11, Run: 089, F, 0, 0, 1
11, Run: 090, F, 0, 0, 1
11, Run: 091, F, 0, 0, 2
11, Run: 092, P, 48, 0, 0
11, Run: 093, P, 36, 0, 0
11, Run: 094, F, 0, 0, 1
11, Run: 095, P, 27, 0, 0
11, Run: 096, F, 0, 0, 1
11, Run: 097, P, 41, 0, 0
11, Run: 098, P, 42, 0, 0
11, Run: 099, F, 0, 0, 1
11, Run: 100, F, 0, 0, 1
12, Run: 001, P, 62, 0, 0
12, Run: 002, F, 0, 0, 1
12, Run: 003, P, 64, 0, 0
12, Run: 004, F, 0, 0, 2
12, Run: 005, F, 0, 0, 1
12, Run: 006, F, 0, 0, 2
12, Run: 007, P, 51, 0, 0
12, Run: 008, F, 0, 0, 1
12, Run: 009, F, 0, 0, 1
12, Run: 010, P, 72, 0, 0
12, Run: 011, F, 0, 0, 1
12, Run: 012, F, 0, 0, 2
12, Run: 013, F, 0, 0, 1
12, Run: 014, F, 0, 0, 1
12, Run: 015, F, 0, 0, 1
12, Run: 016, P, 73, 0, 0
12, Run: 017, F, 0, 0, 2
12, Run: 018, P, 14, 0, 0
12, Run: 019, F, 0, 0, 2
12, Run: 020, P, 79, 0, 0
12, Run: 021, F, 0, 0, 1
12, Run: 022, F, 0, 0, 2
12, Run: 023, F, 0, 0, 2
12, Run: 024, F, 0, 0, 2
12, Run: 025, P, 61, 0, 0
12, Run: 026, P, 95, 0, 0
12, Run: 027, F, 0, 0, 2
12, Run: 028, F, 0, 0, 2
12, Run: 029, F, 0, 0, 2
12, Run: 030, F, 0, 0, 2
12, Run: 031, F, 0, 0, 2
12, Run: 032, F, 0, 0, 2
12, Run: 033, F, 0, 0, 2
12, Run: 034, F, 0, 0, 1
12, Run: 035, F, 0, 0, 1
12, Run: 036, P, 60, 0, 0
12, Run: 037, P, 81, 0, 0
12, Run: 038, F, 0, 0, 2
12, Run: 039, F, 0, 0, 2
12, Run: 040, F, 0, 0, 1
12, Run: 041, P, 23, 0, 0
12, Run: 042, F, 0, 0, 1
12, Run: 043, F, 0, 0, 2
12, Run: 044, F, 0, 0, 2
12, Run: 045, F, 0, 0, 1
12, Run: 046, F, 0, 0, 1
12, Run: 047, P, 47, 0, 0
12, Run: 048, F, 0, 0, 1
12, Run: 049, F, 0, 0, 1
12, Run: 050, F, 0, 0, 1
12, Run: 051, P, 72, 0, 0
12, Run: 052, P, 49, 0, 0
12, Run: 053, F, 0, 0, 2
12, Run: 054, F, 0, 0, 2
12, Run: 055, F, 0, 0, 1
12, Run: 056, P, 65, 0, 0
12, Run: 057, F, 0, 0, 1
12, Run: 058, F, 0, 0, 2
12, Run: 059, F, 0, 0, 1
12, Run: 060, F, 0, 0, 2
12, Run: 061, P, 99, 0, 0
12, Run: 062, F, 0, 0, 2
12, Run: 063, F, 0, 0, 1
12, Run: 064, F, 0, 0, 2
12, Run: 065, P, 85, 0, 0
12, Run: 066, F, 0, 0, 1
12, Run: 067, F, 0, 0, 2
12, Run: 068, P, 44, 0, 0
12, Run: 069, F, 0, 0, 2
12, Run: 070, F, 0, 0, 2
12, Run: 071, F, 0, 0, 1
12, Run: 072, F, 0, 0, 1
12, Run: 073, F, 0, 0, 1
12, Run: 074, P, 94, 0, 0
12, Run: 075, F, 0, 0, 1
12, Run: 076, F, 0, 0, 1
12, Run: 077, P, 107, 0, 0
12, Run: 078, P, 63, 0, 0
12, Run: 079, P, 45, 0, 0
12, Run: 080, F, 0, 0, 1
12, Run: 081, F, 0, 0, 2
12, Run: 082, F, 0, 0, 1
12, Run: 083, F, 0, 0, 1
12, Run: 084, F, 0, 0, 1
12, Run: 085, F, 0, 0, 1
12, Run: 086, F, 0, 0, 1
12, Run: 087, P, 16, 0, 0
12, Run: 088, F, 0, 0, 1
12, Run: 089, P, 104, 0, 0
12, Run: 090, F, 0, 0, 1
12, Run: 091, F, 0, 0, 2
12, Run: 092, F, 0, 0, 1
12, Run: 093, F, 0, 0, 1
12, Run: 094, F, 0, 0, 2
12, Run: 095, F, 0, 0, 2
12, Run: 096, F, 0, 0, 1
12, Run: 097, F, 0, 0, 1
12, Run: 098, F, 0, 0, 1
12, Run: 099, F, 0, 0, 2
12, Run: 100, F, 0, 0, 2
2, Run: 001, P, 25, 0, 0
2, Run: 002, F, 0, 0, 2
2, Run: 003, P, 17, 0, 0
2, Run: 004, F, 0, 0, 2
2, Run: 005, F, 0, 0, 2
2, Run: 006, F, 0, 0, 2
2, Run: 007, P, 15, 0, 0
2, Run: 008, F, 0, 0, 1
2, Run: 009, F, 0, 0, 2
2, Run: 010, F, 0, 0, 1
2, Run: 011, F, 0, 0, 1
2, Run: 012, P, 23, 0, 0
2, Run: 013, P, 12, 0, 0
2, Run: 014, P, 29, 0, 0
2, Run: 015, F, 0, 0, 1
2, Run: 016, P, 26, 0, 0
2, Run: 017, F, 0, 0, 2
2, Run: 018, P, 21, 0, 0
2, Run: 019, F, 0, 0, 2
2, Run: 020, F, 0, 0, 2
2, Run: 021, P, 22, 0, 0
2, Run: 022, F, 0, 0, 2
2, Run: 023, F, 0, 0, 2
2, Run: 024, F, 0, 0, 2
2, Run: 025, F, 0, 0, 1
2, Run: 026, F, 0, 0, 2
2, Run: 027, P, 15, 0, 0
2, Run: 028, F, 0, 0, 1
2, Run: 029, F, 0, 0, 2
2, Run: 030, F, 0, 0, 2
2, Run: 031, F, 0, 0, 1
2, Run: 032, F, 0, 0, 2
2, Run: 033, P, 32, 0, 0
2, Run: 034, F, 0, 0, 2
2, Run: 035, F, 0, 0, 2
2, Run: 036, F, 0, 0, 1
2, Run: 037, P, 11, 0, 0
2, Run: 038, F, 0, 0, 2
2, Run: 039, F, 0, 0, 2
2, Run: 040, F, 0, 0, 1
2, Run: 041, P, 26, 0, 0
2, Run: 042, F, 0, 0, 1
2, Run: 043, F, 0, 0, 2
2, Run: 044, F, 0, 0, 2
2, Run: 045, F, 0, 0, 2
2, Run: 046, F, 0, 0, 2
2, Run: 047, P, 16, 0, 0
2, Run: 048, P, 23, 0, 0
2, Run: 049, P, 18, 0, 0
2, Run: 050, P, 18, 0, 0
2, Run: 051, F, 0, 0, 1
2, Run: 052, F, 0, 0, 2
2, Run: 053, P, 21, 0, 0
2, Run: 054, F, 0, 0, 1
2, Run: 055, F, 0, 0, 2
2, Run: 056, P, 21, 0, 0
2, Run: 057, F, 0, 0, 2
2, Run: 058, P, 21, 0, 0
2, Run: 059, F, 0, 0, 1
2, Run: 060, F, 0, 0, 2
2, Run: 061, P, 17, 0, 0
2, Run: 062, P, 19, 0, 0
2, Run: 063, F, 0, 0, 1
2, Run: 064, F, 0, 0, 1
2, Run: 065, F, 0, 0, 2
2, Run: 066, P, 20, 0, 0
2, Run: 067, F, 0, 0, 2
2, Run: 068, F, 0, 0, 2
2, Run: 069, P, 24, 0, 0
2, Run: 070, F, 0, 0, 2
2, Run: 071, F, 0, 0, 2
2, Run: 072, F, 0, 0, 1
2, Run: 073, P, 6, 0, 0
2, Run: 074, P, 16, 0, 0
2, Run: 075, F, 0, 0, 1
2, Run: 076, F, 0, 0, 1
2, Run: 077, F, 0, 0, 2
2, Run: 078, F, 0, 0, 2
2, Run: 079, P, 17, 0, 0
2, Run: 080, P, 23, 0, 0
2, Run: 081, P, 20, 0, 0
2, Run: 082, P, 27, 0, 0
2, Run: 083, F, 0, 0, 1
2, Run: 084, F, 0, 0, 1
2, Run: 085, P, 15, 0, 0
2, Run: 086, F, 0, 0, 1
2, Run: 087, F, 0, 0, 2
2, Run: 088, F, 0, 0, 2
2, Run: 089, F, 0, 0, 1
2, Run: 090, F, 0, 0, 2
2, Run: 091, F, 0, 0, 2
2, Run: 092, F, 0, 0, 1
2, Run: 093, F, 0, 0, 2
2, Run: 094, F, 0, 0, 1
2, Run: 095, P, 13, 0, 0
2, Run: 096, P, 29, 0, 0
2, Run: 097, F, 0, 0, 2
2, Run: 098, F, 0, 0, 1
2, Run: 099, F, 0, 0, 2
2, Run: 100, F, 0, 0, 2
3, Run: 001, F, 0, 0, 1
3, Run: 002, F, 0, 0, 2
3, Run: 003, F, 0, 0, 1
3, Run: 004, F, 0, 0, 2
3, Run: 005, F, 0, 0, 2
3, Run: 006, P, 56, 0, 0
3, Run: 007, P, 60, 0, 0
3, Run: 008, F, 0, 0, 2
3, Run: 009, F, 0, 0, 2
3, Run: 010, F, 0, 0, 2
3, Run: 011, F, 0, 0, 1
3, Run: 012, P, 21, 0, 0
3, Run: 013, F, 0, 0, 2
3, Run: 014, P, 30, 0, 0
3, Run: 015, F, 0, 0, 2
3, Run: 016, P, 33, 0, 0
3, Run: 017, P, 57, 0, 0
3, Run: 018, F, 0, 0, 2
3, Run: 019, F, 0, 0, 1
3, Run: 020, F, 0, 0, 2
3, Run: 021, F, 0, 0, 2
3, Run: 022, F, 0, 0, 1
3, Run: 023, P, 49, 0, 0
3, Run: 024, F, 0, 0, 2
3, Run: 025, F, 0, 0, 2
3, Run: 026, P, 38, 0, 0
3, Run: 027, F, 0, 0, 1
3, Run: 028, P, 54, 0, 0
3, Run: 029, P, 48, 0, 0
3, Run: 030, F, 0, 0, 1
3, Run: 031, F, 0, 0, 2
3, Run: 032, P, 26, 0, 0
3, Run: 033, P, 30, 0, 0
3, Run: 034, P, 35, 0, 0
3, Run: 035, F, 0, 0, 2
3, Run: 036, P, 37, 0, 0
3, Run: 037, F, 0, 0, 2
3, Run: 038, F, 0, 0, 2
3, Run: 039, F, 0, 0, 1
3, Run: 040, P, 49, 0, 0
3, Run: 041, F, 0, 0, 2
3, Run: 042, F, 0, 0, 2
3, Run: 043, F, 0, 0, 1
3, Run: 044, F, 0, 0, 1
3, Run: 045, F, 0, 0, 1
3, Run: 046, F, 0, 0, 2
3, Run: 047, F, 0, 0, 1
3, Run: 048, F, 0, 0, 1
3, Run: 049, F, 0, 0, 2
3, Run: 050, F, 0, 0, 2
3, Run: 051, F, 0, 0, 1
3, Run: 052, F, 0, 0, 2
3, Run: 053, F, 0, 0, 2
3, Run: 054, F, 0, 0, 1
3, Run: 055, P, 40, 0, 0
3, Run: 056, F, 0, 0, 2
3, Run: 057, F, 0, 0, 2
3, Run: 058, F, 0, 0, 2
3, Run: 059, P, 37, 0, 0
3, Run: 060, F, 0, 0, 2
3, Run: 061, P, 44, 0, 0
3, Run: 062, F, 0, 0, 1
3, Run: 063, F, 0, 0, 2
3, Run: 064, P, 22, 0, 0
3, Run: 065, P, 49, 0, 0
3, Run: 066, P, 29, 0, 0
3, Run: 067, F, 0, 0, 2
3, Run: 068, F, 0, 0, 2
3, Run: 069, F, 0, 0, 1
3, Run: 070, P, 53, 0, 0
3, Run: 071, F, 0, 0, 1
3, Run: 072, P, 40, 0, 0
3, Run: 073, F, 0, 0, 2
3, Run: 074, P, 53, 0, 0
3, Run: 075, P, 58, 0, 0
3, Run: 076, P, 49, 0, 0
3, Run: 077, F, 0, 0, 1
3, Run: 078, P, 48, 0, 0
3, Run: 079, P, 16, 0, 0
3, Run: 080, F, 0, 0, 1
3, Run: 081, F, 0, 0, 1
3, Run: 082, P, 12, 0, 0
3, Run: 083, F, 0, 0, 2
3, Run: 084, P, 37, 0, 0
3, Run: 085, F, 0, 0, 2
3, Run: 086, P, 61, 0, 0
3, Run: 087, P, 51, 0, 0
3, Run: 088, F, 0, 0, 2
3, Run: 089, P, 24, 0, 0
3, Run: 090, P, 45, 0, 0
3, Run: 091, F, 0, 0, 1
3, Run: 092, P, 27, 0, 0
3, Run: 093, F, 0, 0, 2
3, Run: 094, P, 56, 0, 0
3, Run: 095, P, 39, 0, 0
3, Run: 096, F, 0, 0, 2
3, Run: 097, P, 54, 0, 0
3, Run: 098, F, 0, 0, 1
3, Run: 099, P, 52, 0, 0
3, Run: 100, F, 0, 0, 2
4, Run: 001, F, 0, 0, 1
4, Run: 002, P, 5, 0, 0
4, Run: 003, F, 0, 0, 1
4, Run: 004, F, 0, 0, 1
4, Run: 005, P, 10, 0, 0
4, Run: 006, P, 7, 0, 0
4, Run: 007, F, 0, 0, 2
4, Run: 008, F, 0, 0, 2
4, Run: 009, P, 5, 0, 0
4, Run: 010, P, 7, 0, 0
4, Run: 011, F, 0, 0, 2
4, Run: 012, P, 8, 0, 0
4, Run: 013, P, 2, 0, 0
4, Run: 014, P, 1, 0, 0
4, Run: 015, P, 13, 0, 0
4, Run: 016, F, 0, 0, 1
4, Run: 017, F, 0, 0, 2
4, Run: 018, F, 0, 0, 2
4, Run: 019, F, 0, 0, 1
4, Run: 020, F, 0, 0, 1
4, Run: 021, F, 0, 0, 1
4, Run: 022, P, 9, 0, 0
4, Run: 023, P, 8, 0, 0
4, Run: 024, F, 0, 0, 2
4, Run: 025, F, 0, 0, 1
4, Run: 026, P, 5, 0, 0
4, Run: 027, F, 0, 0, 1
4, Run: 028, P, 5, 0, 0
4, Run: 029, F, 0, 0, 2
4, Run: 030, P, 12, 0, 0
4, Run: 031, P, 4, 0, 0
4, Run: 032, P, 7, 0, 0
4, Run: 033, F, 0, 0, 2
4, Run: 034, P, 4, 0, 0
4, Run: 035, P, 14, 0, 0
4, Run: 036, F, 0, 0, 2
4, Run: 037, F, 0, 0, 2
4, Run: 038, P, 10, 0, 0
4, Run: 039, P, 10, 0, 0
4, Run: 040, F, 0, 0, 2
4, Run: 041, P, 3, 0, 0
4, Run: 042, F, 0, 0, 2
4, Run: 043, F, 0, 0, 1
4, Run: 044, F, 0, 0, 2
4, Run: 045, P, 4, 0, 0
4, Run: 046, F, 0, 0, 1
4, Run: 047, F, 0, 0, 2
4, Run: 048, P, 9, 0, 0
4, Run: 049, P, 5, 0, 0
4, Run: 050, F, 0, 0, 1
4, Run: 051, P, 5, 0, 0
4, Run: 052, F, 0, 0, 2
4, Run: 053, F, 0, 0, 2
4, Run: 054, F, 0, 0, 1
4, Run: 055, P, 13, 0, 0
4, Run: 056, P, 8, 0, 0
4, Run: 057, P, 12, 0, 0
4, Run: 058, F, 0, 0, 2
4, Run: 059, F, 0, 0, 1
4, Run: 060, P, 9, 0, 0
4, Run: 061, F, 0, 0, 1
4, Run: 062, P, 2, 0, 0
4, Run: 063, F, 0, 0, 1
4, Run: 064, F, 0, 0, 2
4, Run: 065, P, 4, 0, 0
4, Run: 066, P, 5, 0, 0
4, Run: 067, F, 0, 0, 2
4, Run: 068, P, 11, 0, 0
4, Run: 069, P, 13, 0, 0
4, Run: 070, P, 9, 0, 0
4, Run: 071, F, 0, 0, 1
4, Run: 072, P, 10, 0, 0
4, Run: 073, F, 0, 0, 1
4, Run: 074, F, 0, 0, 2
4, Run: 075, F, 0, 0, 2
4, Run: 076, F, 0, 0, 2
4, Run: 077, F, 0, 0, 2
4, Run: 078, P, 10, 0, 0
4, Run: 079, P, 12, 0, 0
4, Run: 080, F, 0, 0, 1
4, Run: 081, F, 0, 0, 2
4, Run: 082, P, 10, 0, 0
4, Run: 083, P, 9, 0, 0
4, Run: 084, F, 0, 0, 1
4, Run: 085, F, 0, 0, 2
4, Run: 086, P, 6, 0, 0
4, Run: 087, P, 5, 0, 0
4, Run: 088, F, 0, 0, 1
4, Run: 089, F, 0, 0, 2
4, Run: 090, F, 0, 0, 1
4, Run: 091, F, 0, 0, 1
4, Run: 092, F, 0, 0, 1
4, Run: 093, F, 0, 0, 1
4, Run: 094, F, 0, 0, 1
4, Run: 095, P, 9, 0, 0
4, Run: 096, F, 0, 0, 2
4, Run: 097, P, 7, 0, 0
4, Run: 098, P, 9, 0, 0
4, Run: 099, P, 6, 0, 0
4, Run: 100, F, 0, 0, 2
5, Run: 001, P, 20, 0, 0
5, Run: 002, P, 14, 0, 0
5, Run: 003, F, 0, 0, 2
5, Run: 004, P, 31, 0, 0
5, Run: 005, P, 22, 0, 0
5, Run: 006, P, 14, 0, 0
5, Run: 007, F, 0, 0, 1
5, Run: 008, P, 28, 0, 0
5, Run: 009, F, 0, 0, 2
5, Run: 010, F, 0, 0, 1
5, Run: 011, F, 0, 0, 2
5, Run: 012, F, 0, 0, 2
5, Run: 013, P, 25, 0, 0
5, Run: 014, P, 21, 0, 0
5, Run: 015, F, 0, 0, 2
5, Run: 016, F, 0, 0, 1
5, Run: 017, F, 0, 0, 1
5, Run: 018, F, 0, 0, 2
5, Run: 019, P, 28, 0, 0
5, Run: 020, P, 28, 0, 0
5, Run: 021, P, 14, 0, 0
5, Run: 022, F, 0, 0, 1
5, Run: 023, P, 20, 0, 0
5, Run: 024, F, 0, 0, 2
5, Run: 025, F, 0, 0, 2
5, Run: 026, F, 0, 0, 2
5, Run: 027, F, 0, 0, 2
5, Run: 028, P, 33, 0, 0
5, Run: 029, P, 18, 0, 0
5, Run: 030, F, 0, 0, 2
5, Run: 031, F, 0, 0, 1
5, Run: 032, F, 0, 0, 2
5, Run: 033, F, 0, 0, 2
5, Run: 034, P, 12, 0, 0
