Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B
INVAR-2, Run: 090, F, 18, 0, 0, 0, 0, 0, 0, 103, 178, 1, 0
INVAR-2, Run: 091, F, 26, 0, 0, 0, 0, 0, 0, 99, 170, 1, 0
INVAR-2, Run: 092, F, 12, 0, 0, 0, 0, 0, 0, 106, 184, 1, 0
INVAR-2, Run: 093, F, 4, 0, 0, 0, 0, 0, 0, 110, 192, 1, 0
INVAR-2, Run: 094, F, 48, 0, 0, 0, 0, 0, 0, 88, 148, 1, 0
INVAR-2, Run: 095, F, 8, 0, 0, 0, 0, 0, 0, 108, 188, 1, 0
INVAR-2, Run: 096, F, 14, 0, 0, 0, 0, 0, 0, 105, 182, 1, 0
INVAR-2, Run: 097, F, 12, 0, 0, 0, 0, 0, 0, 106, 184, 1, 0
INVAR-2, Run: 098, F, 6, 0, 0, 0, 0, 0, 0, 109, 190, 1, 0
INVAR-2, Run: 099, F, 30, 0, 0, 0, 0, 0, 0, 97, 166, 1, 0
INVAR-2, Run: 100, F, 26, 0, 0, 0, 0, 0, 0, 99, 170, 1, 0
INVAR-3, Run: 001, F, 100, 0, 0, 0, 0, 0, 0, 278, 474, 1, 0
INVAR-3, Run: 002, F, 2, 0, 0, 0, 0, 0, 0, 327, 572, 1, 0
INVAR-3, Run: 003, F, 16, 0, 0, 0, 0, 0, 0, 320, 558, 1, 0
INVAR-3, Run: 004, F, 24, 0, 0, 0, 0, 0, 0, 316, 550, 1, 0
INVAR-3, Run: 005, F, 60, 0, 0, 0, 0, 0, 0, 298, 514, 1, 0
INVAR-3, Run: 006, F, 28, 0, 0, 0, 0, 0, 0, 314, 546, 1, 0
INVAR-3, Run: 007, F, 34, 0, 0, 0, 0, 0, 0, 311, 540, 1, 0
INVAR-3, Run: 008, F, 32, 0, 0, 0, 0, 0, 0, 312, 542, 1, 0
INVAR-3, Run: 009, F, 44, 0, 0, 0, 0, 0, 0, 306, 530, 1, 0
INVAR-3, Run: 010, F, 30, 0, 0, 0, 0, 0, 0, 313, 544, 1, 0
INVAR-3, Run: 011, F, 68, 0, 0, 0, 0, 0, 0, 294, 506, 1, 0
INVAR-3, Run: 012, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0
INVAR-3, Run: 013, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0
INVAR-3, Run: 014, F, 134, 0, 0, 0, 0, 0, 0, 261, 440, 1, 0
INVAR-3, Run: 015, F, 40, 0, 0, 0, 0, 0, 0, 308, 534, 1, 0
INVAR-3, Run: 016, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0
INVAR-3, Run: 017, F, 24, 0, 0, 0, 0, 0, 0, 316, 550, 1, 0
INVAR-3, Run: 018, F, 70, 0, 0, 0, 0, 0, 0, 293, 504, 1, 0
INVAR-3, Run: 019, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0
INVAR-3, Run: 020, F, 22, 0, 0, 0, 0, 0, 0, 317, 552, 1, 0
INVAR-3, Run: 021, F, 22, 0, 0, 0, 0, 0, 0, 317, 552, 1, 0
INVAR-3, Run: 022, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0
INVAR-3, Run: 023, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0
INVAR-3, Run: 024, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0
INVAR-3, Run: 025, F, 34, 0, 0, 0, 0, 0, 0, 311, 540, 1, 0
INVAR-3, Run: 026, F, 26, 0, 0, 0, 0, 0, 0, 315, 548, 1, 0
INVAR-3, Run: 027, F, 24, 0, 0, 0, 0, 0, 0, 316, 550, 1, 0
INVAR-3, Run: 028, F, 18, 0, 0, 0, 0, 0, 0, 319, 556, 1, 0
INVAR-3, Run: 029, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0
INVAR-3, Run: 030, F, 32, 0, 0, 0, 0, 0, 0, 312, 542, 1, 0
INVAR-3, Run: 031, F, 34, 0, 0, 0, 0, 0, 0, 311, 540, 1, 0
INVAR-3, Run: 032, F, 16, 0, 0, 0, 0, 0, 0, 320, 558, 1, 0
INVAR-3, Run: 033, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0
INVAR-3, Run: 034, F, 56, 0, 0, 0, 0, 0, 0, 300, 518, 1, 0
INVAR-3, Run: 035, F, 18, 0, 0, 0, 0, 0, 0, 319, 556, 1, 0
INVAR-3, Run: 036, F, 68, 0, 0, 0, 0, 0, 0, 294, 506, 1, 0
INVAR-3, Run: 037, F, 76, 0, 0, 0, 0, 0, 0, 290, 498, 1, 0
INVAR-3, Run: 038, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0
INVAR-3, Run: 039, F, 16, 0, 0, 0, 0, 0, 0, 320, 558, 1, 0
INVAR-3, Run: 040, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0
INVAR-3, Run: 041, F, 80, 0, 0, 0, 0, 0, 0, 288, 494, 1, 0
INVAR-3, Run: 042, F, 60, 0, 0, 0, 0, 0, 0, 298, 514, 1, 0
INVAR-3, Run: 043, F, 78, 0, 0, 0, 0, 0, 0, 289, 496, 1, 0
INVAR-3, Run: 044, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0
INVAR-3, Run: 045, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0
INVAR-3, Run: 046, F, 2, 0, 0, 0, 0, 0, 0, 327, 572, 1, 0
INVAR-3, Run: 047, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0
INVAR-3, Run: 048, F, 84, 0, 0, 0, 0, 0, 0, 286, 490, 1, 0
INVAR-3, Run: 049, F, 48, 0, 0, 0, 0, 0, 0, 304, 526, 1, 0
INVAR-3, Run: 050, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0
INVAR-3, Run: 051, F, 28, 0, 0, 0, 0, 0, 0, 314, 546, 1, 0
INVAR-3, Run: 052, F, 60, 0, 0, 0, 0, 0, 0, 298, 514, 1, 0
INVAR-3, Run: 053, F, 66, 0, 0, 0, 0, 0, 0, 295, 508, 1, 0
INVAR-3, Run: 054, F, 6, 0, 0, 0, 0, 0, 0, 325, 568, 1, 0
INVAR-3, Run: 055, F, 60, 0, 0, 0, 0, 0, 0, 298, 514, 1, 0
INVAR-3, Run: 056, F, 36, 0, 0, 0, 0, 0, 0, 310, 538, 1, 0
INVAR-3, Run: 057, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0
INVAR-3, Run: 058, F, 48, 0, 0, 0, 0, 0, 0, 304, 526, 1, 0
INVAR-3, Run: 059, F, 52, 0, 0, 0, 0, 0, 0, 302, 522, 1, 0
INVAR-3, Run: 060, F, 20, 0, 0, 0, 0, 0, 0, 318, 554, 1, 0
INVAR-3, Run: 061, F, 6, 0, 0, 0, 0, 0, 0, 325, 568, 1, 0
INVAR-3, Run: 062, F, 62, 0, 0, 0, 0, 0, 0, 297, 512, 1, 0
INVAR-3, Run: 063, F, 42, 0, 0, 0, 0, 0, 0, 307, 532, 1, 0
INVAR-3, Run: 064, F, 42, 0, 0, 0, 0, 0, 0, 307, 532, 1, 0
INVAR-3, Run: 065, F, 52, 0, 0, 0, 0, 0, 0, 302, 522, 1, 0
INVAR-3, Run: 066, F, 30, 0, 0, 0, 0, 0, 0, 313, 544, 1, 0
INVAR-3, Run: 067, F, 6, 0, 0, 0, 0, 0, 0, 325, 568, 1, 0
INVAR-3, Run: 068, F, 22, 0, 0, 0, 0, 0, 0, 317, 552, 1, 0
INVAR-3, Run: 069, F, 112, 0, 0, 0, 0, 0, 0, 272, 462, 1, 0
INVAR-3, Run: 070, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0
INVAR-3, Run: 071, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0
INVAR-3, Run: 072, F, 52, 0, 0, 0, 0, 0, 0, 302, 522, 1, 0
INVAR-3, Run: 073, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0
INVAR-3, Run: 074, F, 46, 0, 0, 0, 0, 0, 0, 305, 528, 1, 0
INVAR-3, Run: 075, F, 18, 0, 0, 0, 0, 0, 0, 319, 556, 1, 0
INVAR-3, Run: 076, F, 28, 0, 0, 0, 0, 0, 0, 314, 546, 1, 0
INVAR-3, Run: 077, F, 40, 0, 0, 0, 0, 0, 0, 308, 534, 1, 0
INVAR-3, Run: 078, F, 6, 0, 0, 0, 0, 0, 0, 325, 568, 1, 0
INVAR-3, Run: 079, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0
INVAR-3, Run: 080, F, 36, 0, 0, 0, 0, 0, 0, 310, 538, 1, 0
INVAR-3, Run: 081, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0
INVAR-3, Run: 082, F, 64, 0, 0, 0, 0, 0, 0, 296, 510, 1, 0
INVAR-3, Run: 083, F, 6, 0, 0, 0, 0, 0, 0, 325, 568, 1, 0
INVAR-3, Run: 084, F, 10, 0, 0, 0, 0, 0, 0, 323, 564, 1, 0
INVAR-3, Run: 085, F, 24, 0, 0, 0, 0, 0, 0, 316, 550, 1, 0
INVAR-3, Run: 086, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0
INVAR-3, Run: 087, F, 46, 0, 0, 0, 0, 0, 0, 305, 528, 1, 0
INVAR-3, Run: 088, F, 60, 0, 0, 0, 0, 0, 0, 298, 514, 1, 0
INVAR-3, Run: 089, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0
INVAR-3, Run: 090, F, 30, 0, 0, 0, 0, 0, 0, 313, 544, 1, 0
INVAR-3, Run: 091, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0
INVAR-3, Run: 092, F, 60, 0, 0, 0, 0, 0, 0, 298, 514, 1, 0
INVAR-3, Run: 093, F, 36, 0, 0, 0, 0, 0, 0, 310, 538, 1, 0
INVAR-3, Run: 094, F, 18, 0, 0, 0, 0, 0, 0, 319, 556, 1, 0
INVAR-3, Run: 095, F, 72, 0, 0, 0, 0, 0, 0, 292, 502, 1, 0
INVAR-3, Run: 096, F, 58, 0, 0, 0, 0, 0, 0, 299, 516, 1, 0
INVAR-3, Run: 097, F, 22, 0, 0, 0, 0, 0, 0, 317, 552, 1, 0
INVAR-3, Run: 098, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0
INVAR-3, Run: 099, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0
INVAR-3, Run: 100, F, 80, 0, 0, 0, 0, 0, 0, 288, 494, 1, 0
INVAR-4, Run: 001, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 002, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 003, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 004, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 005, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 006, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 007, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 008, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 009, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 010, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 011, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 012, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 013, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 014, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 015, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 016, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 017, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 018, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 019, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 020, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 021, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 022, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 023, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 024, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 025, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 026, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 027, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 028, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 029, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 030, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 031, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 032, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 033, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 034, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 035, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 036, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 037, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 038, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 039, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 040, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 041, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 042, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 043, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 044, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 045, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 046, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 047, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 048, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 049, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 050, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 051, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 052, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 053, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 054, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 055, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 056, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 057, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 058, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 059, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 060, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 061, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 062, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 063, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 064, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 065, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 066, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 067, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 068, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 069, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 070, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 071, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 072, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 073, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 074, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 075, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 076, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 077, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 078, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 079, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 080, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 081, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 082, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1
INVAR-4, Run: 083, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 084, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 085, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 086, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 087, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 088, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 089, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 090, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 091, F, 0, 6, 75, 0, 1, 0, 1, 0, 62, 0, 1
INVAR-4, Run: 092, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 093, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 094, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 095, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 096, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 097, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-4, Run: 098, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 099, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1
INVAR-4, Run: 100, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1
INVAR-5, Run: 001, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 002, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 003, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 004, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 005, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 006, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 007, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 008, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 009, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 010, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 011, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 012, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 013, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 014, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 015, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 016, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 017, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1
INVAR-5, Run: 018, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 019, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 020, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1
INVAR-5, Run: 021, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 022, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 023, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 024, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 025, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 026, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 027, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 028, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 029, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 030, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1
INVAR-5, Run: 031, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 032, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 033, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 034, F, 0, 6, 103, 0, 1, 0, 1, 0, 83, 0, 1
INVAR-5, Run: 035, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 036, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 037, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1
INVAR-5, Run: 038, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 039, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 040, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 041, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 042, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 043, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 044, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 045, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 046, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 047, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 048, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 049, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 050, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 051, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 052, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 053, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 054, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 055, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 056, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 057, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1
INVAR-5, Run: 058, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 059, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 060, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 061, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 062, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 063, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 064, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 065, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 066, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 067, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 068, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1
INVAR-5, Run: 069, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 070, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 071, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 072, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 073, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 074, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1
INVAR-5, Run: 075, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 076, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1
INVAR-5, Run: 077, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 078, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
INVAR-5, Run: 079, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1
