Input Number, Run_Number, Result@ 100, X, Y, Z
1, Run: 066, F, 88, 0, 0
1, Run: 067, F, 117, 0, 0
1, Run: 068, F, 112, 0, 0
1, Run: 069, F, 104, 0, 0
1, Run: 070, F, 118, 0, 0
1, Run: 071, F, 98, 0, 0
1, Run: 072, F, 108, 0, 0
1, Run: 073, F, 112, 0, 0
1, Run: 074, F, 98, 0, 0
1, Run: 075, F, 87, 0, 0
1, Run: 076, F, 92, 0, 0
1, Run: 077, F, 95, 0, 0
1, Run: 078, F, 104, 0, 0
1, Run: 079, F, 114, 0, 0
1, Run: 080, F, 103, 0, 0
1, Run: 081, F, 80, 0, 0
1, Run: 082, F, 104, 0, 0
1, Run: 083, F, 100, 0, 0
1, Run: 084, F, 98, 0, 0
1, Run: 085, F, 90, 0, 0
1, Run: 086, F, 91, 0, 0
1, Run: 087, F, 104, 0, 0
1, Run: 088, F, 105, 0, 0
1, Run: 089, F, 93, 0, 0
1, Run: 090, F, 108, 0, 0
1, Run: 091, F, 112, 0, 0
1, Run: 092, F, 121, 0, 0
1, Run: 093, F, 97, 0, 0
1, Run: 094, F, 101, 0, 0
1, Run: 095, F, 85, 0, 0
1, Run: 096, F, 110, 0, 0
1, Run: 097, F, 111, 0, 0
1, Run: 098, F, 104, 0, 0
1, Run: 099, F, 105, 0, 0
1, Run: 100, F, 89, 0, 0
10, Run: 001, F, 80, 0, 0
10, Run: 002, F, 87, 0, 0
10, Run: 003, F, 121, 0, 0
10, Run: 004, F, 94, 0, 0
10, Run: 005, F, 89, 0, 0
10, Run: 006, F, 94, 0, 0
10, Run: 007, F, 97, 0, 0
10, Run: 008, F, 95, 0, 0
10, Run: 009, F, 104, 0, 0
10, Run: 010, F, 88, 0, 0
10, Run: 011, F, 92, 0, 0
10, Run: 012, F, 105, 0, 0
10, Run: 013, F, 96, 0, 0
10, Run: 014, F, 92, 0, 0
10, Run: 015, F, 103, 0, 0
10, Run: 016, F, 91, 0, 0
10, Run: 017, F, 103, 0, 0
10, Run: 018, F, 91, 0, 0
10, Run: 019, F, 104, 0, 0
10, Run: 020, F, 99, 0, 0
10, Run: 021, F, 101, 0, 0
10, Run: 022, F, 93, 0, 0
10, Run: 023, F, 93, 0, 0
10, Run: 024, F, 110, 0, 0
10, Run: 025, F, 92, 0, 0
10, Run: 026, F, 93, 0, 0
10, Run: 027, F, 98, 0, 0
10, Run: 028, F, 108, 0, 0
10, Run: 029, F, 91, 0, 0
10, Run: 030, F, 109, 0, 0
10, Run: 031, F, 102, 0, 0
10, Run: 032, F, 95, 0, 0
10, Run: 033, F, 101, 0, 0
10, Run: 034, F, 111, 0, 0
10, Run: 035, F, 112, 0, 0
10, Run: 036, F, 83, 0, 0
10, Run: 037, F, 95, 0, 0
10, Run: 038, F, 108, 0, 0
10, Run: 039, F, 82, 0, 0
10, Run: 040, F, 105, 0, 0
10, Run: 041, F, 129, 0, 0
10, Run: 042, F, 105, 0, 0
10, Run: 043, F, 96, 0, 0
10, Run: 044, F, 95, 0, 0
10, Run: 045, F, 106, 0, 0
10, Run: 046, F, 112, 0, 0
10, Run: 047, F, 107, 0, 0
10, Run: 048, F, 110, 0, 0
10, Run: 049, F, 92, 0, 0
10, Run: 050, F, 107, 0, 0
10, Run: 051, F, 83, 0, 0
10, Run: 052, F, 86, 0, 0
10, Run: 053, F, 84, 0, 0
10, Run: 054, F, 106, 0, 0
10, Run: 055, F, 102, 0, 0
10, Run: 056, F, 108, 0, 0
10, Run: 057, F, 104, 0, 0
10, Run: 058, F, 108, 0, 0
10, Run: 059, F, 82, 0, 0
10, Run: 060, F, 101, 0, 0
10, Run: 061, F, 110, 0, 0
10, Run: 062, F, 108, 0, 0
10, Run: 063, F, 101, 0, 0
10, Run: 064, F, 107, 0, 0
10, Run: 065, F, 105, 0, 0
10, Run: 066, F, 88, 0, 0
10, Run: 067, F, 82, 0, 0
10, Run: 068, F, 90, 0, 0
10, Run: 069, F, 108, 0, 0
10, Run: 070, F, 101, 0, 0
10, Run: 071, F, 92, 0, 0
10, Run: 072, F, 84, 0, 0
10, Run: 073, F, 92, 0, 0
10, Run: 074, F, 84, 0, 0
10, Run: 075, F, 96, 0, 0
10, Run: 076, F, 89, 0, 0
10, Run: 077, F, 125, 0, 0
10, Run: 078, F, 120, 0, 0
10, Run: 079, F, 85, 0, 0
10, Run: 080, F, 113, 0, 0
10, Run: 081, F, 82, 0, 0
10, Run: 082, F, 93, 0, 0
10, Run: 083, F, 108, 0, 0
10, Run: 084, F, 113, 0, 0
10, Run: 085, F, 88, 0, 0
10, Run: 086, F, 92, 0, 0
10, Run: 087, F, 106, 0, 0
10, Run: 088, F, 96, 0, 0
10, Run: 089, F, 104, 0, 0
10, Run: 090, F, 83, 0, 0
10, Run: 091, F, 105, 0, 0
10, Run: 092, F, 105, 0, 0
10, Run: 093, F, 109, 0, 0
10, Run: 094, F, 118, 0, 0
10, Run: 095, F, 83, 0, 0
10, Run: 096, F, 102, 0, 0
10, Run: 097, F, 111, 0, 0
10, Run: 098, F, 118, 0, 0
10, Run: 099, F, 98, 0, 0
10, Run: 100, F, 100, 0, 0
11, Run: 001, F, 119, 0, 0
11, Run: 002, F, 98, 0, 0
11, Run: 003, F, 81, 0, 0
11, Run: 004, F, 126, 0, 0
11, Run: 005, F, 99, 0, 0
11, Run: 006, F, 95, 0, 0
11, Run: 007, F, 111, 0, 0
11, Run: 008, F, 109, 0, 0
11, Run: 009, F, 91, 0, 0
11, Run: 010, F, 105, 0, 0
11, Run: 011, F, 114, 0, 0
11, Run: 012, F, 90, 0, 0
11, Run: 013, F, 93, 0, 0
11, Run: 014, F, 91, 0, 0
11, Run: 015, F, 102, 0, 0
11, Run: 016, F, 103, 0, 0
11, Run: 017, F, 111, 0, 0
11, Run: 018, F, 97, 0, 0
11, Run: 019, F, 107, 0, 0
11, Run: 020, F, 119, 0, 0
11, Run: 021, F, 103, 0, 0
11, Run: 022, F, 89, 0, 0
11, Run: 023, F, 100, 0, 0
11, Run: 024, F, 98, 0, 0
11, Run: 025, F, 75, 0, 0
11, Run: 026, F, 96, 0, 0
11, Run: 027, F, 123, 0, 0
11, Run: 028, F, 98, 0, 0
11, Run: 029, F, 99, 0, 0
11, Run: 030, F, 104, 0, 0
11, Run: 031, F, 108, 0, 0
11, Run: 032, F, 102, 0, 0
11, Run: 033, F, 96, 0, 0
11, Run: 034, F, 96, 0, 0
11, Run: 035, F, 100, 0, 0
11, Run: 036, F, 89, 0, 0
11, Run: 037, F, 92, 0, 0
11, Run: 038, F, 91, 0, 0
11, Run: 039, F, 101, 0, 0
11, Run: 040, F, 94, 0, 0
11, Run: 041, F, 101, 0, 0
11, Run: 042, F, 106, 0, 0
11, Run: 043, F, 93, 0, 0
11, Run: 044, F, 89, 0, 0
11, Run: 045, F, 107, 0, 0
11, Run: 046, F, 107, 0, 0
11, Run: 047, F, 96, 0, 0
11, Run: 048, F, 70, 0, 0
11, Run: 049, F, 103, 0, 0
11, Run: 050, F, 100, 0, 0
11, Run: 051, F, 76, 0, 0
11, Run: 052, F, 85, 0, 0
11, Run: 053, F, 111, 0, 0
11, Run: 054, F, 100, 0, 0
11, Run: 055, F, 97, 0, 0
11, Run: 056, F, 102, 0, 0
11, Run: 057, F, 98, 0, 0
11, Run: 058, F, 93, 0, 0
11, Run: 059, F, 95, 0, 0
11, Run: 060, F, 93, 0, 0
11, Run: 061, F, 98, 0, 0
11, Run: 062, F, 106, 0, 0
11, Run: 063, F, 100, 0, 0
11, Run: 064, F, 106, 0, 0
11, Run: 065, F, 109, 0, 0
11, Run: 066, F, 115, 0, 0
11, Run: 067, F, 109, 0, 0
11, Run: 068, F, 111, 0, 0
11, Run: 069, F, 101, 0, 0
11, Run: 070, F, 95, 0, 0
11, Run: 071, F, 98, 0, 0
11, Run: 072, F, 91, 0, 0
11, Run: 073, F, 98, 0, 0
11, Run: 074, F, 93, 0, 0
11, Run: 075, F, 96, 0, 0
11, Run: 076, F, 102, 0, 0
11, Run: 077, F, 109, 0, 0
11, Run: 078, F, 107, 0, 0
11, Run: 079, F, 101, 0, 0
11, Run: 080, F, 98, 0, 0
11, Run: 081, F, 99, 0, 0
11, Run: 082, F, 115, 0, 0
11, Run: 083, F, 93, 0, 0
11, Run: 084, F, 93, 0, 0
11, Run: 085, F, 104, 0, 0
11, Run: 086, F, 92, 0, 0
11, Run: 087, F, 103, 0, 0
11, Run: 088, F, 115, 0, 0
11, Run: 089, F, 97, 0, 0
11, Run: 090, F, 105, 0, 0
11, Run: 091, F, 110, 0, 0
11, Run: 092, F, 90, 0, 0
11, Run: 093, F, 93, 0, 0
11, Run: 094, F, 96, 0, 0
11, Run: 095, F, 99, 0, 0
11, Run: 096, F, 98, 0, 0
11, Run: 097, F, 100, 0, 0
11, Run: 098, F, 94, 0, 0
11, Run: 099, F, 114, 0, 0
11, Run: 100, F, 97, 0, 0
12, Run: 001, F, 97, 0, 0
12, Run: 002, F, 110, 0, 0
12, Run: 003, F, 105, 0, 0
12, Run: 004, F, 94, 0, 0
12, Run: 005, F, 119, 0, 0
12, Run: 006, F, 97, 0, 0
12, Run: 007, F, 98, 0, 0
12, Run: 008, F, 92, 0, 0
12, Run: 009, F, 100, 0, 0
12, Run: 010, F, 97, 0, 0
12, Run: 011, F, 108, 0, 0
12, Run: 012, F, 87, 0, 0
12, Run: 013, F, 99, 0, 0
12, Run: 014, F, 111, 0, 0
12, Run: 015, F, 97, 0, 0
12, Run: 016, F, 113, 0, 0
12, Run: 017, F, 115, 0, 0
12, Run: 018, F, 103, 0, 0
12, Run: 019, F, 99, 0, 0
12, Run: 020, F, 100, 0, 0
12, Run: 021, F, 83, 0, 0
12, Run: 022, F, 116, 0, 0
12, Run: 023, F, 104, 0, 0
12, Run: 024, F, 94, 0, 0
12, Run: 025, F, 93, 0, 0
12, Run: 026, F, 94, 0, 0
12, Run: 027, F, 108, 0, 0
12, Run: 028, F, 101, 0, 0
12, Run: 029, F, 110, 0, 0
12, Run: 030, F, 110, 0, 0
12, Run: 031, F, 107, 0, 0
12, Run: 032, F, 108, 0, 0
12, Run: 033, F, 104, 0, 0
12, Run: 034, F, 88, 0, 0
12, Run: 035, F, 99, 0, 0
12, Run: 036, F, 118, 0, 0
12, Run: 037, F, 94, 0, 0
12, Run: 038, F, 104, 0, 0
12, Run: 039, F, 85, 0, 0
12, Run: 040, F, 99, 0, 0
12, Run: 041, F, 93, 0, 0
12, Run: 042, F, 112, 0, 0
12, Run: 043, F, 107, 0, 0
12, Run: 044, F, 90, 0, 0
12, Run: 045, F, 108, 0, 0
12, Run: 046, F, 100, 0, 0
12, Run: 047, F, 94, 0, 0
12, Run: 048, F, 93, 0, 0
12, Run: 049, F, 111, 0, 0
12, Run: 050, F, 95, 0, 0
12, Run: 051, F, 90, 0, 0
12, Run: 052, F, 101, 0, 0
12, Run: 053, F, 113, 0, 0
12, Run: 054, F, 113, 0, 0
12, Run: 055, F, 108, 0, 0
12, Run: 056, F, 92, 0, 0
12, Run: 057, F, 105, 0, 0
12, Run: 058, F, 82, 0, 0
12, Run: 059, F, 87, 0, 0
12, Run: 060, F, 98, 0, 0
12, Run: 061, F, 90, 0, 0
12, Run: 062, F, 86, 0, 0
12, Run: 063, F, 87, 0, 0
12, Run: 064, F, 110, 0, 0
12, Run: 065, F, 94, 0, 0
12, Run: 066, F, 82, 0, 0
12, Run: 067, F, 110, 0, 0
12, Run: 068, F, 68, 0, 0
12, Run: 069, F, 98, 0, 0
12, Run: 070, F, 102, 0, 0
12, Run: 071, F, 108, 0, 0
12, Run: 072, F, 100, 0, 0
12, Run: 073, F, 107, 0, 0
12, Run: 074, F, 78, 0, 0
12, Run: 075, F, 105, 0, 0
12, Run: 076, F, 102, 0, 0
12, Run: 077, F, 108, 0, 0
12, Run: 078, F, 103, 0, 0
12, Run: 079, F, 102, 0, 0
12, Run: 080, F, 87, 0, 0
12, Run: 081, F, 94, 0, 0
12, Run: 082, F, 104, 0, 0
12, Run: 083, F, 88, 0, 0
12, Run: 084, F, 111, 0, 0
12, Run: 085, F, 88, 0, 0
12, Run: 086, F, 117, 0, 0
12, Run: 087, F, 98, 0, 0
12, Run: 088, F, 106, 0, 0
12, Run: 089, F, 92, 0, 0
12, Run: 090, F, 103, 0, 0
12, Run: 091, F, 131, 0, 0
12, Run: 092, F, 85, 0, 0
12, Run: 093, F, 107, 0, 0
12, Run: 094, F, 99, 0, 0
12, Run: 095, F, 101, 0, 0
12, Run: 096, F, 103, 0, 0
12, Run: 097, F, 93, 0, 0
12, Run: 098, F, 107, 0, 0
12, Run: 099, F, 104, 0, 0
12, Run: 100, F, 86, 0, 0
13, Run: 001, F, 100, 0, 0
13, Run: 002, F, 111, 0, 0
13, Run: 003, F, 94, 0, 0
13, Run: 004, F, 78, 0, 0
13, Run: 005, F, 91, 0, 0
13, Run: 006, F, 103, 0, 0
13, Run: 007, F, 84, 0, 0
13, Run: 008, F, 85, 0, 0
13, Run: 009, F, 101, 0, 0
13, Run: 010, F, 92, 0, 0
13, Run: 011, F, 88, 0, 0
13, Run: 012, F, 100, 0, 0
13, Run: 013, F, 91, 0, 0
13, Run: 014, F, 113, 0, 0
13, Run: 015, F, 99, 0, 0
13, Run: 016, F, 112, 0, 0
13, Run: 017, F, 121, 0, 0
13, Run: 018, F, 109, 0, 0
13, Run: 019, F, 92, 0, 0
13, Run: 020, F, 89, 0, 0
13, Run: 021, F, 98, 0, 0
13, Run: 022, F, 112, 0, 0
13, Run: 023, F, 92, 0, 0
13, Run: 024, F, 95, 0, 0
13, Run: 025, F, 89, 0, 0
13, Run: 026, F, 108, 0, 0
13, Run: 027, F, 109, 0, 0
13, Run: 028, F, 98, 0, 0
13, Run: 029, F, 113, 0, 0
13, Run: 030, F, 108, 0, 0
13, Run: 031, F, 99, 0, 0
13, Run: 032, F, 77, 0, 0
13, Run: 033, F, 97, 0, 0
13, Run: 034, F, 82, 0, 0
13, Run: 035, F, 79, 0, 0
13, Run: 036, F, 89, 0, 0
13, Run: 037, F, 100, 0, 0
13, Run: 038, F, 103, 0, 0
13, Run: 039, F, 93, 0, 0
13, Run: 040, F, 98, 0, 0
13, Run: 041, F, 102, 0, 0
13, Run: 042, F, 107, 0, 0
13, Run: 043, F, 91, 0, 0
13, Run: 044, F, 99, 0, 0
13, Run: 045, F, 98, 0, 0
13, Run: 046, F, 106, 0, 0
13, Run: 047, F, 112, 0, 0
13, Run: 048, F, 115, 0, 0
13, Run: 049, F, 103, 0, 0
13, Run: 050, F, 100, 0, 0
13, Run: 051, F, 105, 0, 0
13, Run: 052, F, 108, 0, 0
13, Run: 053, F, 123, 0, 0
13, Run: 054, F, 87, 0, 0
13, Run: 055, F, 99, 0, 0
13, Run: 056, F, 97, 0, 0
13, Run: 057, F, 89, 0, 0
13, Run: 058, F, 91, 0, 0
13, Run: 059, F, 94, 0, 0
13, Run: 060, F, 108, 0, 0
13, Run: 061, F, 113, 0, 0
13, Run: 062, F, 96, 0, 0
13, Run: 063, F, 100, 0, 0
13, Run: 064, F, 103, 0, 0
13, Run: 065, F, 112, 0, 0
13, Run: 066, F, 112, 0, 0
13, Run: 067, F, 93, 0, 0
13, Run: 068, F, 108, 0, 0
13, Run: 069, F, 90, 0, 0
13, Run: 070, F, 85, 0, 0
13, Run: 071, F, 99, 0, 0
13, Run: 072, F, 96, 0, 0
13, Run: 073, F, 87, 0, 0
13, Run: 074, F, 95, 0, 0
13, Run: 075, F, 101, 0, 0
13, Run: 076, F, 99, 0, 0
13, Run: 077, F, 85, 0, 0
13, Run: 078, F, 81, 0, 0
13, Run: 079, F, 109, 0, 0
13, Run: 080, F, 106, 0, 0
13, Run: 081, F, 107, 0, 0
13, Run: 082, F, 88, 0, 0
13, Run: 083, F, 115, 0, 0
13, Run: 084, F, 88, 0, 0
13, Run: 085, F, 94, 0, 0
13, Run: 086, F, 107, 0, 0
13, Run: 087, F, 93, 0, 0
13, Run: 088, F, 108, 0, 0
13, Run: 089, F, 108, 0, 0
13, Run: 090, F, 106, 0, 0
13, Run: 091, F, 91, 0, 0
13, Run: 092, F, 117, 0, 0
13, Run: 093, F, 79, 0, 0
13, Run: 094, F, 101, 0, 0
13, Run: 095, F, 116, 0, 0
13, Run: 096, F, 99, 0, 0
13, Run: 097, F, 107, 0, 0
13, Run: 098, F, 98, 0, 0
13, Run: 099, F, 106, 0, 0
13, Run: 100, F, 97, 0, 0
14, Run: 001, F, 115, 0, 0
14, Run: 002, F, 95, 0, 0
14, Run: 003, F, 103, 0, 0
14, Run: 004, F, 99, 0, 0
14, Run: 005, F, 102, 0, 0
14, Run: 006, F, 104, 0, 0
14, Run: 007, F, 113, 0, 0
14, Run: 008, F, 94, 0, 0
14, Run: 009, F, 110, 0, 0
14, Run: 010, F, 82, 0, 0
14, Run: 011, F, 102, 0, 0
14, Run: 012, F, 114, 0, 0
14, Run: 013, F, 88, 0, 0
14, Run: 014, F, 106, 0, 0
14, Run: 015, F, 117, 0, 0
14, Run: 016, F, 96, 0, 0
14, Run: 017, F, 109, 0, 0
14, Run: 018, F, 107, 0, 0
14, Run: 019, F, 114, 0, 0
14, Run: 020, F, 94, 0, 0
14, Run: 021, F, 99, 0, 0
14, Run: 022, F, 96, 0, 0
14, Run: 023, F, 94, 0, 0
14, Run: 024, F, 91, 0, 0
14, Run: 025, F, 111, 0, 0
14, Run: 026, F, 101, 0, 0
14, Run: 027, F, 103, 0, 0
14, Run: 028, F, 95, 0, 0
14, Run: 029, F, 92, 0, 0
14, Run: 030, F, 100, 0, 0
14, Run: 031, F, 108, 0, 0
14, Run: 032, F, 89, 0, 0
14, Run: 033, F, 85, 0, 0
14, Run: 034, F, 95, 0, 0
14, Run: 035, F, 116, 0, 0
14, Run: 036, F, 112, 0, 0
14, Run: 037, F, 109, 0, 0
14, Run: 038, F, 96, 0, 0
14, Run: 039, F, 98, 0, 0
14, Run: 040, F, 95, 0, 0
14, Run: 041, F, 99, 0, 0
14, Run: 042, F, 115, 0, 0
14, Run: 043, F, 105, 0, 0
14, Run: 044, F, 105, 0, 0
14, Run: 045, F, 100, 0, 0
14, Run: 046, F, 99, 0, 0
14, Run: 047, F, 104, 0, 0
14, Run: 048, F, 113, 0, 0
14, Run: 049, F, 94, 0, 0
14, Run: 050, F, 106, 0, 0
14, Run: 051, F, 96, 0, 0
14, Run: 052, F, 107, 0, 0
14, Run: 053, F, 112, 0, 0
14, Run: 054, F, 105, 0, 0
14, Run: 055, F, 85, 0, 0
14, Run: 056, F, 108, 0, 0
14, Run: 057, F, 106, 0, 0
14, Run: 058, F, 95, 0, 0
14, Run: 059, F, 90, 0, 0
14, Run: 060, F, 112, 0, 0
14, Run: 061, F, 113, 0, 0
14, Run: 062, F, 111, 0, 0
14, Run: 063, F, 90, 0, 0
14, Run: 064, F, 95, 0, 0
14, Run: 065, F, 101, 0, 0
14, Run: 066, F, 114, 0, 0
14, Run: 067, F, 104, 0, 0
14, Run: 068, F, 80, 0, 0
14, Run: 069, F, 100, 0, 0
14, Run: 070, F, 101, 0, 0
14, Run: 071, F, 97, 0, 0
14, Run: 072, F, 92, 0, 0
14, Run: 073, F, 94, 0, 0
14, Run: 074, F, 114, 0, 0
14, Run: 075, F, 98, 0, 0
14, Run: 076, F, 87, 0, 0
14, Run: 077, F, 119, 0, 0
14, Run: 078, F, 103, 0, 0
14, Run: 079, F, 93, 0, 0
14, Run: 080, F, 106, 0, 0
14, Run: 081, F, 92, 0, 0
14, Run: 082, F, 100, 0, 0
14, Run: 083, F, 100, 0, 0
14, Run: 084, F, 114, 0, 0
14, Run: 085, F, 90, 0, 0
14, Run: 086, F, 91, 0, 0
14, Run: 087, F, 102, 0, 0
14, Run: 088, F, 85, 0, 0
14, Run: 089, F, 105, 0, 0
14, Run: 090, F, 103, 0, 0
14, Run: 091, F, 95, 0, 0
14, Run: 092, F, 111, 0, 0
14, Run: 093, F, 102, 0, 0
14, Run: 094, F, 111, 0, 0
14, Run: 095, F, 117, 0, 0
14, Run: 096, F, 110, 0, 0
14, Run: 097, F, 96, 0, 0
14, Run: 098, F, 97, 0, 0
14, Run: 099, F, 113, 0, 0
14, Run: 100, F, 88, 0, 0
15, Run: 001, F, 92, 0, 0
15, Run: 002, F, 111, 0, 0
15, Run: 003, F, 121, 0, 0
15, Run: 004, F, 107, 0, 0
15, Run: 005, F, 101, 0, 0
15, Run: 006, F, 98, 0, 0
15, Run: 007, F, 109, 0, 0
15, Run: 008, F, 95, 0, 0
15, Run: 009, F, 90, 0, 0
15, Run: 010, F, 98, 0, 0
15, Run: 011, F, 91, 0, 0
15, Run: 012, F, 100, 0, 0
15, Run: 013, F, 108, 0, 0
15, Run: 014, F, 83, 0, 0
15, Run: 015, F, 102, 0, 0
15, Run: 016, F, 86, 0, 0
15, Run: 017, F, 110, 0, 0
15, Run: 018, F, 83, 0, 0
15, Run: 019, F, 94, 0, 0
15, Run: 020, F, 90, 0, 0
15, Run: 021, F, 96, 0, 0
15, Run: 022, F, 80, 0, 0
15, Run: 023, F, 102, 0, 0
15, Run: 024, F, 121, 0, 0
15, Run: 025, F, 91, 0, 0
15, Run: 026, F, 102, 0, 0
15, Run: 027, F, 115, 0, 0
15, Run: 028, F, 98, 0, 0
15, Run: 029, F, 110, 0, 0
15, Run: 030, F, 99, 0, 0
15, Run: 031, F, 80, 0, 0
15, Run: 032, F, 116, 0, 0
15, Run: 033, F, 95, 0, 0
15, Run: 034, F, 105, 0, 0
15, Run: 035, F, 91, 0, 0
15, Run: 036, F, 114, 0, 0
15, Run: 037, F, 92, 0, 0
15, Run: 038, F, 98, 0, 0
15, Run: 039, F, 98, 0, 0
15, Run: 040, F, 96, 0, 0
15, Run: 041, F, 108, 0, 0
15, Run: 042, F, 115, 0, 0
15, Run: 043, F, 87, 0, 0
15, Run: 044, F, 105, 0, 0
15, Run: 045, F, 98, 0, 0
15, Run: 046, F, 114, 0, 0
15, Run: 047, F, 137, 0, 0
15, Run: 048, F, 103, 0, 0
15, Run: 049, F, 113, 0, 0
15, Run: 050, F, 95, 0, 0
15, Run: 051, F, 83, 0, 0
15, Run: 052, F, 107, 0, 0
15, Run: 053, F, 97, 0, 0
15, Run: 054, F, 83, 0, 0
15, Run: 055, F, 98, 0, 0
15, Run: 056, F, 86, 0, 0
15, Run: 057, F, 90, 0, 0
15, Run: 058, F, 106, 0, 0
15, Run: 059, F, 99, 0, 0
15, Run: 060, F, 100, 0, 0
15, Run: 061, F, 83, 0, 0
15, Run: 062, F, 98, 0, 0
15, Run: 063, F, 100, 0, 0
15, Run: 064, F, 102, 0, 0
15, Run: 065, F, 110, 0, 0
15, Run: 066, F, 99, 0, 0
15, Run: 067, F, 85, 0, 0
15, Run: 068, F, 115, 0, 0
15, Run: 069, F, 100, 0, 0
15, Run: 070, F, 92, 0, 0
15, Run: 071, F, 118, 0, 0
15, Run: 072, F, 86, 0, 0
15, Run: 073, F, 113, 0, 0
15, Run: 074, F, 100, 0, 0
15, Run: 075, F, 116, 0, 0
15, Run: 076, F, 101, 0, 0
15, Run: 077, F, 87, 0, 0
15, Run: 078, F, 113, 0, 0
15, Run: 079, F, 103, 0, 0
15, Run: 080, F, 97, 0, 0
15, Run: 081, F, 96, 0, 0
15, Run: 082, F, 102, 0, 0
15, Run: 083, F, 89, 0, 0
15, Run: 084, F, 78, 0, 0
15, Run: 085, F, 118, 0, 0
15, Run: 086, F, 110, 0, 0
15, Run: 087, F, 119, 0, 0
15, Run: 088, F, 121, 0, 0
15, Run: 089, F, 106, 0, 0
15, Run: 090, F, 111, 0, 0
15, Run: 091, F, 98, 0, 0
15, Run: 092, F, 98, 0, 0
15, Run: 093, F, 102, 0, 0
15, Run: 094, F, 91, 0, 0
15, Run: 095, F, 99, 0, 0
15, Run: 096, F, 112, 0, 0
15, Run: 097, F, 104, 0, 0
15, Run: 098, F, 96, 0, 0
15, Run: 099, F, 103, 0, 0
15, Run: 100, F, 88, 0, 0
17, Run: 001, F, 100, 0, 0
17, Run: 002, F, 94, 0, 0
17, Run: 003, F, 104, 0, 0
17, Run: 004, F, 104, 0, 0
17, Run: 005, F, 112, 0, 0
17, Run: 006, F, 111, 0, 0
17, Run: 007, F, 96, 0, 0
17, Run: 008, F, 108, 0, 0
17, Run: 009, F, 93, 0, 0
17, Run: 010, F, 90, 0, 0
17, Run: 011, F, 98, 0, 0
17, Run: 012, F, 91, 0, 0
17, Run: 013, F, 108, 0, 0
17, Run: 014, F, 96, 0, 0
17, Run: 015, F, 99, 0, 0
17, Run: 016, F, 94, 0, 0
17, Run: 017, F, 108, 0, 0
17, Run: 018, F, 108, 0, 0
17, Run: 019, F, 98, 0, 0
17, Run: 020, F, 111, 0, 0
17, Run: 021, F, 101, 0, 0
17, Run: 022, F, 96, 0, 0
17, Run: 023, F, 91, 0, 0
17, Run: 024, F, 86, 0, 0
17, Run: 025, F, 97, 0, 0
17, Run: 026, F, 112, 0, 0
17, Run: 027, F, 119, 0, 0
17, Run: 028, F, 99, 0, 0
17, Run: 029, F, 90, 0, 0
17, Run: 030, F, 114, 0, 0
17, Run: 031, F, 105, 0, 0
17, Run: 032, F, 106, 0, 0
17, Run: 033, F, 113, 0, 0
17, Run: 034, F, 100, 0, 0
