Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F
4, Run: 029, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 030, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 031, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 032, F, 12, 0, 0, 0, 1, 0, 1, 0, 160, 160, 0, 1
4, Run: 033, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
4, Run: 034, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 035, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 036, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 037, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
4, Run: 038, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 039, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 040, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 041, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
4, Run: 042, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
4, Run: 043, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
4, Run: 044, F, 12, 0, 0, 0, 1, 0, 1, 0, 160, 160, 0, 1
4, Run: 045, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 046, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 047, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 048, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 049, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
4, Run: 050, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 051, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 052, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
4, Run: 053, F, 12, 0, 0, 0, 1, 0, 1, 0, 160, 160, 0, 1
4, Run: 054, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 055, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 056, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 057, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 058, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
4, Run: 059, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 060, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 061, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 062, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 063, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 064, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
4, Run: 065, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 066, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 067, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 068, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 069, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 070, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 071, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 072, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 073, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 074, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 075, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 076, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 077, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
4, Run: 078, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 079, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 080, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 081, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 082, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 083, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
4, Run: 084, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 085, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 086, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1
4, Run: 087, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 088, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 089, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 090, F, 13, 0, 0, 0, 1, 0, 1, 0, 154, 154, 0, 1
4, Run: 091, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 092, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 093, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 094, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1
4, Run: 095, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1
4, Run: 096, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 097, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 098, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1
4, Run: 099, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
4, Run: 100, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1
5, Run: 001, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 002, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 003, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 004, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 005, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 006, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 007, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 008, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 009, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 010, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 011, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 012, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 013, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 014, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 015, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 016, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 017, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 018, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 019, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 020, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 021, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 022, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 023, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 024, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 025, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 026, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 027, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 028, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 029, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 030, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 031, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 032, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 033, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 034, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 035, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 036, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 037, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 038, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 039, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 040, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 041, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 042, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 043, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 044, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 045, F, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1
5, Run: 046, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 047, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 048, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 049, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 050, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 051, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 052, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 053, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 054, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 055, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 056, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 057, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 058, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1
5, Run: 059, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 060, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 061, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 062, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 063, F, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1
5, Run: 064, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 065, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 066, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 067, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 068, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 069, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 070, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 071, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 072, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 073, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 074, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 075, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 076, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 077, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 078, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 079, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 080, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 081, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1
5, Run: 082, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 083, F, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1
5, Run: 084, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 085, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 086, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1
5, Run: 087, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 088, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 089, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 090, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 091, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 092, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 093, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 094, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 095, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
5, Run: 096, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1
5, Run: 097, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 098, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1
5, Run: 099, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1
5, Run: 100, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1
6, Run: 001, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 002, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 003, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 004, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 005, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 006, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 007, F, 38, 0, 0, 0, 1, 0, 1, 0, 820, 820, 0, 1
6, Run: 008, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1
6, Run: 009, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 010, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 011, F, 38, 0, 0, 0, 1, 0, 1, 0, 820, 820, 0, 1
6, Run: 012, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 013, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 014, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 015, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 016, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 017, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1
6, Run: 018, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 019, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 020, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 021, F, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1
6, Run: 022, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 023, F, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1
6, Run: 024, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 025, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 026, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 027, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 028, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 029, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 030, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 031, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 032, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1
6, Run: 033, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 034, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 035, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 036, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 037, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 038, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 039, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 040, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 041, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1
6, Run: 042, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 043, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 044, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 045, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1
6, Run: 046, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 047, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 048, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 049, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 050, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 051, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 052, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 053, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 054, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 055, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 056, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 057, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 058, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 059, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 060, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 061, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 062, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 063, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 064, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 065, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 066, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 067, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 068, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 069, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 070, F, 38, 0, 0, 0, 1, 0, 1, 0, 820, 820, 0, 1
6, Run: 071, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 072, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 073, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 074, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 075, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 076, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 077, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 078, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 079, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 080, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1
6, Run: 081, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 082, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 083, F, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1
6, Run: 084, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1
6, Run: 085, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 086, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1
6, Run: 087, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 088, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 089, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1
6, Run: 090, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 091, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1
6, Run: 092, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1
6, Run: 093, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 094, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1
6, Run: 095, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 096, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 097, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1
6, Run: 098, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1
6, Run: 099, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
6, Run: 100, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1
