Input Number, Run_Number, Result@ 100, V, X, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 001, F, 2, 1, 0, 125, 7, 12, 2, 140, 4
INVAR-1, Run: 002, F, 1, 1, 0, 90, 7, 12, 2, 99, 11
INVAR-1, Run: 003, F, 1, 1, 0, 102, 7, 12, 2, 118, 4
INVAR-1, Run: 004, F, 0, 1, 0, 94, 7, 12, 2, 112, 3
INVAR-1, Run: 005, F, 1, 0, 2, 82, 8, 12, 0, 2, 99
INVAR-1, Run: 006, F, 2, 1, 0, 95, 7, 12, 2, 107, 7
INVAR-1, Run: 007, F, 0, 1, 0, 110, 7, 12, 2, 125, 6
INVAR-1, Run: 008, F, 0, 1, 0, 111, 7, 12, 2, 129, 3
INVAR-1, Run: 009, F, 1, 0, 2, 124, 8, 12, 0, 2, 141
INVAR-1, Run: 010, F, 2, 1, 0, 104, 7, 12, 2, 113, 10
INVAR-1, Run: 011, F, 2, 0, 2, 94, 8, 12, 0, 1, 111
INVAR-1, Run: 012, F, 0, 1, 0, 104, 7, 12, 2, 119, 6
INVAR-1, Run: 013, F, 0, 1, 0, 86, 7, 12, 2, 106, 1
INVAR-1, Run: 014, F, 1, 0, 2, 83, 8, 12, 0, 2, 100
INVAR-1, Run: 015, F, 0, 1, 0, 115, 7, 12, 2, 133, 3
INVAR-1, Run: 016, F, 1, 1, 0, 94, 6, 11, 5, 107, 8
INVAR-1, Run: 017, F, 2, 1, 0, 115, 7, 12, 2, 127, 7
INVAR-1, Run: 018, F, 1, 1, 0, 92, 7, 12, 2, 105, 7
INVAR-1, Run: 019, F, 0, 0, 2, 103, 8, 12, 0, 2, 121
INVAR-1, Run: 020, F, 1, 1, 0, 88, 7, 12, 2, 101, 7
INVAR-1, Run: 021, F, 0, 1, 0, 95, 7, 12, 2, 110, 6
INVAR-1, Run: 022, F, 0, 0, 2, 99, 8, 12, 0, 7, 112
INVAR-1, Run: 023, F, 2, 0, 2, 90, 8, 12, 0, 1, 107
INVAR-1, Run: 024, F, 0, 0, 2, 101, 8, 12, 0, 2, 119
INVAR-1, Run: 025, F, 1, 0, 2, 94, 8, 12, 0, 5, 108
INVAR-1, Run: 026, F, 1, 1, 0, 106, 7, 12, 2, 124, 2
INVAR-1, Run: 027, F, 0, 0, 2, 97, 7, 11, 3, 4, 114
INVAR-1, Run: 028, F, 0, 1, 0, 112, 7, 12, 2, 125, 8
INVAR-1, Run: 029, F, 1, 1, 0, 100, 7, 12, 2, 113, 7
INVAR-1, Run: 030, F, 1, 1, 0, 104, 7, 12, 2, 119, 5
INVAR-1, Run: 031, F, 1, 1, 0, 98, 7, 12, 2, 114, 4
INVAR-1, Run: 032, F, 2, 1, 0, 107, 7, 12, 2, 121, 5
INVAR-1, Run: 033, F, 2, 1, 0, 92, 7, 12, 2, 102, 9
INVAR-1, Run: 034, F, 0, 1, 0, 85, 6, 11, 5, 105, 2
INVAR-1, Run: 035, F, 2, 1, 0, 98, 7, 12, 2, 111, 6
INVAR-1, Run: 036, F, 1, 1, 0, 85, 7, 12, 2, 103, 2
INVAR-1, Run: 037, F, 0, 1, 0, 113, 7, 12, 2, 132, 2
INVAR-1, Run: 038, F, 0, 1, 0, 93, 7, 12, 2, 107, 7
INVAR-1, Run: 039, F, 0, 1, 0, 99, 7, 12, 2, 116, 4
INVAR-1, Run: 040, F, 2, 1, 0, 122, 7, 12, 2, 129, 12
INVAR-1, Run: 041, F, 0, 1, 0, 118, 7, 12, 2, 135, 4
INVAR-1, Run: 042, F, 0, 1, 0, 106, 7, 12, 2, 121, 6
INVAR-1, Run: 043, F, 0, 0, 2, 111, 7, 11, 3, 5, 127
INVAR-1, Run: 044, F, 1, 0, 2, 106, 8, 12, 0, 9, 116
INVAR-1, Run: 045, F, 1, 1, 0, 107, 6, 11, 5, 123, 5
INVAR-1, Run: 046, F, 0, 0, 2, 108, 8, 12, 0, 6, 122
INVAR-1, Run: 047, F, 0, 0, 2, 102, 7, 11, 3, 3, 120
INVAR-1, Run: 048, F, 0, 1, 0, 102, 7, 12, 2, 118, 5
INVAR-1, Run: 049, F, 1, 1, 0, 98, 7, 12, 2, 116, 2
INVAR-1, Run: 050, F, 1, 0, 2, 109, 8, 12, 0, 5, 123
INVAR-1, Run: 051, F, 0, 0, 2, 93, 8, 12, 0, 13, 100
INVAR-1, Run: 052, F, 0, 0, 2, 93, 8, 12, 0, 10, 103
INVAR-1, Run: 053, F, 0, 0, 2, 93, 8, 12, 0, 5, 108
INVAR-1, Run: 054, F, 1, 1, 0, 115, 6, 11, 5, 129, 7
INVAR-1, Run: 055, F, 1, 1, 0, 109, 7, 12, 2, 126, 3
INVAR-1, Run: 056, F, 1, 1, 0, 116, 7, 12, 2, 134, 2
INVAR-1, Run: 057, F, 0, 1, 0, 86, 7, 12, 2, 97, 10
INVAR-1, Run: 058, F, 0, 1, 0, 95, 7, 12, 2, 112, 4
INVAR-1, Run: 059, F, 3, 1, 0, 114, 7, 12, 2, 119, 13
INVAR-1, Run: 060, F, 1, 1, 0, 102, 7, 12, 2, 116, 6
INVAR-1, Run: 061, F, 1, 1, 0, 100, 7, 12, 2, 112, 8
INVAR-1, Run: 062, F, 0, 1, 0, 110, 7, 12, 2, 125, 6
INVAR-1, Run: 063, F, 1, 1, 0, 109, 7, 12, 2, 123, 6
INVAR-1, Run: 064, F, 0, 0, 2, 109, 7, 11, 3, 2, 128
INVAR-1, Run: 065, F, 1, 0, 2, 116, 8, 12, 0, 1, 134
INVAR-1, Run: 066, F, 1, 0, 2, 103, 8, 12, 0, 4, 118
INVAR-1, Run: 067, F, 0, 1, 0, 102, 7, 12, 2, 113, 10
INVAR-1, Run: 068, F, 1, 1, 0, 108, 7, 12, 2, 126, 2
INVAR-1, Run: 069, F, 2, 1, 0, 108, 7, 12, 2, 122, 5
INVAR-1, Run: 070, F, 0, 1, 0, 97, 7, 12, 2, 109, 9
INVAR-1, Run: 071, F, 1, 1, 0, 88, 7, 12, 2, 101, 7
INVAR-1, Run: 072, F, 1, 1, 0, 88, 7, 12, 2, 101, 7
INVAR-1, Run: 073, F, 0, 0, 2, 94, 7, 11, 3, 4, 111
INVAR-1, Run: 074, F, 1, 1, 0, 77, 7, 12, 2, 95, 2
INVAR-1, Run: 075, F, 1, 1, 0, 111, 7, 12, 2, 126, 5
INVAR-1, Run: 076, F, 0, 0, 2, 101, 7, 11, 3, 3, 119
INVAR-1, Run: 077, F, 0, 1, 0, 102, 7, 12, 2, 115, 8
INVAR-1, Run: 078, F, 1, 0, 2, 102, 8, 12, 0, 1, 120
INVAR-1, Run: 079, F, 0, 0, 2, 101, 7, 11, 3, 2, 120
INVAR-1, Run: 080, F, 1, 1, 0, 92, 7, 12, 2, 106, 6
INVAR-1, Run: 081, F, 1, 0, 2, 101, 8, 12, 0, 5, 115
INVAR-1, Run: 082, F, 0, 1, 0, 85, 7, 12, 2, 99, 7
INVAR-1, Run: 083, F, 1, 1, 0, 108, 7, 12, 2, 119, 9
INVAR-1, Run: 084, F, 0, 0, 2, 96, 8, 12, 0, 5, 111
INVAR-1, Run: 085, F, 3, 1, 0, 101, 7, 12, 2, 115, 4
INVAR-1, Run: 086, F, 5, 1, 0, 95, 7, 12, 2, 108, 3
INVAR-1, Run: 087, F, 0, 1, 0, 98, 7, 12, 2, 116, 3
INVAR-1, Run: 088, F, 1, 1, 0, 97, 7, 12, 2, 108, 9
INVAR-1, Run: 089, F, 2, 1, 0, 101, 7, 12, 2, 110, 10
INVAR-1, Run: 090, F, 2, 1, 0, 83, 7, 12, 2, 93, 9
INVAR-1, Run: 091, F, 2, 0, 2, 109, 7, 11, 3, 3, 125
INVAR-1, Run: 092, F, 0, 0, 2, 96, 7, 11, 3, 5, 112
INVAR-1, Run: 093, F, 0, 0, 2, 101, 8, 12, 0, 6, 115
INVAR-1, Run: 094, F, 1, 1, 0, 92, 7, 12, 2, 106, 6
INVAR-1, Run: 095, F, 1, 0, 2, 96, 8, 12, 0, 5, 110
INVAR-1, Run: 096, F, 0, 0, 2, 104, 8, 12, 0, 1, 123
INVAR-1, Run: 097, F, 1, 1, 0, 101, 7, 12, 2, 114, 7
INVAR-1, Run: 098, F, 0, 0, 2, 99, 8, 12, 0, 6, 113
INVAR-1, Run: 099, F, 3, 1, 0, 92, 7, 12, 2, 107, 3
INVAR-1, Run: 100, F, 1, 1, 0, 88, 7, 12, 2, 106, 2
INVAR-10, Run: 001, F, 0, 0, 2, 98, 14, 16, 0, 15, 113
INVAR-10, Run: 002, F, 1, 1, 0, 103, 13, 16, 2, 129, 4
INVAR-10, Run: 003, F, 3, 1, 0, 96, 12, 15, 5, 109, 16
INVAR-10, Run: 004, F, 0, 0, 2, 101, 14, 16, 0, 1, 130
INVAR-10, Run: 005, F, 2, 1, 0, 89, 13, 16, 2, 115, 3
INVAR-10, Run: 006, F, 1, 1, 0, 85, 13, 16, 2, 106, 9
INVAR-10, Run: 007, F, 3, 0, 2, 87, 14, 16, 0, 7, 107
INVAR-10, Run: 008, F, 2, 1, 0, 92, 13, 16, 2, 113, 8
INVAR-10, Run: 009, F, 1, 1, 0, 104, 13, 16, 2, 126, 8
INVAR-10, Run: 010, F, 0, 1, 0, 97, 12, 15, 5, 117, 12
INVAR-10, Run: 011, F, 2, 1, 0, 101, 12, 15, 5, 126, 5
INVAR-10, Run: 012, F, 0, 0, 2, 98, 14, 16, 0, 6, 122
INVAR-10, Run: 013, F, 2, 1, 0, 106, 13, 16, 2, 130, 5
INVAR-10, Run: 014, F, 0, 1, 0, 99, 13, 16, 2, 126, 4
INVAR-10, Run: 015, F, 0, 0, 2, 93, 14, 16, 0, 7, 116
INVAR-10, Run: 016, F, 1, 0, 2, 100, 14, 16, 0, 4, 125
INVAR-10, Run: 017, F, 0, 0, 2, 110, 14, 16, 0, 3, 137
INVAR-10, Run: 018, F, 1, 1, 0, 96, 13, 16, 2, 122, 4
INVAR-10, Run: 019, F, 0, 0, 2, 100, 14, 16, 0, 5, 125
INVAR-10, Run: 020, F, 2, 1, 0, 89, 12, 15, 5, 111, 8
INVAR-10, Run: 021, F, 2, 1, 0, 105, 13, 16, 2, 119, 15
INVAR-10, Run: 022, F, 2, 1, 0, 102, 13, 16, 2, 122, 9
INVAR-10, Run: 023, F, 0, 1, 0, 86, 13, 16, 2, 104, 13
INVAR-10, Run: 024, F, 0, 1, 0, 109, 13, 16, 2, 130, 10
INVAR-10, Run: 025, F, 0, 0, 2, 101, 14, 16, 0, 8, 123
INVAR-10, Run: 026, F, 1, 1, 0, 97, 13, 16, 2, 114, 13
INVAR-10, Run: 027, F, 0, 0, 2, 85, 13, 15, 3, 3, 113
INVAR-10, Run: 028, F, 1, 0, 2, 93, 13, 15, 3, 1, 122
INVAR-10, Run: 029, F, 1, 0, 2, 111, 14, 16, 0, 4, 136
INVAR-10, Run: 030, F, 3, 1, 0, 85, 13, 16, 2, 97, 16
INVAR-10, Run: 031, F, 0, 1, 0, 107, 13, 16, 2, 129, 9
INVAR-10, Run: 032, F, 0, 0, 2, 92, 13, 15, 3, 10, 113
INVAR-10, Run: 033, F, 0, 0, 2, 112, 13, 15, 3, 3, 140
INVAR-10, Run: 034, F, 1, 1, 0, 101, 13, 16, 2, 119, 12
INVAR-10, Run: 035, F, 1, 1, 0, 107, 12, 15, 5, 132, 6
INVAR-10, Run: 036, F, 1, 1, 0, 111, 13, 16, 2, 135, 6
INVAR-10, Run: 037, F, 1, 1, 0, 89, 13, 16, 2, 109, 10
INVAR-10, Run: 038, F, 1, 0, 2, 92, 14, 16, 0, 3, 118
INVAR-10, Run: 039, F, 0, 1, 0, 87, 13, 16, 2, 104, 14
INVAR-10, Run: 040, F, 0, 1, 0, 80, 13, 16, 2, 101, 10
INVAR-10, Run: 041, F, 1, 1, 0, 97, 13, 16, 2, 121, 6
INVAR-10, Run: 042, F, 0, 1, 0, 84, 13, 16, 2, 101, 14
INVAR-10, Run: 043, F, 1, 1, 0, 97, 13, 16, 2, 120, 7
INVAR-10, Run: 044, F, 1, 1, 0, 96, 13, 16, 2, 123, 3
INVAR-10, Run: 045, F, 3, 1, 0, 109, 12, 15, 5, 134, 4
INVAR-10, Run: 046, F, 1, 1, 0, 93, 13, 16, 2, 121, 2
INVAR-10, Run: 047, F, 0, 0, 2, 88, 14, 16, 0, 2, 116
INVAR-10, Run: 048, F, 0, 0, 2, 83, 13, 15, 3, 6, 108
INVAR-10, Run: 049, F, 1, 1, 0, 100, 13, 16, 2, 118, 12
INVAR-10, Run: 050, F, 2, 0, 2, 107, 13, 15, 3, 6, 130
INVAR-10, Run: 051, F, 2, 0, 2, 103, 13, 15, 3, 5, 127
INVAR-10, Run: 052, F, 1, 1, 0, 98, 13, 16, 2, 117, 11
INVAR-10, Run: 053, F, 0, 1, 0, 100, 13, 16, 2, 127, 4
INVAR-10, Run: 054, F, 1, 0, 2, 96, 14, 16, 0, 14, 111
INVAR-10, Run: 055, F, 2, 1, 0, 99, 13, 16, 2, 125, 3
INVAR-10, Run: 056, F, 2, 0, 2, 102, 13, 15, 3, 14, 117
INVAR-10, Run: 057, F, 0, 0, 2, 110, 13, 15, 3, 10, 131
INVAR-10, Run: 058, F, 0, 1, 0, 103, 13, 16, 2, 133, 1
INVAR-10, Run: 059, F, 2, 1, 0, 79, 13, 16, 2, 92, 16
INVAR-10, Run: 060, F, 1, 1, 0, 96, 13, 16, 2, 118, 8
INVAR-10, Run: 061, F, 0, 1, 0, 95, 13, 16, 2, 121, 5
INVAR-10, Run: 062, F, 0, 0, 2, 109, 14, 16, 0, 9, 130
INVAR-10, Run: 063, F, 1, 0, 2, 87, 12, 14, 6, 5, 113
INVAR-10, Run: 064, F, 1, 1, 0, 114, 13, 16, 2, 132, 12
INVAR-10, Run: 065, F, 0, 0, 2, 102, 14, 16, 0, 8, 124
INVAR-10, Run: 066, F, 0, 1, 0, 87, 13, 16, 2, 110, 8
INVAR-10, Run: 067, F, 0, 0, 2, 95, 14, 16, 0, 7, 118
INVAR-10, Run: 068, F, 0, 1, 0, 120, 13, 16, 2, 141, 10
INVAR-10, Run: 069, F, 1, 1, 0, 105, 13, 16, 2, 124, 11
INVAR-10, Run: 070, F, 0, 0, 2, 93, 14, 16, 0, 8, 115
INVAR-10, Run: 071, F, 1, 1, 0, 102, 13, 16, 2, 118, 14
INVAR-10, Run: 072, F, 4, 1, 0, 116, 13, 16, 2, 139, 4
INVAR-10, Run: 073, F, 0, 0, 2, 99, 13, 15, 3, 9, 121
INVAR-10, Run: 074, F, 2, 1, 0, 111, 13, 16, 2, 131, 9
INVAR-10, Run: 075, F, 0, 0, 2, 97, 13, 15, 3, 12, 116
INVAR-10, Run: 076, F, 1, 1, 0, 98, 13, 16, 2, 121, 7
INVAR-10, Run: 077, F, 0, 0, 2, 120, 13, 15, 3, 13, 138
INVAR-10, Run: 078, F, 1, 0, 2, 112, 13, 15, 3, 7, 135
INVAR-10, Run: 079, F, 0, 1, 0, 92, 13, 16, 2, 111, 12
INVAR-10, Run: 080, F, 1, 1, 0, 117, 13, 16, 2, 136, 11
INVAR-10, Run: 081, F, 0, 1, 0, 83, 12, 15, 5, 98, 17
INVAR-10, Run: 082, F, 0, 0, 2, 124, 14, 16, 0, 4, 150
INVAR-10, Run: 083, F, 2, 1, 0, 115, 13, 16, 2, 128, 16
INVAR-10, Run: 084, F, 2, 1, 0, 107, 13, 16, 2, 136, 0
INVAR-10, Run: 085, F, 1, 1, 0, 98, 13, 16, 2, 121, 7
INVAR-10, Run: 086, F, 1, 0, 2, 121, 14, 16, 0, 4, 146
INVAR-10, Run: 087, F, 0, 1, 0, 97, 13, 16, 2, 119, 9
INVAR-10, Run: 088, F, 1, 0, 2, 104, 14, 16, 0, 8, 125
INVAR-10, Run: 089, F, 0, 0, 2, 82, 14, 16, 0, 1, 111
INVAR-10, Run: 090, F, 2, 1, 0, 108, 13, 16, 2, 133, 4
INVAR-10, Run: 091, F, 1, 1, 0, 110, 13, 16, 2, 132, 8
INVAR-10, Run: 092, F, 3, 1, 0, 93, 13, 16, 2, 120, 1
INVAR-10, Run: 093, F, 1, 1, 0, 90, 13, 16, 2, 110, 10
INVAR-10, Run: 094, F, 3, 1, 0, 97, 13, 16, 2, 120, 5
INVAR-10, Run: 095, F, 0, 1, 0, 99, 13, 16, 2, 125, 5
INVAR-10, Run: 096, F, 1, 1, 0, 109, 13, 16, 2, 133, 6
INVAR-10, Run: 097, F, 1, 1, 0, 98, 12, 15, 5, 125, 4
INVAR-10, Run: 098, F, 1, 1, 0, 94, 13, 16, 2, 121, 3
INVAR-10, Run: 099, F, 1, 1, 0, 94, 13, 16, 2, 118, 6
INVAR-10, Run: 100, F, 0, 1, 0, 119, 13, 16, 2, 139, 11
INVAR-11, Run: 001, F, 102, 0, 0, 95, 18, 32, 4, 19, 28
INVAR-11, Run: 002, F, 114, 0, 0, 100, 19, 33, 1, 14, 25
INVAR-11, Run: 003, F, 102, 0, 0, 100, 19, 33, 1, 31, 20
INVAR-11, Run: 004, F, 108, 0, 0, 102, 19, 33, 1, 24, 23
INVAR-11, Run: 005, F, 105, 0, 0, 108, 18, 32, 4, 32, 25
INVAR-11, Run: 006, F, 121, 0, 0, 95, 19, 33, 1, 16, 11
INVAR-11, Run: 007, F, 126, 0, 0, 98, 19, 33, 1, 18, 7
INVAR-11, Run: 008, F, 84, 0, 0, 82, 18, 32, 4, 26, 26
INVAR-11, Run: 009, F, 120, 0, 0, 105, 19, 33, 1, 22, 16
INVAR-11, Run: 010, F, 102, 0, 0, 98, 19, 33, 1, 23, 26
INVAR-11, Run: 011, F, 139, 0, 0, 114, 19, 33, 1, 10, 18
INVAR-11, Run: 012, F, 114, 0, 0, 112, 18, 32, 4, 22, 30
INVAR-11, Run: 013, F, 108, 0, 0, 111, 18, 32, 4, 36, 21
INVAR-11, Run: 014, F, 98, 0, 0, 96, 18, 32, 4, 21, 31
INVAR-11, Run: 015, F, 142, 0, 0, 108, 19, 33, 1, 7, 12
INVAR-11, Run: 016, F, 116, 0, 0, 112, 19, 33, 1, 31, 18
INVAR-11, Run: 017, F, 110, 0, 0, 92, 18, 32, 4, 17, 19
INVAR-11, Run: 018, F, 100, 0, 0, 95, 18, 32, 4, 30, 19
INVAR-11, Run: 019, F, 109, 0, 0, 104, 19, 33, 1, 32, 16
INVAR-11, Run: 020, F, 132, 0, 0, 101, 19, 33, 1, 12, 10
INVAR-11, Run: 021, F, 106, 0, 0, 101, 18, 32, 4, 22, 27
INVAR-11, Run: 022, F, 122, 0, 0, 110, 19, 33, 1, 26, 15
INVAR-11, Run: 023, F, 142, 0, 0, 98, 19, 33, 1, 0, 9
INVAR-11, Run: 024, F, 108, 0, 0, 92, 19, 33, 1, 18, 19
INVAR-11, Run: 025, F, 126, 0, 0, 102, 18, 32, 4, 16, 14
INVAR-11, Run: 026, F, 106, 0, 0, 87, 19, 33, 1, 30, 4
INVAR-11, Run: 027, F, 103, 0, 0, 104, 18, 32, 4, 36, 19
INVAR-11, Run: 028, F, 67, 0, 0, 70, 18, 32, 4, 29, 28
INVAR-11, Run: 029, F, 101, 0, 0, 98, 18, 32, 4, 21, 30
INVAR-11, Run: 030, F, 118, 0, 0, 106, 18, 32, 4, 28, 14
INVAR-11, Run: 031, F, 120, 0, 0, 87, 19, 33, 1, 11, 9
INVAR-11, Run: 032, F, 115, 0, 0, 111, 18, 32, 4, 22, 28
INVAR-11, Run: 033, F, 111, 0, 0, 95, 19, 33, 1, 15, 22
INVAR-11, Run: 034, F, 105, 0, 0, 103, 18, 32, 4, 24, 28
INVAR-11, Run: 035, F, 115, 0, 0, 115, 18, 32, 4, 28, 26
INVAR-11, Run: 036, F, 136, 0, 0, 112, 19, 33, 1, 17, 12
INVAR-11, Run: 037, F, 77, 0, 0, 74, 18, 32, 4, 27, 24
INVAR-11, Run: 038, F, 128, 0, 0, 113, 19, 33, 1, 18, 20
INVAR-11, Run: 039, F, 101, 0, 0, 94, 18, 32, 4, 32, 15
INVAR-11, Run: 040, F, 123, 0, 0, 98, 19, 33, 1, 3, 25
INVAR-11, Run: 041, F, 89, 0, 0, 90, 18, 32, 4, 25, 30
INVAR-11, Run: 042, F, 88, 0, 0, 72, 19, 33, 1, 9, 28
INVAR-11, Run: 043, F, 143, 0, 0, 104, 19, 33, 1, 3, 11
INVAR-11, Run: 044, F, 96, 0, 0, 99, 18, 32, 4, 31, 26
INVAR-11, Run: 045, F, 108, 0, 0, 105, 18, 32, 4, 27, 24
INVAR-11, Run: 046, F, 138, 0, 0, 115, 19, 33, 1, 17, 13
INVAR-11, Run: 047, F, 126, 0, 0, 91, 19, 33, 1, 4, 14
INVAR-11, Run: 048, F, 131, 0, 0, 106, 19, 33, 1, 19, 9
INVAR-11, Run: 049, F, 99, 0, 0, 96, 17, 31, 7, 26, 26
INVAR-11, Run: 050, F, 117, 0, 0, 91, 19, 33, 1, 0, 27
INVAR-11, Run: 051, F, 121, 0, 0, 98, 19, 33, 1, 15, 15
INVAR-11, Run: 052, F, 122, 0, 0, 118, 18, 32, 4, 20, 30
INVAR-11, Run: 053, F, 104, 0, 0, 105, 19, 33, 1, 8, 46
INVAR-11, Run: 054, F, 126, 0, 0, 101, 19, 33, 1, 3, 25
INVAR-11, Run: 055, F, 123, 0, 0, 125, 18, 32, 4, 31, 25
INVAR-11, Run: 056, F, 125, 0, 0, 104, 19, 33, 1, 17, 15
INVAR-11, Run: 057, F, 79, 0, 0, 77, 18, 32, 4, 21, 31
INVAR-11, Run: 058, F, 108, 0, 0, 98, 18, 32, 4, 24, 20
INVAR-11, Run: 059, F, 104, 0, 0, 103, 19, 33, 1, 21, 31
INVAR-11, Run: 060, F, 108, 0, 0, 102, 18, 32, 4, 25, 23
INVAR-11, Run: 061, F, 144, 0, 0, 111, 19, 33, 1, 14, 6
INVAR-11, Run: 062, F, 120, 0, 0, 118, 18, 32, 4, 27, 25
INVAR-11, Run: 063, F, 90, 0, 0, 90, 18, 32, 4, 29, 25
INVAR-11, Run: 064, F, 120, 0, 0, 102, 19, 33, 1, 15, 20
INVAR-11, Run: 065, F, 137, 0, 0, 97, 19, 33, 1, 1, 12
INVAR-11, Run: 066, F, 99, 0, 0, 77, 18, 32, 4, 21, 11
INVAR-11, Run: 067, F, 119, 0, 0, 97, 17, 31, 7, 16, 17
INVAR-11, Run: 068, F, 94, 0, 0, 93, 18, 32, 4, 26, 27
INVAR-11, Run: 069, F, 117, 0, 0, 113, 19, 33, 1, 28, 21
INVAR-11, Run: 070, F, 88, 0, 0, 89, 19, 33, 1, 26, 28
INVAR-11, Run: 071, F, 130, 0, 0, 112, 19, 33, 1, 17, 18
INVAR-11, Run: 072, F, 136, 0, 0, 110, 19, 33, 1, 18, 9
INVAR-11, Run: 073, F, 95, 0, 0, 98, 18, 32, 4, 24, 33
INVAR-11, Run: 074, F, 129, 0, 0, 108, 18, 32, 4, 18, 15
INVAR-11, Run: 075, F, 103, 0, 0, 103, 18, 32, 4, 29, 25
INVAR-11, Run: 076, F, 130, 0, 0, 95, 18, 32, 4, 9, 10
INVAR-11, Run: 077, F, 129, 0, 0, 106, 19, 33, 1, 13, 17
INVAR-11, Run: 078, F, 96, 0, 0, 93, 19, 33, 1, 37, 13
INVAR-11, Run: 079, F, 104, 0, 0, 93, 18, 32, 4, 18, 25
INVAR-11, Run: 080, F, 119, 0, 0, 105, 19, 33, 1, 12, 27
INVAR-11, Run: 081, F, 133, 0, 0, 100, 19, 33, 1, 13, 7
INVAR-11, Run: 082, F, 131, 0, 0, 119, 18, 32, 4, 16, 26
INVAR-11, Run: 083, F, 148, 0, 0, 114, 19, 33, 1, 14, 5
INVAR-11, Run: 084, F, 109, 0, 0, 107, 18, 32, 4, 50, 2
INVAR-11, Run: 085, F, 115, 0, 0, 83, 19, 33, 1, 14, 7
INVAR-11, Run: 086, F, 73, 0, 0, 72, 17, 31, 7, 27, 27
INVAR-11, Run: 087, F, 99, 0, 0, 98, 19, 33, 1, 18, 34
INVAR-11, Run: 088, F, 110, 0, 0, 92, 19, 33, 1, 26, 9
INVAR-11, Run: 089, F, 95, 0, 0, 96, 19, 33, 1, 21, 33
INVAR-11, Run: 090, F, 107, 0, 0, 96, 19, 33, 1, 25, 17
INVAR-11, Run: 091, F, 122, 0, 0, 96, 18, 32, 4, 17, 11
INVAR-11, Run: 092, F, 123, 0, 0, 100, 19, 33, 1, 14, 16
INVAR-11, Run: 093, F, 95, 0, 0, 93, 18, 32, 4, 30, 22
INVAR-11, Run: 094, F, 139, 0, 0, 101, 18, 32, 4, 10, 6
INVAR-11, Run: 095, F, 123, 0, 0, 111, 18, 32, 4, 21, 21
INVAR-11, Run: 096, F, 110, 0, 0, 109, 18, 32, 4, 28, 25
INVAR-11, Run: 097, F, 107, 0, 0, 86, 18, 32, 4, 23, 10
INVAR-11, Run: 098, F, 86, 0, 0, 86, 18, 32, 4, 28, 26
INVAR-11, Run: 099, F, 103, 0, 0, 105, 18, 32, 4, 24, 32
INVAR-11, Run: 100, F, 121, 0, 0, 96, 18, 32, 4, 16, 13
INVAR-12, Run: 001, F, 0, 0, 1, 100, 43, 66, 1, 28, 182
INVAR-12, Run: 002, F, 1, 0, 1, 112, 43, 66, 1, 11, 210
INVAR-12, Run: 003, F, 1, 0, 1, 121, 43, 66, 1, 29, 201
INVAR-12, Run: 004, F, 0, 2, 0, 102, 42, 66, 2, 189, 23
INVAR-12, Run: 005, F, 0, 2, 0, 112, 42, 66, 2, 203, 19
INVAR-12, Run: 006, F, 0, 0, 1, 115, 43, 66, 1, 41, 184
INVAR-12, Run: 007, F, 0, 0, 1, 96, 42, 65, 4, 33, 174
INVAR-12, Run: 008, F, 2, 0, 1, 108, 42, 65, 4, 14, 203
INVAR-12, Run: 009, F, 0, 0, 1, 81, 42, 65, 4, 42, 150
INVAR-12, Run: 010, F, 1, 0, 1, 104, 42, 65, 4, 28, 186
INVAR-12, Run: 011, F, 0, 2, 0, 122, 42, 66, 2, 186, 46
INVAR-12, Run: 012, F, 0, 2, 0, 101, 42, 66, 2, 201, 10
INVAR-12, Run: 013, F, 1, 2, 0, 103, 42, 66, 2, 168, 44
INVAR-12, Run: 014, F, 1, 0, 1, 94, 43, 66, 1, 33, 170
INVAR-12, Run: 015, F, 2, 2, 0, 87, 42, 66, 2, 188, 7
INVAR-12, Run: 016, F, 2, 0, 1, 84, 43, 66, 1, 57, 135
INVAR-12, Run: 017, F, 2, 0, 1, 113, 42, 65, 4, 19, 203
INVAR-12, Run: 018, F, 0, 2, 0, 103, 42, 66, 2, 176, 37
INVAR-12, Run: 019, F, 0, 0, 1, 98, 43, 66, 1, 33, 175
INVAR-12, Run: 020, F, 0, 0, 1, 76, 41, 64, 7, 41, 147
INVAR-12, Run: 021, F, 0, 2, 0, 90, 42, 66, 2, 186, 14
INVAR-12, Run: 022, F, 0, 0, 1, 103, 42, 65, 4, 35, 179
INVAR-12, Run: 023, F, 1, 0, 1, 100, 43, 66, 1, 37, 172
INVAR-12, Run: 024, F, 1, 0, 1, 99, 42, 65, 4, 46, 163
INVAR-12, Run: 025, F, 0, 0, 1, 100, 42, 65, 4, 31, 180
INVAR-12, Run: 026, F, 2, 0, 1, 102, 43, 66, 1, 48, 162
INVAR-12, Run: 027, F, 1, 0, 1, 103, 43, 66, 1, 64, 148
INVAR-12, Run: 028, F, 0, 2, 0, 79, 42, 66, 2, 178, 11
INVAR-12, Run: 029, F, 2, 2, 0, 108, 41, 65, 5, 203, 14
INVAR-12, Run: 030, F, 0, 2, 0, 86, 42, 66, 2, 186, 10
INVAR-12, Run: 031, F, 0, 0, 1, 89, 42, 65, 4, 37, 163
