Input Number, Run_Number, Result@ 100, V, X, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-10, Run: 013, F, 2, 1, 0, 114, 13, 16, 2, 132, 11
INVAR-10, Run: 014, F, 1, 1, 0, 96, 13, 16, 2, 112, 14
INVAR-10, Run: 015, F, 1, 0, 2, 104, 13, 15, 3, 12, 122
INVAR-10, Run: 016, F, 2, 1, 0, 91, 13, 16, 2, 105, 15
INVAR-10, Run: 017, F, 0, 1, 0, 102, 13, 16, 2, 126, 7
INVAR-10, Run: 018, F, 2, 1, 0, 115, 12, 15, 5, 132, 13
INVAR-10, Run: 019, F, 2, 1, 0, 120, 13, 16, 2, 137, 12
INVAR-10, Run: 020, F, 1, 1, 0, 103, 13, 16, 2, 121, 12
INVAR-10, Run: 021, F, 0, 1, 0, 93, 13, 16, 2, 121, 3
INVAR-10, Run: 022, F, 2, 1, 0, 96, 13, 16, 2, 123, 2
INVAR-10, Run: 023, F, 0, 0, 2, 106, 14, 16, 0, 5, 131
INVAR-10, Run: 024, F, 1, 1, 0, 107, 13, 16, 2, 132, 5
INVAR-10, Run: 025, F, 1, 1, 0, 75, 13, 16, 2, 89, 16
INVAR-10, Run: 026, F, 1, 1, 0, 91, 13, 16, 2, 107, 14
INVAR-10, Run: 027, F, 0, 0, 2, 104, 13, 15, 3, 2, 133
INVAR-10, Run: 028, F, 1, 0, 2, 102, 14, 16, 0, 2, 129
INVAR-10, Run: 029, F, 1, 1, 0, 106, 13, 16, 2, 124, 12
INVAR-10, Run: 030, F, 0, 1, 0, 105, 13, 16, 2, 129, 7
INVAR-10, Run: 031, F, 2, 1, 0, 98, 13, 16, 2, 125, 2
INVAR-10, Run: 032, F, 0, 1, 0, 109, 13, 16, 2, 131, 9
INVAR-10, Run: 033, F, 1, 0, 2, 87, 14, 16, 0, 10, 106
INVAR-10, Run: 034, F, 0, 1, 0, 95, 13, 16, 2, 115, 11
INVAR-10, Run: 035, F, 2, 1, 0, 99, 12, 15, 5, 119, 10
INVAR-10, Run: 036, F, 3, 1, 0, 110, 13, 16, 2, 136, 2
INVAR-10, Run: 037, F, 0, 0, 2, 104, 14, 16, 0, 1, 133
INVAR-10, Run: 038, F, 4, 1, 0, 113, 13, 16, 2, 133, 7
INVAR-10, Run: 039, F, 1, 1, 0, 98, 13, 16, 2, 121, 7
INVAR-10, Run: 040, F, 2, 0, 2, 98, 13, 15, 3, 9, 118
INVAR-10, Run: 041, F, 1, 1, 0, 105, 13, 16, 2, 118, 17
INVAR-10, Run: 042, F, 0, 1, 0, 104, 13, 16, 2, 133, 2
INVAR-10, Run: 043, F, 1, 1, 0, 110, 13, 16, 2, 125, 15
INVAR-10, Run: 044, F, 4, 1, 0, 106, 13, 16, 2, 122, 11
INVAR-10, Run: 045, F, 0, 1, 0, 107, 12, 15, 5, 127, 12
INVAR-10, Run: 046, F, 0, 0, 2, 104, 12, 14, 6, 1, 135
INVAR-10, Run: 047, F, 0, 1, 0, 105, 13, 16, 2, 126, 10
INVAR-10, Run: 048, F, 0, 0, 2, 94, 13, 15, 3, 7, 118
INVAR-10, Run: 049, F, 1, 1, 0, 88, 13, 16, 2, 108, 10
INVAR-10, Run: 050, F, 0, 1, 0, 101, 13, 16, 2, 120, 12
INVAR-10, Run: 051, F, 1, 1, 0, 105, 13, 16, 2, 122, 13
INVAR-10, Run: 052, F, 2, 0, 2, 119, 13, 15, 3, 4, 144
INVAR-10, Run: 053, F, 2, 1, 0, 98, 12, 15, 5, 120, 8
INVAR-10, Run: 054, F, 1, 1, 0, 92, 13, 16, 2, 119, 3
INVAR-10, Run: 055, F, 0, 1, 0, 85, 12, 15, 5, 101, 16
INVAR-10, Run: 056, F, 3, 1, 0, 93, 13, 16, 2, 104, 17
INVAR-10, Run: 057, F, 3, 1, 0, 90, 13, 16, 2, 103, 15
INVAR-10, Run: 058, F, 1, 1, 0, 109, 13, 16, 2, 129, 10
INVAR-10, Run: 059, F, 1, 1, 0, 107, 13, 16, 2, 124, 13
INVAR-10, Run: 060, F, 3, 1, 0, 95, 13, 16, 2, 116, 7
INVAR-10, Run: 061, F, 0, 1, 0, 95, 13, 16, 2, 122, 4
INVAR-10, Run: 062, F, 0, 0, 2, 115, 14, 16, 0, 4, 141
INVAR-10, Run: 063, F, 1, 1, 0, 107, 13, 16, 2, 132, 5
INVAR-10, Run: 064, F, 0, 0, 2, 107, 13, 15, 3, 2, 136
INVAR-10, Run: 065, F, 0, 1, 0, 87, 12, 15, 5, 113, 6
INVAR-10, Run: 066, F, 1, 1, 0, 99, 13, 16, 2, 121, 8
INVAR-10, Run: 067, F, 0, 1, 0, 94, 13, 16, 2, 112, 13
INVAR-10, Run: 068, F, 1, 1, 0, 105, 13, 16, 2, 127, 8
INVAR-10, Run: 069, F, 3, 1, 0, 105, 13, 16, 2, 122, 11
INVAR-10, Run: 070, F, 0, 0, 2, 100, 14, 16, 0, 11, 119
INVAR-10, Run: 071, F, 0, 0, 2, 96, 14, 16, 0, 0, 126
INVAR-10, Run: 072, F, 1, 1, 0, 90, 13, 16, 2, 112, 8
INVAR-10, Run: 073, F, 2, 1, 0, 101, 13, 16, 2, 122, 8
INVAR-10, Run: 074, F, 1, 0, 2, 115, 14, 16, 0, 3, 141
INVAR-10, Run: 075, F, 1, 0, 2, 88, 13, 15, 3, 6, 112
INVAR-10, Run: 076, F, 1, 1, 0, 88, 13, 16, 2, 110, 8
INVAR-10, Run: 077, F, 1, 1, 0, 99, 13, 16, 2, 120, 9
INVAR-10, Run: 078, F, 0, 0, 2, 113, 14, 16, 0, 6, 137
INVAR-10, Run: 079, F, 0, 1, 0, 111, 13, 16, 2, 129, 13
INVAR-10, Run: 080, F, 1, 1, 0, 112, 13, 16, 2, 134, 8
INVAR-10, Run: 081, F, 0, 1, 0, 89, 13, 16, 2, 113, 7
INVAR-10, Run: 082, F, 1, 1, 0, 105, 13, 16, 2, 134, 1
INVAR-10, Run: 083, F, 0, 1, 0, 93, 13, 16, 2, 109, 15
INVAR-10, Run: 084, F, 1, 0, 2, 96, 13, 15, 3, 6, 120
INVAR-10, Run: 085, F, 1, 1, 0, 98, 13, 16, 2, 113, 15
INVAR-10, Run: 086, F, 0, 1, 0, 112, 12, 15, 5, 135, 9
INVAR-10, Run: 087, F, 0, 0, 2, 85, 14, 16, 0, 16, 99
INVAR-10, Run: 088, F, 0, 1, 0, 115, 13, 16, 2, 138, 8
INVAR-10, Run: 089, F, 1, 1, 0, 106, 12, 15, 5, 121, 16
INVAR-10, Run: 090, F, 0, 1, 0, 111, 13, 16, 2, 140, 2
INVAR-10, Run: 091, F, 1, 1, 0, 95, 13, 16, 2, 118, 7
INVAR-10, Run: 092, F, 5, 0, 2, 95, 13, 15, 3, 6, 115
INVAR-10, Run: 093, F, 1, 0, 2, 83, 14, 16, 0, 7, 105
INVAR-10, Run: 094, F, 1, 1, 0, 112, 13, 16, 2, 134, 8
INVAR-10, Run: 095, F, 0, 0, 2, 89, 13, 15, 3, 8, 112
INVAR-10, Run: 096, F, 2, 1, 0, 111, 13, 16, 2, 136, 4
INVAR-10, Run: 097, F, 0, 0, 2, 100, 13, 15, 3, 3, 128
INVAR-10, Run: 098, F, 3, 1, 0, 118, 13, 16, 2, 131, 15
INVAR-10, Run: 099, F, 0, 0, 2, 96, 13, 15, 3, 7, 120
INVAR-10, Run: 100, F, 0, 1, 0, 104, 13, 16, 2, 127, 8
INVAR-11, Run: 001, F, 107, 0, 0, 98, 19, 33, 1, 31, 13
INVAR-11, Run: 002, F, 140, 0, 0, 117, 18, 32, 4, 12, 19
INVAR-11, Run: 003, F, 109, 0, 0, 101, 18, 32, 4, 26, 20
INVAR-11, Run: 004, F, 113, 0, 0, 104, 18, 32, 4, 20, 25
INVAR-11, Run: 005, F, 107, 0, 0, 94, 19, 33, 1, 18, 22
INVAR-11, Run: 006, F, 133, 0, 0, 113, 19, 33, 1, 20, 13
INVAR-11, Run: 007, F, 103, 0, 0, 92, 19, 33, 1, 27, 15
INVAR-11, Run: 008, F, 107, 0, 0, 104, 18, 32, 4, 21, 30
INVAR-11, Run: 009, F, 120, 0, 0, 123, 18, 32, 4, 27, 30
INVAR-11, Run: 010, F, 90, 0, 0, 90, 18, 32, 4, 26, 28
INVAR-11, Run: 011, F, 113, 0, 0, 103, 18, 32, 4, 19, 25
INVAR-11, Run: 012, F, 86, 0, 0, 87, 18, 32, 4, 22, 33
INVAR-11, Run: 013, F, 120, 0, 0, 92, 19, 33, 1, 17, 8
INVAR-11, Run: 014, F, 105, 0, 0, 107, 18, 32, 4, 25, 31
INVAR-11, Run: 015, F, 115, 0, 0, 99, 18, 32, 4, 21, 17
INVAR-11, Run: 016, F, 102, 0, 0, 101, 19, 33, 1, 19, 33
INVAR-11, Run: 017, F, 138, 0, 0, 101, 19, 33, 1, 9, 7
INVAR-11, Run: 018, F, 96, 0, 0, 87, 18, 32, 4, 30, 15
INVAR-11, Run: 019, F, 120, 0, 0, 96, 19, 33, 1, 21, 8
INVAR-11, Run: 020, F, 110, 0, 0, 107, 18, 32, 4, 20, 31
INVAR-11, Run: 021, F, 104, 0, 0, 91, 19, 33, 1, 21, 19
INVAR-11, Run: 022, F, 97, 0, 0, 94, 19, 33, 1, 42, 8
INVAR-11, Run: 023, F, 102, 0, 0, 102, 19, 33, 1, 25, 28
INVAR-11, Run: 024, F, 104, 0, 0, 107, 18, 32, 4, 24, 33
INVAR-11, Run: 025, F, 146, 0, 0, 122, 19, 33, 1, 15, 14
INVAR-11, Run: 026, F, 133, 0, 0, 112, 18, 32, 4, 13, 20
INVAR-11, Run: 027, F, 120, 0, 0, 106, 19, 33, 1, 20, 19
INVAR-11, Run: 028, F, 95, 0, 0, 93, 18, 32, 4, 28, 24
INVAR-11, Run: 029, F, 113, 0, 0, 94, 18, 32, 4, 17, 18
INVAR-11, Run: 030, F, 75, 0, 0, 74, 18, 32, 4, 21, 32
INVAR-11, Run: 031, F, 117, 0, 0, 102, 18, 32, 4, 17, 22
INVAR-11, Run: 032, F, 119, 0, 0, 109, 19, 33, 1, 18, 25
INVAR-11, Run: 033, F, 93, 0, 0, 89, 18, 32, 4, 24, 26
INVAR-11, Run: 034, F, 119, 0, 0, 116, 18, 32, 4, 30, 21
INVAR-11, Run: 035, F, 104, 0, 0, 104, 19, 33, 1, 21, 32
INVAR-11, Run: 036, F, 90, 0, 0, 87, 18, 32, 4, 22, 29
INVAR-11, Run: 037, F, 110, 0, 0, 104, 17, 31, 7, 22, 27
INVAR-11, Run: 038, F, 119, 0, 0, 104, 19, 33, 1, 15, 23
INVAR-11, Run: 039, F, 120, 0, 0, 95, 19, 33, 1, 15, 13
INVAR-11, Run: 040, F, 118, 0, 0, 92, 19, 33, 1, 2, 25
INVAR-11, Run: 041, F, 105, 0, 0, 93, 19, 33, 1, 12, 29
INVAR-11, Run: 042, F, 90, 0, 0, 83, 18, 32, 4, 31, 16
INVAR-11, Run: 043, F, 132, 0, 0, 98, 19, 33, 1, 11, 8
INVAR-11, Run: 044, F, 99, 0, 0, 93, 19, 33, 1, 21, 26
INVAR-11, Run: 045, F, 88, 0, 0, 79, 18, 32, 4, 27, 18
INVAR-11, Run: 046, F, 99, 0, 0, 98, 18, 32, 4, 36, 17
INVAR-11, Run: 047, F, 101, 0, 0, 102, 18, 32, 4, 27, 28
INVAR-11, Run: 048, F, 110, 0, 0, 92, 19, 33, 1, 15, 20
INVAR-11, Run: 049, F, 105, 0, 0, 92, 19, 33, 1, 17, 23
INVAR-11, Run: 050, F, 134, 0, 0, 110, 19, 33, 1, 17, 12
INVAR-11, Run: 051, F, 110, 0, 0, 96, 19, 33, 1, 15, 24
INVAR-11, Run: 052, F, 121, 0, 0, 108, 19, 33, 1, 12, 28
INVAR-11, Run: 053, F, 112, 0, 0, 108, 17, 31, 7, 25, 26
INVAR-11, Run: 054, F, 115, 0, 0, 91, 18, 32, 4, 16, 14
INVAR-11, Run: 055, F, 127, 0, 0, 100, 18, 32, 4, 10, 17
INVAR-11, Run: 056, F, 93, 0, 0, 91, 18, 32, 4, 23, 29
INVAR-11, Run: 057, F, 137, 0, 0, 106, 18, 32, 4, 11, 12
INVAR-11, Run: 058, F, 114, 0, 0, 93, 19, 33, 1, 1, 31
INVAR-11, Run: 059, F, 106, 0, 0, 107, 18, 32, 4, 31, 24
INVAR-11, Run: 060, F, 94, 0, 0, 95, 18, 32, 4, 29, 26
INVAR-11, Run: 061, F, 128, 0, 0, 88, 19, 33, 1, 8, 5
INVAR-11, Run: 062, F, 127, 0, 0, 112, 18, 32, 4, 18, 21
INVAR-11, Run: 063, F, 122, 0, 0, 101, 18, 32, 4, 26, 7
INVAR-11, Run: 064, F, 109, 0, 0, 98, 19, 33, 1, 30, 12
INVAR-11, Run: 065, F, 112, 0, 0, 103, 18, 32, 4, 22, 23
INVAR-11, Run: 066, F, 122, 0, 0, 97, 19, 33, 1, 22, 6
INVAR-11, Run: 067, F, 88, 0, 0, 84, 18, 32, 4, 24, 26
INVAR-11, Run: 068, F, 123, 0, 0, 113, 19, 33, 1, 10, 33
INVAR-11, Run: 069, F, 109, 0, 0, 100, 19, 33, 1, 20, 24
INVAR-11, Run: 070, F, 131, 0, 0, 105, 18, 32, 4, 3, 25
INVAR-11, Run: 071, F, 100, 0, 0, 94, 18, 32, 4, 19, 29
INVAR-11, Run: 072, F, 97, 0, 0, 89, 19, 33, 1, 23, 22
INVAR-11, Run: 073, F, 107, 0, 0, 89, 19, 33, 1, 11, 24
INVAR-11, Run: 074, F, 126, 0, 0, 98, 19, 33, 1, 6, 19
INVAR-11, Run: 075, F, 94, 0, 0, 94, 18, 32, 4, 21, 33
INVAR-11, Run: 076, F, 96, 0, 0, 91, 18, 32, 4, 24, 25
INVAR-11, Run: 077, F, 101, 0, 0, 73, 19, 33, 1, 14, 11
INVAR-11, Run: 078, F, 93, 0, 0, 84, 18, 32, 4, 24, 21
INVAR-11, Run: 079, F, 112, 0, 0, 99, 18, 32, 4, 17, 24
INVAR-11, Run: 080, F, 101, 0, 0, 89, 19, 33, 1, 16, 25
INVAR-11, Run: 081, F, 124, 0, 0, 97, 19, 33, 1, 8, 18
INVAR-11, Run: 082, F, 113, 0, 0, 106, 18, 32, 4, 27, 20
INVAR-11, Run: 083, F, 105, 0, 0, 86, 18, 32, 4, 16, 19
INVAR-11, Run: 084, F, 130, 0, 0, 107, 18, 32, 4, 14, 17
INVAR-11, Run: 085, F, 108, 0, 0, 91, 19, 33, 1, 14, 22
INVAR-11, Run: 086, F, 97, 0, 0, 81, 17, 31, 7, 18, 21
INVAR-11, Run: 087, F, 102, 0, 0, 95, 18, 32, 4, 19, 28
INVAR-11, Run: 088, F, 91, 0, 0, 82, 19, 33, 1, 18, 26
INVAR-11, Run: 089, F, 91, 0, 0, 91, 18, 32, 4, 24, 30
INVAR-11, Run: 090, F, 109, 0, 0, 101, 19, 33, 1, 18, 27
INVAR-11, Run: 091, F, 91, 0, 0, 84, 18, 32, 4, 25, 22
INVAR-11, Run: 092, F, 84, 0, 0, 83, 18, 32, 4, 26, 27
INVAR-11, Run: 093, F, 145, 0, 0, 114, 18, 32, 4, 9, 14
INVAR-11, Run: 094, F, 104, 0, 0, 108, 19, 33, 1, 26, 31
INVAR-11, Run: 095, F, 113, 0, 0, 101, 18, 32, 4, 28, 14
INVAR-11, Run: 096, F, 110, 0, 0, 100, 18, 32, 4, 16, 28
INVAR-11, Run: 097, F, 118, 0, 0, 100, 19, 33, 1, 16, 19
INVAR-11, Run: 098, F, 127, 0, 0, 109, 18, 32, 4, 15, 21
INVAR-11, Run: 099, F, 110, 0, 0, 107, 18, 32, 4, 24, 27
INVAR-11, Run: 100, F, 138, 0, 0, 108, 19, 33, 1, 12, 11
INVAR-12, Run: 001, F, 3, 0, 1, 103, 43, 66, 1, 47, 163
INVAR-12, Run: 002, F, 0, 0, 1, 97, 43, 66, 1, 8, 199
INVAR-12, Run: 003, F, 2, 0, 1, 97, 42, 65, 4, 22, 184
INVAR-12, Run: 004, F, 0, 2, 0, 108, 42, 66, 2, 188, 30
INVAR-12, Run: 005, F, 0, 2, 0, 84, 42, 66, 2, 160, 34
INVAR-12, Run: 006, F, 1, 2, 0, 98, 42, 66, 2, 181, 26
INVAR-12, Run: 007, F, 1, 0, 1, 85, 42, 65, 4, 43, 152
INVAR-12, Run: 008, F, 0, 0, 1, 105, 43, 66, 1, 56, 159
INVAR-12, Run: 009, F, 0, 0, 1, 98, 43, 66, 1, 8, 200
INVAR-12, Run: 010, F, 1, 2, 0, 108, 42, 66, 2, 194, 23
INVAR-12, Run: 011, F, 0, 2, 0, 107, 42, 66, 2, 192, 25
INVAR-12, Run: 012, F, 4, 0, 1, 96, 43, 66, 1, 34, 168
INVAR-12, Run: 013, F, 0, 2, 0, 86, 42, 66, 2, 175, 21
INVAR-12, Run: 014, F, 3, 2, 0, 113, 42, 66, 2, 188, 32
INVAR-12, Run: 015, F, 0, 0, 1, 87, 43, 66, 1, 10, 187
INVAR-12, Run: 016, F, 0, 0, 1, 97, 43, 66, 1, 28, 179
INVAR-12, Run: 017, F, 3, 0, 1, 99, 43, 66, 1, 41, 165
INVAR-12, Run: 018, F, 0, 0, 1, 124, 42, 65, 4, 36, 199
INVAR-12, Run: 019, F, 0, 0, 1, 108, 42, 65, 4, 13, 206
INVAR-12, Run: 020, F, 0, 2, 0, 102, 42, 66, 2, 200, 12
INVAR-12, Run: 021, F, 1, 0, 1, 104, 43, 66, 1, 34, 179
INVAR-12, Run: 022, F, 2, 0, 1, 105, 43, 66, 1, 43, 170
INVAR-12, Run: 023, F, 1, 0, 1, 99, 42, 65, 4, 41, 168
INVAR-12, Run: 024, F, 3, 0, 1, 109, 43, 66, 1, 59, 157
INVAR-12, Run: 025, F, 0, 2, 0, 108, 42, 66, 2, 189, 29
INVAR-12, Run: 026, F, 1, 0, 1, 97, 42, 65, 4, 37, 170
INVAR-12, Run: 027, F, 0, 2, 0, 103, 42, 66, 2, 190, 23
INVAR-12, Run: 028, F, 0, 2, 0, 115, 42, 66, 2, 209, 16
INVAR-12, Run: 029, F, 1, 0, 1, 88, 42, 65, 4, 21, 177
INVAR-12, Run: 030, F, 0, 0, 1, 98, 43, 66, 1, 13, 195
